"plh0183","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1990","1-pers.-HH","Male","6","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Male","30","0.0642774697089422","0.0421056115549191","0.0864493278629653","6"
"6 on Scale 1 to 10","1990","Single parent ","Male","4","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","14","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Female","32","0.063646850205014","0.0417620574373214","0.0855316429727067","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","35","0.0891790686638283","0.0626394795153752","0.115718657812281","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","23","","","","6"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Male","57","0.117659539575773","0.0885301870358468","0.146788892115699","7"
"7 on Scale 1 to 10","1990","Single parent ","Female","16","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Female","66","0.141065386921059","0.109860369670921","0.172270404171197","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Male","10","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Female","33","0.146819837039434","0.10156897017342","0.192070703905448","7"
"7 on Scale 1 to 10","1990","Single parent ","Male","6","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","97","0.12810684988825","0.103812868495467","0.152400831281033","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","68","0.159987895365391","0.125850328584669","0.194125462146114","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","67","0.1928497863417","0.153181534957351","0.23251803772605","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","18","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","106","0.145371359918714","0.12004400879681","0.170698711040618","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","23","","","","7"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Female","123","0.251981242401972","0.213061093473494","0.290901391330449","8"
"8 on Scale 1 to 10","1990","Single parent ","Male","11","","","","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Female","51","0.193985538024969","0.143429823381736","0.244541252668202","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Male","125","0.251901014003602","0.212655171835586","0.291146856171618","8"
"8 on Scale 1 to 10","1990","Single parent ","Female","27","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","236","0.333560462565699","0.299287744652971","0.367833180478427","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","251","0.336746576796659","0.302787727307267","0.370705426286051","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","127","0.284552177011595","0.242536035467418","0.326568318555772","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","92","0.240634649886261","0.19765520890266","0.283614090869862","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","50","0.315245971068361","0.244567667403672","0.385924274733051","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","48","0.320282528111277","0.246350398487089","0.394214657735464","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Male","20","","","","8"
"9 on Scale 1 to 10","1990","1-pers.-HH","Female","29","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Male","151","0.198771801001076","0.169762558745505","0.227781043256646","9"
"9 on Scale 1 to 10","1990","Single parent ","Female","25","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Female","139","0.185335333212405","0.157414384222391","0.213256282202419","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Male","72","0.149354020260578","0.11712982743807","0.181578213083086","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Male","80","0.174536624420561","0.139190775350986","0.209882473490136","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Female","70","0.173028636134991","0.134995641638168","0.211061630631814","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Male","12","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Female","76","0.15791669990726","0.125225888523011","0.190607511291509","9"
"9 on Scale 1 to 10","1990","Single parent ","Male","9","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Male","44","0.255613551917301","0.189256785652788","0.321970318181815","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Female","29","","","","9"
"0 Completely dissatisfied","1991","1-pers.-HH","Female","12","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Male","7","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Female","7","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Female","2","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Male","5","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Female","6","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Male","2","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Female","5","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Male","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Female","","","","","0"
"1 on Scale 1 to 10","1991","1-pers.-HH","Male","1","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Female","6","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","2","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","5","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","Female","15","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Male","8","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Female","5","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","4","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","4","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","1","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","Male","33","0.0568627881793963","0.0360369350229403","0.0776886413358523","10"
"10 Completely satisfied","1991","1-pers.-HH","Female","63","0.0770249910353449","0.0586970525973217","0.0953529294733681","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Female","46","0.0691211520626592","0.0484059623791612","0.0898363417461573","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Male","180","0.109483532854573","0.0940383290392101","0.124928736669936","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Female","172","0.103853977451186","0.088792383255576","0.118915571646797","10"
"10 Completely satisfied","1991","Single parent ","Male","13","","","","10"
"10 Completely satisfied","1991","Single parent ","Female","38","0.0710775814177574","0.0459592314333376","0.0961959314021773","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Male","124","0.0673500214811302","0.055404516910771","0.0792955260514894","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Female","123","0.0720307009344252","0.0598088839166554","0.084252517952195","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Male","112","0.0721127852778859","0.0590872522345969","0.0851383183211748","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Female","83","0.0661560197518127","0.0522655356677672","0.0800465038358581","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Male","64","0.0851659987995358","0.0633176514668087","0.107014346132263","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","Female","16","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","3","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","1","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","4","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Male","3","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Female","9","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","14","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","Male","8","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Male","22","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Female","19","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","11","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","17","","","","2"
"3 on Scale 1 to 10","1991","Single parent ","Female","7","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Male","15","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Female","29","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Male","41","0.03180187812064","0.0231221371013816","0.0404816191398985","3"
"3 on Scale 1 to 10","1991","Single parent ","Male","6","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Female","44","0.0285136966041493","0.0202966625359663","0.0367307306723323","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","11","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","19","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","26","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","28","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","30","0.01933042522614","0.0123973832572078","0.0262634671950722","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","15","","","","3"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Female","48","0.0360261952210358","0.0268256873817162","0.0452267030603555","4"
"4 on Scale 1 to 10","1991","Single parent ","Male","5","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","Female","15","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","34","0.0277655891390301","0.0185836486027829","0.0369475296752773","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","12","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Male","23","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","53","0.0285003586693989","0.0205694532210688","0.0364312641177289","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","42","0.021003827609645","0.0142250736339113","0.0277825815853788","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","53","0.0401371297225871","0.0302534303575234","0.0500208290876509","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","15","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Female","32","0.0445203418794437","0.030343066136435","0.0586976176224524","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Male","55","0.0338129936426414","0.0248723111427311","0.0427536761425517","4"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","51","0.112364180062984","0.0865731788068805","0.138155181319088","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","Female","121","0.155559043905982","0.130645523765976","0.180472564045988","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Male","180","0.125355269863803","0.108976344466233","0.141734195261373","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","141","0.0772144166675795","0.0645958580195916","0.0898329753155674","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","45","0.0653284202022264","0.0459867079777505","0.0846701324267023","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","136","0.0824907131256757","0.0693782569215062","0.0956031693298451","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","143","0.0971419862053854","0.0822293304497785","0.112054641960992","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","142","0.129318661661365","0.110566309336627","0.148071013986102","5"
"5 on Scale 1 to 10","1991","Single parent ","Male","25","","","","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Female","171","0.111348460902636","0.0958182325203284","0.126878689284943","5"
"5 on Scale 1 to 10","1991","Single parent ","Female","50","0.127160224951538","0.0945932085716879","0.159727241331388","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","Male","49","0.124708349378845","0.0949967900876155","0.154419908670074","5"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","43","0.0735484148674247","0.0522309835580308","0.0948658461768185","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","166","0.104211370229168","0.0896488476015959","0.11877389285674","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","43","0.0764038448388804","0.0556110443836863","0.0971966452940745","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","152","0.0836745709302226","0.0705848083596429","0.0967643335008024","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","Female","81","0.10588528895259","0.0847349539057906","0.12703562399939","6"
"6 on Scale 1 to 10","1991","Single parent ","Female","38","0.0998499379940414","0.0705432715022982","0.129156604485785","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","139","0.1002489347149","0.0851257644215539","0.115372105008245","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","115","0.0938605969637623","0.0775625824853874","0.110158611442137","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","Male","43","0.0923354321691513","0.0663009963621972","0.118369867976105","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Male","144","0.0889141230665552","0.0748353990094244","0.102992847123686","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Female","152","0.10306696203483","0.0880559583127279","0.118077965756932","6"
"6 on Scale 1 to 10","1991","Single parent ","Male","22","","","","6"
"7 on Scale 1 to 10","1991","Single parent ","Female","76","0.207711163639161","0.168055360300122","0.2473669669782","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","322","0.187647999132193","0.169039112785806","0.206256885478579","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","303","0.17141514223287","0.153599427891789","0.189230856573951","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","257","0.165742549113335","0.147018109513719","0.184466988712952","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","229","0.189982274992543","0.168059307573369","0.211905242411717","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","110","0.179187485676064","0.149168905781564","0.209206065570565","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Female","279","0.182740705500875","0.163661180110932","0.201820230890819","7"
"7 on Scale 1 to 10","1991","Single parent ","Male","46","0.19205721847398","0.14136868591228","0.24274575103568","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Male","101","0.210386000691363","0.173732359432446","0.24703964195028","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Male","259","0.159520507352061","0.141408354001145","0.177632660702976","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Female","140","0.164180381186149","0.138716785580796","0.189643976791502","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","89","0.160383391206313","0.13041543979791","0.190351342614717","7"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","538","0.328959176283019","0.306565687429651","0.351352665136388","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","580","0.358939832340536","0.336263627215972","0.3816160374651","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","206","0.355356495551137","0.316269815489981","0.394443175612292","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","482","0.331573100032635","0.30786709462909","0.355279105436181","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","372","0.292997754018763","0.267562382958156","0.31843312507937","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","205","0.343999550132812","0.306816473085461","0.381182627180163","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Male","437","0.279755648322565","0.257551831937337","0.301959464707792","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Female","453","0.285810237422418","0.263504546245198","0.308115928599637","8"
"8 on Scale 1 to 10","1991","Single parent ","Male","65","0.284254727103001","0.226213419153587","0.342296035052415","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","Female","208","0.245193817231179","0.215622184749626","0.274765449712731","8"
"8 on Scale 1 to 10","1991","Single parent ","Female","107","0.265662755655405","0.22248618164833","0.30883932966248","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","Male","117","0.250506282787587","0.211539495945759","0.289473069629415","8"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Female","207","0.159356742043632","0.138902347745781","0.179811136341482","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Male","321","0.185183412462632","0.166669114050636","0.203697710874627","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Female","333","0.189086002410573","0.170575114913552","0.207596889907595","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Male","275","0.157121795402904","0.138796862080912","0.175446728724897","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Female","117","0.192602513016339","0.160398386757545","0.224806639275132","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Female","96","0.107394447126379","0.0861119039253287","0.12867699032743","9"
"9 on Scale 1 to 10","1991","Single parent ","Female","55","0.140765007752306","0.106768179878317","0.174761835626294","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Male","122","0.184478844401614","0.154118602947498","0.214839085855731","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Male","80","0.162231694705033","0.12907806353723","0.195385325872836","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Male","237","0.149546435851427","0.131905906991617","0.167186964711236","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Female","225","0.12416121163178","0.107880437812062","0.140441985451498","9"
"9 on Scale 1 to 10","1991","Single parent ","Male","47","0.212337822197853","0.159713347474312","0.264962296921394","9"
"0 Completely dissatisfied","1992","1-pers.-HH","Female","11","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Male","12","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Female","13","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Female","3","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Male","3","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Female","6","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Male","8","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Female","5","","","","0"
"0 Completely dissatisfied","1992","1-pers.-HH","Male","2","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","Male","1","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","Female","1","","","","0"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","Male","13","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","Female","8","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","Male","1","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","Male","4","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","Female","6","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","Male","12","","","","1"
"1 on Scale 1 to 10","1992","1-pers.-HH","Female","8","","","","1"
"1 on Scale 1 to 10","1992","1-pers.-HH","Male","3","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","Female","6","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Male","4","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","Female","5","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","Female","4","","","","1"
"10 Completely satisfied","1992","1-pers.-HH","Male","30","0.0633285671979135","0.0413098187095305","0.0853473156862965","10"
"10 Completely satisfied","1992","1-pers.-HH","Female","49","0.0607368985222476","0.0444089313446614","0.0770648656998338","10"
