"ple0015","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2013","Not Employed","direct migration background","631","0.914531773727694","0.893564619769514","0.935498927685873","2"
"No","2013","Not Employed","indirect migration background","162","0.988221491475473","0.9717095376849","1.00473344526605","2"
"No","2013","Employed","no migration background","9696","0.965290921637939","0.961708734449277","0.968873108826602","2"
"No","2013","Employed","direct migration background","994","0.974617977600252","0.964932440949339","0.984303514251166","2"
"No","2013","Employed","indirect migration background","546","0.987331706282105","0.978001974552427","0.996661438011783","2"
"Yes","2013","Not Employed","no migration background","636","0.104210171419707","0.0967990679738606","0.111621274865553","1"
"Yes","2013","Not Employed","direct migration background","52","0.0854682262723065","0.0645010723141267","0.106435380230486","1"
"Yes","2013","Not Employed","indirect migration background","2","","","","1"
"Yes","2013","Employed","no migration background","334","0.0347090783620606","0.0311268911733983","0.0382912655507229","1"
"Yes","2013","Employed","direct migration background","19","","","","1"
"Yes","2013","Employed","indirect migration background","6","","","","1"
"No","2014","Not Employed","no migration background","","","","","2"
"No","2014","Not Employed","direct migration background","","","","","2"
"No","2014","Not Employed","indirect migration background","","","","","2"
"No","2014","Employed","no migration background","","","","","2"
"No","2014","Employed","direct migration background","","","","","2"
"No","2014","Employed","indirect migration background","","","","","2"
"Yes","2014","Not Employed","no migration background","","","","","1"
"Yes","2014","Not Employed","direct migration background","","","","","1"
"Yes","2014","Not Employed","indirect migration background","","","","","1"
"Yes","2014","Employed","no migration background","","","","","1"
"Yes","2014","Employed","direct migration background","","","","","1"
"Yes","2014","Employed","indirect migration background","","","","","1"
"No","2015","Not Employed","no migration background","6071","0.887747848868855","0.880210393767768","0.895285303969943","2"
"No","2015","Not Employed","direct migration background","1250","0.932842223150711","0.919370331473121","0.946314114828301","2"
"No","2015","Not Employed","indirect migration background","437","0.985182458397266","0.973931419121217","0.996433497673314","2"
"No","2015","Employed","no migration background","12106","0.967092420615286","0.963962325325619","0.970222515904953","2"
"No","2015","Employed","direct migration background","2959","0.985327505544986","0.981021327743077","0.989633683346896","2"
"No","2015","Employed","indirect migration background","1175","0.987550498283003","0.981250647669587","0.99385034889642","2"
"Yes","2015","Not Employed","no migration background","667","0.112252151131144","0.104714696030057","0.119789606232232","1"
"Yes","2015","Not Employed","direct migration background","76","0.0671577768492894","0.0536858851716993","0.0806296685268795","1"
"Yes","2015","Not Employed","indirect migration background","6","","","","1"
"Yes","2015","Employed","no migration background","372","0.032907579384714","0.0297774840950467","0.0360376746743812","1"
"Yes","2015","Employed","direct migration background","36","0.0146724944550137","0.0103663166531044","0.018978672256923","1"
"Yes","2015","Employed","indirect migration background","15","","","","1"
"No","2016","Not Employed","no migration background","","","","","2"
"No","2016","Not Employed","direct migration background","","","","","2"
"No","2016","Not Employed","indirect migration background","","","","","2"
"No","2016","Employed","no migration background","","","","","2"
"No","2016","Employed","direct migration background","","","","","2"
"No","2016","Employed","indirect migration background","","","","","2"
"Yes","2016","Not Employed","indirect migration background","","","","","1"
"Yes","2016","Employed","no migration background","","","","","1"
"Yes","2016","Not Employed","no migration background","","","","","1"
"Yes","2016","Not Employed","direct migration background","","","","","1"
"Yes","2016","Employed","direct migration background","","","","","1"
"Yes","2016","Employed","indirect migration background","","","","","1"
"No","2017","Not Employed","no migration background","6043","0.888551898390653","0.881045880221484","0.896057916559822","2"
"No","2017","Not Employed","direct migration background","1352","0.927419431982281","0.913981734522489","0.940857129442073","2"
"No","2017","Not Employed","indirect migration background","442","0.983739475378086","0.97205392531536","0.995425025440812","2"
"No","2017","Employed","no migration background","13141","0.96543399799462","0.962362457880201","0.96850553810904","2"
"No","2017","Employed","direct migration background","3196","0.983208231462055","0.978781177588045","0.987635285336064","2"
"No","2017","Employed","indirect migration background","1251","0.991590551285842","0.986558410519494","0.99662269205219","2"
"Yes","2017","Not Employed","indirect migration background","8","","","","1"
"Yes","2017","Employed","no migration background","447","0.0345660020053799","0.0314944618909605","0.0376375421197993","1"
"Yes","2017","Employed","direct migration background","40","0.0167917685379453","0.0123647146639359","0.0212188224119547","1"
"Yes","2017","Not Employed","no migration background","709","0.111448101609347","0.103942083440178","0.118954119778517","1"
"Yes","2017","Not Employed","direct migration background","80","0.0725805680177191","0.0591428705579267","0.0860182654775116","1"
"Yes","2017","Employed","indirect migration background","14","","","","1"
"No","2018","Not Employed","no migration background","","","","","2"
"No","2018","Not Employed","direct migration background","","","","","2"
"No","2018","Not Employed","indirect migration background","","","","","2"
"No","2018","Employed","no migration background","","","","","2"
"No","2018","Employed","direct migration background","","","","","2"
"No","2018","Employed","indirect migration background","","","","","2"
"Yes","2018","Not Employed","indirect migration background","","","","","1"
"Yes","2018","Employed","no migration background","","","","","1"
"Yes","2018","Employed","direct migration background","","","","","1"
"Yes","2018","Not Employed","no migration background","","","","","1"
"Yes","2018","Employed","indirect migration background","","","","","1"
"Yes","2018","Not Employed","direct migration background","","","","","1"
"No","2019","Not Employed","no migration background","5898","0.886616585409902","0.878965017113951","0.894268153705852","2"
"No","2019","Not Employed","direct migration background","1055","0.903881586704089","0.886711047094466","0.921052126313713","2"
"No","2019","Not Employed","indirect migration background","388","0.980487343168545","0.966829592523087","0.994145093814003","2"
"No","2019","Employed","no migration background","13172","0.961173017909795","0.957939810082324","0.964406225737266","2"
"No","2019","Employed","direct migration background","2675","0.983167746359525","0.978339488381244","0.987996004337807","2"
"No","2019","Employed","indirect migration background","1297","0.989310042395426","0.983755997272915","0.994864087517937","2"
"Yes","2019","Not Employed","indirect migration background","6","","","","1"
"Yes","2019","Employed","no migration background","542","0.0388269820902053","0.0355937742627345","0.0420601899176761","1"
"Yes","2019","Not Employed","no migration background","698","0.113383414590098","0.105731846294148","0.121034982886049","1"
"Yes","2019","Employed","direct migration background","52","0.0168322536404746","0.0120039956621935","0.0216605116187557","1"
"Yes","2019","Employed","indirect migration background","20","","","","1"
"Yes","2019","Not Employed","direct migration background","77","0.0961184132959105","0.0789478736862871","0.113288952905534","1"
