"ple0015","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"No","2015","Not Employed","Female","4644","0.899056606185276","0.89076100304016","0.907352209330393"
"No","2015","Employed","Male","7915","0.977874300372646","0.974666259016842","0.98108234172845"
"No","2015","Employed","Female","8325","0.963063658591871","0.959074495475083","0.967052821708659"
"Yes","2016","Not Employed","Male","","","",""
"Yes","2016","Not Employed","Female","","","",""
"Yes","2016","Employed","Male","","","",""
"Yes","2016","Employed","Female","","","",""
"No","2016","Not Employed","Male","","","",""
"No","2016","Not Employed","Female","","","",""
"No","2016","Employed","Male","","","",""
"No","2016","Employed","Female","","","",""
"Yes","2017","Not Employed","Male","357","0.104533172691617","0.0945180718174552","0.114548273565779"
"Yes","2017","Not Employed","Female","440","0.100296034585194","0.0920101838724942","0.108581885297894"
"Yes","2017","Employed","Male","196","0.0221053960300424","0.0190254720677472","0.0251853199923376"
"Yes","2017","Employed","Female","305","0.038962414192388","0.035037013038147","0.0428878153466289"
"No","2017","Not Employed","Male","3228","0.895466827308383","0.885451726434221","0.905481928182545"
"No","2017","Not Employed","Female","4609","0.899703965414806","0.891418114702106","0.907989816127506"
"No","2017","Employed","Male","8558","0.977894603969958","0.974814680007662","0.980974527932253"
"No","2017","Employed","Female","9030","0.961037585807612","0.957112184653371","0.964962986961853"
"Yes","2018","Not Employed","Male","","","",""
"Yes","2018","Not Employed","Female","","","",""
"Yes","2018","Employed","Male","","","",""
"Yes","2018","Employed","Female","","","",""
"No","2018","Not Employed","Male","","","",""
"No","2018","Not Employed","Female","","","",""
"No","2018","Employed","Male","","","",""
"No","2018","Employed","Female","","","",""
"Yes","2019","Not Employed","Male","358","0.106641573654924","0.0964450319262468","0.116838115383602"
"Yes","2019","Not Employed","Female","423","0.108431195023022","0.0994431468067333","0.117419243239311"
"Yes","2019","Employed","Male","262","0.022852371154702","0.0197360679840197","0.0259686743253843"
"Yes","2019","Employed","Female","352","0.0443131816026186","0.0400428108144315","0.0485835523908056"
"No","2019","Not Employed","Male","3162","0.893358426345076","0.883161884616398","0.903554968073753"
"No","2019","Not Employed","Female","4174","0.891568804976978","0.882580756760689","0.900556853193267"
"No","2019","Employed","Male","8571","0.977147628845298","0.974031325674616","0.98026393201598"
"No","2019","Employed","Female","8569","0.955686818397381","0.951416447609194","0.959957189185568"
