"ple0015","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Baden-Württemberg","Male","","","",""
"Yes","2012","Baden-Württemberg","Female","","","",""
"Yes","2012","Bavaria","Male","","","",""
"Yes","2012","Bavaria","Female","","","",""
"Yes","2012","Berlin","Male","","","",""
"Yes","2012","Berlin","Female","","","",""
"Yes","2012","Brandenburg","Male","","","",""
"Yes","2012","Brandenburg","Female","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2012","Saxony","Male","","","",""
"Yes","2012","Saxony","Female","","","",""
"Yes","2012","Saxony-Anhalt","Male","","","",""
"Yes","2012","Saxony-Anhalt","Female","","","",""
"Yes","2012","Thuringia","Male","","","",""
"Yes","2012","Thuringia","Female","","","",""
"Yes","2013","Schleswig-Holstein","Male","15","","",""
"Yes","2013","Schleswig-Holstein","Female","21","","",""
"Yes","2013","Hamburg","Male","11","","",""
"Yes","2013","Hamburg","Female","13","","",""
"Yes","2013","Lower Saxony","Male","47","1","1","1"
"Yes","2013","Lower Saxony","Female","57","1","1","1"
"Yes","2013","Bremen","Male","4","","",""
"Yes","2013","Bremen","Female","2","","",""
"Yes","2013","North Rhine-Westphalia","Male","88","1","1","1"
"Yes","2013","North Rhine-Westphalia","Female","111","1","1","1"
"Yes","2013","Hesse","Male","26","","",""
"Yes","2013","Hesse","Female","48","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","27","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Female","21","","",""
"Yes","2013","Baden-Württemberg","Male","62","1","1","1"
"Yes","2013","Baden-Württemberg","Female","70","1","1","1"
"Yes","2013","Bavaria","Male","63","1","1","1"
"Yes","2013","Bavaria","Female","77","1","1","1"
"Yes","2013","Berlin","Male","27","","",""
"Yes","2013","Berlin","Female","32","1","1","1"
"Yes","2013","Brandenburg","Male","27","","",""
"Yes","2013","Brandenburg","Female","25","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Male","13","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Female","16","","",""
"Yes","2013","Saxony","Male","25","","",""
"Yes","2013","Saxony","Female","33","1","1","1"
"Yes","2013","Saxony-Anhalt","Male","18","","",""
"Yes","2013","Saxony-Anhalt","Female","29","","",""
"Yes","2013","Thuringia","Male","21","","",""
"Yes","2013","Thuringia","Female","20","","",""
"Yes","2014","Schleswig-Holstein","Male","","","",""
"Yes","2014","Schleswig-Holstein","Female","","","",""
"Yes","2014","Hamburg","Male","","","",""
"Yes","2014","Hamburg","Female","","","",""
"Yes","2014","Lower Saxony","Male","","","",""
"Yes","2014","Lower Saxony","Female","","","",""
"Yes","2014","Bremen","Male","","","",""
"Yes","2014","Bremen","Female","","","",""
"Yes","2014","North Rhine-Westphalia","Male","","","",""
"Yes","2014","North Rhine-Westphalia","Female","","","",""
"Yes","2014","Hesse","Male","","","",""
"Yes","2014","Hesse","Female","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2014","Baden-Württemberg","Male","","","",""
"Yes","2014","Baden-Württemberg","Female","","","",""
"Yes","2014","Bavaria","Male","","","",""
"Yes","2014","Bavaria","Female","","","",""
"Yes","2014","Berlin","Male","","","",""
"Yes","2014","Berlin","Female","","","",""
"Yes","2014","Brandenburg","Male","","","",""
"Yes","2014","Brandenburg","Female","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2014","Saxony","Male","","","",""
"Yes","2014","Saxony","Female","","","",""
"Yes","2014","Saxony-Anhalt","Male","","","",""
"Yes","2014","Saxony-Anhalt","Female","","","",""
"Yes","2014","Thuringia","Male","","","",""
"Yes","2014","Thuringia","Female","","","",""
"Yes","2015","Schleswig-Holstein","Male","15","","",""
"Yes","2015","Schleswig-Holstein","Female","33","1","1","1"
"Yes","2015","Hamburg","Male","14","","",""
"Yes","2015","Hamburg","Female","15","","",""
"Yes","2015","Lower Saxony","Male","46","1","1","1"
"Yes","2015","Lower Saxony","Female","61","1","1","1"
"Yes","2015","Bremen","Male","5","","",""
"Yes","2015","Bremen","Female","5","","",""
"Yes","2015","North Rhine-Westphalia","Male","98","1","1","1"
"Yes","2015","North Rhine-Westphalia","Female","138","1","1","1"
"Yes","2015","Hesse","Male","25","","",""
"Yes","2015","Hesse","Female","39","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","25","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Female","46","1","1","1"
"Yes","2015","Baden-Württemberg","Male","62","1","1","1"
"Yes","2015","Baden-Württemberg","Female","86","1","1","1"
"Yes","2015","Bavaria","Male","73","1","1","1"
"Yes","2015","Bavaria","Female","91","1","1","1"
"Yes","2015","Berlin","Male","23","","",""
"Yes","2015","Berlin","Female","28","","",""
"Yes","2015","Brandenburg","Male","25","","",""
"Yes","2015","Brandenburg","Female","29","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Male","13","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Female","19","","",""
"Yes","2015","Saxony","Male","27","","",""
"Yes","2015","Saxony","Female","34","1","1","1"
"Yes","2015","Saxony-Anhalt","Male","20","","",""
"Yes","2015","Saxony-Anhalt","Female","31","1","1","1"
"Yes","2015","Thuringia","Male","17","","",""
"Yes","2015","Thuringia","Female","29","","",""
"Yes","2016","Schleswig-Holstein","Male","","","",""
"Yes","2016","Schleswig-Holstein","Female","","","",""
"Yes","2016","Hamburg","Male","","","",""
"Yes","2016","Hamburg","Female","","","",""
"Yes","2016","Lower Saxony","Male","","","",""
"Yes","2016","Lower Saxony","Female","","","",""
"Yes","2016","Bremen","Male","","","",""
"Yes","2016","Bremen","Female","","","",""
"Yes","2016","North Rhine-Westphalia","Male","","","",""
"Yes","2016","North Rhine-Westphalia","Female","","","",""
"Yes","2016","Hesse","Male","","","",""
"Yes","2016","Hesse","Female","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2016","Baden-Württemberg","Male","","","",""
"Yes","2016","Baden-Württemberg","Female","","","",""
"Yes","2016","Bavaria","Male","","","",""
"Yes","2016","Bavaria","Female","","","",""
"Yes","2016","Berlin","Male","","","",""
"Yes","2016","Berlin","Female","","","",""
"Yes","2016","Brandenburg","Male","","","",""
"Yes","2016","Brandenburg","Female","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2016","Saxony","Male","","","",""
"Yes","2016","Saxony","Female","","","",""
"Yes","2016","Saxony-Anhalt","Male","","","",""
"Yes","2016","Saxony-Anhalt","Female","","","",""
"Yes","2016","Thuringia","Male","","","",""
"Yes","2016","Thuringia","Female","","","",""
"Yes","2017","Schleswig-Holstein","Male","17","","",""
"Yes","2017","Schleswig-Holstein","Female","31","1","1","1"
"Yes","2017","Hamburg","Male","16","","",""
"Yes","2017","Hamburg","Female","14","","",""
"Yes","2017","Lower Saxony","Male","65","1","1","1"
"Yes","2017","Lower Saxony","Female","63","1","1","1"
"Yes","2017","Bremen","Male","5","","",""
"Yes","2017","Bremen","Female","5","","",""
"Yes","2017","North Rhine-Westphalia","Male","123","1","1","1"
"Yes","2017","North Rhine-Westphalia","Female","159","1","1","1"
"Yes","2017","Hesse","Male","19","","",""
"Yes","2017","Hesse","Female","43","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","41","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","47","1","1","1"
"Yes","2017","Baden-Württemberg","Male","64","1","1","1"
"Yes","2017","Baden-Württemberg","Female","87","1","1","1"
"Yes","2017","Bavaria","Male","80","1","1","1"
"Yes","2017","Bavaria","Female","104","1","1","1"
"Yes","2017","Berlin","Male","28","","",""
"Yes","2017","Berlin","Female","32","1","1","1"
"Yes","2017","Brandenburg","Male","26","","",""
"Yes","2017","Brandenburg","Female","34","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","9","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Female","19","","",""
"Yes","2017","Saxony","Male","30","1","1","1"
"Yes","2017","Saxony","Female","44","1","1","1"
"Yes","2017","Saxony-Anhalt","Male","16","","",""
"Yes","2017","Saxony-Anhalt","Female","28","","",""
"Yes","2017","Thuringia","Male","14","","",""
"Yes","2017","Thuringia","Female","35","1","1","1"
"Yes","2018","Schleswig-Holstein","Male","","","",""
"Yes","2018","Schleswig-Holstein","Female","","","",""
"Yes","2018","Hamburg","Male","","","",""
"Yes","2018","Hamburg","Female","","","",""
"Yes","2018","Lower Saxony","Male","","","",""
"Yes","2018","Lower Saxony","Female","","","",""
"Yes","2018","Bremen","Male","","","",""
"Yes","2018","Bremen","Female","","","",""
"Yes","2018","North Rhine-Westphalia","Male","","","",""
"Yes","2018","North Rhine-Westphalia","Female","","","",""
"Yes","2018","Hesse","Male","","","",""
"Yes","2018","Hesse","Female","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2018","Baden-Württemberg","Male","","","",""
"Yes","2018","Baden-Württemberg","Female","","","",""
"Yes","2018","Bavaria","Male","","","",""
"Yes","2018","Bavaria","Female","","","",""
"Yes","2018","Berlin","Male","","","",""
"Yes","2018","Berlin","Female","","","",""
"Yes","2018","Brandenburg","Male","","","",""
"Yes","2018","Brandenburg","Female","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2018","Saxony","Male","","","",""
"Yes","2018","Saxony","Female","","","",""
"Yes","2018","Saxony-Anhalt","Male","","","",""
"Yes","2018","Saxony-Anhalt","Female","","","",""
"Yes","2018","Thuringia","Male","","","",""
"Yes","2018","Thuringia","Female","","","",""
"Yes","2019","Schleswig-Holstein","Male","22","","",""
"Yes","2019","Schleswig-Holstein","Female","41","1","1","1"
"Yes","2019","Hamburg","Male","12","","",""
"Yes","2019","Hamburg","Female","18","","",""
"Yes","2019","Lower Saxony","Male","70","1","1","1"
"Yes","2019","Lower Saxony","Female","63","1","1","1"
"Yes","2019","Bremen","Male","6","","",""
"Yes","2019","Bremen","Female","4","","",""
"Yes","2019","North Rhine-Westphalia","Male","130","1","1","1"
"Yes","2019","North Rhine-Westphalia","Female","152","1","1","1"
"Yes","2019","Hesse","Male","25","","",""
"Yes","2019","Hesse","Female","44","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","33","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","49","1","1","1"
"Yes","2019","Baden-Württemberg","Male","75","1","1","1"
"Yes","2019","Baden-Württemberg","Female","93","1","1","1"
"Yes","2019","Bavaria","Male","90","1","1","1"
"Yes","2019","Bavaria","Female","110","1","1","1"
"Yes","2019","Berlin","Male","32","1","1","1"
"Yes","2019","Berlin","Female","38","1","1","1"
"Yes","2019","Brandenburg","Male","31","1","1","1"
"Yes","2019","Brandenburg","Female","40","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","21","","",""
"Yes","2019","Mecklenburg-Western Pomerania","Female","19","","",""
"Yes","2019","Saxony","Male","39","1","1","1"
"Yes","2019","Saxony","Female","45","1","1","1"
"Yes","2019","Saxony-Anhalt","Male","17","","",""
"Yes","2019","Saxony-Anhalt","Female","28","","",""
"Yes","2019","Thuringia","Male","17","","",""
"Yes","2019","Thuringia","Female","31","1","1","1"
