"ple0015","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","16-34 y.","(0) in school","","","",""
"Yes","2010","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2010","16-34 y.","(1b) general elementary school","","","",""
"Yes","2010","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2010","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2010","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2010","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2010","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2010","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2010","35-65 y.","(0) in school","","","",""
"Yes","2010","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2010","35-65 y.","(1b) general elementary school","","","",""
"Yes","2010","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2010","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2010","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2010","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2010","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2010","66 and older","(0) in school","","","",""
"Yes","2010","66 and older","(1a) inadequately completed","","","",""
"Yes","2010","66 and older","(1b) general elementary school","","","",""
"Yes","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes","2011","16-34 y.","(0) in school","2","","",""
"Yes","2011","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2011","16-34 y.","(1b) general elementary school","1","","",""
"Yes","2011","16-34 y.","(1c) basic vocational qualification","2","","",""
"Yes","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2011","16-34 y.","(2a) intermediate vocational","5","","",""
"Yes","2011","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2011","16-34 y.","(3a) lower tertiary education","1","","",""
"Yes","2011","16-34 y.","(3b) higher tertiary education","3","","",""
"Yes","2011","35-65 y.","(0) in school","","","",""
"Yes","2011","35-65 y.","(1a) inadequately completed","8","","",""
"Yes","2011","35-65 y.","(1b) general elementary school","30","1","1","1"
"Yes","2011","35-65 y.","(1c) basic vocational qualification","124","1","1","1"
"Yes","2011","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes","2011","35-65 y.","(2a) intermediate vocational","126","1","1","1"
"Yes","2011","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Yes","2011","35-65 y.","(2c_voc) vocational maturity certificate","38","1","1","1"
"Yes","2011","35-65 y.","(3a) lower tertiary education","36","1","1","1"
"Yes","2011","35-65 y.","(3b) higher tertiary education","76","1","1","1"
"Yes","2011","66 and older","(0) in school","","","",""
"Yes","2011","66 and older","(1a) inadequately completed","5","","",""
"Yes","2011","66 and older","(1b) general elementary school","47","1","1","1"
"Yes","2011","66 and older","(1c) basic vocational qualification","197","1","1","1"
"Yes","2011","66 and older","(2b) intermediate general qualification","7","","",""
"Yes","2011","66 and older","(2a) intermediate vocational","73","1","1","1"
"Yes","2011","66 and older","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","66 and older","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2011","66 and older","(3a) lower tertiary education","57","1","1","1"
"Yes","2011","66 and older","(3b) higher tertiary education","67","1","1","1"
"Yes","2012","16-34 y.","(0) in school","","","",""
"Yes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2012","16-34 y.","(1b) general elementary school","","","",""
"Yes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2012","35-65 y.","(0) in school","","","",""
"Yes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2012","35-65 y.","(1b) general elementary school","","","",""
"Yes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","","","",""
"Yes","2012","66 and older","(1b) general elementary school","","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes","2013","16-34 y.","(0) in school","1","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","","","",""
"Yes","2013","16-34 y.","(1c) basic vocational qualification","2","","",""
"Yes","2013","16-34 y.","(2b) intermediate general qualification","2","","",""
"Yes","2013","16-34 y.","(2a) intermediate vocational","5","","",""
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2013","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes","2013","16-34 y.","(3b) higher tertiary education","3","","",""
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","5","","",""
"Yes","2013","35-65 y.","(1b) general elementary school","26","","",""
"Yes","2013","35-65 y.","(1c) basic vocational qualification","126","1","1","1"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes","2013","35-65 y.","(2a) intermediate vocational","130","1","1","1"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","35","1","1","1"
"Yes","2013","35-65 y.","(3a) lower tertiary education","40","1","1","1"
"Yes","2013","35-65 y.","(3b) higher tertiary education","79","1","1","1"
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","7","","",""
"Yes","2013","66 and older","(1b) general elementary school","55","1","1","1"
"Yes","2013","66 and older","(1c) basic vocational qualification","229","1","1","1"
"Yes","2013","66 and older","(2b) intermediate general qualification","10","","",""
"Yes","2013","66 and older","(2a) intermediate vocational","91","1","1","1"
"Yes","2013","66 and older","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2013","66 and older","(3a) lower tertiary education","65","1","1","1"
"Yes","2013","66 and older","(3b) higher tertiary education","88","1","1","1"
"Yes","2014","16-34 y.","(0) in school","","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","","","",""
"Yes","2014","66 and older","(1b) general elementary school","","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes","2015","16-34 y.","(0) in school","","","",""
"Yes","2015","16-34 y.","(1a) inadequately completed","1","","",""
"Yes","2015","16-34 y.","(1b) general elementary school","4","","",""
"Yes","2015","16-34 y.","(1c) basic vocational qualification","5","","",""
"Yes","2015","16-34 y.","(2b) intermediate general qualification","1","","",""
"Yes","2015","16-34 y.","(2a) intermediate vocational","14","","",""
"Yes","2015","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Yes","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2015","16-34 y.","(3a) lower tertiary education","1","","",""
"Yes","2015","16-34 y.","(3b) higher tertiary education","2","","",""
"Yes","2015","35-65 y.","(0) in school","","","",""
"Yes","2015","35-65 y.","(1a) inadequately completed","9","","",""
"Yes","2015","35-65 y.","(1b) general elementary school","36","1","1","1"
"Yes","2015","35-65 y.","(1c) basic vocational qualification","125","1","1","1"
"Yes","2015","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes","2015","35-65 y.","(2a) intermediate vocational","160","1","1","1"
"Yes","2015","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Yes","2015","35-65 y.","(2c_voc) vocational maturity certificate","47","1","1","1"
"Yes","2015","35-65 y.","(3a) lower tertiary education","44","1","1","1"
"Yes","2015","35-65 y.","(3b) higher tertiary education","81","1","1","1"
"Yes","2015","66 and older","(0) in school","","","",""
"Yes","2015","66 and older","(1a) inadequately completed","8","","",""
"Yes","2015","66 and older","(1b) general elementary school","38","1","1","1"
"Yes","2015","66 and older","(1c) basic vocational qualification","241","1","1","1"
"Yes","2015","66 and older","(2b) intermediate general qualification","11","","",""
"Yes","2015","66 and older","(2a) intermediate vocational","100","1","1","1"
"Yes","2015","66 and older","(2c_gen) general maturity certificate","7","","",""
"Yes","2015","66 and older","(2c_voc) vocational maturity certificate","31","1","1","1"
"Yes","2015","66 and older","(3a) lower tertiary education","73","1","1","1"
"Yes","2015","66 and older","(3b) higher tertiary education","106","1","1","1"
"Yes","2016","16-34 y.","(0) in school","","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","","","",""
"Yes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2016","35-65 y.","(1b) general elementary school","","","",""
"Yes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","","","",""
"Yes","2017","16-34 y.","(0) in school","1","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","1","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","4","","",""
"Yes","2017","16-34 y.","(1c) basic vocational qualification","3","","",""
"Yes","2017","16-34 y.","(2b) intermediate general qualification","2","","",""
"Yes","2017","16-34 y.","(2a) intermediate vocational","13","","",""
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","4","","",""
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2017","16-34 y.","(3a) lower tertiary education","1","","",""
"Yes","2017","16-34 y.","(3b) higher tertiary education","3","","",""
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","10","","",""
"Yes","2017","35-65 y.","(1b) general elementary school","31","1","1","1"
"Yes","2017","35-65 y.","(1c) basic vocational qualification","136","1","1","1"
"Yes","2017","35-65 y.","(2b) intermediate general qualification","10","","",""
"Yes","2017","35-65 y.","(2a) intermediate vocational","179","1","1","1"
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","63","1","1","1"
"Yes","2017","35-65 y.","(3a) lower tertiary education","58","1","1","1"
"Yes","2017","35-65 y.","(3b) higher tertiary education","106","1","1","1"
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","5","","",""
"Yes","2017","66 and older","(1b) general elementary school","42","1","1","1"
"Yes","2017","66 and older","(1c) basic vocational qualification","238","1","1","1"
"Yes","2017","66 and older","(2b) intermediate general qualification","7","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","114","1","1","1"
"Yes","2017","66 and older","(2c_gen) general maturity certificate","8","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","38","1","1","1"
"Yes","2017","66 and older","(3a) lower tertiary education","72","1","1","1"
"Yes","2017","66 and older","(3b) higher tertiary education","120","1","1","1"
"Yes","2018","16-34 y.","(0) in school","","","",""
"Yes","2018","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2018","16-34 y.","(1b) general elementary school","","","",""
"Yes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2018","35-65 y.","(0) in school","","","",""
"Yes","2018","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2018","35-65 y.","(1b) general elementary school","","","",""
"Yes","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2018","66 and older","(0) in school","","","",""
"Yes","2018","66 and older","(1a) inadequately completed","","","",""
"Yes","2018","66 and older","(1b) general elementary school","","","",""
"Yes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2018","66 and older","(2a) intermediate vocational","","","",""
"Yes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","66 and older","(3a) lower tertiary education","","","",""
"Yes","2018","66 and older","(3b) higher tertiary education","","","",""
"Yes","2019","16-34 y.","(0) in school","","","",""
"Yes","2019","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2019","16-34 y.","(1b) general elementary school","5","","",""
"Yes","2019","16-34 y.","(1c) basic vocational qualification","3","","",""
"Yes","2019","16-34 y.","(2b) intermediate general qualification","3","","",""
"Yes","2019","16-34 y.","(2a) intermediate vocational","3","","",""
"Yes","2019","16-34 y.","(2c_gen) general maturity certificate","4","","",""
"Yes","2019","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2019","16-34 y.","(3a) lower tertiary education","1","","",""
"Yes","2019","16-34 y.","(3b) higher tertiary education","2","","",""
"Yes","2019","35-65 y.","(0) in school","","","",""
"Yes","2019","35-65 y.","(1a) inadequately completed","7","","",""
"Yes","2019","35-65 y.","(1b) general elementary school","30","1","1","1"
"Yes","2019","35-65 y.","(1c) basic vocational qualification","111","1","1","1"
"Yes","2019","35-65 y.","(2b) intermediate general qualification","11","","",""
"Yes","2019","35-65 y.","(2a) intermediate vocational","215","1","1","1"
"Yes","2019","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes","2019","35-65 y.","(2c_voc) vocational maturity certificate","70","1","1","1"
"Yes","2019","35-65 y.","(3a) lower tertiary education","72","1","1","1"
"Yes","2019","35-65 y.","(3b) higher tertiary education","149","1","1","1"
"Yes","2019","66 and older","(0) in school","","","",""
"Yes","2019","66 and older","(1a) inadequately completed","3","","",""
"Yes","2019","66 and older","(1b) general elementary school","42","1","1","1"
"Yes","2019","66 and older","(1c) basic vocational qualification","237","1","1","1"
"Yes","2019","66 and older","(2b) intermediate general qualification","11","","",""
"Yes","2019","66 and older","(2a) intermediate vocational","127","1","1","1"
"Yes","2019","66 and older","(2c_gen) general maturity certificate","10","","",""
"Yes","2019","66 and older","(2c_voc) vocational maturity certificate","35","1","1","1"
"Yes","2019","66 and older","(3a) lower tertiary education","71","1","1","1"
"Yes","2019","66 and older","(3b) higher tertiary education","137","1","1","1"
