"ple0015","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","middle vocational","Male","203","0.0412497841846058","0.0356957499636311","0.0468038184055805"
"Yes","2011","middle vocational","Female","287","0.0586766722110846","0.0525338747281063","0.0648194696940628"
"Yes","2011","vocational + Abi","Male","10","","",""
"Yes","2011","vocational + Abi","Female","32","0.0504659324881045","0.0348410469416386","0.0660908180345704"
"Yes","2011","higher vocational","Male","48","0.0449371161187944","0.0314175297394184","0.0584567024981705"
"Yes","2011","higher vocational","Female","25","","",""
"Yes","2011","higher education","Male","124","0.0439963131326312","0.0359165539810099","0.0520760722842524"
"Yes","2011","higher education","Female","116","0.0526423125942494","0.0431473535565805","0.0621372716319182"
"No","2011","in school","Male","161","0.993237361087926","0.980616900439947","1.0058578217359"
"No","2011","in school","Female","150","0.991666739813173","0.977167342118603","1.00616613750774"
"No","2011","inadequately","Male","89","0.994321096194814","0.978796424695178","1.00984576769445"
"No","2011","inadequately","Female","133","0.916685530917147","0.871390508797302","0.961980553036991"
"No","2011","general elemantary","Male","654","0.969420363807168","0.956392924538398","0.982447803075938"
"No","2011","general elemantary","Female","1444","0.952365366986388","0.941647249595809","0.963083484376967"
"No","2011","middle vocational","Male","4722","0.958750215815394","0.95319618159442","0.964304250036369"
"No","2011","middle vocational","Female","5336","0.941323327788915","0.935180530305937","0.947466125271894"
"No","2011","vocational + Abi","Male","445","0.982609787781194","0.970598616045728","0.99462095951666"
"No","2011","vocational + Abi","Female","722","0.949534067511895","0.933909181965429","0.965158953058361"
"No","2011","higher vocational","Male","854","0.955062883881206","0.94154329750183","0.968582470260582"
"No","2011","higher vocational","Female","527","0.957093777572533","0.940188747859667","0.973998807285398"
"No","2011","higher education","Male","2351","0.956003686867369","0.947923927715748","0.96408344601899"
"No","2011","higher education","Female","2009","0.947357687405751","0.937862728368082","0.956852646443419"
"Yes","2012","in school","Male","","","",""
"Yes","2012","in school","Female","","","",""
"Yes","2012","inadequately","Male","","","",""
"Yes","2012","inadequately","Female","","","",""
"Yes","2012","general elemantary","Male","","","",""
"Yes","2012","general elemantary","Female","","","",""
"Yes","2012","middle vocational","Male","","","",""
"Yes","2012","middle vocational","Female","","","",""
"Yes","2012","vocational + Abi","Male","","","",""
"Yes","2012","vocational + Abi","Female","","","",""
"Yes","2012","higher vocational","Male","","","",""
"Yes","2012","higher vocational","Female","","","",""
"Yes","2012","higher education","Male","","","",""
"Yes","2012","higher education","Female","","","",""
"No","2012","in school","Male","","","",""
"No","2012","in school","Female","","","",""
"No","2012","inadequately","Male","","","",""
"No","2012","inadequately","Female","","","",""
"No","2012","general elemantary","Male","","","",""
"No","2012","general elemantary","Female","","","",""
"No","2012","middle vocational","Male","","","",""
"No","2012","middle vocational","Female","","","",""
"No","2012","vocational + Abi","Male","","","",""
"No","2012","vocational + Abi","Female","","","",""
"No","2012","higher vocational","Male","","","",""
"No","2012","higher vocational","Female","","","",""
"No","2012","higher education","Male","","","",""
"No","2012","higher education","Female","","","",""
"Yes","2013","in school","Male","1","","",""
"Yes","2013","in school","Female","","","",""
"Yes","2013","inadequately","Male","3","","",""
"Yes","2013","inadequately","Female","5","","",""
"Yes","2013","general elemantary","Male","23","","",""
"Yes","2013","general elemantary","Female","75","0.06999533837735","0.0560235934775666","0.0839670832771335"
"Yes","2013","middle vocational","Male","232","0.0560864863698558","0.0492371458362972","0.0629358269034144"
"Yes","2013","middle vocational","Female","303","0.0723933846082305","0.0652980171808621","0.079488752035599"
"Yes","2013","vocational + Abi","Male","13","","",""
"Yes","2013","vocational + Abi","Female","33","0.0560205162707842","0.0387743499388852","0.0732666826026831"
"Yes","2013","higher vocational","Male","52","0.0613931307402407","0.0450227107375618","0.0777635507429197"
"Yes","2013","higher vocational","Female","29","","",""
"Yes","2013","higher education","Male","148","0.0618270208610459","0.0521081739553392","0.0715458677667525"
"Yes","2013","higher education","Female","129","0.0574854561575002","0.0475747264054058","0.0673961859095945"
"No","2013","in school","Male","121","0.989917184441532","0.972189234414192","1.00764513446887"
"No","2013","in school","Female","138","1","1","1"
"No","2013","inadequately","Male","82","0.976529956917281","0.944346080131923","1.00871383370264"
"No","2013","inadequately","Female","105","0.938985379262018","0.894255459256522","0.983715299267513"
"No","2013","general elemantary","Male","562","0.962892539420984","0.947574976032697","0.97821010280927"
"No","2013","general elemantary","Female","1206","0.93000466162265","0.916032916722866","0.943976406522433"
"No","2013","middle vocational","Male","4103","0.943913513630144","0.937064173096586","0.950762854163703"
"No","2013","middle vocational","Female","4821","0.927606615391769","0.920511247964401","0.934701982819138"
"No","2013","vocational + Abi","Male","407","0.966369060634039","0.949127981175678","0.9836101400924"
"No","2013","vocational + Abi","Female","650","0.943979483729216","0.926733317397317","0.961225650061115"
"No","2013","higher vocational","Male","774","0.938606869259759","0.92223644925708","0.954977289262438"
"No","2013","higher vocational","Female","478","0.932683332629585","0.910872486047041","0.954494179212129"
"No","2013","higher education","Male","2211","0.938172979138954","0.928454132233247","0.947891826044661"
"No","2013","higher education","Female","1990","0.9425145438425","0.932603814090405","0.952425273594594"
"Yes","2014","in school","Male","","","",""
"Yes","2014","in school","Female","","","",""
"Yes","2014","inadequately","Male","","","",""
"Yes","2014","inadequately","Female","","","",""
"Yes","2014","general elemantary","Male","","","",""
"Yes","2014","general elemantary","Female","","","",""
"Yes","2014","middle vocational","Male","","","",""
"Yes","2014","middle vocational","Female","","","",""
"Yes","2014","vocational + Abi","Male","","","",""
"Yes","2014","vocational + Abi","Female","","","",""
"Yes","2014","higher vocational","Male","","","",""
"Yes","2014","higher vocational","Female","","","",""
"Yes","2014","higher education","Male","","","",""
"Yes","2014","higher education","Female","","","",""
"No","2014","in school","Male","","","",""
"No","2014","in school","Female","","","",""
"No","2014","inadequately","Male","","","",""
"No","2014","inadequately","Female","","","",""
"No","2014","general elemantary","Male","","","",""
"No","2014","general elemantary","Female","","","",""
"No","2014","middle vocational","Male","","","",""
"No","2014","middle vocational","Female","","","",""
"No","2014","vocational + Abi","Male","","","",""
"No","2014","vocational + Abi","Female","","","",""
"No","2014","higher vocational","Male","","","",""
"No","2014","higher vocational","Female","","","",""
"No","2014","higher education","Male","","","",""
"No","2014","higher education","Female","","","",""
"Yes","2015","in school","Male","","","",""
"Yes","2015","in school","Female","","","",""
"Yes","2015","inadequately","Male","6","","",""
"Yes","2015","inadequately","Female","9","","",""
"Yes","2015","general elemantary","Male","23","","",""
"Yes","2015","general elemantary","Female","74","0.0577626442137836","0.0465601614468993","0.0689651269806679"
"Yes","2015","middle vocational","Male","228","0.0549789058052634","0.0488066674464643","0.0611511441640624"
"Yes","2015","middle vocational","Female","363","0.070905260397337","0.0646521216449522","0.0771583991497218"
"Yes","2015","vocational + Abi","Male","12","","",""
"Yes","2015","vocational + Abi","Female","48","0.0539727817272403","0.0414160354867925","0.066529527967688"
"Yes","2015","higher vocational","Male","57","0.0677692593185278","0.0517522804618931","0.0837862381751626"
"Yes","2015","higher vocational","Female","35","0.0671029067867374","0.0468453614427505","0.0873604521307244"
"Yes","2015","higher education","Male","158","0.0556311611007776","0.0473753685102732","0.0638869536912821"
"Yes","2015","higher education","Female","149","0.0558667745416066","0.0475537407128714","0.0641798083703418"
"No","2015","in school","Male","155","1","1","1"
"No","2015","in school","Female","197","1","1","1"
"No","2015","inadequately","Male","157","0.976974819580299","0.953949933242656","0.999999705917943"
"No","2015","inadequately","Female","240","0.923142581342627","0.890057995193176","0.956227167492077"
"No","2015","general elemantary","Male","999","0.974944175385359","0.965361939275334","0.984526411495383"
"No","2015","general elemantary","Female","1592","0.942237355786216","0.931034873019332","0.953439838553101"
"No","2015","middle vocational","Male","5011","0.945021094194737","0.938848855835938","0.951193332553536"
"No","2015","middle vocational","Female","6109","0.929094739602663","0.922841600850278","0.935347878355048"
"No","2015","vocational + Abi","Male","705","0.975775537148979","0.964521960995964","0.987029113301995"
"No","2015","vocational + Abi","Female","1196","0.94602721827276","0.933470472032312","0.958583964513208"
"No","2015","higher vocational","Male","889","0.932230740681472","0.916213761824837","0.948247719538107"
"No","2015","higher vocational","Female","551","0.932897093213263","0.912639547869276","0.95315463855725"
"No","2015","higher education","Male","2803","0.944368838899222","0.936113046308718","0.952624631489727"
"No","2015","higher education","Female","2783","0.944133225458394","0.935820191629658","0.952446259287129"
"Yes","2016","in school","Male","","","",""
"Yes","2016","in school","Female","","","",""
"Yes","2016","inadequately","Male","","","",""
"Yes","2016","inadequately","Female","","","",""
"Yes","2016","general elemantary","Male","","","",""
"Yes","2016","general elemantary","Female","","","",""
"Yes","2016","middle vocational","Male","","","",""
"Yes","2016","middle vocational","Female","","","",""
"Yes","2016","vocational + Abi","Male","","","",""
"Yes","2016","vocational + Abi","Female","","","",""
"Yes","2016","higher vocational","Male","","","",""
"Yes","2016","higher vocational","Female","","","",""
"Yes","2016","higher education","Male","","","",""
"Yes","2016","higher education","Female","","","",""
"No","2016","in school","Male","","","",""
"No","2016","in school","Female","","","",""
"No","2016","inadequately","Male","","","",""
"No","2016","inadequately","Female","","","",""
"No","2016","general elemantary","Male","","","",""
"No","2016","general elemantary","Female","","","",""
"No","2016","middle vocational","Male","","","",""
"No","2016","middle vocational","Female","","","",""
"No","2016","vocational + Abi","Male","","","",""
"No","2016","vocational + Abi","Female","","","",""
"No","2016","higher vocational","Male","","","",""
"No","2016","higher vocational","Female","","","",""
"No","2016","higher education","Male","","","",""
"No","2016","higher education","Female","","","",""
"Yes","2017","in school","Male","1","","",""
"Yes","2017","in school","Female","","","",""
"Yes","2017","inadequately","Male","5","","",""
"Yes","2017","inadequately","Female","9","","",""
"Yes","2017","general elemantary","Male","26","","",""
"Yes","2017","general elemantary","Female","69","0.0488165239840261","0.0385852698951549","0.0590477780728974"
"Yes","2017","middle vocational","Male","242","0.0524148020869376","0.0465303178914268","0.0582992862824485"
"Yes","2017","middle vocational","Female","387","0.0702109495486692","0.0640594040186493","0.0763624950786892"
"Yes","2017","vocational + Abi","Male","18","","",""
"Yes","2017","vocational + Abi","Female","62","0.0615858113110546","0.0489930291838936","0.0741785934382157"
"Yes","2017","higher vocational","Male","63","0.0519563730521158","0.0378359223289093","0.0660768237753222"
"Yes","2017","higher vocational","Female","43","0.0902476144538471","0.0672628322738833","0.113232396633811"
"Yes","2017","higher education","Male","193","0.0592678141604565","0.0511833297654922","0.0673522985554208"
"Yes","2017","higher education","Female","167","0.0597000382113421","0.051587992595891","0.0678120838267932"
"No","2017","in school","Male","192","0.996496173841618","0.98815977413622","1.00483257354702"
"No","2017","in school","Female","219","1","1","1"
"No","2017","inadequately","Male","186","0.981396000812138","0.962233300605045","1.00055870101923"
"No","2017","inadequately","Female","257","0.951501422050503","0.925686162500178","0.977316681600828"
"No","2017","general elemantary","Male","1036","0.971807222860427","0.961852141285944","0.98176230443491"
"No","2017","general elemantary","Female","1635","0.951183476015974","0.940952221927103","0.961414730104845"
"No","2017","middle vocational","Male","5268","0.947585197913062","0.941700713717552","0.953469682108573"
"No","2017","middle vocational","Female","6240","0.929789050451331","0.923637504921311","0.935940595981351"
"No","2017","vocational + Abi","Male","808","0.978426230922278","0.968518250861609","0.988334210982946"
"No","2017","vocational + Abi","Female","1338","0.938414188688945","0.925821406561784","0.951006970816107"
"No","2017","higher vocational","Male","886","0.948043626947884","0.933923176224678","0.962164077671091"
"No","2017","higher vocational","Female","554","0.909752385546153","0.886767603366189","0.932737167726117"
"No","2017","higher education","Male","3084","0.940732185839544","0.932647701444579","0.948816670234508"
"No","2017","higher education","Female","3110","0.940299961788658","0.932187916173207","0.948412007404109"
"Yes","2018","in school","Male","","","",""
"Yes","2018","in school","Female","","","",""
"Yes","2018","inadequately","Male","","","",""
"Yes","2018","inadequately","Female","","","",""
"Yes","2018","general elemantary","Male","","","",""
"Yes","2018","general elemantary","Female","","","",""
"Yes","2018","middle vocational","Male","","","",""
"Yes","2018","middle vocational","Female","","","",""
"Yes","2018","vocational + Abi","Male","","","",""
"Yes","2018","vocational + Abi","Female","","","",""
"Yes","2018","higher vocational","Male","","","",""
"Yes","2018","higher vocational","Female","","","",""
"Yes","2018","higher education","Male","","","",""
"Yes","2018","higher education","Female","","","",""
"No","2018","in school","Male","","","",""
"No","2018","in school","Female","","","",""
"No","2018","inadequately","Male","","","",""
"No","2018","inadequately","Female","","","",""
"No","2018","general elemantary","Male","","","",""
"No","2018","general elemantary","Female","","","",""
"No","2018","middle vocational","Male","","","",""
"No","2018","middle vocational","Female","","","",""
"No","2018","vocational + Abi","Male","","","",""
"No","2018","vocational + Abi","Female","","","",""
"No","2018","higher vocational","Male","","","",""
"No","2018","higher vocational","Female","","","",""
"No","2018","higher education","Male","","","",""
"No","2018","higher education","Female","","","",""
"Yes","2019","in school","Male","","","",""
"Yes","2019","in school","Female","","","",""
"Yes","2019","inadequately","Male","2","","",""
"Yes","2019","inadequately","Female","9","","",""
"Yes","2019","general elemantary","Male","31","0.0275169245852546","0.017342392644965","0.0376914565255442"
"Yes","2019","general elemantary","Female","67","0.0606667550897284","0.0482853704092489","0.073048139770208"
"Yes","2019","middle vocational","Male","258","0.0523790359462339","0.0462458938638733","0.0585121780285945"
"Yes","2019","middle vocational","Female","385","0.0799255793422854","0.0730996988272242","0.0867514598573466"
"Yes","2019","vocational + Abi","Male","21","","",""
"Yes","2019","vocational + Abi","Female","57","0.0443825240220964","0.0333599825333592","0.0554050655108335"
"Yes","2019","higher vocational","Male","76","0.0614509381766011","0.0471479555371914","0.0757539208160108"
"Yes","2019","higher vocational","Female","38","0.0916527324208524","0.0683509518001583","0.114954513041546"
"Yes","2019","higher education","Male","226","0.060212807824118","0.0525155960429107","0.0679100196053253"
"Yes","2019","higher education","Female","206","0.0657095898643871","0.0573204738394209","0.0740987058893534"
"No","2019","in school","Male","168","1","1","1"
"No","2019","in school","Female","163","1","1","1"
"No","2019","inadequately","Male","172","0.99099005343157","0.976949985070659","1.00503012179248"
"No","2019","inadequately","Female","208","0.957627350749592","0.930825838222736","0.984428863276448"
"No","2019","general elemantary","Male","962","0.972483075414745","0.962308543474456","0.982657607355035"
"No","2019","general elemantary","Female","1361","0.939333244910272","0.926951860229792","0.951714629590751"
"No","2019","middle vocational","Male","4811","0.947620964053766","0.941487821971405","0.953754106136127"
"No","2019","middle vocational","Female","5678","0.920074420657715","0.913248540142653","0.926900301172776"
"No","2019","vocational + Abi","Male","811","0.970412108336705","0.958898232515746","0.981925984157665"
"No","2019","vocational + Abi","Female","1284","0.955617475977904","0.944594934489166","0.966640017466641"
"No","2019","higher vocational","Male","1007","0.938549061823399","0.924246079183989","0.952852044462808"
"No","2019","higher vocational","Female","551","0.908347267579148","0.885045486958454","0.931649048199842"
"No","2019","higher education","Male","3443","0.939787192175882","0.932089980394675","0.947484403957089"
"No","2019","higher education","Female","3145","0.934290410135613","0.925901294110647","0.942679526160579"
