"ple0015","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","16-34 y.","no migration background","23","","","","1"
"Yes","2015","16-34 y.","direct migration background","7","","","","1"
"Yes","2015","16-34 y.","indirect migration background","4","","","","1"
"Yes","2015","35-65 y.","no migration background","443","0.0494542704019927","0.0453960822358707","0.0535124585681147","1"
"Yes","2015","35-65 y.","direct migration background","62","0.0283348593910077","0.0222042324901459","0.0344654862918695","1"
"Yes","2015","35-65 y.","indirect migration background","16","","","","1"
"Yes","2015","66 and older","no migration background","573","0.127399998552072","0.117678812914631","0.137121184189514","1"
"Yes","2015","66 and older","direct migration background","43","0.0844215648268765","0.0580516558923451","0.110791473761408","1"
"Yes","2015","66 and older","indirect migration background","1","","","","1"
"No","2016","16-34 y.","no migration background","","","","","2"
"No","2016","16-34 y.","direct migration background","","","","","2"
"No","2016","16-34 y.","indirect migration background","","","","","2"
"No","2016","35-65 y.","no migration background","","","","","2"
"No","2016","35-65 y.","direct migration background","","","","","2"
"No","2016","35-65 y.","indirect migration background","","","","","2"
"No","2016","66 and older","no migration background","","","","","2"
"No","2016","66 and older","direct migration background","","","","","2"
"No","2016","66 and older","indirect migration background","","","","","2"
"Yes","2016","35-65 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","direct migration background","","","","","1"
"Yes","2016","16-34 y.","indirect migration background","","","","","1"
"Yes","2016","35-65 y.","direct migration background","","","","","1"
"Yes","2016","35-65 y.","indirect migration background","","","","","1"
"Yes","2016","66 and older","no migration background","","","","","1"
"Yes","2016","66 and older","direct migration background","","","","","1"
"Yes","2016","66 and older","indirect migration background","","","","","1"
"No","2017","16-34 y.","no migration background","4064","0.993479585312016","0.991014765368925","0.995944405255107","2"
"No","2017","16-34 y.","direct migration background","1171","0.997003585247988","0.993877049736131","1.00013012075985","2"
"No","2017","16-34 y.","indirect migration background","972","0.997389708154646","0.994186960235179","1.00059245607411","2"
"No","2017","35-65 y.","no migration background","11144","0.951524498160471","0.947626412869555","0.955422583451386","2"
"No","2017","35-65 y.","direct migration background","2989","0.973179537324541","0.967455308386595","0.978903766262488","2"
"No","2017","35-65 y.","indirect migration background","706","0.975601024900858","0.964362722245808","0.986839327555909","2"
"No","2017","66 and older","no migration background","3976","0.868172908563162","0.858378491068428","0.877967326057895","2"
"No","2017","66 and older","direct migration background","388","0.888001142219963","0.858331194215143","0.917671090224782","2"
"No","2017","66 and older","indirect migration background","15","","","","2"
"Yes","2017","35-65 y.","no migration background","517","0.0484755018395294","0.0445774165486135","0.0523735871304453","1"
"Yes","2017","16-34 y.","no migration background","32","0.00652041468798408","0.00405559474489287","0.00898523463107529","1"
"Yes","2017","16-34 y.","direct migration background","3","","","","1"
"Yes","2017","16-34 y.","indirect migration background","3","","","","1"
"Yes","2017","35-65 y.","direct migration background","71","0.0268204626754586","0.0210962337375121","0.0325446916134052","1"
"Yes","2017","35-65 y.","indirect migration background","18","","","","1"
"Yes","2017","66 and older","no migration background","607","0.131827091436838","0.122032673942105","0.141621508931572","1"
"Yes","2017","66 and older","direct migration background","46","0.111998857780037","0.082328909775218","0.141668805784856","1"
"Yes","2017","66 and older","indirect migration background","1","","","","1"
"No","2018","16-34 y.","no migration background","","","","","2"
"No","2018","16-34 y.","direct migration background","","","","","2"
"No","2018","16-34 y.","indirect migration background","","","","","2"
"No","2018","35-65 y.","no migration background","","","","","2"
"No","2018","35-65 y.","direct migration background","","","","","2"
"No","2018","35-65 y.","indirect migration background","","","","","2"
"No","2018","66 and older","no migration background","","","","","2"
"No","2018","66 and older","direct migration background","","","","","2"
"No","2018","66 and older","indirect migration background","","","","","2"
"Yes","2018","35-65 y.","no migration background","","","","","1"
"Yes","2018","66 and older","direct migration background","","","","","1"
"Yes","2018","16-34 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","direct migration background","","","","","1"
"Yes","2018","16-34 y.","indirect migration background","","","","","1"
"Yes","2018","35-65 y.","direct migration background","","","","","1"
"Yes","2018","35-65 y.","indirect migration background","","","","","1"
"Yes","2018","66 and older","no migration background","","","","","1"
"Yes","2018","66 and older","indirect migration background","","","","","1"
"No","2019","16-34 y.","no migration background","3738","0.992459284983542","0.989693411462161","0.995225158504923","2"
"No","2019","16-34 y.","direct migration background","809","0.994212722801282","0.98900182339837","0.999423622204194","2"
"No","2019","16-34 y.","indirect migration background","882","0.996901061991022","0.993237070704394","1.00056505327765","2"
"No","2019","35-65 y.","no migration background","11185","0.94701899792002","0.942972485842258","0.951065509997781","2"
"No","2019","35-65 y.","direct migration background","2537","0.969013145260354","0.962371650615079","0.97565463990563","2"
"No","2019","35-65 y.","indirect migration background","768","0.971152570117005","0.959488311385654","0.982816828848355","2"
"No","2019","66 and older","no migration background","4147","0.866555239553299","0.85691611463316","0.876194364473438","2"
"No","2019","66 and older","direct migration background","384","0.869565070347506","0.837733221751218","0.901396918943794","2"
"No","2019","66 and older","indirect migration background","35","0.998656134225249","0.98668920357031","1.01062306488019","2"
"Yes","2019","35-65 y.","no migration background","586","0.0529810020799801","0.0489344900022186","0.0570275141577415","1"
"Yes","2019","66 and older","direct migration background","46","0.130434929652494","0.0986030810562057","0.162266778248782","1"
"Yes","2019","16-34 y.","indirect migration background","2","","","","1"
"Yes","2019","35-65 y.","direct migration background","78","0.0309868547396457","0.0243453600943702","0.0376283493849212","1"
"Yes","2019","35-65 y.","indirect migration background","23","","","","1"
"Yes","2019","66 and older","no migration background","634","0.133444760446701","0.123805635526562","0.14308388536684","1"
"Yes","2019","66 and older","indirect migration background","1","","","","1"
"Yes","2019","16-34 y.","no migration background","20","","","","1"
"Yes","2019","16-34 y.","direct migration background","5","","","","1"
