"ple0015","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No","2009","Rhineland-Palatinate,Saarland","indirect migration background","56","1","1","1"
"No","2009","Baden-Württemberg","no migration background","1544","0.96175776461603","0.952392828771203","0.971122700460856"
"No","2009","Baden-Württemberg","direct migration background","342","0.966508482526685","0.947713280120225","0.985303684933144"
"No","2009","Baden-Württemberg","indirect migration background","155","1","1","1"
"No","2009","Bavaria","no migration background","2153","0.955508927279274","0.946974309031625","0.964043545526922"
"No","2009","Bavaria","direct migration background","255","0.98600818464392","0.971785724087889","1.00023064519995"
"No","2009","Bavaria","indirect migration background","122","0.991174656499379","0.974712825002712","1.00763648799604"
"No","2009","Berlin","no migration background","580","0.942392459140614","0.923962707832413","0.960822210448815"
"No","2009","Berlin","direct migration background","49","0.998901761864035","0.989721126496686","1.00808239723138"
"No","2009","Berlin","indirect migration background","22","","",""
"No","2009","Brandenburg","no migration background","747","0.967278336633833","0.954712362966378","0.979844310301288"
"No","2009","Brandenburg","direct migration background","12","","",""
"No","2009","Brandenburg","indirect migration background","12","","",""
"No","2009","Mecklenburg-Western Pomerania","no migration background","453","0.956283370410129","0.937798525984614","0.974768214835644"
"No","2009","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"No","2009","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No","2009","Saxony","no migration background","1293","0.963152248548979","0.953069320476494","0.973235176621465"
"No","2009","Saxony","direct migration background","23","","",""
"No","2009","Saxony","indirect migration background","9","","",""
"No","2009","Saxony-Anhalt","no migration background","725","0.957743363463569","0.943374492605135","0.972112234322003"
"No","2009","Saxony-Anhalt","direct migration background","12","","",""
"No","2009","Saxony-Anhalt","indirect migration background","6","","",""
"No","2009","Thuringia","no migration background","776","0.973057771342688","0.961865811628723","0.984249731056652"
"No","2009","Thuringia","direct migration background","12","","",""
"No","2009","Thuringia","indirect migration background","8","","",""
"Yes","2010","Schleswig-Holstein","no migration background","","","",""
"Yes","2010","Schleswig-Holstein","direct migration background","","","",""
"Yes","2010","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2010","Hamburg","no migration background","","","",""
"Yes","2010","Hamburg","direct migration background","","","",""
"Yes","2010","Hamburg","indirect migration background","","","",""
"Yes","2010","Lower Saxony","no migration background","","","",""
"Yes","2010","Lower Saxony","direct migration background","","","",""
"Yes","2010","Lower Saxony","indirect migration background","","","",""
"Yes","2010","Bremen","no migration background","","","",""
"Yes","2010","Bremen","direct migration background","","","",""
"Yes","2010","Bremen","indirect migration background","","","",""
"Yes","2010","North Rhine-Westphalia","no migration background","","","",""
"Yes","2010","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2010","Hesse","no migration background","","","",""
"Yes","2010","Hesse","direct migration background","","","",""
"Yes","2010","Hesse","indirect migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2010","Baden-Württemberg","no migration background","","","",""
"Yes","2010","Baden-Württemberg","direct migration background","","","",""
"Yes","2010","Baden-Württemberg","indirect migration background","","","",""
"Yes","2010","Bavaria","no migration background","","","",""
"Yes","2010","Bavaria","direct migration background","","","",""
"Yes","2010","Bavaria","indirect migration background","","","",""
"Yes","2010","Berlin","no migration background","","","",""
"Yes","2010","Berlin","direct migration background","","","",""
"Yes","2010","Berlin","indirect migration background","","","",""
"Yes","2010","Brandenburg","no migration background","","","",""
"Yes","2010","Brandenburg","direct migration background","","","",""
"Yes","2010","Brandenburg","indirect migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2010","Saxony","no migration background","","","",""
"Yes","2010","Saxony","direct migration background","","","",""
"Yes","2010","Saxony","indirect migration background","","","",""
"Yes","2010","Saxony-Anhalt","no migration background","","","",""
"Yes","2010","Saxony-Anhalt","direct migration background","","","",""
"Yes","2010","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2010","Thuringia","no migration background","","","",""
"Yes","2010","Thuringia","direct migration background","","","",""
"Yes","2010","Thuringia","indirect migration background","","","",""
"No","2010","Schleswig-Holstein","no migration background","","","",""
"No","2010","Schleswig-Holstein","direct migration background","","","",""
"No","2010","Schleswig-Holstein","indirect migration background","","","",""
"No","2010","Hamburg","no migration background","","","",""
"No","2010","Hamburg","direct migration background","","","",""
"No","2010","Hamburg","indirect migration background","","","",""
"No","2010","Lower Saxony","no migration background","","","",""
"No","2010","Lower Saxony","direct migration background","","","",""
"No","2010","Lower Saxony","indirect migration background","","","",""
"No","2010","Bremen","no migration background","","","",""
"No","2010","Bremen","direct migration background","","","",""
"No","2010","Bremen","indirect migration background","","","",""
"No","2010","North Rhine-Westphalia","no migration background","","","",""
"No","2010","North Rhine-Westphalia","direct migration background","","","",""
"No","2010","North Rhine-Westphalia","indirect migration background","","","",""
"No","2010","Hesse","no migration background","","","",""
"No","2010","Hesse","direct migration background","","","",""
"No","2010","Hesse","indirect migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2010","Baden-Württemberg","no migration background","","","",""
"No","2010","Baden-Württemberg","direct migration background","","","",""
"No","2010","Baden-Württemberg","indirect migration background","","","",""
"No","2010","Bavaria","no migration background","","","",""
"No","2010","Bavaria","direct migration background","","","",""
"No","2010","Bavaria","indirect migration background","","","",""
"No","2010","Berlin","no migration background","","","",""
"No","2010","Berlin","direct migration background","","","",""
"No","2010","Berlin","indirect migration background","","","",""
"No","2010","Brandenburg","no migration background","","","",""
"No","2010","Brandenburg","direct migration background","","","",""
"No","2010","Brandenburg","indirect migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2010","Saxony","no migration background","","","",""
"No","2010","Saxony","direct migration background","","","",""
"No","2010","Saxony","indirect migration background","","","",""
"No","2010","Saxony-Anhalt","no migration background","","","",""
"No","2010","Saxony-Anhalt","direct migration background","","","",""
"No","2010","Saxony-Anhalt","indirect migration background","","","",""
"No","2010","Thuringia","no migration background","","","",""
"No","2010","Thuringia","direct migration background","","","",""
"No","2010","Thuringia","indirect migration background","","","",""
"Yes","2011","Schleswig-Holstein","no migration background","33","0.0598754768270622","0.0404830861473776","0.0792678675067468"
"Yes","2011","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2011","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2011","Hamburg","no migration background","23","","",""
"Yes","2011","Hamburg","direct migration background","2","","",""
"Yes","2011","Hamburg","indirect migration background","","","",""
"Yes","2011","Lower Saxony","no migration background","87","0.0525754077869219","0.0419473222829704","0.0632034932908734"
"Yes","2011","Lower Saxony","direct migration background","7","","",""
"Yes","2011","Lower Saxony","indirect migration background","","","",""
"Yes","2011","Bremen","no migration background","5","","",""
"Yes","2011","Bremen","direct migration background","","","",""
"Yes","2011","Bremen","indirect migration background","","","",""
"Yes","2011","North Rhine-Westphalia","no migration background","166","0.0530036667042242","0.0454395147182638","0.0605678186901846"
"Yes","2011","North Rhine-Westphalia","direct migration background","21","","",""
"Yes","2011","North Rhine-Westphalia","indirect migration background","5","","",""
"Yes","2011","Hesse","no migration background","46","0.034597058509629","0.0240435771264219","0.045150539892836"
"Yes","2011","Hesse","direct migration background","11","","",""
"Yes","2011","Hesse","indirect migration background","2","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","no migration background","49","0.0508467407593558","0.0371966266340555","0.0644968548846561"
"Yes","2011","Rhineland-Palatinate,Saarland","direct migration background","2","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2011","Baden-Württemberg","no migration background","98","0.0505785497046533","0.0408846025684168","0.0602724968408897"
"Yes","2011","Baden-Württemberg","direct migration background","9","","",""
"Yes","2011","Baden-Württemberg","indirect migration background","3","","",""
"Yes","2011","Bavaria","no migration background","131","0.0437166979042342","0.0360720640679557","0.0513613317405127"
"Yes","2011","Bavaria","direct migration background","12","","",""
"Yes","2011","Bavaria","indirect migration background","2","","",""
"Yes","2011","Berlin","no migration background","43","0.0635339283380544","0.0455412996058755","0.0815265570702332"
"Yes","2011","Berlin","direct migration background","2","","",""
"Yes","2011","Berlin","indirect migration background","","","",""
"Yes","2011","Brandenburg","no migration background","40","0.047265850493172","0.0330666447630209","0.0614650562233231"
"Yes","2011","Brandenburg","direct migration background","2","","",""
"Yes","2011","Brandenburg","indirect migration background","","","",""
"Yes","2011","Mecklenburg-Western Pomerania","no migration background","23","","",""
"Yes","2011","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Yes","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2011","Saxony","no migration background","48","0.0305253256500082","0.0214193234532128","0.0396313278468037"
"Yes","2011","Saxony","direct migration background","1","","",""
"Yes","2011","Saxony","indirect migration background","","","",""
"Yes","2011","Saxony-Anhalt","no migration background","47","0.0636959616779808","0.0472203606926041","0.0801715626633575"
"Yes","2011","Saxony-Anhalt","direct migration background","2","","",""
"Yes","2011","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2011","Thuringia","no migration background","25","","",""
"Yes","2011","Thuringia","direct migration background","","","",""
"Yes","2011","Thuringia","indirect migration background","","","",""
"No","2011","Schleswig-Holstein","no migration background","542","0.940124523172938","0.920732132493253","0.959516913852622"
"No","2011","Schleswig-Holstein","direct migration background","63","0.958130954770942","0.909060840602226","1.00720106893966"
"No","2011","Schleswig-Holstein","indirect migration background","14","","",""
"No","2011","Hamburg","no migration background","256","0.918860325359032","0.886820704346415","0.950899946371649"
"No","2011","Hamburg","direct migration background","19","","",""
"No","2011","Hamburg","indirect migration background","15","","",""
"No","2011","Lower Saxony","no migration background","1607","0.947424592213078","0.936796506709127","0.95805267771703"
"No","2011","Lower Saxony","direct migration background","165","0.973340428408861","0.949266729088234","0.997414127729487"
"No","2011","Lower Saxony","indirect migration background","54","1","1","1"
"No","2011","Bremen","no migration background","101","0.958704037127921","0.92082567123671","0.996582403019132"
"No","2011","Bremen","direct migration background","18","","",""
"No","2011","Bremen","indirect migration background","3","","",""
"No","2011","North Rhine-Westphalia","no migration background","3204","0.946996333295776","0.939432181309815","0.954560485281736"
"No","2011","North Rhine-Westphalia","direct migration background","543","0.965150988127924","0.950015326745942","0.980286649509906"
"No","2011","North Rhine-Westphalia","indirect migration background","216","0.979498298842053","0.960815207091089","0.998181390593017"
"No","2011","Hesse","no migration background","1106","0.965402941490371","0.954849460107164","0.975956422873578"
"No","2011","Hesse","direct migration background","181","0.935766682533995","0.901088091655055","0.970445273412934"
"No","2011","Hesse","indirect migration background","71","0.980367912458819","0.948543203102552","1.01219262181509"
"No","2011","Rhineland-Palatinate,Saarland","no migration background","946","0.949153259240644","0.935503145115344","0.962803373365944"
"No","2011","Rhineland-Palatinate,Saarland","direct migration background","152","0.994415973378353","0.982646812037148","1.00618513471956"
"No","2011","Rhineland-Palatinate,Saarland","indirect migration background","63","1","1","1"
"No","2011","Baden-Württemberg","no migration background","1865","0.949421450295347","0.93972750315911","0.959115397431583"
"No","2011","Baden-Württemberg","direct migration background","367","0.974261538951112","0.958255523356864","0.990267554545361"
"No","2011","Baden-Württemberg","indirect migration background","157","0.985941184725583","0.967698533036081","1.00418383641508"
"No","2011","Bavaria","no migration background","2617","0.956283302095766","0.948638668259487","0.963927935932044"
"No","2011","Bavaria","direct migration background","310","0.964389790677335","0.944148708852543","0.984630872502127"
"No","2011","Bavaria","indirect migration background","129","0.985578128673279","0.96516221690848","1.00599404043808"
"No","2011","Berlin","no migration background","663","0.936466071661946","0.918473442929767","0.954458700394125"
"No","2011","Berlin","direct migration background","50","0.931207615770164","0.862415311063966","0.999999920476361"
"No","2011","Berlin","indirect migration background","25","","",""
"No","2011","Brandenburg","no migration background","818","0.952734149506828","0.938534943776677","0.966933355236979"
"No","2011","Brandenburg","direct migration background","20","","",""
"No","2011","Brandenburg","indirect migration background","9","","",""
"No","2011","Mecklenburg-Western Pomerania","no migration background","489","0.934828972121651","0.913449032338686","0.956208911904616"
"No","2011","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"No","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No","2011","Saxony","no migration background","1323","0.969474674349992","0.960368672153196","0.978580676546787"
"No","2011","Saxony","direct migration background","25","","",""
"No","2011","Saxony","indirect migration background","13","","",""
"No","2011","Saxony-Anhalt","no migration background","797","0.936304038322019","0.919828437336643","0.952779639307396"
"No","2011","Saxony-Anhalt","direct migration background","15","","",""
"No","2011","Saxony-Anhalt","indirect migration background","9","","",""
"No","2011","Thuringia","no migration background","843","0.974084489681872","0.96351469806931","0.984654281294435"
"No","2011","Thuringia","direct migration background","14","","",""
"No","2011","Thuringia","indirect migration background","8","","",""
"Yes","2012","Schleswig-Holstein","no migration background","","","",""
"Yes","2012","Schleswig-Holstein","direct migration background","","","",""
"Yes","2012","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2012","Hamburg","no migration background","","","",""
"Yes","2012","Hamburg","direct migration background","","","",""
"Yes","2012","Hamburg","indirect migration background","","","",""
"Yes","2012","Lower Saxony","no migration background","","","",""
"Yes","2012","Lower Saxony","direct migration background","","","",""
"Yes","2012","Lower Saxony","indirect migration background","","","",""
"Yes","2012","Bremen","no migration background","","","",""
"Yes","2012","Bremen","direct migration background","","","",""
"Yes","2012","Bremen","indirect migration background","","","",""
"Yes","2012","North Rhine-Westphalia","no migration background","","","",""
"Yes","2012","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2012","Hesse","no migration background","","","",""
"Yes","2012","Hesse","direct migration background","","","",""
"Yes","2012","Hesse","indirect migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2012","Baden-Württemberg","no migration background","","","",""
"Yes","2012","Baden-Württemberg","direct migration background","","","",""
"Yes","2012","Baden-Württemberg","indirect migration background","","","",""
"Yes","2012","Bavaria","no migration background","","","",""
"Yes","2012","Bavaria","direct migration background","","","",""
"Yes","2012","Bavaria","indirect migration background","","","",""
"Yes","2012","Berlin","no migration background","","","",""
"Yes","2012","Berlin","direct migration background","","","",""
"Yes","2012","Berlin","indirect migration background","","","",""
"Yes","2012","Brandenburg","no migration background","","","",""
"Yes","2012","Brandenburg","direct migration background","","","",""
"Yes","2012","Brandenburg","indirect migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2012","Saxony","no migration background","","","",""
"Yes","2012","Saxony","direct migration background","","","",""
"Yes","2012","Saxony","indirect migration background","","","",""
"Yes","2012","Saxony-Anhalt","no migration background","","","",""
"Yes","2012","Saxony-Anhalt","direct migration background","","","",""
"Yes","2012","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2012","Thuringia","no migration background","","","",""
"Yes","2012","Thuringia","direct migration background","","","",""
"Yes","2012","Thuringia","indirect migration background","","","",""
"No","2012","Schleswig-Holstein","no migration background","","","",""
"No","2012","Schleswig-Holstein","direct migration background","","","",""
"No","2012","Schleswig-Holstein","indirect migration background","","","",""
"No","2012","Hamburg","no migration background","","","",""
"No","2012","Hamburg","direct migration background","","","",""
"No","2012","Hamburg","indirect migration background","","","",""
"No","2012","Lower Saxony","no migration background","","","",""
"No","2012","Lower Saxony","direct migration background","","","",""
"No","2012","Lower Saxony","indirect migration background","","","",""
"No","2012","Bremen","no migration background","","","",""
"No","2012","Bremen","direct migration background","","","",""
"No","2012","Bremen","indirect migration background","","","",""
"No","2012","North Rhine-Westphalia","no migration background","","","",""
"No","2012","North Rhine-Westphalia","direct migration background","","","",""
"No","2012","North Rhine-Westphalia","indirect migration background","","","",""
"No","2012","Hesse","no migration background","","","",""
"No","2012","Hesse","direct migration background","","","",""
"No","2012","Hesse","indirect migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2012","Baden-Württemberg","no migration background","","","",""
"No","2012","Baden-Württemberg","direct migration background","","","",""
"No","2012","Baden-Württemberg","indirect migration background","","","",""
"No","2012","Bavaria","no migration background","","","",""
"No","2012","Bavaria","direct migration background","","","",""
"No","2012","Bavaria","indirect migration background","","","",""
"No","2012","Berlin","no migration background","","","",""
"No","2012","Berlin","direct migration background","","","",""
"No","2012","Berlin","indirect migration background","","","",""
"No","2012","Brandenburg","no migration background","","","",""
"No","2012","Brandenburg","direct migration background","","","",""
"No","2012","Brandenburg","indirect migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2012","Saxony","no migration background","","","",""
"No","2012","Saxony","direct migration background","","","",""
"No","2012","Saxony","indirect migration background","","","",""
"No","2012","Saxony-Anhalt","no migration background","","","",""
"No","2012","Saxony-Anhalt","direct migration background","","","",""
"No","2012","Saxony-Anhalt","indirect migration background","","","",""
"No","2012","Thuringia","no migration background","","","",""
"No","2012","Thuringia","direct migration background","","","",""
"No","2012","Thuringia","indirect migration background","","","",""
"Yes","2013","Schleswig-Holstein","no migration background","36","0.0672595803662339","0.0459957273442556","0.0885234333882122"
"Yes","2013","Schleswig-Holstein","direct migration background","","","",""
"Yes","2013","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2013","Hamburg","no migration background","24","","",""
"Yes","2013","Hamburg","direct migration background","","","",""
"Yes","2013","Hamburg","indirect migration background","","","",""
"Yes","2013","Lower Saxony","no migration background","97","0.0719322716659806","0.0592443079902403","0.0846202353417209"
"Yes","2013","Lower Saxony","direct migration background","7","","",""
"Yes","2013","Lower Saxony","indirect migration background","","","",""
"Yes","2013","Bremen","no migration background","5","","",""
"Yes","2013","Bremen","direct migration background","1","","",""
"Yes","2013","Bremen","indirect migration background","","","",""
"Yes","2013","North Rhine-Westphalia","no migration background","171","0.0585885374060197","0.050323910296034","0.0668531645160054"
"Yes","2013","North Rhine-Westphalia","direct migration background","23","","",""
"Yes","2013","North Rhine-Westphalia","indirect migration background","5","","",""
"Yes","2013","Hesse","no migration background","64","0.0454415526613093","0.0329272941901768","0.0579558111324419"
"Yes","2013","Hesse","direct migration background","9","","",""
"Yes","2013","Hesse","indirect migration background","1","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","45","0.0502920269774053","0.0361003566328043","0.0644836973220063"
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2013","Baden-Württemberg","no migration background","117","0.0697466339492109","0.0577053609111658","0.0817879069872561"
"Yes","2013","Baden-Württemberg","direct migration background","14","","",""
"Yes","2013","Baden-Württemberg","indirect migration background","1","","",""
"Yes","2013","Bavaria","no migration background","133","0.0560039070625154","0.0470426705885603","0.0649651435364706"
"Yes","2013","Bavaria","direct migration background","6","","",""
"Yes","2013","Bavaria","indirect migration background","1","","",""
"Yes","2013","Berlin","no migration background","58","0.102698489801587","0.0801621734728578","0.125234806130315"
"Yes","2013","Berlin","direct migration background","1","","",""
"Yes","2013","Berlin","indirect migration background","","","",""
"Yes","2013","Brandenburg","no migration background","51","0.0770291463933431","0.058097336215635","0.0959609565710512"
"Yes","2013","Brandenburg","direct migration background","1","","",""
"Yes","2013","Brandenburg","indirect migration background","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","27","","",""
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2013","Saxony","no migration background","56","0.0372750905273971","0.0269932762893154","0.0475569047654788"
"Yes","2013","Saxony","direct migration background","2","","",""
"Yes","2013","Saxony","indirect migration background","","","",""
"Yes","2013","Saxony-Anhalt","no migration background","45","0.0750522467749207","0.0561453990197859","0.0939590945300556"
"Yes","2013","Saxony-Anhalt","direct migration background","2","","",""
"Yes","2013","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2013","Thuringia","no migration background","41","0.0488490264280562","0.0337989859865246","0.0638990668695878"
"Yes","2013","Thuringia","direct migration background","","","",""
"Yes","2013","Thuringia","indirect migration background","","","",""
"No","2013","Schleswig-Holstein","no migration background","497","0.932740419633766","0.911476566611788","0.954004272655744"
"No","2013","Schleswig-Holstein","direct migration background","51","1","1","1"
"No","2013","Schleswig-Holstein","indirect migration background","9","","",""
"No","2013","Hamburg","no migration background","247","0.890390391668796","0.853195954530638","0.927584828806953"
"No","2013","Hamburg","direct migration background","24","","",""
"No","2013","Hamburg","indirect migration background","17","","",""
"No","2013","Lower Saxony","no migration background","1496","0.92806772833402","0.915379764658279","0.94075569200976"
"No","2013","Lower Saxony","direct migration background","134","0.969504054910729","0.94112261677642","0.997885493045038"
"No","2013","Lower Saxony","indirect migration background","50","1","1","1"
"No","2013","Bremen","no migration background","92","0.963255255297152","0.925815712672725","1.00069479792158"
"No","2013","Bremen","direct migration background","19","","",""
"No","2013","Bremen","indirect migration background","3","","",""
"No","2013","North Rhine-Westphalia","no migration background","2931","0.94141146259398","0.933146835483995","0.949676089703966"
"No","2013","North Rhine-Westphalia","direct migration background","425","0.934617412586429","0.911726818216991","0.957508006955867"
"No","2013","North Rhine-Westphalia","indirect migration background","180","0.967623628394032","0.942118380596374","0.99312887619169"
"No","2013","Hesse","no migration background","1000","0.954558447338691","0.942044188867558","0.967072705809823"
"No","2013","Hesse","direct migration background","158","0.952326847980844","0.920010684004391","0.984643011957297"
"No","2013","Hesse","indirect migration background","63","0.980837441975175","0.947249502378158","1.01442538157219"
"No","2013","Rhineland-Palatinate,Saarland","no migration background","866","0.949707973022595","0.935516302677994","0.963899643367196"
"No","2013","Rhineland-Palatinate,Saarland","direct migration background","128","0.990491348719937","0.973872641117898","1.00711005632198"
"No","2013","Rhineland-Palatinate,Saarland","indirect migration background","61","1","1","1"
"No","2013","Baden-Württemberg","no migration background","1602","0.930253366050789","0.918212093012744","0.942294639088834"
"No","2013","Baden-Württemberg","direct migration background","278","0.929620626927056","0.900282509805502","0.95895874404861"
"No","2013","Baden-Württemberg","indirect migration background","125","0.989757530980352","0.972177098464051","1.00733796349665"
