"ple0015","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Full Time","higher education","53","0.015007409791065","0.0100353430927109","0.019979476489419","1"
"Yes","2011","Part Time","in school","","","","","1"
"Yes","2011","Part Time","inadequately","3","","","","1"
"Yes","2011","Part Time","general elemantary","11","","","","1"
"Yes","2011","Full Time","higher vocational","16","","","","1"
"Yes","2011","Not Working","higher vocational","48","0.0822779908934936","0.0575665141718039","0.106989467615183","1"
"Yes","2011","Not Working","higher education","137","0.100103156654977","0.084021148245487","0.116185165064466","1"
"Yes","2011","Part Time","middle vocational","76","0.040845959930409","0.0332625424834077","0.0484293773774104","1"
"Yes","2011","Part Time","vocational + Abi","10","","","","1"
"Yes","2011","Part Time","higher vocational","9","","","","1"
"Yes","2011","Full Time","in school","","","","","1"
"Yes","2011","Full Time","inadequately","1","","","","1"
"Yes","2011","Full Time","general elemantary","7","","","","1"
"Yes","2011","Full Time","middle vocational","82","0.0244276634683508","0.0194318739774442","0.0294234529592574","1"
"Yes","2011","Full Time","vocational + Abi","10","","","","1"
"Yes","2011","Not Working","vocational + Abi","22","","","","1"
"Yes","2011","Part Time","higher education","50","0.0595644487101988","0.0446316050988174","0.0744972923215801","1"
"Yes","2011","Not Working","in school","2","","","","1"
"Yes","2011","Not Working","inadequately","7","","","","1"
"Yes","2011","Not Working","general elemantary","72","0.0562272481354886","0.0435926982629681","0.068861798008009","1"
"Yes","2011","Not Working","middle vocational","332","0.0796020802017841","0.0714767606951904","0.0877273997083778","1"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"No","2013","Not Working","general elemantary","996","0.920525609770234","0.904341837077145","0.936709382463323","2"
"No","2013","Not Working","middle vocational","3495","0.897168415716556","0.887587689236419","0.906749142196693","2"
"No","2013","Not Working","vocational + Abi","214","0.91520734949088","0.879590703892793","0.950823995088968","2"
"No","2013","Not Working","higher vocational","395","0.878639678833823","0.848401693748266","0.90887766391938","2"
"No","2013","Not Working","inadequately","108","0.933509892971298","0.887975751843694","0.979044034098903","2"
"No","2013","Not Working","higher education","1177","0.863907239031498","0.845548334610363","0.882266143452633","2"
"No","2013","Part Time","middle vocational","2265","0.949539011425035","0.940711415861309","0.958366606988762","2"
"No","2013","Part Time","vocational + Abi","334","0.950975950452361","0.928257813570962","0.973694087333761","2"
"No","2013","Part Time","higher vocational","261","0.963939401363461","0.941617970718542","0.98626083200838","2"
"No","2013","Part Time","higher education","974","0.953790366175811","0.940925567226602","0.96665516512502","2"
"No","2013","Not Working","in school","193","0.992851163741077","0.980996015864423","1.00470631161773","2"
"No","2013","Full Time","higher vocational","596","0.966712366221181","0.952557831161007","0.980866901281354","2"
"No","2013","Full Time","higher education","2050","0.978581966780756","0.972412021630415","0.984751911931097","2"
"No","2013","Part Time","in school","63","1","1","1","2"
"No","2013","Part Time","inadequately","39","1","1","1","2"
"No","2013","Part Time","general elemantary","378","0.961999421606095","0.943096265329814","0.980902577882377","2"
"No","2013","Full Time","in school","3","","","","2"
"No","2013","Full Time","inadequately","40","0.980158116792841","0.937471112526397","1.02284512105929","2"
"No","2013","Full Time","general elemantary","394","0.979482721872026","0.965590351346875","0.993375092397177","2"
"No","2013","Full Time","middle vocational","3164","0.971479574405395","0.965744505073877","0.977214643736914","2"
"No","2013","Full Time","vocational + Abi","509","0.97313757500048","0.959254394877372","0.987020755123588","2"
"Yes","2013","Not Working","middle vocational","366","0.102831584283444","0.0932508578033066","0.112412310763581","1"
"Yes","2013","Not Working","vocational + Abi","21","","","","1"
"Yes","2013","Not Working","higher vocational","53","0.121360321166177","0.0911223360806204","0.151598306251734","1"
"Yes","2013","Not Working","higher education","163","0.136092760968502","0.117733856547367","0.154451665389637","1"
"Yes","2013","Not Working","general elemantary","77","0.0794743902297663","0.0632906175366772","0.0956581629228555","1"
"Yes","2013","Full Time","in school","","","","","1"
"Yes","2013","Full Time","inadequately","1","","","","1"
"Yes","2013","Full Time","general elemantary","6","","","","1"
"Yes","2013","Full Time","middle vocational","72","0.0285204255946045","0.0227853562630863","0.0342554949261226","1"
"Yes","2013","Part Time","higher vocational","7","","","","1"
"Yes","2013","Part Time","higher education","49","0.0462096338241893","0.0333448348749803","0.0590744327733983","1"
"Yes","2013","Not Working","in school","1","","","","1"
"Yes","2013","Not Working","inadequately","7","","","","1"
"Yes","2013","Full Time","vocational + Abi","12","","","","1"
"Yes","2013","Full Time","higher vocational","21","","","","1"
"Yes","2013","Full Time","higher education","65","0.0214180332192441","0.015248088068903","0.0275879783695852","1"
"Yes","2013","Part Time","in school","","","","","1"
"Yes","2013","Part Time","inadequately","","","","","1"
"Yes","2013","Part Time","general elemantary","15","","","","1"
"Yes","2013","Part Time","middle vocational","97","0.0504609885749645","0.0416333930112378","0.0592885841386912","1"
"Yes","2013","Part Time","vocational + Abi","13","","","","1"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"No","2015","Part Time","general elemantary","677","0.982319318192319","0.97251439485292","0.992124241531718","2"
"No","2015","Part Time","middle vocational","3273","0.962415121227201","0.956005253239473","0.968824989214929","2"
"No","2015","Part Time","vocational + Abi","707","0.958623698305539","0.944136657075209","0.973110739535869","2"
"No","2015","Part Time","higher vocational","330","0.94582351153467","0.921937203843756","0.969709819225583","2"
"No","2015","Part Time","higher education","1560","0.958786361895998","0.949112406812067","0.968460316979929","2"
"No","2015","Not Working","in school","277","1","1","1","2"
"No","2015","Not Working","inadequately","228","0.921805492966195","0.887696619073562","0.955914366858828","2"
"No","2015","Not Working","general elemantary","1247","0.933540653345985","0.920108633229995","0.946972673461976","2"
"No","2015","Full Time","higher vocational","733","0.9829564075234","0.97371159086717","0.99220122417963","2"
"No","2015","Full Time","higher education","2726","0.978204789589328","0.972785788237209","0.983623790941446","2"
"No","2015","Part Time","in school","73","1","1","1","2"
"No","2015","Part Time","inadequately","90","0.97162381329948","0.937694093828143","1.00555353277082","2"
"No","2015","Not Working","middle vocational","3756","0.889848077790216","0.880318198151798","0.899377957428635","2"
"No","2015","Not Working","vocational + Abi","317","0.903577528393324","0.87247598921682","0.934679067569829","2"
"No","2015","Not Working","higher vocational","377","0.844604195824055","0.810520279715384","0.878688111932727","2"
"No","2015","Not Working","higher education","1300","0.866844915595754","0.849547804714699","0.88414202647681","2"
"No","2015","Full Time","vocational + Abi","877","0.981356579448955","0.972465112305931","0.990248046591979","2"
"No","2015","Full Time","in school","2","","","","2"
"No","2015","Full Time","inadequately","79","0.978536583145004","0.947169139360979","1.00990402692903","2"
"No","2015","Full Time","general elemantary","667","0.978394512109235","0.96741002959431","0.98937899462416","2"
"No","2015","Full Time","middle vocational","4091","0.970687176524428","0.965575390912787","0.975798962136068","2"
"Yes","2015","Not Working","general elemantary","74","0.0664593466540148","0.0530273265380242","0.0798913667700054","1"
"Yes","2015","Not Working","middle vocational","390","0.110151922209783","0.100622042571365","0.119681801848202","1"
"Yes","2015","Not Working","vocational + Abi","29","","","","1"
"Yes","2015","Not Working","higher vocational","57","0.155395804175945","0.121311888067273","0.189479720284616","1"
"Yes","2015","Not Working","higher education","182","0.133155084404245","0.11585797352319","0.150452195285301","1"
"Yes","2015","Part Time","vocational + Abi","19","","","","1"
"Yes","2015","Part Time","higher vocational","15","","","","1"
"Yes","2015","Part Time","higher education","62","0.0412136381040019","0.0315396830200713","0.0508875931879326","1"
"Yes","2015","Not Working","in school","","","","","1"
"Yes","2015","Not Working","inadequately","10","","","","1"
"Yes","2015","Full Time","higher education","63","0.0217952104106724","0.016376209058554","0.0272142117627909","1"
"Yes","2015","Part Time","in school","","","","","1"
"Yes","2015","Part Time","inadequately","2","","","","1"
"Yes","2015","Part Time","general elemantary","17","","","","1"
"Yes","2015","Part Time","middle vocational","109","0.0375848787727989","0.031175010785071","0.0439947467605268","1"
"Yes","2015","Full Time","in school","","","","","1"
"Yes","2015","Full Time","higher vocational","20","","","","1"
"Yes","2015","Full Time","inadequately","3","","","","1"
"Yes","2015","Full Time","general elemantary","6","","","","1"
"Yes","2015","Full Time","middle vocational","92","0.0293128234755722","0.0242010378639316","0.0344246090872127","1"
"Yes","2015","Full Time","vocational + Abi","12","","","","1"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"No","2017","Full Time","middle vocational","4417","0.975878531249159","0.971408705712752","0.980348356785565","2"
"No","2017","Full Time","vocational + Abi","986","0.973220984540556","0.963250037925547","0.983191931155564","2"
"No","2017","Full Time","higher vocational","780","0.977986268212508","0.967837729043504","0.988134807381513","2"
"No","2017","Full Time","higher education","3009","0.973153971432018","0.967465075207148","0.978842867656887","2"
"No","2017","Part Time","in school","81","1","1","1","2"
"No","2017","Full Time","general elemantary","710","0.985272065130559","0.976454726393205","0.994089403867912","2"
"No","2017","Not Working","general elemantary","1235","0.936977081770877","0.923807925304834","0.950146238236921","2"
"No","2017","Not Working","middle vocational","3680","0.891093092123224","0.881528344024378","0.900657840222069","2"
"No","2017","Not Working","vocational + Abi","364","0.922269372431439","0.895764236383708","0.948774508479171","2"
"No","2017","Not Working","higher vocational","352","0.843152569863623","0.80853815851231","0.877766981214935","2"
"No","2017","Not Working","higher education","1381","0.858591837083549","0.841443298408682","0.875740375758416","2"
"No","2017","Part Time","inadequately","117","0.985926056504788","0.964761718729187","1.00709039428039","2"
"No","2017","Part Time","general elemantary","726","0.982244159792412","0.972735499573685","0.991752820011139","2"
"No","2017","Part Time","middle vocational","3411","0.953653193667701","0.946723770190039","0.960582617145364","2"
"No","2017","Full Time","in school","2","","","","2"
"No","2017","Full Time","inadequately","90","0.995320228845517","0.981297868663902","1.00934258902713","2"
"No","2017","Not Working","inadequately","236","0.944155727689112","0.915519833532048","0.972791621846175","2"
"No","2017","Part Time","vocational + Abi","796","0.95101409594406","0.936303699500586","0.965724492387534","2"
"No","2017","Part Time","higher vocational","308","0.959783709379322","0.938224122141388","0.981343296617257","2"
"No","2017","Part Time","higher education","1804","0.962800785249786","0.954216363699931","0.971385206799641","2"
"No","2017","Not Working","in school","328","0.997979382627471","0.993127023141994","1.00283174211295","2"
"Yes","2017","Not Working","general elemantary","73","0.0630229182291227","0.0498537617630792","0.0761920746951663","1"
"Yes","2017","Not Working","middle vocational","395","0.108906907876777","0.0993421597779306","0.118471655975622","1"
"Yes","2017","Not Working","vocational + Abi","28","","","","1"
"Yes","2017","Not Working","higher vocational","72","0.156847430136377","0.122233018785065","0.19146184148769","1"
"Yes","2017","Not Working","higher education","205","0.141408162916451","0.124259624241584","0.158556701591318","1"
"Yes","2017","Part Time","vocational + Abi","31","0.0489859040559404","0.0342755076124665","0.0636963004994142","1"
"Yes","2017","Full Time","in school","","","","","1"
"Yes","2017","Full Time","inadequately","1","","","","1"
"Yes","2017","Full Time","general elemantary","7","","","","1"
"Yes","2017","Full Time","middle vocational","109","0.0241214687508412","0.0196516432144347","0.0285912942872478","1"
"Yes","2017","Part Time","higher vocational","11","","","","1"
"Yes","2017","Part Time","higher education","63","0.0371992147502137","0.0286147932003589","0.0457836363000685","1"
"Yes","2017","Not Working","in school","1","","","","1"
"Yes","2017","Full Time","vocational + Abi","21","","","","1"
"Yes","2017","Full Time","higher vocational","23","","","","1"
"Yes","2017","Not Working","inadequately","11","","","","1"
"Yes","2017","Full Time","higher education","92","0.0268460285679824","0.0211571323431127","0.0325349247928521","1"
"Yes","2017","Part Time","in school","","","","","1"
"Yes","2017","Part Time","general elemantary","15","","","","1"
"Yes","2017","Part Time","middle vocational","125","0.0463468063322989","0.0394173828546365","0.0532762298099612","1"
"Yes","2017","Part Time","inadequately","2","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
"Yes","2018","Not Working","higher vocational","","","","","1"
"Yes","2018","Not Working","higher education","","","","","1"
"Yes","2018","Part Time","vocational + Abi","","","","","1"
"Yes","2018","Part Time","higher vocational","","","","","1"
"Yes","2018","Part Time","higher education","","","","","1"
"Yes","2018","Not Working","in school","","","","","1"
"Yes","2018","Not Working","inadequately","","","","","1"
"Yes","2018","Full Time","higher education","","","","","1"
"Yes","2018","Part Time","in school","","","","","1"
"Yes","2018","Full Time","in school","","","","","1"
"Yes","2018","Part Time","inadequately","","","","","1"
"Yes","2018","Full Time","inadequately","","","","","1"
"Yes","2018","Part Time","general elemantary","","","","","1"
"Yes","2018","Part Time","middle vocational","","","","","1"
"Yes","2018","Full Time","middle vocational","","","","","1"
"Yes","2018","Full Time","vocational + Abi","","","","","1"
"Yes","2018","Full Time","general elemantary","","","","","1"
"Yes","2018","Full Time","higher vocational","","","","","1"
"No","2019","Full Time","in school","2","","","","2"
"No","2019","Full Time","inadequately","72","1","1","1","2"
"No","2019","Full Time","general elemantary","636","0.994042703534153","0.988090089764967","0.999995317303339","2"
"No","2019","Full Time","middle vocational","4033","0.969202271805666","0.963950904437519","0.974453639173813","2"
"No","2019","Full Time","vocational + Abi","992","0.978662956642815","0.969781763611387","0.987544149674242","2"
"No","2019","Full Time","higher vocational","874","0.963252141960663","0.951028140262629","0.975476143658698","2"
"No","2019","Full Time","higher education","3354","0.971642579219873","0.9661370685794","0.977148089860347","2"
"No","2019","Part Time","in school","66","1","1","1","2"
"No","2019","Part Time","inadequately","113","0.975157113731874","0.946954232249935","1.00335999521381","2"
"No","2019","Part Time","general elemantary","644","0.982957682073908","0.973083346889814","0.992832017258002","2"
"No","2019","Part Time","middle vocational","3018","0.945889309138648","0.937992569785753","0.953786048491543","2"
"No","2019","Part Time","vocational + Abi","756","0.974960971481134","0.96398202557316","0.985939917389107","2"
"No","2019","Part Time","higher vocational","315","0.942635191682144","0.917507954447039","0.967762428917249","2"
