"ple0015","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2013","indirect migration background","middle vocational","4","","",""
"Yes","2013","indirect migration background","vocational + Abi","1","","",""
"Yes","2013","indirect migration background","higher vocational","","","",""
"Yes","2013","indirect migration background","higher education","2","","",""
"No","2013","no migration background","in school","195","0.993899972895683","0.982999200367975","1.00480074542339"
"No","2013","no migration background","inadequately","109","0.93647996986106","0.891903695786959","0.981056243935161"
"No","2013","no migration background","general elemantary","1329","0.937257469694465","0.924608905991124","0.949906033397807"
"No","2013","no migration background","middle vocational","8011","0.93242824370212","0.927097097679803","0.937759389724438"
"No","2013","no migration background","vocational + Abi","838","0.955714585047374","0.942098797685554","0.969330372409194"
"No","2013","no migration background","higher vocational","1154","0.937254504282339","0.923707629701282","0.950801378863396"
"No","2013","no migration background","higher education","3753","0.939112134209425","0.931710047558514","0.946514220860336"
"No","2013","direct migration background","in school","11","","",""
"No","2013","direct migration background","inadequately","66","0.988690528022471","0.963370624832558","1.01401043121239"
"No","2013","direct migration background","general elemantary","322","0.944692504288035","0.920287978538802","0.969097030037269"
"No","2013","direct migration background","middle vocational","610","0.95983920655269","0.944580422800789","0.97509799030459"
"No","2013","direct migration background","vocational + Abi","183","0.938691781488912","0.904490841303218","0.972892721674606"
"No","2013","direct migration background","higher vocational","68","0.910959895751671","0.845175286156181","0.976744505347162"
"No","2013","direct migration background","higher education","336","0.934817076463682","0.909138901678798","0.960495251248566"
"No","2013","indirect migration background","in school","53","1","1","1"
"No","2013","indirect migration background","inadequately","12","","",""
"No","2013","indirect migration background","general elemantary","117","1","1","1"
"No","2013","indirect migration background","middle vocational","303","0.978658073171046","0.962491751792913","0.994824394549178"
"No","2013","indirect migration background","vocational + Abi","36","0.993735108072544","0.968311373984501","1.01915884216059"
"No","2013","indirect migration background","higher vocational","30","1","1","1"
"No","2013","indirect migration background","higher education","112","0.991881266891977","0.975408382831314","1.00835415095264"
"Yes","2014","no migration background","in school","","","",""
"Yes","2014","no migration background","inadequately","","","",""
"Yes","2014","no migration background","general elemantary","","","",""
"Yes","2014","no migration background","middle vocational","","","",""
"Yes","2014","no migration background","vocational + Abi","","","",""
"Yes","2014","no migration background","higher vocational","","","",""
"Yes","2014","no migration background","higher education","","","",""
"Yes","2014","direct migration background","in school","","","",""
"Yes","2014","direct migration background","inadequately","","","",""
"Yes","2014","direct migration background","general elemantary","","","",""
"Yes","2014","direct migration background","middle vocational","","","",""
"Yes","2014","direct migration background","vocational + Abi","","","",""
"Yes","2014","direct migration background","higher vocational","","","",""
"Yes","2014","direct migration background","higher education","","","",""
"Yes","2014","indirect migration background","in school","","","",""
"Yes","2014","indirect migration background","inadequately","","","",""
"Yes","2014","indirect migration background","general elemantary","","","",""
"Yes","2014","indirect migration background","middle vocational","","","",""
"Yes","2014","indirect migration background","vocational + Abi","","","",""
"Yes","2014","indirect migration background","higher vocational","","","",""
"Yes","2014","indirect migration background","higher education","","","",""
"No","2014","no migration background","in school","","","",""
"No","2014","no migration background","inadequately","","","",""
"No","2014","no migration background","general elemantary","","","",""
"No","2014","no migration background","middle vocational","","","",""
"No","2014","no migration background","vocational + Abi","","","",""
"No","2014","no migration background","higher vocational","","","",""
"No","2014","no migration background","higher education","","","",""
"No","2014","direct migration background","in school","","","",""
"No","2014","direct migration background","inadequately","","","",""
"No","2014","direct migration background","general elemantary","","","",""
"No","2014","direct migration background","middle vocational","","","",""
"No","2014","direct migration background","vocational + Abi","","","",""
"No","2014","direct migration background","higher vocational","","","",""
"No","2014","direct migration background","higher education","","","",""
"No","2014","indirect migration background","in school","","","",""
"No","2014","indirect migration background","inadequately","","","",""
"No","2014","indirect migration background","general elemantary","","","",""
"No","2014","indirect migration background","middle vocational","","","",""
"No","2014","indirect migration background","vocational + Abi","","","",""
"No","2014","indirect migration background","higher vocational","","","",""
"No","2014","indirect migration background","higher education","","","",""
"Yes","2015","no migration background","in school","","","",""
"Yes","2015","no migration background","inadequately","11","","",""
"Yes","2015","no migration background","general elemantary","71","0.0545847472967746","0.0434883472028294","0.0656811473907198"
"Yes","2015","no migration background","middle vocational","545","0.0694770760362241","0.0643802072929129","0.0745739447795353"
"Yes","2015","no migration background","vocational + Abi","47","0.0492989220037507","0.0371904424649457","0.0614074015425557"
"Yes","2015","no migration background","higher vocational","86","0.0675018701925942","0.0542456178825468","0.0807581225026416"
"Yes","2015","no migration background","higher education","274","0.0594354926960427","0.0526477438225586","0.0662232415695267"
"Yes","2015","direct migration background","in school","","","",""
"Yes","2015","direct migration background","inadequately","3","","",""
"Yes","2015","direct migration background","general elemantary","23","","",""
"Yes","2015","direct migration background","middle vocational","37","0.0295900295624735","0.0209830441544151","0.038197014970532"
"Yes","2015","direct migration background","vocational + Abi","12","","",""
"Yes","2015","direct migration background","higher vocational","5","","",""
"Yes","2015","direct migration background","higher education","27","","",""
"Yes","2015","indirect migration background","in school","","","",""
"Yes","2015","indirect migration background","inadequately","1","","",""
"Yes","2015","indirect migration background","general elemantary","3","","",""
"Yes","2015","indirect migration background","middle vocational","9","","",""
"Yes","2015","indirect migration background","vocational + Abi","1","","",""
"Yes","2015","indirect migration background","higher vocational","1","","",""
"Yes","2015","indirect migration background","higher education","6","","",""
"No","2015","no migration background","in school","219","1","1","1"
"No","2015","no migration background","inadequately","148","0.902318599888269","0.856172455385069","0.94846474439147"
"No","2015","no migration background","general elemantary","1539","0.945415252703225","0.93431885260928","0.956511652797171"
"No","2015","no migration background","middle vocational","9015","0.930522923963776","0.925426055220465","0.935619792707087"
"No","2015","no migration background","vocational + Abi","1181","0.950701077996249","0.938592598457444","0.962809557535054"
"No","2015","no migration background","higher vocational","1290","0.932498129807406","0.919241877497358","0.945754382117453"
"No","2015","no migration background","higher education","4387","0.940564507303957","0.933776758430473","0.947352256177441"
"No","2015","direct migration background","in school","34","1","1","1"
"No","2015","direct migration background","inadequately","214","0.9828157870148","0.965524826881286","1.00010674714831"
"No","2015","direct migration background","general elemantary","747","0.970578056958777","0.958642199110817","0.982513914806736"
"No","2015","direct migration background","middle vocational","1452","0.970409970437527","0.961802985029468","0.979016955845585"
"No","2015","direct migration background","vocational + Abi","608","0.978134527206965","0.966623052140257","0.989646002273674"
"No","2015","direct migration background","higher vocational","93","0.919146654939404","0.865173667800734","0.973119642078073"
"No","2015","direct migration background","higher education","950","0.955916163089107","0.943044033446421","0.968788292731794"
"No","2015","indirect migration background","in school","99","1","1","1"
"No","2015","indirect migration background","inadequately","35","0.965924462585302","0.906660623687432","1.02518830148317"
"No","2015","indirect migration background","general elemantary","305","0.991418912000996","0.981118075114845","1.00171974888715"
"No","2015","indirect migration background","middle vocational","653","0.983432962550483","0.973709657666892","0.993156267434074"
"No","2015","indirect migration background","vocational + Abi","112","0.997695616350406","0.988854944027932","1.00653628867288"
"No","2015","indirect migration background","higher vocational","57","0.989559064463724","0.963399852186619","1.01571827674083"
"No","2015","indirect migration background","higher education","249","0.981412919641556","0.964835784632203","0.997990054650908"
"Yes","2016","no migration background","in school","","","",""
"Yes","2016","no migration background","inadequately","","","",""
"Yes","2016","no migration background","general elemantary","","","",""
"Yes","2016","no migration background","middle vocational","","","",""
"Yes","2016","no migration background","vocational + Abi","","","",""
"Yes","2016","no migration background","higher vocational","","","",""
"Yes","2016","no migration background","higher education","","","",""
"Yes","2016","direct migration background","in school","","","",""
"Yes","2016","direct migration background","inadequately","","","",""
"Yes","2016","direct migration background","general elemantary","","","",""
"Yes","2016","direct migration background","middle vocational","","","",""
"Yes","2016","direct migration background","vocational + Abi","","","",""
"Yes","2016","direct migration background","higher vocational","","","",""
"Yes","2016","direct migration background","higher education","","","",""
"Yes","2016","indirect migration background","in school","","","",""
"Yes","2016","indirect migration background","inadequately","","","",""
"Yes","2016","indirect migration background","general elemantary","","","",""
"Yes","2016","indirect migration background","middle vocational","","","",""
"Yes","2016","indirect migration background","vocational + Abi","","","",""
"Yes","2016","indirect migration background","higher vocational","","","",""
"Yes","2016","indirect migration background","higher education","","","",""
"No","2016","no migration background","in school","","","",""
"No","2016","no migration background","inadequately","","","",""
"No","2016","no migration background","general elemantary","","","",""
"No","2016","no migration background","middle vocational","","","",""
"No","2016","no migration background","vocational + Abi","","","",""
"No","2016","no migration background","higher vocational","","","",""
"No","2016","no migration background","higher education","","","",""
"No","2016","direct migration background","in school","","","",""
"No","2016","direct migration background","inadequately","","","",""
"No","2016","direct migration background","general elemantary","","","",""
"No","2016","direct migration background","middle vocational","","","",""
"No","2016","direct migration background","vocational + Abi","","","",""
"No","2016","direct migration background","higher vocational","","","",""
"No","2016","direct migration background","higher education","","","",""
"No","2016","indirect migration background","in school","","","",""
"No","2016","indirect migration background","inadequately","","","",""
"No","2016","indirect migration background","general elemantary","","","",""
"No","2016","indirect migration background","middle vocational","","","",""
"No","2016","indirect migration background","vocational + Abi","","","",""
"No","2016","indirect migration background","higher vocational","","","",""
"No","2016","indirect migration background","higher education","","","",""
"Yes","2017","no migration background","in school","1","","",""
"Yes","2017","no migration background","inadequately","9","","",""
"Yes","2017","no migration background","general elemantary","77","0.0522041216704236","0.0416888630833437","0.0627193802575035"
"Yes","2017","no migration background","middle vocational","579","0.0662963472049876","0.0613867159468972","0.071205978463078"
"Yes","2017","no migration background","vocational + Abi","63","0.0538031661923685","0.0421576130142","0.065448719370537"
"Yes","2017","no migration background","higher vocational","99","0.0694982340000556","0.0561583864250786","0.0828380815750325"
"Yes","2017","no migration background","higher education","318","0.0653279879351521","0.058530886209096","0.0721250896612082"
"Yes","2017","direct migration background","in school","","","",""
"Yes","2017","direct migration background","inadequately","4","","",""
"Yes","2017","direct migration background","general elemantary","15","","",""
"Yes","2017","direct migration background","middle vocational","42","0.0487281091571984","0.03800984753348","0.0594463707809169"
"Yes","2017","direct migration background","vocational + Abi","16","","",""
"Yes","2017","direct migration background","higher vocational","5","","",""
"Yes","2017","direct migration background","higher education","36","0.0429759810825065","0.0314679192174607","0.0544840429475523"
"Yes","2017","indirect migration background","in school","","","",""
"Yes","2017","indirect migration background","inadequately","1","","",""
"Yes","2017","indirect migration background","general elemantary","3","","",""
"Yes","2017","indirect migration background","middle vocational","8","","",""
"Yes","2017","indirect migration background","vocational + Abi","1","","",""
"Yes","2017","indirect migration background","higher vocational","2","","",""
"Yes","2017","indirect migration background","higher education","6","","",""
"No","2017","no migration background","in school","289","0.997811657583514","0.992433531023044","1.00318978414398"
"No","2017","no migration background","inadequately","160","0.928014740818945","0.88904711355839","0.966982368079501"
"No","2017","no migration background","general elemantary","1642","0.947795878329576","0.937280619742496","0.958311136916656"
"No","2017","no migration background","middle vocational","9286","0.933703652795012","0.928794021536922","0.938613284053103"
"No","2017","no migration background","vocational + Abi","1379","0.946196833807632","0.934551280629463","0.9578423869858"
"No","2017","no migration background","higher vocational","1297","0.930501765999944","0.917161918424968","0.943841613574921"
"No","2017","no migration background","higher education","4759","0.934672012064848","0.927874910338792","0.941469113790904"
"No","2017","direct migration background","in school","34","1","1","1"
"No","2017","direct migration background","inadequately","245","0.990016070437066","0.977667397339722","1.00236474353441"
"No","2017","direct migration background","general elemantary","751","0.979264936808033","0.969173883739278","0.989355989876788"
"No","2017","direct migration background","middle vocational","1508","0.951271890842802","0.940553629219083","0.96199015246652"
"No","2017","direct migration background","vocational + Abi","638","0.973580804692051","0.961289301141753","0.98587230824235"
"No","2017","direct migration background","higher vocational","86","0.965473188044435","0.927960710937775","1.00298566515109"
"No","2017","direct migration background","higher education","1157","0.957024018917494","0.945515957052448","0.968532080782539"
"No","2017","indirect migration background","in school","88","1","1","1"
"No","2017","indirect migration background","inadequately","38","0.974916221959173","0.925837198764664","1.02399524515368"
"No","2017","indirect migration background","general elemantary","278","0.991946587883898","0.981496281174625","1.00239689459317"
"No","2017","indirect migration background","middle vocational","714","0.988714463180765","0.981009402792861","0.996419523568668"
"No","2017","indirect migration background","vocational + Abi","129","0.99840402531386","0.991542153893468","1.00526589673425"
"No","2017","indirect migration background","higher vocational","57","0.981019941016054","0.946201463129496","1.01583841890261"
"No","2017","indirect migration background","higher education","278","0.984643347672258","0.970342009619004","0.998944685725512"
"Yes","2018","no migration background","in school","","","",""
"Yes","2018","no migration background","inadequately","","","",""
"Yes","2018","no migration background","general elemantary","","","",""
"Yes","2018","no migration background","middle vocational","","","",""
"Yes","2018","no migration background","vocational + Abi","","","",""
"Yes","2018","no migration background","higher vocational","","","",""
"Yes","2018","no migration background","higher education","","","",""
"Yes","2018","direct migration background","in school","","","",""
"Yes","2018","direct migration background","inadequately","","","",""
"Yes","2018","direct migration background","general elemantary","","","",""
"Yes","2018","direct migration background","middle vocational","","","",""
"Yes","2018","direct migration background","vocational + Abi","","","",""
"Yes","2018","direct migration background","higher vocational","","","",""
"Yes","2018","direct migration background","higher education","","","",""
"Yes","2018","indirect migration background","in school","","","",""
"Yes","2018","indirect migration background","inadequately","","","",""
"Yes","2018","indirect migration background","general elemantary","","","",""
"Yes","2018","indirect migration background","middle vocational","","","",""
"Yes","2018","indirect migration background","vocational + Abi","","","",""
"Yes","2018","indirect migration background","higher vocational","","","",""
"Yes","2018","indirect migration background","higher education","","","",""
"No","2018","no migration background","in school","","","",""
"No","2018","no migration background","inadequately","","","",""
"No","2018","no migration background","general elemantary","","","",""
"No","2018","no migration background","middle vocational","","","",""
"No","2018","no migration background","vocational + Abi","","","",""
"No","2018","no migration background","higher vocational","","","",""
"No","2018","no migration background","higher education","","","",""
"No","2018","direct migration background","in school","","","",""
"No","2018","direct migration background","inadequately","","","",""
"No","2018","direct migration background","general elemantary","","","",""
"No","2018","direct migration background","middle vocational","","","",""
"No","2018","direct migration background","vocational + Abi","","","",""
"No","2018","direct migration background","higher vocational","","","",""
"No","2018","direct migration background","higher education","","","",""
"No","2018","indirect migration background","in school","","","",""
"No","2018","indirect migration background","inadequately","","","",""
"No","2018","indirect migration background","general elemantary","","","",""
"No","2018","indirect migration background","middle vocational","","","",""
"No","2018","indirect migration background","vocational + Abi","","","",""
"No","2018","indirect migration background","higher vocational","","","",""
"No","2018","indirect migration background","higher education","","","",""
"Yes","2019","no migration background","in school","","","",""
"Yes","2019","no migration background","inadequately","5","","",""
"Yes","2019","no migration background","general elemantary","80","0.0567110972758059","0.045338948565628","0.0680832459859839"
"Yes","2019","no migration background","middle vocational","595","0.0736777150795493","0.0683492480061731","0.0790061821529256"
"Yes","2019","no migration background","vocational + Abi","61","0.0343796024272406","0.0251866055677035","0.0435725992867778"
"Yes","2019","no migration background","higher vocational","108","0.0770024447393912","0.0636133667403726","0.0903915227384098"
"Yes","2019","no migration background","higher education","375","0.0669470794436653","0.0604110374289441","0.0734831214583865"
"Yes","2019","direct migration background","in school","","","",""
"Yes","2019","direct migration background","inadequately","4","","",""
"Yes","2019","direct migration background","general elemantary","16","","",""
"Yes","2019","direct migration background","middle vocational","36","0.0384817979471153","0.0277493956466326","0.049214200247598"
"Yes","2019","direct migration background","vocational + Abi","16","","",""
"Yes","2019","direct migration background","higher vocational","5","","",""
"Yes","2019","direct migration background","higher education","50","0.0584518162051302","0.0443887662842829","0.0725148661259775"
"Yes","2019","indirect migration background","in school","","","",""
"Yes","2019","indirect migration background","inadequately","2","","",""
"Yes","2019","indirect migration background","general elemantary","2","","",""
"Yes","2019","indirect migration background","middle vocational","12","","",""
"Yes","2019","indirect migration background","vocational + Abi","1","","",""
"Yes","2019","indirect migration background","higher vocational","1","","",""
"Yes","2019","indirect migration background","higher education","7","","",""
"No","2019","no migration background","in school","204","1","1","1"
"No","2019","no migration background","inadequately","143","0.935764059781633","0.896264754571413","0.975263364991852"
"No","2019","no migration background","general elemantary","1509","0.943288902724194","0.931916754014016","0.954661051434372"
"No","2019","no migration background","middle vocational","8639","0.926322284920451","0.920993817847074","0.931650751993827"
"No","2019","no migration background","vocational + Abi","1448","0.965620397572759","0.956427400713222","0.974813394432297"
"No","2019","no migration background","higher vocational","1415","0.922997555260609","0.90960847726159","0.936386633259627"
"No","2019","no migration background","higher education","5242","0.933052920556335","0.926516878541613","0.939588962571056"
"No","2019","direct migration background","in school","45","1","1","1"
"No","2019","direct migration background","inadequately","200","0.990565531251957","0.977299734524864","1.00383132797905"
"No","2019","direct migration background","general elemantary","578","0.964945422963203","0.95015506757758","0.979735778348827"
"No","2019","direct migration background","middle vocational","1198","0.961518202052885","0.950785799752402","0.972250604353367"
"No","2019","direct migration background","vocational + Abi","506","0.940503031970085","0.920210307586729","0.960795756353441"
"No","2019","direct migration background","higher vocational","69","0.969463598582646","0.930261716989716","1.00866548017558"
"No","2019","direct migration background","higher education","1019","0.94154818379487","0.927485133874023","0.955611233715717"
"No","2019","indirect migration background","in school","82","1","1","1"
"No","2019","indirect migration background","inadequately","37","0.977333073800226","0.930620542616268","1.02404560498418"
