"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","college entrance qualification","East Germany","2.76","3","507","2","2","3","4","4","2.69","2.83","1","5","3","3"
"1995","college entrance qualification","West Germany","2.93","3","1405","2","2","4","4","5","2.88","2.98","1","5","3","3"
"1995","lower secondary degree","East Germany","2.64","2","1307","1","2","3","4","5","2.59","2.69","1","5","2","3"
"1995","lower secondary degree","West Germany","2.69","3","4088","2","2","3","4","5","2.66","2.72","1","5","2","3"
"1995","no degree/no degree yet","East Germany","2.76","3","100","2","2","3","4","5","2.6","2.92","1","5","3","3"
"1995","no degree/no degree yet","West Germany","2.79","3","757","2","2","4","4","5","2.71","2.87","1","5","2","2"
"1995","Other degree","East Germany","2.72","2","33","2","2","4","4","5","2.31","3.13","1","5","2","4"
"1995","Other degree","West Germany","2.79","2","1145","2","2","4","5","5","2.73","2.85","1","5","2","2"
"1995","secondary school degree","East Germany","2.64","2.35","1694","2","2","3","4","5","2.6","2.68","1","5","2","3"
"1995","secondary school degree","West Germany","2.78","3","1880","2","2","4","4","5","2.74","2.82","1","5","3","3"
"1996","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1996","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1996","Other degree","East Germany","","","","","","","","","","","","","",""
"1996","Other degree","West Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1997","Other degree","East Germany","","","","","","","","","","","","","",""
"1997","Other degree","West Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1998","college entrance qualification","East Germany","2.77","3","544","2","2","3","4","4","2.7","2.84","1","5","3","3"
"1998","college entrance qualification","West Germany","2.9","3","1666","2","2","4","4","5","2.86","2.94","1","5","3","3"
"1998","lower secondary degree","East Germany","2.64","3","1288","1","2","3","4","5","2.59","2.69","1","5","2","3"
"1998","lower secondary degree","West Germany","2.64","2","4327","2","2","3","4","5","2.61","2.67","1","5","2","2"
"1998","no degree/no degree yet","East Germany","3","3","120","2","2","4","4","5","2.85","3.15","1","5","3","3"
"1998","no degree/no degree yet","West Germany","2.6","2","689","1","2","3","4","5","2.52","2.68","1","5","2","2"
"1998","Other degree","East Germany","2.45","2","38","1","2","3","4","5","2.12","2.78","1","5","2","3"
"1998","Other degree","West Germany","2.65","2","957","1","2","4","4","5","2.58","2.72","1","5","2","2"
"1998","secondary school degree","East Germany","2.62","2","1761","2","2","3","4","5","2.58","2.66","1","5","3","3"
"1998","secondary school degree","West Germany","2.74","3","2105","2","2","3","4","5","2.7","2.78","1","5","2","3"
"1999","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1999","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1999","Other degree","East Germany","","","","","","","","","","","","","",""
"1999","Other degree","West Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2000","Other degree","East Germany","","","","","","","","","","","","","",""
"2000","Other degree","West Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2001","Other degree","East Germany","","","","","","","","","","","","","",""
"2001","Other degree","West Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2002","Other degree","East Germany","","","","","","","","","","","","","",""
"2002","Other degree","West Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","East Germany","2.76","3","1125","2","2","3","4","5","2.71","2.81","1","5","3","3"
"2003","college entrance qualification","West Germany","2.84","3","4299","2","2","4","4","5","2.81","2.87","1","5","3","3"
"2003","lower secondary degree","East Germany","2.7","3","1544","1","2","3","4","5","2.65","2.75","1","5","2","3"
"2003","lower secondary degree","West Germany","2.67","3","6363","2","2","3","4","5","2.65","2.69","1","5","2","3"
"2003","no degree/no degree yet","East Germany","2.92","3","184","2","2","4","4","5","2.79","3.05","1","5","3","3"
"2003","no degree/no degree yet","West Germany","2.85","3","710","2","2","4","4","5","2.77","2.93","1","5","3","3"
"2003","Other degree","East Germany","2.99","3","46","2","2","4","4","5","2.69","3.29","1","5","2","3"
"2003","Other degree","West Germany","2.76","2","1199","2","2","4","4","5","2.7","2.82","1","5","2","2"
"2003","secondary school degree","East Germany","2.66","3","2387","2","2","3","4","5","2.63","2.69","1","5","3","3"
"2003","secondary school degree","West Germany","2.75","3","4037","2","2","3","4","5","2.72","2.78","1","5","3","3"
"2004","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2004","Other degree","East Germany","","","","","","","","","","","","","",""
"2004","Other degree","West Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","2.82","3","1115","2","2","3","4","4","2.77","2.87","1","5","3","3"
"2008","college entrance qualification","West Germany","2.9","3","4019","2","2","4","4","5","2.87","2.93","1","5","3","3"
"2008","lower secondary degree","East Germany","2.69","3","1285","1","2","3","4","5","2.64","2.74","1","5","2","3"
"2008","lower secondary degree","West Germany","2.69","3","5188","2","2","3","4","5","2.66","2.72","1","5","2","3"
"2008","no degree/no degree yet","East Germany","2.98","3","101","2","2","4","4","5","2.79","3.17","1","5","3","3"
"2008","no degree/no degree yet","West Germany","2.83","3","446","2","2","4","4","5","2.73","2.93","1","5","3","3"
"2008","Other degree","East Germany","2.49","2","54","1","2","3","4","5","2.23","2.75","1","5","2","3"
"2008","Other degree","West Germany","2.72","3","895","2","2","3","4","5","2.65","2.79","1","5","2","2"
"2008","secondary school degree","East Germany","2.69","3","2102","2","2","3","4","5","2.65","2.73","1","5","3","3"
"2008","secondary school degree","West Germany","2.76","3","3644","2","2","4","4","5","2.73","2.79","1","5","3","3"
"2009","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2009","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2009","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2009","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2009","Other degree","East Germany","","","","","","","","","","","","","",""
"2009","Other degree","West Germany","","","","","","","","","","","","","",""
"2009","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2009","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2010","Other degree","East Germany","","","","","","","","","","","","","",""
"2010","Other degree","West Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2011","Other degree","East Germany","","","","","","","","","","","","","",""
"2011","Other degree","West Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2012","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2012","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2012","Other degree","East Germany","","","","","","","","","","","","","",""
"2012","Other degree","West Germany","","","","","","","","","","","","","",""
"2012","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2012","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2013","college entrance qualification","East Germany","2.83","3","1420","2","2","3","4","4","2.79","2.87","1","5","3","3"
"2013","college entrance qualification","West Germany","2.86","3","5965","2","2","4","4","5","2.84","2.88","1","5","3","3"
"2013","lower secondary degree","East Germany","2.71","3","1286","1","2","3","4","5","2.65","2.77","1","5","3","3"
"2013","lower secondary degree","West Germany","2.74","3","5834","2","2","4","4","5","2.71","2.77","1","5","2","3"
"2013","no degree/no degree yet","East Germany","3.03","3","108","2","2","4","4","5","2.83","3.23","1","5","3","3"
"2013","no degree/no degree yet","West Germany","2.9","3","706","2","2","4","4","5","2.82","2.98","1","5","3","3"
"2013","Other degree","East Germany","2.53","2","128","1","2","3","4","5","2.33","2.73","1","5","2","3"
"2013","Other degree","West Germany","2.8","3","1483","2","2","4","4","5","2.74","2.86","1","5","3","3"
"2013","secondary school degree","East Germany","2.68","3","2663","2","2","3","4","5","2.64","2.72","1","5","3","3"
"2013","secondary school degree","West Germany","2.76","3","5208","2","2","4","4","5","2.73","2.79","1","5","2","3"
"2014","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2014","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2014","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2014","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2014","Other degree","East Germany","","","","","","","","","","","","","",""
"2014","Other degree","West Germany","","","","","","","","","","","","","",""
"2014","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2014","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2015","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2015","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2015","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2015","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2015","Other degree","East Germany","","","","","","","","","","","","","",""
"2015","Other degree","West Germany","","","","","","","","","","","","","",""
"2015","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2015","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2016","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2016","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2016","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2016","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2016","Other degree","East Germany","","","","","","","","","","","","","",""
"2016","Other degree","West Germany","","","","","","","","","","","","","",""
"2016","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2016","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2017","Other degree","East Germany","","","","","","","","","","","","","",""
"2017","Other degree","West Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2018","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2018","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2018","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2018","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2018","Other degree","East Germany","","","","","","","","","","","","","",""
"2018","Other degree","West Germany","","","","","","","","","","","","","",""
"2018","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2018","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2019","college entrance qualification","East Germany","2.83","3","1623","2","2","3","4","5","2.79","2.87","1","5","3","3"
"2019","college entrance qualification","West Germany","2.85","3","6882","2","2","4","4","5","2.83","2.87","1","5","3","3"
"2019","lower secondary degree","East Germany","2.76","3","856","1","2","4","4","5","2.69","2.83","1","5","3","3"
"2019","lower secondary degree","West Germany","2.77","3","4444","2","2","4","4","5","2.74","2.8","1","5","2","3"
"2019","no degree/no degree yet","East Germany","3.07","3","104","2","2","4","4","5","2.85","3.29","1","5","3","3"
"2019","no degree/no degree yet","West Germany","2.78","3","676","2","2","4","4","5","2.7","2.86","1","5","3","3"
"2019","Other degree","East Germany","3.28","3","264","2","2","4","5","5","3.15","3.41","1","5","3","3"
"2019","Other degree","West Germany","2.95","3","2295","2","2","4","4","5","2.9","3","1","5","3","3"
"2019","secondary school degree","East Germany","2.73","3","2491","2","2","3","4","5","2.69","2.77","1","5","3","3"
"2019","secondary school degree","West Germany","2.77","3","4908","2","2","4","4","5","2.74","2.8","1","5","3","3"
