"pgfamstd","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Divorced","1996","direct migration background","East Germany","9","","","","4"
"Divorced","1996","indirect migration background","West Germany","10","","","","4"
"Divorced","1996","indirect migration background","East Germany","","","","","4"
"Married","1996","no migration background","West Germany","3854","0.564538138004619","0.552377528585729","0.57669874742351","1"
"Married","1996","no migration background","East Germany","2228","0.58761604526842","0.571365563793387","0.603866526743452","1"
"Married","1996","direct migration background","West Germany","1897","0.694858913526835","0.67672166385397","0.712996163199699","1"
"Married","1996","direct migration background","East Germany","96","0.600492469116788","0.519647164365468","0.681337773868108","1"
"Married","1996","indirect migration background","East Germany","4","","","","1"
"Married","1996","indirect migration background","West Germany","127","0.213614980791697","0.178688588797218","0.248541372786176","1"
"Married, but separated","1996","no migration background","West Germany","146","0.0239683111885589","0.0202169894798401","0.0277196328972776","2"
"Married, but separated","1996","no migration background","East Germany","49","0.0129366164061798","0.00920625077270652","0.016666982039653","2"
"Married, but separated","1996","direct migration background","West Germany","88","0.0379951646458743","0.0304646342865599","0.0455256950051886","2"
"Married, but separated","1996","direct migration background","East Germany","1","","","","2"
"Married, but separated","1996","indirect migration background","East Germany","1","","","","2"
"Married, but separated","1996","indirect migration background","West Germany","5","","","","2"
"Single","1996","no migration background","West Germany","1543","0.226953105210643","0.21667993181219","0.237226278609097","3"
"Single","1996","no migration background","East Germany","823","0.220489729946682","0.206803821392401","0.234175638500962","3"
"Single","1996","direct migration background","West Germany","319","0.149720515459755","0.135666698982927","0.163774331936582","3"
"Single","1996","direct migration background","East Germany","11","","","","3"
"Single","1996","indirect migration background","East Germany","15","","","","3"
"Single","1996","indirect migration background","West Germany","386","0.726737656908739","0.6887625521042","0.764712761713278","3"
"Widowed","1996","no migration background","West Germany","473","0.115605811602269","0.107763458230894","0.123448164973644","5"
"Widowed","1996","no migration background","East Germany","215","0.102344963285822","0.0923390553265576","0.112350871245086","5"
"Widowed","1996","direct migration background","West Germany","91","0.0640693863728657","0.0544239944388618","0.0737147783068696","5"
"Widowed","1996","direct migration background","East Germany","24","","","","5"
"Widowed","1996","indirect migration background","West Germany","1","","","","5"
"Widowed","1996","indirect migration background","East Germany","","","","","5"
"Divorced","1997","no migration background","West Germany","380","0.0717990221639413","0.0654293997716632","0.0781686445562194","4"
"Divorced","1997","no migration background","East Germany","220","0.0819826969751852","0.0728731757536134","0.0910922181967571","4"
"Divorced","1997","direct migration background","West Germany","76","0.0513061491326701","0.0423918976929688","0.0602204005723714","4"
"Divorced","1997","direct migration background","East Germany","8","","","","4"
"Divorced","1997","indirect migration background","West Germany","14","","","","4"
"Divorced","1997","indirect migration background","East Germany","","","","","4"
"Married","1997","no migration background","West Germany","3799","0.558456958088797","0.546204738064054","0.57070917811354","1"
"Married","1997","no migration background","East Germany","2145","0.572591452362607","0.55616464932762","0.589018255397595","1"
"Married","1997","direct migration background","West Germany","1815","0.709272294248936","0.690924374335256","0.727620214162616","1"
"Married","1997","indirect migration background","West Germany","131","0.208548777045517","0.174687648665469","0.242409905425565","1"
"Married","1997","direct migration background","East Germany","87","0.574453820209543","0.490108297415694","0.658799343003391","1"
"Married","1997","indirect migration background","East Germany","3","","","","1"
"Married, but separated","1997","no migration background","West Germany","147","0.0242803023826426","0.0204825819325813","0.028078022832704","2"
"Married, but separated","1997","no migration background","East Germany","59","0.0170313353732982","0.0127349502406018","0.0213277205059946","2"
"Married, but separated","1997","direct migration background","West Germany","84","0.038744838986627","0.0309471950539434","0.0465424829193106","2"
"Married, but separated","1997","direct migration background","East Germany","1","","","","2"
"Married, but separated","1997","indirect migration background","West Germany","6","","","","2"
"Married, but separated","1997","indirect migration background","East Germany","1","","","","2"
"Single","1997","no migration background","West Germany","1518","0.228149829251089","0.217795785691729","0.238503872810449","3"
"Single","1997","no migration background","East Germany","852","0.232715365522077","0.218684004527751","0.246746726516403","3"
"Single","1997","direct migration background","West Germany","286","0.132854872946789","0.119140632308484","0.146569113585093","3"
"Single","1997","direct migration background","East Germany","10","","","","3"
"Single","1997","indirect migration background","West Germany","400","0.721318994021874","0.683950732446621","0.758687255597128","3"
"Single","1997","indirect migration background","East Germany","18","","","","3"
"Widowed","1997","no migration background","West Germany","466","0.11731388811353","0.109374056857603","0.125253719369458","5"
"Widowed","1997","no migration background","East Germany","208","0.0956791497668326","0.0859117504399158","0.105446549093749","5"
"Widowed","1997","direct migration background","West Germany","92","0.0678218446849784","0.0576623668504165","0.0779813225195402","5"
"Widowed","1997","direct migration background","East Germany","26","","","","5"
"Widowed","1997","indirect migration background","West Germany","2","","","","5"
"Widowed","1997","indirect migration background","East Germany","","","","","5"
"Divorced","1998","no migration background","West Germany","466","0.0722786703188002","0.0664236778098467","0.0781336628277536","4"
"Divorced","1998","no migration background","East Germany","242","0.0814754041045165","0.0726950798206362","0.0902557283883969","4"
"Divorced","1998","direct migration background","West Germany","88","0.0585694568730905","0.0489687586393962","0.0681701551067847","4"
"Divorced","1998","indirect migration background","West Germany","15","","","","4"
"Divorced","1998","direct migration background","East Germany","4","","","","4"
"Divorced","1998","indirect migration background","East Germany","","","","","4"
"Married","1998","no migration background","West Germany","4533","0.566120031175861","0.554914006956805","0.577326055394917","1"
"Married","1998","no migration background","East Germany","2289","0.57538213714395","0.559517533842898","0.591246740445002","1"
"Married","1998","direct migration background","West Germany","1757","0.703106393152642","0.684426085470335","0.721786700834948","1"
"Married","1998","direct migration background","East Germany","79","0.556397006250054","0.467135494715515","0.645658517784592","1"
"Married","1998","indirect migration background","West Germany","143","0.22115179515888","0.187317602499957","0.254985987817803","1"
"Married","1998","indirect migration background","East Germany","3","","","","1"
"Married, but separated","1998","no migration background","East Germany","63","0.0196573389006941","0.0152017694976531","0.0241129083037351","2"
"Married, but separated","1998","no migration background","West Germany","162","0.0242614851478825","0.0207826174652687","0.0277403528304964","2"
"Married, but separated","1998","direct migration background","West Germany","85","0.0403881655246654","0.0323390540848903","0.0484372769644406","2"
"Married, but separated","1998","direct migration background","East Germany","3","","","","2"
"Married, but separated","1998","indirect migration background","West Germany","11","","","","2"
"Married, but separated","1998","indirect migration background","East Germany","1","","","","2"
"Single","1998","no migration background","West Germany","1801","0.226869709461578","0.217400208390073","0.236339210533083","3"
"Single","1998","no migration background","East Germany","915","0.229367314524503","0.215873293675672","0.242861335373334","3"
"Single","1998","direct migration background","West Germany","269","0.127683039907694","0.114037936100398","0.14132814371499","3"
"Single","1998","direct migration background","East Germany","9","","","","3"
"Single","1998","indirect migration background","West Germany","407","0.71939442807798","0.682766204881785","0.756022651274175","3"
"Single","1998","indirect migration background","East Germany","22","","","","3"
"Widowed","1998","no migration background","West Germany","552","0.110470103895878","0.103382243560483","0.117557964231272","5"
"Widowed","1998","no migration background","East Germany","220","0.0941178053263366","0.0847459914073997","0.103489619245273","5"
"Widowed","1998","direct migration background","West Germany","99","0.0702529445419085","0.0598036312476521","0.080702257836165","5"
"Widowed","1998","direct migration background","East Germany","24","","","","5"
"Widowed","1998","indirect migration background","West Germany","2","","","","5"
"Widowed","1998","indirect migration background","East Germany","","","","","5"
"Divorced","1999","no migration background","West Germany","476","0.0769976607390156","0.0708480201216258","0.0831473013564054","4"
"Divorced","1999","no migration background","East Germany","253","0.0899395968373431","0.0806658427604648","0.0992133509142215","4"
"Divorced","1999","direct migration background","West Germany","90","0.06217910994936","0.0518730656962458","0.0724851542024742","4"
"Divorced","1999","direct migration background","East Germany","5","","","","4"
"Divorced","1999","indirect migration background","West Germany","18","","","","4"
"Divorced","1999","indirect migration background","East Germany","","","","","4"
"Married","1999","no migration background","West Germany","4308","0.55919812554219","0.547745260584769","0.570650990499611","1"
"Married","1999","no migration background","East Germany","2182","0.551465775164798","0.535344400423757","0.567587149905838","1"
"Married","1999","direct migration background","West Germany","1626","0.713971737750512","0.694685177189105","0.73325829831192","1"
"Married","1999","direct migration background","East Germany","71","0.53862256814536","0.445464130748276","0.631781005542444","1"
"Married","1999","indirect migration background","East Germany","2","","","","1"
"Married","1999","indirect migration background","West Germany","150","0.214528474674215","0.181405465833566","0.247651483514864","1"
"Married, but separated","1999","no migration background","West Germany","156","0.0222036977044607","0.0188047348504621","0.0256026605584593","2"
"Married, but separated","1999","no migration background","East Germany","62","0.0201860688696595","0.0156273513943305","0.0247447863449886","2"
"Married, but separated","1999","direct migration background","West Germany","76","0.0410771783251865","0.0326068171271055","0.0495475395232674","2"
"Married, but separated","1999","direct migration background","East Germany","2","","","","2"
"Married, but separated","1999","indirect migration background","East Germany","1","","","","2"
"Married, but separated","1999","indirect migration background","West Germany","14","","","","2"
"Single","1999","no migration background","West Germany","1762","0.231251141600464","0.221524929081554","0.240977354119375","3"
"Single","1999","no migration background","East Germany","937","0.241960520550097","0.228078164945011","0.255842876155183","3"
"Single","1999","direct migration background","West Germany","233","0.120262142395393","0.106380178519625","0.13414410627116","3"
"Single","1999","direct migration background","East Germany","8","","","","3"
"Single","1999","indirect migration background","West Germany","406","0.706436816823009","0.669690861575221","0.743182772070796","3"
"Single","1999","indirect migration background","East Germany","19","","","","3"
"Widowed","1999","no migration background","East Germany","222","0.0964480385781024","0.086879000913779","0.106017076242426","5"
"Widowed","1999","no migration background","West Germany","517","0.11034937441387","0.103121605612961","0.117577143214779","5"
"Widowed","1999","direct migration background","West Germany","84","0.0625098315795484","0.052178237695896","0.0728414254632008","5"
"Widowed","1999","direct migration background","East Germany","24","","","","5"
"Widowed","1999","indirect migration background","West Germany","2","","","","5"
"Widowed","1999","indirect migration background","East Germany","","","","","5"
"Divorced","2000","no migration background","West Germany","861","0.0684021011294565","0.0642684426849941","0.0725357595739189","4"
"Divorced","2000","no migration background","East Germany","435","0.0945824761697383","0.0869748205641326","0.102190131775344","4"
"Divorced","2000","direct migration background","West Germany","144","0.0598456776180324","0.0516079137185066","0.0680834415175582","4"
"Divorced","2000","direct migration background","East Germany","8","","","","4"
"Divorced","2000","indirect migration background","West Germany","21","","","","4"
"Divorced","2000","indirect migration background","East Germany","","","","","4"
"Married","2000","no migration background","West Germany","8935","0.576980016790873","0.568890055465488","0.585069978116259","1"
"Married","2000","no migration background","East Germany","3334","0.548307937607028","0.535370312803284","0.561245562410772","1"
"Married","2000","direct migration background","West Germany","2400","0.707771669310234","0.691977342549969","0.723565996070499","1"
"Married","2000","indirect migration background","West Germany","232","0.27498100244006","0.244117436300613","0.305844568579507","1"
"Married","2000","direct migration background","East Germany","96","0.560366898513313","0.481200471200309","0.639533325826316","1"
"Married","2000","indirect migration background","East Germany","5","","","","1"
"Married, but separated","2000","no migration background","East Germany","101","0.0172538641893125","0.0138686596354094","0.0206390687432155","2"
"Married, but separated","2000","no migration background","West Germany","288","0.0207405119289239","0.0184068161132546","0.0230742077445931","2"
"Married, but separated","2000","direct migration background","West Germany","91","0.0308766413013881","0.0248690838920751","0.0368841987107011","2"
"Married, but separated","2000","direct migration background","East Germany","4","","","","2"
"Married, but separated","2000","indirect migration background","East Germany","1","","","","2"
"Married, but separated","2000","indirect migration background","West Germany","12","","","","2"
"Single","2000","no migration background","East Germany","1435","0.240852675053825","0.229736386117387","0.251968963990263","3"
"Single","2000","no migration background","West Germany","3194","0.231647529667456","0.224739094279533","0.238555965055379","3"
"Single","2000","direct migration background","West Germany","418","0.146582623616933","0.134299315139801","0.158865932094066","3"
"Single","2000","direct migration background","East Germany","17","","","","3"
"Single","2000","indirect migration background","East Germany","19","","","","3"
"Single","2000","indirect migration background","West Germany","531","0.655018637908729","0.622160366562438","0.687876909255021","3"
"Widowed","2000","no migration background","West Germany","1048","0.10222984048329","0.097268979670332","0.107190701296248","5"
"Widowed","2000","no migration background","East Germany","379","0.0990030469800962","0.091238663122672","0.10676743083752","5"
"Widowed","2000","direct migration background","West Germany","132","0.0549233881534118","0.047011037226686","0.0628357390801375","5"
"Widowed","2000","direct migration background","East Germany","26","","","","5"
"Widowed","2000","indirect migration background","West Germany","8","","","","5"
"Widowed","2000","indirect migration background","East Germany","1","","","","5"
"Divorced","2001","no migration background","West Germany","818","0.0732722181940928","0.0687858867943766","0.0777585495938089","4"
"Divorced","2001","no migration background","East Germany","399","0.0943537899382218","0.0864838916794596","0.102223688196984","4"
"Divorced","2001","direct migration background","West Germany","138","0.0654816527991962","0.0563450341526654","0.074618271445727","4"
"Divorced","2001","direct migration background","East Germany","6","","","","4"
"Divorced","2001","indirect migration background","West Germany","21","","","","4"
"Divorced","2001","indirect migration background","East Germany","1","","","","4"
"Married","2001","no migration background","West Germany","7985","0.565674262179642","0.557140577672328","0.574207946686956","1"
"Married","2001","no migration background","East Germany","3091","0.539290536099226","0.525871073553307","0.552709998645145","1"
"Married","2001","direct migration background","West Germany","2121","0.697915327890002","0.680956435718059","0.714874220061945","1"
"Married","2001","direct migration background","East Germany","78","0.53140222424797","0.443570978254172","0.619233470241768","1"
"Married","2001","indirect migration background","West Germany","235","0.298006957487687","0.265316667251693","0.330697247723681","1"
"Married","2001","indirect migration background","East Germany","3","","","","1"
"Married, but separated","2001","no migration background","West Germany","265","0.0213560652766036","0.0188671015665051","0.0238450289867021","2"
"Married, but separated","2001","direct migration background","West Germany","82","0.0312110934018582","0.0247886418617547","0.0376335449419618","2"
"Married, but separated","2001","no migration background","East Germany","100","0.0201026850775055","0.0163241150560515","0.0238812550989596","2"
"Married, but separated","2001","direct migration background","East Germany","2","","","","2"
"Married, but separated","2001","indirect migration background","West Germany","12","","","","2"
"Married, but separated","2001","indirect migration background","East Germany","","","","","2"
"Single","2001","no migration background","West Germany","2952","0.239089010475922","0.231745692641702","0.246432328310142","3"
"Single","2001","no migration background","East Germany","1358","0.246279450651276","0.234680213648247","0.257878687654305","3"
"Single","2001","direct migration background","West Germany","358","0.151219099812058","0.13798687444255","0.164451325181566","3"
"Single","2001","direct migration background","East Germany","17","","","","3"
"Single","2001","indirect migration background","West Germany","476","0.628184642611273","0.593642721332751","0.662726563889796","3"
"Single","2001","indirect migration background","East Germany","20","","","","3"
"Widowed","2001","no migration background","West Germany","940","0.100608443873739","0.0954295476440384","0.10578734010344","5"
"Widowed","2001","no migration background","East Germany","352","0.0999735382337703","0.0918978354517542","0.108049241015786","5"
"Widowed","2001","direct migration background","West Germany","117","0.0541728260968858","0.0458124001259389","0.0625332520678327","5"
"Widowed","2001","direct migration background","East Germany","21","","","","5"
"Widowed","2001","indirect migration background","West Germany","8","","","","5"
"Widowed","2001","indirect migration background","East Germany","1","","","","5"
"Divorced","2002","no migration background","West Germany","889","0.0769514916995103","0.0725630068756166","0.0813399765234041","4"
"Divorced","2002","no migration background","East Germany","403","0.097027678330642","0.0890588367123845","0.1049965199489","4"
"Divorced","2002","direct migration background","West Germany","135","0.0646932203594035","0.0554027791227794","0.0739836615960276","4"
"Divorced","2002","indirect migration background","West Germany","23","","","","4"
"Divorced","2002","direct migration background","East Germany","5","","","","4"
"Divorced","2002","indirect migration background","East Germany","1","","","","4"
"Married","2002","no migration background","West Germany","8922","0.566385974392107","0.55822575711251","0.574546191671704","1"
"Married","2002","no migration background","East Germany","3059","0.523351421247919","0.509905021712871","0.536797820782967","1"
"Married","2002","direct migration background","West Germany","2005","0.688357266464912","0.670864223311983","0.705850309617841","1"
"Married","2002","direct migration background","East Germany","73","0.513116039429807","0.422158306865821","0.604073771993792","1"
"Married","2002","indirect migration background","West Germany","245","0.302148235862267","0.269480515835992","0.334815955888542","1"
"Married","2002","indirect migration background","East Germany","4","","","","1"
"Married, but separated","2002","no migration background","West Germany","263","0.019775881065883","0.0174833014328844","0.0220684606988817","2"
"Married, but separated","2002","no migration background","East Germany","102","0.0193886310484252","0.0156764239962586","0.0231008381005917","2"
"Married, but separated","2002","direct migration background","West Germany","88","0.0384040441600769","0.0311460818503512","0.0456620064698025","2"
"Married, but separated","2002","direct migration background","East Germany","1","","","","2"
"Married, but separated","2002","indirect migration background","West Germany","12","","","","2"
"Married, but separated","2002","indirect migration background","East Germany","","","","","2"
"Single","2002","no migration background","West Germany","3179","0.23787980665369","0.230868736062686","0.244890877244693","3"
"Single","2002","no migration background","East Germany","1386","0.262774465591983","0.25092491385606","0.274624017327907","3"
"Single","2002","direct migration background","West Germany","349","0.155263302293302","0.141585226543243","0.168941378043361","3"
"Single","2002","direct migration background","East Germany","16","","","","3"
"Single","2002","indirect migration background","West Germany","474","0.64341696349418","0.609340556556512","0.677493370431848","3"
"Single","2002","indirect migration background","East Germany","18","","","","3"
"Widowed","2002","no migration background","West Germany","915","0.09900684618881","0.0940888614617857","0.103924830915834","5"
"Widowed","2002","no migration background","East Germany","350","0.0974578037810301","0.0894732210689221","0.105442386493138","5"
"Widowed","2002","direct migration background","West Germany","116","0.0532821667223057","0.0447995248517627","0.0617648085928487","5"
"Widowed","2002","direct migration background","East Germany","21","","","","5"
"Widowed","2002","indirect migration background","West Germany","5","","","","5"
"Widowed","2002","indirect migration background","East Germany","1","","","","5"
"Divorced","2003","no migration background","East Germany","397","0.0983057026420159","0.0902228454665637","0.106388559817468","4"
"Divorced","2003","no migration background","West Germany","872","0.0787764143021427","0.0742412295994551","0.0833115990048304","4"
"Divorced","2003","direct migration background","West Germany","133","0.0705720727357971","0.0605924959080779","0.0805516495635162","4"
"Divorced","2003","direct migration background","East Germany","5","","","","4"
"Divorced","2003","indirect migration background","East Germany","2","","","","4"
"Divorced","2003","indirect migration background","West Germany","24","","","","4"
"Married","2003","no migration background","West Germany","8382","0.557148809155955","0.548786449115952","0.565511169195958","1"
"Married","2003","no migration background","East Germany","2947","0.514834444059493","0.501266168181157","0.52840271993783","1"
"Married","2003","direct migration background","West Germany","1874","0.68619910891315","0.668117378431241","0.70428083939506","1"
"Married","2003","direct migration background","East Germany","70","0.555076671391212","0.460471639844469","0.649681702937955","1"
"Married","2003","indirect migration background","West Germany","242","0.301358352011482","0.268693376260837","0.334023327762127","1"
"Married","2003","indirect migration background","East Germany","5","","","","1"
"Married, but separated","2003","no migration background","West Germany","279","0.0213264025793569","0.0188942428799193","0.0237585622787945","2"
"Married, but separated","2003","no migration background","East Germany","102","0.0211717210157782","0.0172635170351714","0.025079924996385","2"
"Married, but separated","2003","direct migration background","West Germany","84","0.0334280048878202","0.0264237786903829","0.0404322310852576","2"
"Married, but separated","2003","direct migration background","East Germany","1","","","","2"
"Married, but separated","2003","indirect migration background","West Germany","16","","","","2"
"Married, but separated","2003","indirect migration background","East Germany","","","","","2"
"Single","2003","no migration background","East Germany","1418","0.269730128122667","0.25768109193617","0.281779164309164","3"
"Single","2003","no migration background","West Germany","3115","0.242656545246612","0.235439543778146","0.249873546715078","3"
"Single","2003","direct migration background","West Germany","328","0.158211118749516","0.143990846086345","0.172431391412687","3"
"Single","2003","direct migration background","East Germany","11","","","","3"
"Single","2003","indirect migration background","East Germany","24","","","","3"
"Single","2003","indirect migration background","West Germany","471","0.635143040383157","0.600873318696476","0.669412762069838","3"
"Widowed","2003","no migration background","West Germany","906","0.100091828715933","0.0950392538186784","0.105144403613188","5"
"Widowed","2003","direct migration background","West Germany","111","0.0515896947137163","0.0429704851211361","0.0602089043062965","5"
"Widowed","2003","no migration background","East Germany","348","0.0959580041600456","0.0879618567199038","0.103954151600188","5"
"Widowed","2003","direct migration background","East Germany","19","","","","5"
"Widowed","2003","indirect migration background","West Germany","5","","","","5"
"Widowed","2003","indirect migration background","East Germany","1","","","","5"
"Divorced","2004","no migration background","East Germany","398","0.0985683555596098","0.0903859061107597","0.10675080500846","4"
"Divorced","2004","no migration background","West Germany","888","0.0828323247600018","0.0781270852780116","0.087537564241992","4"
"Divorced","2004","direct migration background","West Germany","127","0.068809466312016","0.0587718699299444","0.0788470626940877","4"
"Divorced","2004","direct migration background","East Germany","5","","","","4"
"Divorced","2004","indirect migration background","West Germany","24","","","","4"
"Divorced","2004","indirect migration background","East Germany","1","","","","4"
"Married","2004","no migration background","West Germany","8074","0.548884049446434","0.540389470945744","0.557378627947124","1"
"Married","2004","no migration background","East Germany","2842","0.49864450022175","0.4849193665173","0.5123696339262","1"
"Married","2004","direct migration background","West Germany","1794","0.678756929562582","0.660240366446053","0.697273492679111","1"
"Married","2004","direct migration background","East Germany","70","0.579858791422975","0.484537867791973","0.675179715053977","1"
"Married","2004","indirect migration background","East Germany","4","","","","1"
"Married","2004","indirect migration background","West Germany","247","0.275442766455255","0.243970382219386","0.306915150691123","1"
"Married, but separated","2004","no migration background","West Germany","267","0.0227312038367503","0.0201868607548984","0.0252755469186022","2"
"Married, but separated","2004","no migration background","East Germany","103","0.0253247309126855","0.0210120178075661","0.0296374440178048","2"
"Married, but separated","2004","direct migration background","West Germany","82","0.0358597197824148","0.0284864535265492","0.0432329860382804","2"
"Married, but separated","2004","direct migration background","East Germany","1","","","","2"
"Married, but separated","2004","indirect migration background","West Germany","13","","","","2"
"Married, but separated","2004","indirect migration background","East Germany","1","","","","2"
"Single","2004","no migration background","West Germany","3073","0.246616420551594","0.239258137201439","0.253974703901749","3"
"Single","2004","no migration background","East Germany","1418","0.282734277672467","0.270372599132333","0.2950959562126","3"
"Single","2004","direct migration background","West Germany","329","0.16056578904082","0.146007638738224","0.175123939343415","3"
"Single","2004","direct migration background","East Germany","11","","","","3"
"Single","2004","indirect migration background","West Germany","486","0.673309823674079","0.640268828175178","0.706350819172979","3"
"Single","2004","indirect migration background","East Germany","29","","","","3"
"Widowed","2004","no migration background","East Germany","337","0.0947281356334883","0.0866895955471929","0.102766675719784","5"
"Widowed","2004","no migration background","West Germany","880","0.0989360014052195","0.0938390272273077","0.104032975583131","5"
"Widowed","2004","direct migration background","West Germany","111","0.0560080953021675","0.0468901728473769","0.065126017756958","5"
"Widowed","2004","direct migration background","East Germany","16","","","","5"
"Widowed","2004","indirect migration background","West Germany","4","","","","5"
"Widowed","2004","indirect migration background","East Germany","","","","","5"
"Divorced","2005","no migration background","West Germany","874","0.0858493296882055","0.0809586272620354","0.0907400321143755","4"
"Divorced","2005","no migration background","East Germany","396","0.104828595674205","0.096263671960819","0.113393519387591","4"
"Divorced","2005","direct migration background","West Germany","115","0.0655972594406651","0.0554238320438193","0.075770686837511","4"
"Divorced","2005","direct migration background","East Germany","6","","","","4"
"Divorced","2005","indirect migration background","East Germany","1","","","","4"
"Divorced","2005","indirect migration background","West Germany","29","","","","4"
"Married","2005","no migration background","West Germany","7592","0.535354521291161","0.526647382062559","0.544061660519764","1"
"Married","2005","no migration background","East Germany","2724","0.489193006382546","0.475216486324666","0.503169526440427","1"
"Married","2005","direct migration background","West Germany","1669","0.685002302042541","0.665914448416287","0.704090155668794","1"
"Married","2005","direct migration background","East Germany","68","0.555004340509364","0.458560591891532","0.651448089127197","1"
"Married","2005","indirect migration background","West Germany","258","0.275191974368241","0.244243982338552","0.306139966397931","1"
"Married","2005","indirect migration background","East Germany","4","","","","1"
"Married, but separated","2005","no migration background","West Germany","268","0.022716231108298","0.0201150393103314","0.0253174229062645","2"
"Married, but separated","2005","direct migration background","West Germany","89","0.0427200172973203","0.0344101786855833","0.0510298559090572","2"
"Married, but separated","2005","no migration background","East Germany","93","0.0210239711027644","0.0170127747720019","0.0250351674335269","2"
"Married, but separated","2005","direct migration background","East Germany","1","","","","2"
"Married, but separated","2005","indirect migration background","West Germany","16","","","","2"
"Married, but separated","2005","indirect migration background","East Germany","1","","","","2"
"Single","2005","no migration background","West Germany","3011","0.260399816370979","0.25273833525013","0.268061297491827","3"
"Single","2005","no migration background","East Germany","1370","0.294185444395424","0.281444946201208","0.30692594258964","3"
"Single","2005","direct migration background","West Germany","292","0.151890969388155","0.137142423246974","0.166639515529336","3"
"Single","2005","direct migration background","East Germany","11","","","","3"
"Single","2005","indirect migration background","West Germany","492","0.659649068527559","0.626815125064029","0.69248301199109","3"
"Single","2005","indirect migration background","East Germany","29","","","","3"
"Widowed","2005","no migration background","West Germany","859","0.0956801015413565","0.0905448023540031","0.10081540072871","5"
"Widowed","2005","no migration background","East Germany","331","0.0907689824450605","0.0827367481179589","0.0988012167721621","5"
"Widowed","2005","direct migration background","West Germany","110","0.0547894518313185","0.0454381914913917","0.0641407121712454","5"
"Widowed","2005","direct migration background","East Germany","16","","","","5"
"Widowed","2005","indirect migration background","West Germany","5","","","","5"
"Widowed","2005","indirect migration background","East Germany","","","","","5"
"Divorced","2006","no migration background","West Germany","985","0.0893513791790905","0.0845945844295774","0.0941081739286035","4"
"Divorced","2006","no migration background","East Germany","443","0.10533661194631","0.0970095700486371","0.113663653843983","4"
"Divorced","2006","direct migration background","West Germany","130","0.0685835849408828","0.0582069159454487","0.0789602539363169","4"
"Divorced","2006","direct migration background","East Germany","6","","","","4"
"Divorced","2006","indirect migration background","West Germany","29","","","","4"
"Divorced","2006","indirect migration background","East Germany","3","","","","4"
"Married","2006","no migration background","West Germany","8349","0.530328649951554","0.522006070601942","0.538651229301166","1"
"Married","2006","no migration background","East Germany","2892","0.485061106478478","0.47150461458477","0.498617598372187","1"
"Married","2006","direct migration background","West Germany","1649","0.685010195245092","0.665939229121329","0.704081161368854","1"
"Married","2006","direct migration background","East Germany","74","0.570687407648857","0.479017870577719","0.662356944719995","1"
"Married","2006","indirect migration background","West Germany","273","0.282771630807465","0.251947714790369","0.31359554682456","1"
"Married","2006","indirect migration background","East Germany","6","","","","1"
"Married, but separated","2006","no migration background","West Germany","291","0.0230721803760696","0.0205685862562245","0.0255757744959148","2"
"Married, but separated","2006","no migration background","East Germany","88","0.021157601212024","0.0172540413452546","0.0250611610787934","2"
"Married, but separated","2006","direct migration background","West Germany","100","0.0475011195896877","0.0387681873914804","0.0562340517878949","2"
"Married, but separated","2006","direct migration background","East Germany","1","","","","2"
"Married, but separated","2006","indirect migration background","West Germany","15","","","","2"
"Married, but separated","2006","indirect migration background","East Germany","","","","","2"
"Single","2006","no migration background","West Germany","3205","0.258595404095756","0.251293663446721","0.265897144744792","3"
"Single","2006","no migration background","East Germany","1429","0.297098784205193","0.284703147796027","0.309494420614359","3"
"Single","2006","direct migration background","West Germany","290","0.148135152748442","0.133550693146556","0.162719612350328","3"
"Single","2006","direct migration background","East Germany","17","","","","3"
"Single","2006","indirect migration background","West Germany","499","0.643271583845437","0.610484167073027","0.676059000617846","3"
"Single","2006","indirect migration background","East Germany","34","0.770313264599649","0.644590040725867","0.896036488473431","3"
"Widowed","2006","no migration background","West Germany","984","0.0986523863975298","0.0936797315088935","0.103625041286166","5"
"Widowed","2006","direct migration background","West Germany","110","0.050769947475896","0.0417570376656042","0.0597828572861878","5"
"Widowed","2006","no migration background","East Germany","369","0.0913458961579949","0.0835311466642338","0.099160645651756","5"
"Widowed","2006","direct migration background","East Germany","14","","","","5"
"Widowed","2006","indirect migration background","West Germany","4","","","","5"
"Widowed","2006","indirect migration background","East Germany","","","","","5"
"Divorced","2007","no migration background","East Germany","426","0.105641808766773","0.0970806720665117","0.114202945467034","4"
"Divorced","2007","no migration background","West Germany","944","0.0887643525903843","0.083863943012907","0.0936647621678616","4"
"Divorced","2007","direct migration background","West Germany","119","0.0791617420175239","0.067468566637823","0.0908549173972247","4"
"Divorced","2007","direct migration background","East Germany","6","","","","4"
"Divorced","2007","indirect migration background","West Germany","33","0.0412005004638067","0.0274192112652592","0.0549817896623541","4"
"Divorced","2007","indirect migration background","East Germany","3","","","","4"
"Married","2007","no migration background","West Germany","7767","0.524387182812429","0.515782189373883","0.532992176250976","1"
"Married","2007","no migration background","East Germany","2720","0.479641762737296","0.465727266582105","0.493556258892487","1"
"Married","2007","direct migration background","West Germany","1477","0.677847102152169","0.657608523547137","0.698085680757202","1"
"Married","2007","direct migration background","East Germany","63","0.580359325580721","0.480595880946108","0.680122770215334","1"
"Married","2007","indirect migration background","West Germany","256","0.317700729766751","0.285417924905682","0.349983534627821","1"
"Married","2007","indirect migration background","East Germany","5","","","","1"
