"plh0224","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","West Germany","Female","","","",""
"7 Strongly agree","2006","East Germany","Male","","","",""
"7 Strongly agree","2006","East Germany","Female","","","",""
"1 Strongly disagree","2007","West Germany","Male","","","",""
"1 Strongly disagree","2007","West Germany","Female","","","",""
"1 Strongly disagree","2007","East Germany","Male","","","",""
"1 Strongly disagree","2007","East Germany","Female","","","",""
"2 on scale 1-7 ","2007","West Germany","Male","","","",""
"2 on scale 1-7 ","2007","West Germany","Female","","","",""
"2 on scale 1-7 ","2007","East Germany","Male","","","",""
"2 on scale 1-7 ","2007","East Germany","Female","","","",""
"3 on scale 1-7 ","2007","West Germany","Male","","","",""
"3 on scale 1-7 ","2007","West Germany","Female","","","",""
"3 on scale 1-7 ","2007","East Germany","Male","","","",""
"3 on scale 1-7 ","2007","East Germany","Female","","","",""
"4 on scale 1-7","2007","West Germany","Male","","","",""
"4 on scale 1-7","2007","West Germany","Female","","","",""
"4 on scale 1-7","2007","East Germany","Male","","","",""
"4 on scale 1-7","2007","East Germany","Female","","","",""
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","24","","",""
"1 Strongly disagree","2009","West Germany","Female","27","","",""
"1 Strongly disagree","2009","East Germany","Male","7","","",""
"1 Strongly disagree","2009","East Germany","Female","13","","",""
"2 on scale 1-7 ","2009","West Germany","Male","62","0.0114253675293228","0.00882264216394522","0.0140280928947004"
"2 on scale 1-7 ","2009","West Germany","Female","50","0.0084843795896607","0.00634476118194061","0.0106239979973808"
"2 on scale 1-7 ","2009","East Germany","Male","21","","",""
"2 on scale 1-7 ","2009","East Germany","Female","14","","",""
"3 on scale 1-7 ","2009","West Germany","Male","236","0.0361682573491266","0.0315957656191989","0.0407407490790544"
"3 on scale 1-7 ","2009","West Germany","Female","136","0.0243466581269438","0.0207512851737797","0.027942031080108"
"3 on scale 1-7 ","2009","East Germany","Male","57","0.0233654362029038","0.0170285747077185","0.0297022976980891"
"3 on scale 1-7 ","2009","East Germany","Female","29","","",""
"4 on scale 1-7","2009","West Germany","Male","895","0.135834850465905","0.127444260421572","0.144225440510237"
"4 on scale 1-7","2009","West Germany","Female","575","0.0884738550836438","0.0818491196237994","0.0950985905434882"
"4 on scale 1-7","2009","East Germany","Male","307","0.136679953579866","0.122270100688025","0.151089806471707"
"4 on scale 1-7","2009","East Germany","Female","163","0.0789216511598288","0.0680277483673172","0.0898155539523404"
"5 on scale 1-7","2009","West Germany","Male","1606","0.24745924837374","0.236890942359843","0.258027554387637"
"5 on scale 1-7","2009","West Germany","Female","1409","0.199299195684967","0.189980300962147","0.208618090407788"
"5 on scale 1-7","2009","East Germany","Male","586","0.277043180818425","0.258269426299674","0.295816935337176"
"5 on scale 1-7","2009","East Germany","Female","445","0.188692100597084","0.17288301178135","0.204501189412818"
"6 on scale 1-7","2009","West Germany","Male","2275","0.355171503448743","0.343451447316894","0.366891559580593"
"6 on scale 1-7","2009","West Germany","Female","2730","0.36489168169933","0.353661613801419","0.376121749597241"
"6 on scale 1-7","2009","East Germany","Male","809","0.363511722564385","0.343333837766751","0.383689607362019"
"6 on scale 1-7","2009","East Germany","Female","944","0.39873619924219","0.378952272793412","0.418520125690967"
"7 Strongly agree","2009","West Germany","Male","1307","0.208792048663425","0.198838204817469","0.218745892509381"
"7 Strongly agree","2009","West Germany","Female","2132","0.310109876853459","0.29931980683164","0.320899946875279"
"7 Strongly agree","2009","East Germany","Male","396","0.188818762381073","0.172401424173461","0.205236100588685"
"7 Strongly agree","2009","East Germany","Female","745","0.310847752106843","0.292146590572182","0.329548913641505"
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","7","","",""
"1 Strongly disagree","2012","West Germany","Female","10","","",""
"1 Strongly disagree","2012","East Germany","Male","1","","",""
"1 Strongly disagree","2012","East Germany","Female","","","",""
"2 on scale 1-7 ","2012","West Germany","Male","23","","",""
"2 on scale 1-7 ","2012","West Germany","Female","17","","",""
"2 on scale 1-7 ","2012","East Germany","Male","3","","",""
"2 on scale 1-7 ","2012","East Germany","Female","4","","",""
"3 on scale 1-7 ","2012","West Germany","Male","63","0.0286499105526613","0.0219137880685647","0.0353860330367579"
"3 on scale 1-7 ","2012","West Germany","Female","43","0.0128542002838854","0.00908223580817935","0.0166261647595914"
"3 on scale 1-7 ","2012","East Germany","Male","18","","",""
"3 on scale 1-7 ","2012","East Germany","Female","5","","",""
"4 on scale 1-7","2012","West Germany","Male","251","0.099475263623347","0.0873897302830506","0.111560796963643"
"4 on scale 1-7","2012","West Germany","Female","212","0.0627616435325958","0.0546403241040184","0.0708829629611732"
"4 on scale 1-7","2012","East Germany","Male","66","0.113676593537547","0.0866530814574014","0.140700105617692"
"4 on scale 1-7","2012","East Germany","Female","34","0.0448836732499373","0.0306074036381603","0.0591599428617143"
"5 on scale 1-7","2012","West Germany","Male","612","0.245490584660442","0.228112168227086","0.262869001093799"
"5 on scale 1-7","2012","West Germany","Female","660","0.18578314425541","0.17275964737077","0.198806641140049"
"5 on scale 1-7","2012","East Germany","Male","137","0.252883776013906","0.215878408323683","0.28988914370413"
"5 on scale 1-7","2012","East Germany","Female","122","0.148271636976236","0.12376848200874","0.172774791943732"
"6 on scale 1-7","2012","West Germany","Male","945","0.399980970096274","0.380199315025004","0.419762625167545"
"6 on scale 1-7","2012","West Germany","Female","1469","0.410973679536041","0.394498552696561","0.427448806375521"
"6 on scale 1-7","2012","East Germany","Male","214","0.428522041352213","0.386391554174816","0.470652528529611"
"6 on scale 1-7","2012","East Germany","Female","366","0.491689690192002","0.457218806201231","0.526160574182773"
"7 Strongly agree","2012","West Germany","Male","455","0.214907409549868","0.198321221617757","0.231493597481979"
"7 Strongly agree","2012","West Germany","Female","1015","0.318923724931881","0.30331757763251","0.334529872231251"
"7 Strongly agree","2012","East Germany","Male","91","0.171325454484418","0.13924702468844","0.203403884280396"
"7 Strongly agree","2012","East Germany","Female","277","0.303444128224429","0.271744092001772","0.335144164447085"
"1 Strongly disagree","2013","West Germany","Male","25","","",""
"1 Strongly disagree","2013","West Germany","Female","18","","",""
"1 Strongly disagree","2013","East Germany","Male","4","","",""
"1 Strongly disagree","2013","East Germany","Female","8","","",""
"2 on scale 1-7 ","2013","West Germany","Male","55","0.0106784931832986","0.00822157752633129","0.0131354088402659"
"2 on scale 1-7 ","2013","West Germany","Female","46","0.00766416060423221","0.00571297388901379","0.00961534731945063"
"2 on scale 1-7 ","2013","East Germany","Male","14","","",""
"2 on scale 1-7 ","2013","East Germany","Female","15","","",""
"3 on scale 1-7 ","2013","West Germany","Male","182","0.0280486940482337","0.024101894118201","0.0319954939782665"
"3 on scale 1-7 ","2013","West Germany","Female","98","0.0142490567836077","0.0115974211119106","0.0169006924553047"
"3 on scale 1-7 ","2013","East Germany","Male","65","0.0385480568471848","0.0303220274080762","0.0467740862862934"
"3 on scale 1-7 ","2013","East Germany","Female","27","","",""
"4 on scale 1-7","2013","West Germany","Male","714","0.105703240525869","0.0983538467922798","0.113052634259458"
"4 on scale 1-7","2013","West Germany","Female","476","0.0647284691193807","0.0592235148078341","0.0702334234309274"
"4 on scale 1-7","2013","East Germany","Male","224","0.106044332525065","0.0928882391947369","0.119200425855393"
"4 on scale 1-7","2013","East Germany","Female","115","0.0488504681557326","0.0401464615438566","0.0575544747676086"
"5 on scale 1-7","2013","West Germany","Male","1692","0.246540714849879","0.236238259157253","0.256843170542504"
"5 on scale 1-7","2013","West Germany","Female","1384","0.183844970415285","0.175178357478791","0.192511583351778"
"5 on scale 1-7","2013","East Germany","Male","472","0.216862258548902","0.199253193869528","0.234471323228276"
"5 on scale 1-7","2013","East Germany","Female","356","0.159037106143025","0.144269908172118","0.173804304113932"
"6 on scale 1-7","2013","West Germany","Male","2652","0.394640644896755","0.382957115096461","0.406324174697049"
"6 on scale 1-7","2013","West Germany","Female","3204","0.410560114124574","0.399553713130127","0.421566515119022"
"6 on scale 1-7","2013","East Germany","Male","896","0.423414853533086","0.402302337471516","0.444527369594657"
"6 on scale 1-7","2013","East Germany","Female","1018","0.416616231274723","0.396709236071238","0.436523226478209"
"7 Strongly agree","2013","West Germany","Male","1403","0.209074211923633","0.199353800714421","0.218794623132845"
"7 Strongly agree","2013","West Germany","Female","2448","0.316636255569384","0.306228825988963","0.327043685149806"
"7 Strongly agree","2013","East Germany","Male","429","0.204840412475465","0.187595531786175","0.222085293164755"
"7 Strongly agree","2013","East Germany","Female","817","0.354271449871617","0.334958281813088","0.373584617930146"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","34","0.00344222072229371","0.00235185941500173","0.00453258202958568"
"1 Strongly disagree","2017","West Germany","Female","26","","",""
"1 Strongly disagree","2017","East Germany","Male","7","","",""
"1 Strongly disagree","2017","East Germany","Female","3","","",""
"2 on scale 1-7 ","2017","West Germany","Male","66","0.00617090374616132","0.00471299590307509","0.00762881158924754"
"2 on scale 1-7 ","2017","West Germany","Female","63","0.00645582015198264","0.0050290535428614","0.00788258676110387"
"2 on scale 1-7 ","2017","East Germany","Male","24","","",""
"2 on scale 1-7 ","2017","East Germany","Female","13","","",""
"3 on scale 1-7 ","2017","West Germany","Male","258","0.0248443842907512","0.0219467010121718","0.0277420675693305"
"3 on scale 1-7 ","2017","West Germany","Female","145","0.0134507599418384","0.0113985753259604","0.0155029445577164"
"3 on scale 1-7 ","2017","East Germany","Male","66","0.0212765874415255","0.0160163539727413","0.0265368209103097"
"3 on scale 1-7 ","2017","East Germany","Female","35","0.0120041296348739","0.00823087594925927","0.0157773833204886"
"4 on scale 1-7","2017","West Germany","Male","1017","0.0955728070176103","0.0900994496000916","0.101046164435129"
"4 on scale 1-7","2017","West Germany","Female","621","0.0542373875867536","0.050202568321278","0.0582722068522292"
"4 on scale 1-7","2017","East Germany","Male","283","0.107559331421676","0.0962655918564032","0.11885307098695"
"4 on scale 1-7","2017","East Germany","Female","156","0.0470994939185591","0.0397593428039351","0.0544396450331831"
"5 on scale 1-7","2017","West Germany","Male","2420","0.240900496158418","0.232939488650743","0.248861503666092"
"5 on scale 1-7","2017","West Germany","Female","1903","0.162559302182367","0.155986257597667","0.169132346767068"
"5 on scale 1-7","2017","East Germany","Male","608","0.228294754785596","0.212994532586355","0.243594976984837"
"5 on scale 1-7","2017","East Germany","Female","460","0.159691421943519","0.146999327521867","0.172383516365172"
"6 on scale 1-7","2017","West Germany","Male","4133","0.403300457978321","0.394167908321196","0.412433007635445"
"6 on scale 1-7","2017","West Germany","Female","4979","0.419895178341337","0.411102780824198","0.428687575858476"
"6 on scale 1-7","2017","East Germany","Male","1122","0.407834882030903","0.389921085383886","0.42574867867792"
"6 on scale 1-7","2017","East Germany","Female","1329","0.433412690743414","0.416243203117313","0.450582178369515"
"7 Strongly agree","2017","West Germany","Male","3156","0.225768730086445","0.2179853707442","0.23355208942869"
"7 Strongly agree","2017","West Germany","Female","4367","0.340852136920925","0.332407945528406","0.349296328313444"
"7 Strongly agree","2017","East Germany","Male","781","0.226466561438268","0.211209684812843","0.241723438063693"
"7 Strongly agree","2017","East Germany","Female","1204","0.344458561033871","0.327994321783904","0.360922800283837"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","34","0.00292576313823499","0.00184606600261162","0.00400546027385836"
"1 Strongly disagree","2019","West Germany","Female","20","","",""
"1 Strongly disagree","2019","East Germany","Male","3","","",""
"1 Strongly disagree","2019","East Germany","Female","2","","",""
"2 on scale 1-7 ","2019","West Germany","Male","75","0.00747725279179637","0.0057551467669711","0.00919935881662164"
"2 on scale 1-7 ","2019","West Germany","Female","44","0.00455570022284544","0.003268793958887","0.00584260648680387"
"2 on scale 1-7 ","2019","East Germany","Male","32","0.0110513047471052","0.00707172799092986","0.0150308815032805"
"2 on scale 1-7 ","2019","East Germany","Female","9","","",""
"3 on scale 1-7 ","2019","West Germany","Male","274","0.0304537640850777","0.0270187907370139","0.0338887374331415"
"3 on scale 1-7 ","2019","West Germany","Female","148","0.011559437983207","0.00951673838907896","0.013602137577335"
"3 on scale 1-7 ","2019","East Germany","Male","63","0.0184642896579921","0.0133396588657108","0.0235889204502734"
"3 on scale 1-7 ","2019","East Germany","Female","26","","",""
"4 on scale 1-7","2019","West Germany","Male","1027","0.101017182803027","0.094993086006209","0.107041279599845"
"4 on scale 1-7","2019","West Germany","Female","638","0.0631532821658877","0.058504993437009","0.0678015708947663"
"4 on scale 1-7","2019","East Germany","Male","273","0.10027384983032","0.0888400063345542","0.111707693326087"
