"plh0224","year","e11103","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","Part Time","","","",""
"7 Strongly agree","2006","Not Working","","","",""
"1 Strongly disagree","2007","Full Time","","","",""
"1 Strongly disagree","2007","Part Time","","","",""
"1 Strongly disagree","2007","Not Working","","","",""
"2 on scale 1-7 ","2007","Full Time","","","",""
"2 on scale 1-7 ","2007","Part Time","","","",""
"2 on scale 1-7 ","2007","Not Working","","","",""
"3 on scale 1-7 ","2007","Full Time","","","",""
"3 on scale 1-7 ","2007","Part Time","","","",""
"3 on scale 1-7 ","2007","Not Working","","","",""
"4 on scale 1-7","2007","Full Time","","","",""
"4 on scale 1-7","2007","Part Time","","","",""
"4 on scale 1-7","2007","Not Working","","","",""
"5 on scale 1-7","2007","Full Time","","","",""
"5 on scale 1-7","2007","Part Time","","","",""
"5 on scale 1-7","2007","Not Working","","","",""
"6 on scale 1-7","2007","Full Time","","","",""
"6 on scale 1-7","2007","Part Time","","","",""
"6 on scale 1-7","2007","Not Working","","","",""
"7 Strongly agree","2007","Full Time","","","",""
"7 Strongly agree","2007","Part Time","","","",""
"7 Strongly agree","2007","Not Working","","","",""
"1 Strongly disagree","2008","Full Time","","","",""
"1 Strongly disagree","2008","Part Time","","","",""
"1 Strongly disagree","2008","Not Working","","","",""
"2 on scale 1-7 ","2008","Full Time","","","",""
"2 on scale 1-7 ","2008","Part Time","","","",""
"2 on scale 1-7 ","2008","Not Working","","","",""
"3 on scale 1-7 ","2008","Full Time","","","",""
"3 on scale 1-7 ","2008","Part Time","","","",""
"3 on scale 1-7 ","2008","Not Working","","","",""
"4 on scale 1-7","2008","Full Time","","","",""
"4 on scale 1-7","2008","Part Time","","","",""
"4 on scale 1-7","2008","Not Working","","","",""
"5 on scale 1-7","2008","Full Time","","","",""
"5 on scale 1-7","2008","Part Time","","","",""
"5 on scale 1-7","2008","Not Working","","","",""
"6 on scale 1-7","2008","Full Time","","","",""
"6 on scale 1-7","2008","Part Time","","","",""
"6 on scale 1-7","2008","Not Working","","","",""
"7 Strongly agree","2008","Full Time","","","",""
"7 Strongly agree","2008","Part Time","","","",""
"7 Strongly agree","2008","Not Working","","","",""
"1 Strongly disagree","2009","Full Time","27","","",""
"1 Strongly disagree","2009","Part Time","15","","",""
"1 Strongly disagree","2009","Not Working","29","","",""
"2 on scale 1-7 ","2009","Full Time","59","0.0089423705506619","0.00673466743060974","0.0111500736707141"
"2 on scale 1-7 ","2009","Part Time","31","0.011382753492343","0.00818140789836083","0.0145840990863251"
"2 on scale 1-7 ","2009","Not Working","57","0.00831405614552669","0.00615540227293891","0.0104727100181145"
"3 on scale 1-7 ","2009","Full Time","219","0.0347954277827462","0.030497732089825","0.0390931234756675"
"3 on scale 1-7 ","2009","Part Time","93","0.0276309500934805","0.0226843332035961","0.0325775669833649"
"3 on scale 1-7 ","2009","Not Working","146","0.0209202917747034","0.0175179154350787","0.0243226681143281"
"4 on scale 1-7","2009","Full Time","855","0.123265435115061","0.115556052383555","0.130974817846567"
"4 on scale 1-7","2009","Part Time","362","0.088051578522351","0.0794999561591267","0.0966032008855754"
"4 on scale 1-7","2009","Not Working","723","0.112033299863652","0.104535024938961","0.119531574788342"
"5 on scale 1-7","2009","Full Time","1618","0.229245377285228","0.219387730598134","0.239103023972323"
"5 on scale 1-7","2009","Part Time","894","0.218159139832872","0.20569562050837","0.230622659157374"
"5 on scale 1-7","2009","Not Working","1534","0.223598242221921","0.213692958868891","0.23350352557495"
"6 on scale 1-7","2009","Full Time","2653","0.374794046306889","0.363442035914774","0.386146056699003"
"6 on scale 1-7","2009","Part Time","1644","0.378429682047803","0.363793340569638","0.393066023525967"
"6 on scale 1-7","2009","Not Working","2461","0.344454269461697","0.333157435679187","0.355751103244207"
"7 Strongly agree","2009","Full Time","1554","0.224323787248136","0.214541446495054","0.234106128001218"
"7 Strongly agree","2009","Part Time","1179","0.272624878700128","0.25918619391598","0.286063563484276"
"7 Strongly agree","2009","Not Working","1847","0.285655430800592","0.274916412751033","0.29639444885015"
"1 Strongly disagree","2010","Full Time","","","",""
"1 Strongly disagree","2010","Part Time","","","",""
"1 Strongly disagree","2010","Not Working","","","",""
"2 on scale 1-7 ","2010","Full Time","","","",""
"2 on scale 1-7 ","2010","Part Time","","","",""
"2 on scale 1-7 ","2010","Not Working","","","",""
"3 on scale 1-7 ","2010","Full Time","","","",""
"3 on scale 1-7 ","2010","Part Time","","","",""
"3 on scale 1-7 ","2010","Not Working","","","",""
"4 on scale 1-7","2010","Full Time","","","",""
"4 on scale 1-7","2010","Part Time","","","",""
"4 on scale 1-7","2010","Not Working","","","",""
"5 on scale 1-7","2010","Full Time","","","",""
"5 on scale 1-7","2010","Part Time","","","",""
"5 on scale 1-7","2010","Not Working","","","",""
"6 on scale 1-7","2010","Full Time","","","",""
"6 on scale 1-7","2010","Part Time","","","",""
"6 on scale 1-7","2010","Not Working","","","",""
"7 Strongly agree","2010","Full Time","","","",""
"7 Strongly agree","2010","Part Time","","","",""
"7 Strongly agree","2010","Not Working","","","",""
"1 Strongly disagree","2011","Full Time","","","",""
"1 Strongly disagree","2011","Part Time","","","",""
"1 Strongly disagree","2011","Not Working","","","",""
"2 on scale 1-7 ","2011","Full Time","","","",""
"2 on scale 1-7 ","2011","Part Time","","","",""
"2 on scale 1-7 ","2011","Not Working","","","",""
"3 on scale 1-7 ","2011","Full Time","","","",""
"3 on scale 1-7 ","2011","Part Time","","","",""
"3 on scale 1-7 ","2011","Not Working","","","",""
"4 on scale 1-7","2011","Full Time","","","",""
"4 on scale 1-7","2011","Part Time","","","",""
"4 on scale 1-7","2011","Not Working","","","",""
"5 on scale 1-7","2011","Full Time","","","",""
"5 on scale 1-7","2011","Part Time","","","",""
"5 on scale 1-7","2011","Not Working","","","",""
"6 on scale 1-7","2011","Full Time","","","",""
"6 on scale 1-7","2011","Part Time","","","",""
"6 on scale 1-7","2011","Not Working","","","",""
"7 Strongly agree","2011","Full Time","","","",""
"7 Strongly agree","2011","Part Time","","","",""
"7 Strongly agree","2011","Not Working","","","",""
"1 Strongly disagree","2012","Full Time","8","","",""
"1 Strongly disagree","2012","Part Time","4","","",""
"1 Strongly disagree","2012","Not Working","6","","",""
"2 on scale 1-7 ","2012","Full Time","16","","",""
"2 on scale 1-7 ","2012","Part Time","16","","",""
"2 on scale 1-7 ","2012","Not Working","15","","",""
"3 on scale 1-7 ","2012","Full Time","67","0.024799226457265","0.0190339084064911","0.0305645445080388"
"3 on scale 1-7 ","2012","Part Time","29","","",""
"3 on scale 1-7 ","2012","Not Working","33","0.0216143838138958","0.0147913608249462","0.0284374068028454"
"4 on scale 1-7","2012","Full Time","262","0.0894414602633767","0.0788615846601986","0.100021335866555"
"4 on scale 1-7","2012","Part Time","164","0.0628889162193112","0.0535214781493067","0.0722563542893158"
"4 on scale 1-7","2012","Not Working","137","0.0812763782518799","0.0684552870883412","0.0940974694154185"
"5 on scale 1-7","2012","Full Time","688","0.237217209309034","0.221447244497493","0.252987174120574"
"5 on scale 1-7","2012","Part Time","495","0.174723718053753","0.160071146484138","0.189376289623368"
"5 on scale 1-7","2012","Not Working","348","0.210613590690148","0.191482558870987","0.229744622509309"
"6 on scale 1-7","2012","Full Time","1186","0.423472581691996","0.405154507389656","0.441790655994336"
"6 on scale 1-7","2012","Part Time","1098","0.41637554206142","0.397353918383996","0.435397165738844"
"6 on scale 1-7","2012","Not Working","710","0.401884930358805","0.378881446819468","0.424888413898142"
"7 Strongly agree","2012","Full Time","568","0.218370597134545","0.203054267316275","0.233686926952816"
"7 Strongly agree","2012","Part Time","774","0.326106252615176","0.308017296114559","0.344195209115793"
"7 Strongly agree","2012","Not Working","496","0.271280539614139","0.250419311145158","0.292141768083119"
"1 Strongly disagree","2013","Full Time","20","","",""
"1 Strongly disagree","2013","Part Time","10","","",""
"1 Strongly disagree","2013","Not Working","25","","",""
"2 on scale 1-7 ","2013","Full Time","44","0.00869174947834382","0.00651258674910538","0.0108709122075823"
"2 on scale 1-7 ","2013","Part Time","25","","",""
"2 on scale 1-7 ","2013","Not Working","61","0.0101645412678351","0.00786388057722437","0.0124652019584458"
"3 on scale 1-7 ","2013","Full Time","165","0.0244249297392141","0.020801008832748","0.0280488506456802"
"3 on scale 1-7 ","2013","Part Time","59","0.0172872352548839","0.0135145159813107","0.021059954528457"
"3 on scale 1-7 ","2013","Not Working","148","0.0214894591790693","0.0181634558941476","0.024815462463991"
"4 on scale 1-7","2013","Full Time","651","0.0972151414031373","0.0902602429820507","0.104170039824224"
"4 on scale 1-7","2013","Part Time","314","0.0620196374085317","0.0550382794636386","0.0690009953534248"
"4 on scale 1-7","2013","Not Working","564","0.0814076706164236","0.0751354511205714","0.0876798901122758"
"5 on scale 1-7","2013","Full Time","1535","0.217200732746743","0.207520460974668","0.226881004518819"
"5 on scale 1-7","2013","Part Time","877","0.207297249300483","0.195563673770041","0.219030824830924"
"5 on scale 1-7","2013","Not Working","1492","0.202559165872171","0.193340833517601","0.21177749822674"
"6 on scale 1-7","2013","Full Time","2892","0.412238507170195","0.400682533456387","0.423794480884003"
"6 on scale 1-7","2013","Part Time","1992","0.423108756703353","0.408808250812202","0.437409262594505"
"6 on scale 1-7","2013","Not Working","2886","0.390813436866758","0.3796219683315","0.402004905402016"
"7 Strongly agree","2013","Full Time","1663","0.236610474225906","0.226632973147882","0.246587975303931"
"7 Strongly agree","2013","Part Time","1308","0.281976362226391","0.268952069650692","0.295000654802091"
"7 Strongly agree","2013","Not Working","2126","0.289070377869625","0.278672558301415","0.299468197437835"
"1 Strongly disagree","2014","Full Time","","","",""
"1 Strongly disagree","2014","Part Time","","","",""
"1 Strongly disagree","2014","Not Working","","","",""
"2 on scale 1-7 ","2014","Full Time","","","",""
"2 on scale 1-7 ","2014","Part Time","","","",""
"2 on scale 1-7 ","2014","Not Working","","","",""
"3 on scale 1-7 ","2014","Full Time","","","",""
"3 on scale 1-7 ","2014","Part Time","","","",""
"3 on scale 1-7 ","2014","Not Working","","","",""
"4 on scale 1-7","2014","Full Time","","","",""
"4 on scale 1-7","2014","Part Time","","","",""
"4 on scale 1-7","2014","Not Working","","","",""
"5 on scale 1-7","2014","Full Time","","","",""
"5 on scale 1-7","2014","Part Time","","","",""
"5 on scale 1-7","2014","Not Working","","","",""
"6 on scale 1-7","2014","Full Time","","","",""
"6 on scale 1-7","2014","Part Time","","","",""
"6 on scale 1-7","2014","Not Working","","","",""
"7 Strongly agree","2014","Full Time","","","",""
"7 Strongly agree","2014","Part Time","","","",""
"7 Strongly agree","2014","Not Working","","","",""
"1 Strongly disagree","2015","Full Time","","","",""
"1 Strongly disagree","2015","Part Time","","","",""
"1 Strongly disagree","2015","Not Working","","","",""
"2 on scale 1-7 ","2015","Full Time","","","",""
"2 on scale 1-7 ","2015","Part Time","","","",""
"2 on scale 1-7 ","2015","Not Working","","","",""
"3 on scale 1-7 ","2015","Full Time","","","",""
"3 on scale 1-7 ","2015","Part Time","","","",""
"3 on scale 1-7 ","2015","Not Working","","","",""
"4 on scale 1-7","2015","Full Time","","","",""
"4 on scale 1-7","2015","Part Time","","","",""
"4 on scale 1-7","2015","Not Working","","","",""
"5 on scale 1-7","2015","Full Time","","","",""
"5 on scale 1-7","2015","Part Time","","","",""
"5 on scale 1-7","2015","Not Working","","","",""
"6 on scale 1-7","2015","Full Time","","","",""
"6 on scale 1-7","2015","Part Time","","","",""
"6 on scale 1-7","2015","Not Working","","","",""
"7 Strongly agree","2015","Full Time","","","",""
"7 Strongly agree","2015","Part Time","","","",""
"7 Strongly agree","2015","Not Working","","","",""
"1 Strongly disagree","2016","Full Time","","","",""
"1 Strongly disagree","2016","Part Time","","","",""
"1 Strongly disagree","2016","Not Working","","","",""
"2 on scale 1-7 ","2016","Full Time","","","",""
"2 on scale 1-7 ","2016","Part Time","","","",""
"2 on scale 1-7 ","2016","Not Working","","","",""
"3 on scale 1-7 ","2016","Full Time","","","",""
"3 on scale 1-7 ","2016","Part Time","","","",""
"3 on scale 1-7 ","2016","Not Working","","","",""
"4 on scale 1-7","2016","Full Time","","","",""
"4 on scale 1-7","2016","Part Time","","","",""
"4 on scale 1-7","2016","Not Working","","","",""
"5 on scale 1-7","2016","Full Time","","","",""
"5 on scale 1-7","2016","Part Time","","","",""
"5 on scale 1-7","2016","Not Working","","","",""
"6 on scale 1-7","2016","Full Time","","","",""
"6 on scale 1-7","2016","Part Time","","","",""
"6 on scale 1-7","2016","Not Working","","","",""
"7 Strongly agree","2016","Full Time","","","",""
"7 Strongly agree","2016","Part Time","","","",""
"7 Strongly agree","2016","Not Working","","","",""
"1 Strongly disagree","2017","Full Time","22","","",""
"1 Strongly disagree","2017","Part Time","12","","",""
"1 Strongly disagree","2017","Not Working","36","0.00227890698167606","0.00138696917081579","0.00317084479253634"
"2 on scale 1-7 ","2017","Full Time","56","0.00482186587793937","0.00349453880063715","0.00614919295524159"
"2 on scale 1-7 ","2017","Part Time","40","0.00535539985015312","0.00373954225737223","0.00697125744293401"
"2 on scale 1-7 ","2017","Not Working","70","0.00800914640299683","0.00634184679286411","0.00967644601312955"
"3 on scale 1-7 ","2017","Full Time","228","0.020072537817702","0.0173852258564882","0.0227598497789159"
"3 on scale 1-7 ","2017","Part Time","96","0.0140944646862749","0.0114846172952162","0.0167043120773337"
"3 on scale 1-7 ","2017","Not Working","180","0.0201878218240822","0.0175570520313687","0.0228185916167957"
"4 on scale 1-7","2017","Full Time","942","0.084153001867881","0.0788335577880714","0.0894724459476905"
"4 on scale 1-7","2017","Part Time","470","0.0600738428549271","0.0548129101983468","0.0653347755115074"
"4 on scale 1-7","2017","Not Working","665","0.0753564934028072","0.0704189127682087","0.0802940740374058"
"5 on scale 1-7","2017","Full Time","2195","0.222236127510077","0.214269927763565","0.230202327256588"
"5 on scale 1-7","2017","Part Time","1432","0.182222192086917","0.173675629812024","0.190768754361809"
"5 on scale 1-7","2017","Not Working","1764","0.187561707291428","0.180259839260443","0.194863575322413"
"6 on scale 1-7","2017","Full Time","4378","0.416192126382285","0.406747128122668","0.425637124641901"
"6 on scale 1-7","2017","Part Time","3321","0.422969302754678","0.4120315764669","0.433907029042456"
"6 on scale 1-7","2017","Not Working","3864","0.403484828136719","0.394308032716644","0.412661623556795"
"7 Strongly agree","2017","Full Time","2642","0.249364265599259","0.241074319530287","0.257654211668231"
"7 Strongly agree","2017","Part Time","2466","0.313035642679087","0.302768793912578","0.323302491445596"
"7 Strongly agree","2017","Not Working","4400","0.303121095960291","0.294523967055032","0.311718224865549"
"1 Strongly disagree","2018","Full Time","","","",""
"1 Strongly disagree","2018","Part Time","","","",""
"1 Strongly disagree","2018","Not Working","","","",""
"2 on scale 1-7 ","2018","Full Time","","","",""
"2 on scale 1-7 ","2018","Part Time","","","",""
"2 on scale 1-7 ","2018","Not Working","","","",""
"3 on scale 1-7 ","2018","Full Time","","","",""
"3 on scale 1-7 ","2018","Part Time","","","",""
"3 on scale 1-7 ","2018","Not Working","","","",""
"4 on scale 1-7","2018","Full Time","","","",""
"4 on scale 1-7","2018","Part Time","","","",""
"4 on scale 1-7","2018","Not Working","","","",""
"5 on scale 1-7","2018","Full Time","","","",""
"5 on scale 1-7","2018","Part Time","","","",""
"5 on scale 1-7","2018","Not Working","","","",""
"6 on scale 1-7","2018","Full Time","","","",""
"6 on scale 1-7","2018","Part Time","","","",""
"6 on scale 1-7","2018","Not Working","","","",""
"7 Strongly agree","2018","Full Time","","","",""
"7 Strongly agree","2018","Part Time","","","",""
"7 Strongly agree","2018","Not Working","","","",""
"1 Strongly disagree","2019","Full Time","19","","",""
"1 Strongly disagree","2019","Part Time","15","","",""
"1 Strongly disagree","2019","Not Working","25","","",""
"2 on scale 1-7 ","2019","Full Time","70","0.00696123503174354","0.00537070548201401","0.00855176458147307"
"2 on scale 1-7 ","2019","Part Time","32","0.00479391570617351","0.00319990280212666","0.00638792861022037"
"2 on scale 1-7 ","2019","Not Working","59","0.00605234606617664","0.00436013334159888","0.0077445587907544"
"3 on scale 1-7 ","2019","Full Time","212","0.0205513113414246","0.0178372097087281","0.023265412974121"
"3 on scale 1-7 ","2019","Part Time","129","0.0138398425598014","0.0111437833491207","0.0165359017704822"
"3 on scale 1-7 ","2019","Not Working","170","0.0228203013325954","0.0195622402000098","0.0260783624651811"
"4 on scale 1-7","2019","Full Time","954","0.0885866353277534","0.083150912643354","0.0940223580121528"
"4 on scale 1-7","2019","Part Time","492","0.0686644752837309","0.0628285561928322","0.0745003943746297"
"4 on scale 1-7","2019","Not Working","646","0.0831585479653389","0.0771341744227313","0.0891829215079466"
"5 on scale 1-7","2019","Full Time","2220","0.201667811213046","0.193991976664984","0.209343645761107"
"5 on scale 1-7","2019","Part Time","1369","0.196177523497569","0.187013317947414","0.205341729047724"
"5 on scale 1-7","2019","Not Working","1595","0.203077569337467","0.194300483868301","0.211854654806633"
"6 on scale 1-7","2019","Full Time","4496","0.442560066212515","0.433058380900973","0.452061751524057"
"6 on scale 1-7","2019","Part Time","3029","0.423506671448767","0.412103716831312","0.434909626066222"
"6 on scale 1-7","2019","Not Working","3103","0.380113557173446","0.369522871647507","0.390704242699386"
"7 Strongly agree","2019","Full Time","2526","0.238231078239266","0.230081665274202","0.24638049120433"
"7 Strongly agree","2019","Part Time","2147","0.290678719400758","0.280199758045087","0.30115768075643"
"7 Strongly agree","2019","Not Working","2472","0.30144700192561","0.291435102262416","0.311458901588805"
