"plh0224","year","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2011","Female","","","","","5"
"5 on scale 1-7","2011","Male","","","","","5"
"6 on scale 1-7","2011","Female","","","","","6"
"6 on scale 1-7","2011","Male","","","","","6"
"7 Strongly agree","2011","Male","","","","","7"
"7 Strongly agree","2011","Female","","","","","7"
"1 Strongly disagree","2012","Male","8","","","","1"
"1 Strongly disagree","2012","Female","10","","","","1"
"2 on scale 1-7 ","2012","Male","26","","","","2"
"2 on scale 1-7 ","2012","Female","21","","","","2"
"3 on scale 1-7 ","2012","Female","48","0.0120678569325494","0.00877895216421413","0.0153567617008847","3"
"3 on scale 1-7 ","2012","Male","81","0.0286220255332418","0.0225386554739822","0.0347053955925014","3"
"4 on scale 1-7","2012","Female","246","0.0598003703732753","0.0526581270955832","0.0669426136509673","4"
"4 on scale 1-7","2012","Male","317","0.101814884918856","0.0907820151512511","0.11284775468646","4"
"5 on scale 1-7","2012","Female","782","0.179569809189112","0.168008416792385","0.191131201585839","5"
"5 on scale 1-7","2012","Male","749","0.246708588047226","0.23098058554359","0.262436590550863","5"
"6 on scale 1-7","2012","Male","1159","0.404683015504026","0.386775655979252","0.422590375028799","6"
"6 on scale 1-7","2012","Female","1835","0.4243433267669","0.409456123287911","0.439230530245889","6"
"7 Strongly agree","2012","Male","546","0.20772742916866","0.192926664239458","0.222528194097861","7"
"7 Strongly agree","2012","Female","1292","0.316359713832067","0.302351683455845","0.330367744208288","7"
"1 Strongly disagree","2013","Male","29","","","","1"
"1 Strongly disagree","2013","Female","26","","","","1"
"2 on scale 1-7 ","2013","Female","61","0.0074138374424592","0.00573502081306154","0.00909265407185687","2"
"2 on scale 1-7 ","2013","Male","69","0.00991888520990793","0.00785156215379086","0.011986208266025","2"
"3 on scale 1-7 ","2013","Female","125","0.0136936073084471","0.0114192301597394","0.0159679844571548","3"
"3 on scale 1-7 ","2013","Male","247","0.0300944822033792","0.0265303838475461","0.0336585805592122","3"
"4 on scale 1-7","2013","Female","591","0.0617402809278011","0.0570300363203433","0.0664505255352589","4"
"4 on scale 1-7","2013","Male","938","0.105769701889776","0.0993539603770651","0.112185443402486","4"
"5 on scale 1-7","2013","Male","2164","0.240757903499688","0.231838784794387","0.249677022204989","5"
"5 on scale 1-7","2013","Female","1740","0.179176210963362","0.171671002390134","0.186681419536589","5"
"6 on scale 1-7","2013","Female","4222","0.411699855695086","0.402068499172983","0.42133121221719","6"
"6 on scale 1-7","2013","Male","3548","0.400247264682079","0.390026301292273","0.410468228071885","6"
"7 Strongly agree","2013","Male","1832","0.208249261216797","0.19977840127625","0.216720121157344","7"
"7 Strongly agree","2013","Female","3265","0.323719076855213","0.314562242888804","0.332875910821622","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","41","0.00305244399397338","0.00213784189990666","0.0039670460880401","1"
"1 Strongly disagree","2017","Female","29","","","","1"
"2 on scale 1-7 ","2017","Female","76","0.00583827811669096","0.00463125240601694","0.00704530382736499","2"
"2 on scale 1-7 ","2017","Male","90","0.00637816972447817","0.00505830086957015","0.00769803857938619","2"
"3 on scale 1-7 ","2017","Female","180","0.0132019472931326","0.0113936128609905","0.0150102817252746","3"
"3 on scale 1-7 ","2017","Male","324","0.024221407471545","0.0216725384816564","0.0267702764614336","3"
"4 on scale 1-7","2017","Female","777","0.0530097081850335","0.0494599719592583","0.0565594444108086","4"
"4 on scale 1-7","2017","Male","1300","0.0976657868486237","0.0927439510397622","0.102587622657485","4"
"5 on scale 1-7","2017","Male","3028","0.238699394191","0.231631729636689","0.245767058745311","5"
"5 on scale 1-7","2017","Female","2363","0.162066042173253","0.156227606211071","0.167904478135434","5"
"6 on scale 1-7","2017","Female","6308","0.422220117925751","0.414394902870319","0.430045332981184","6"
"6 on scale 1-7","2017","Male","5255","0.404092218606122","0.395956386930735","0.412228050281509","6"
"7 Strongly agree","2017","Male","3937","0.225890579164258","0.218957559713844","0.232823598614671","7"
"7 Strongly agree","2017","Female","5571","0.341472422512606","0.33395947397985","0.348985371045361","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","22","","","","1"
"1 Strongly disagree","2019","Male","37","0.00248674916294602","0.00160664199789867","0.00336685632799337","1"
"2 on scale 1-7 ","2019","Female","53","0.00417152270875493","0.00308304386734282","0.00526000155016704","2"
"2 on scale 1-7 ","2019","Male","107","0.00807089898263256","0.00648979110921166","0.00965200685605347","2"
"3 on scale 1-7 ","2019","Male","337","0.0283895310145544","0.02545468424342","0.0313243777856889","3"
"3 on scale 1-7 ","2019","Female","174","0.0112503410544676","0.00946916670584401","0.0130315154030911","3"
"4 on scale 1-7","2019","Female","790","0.0631940092362698","0.0590849424612784","0.0673030760112612","4"
"4 on scale 1-7","2019","Male","1302","0.100847926914066","0.0955267182178193","0.106169135610314","4"
"5 on scale 1-7","2019","Male","2910","0.229289408886483","0.221860964256417","0.236717853516548","5"
"5 on scale 1-7","2019","Female","2272","0.173455586791905","0.167061071089193","0.179850102494616","5"
"6 on scale 1-7","2019","Female","5703","0.418077881519853","0.409747949775388","0.426407813264317","6"
"6 on scale 1-7","2019","Male","4921","0.413404135832755","0.404702174752598","0.422106096912912","6"
"7 Strongly agree","2019","Male","2688","0.217511349206563","0.210221136255894","0.224801562157231","7"
"7 Strongly agree","2019","Female","4455","0.327665596381283","0.31973896788475","0.335592224877816","7"
