"plh0224","year","age_gr","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","","","",""
"1 Strongly disagree","2012","35-65 y.","","","",""
"1 Strongly disagree","2012","66 and older","","","",""
"2 on scale 1-7 ","2012","16-34 y.","","","",""
"2 on scale 1-7 ","2012","35-65 y.","34","0.00686825867890162","0.00455531289079886","0.00918120446700438"
"2 on scale 1-7 ","2012","66 and older","","","",""
"3 on scale 1-7 ","2012","16-34 y.","36","0.0211486016865293","0.0151336317830962","0.0271635715899624"
"3 on scale 1-7 ","2012","35-65 y.","92","0.0182592767161273","0.0145097289640832","0.0220088244681715"
"3 on scale 1-7 ","2012","66 and older","","","",""
"4 on scale 1-7","2012","16-34 y.","167","0.0732852943674836","0.0623905839122867","0.0841800048226804"
"4 on scale 1-7","2012","35-65 y.","394","0.0810450212005745","0.0734022829114549","0.0886877594896941"
"4 on scale 1-7","2012","66 and older","","","",""
"5 on scale 1-7","2012","16-34 y.","436","0.206628098339107","0.189701591384372","0.223554605293842"
"5 on scale 1-7","2012","35-65 y.","1087","0.210229569451191","0.198818245466995","0.221640893435388"
"5 on scale 1-7","2012","66 and older","","","",""
"6 on scale 1-7","2012","16-34 y.","915","0.404671936430763","0.384152568986962","0.425191303874564"
"6 on scale 1-7","2012","35-65 y.","2071","0.422809440339498","0.408974711607011","0.436644169071985"
"6 on scale 1-7","2012","66 and older","","","",""
"7 Strongly agree","2012","16-34 y.","624","0.284620756727378","0.265756673712837","0.30348483974192"
"7 Strongly agree","2012","35-65 y.","1209","0.258995793709922","0.24672718281878","0.271264404601063"
"7 Strongly agree","2012","66 and older","","","",""
"1 Strongly disagree","2013","16-34 y.","","","",""
"1 Strongly disagree","2013","35-65 y.","31","0.00368602093720678","0.00251089432993387","0.00486114754447968"
"1 Strongly disagree","2013","66 and older","","","",""
"2 on scale 1-7 ","2013","16-34 y.","","","",""
"2 on scale 1-7 ","2013","35-65 y.","71","0.00965258894941604","0.0077566544016134","0.0115485234972187"
"2 on scale 1-7 ","2013","66 and older","41","0.00873647398878516","0.00614298927647459","0.0113299587010957"
"3 on scale 1-7 ","2013","16-34 y.","72","0.0231317137756643","0.0182848280575845","0.0279785994937441"
"3 on scale 1-7 ","2013","35-65 y.","206","0.0237716815536265","0.0208176624364705","0.0267257006707826"
"3 on scale 1-7 ","2013","66 and older","94","0.0169147438122791","0.0133209815935301","0.020508506031028"
"4 on scale 1-7","2013","16-34 y.","260","0.0750515832653139","0.066556266921297","0.0835468996093308"
"4 on scale 1-7","2013","35-65 y.","904","0.0908337774372319","0.0852612401553669","0.0964063147190968"
"4 on scale 1-7","2013","66 and older","365","0.0752719807135394","0.0679193167904535","0.0826246446366254"
"5 on scale 1-7","2013","16-34 y.","768","0.214184342186155","0.200956315325089","0.22741236904722"
"5 on scale 1-7","2013","35-65 y.","2094","0.208292630264593","0.200418058508545","0.216167202020641"
"5 on scale 1-7","2013","66 and older","1042","0.207334364761845","0.196036361508286","0.218632368015404"
"6 on scale 1-7","2013","16-34 y.","1557","0.411785860709966","0.395917052375607","0.427654669044326"
"6 on scale 1-7","2013","35-65 y.","4250","0.412259923648296","0.40271470544794","0.421805141848652"
"6 on scale 1-7","2013","66 and older","1963","0.390973522662031","0.377374340362347","0.404572704961714"
"7 Strongly agree","2013","16-34 y.","1011","0.26719224592333","0.252924747837515","0.281459744009145"
"7 Strongly agree","2013","35-65 y.","2660","0.25150337720963","0.243089920159198","0.259916834260062"
"7 Strongly agree","2013","66 and older","1426","0.296252212748147","0.283527137545968","0.308977287950327"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","","","",""
"1 Strongly disagree","2017","35-65 y.","34","0.00208961689556594","0.00139660260070178","0.00278263119043011"
"1 Strongly disagree","2017","66 and older","","","",""
"2 on scale 1-7 ","2017","16-34 y.","37","0.00612735675260098","0.00436977285769014","0.00788494064751183"
"2 on scale 1-7 ","2017","35-65 y.","93","0.00501050417928662","0.00393895267827764","0.0060820556802956"
"2 on scale 1-7 ","2017","66 and older","36","0.0083962434310469","0.00587389405855709","0.0109185928035367"
"3 on scale 1-7 ","2017","16-34 y.","130","0.0187568479401505","0.0157013474278173","0.0218123484524836"
"3 on scale 1-7 ","2017","35-65 y.","280","0.0177795912089639","0.0157740645041652","0.0197851179137627"
"3 on scale 1-7 ","2017","66 and older","94","0.0202568319074221","0.0163624769593268","0.0241511868555173"
"4 on scale 1-7","2017","16-34 y.","442","0.0618241655615919","0.0563999696702397","0.0672483614529442"
"4 on scale 1-7","2017","35-65 y.","1262","0.0807945255544919","0.0766587176846799","0.0849303334243039"
"4 on scale 1-7","2017","66 and older","373","0.0754175252953152","0.0681178655711621","0.0827171850194683"
"5 on scale 1-7","2017","16-34 y.","1284","0.190697787295828","0.181849844555147","0.19954573003651"
"5 on scale 1-7","2017","35-65 y.","3110","0.20573358836284","0.199598811290255","0.211868365435424"
"5 on scale 1-7","2017","66 and older","997","0.195828045676379","0.184858072775298","0.206798018577459"
"6 on scale 1-7","2017","16-34 y.","2788","0.415214539131241","0.404116438152401","0.426312640110081"
"6 on scale 1-7","2017","35-65 y.","6665","0.414907768098719","0.407430360831421","0.422385175366017"
"6 on scale 1-7","2017","66 and older","2110","0.408068367617776","0.394482233789052","0.4216545014465"
"7 Strongly agree","2017","16-34 y.","2874","0.306283273107548","0.295901612296132","0.316664933918964"
"7 Strongly agree","2017","35-65 y.","5235","0.273684405700133","0.266918112743979","0.280450698656287"
"7 Strongly agree","2017","66 and older","1399","0.286822550866075","0.274319986575222","0.299325115156929"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","","","",""
"1 Strongly disagree","2019","35-65 y.","","","",""
"1 Strongly disagree","2019","66 and older","","","",""
"2 on scale 1-7 ","2019","16-34 y.","","","",""
"2 on scale 1-7 ","2019","35-65 y.","93","0.00640511056709825","0.00513425505887216","0.00767596607532435"
"2 on scale 1-7 ","2019","66 and older","41","0.0057611189180174","0.00370584503476497","0.00781639280126983"
"3 on scale 1-7 ","2019","16-34 y.","86","0.0145246099145581","0.0113436118539073","0.0177056079752089"
"3 on scale 1-7 ","2019","35-65 y.","302","0.0213527745761071","0.019049909849163","0.0236556393030512"
"3 on scale 1-7 ","2019","66 and older","123","0.0207490970842238","0.0168781475984079","0.0246200465700397"
"4 on scale 1-7","2019","16-34 y.","388","0.0707036332380987","0.0638883131253","0.0775189533508973"
"4 on scale 1-7","2019","35-65 y.","1290","0.0871546021864835","0.0826612344442152","0.0916479699287517"
"4 on scale 1-7","2019","66 and older","414","0.0799655296358615","0.0725996541891465","0.0873314050825766"
"5 on scale 1-7","2019","16-34 y.","1086","0.197751838609602","0.187161669280041","0.208342007939162"
"5 on scale 1-7","2019","35-65 y.","3008","0.193280206013313","0.186989734035695","0.199570677990932"
"5 on scale 1-7","2019","66 and older","1090","0.21952641864774","0.208285717229638","0.230767120065843"
"6 on scale 1-7","2019","16-34 y.","2208","0.423825390150578","0.41068649589309","0.436964284408065"
"6 on scale 1-7","2019","35-65 y.","6343","0.425339131491397","0.417463204747935","0.43321505823486"
"6 on scale 1-7","2019","66 and older","2077","0.388073061026607","0.374839477991034","0.401306644062181"
"7 Strongly agree","2019","16-34 y.","1623","0.285511933566639","0.273503181005709","0.297520686127569"
"7 Strongly agree","2019","35-65 y.","4072","0.264788179624569","0.257759338564646","0.271817020684491"
"7 Strongly agree","2019","66 and older","1450","0.281852931385093","0.269635247439412","0.294070615330775"
