"plh0224","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2005","Rural Area","Male","751","0.25172071802431","0.236892959961928","0.266548476086692","7"
"7 Strongly agree","2005","Urban Area","Male","1561","0.241677879451725","0.231356009402911","0.251999749500539","7"
"1 Strongly disagree","2006","Urban Area","Male","","","","","1"
"1 Strongly disagree","2006","Urban Area","Female","","","","","1"
"1 Strongly disagree","2006","Rural Area","Male","","","","","1"
"1 Strongly disagree","2006","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2006","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Male","","","","","2"
"3 on scale 1-7 ","2006","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Male","","","","","3"
"4 on scale 1-7","2006","Urban Area","Female","","","","","4"
"4 on scale 1-7","2006","Rural Area","Male","","","","","4"
"4 on scale 1-7","2006","Rural Area","Female","","","","","4"
"4 on scale 1-7","2006","Urban Area","Male","","","","","4"
"5 on scale 1-7","2006","Rural Area","Male","","","","","5"
"5 on scale 1-7","2006","Urban Area","Female","","","","","5"
"5 on scale 1-7","2006","Rural Area","Female","","","","","5"
"5 on scale 1-7","2006","Urban Area","Male","","","","","5"
"6 on scale 1-7","2006","Rural Area","Male","","","","","6"
"6 on scale 1-7","2006","Urban Area","Female","","","","","6"
"6 on scale 1-7","2006","Rural Area","Female","","","","","6"
"6 on scale 1-7","2006","Urban Area","Male","","","","","6"
"7 Strongly agree","2006","Urban Area","Female","","","","","7"
"7 Strongly agree","2006","Rural Area","Male","","","","","7"
"7 Strongly agree","2006","Rural Area","Female","","","","","7"
"7 Strongly agree","2006","Urban Area","Male","","","","","7"
"1 Strongly disagree","2007","Urban Area","Male","","","","","1"
"1 Strongly disagree","2007","Urban Area","Female","","","","","1"
"1 Strongly disagree","2007","Rural Area","Male","","","","","1"
"1 Strongly disagree","2007","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2007","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2007","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Female","","","","","3"
"4 on scale 1-7","2007","Urban Area","Male","","","","","4"
"4 on scale 1-7","2007","Urban Area","Female","","","","","4"
"4 on scale 1-7","2007","Rural Area","Male","","","","","4"
"4 on scale 1-7","2007","Rural Area","Female","","","","","4"
"5 on scale 1-7","2007","Urban Area","Male","","","","","5"
"5 on scale 1-7","2007","Urban Area","Female","","","","","5"
"5 on scale 1-7","2007","Rural Area","Male","","","","","5"
"5 on scale 1-7","2007","Rural Area","Female","","","","","5"
"6 on scale 1-7","2007","Rural Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Female","","","","","6"
"6 on scale 1-7","2007","Rural Area","Female","","","","","6"
"7 Strongly agree","2007","Urban Area","Male","","","","","7"
"7 Strongly agree","2007","Urban Area","Female","","","","","7"
"7 Strongly agree","2007","Rural Area","Male","","","","","7"
"7 Strongly agree","2007","Rural Area","Female","","","","","7"
"1 Strongly disagree","2008","Urban Area","Female","","","","","1"
"1 Strongly disagree","2008","Rural Area","Male","","","","","1"
"1 Strongly disagree","2008","Urban Area","Male","","","","","1"
"1 Strongly disagree","2008","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Female","","","","","3"
"4 on scale 1-7","2008","Urban Area","Female","","","","","4"
"4 on scale 1-7","2008","Rural Area","Male","","","","","4"
"4 on scale 1-7","2008","Urban Area","Male","","","","","4"
"4 on scale 1-7","2008","Rural Area","Female","","","","","4"
"5 on scale 1-7","2008","Rural Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Female","","","","","5"
"5 on scale 1-7","2008","Rural Area","Female","","","","","5"
"6 on scale 1-7","2008","Urban Area","Female","","","","","6"
"6 on scale 1-7","2008","Rural Area","Female","","","","","6"
"6 on scale 1-7","2008","Urban Area","Male","","","","","6"
"6 on scale 1-7","2008","Rural Area","Male","","","","","6"
"7 Strongly agree","2008","Urban Area","Male","","","","","7"
"7 Strongly agree","2008","Urban Area","Female","","","","","7"
"7 Strongly agree","2008","Rural Area","Male","","","","","7"
"7 Strongly agree","2008","Rural Area","Female","","","","","7"
"1 Strongly disagree","2009","Urban Area","Female","22","","","","1"
"1 Strongly disagree","2009","Rural Area","Male","11","","","","1"
"1 Strongly disagree","2009","Rural Area","Female","18","","","","1"
"1 Strongly disagree","2009","Urban Area","Male","20","","","","1"
"2 on scale 1-7 ","2009","Urban Area","Female","40","0.00732086862624341","0.0051989046879808","0.00944283256450602","2"
"2 on scale 1-7 ","2009","Rural Area","Male","34","0.0132211323861843","0.00914135035940283","0.0173009144129658","2"
"2 on scale 1-7 ","2009","Rural Area","Female","24","","","","2"
"2 on scale 1-7 ","2009","Urban Area","Male","49","0.00973453888977323","0.00715773553682127","0.0123113422427252","2"
"3 on scale 1-7 ","2009","Urban Area","Male","198","0.037556822111768","0.0325670612002231","0.0425465830233129","3"
"3 on scale 1-7 ","2009","Urban Area","Female","118","0.0240331274788027","0.0202209340396362","0.0278453209179692","3"
"3 on scale 1-7 ","2009","Rural Area","Male","95","0.0255437615999039","0.0199084710915986","0.0311790521082091","3"
"3 on scale 1-7 ","2009","Rural Area","Female","47","0.0184002590480608","0.0137525438357296","0.0230479742603921","3"
"4 on scale 1-7","2009","Urban Area","Female","490","0.0880994378342377","0.0810441854110726","0.0951546902574028","4"
"4 on scale 1-7","2009","Rural Area","Male","414","0.131442811391241","0.119374115540317","0.143511507242164","4"
"4 on scale 1-7","2009","Urban Area","Male","788","0.138107977284919","0.129053078885684","0.147162875684154","4"
"4 on scale 1-7","2009","Rural Area","Female","248","0.0837446208692296","0.0741650280064785","0.0933242137319808","4"
"5 on scale 1-7","2009","Urban Area","Male","1402","0.252809528155972","0.24140282472118","0.264216231590764","5"
"5 on scale 1-7","2009","Rural Area","Male","790","0.25357523210852","0.238035656639668","0.269114807577373","5"
"5 on scale 1-7","2009","Urban Area","Female","1226","0.195938620955158","0.186058622628435","0.205818619281881","5"
"5 on scale 1-7","2009","Rural Area","Female","628","0.200314020385951","0.186472756857268","0.214155283914634","5"
"6 on scale 1-7","2009","Urban Area","Female","2420","0.369218013951372","0.357205515953183","0.381230511949561","6"
"6 on scale 1-7","2009","Urban Area","Male","1991","0.35100537191489","0.338479002902997","0.363531740926782","6"
"6 on scale 1-7","2009","Rural Area","Male","1093","0.36911756269964","0.35188105463911","0.38635407076017","6"
"6 on scale 1-7","2009","Rural Area","Female","1254","0.375264685479254","0.358519992108173","0.392009378850335","6"
"7 Strongly agree","2009","Urban Area","Male","1129","0.205663882104189","0.195055993793622","0.216271770414755","7"
"7 Strongly agree","2009","Urban Area","Female","1884","0.311550051288558","0.300022094344082","0.323078008233035","7"
"7 Strongly agree","2009","Rural Area","Male","574","0.203620407895908","0.189236946039364","0.218003869752452","7"
"7 Strongly agree","2009","Rural Area","Female","993","0.307472157626514","0.291514033468571","0.323430281784458","7"
"1 Strongly disagree","2010","Urban Area","Male","","","","","1"
"1 Strongly disagree","2010","Urban Area","Female","","","","","1"
"1 Strongly disagree","2010","Rural Area","Male","","","","","1"
"1 Strongly disagree","2010","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Male","","","","","3"
"4 on scale 1-7","2010","Urban Area","Female","","","","","4"
"4 on scale 1-7","2010","Rural Area","Male","","","","","4"
"4 on scale 1-7","2010","Urban Area","Male","","","","","4"
"4 on scale 1-7","2010","Rural Area","Female","","","","","4"
"5 on scale 1-7","2010","Urban Area","Male","","","","","5"
"5 on scale 1-7","2010","Rural Area","Male","","","","","5"
"5 on scale 1-7","2010","Urban Area","Female","","","","","5"
"5 on scale 1-7","2010","Rural Area","Female","","","","","5"
"6 on scale 1-7","2010","Urban Area","Male","","","","","6"
"6 on scale 1-7","2010","Urban Area","Female","","","","","6"
"6 on scale 1-7","2010","Rural Area","Male","","","","","6"
"6 on scale 1-7","2010","Rural Area","Female","","","","","6"
"7 Strongly agree","2010","Urban Area","Male","","","","","7"
"7 Strongly agree","2010","Urban Area","Female","","","","","7"
"7 Strongly agree","2010","Rural Area","Male","","","","","7"
"7 Strongly agree","2010","Rural Area","Female","","","","","7"
"1 Strongly disagree","2011","Urban Area","Male","","","","","1"
"1 Strongly disagree","2011","Urban Area","Female","","","","","1"
"1 Strongly disagree","2011","Rural Area","Male","","","","","1"
"1 Strongly disagree","2011","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Female","","","","","3"
"4 on scale 1-7","2011","Urban Area","Male","","","","","4"
"4 on scale 1-7","2011","Urban Area","Female","","","","","4"
"4 on scale 1-7","2011","Rural Area","Male","","","","","4"
"4 on scale 1-7","2011","Rural Area","Female","","","","","4"
"5 on scale 1-7","2011","Rural Area","Male","","","","","5"
"5 on scale 1-7","2011","Urban Area","Female","","","","","5"
"5 on scale 1-7","2011","Urban Area","Male","","","","","5"
"5 on scale 1-7","2011","Rural Area","Female","","","","","5"
"6 on scale 1-7","2011","Urban Area","Male","","","","","6"
"6 on scale 1-7","2011","Urban Area","Female","","","","","6"
"6 on scale 1-7","2011","Rural Area","Male","","","","","6"
"6 on scale 1-7","2011","Rural Area","Female","","","","","6"
"7 Strongly agree","2011","Urban Area","Male","","","","","7"
"7 Strongly agree","2011","Urban Area","Female","","","","","7"
"7 Strongly agree","2011","Rural Area","Male","","","","","7"
"7 Strongly agree","2011","Rural Area","Female","","","","","7"
"1 Strongly disagree","2012","Urban Area","Male","6","","","","1"
"1 Strongly disagree","2012","Urban Area","Female","9","","","","1"
"1 Strongly disagree","2012","Rural Area","Male","2","","","","1"
"1 Strongly disagree","2012","Rural Area","Female","1","","","","1"
"2 on scale 1-7 ","2012","Urban Area","Male","19","","","","2"
"2 on scale 1-7 ","2012","Urban Area","Female","11","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Male","7","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Female","10","","","","2"
"3 on scale 1-7 ","2012","Urban Area","Male","50","0.0312515451983416","0.0231433268823607","0.0393597635143224","3"
"3 on scale 1-7 ","2012","Urban Area","Female","34","0.0132061653892826","0.00887691478073131","0.0175354159978339","3"
"3 on scale 1-7 ","2012","Rural Area","Male","31","0.023693541922395","0.014774266407634","0.0326128174371561","3"
"3 on scale 1-7 ","2012","Rural Area","Female","14","","","","3"
"4 on scale 1-7","2012","Urban Area","Male","190","0.103165111741226","0.0889906411129221","0.11733958236953","4"
"4 on scale 1-7","2012","Urban Area","Female","159","0.0604207360258394","0.051384847499512","0.0694566245521667","4"
"4 on scale 1-7","2012","Rural Area","Male","127","0.0992841676729267","0.0817471636160426","0.116821171729811","4"
"4 on scale 1-7","2012","Rural Area","Female","87","0.0585186582701719","0.0468821779118267","0.0701551386285171","4"
"5 on scale 1-7","2012","Urban Area","Male","448","0.237530787620658","0.217699300373647","0.257362274867668","5"
"5 on scale 1-7","2012","Urban Area","Female","512","0.186740557019146","0.171961557693721","0.201519556344572","5"
"5 on scale 1-7","2012","Rural Area","Male","301","0.26391045178923","0.23806315526536","0.289757748313101","5"
"5 on scale 1-7","2012","Rural Area","Female","270","0.164754620366085","0.14636408194287","0.183145158789299","5"
"6 on scale 1-7","2012","Urban Area","Male","709","0.406706822220226","0.383816095504221","0.429597548936232","6"
"6 on scale 1-7","2012","Urban Area","Female","1155","0.419269928770238","0.400556853609579","0.437983003930896","6"
"6 on scale 1-7","2012","Rural Area","Male","450","0.400889813892073","0.37214977397468","0.429629853809466","6"
"6 on scale 1-7","2012","Rural Area","Female","680","0.434825266876423","0.410248918363217","0.459401615389629","6"
"7 Strongly agree","2012","Urban Area","Male","347","0.210578638946987","0.191578981599765","0.22957829629421","7"
"7 Strongly agree","2012","Urban Area","Female","791","0.312946638013867","0.295361672267009","0.330531603760725","7"
"7 Strongly agree","2012","Rural Area","Male","199","0.202383433894511","0.17882176398344","0.225945103805582","7"
"7 Strongly agree","2012","Rural Area","Female","501","0.323411330192377","0.300220912139126","0.346601748245629","7"
"1 Strongly disagree","2013","Urban Area","Male","14","","","","1"
"1 Strongly disagree","2013","Urban Area","Female","17","","","","1"
"1 Strongly disagree","2013","Rural Area","Male","15","","","","1"
"1 Strongly disagree","2013","Rural Area","Female","9","","","","1"
"2 on scale 1-7 ","2013","Urban Area","Male","42","0.0106476114328869","0.00797679955199103","0.0133184233137827","2"
"2 on scale 1-7 ","2013","Urban Area","Female","36","0.00596556236065159","0.00409895900124225","0.00783216572006094","2"
"2 on scale 1-7 ","2013","Rural Area","Male","27","","","","2"
"2 on scale 1-7 ","2013","Rural Area","Female","25","","","","2"
"3 on scale 1-7 ","2013","Urban Area","Male","157","0.0301901730639847","0.0257375309384618","0.0346428151895076","3"
"3 on scale 1-7 ","2013","Rural Area","Female","41","0.0138316691823044","0.00995798869481088","0.0177053496697979","3"
"3 on scale 1-7 ","2013","Rural Area","Male","90","0.0299050771630799","0.0239608304540381","0.0358493238721217","3"
"3 on scale 1-7 ","2013","Urban Area","Female","84","0.0136280441246168","0.0108176789414603","0.0164384093077733","3"
"4 on scale 1-7","2013","Urban Area","Male","594","0.106528349196202","0.0985002138362098","0.114556484556194","4"
"4 on scale 1-7","2013","Urban Area","Female","394","0.0620938354714225","0.0562441896538252","0.0679434812890198","4"
"4 on scale 1-7","2013","Rural Area","Male","344","0.10426807861314","0.0936025604989492","0.11493359672733","4"
"4 on scale 1-7","2013","Rural Area","Female","197","0.0609957715865606","0.053058072844554","0.0689334703285672","4"
"5 on scale 1-7","2013","Urban Area","Male","1450","0.24838209775709","0.237138626799563","0.259625568714617","5"
"5 on scale 1-7","2013","Rural Area","Male","714","0.225667007551694","0.211078355592507","0.24025565951088","5"
"5 on scale 1-7","2013","Urban Area","Female","1190","0.185690837737655","0.1762650961027","0.195116579372611","5"
"5 on scale 1-7","2013","Rural Area","Female","550","0.165457817081395","0.153133048727192","0.177782585435598","5"
"6 on scale 1-7","2013","Urban Area","Male","2199","0.388755375524391","0.376070464383782","0.401440286665","6"
"6 on scale 1-7","2013","Urban Area","Female","2716","0.410522160470839","0.39859800369553","0.422446317246149","6"
"6 on scale 1-7","2013","Rural Area","Male","1349","0.422993655667093","0.405752178652854","0.440235132681332","6"
"6 on scale 1-7","2013","Rural Area","Female","1506","0.414179826922737","0.397842251480219","0.430517402365256","6"
"7 Strongly agree","2013","Urban Area","Male","1217","0.212277517004366","0.201636569041829","0.222918464966902","7"
"7 Strongly agree","2013","Urban Area","Female","2101","0.319657034938393","0.3083530462183","0.330961023658486","7"
"7 Strongly agree","2013","Rural Area","Male","615","0.200275961102744","0.186309006095318","0.214242916110169","7"
"7 Strongly agree","2013","Rural Area","Female","1164","0.332272857894502","0.316650092108477","0.347895623680526","7"
"1 Strongly disagree","2014","Urban Area","Male","","","","","1"
"1 Strongly disagree","2014","Urban Area","Female","","","","","1"
"1 Strongly disagree","2014","Rural Area","Male","","","","","1"
"1 Strongly disagree","2014","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Female","","","","","3"
"4 on scale 1-7","2014","Urban Area","Male","","","","","4"
"4 on scale 1-7","2014","Rural Area","Female","","","","","4"
"4 on scale 1-7","2014","Urban Area","Female","","","","","4"
"4 on scale 1-7","2014","Rural Area","Male","","","","","4"
"5 on scale 1-7","2014","Urban Area","Female","","","","","5"
"5 on scale 1-7","2014","Urban Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Female","","","","","5"
"6 on scale 1-7","2014","Urban Area","Male","","","","","6"
"6 on scale 1-7","2014","Urban Area","Female","","","","","6"
"6 on scale 1-7","2014","Rural Area","Male","","","","","6"
"6 on scale 1-7","2014","Rural Area","Female","","","","","6"
"7 Strongly agree","2014","Urban Area","Male","","","","","7"
"7 Strongly agree","2014","Urban Area","Female","","","","","7"
"7 Strongly agree","2014","Rural Area","Male","","","","","7"
"7 Strongly agree","2014","Rural Area","Female","","","","","7"
"1 Strongly disagree","2015","Urban Area","Male","","","","","1"
"1 Strongly disagree","2015","Urban Area","Female","","","","","1"
"1 Strongly disagree","2015","Rural Area","Male","","","","","1"
"1 Strongly disagree","2015","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Female","","","","","3"
"4 on scale 1-7","2015","Urban Area","Male","","","","","4"
"4 on scale 1-7","2015","Rural Area","Female","","","","","4"
"4 on scale 1-7","2015","Urban Area","Female","","","","","4"
"4 on scale 1-7","2015","Rural Area","Male","","","","","4"
"5 on scale 1-7","2015","Urban Area","Male","","","","","5"
"5 on scale 1-7","2015","Urban Area","Female","","","","","5"
"5 on scale 1-7","2015","Rural Area","Male","","","","","5"
"5 on scale 1-7","2015","Rural Area","Female","","","","","5"
"6 on scale 1-7","2015","Rural Area","Female","","","","","6"
"6 on scale 1-7","2015","Urban Area","Male","","","","","6"
"6 on scale 1-7","2015","Urban Area","Female","","","","","6"
"6 on scale 1-7","2015","Rural Area","Male","","","","","6"
"7 Strongly agree","2015","Rural Area","Female","","","","","7"
"7 Strongly agree","2015","Urban Area","Male","","","","","7"
"7 Strongly agree","2015","Urban Area","Female","","","","","7"
"7 Strongly agree","2015","Rural Area","Male","","","","","7"
"1 Strongly disagree","2016","Urban Area","Male","","","","","1"
"1 Strongly disagree","2016","Urban Area","Female","","","","","1"
"1 Strongly disagree","2016","Rural Area","Male","","","","","1"
"1 Strongly disagree","2016","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","Female","","","","","3"
"4 on scale 1-7","2016","Urban Area","Male","","","","","4"
"4 on scale 1-7","2016","Rural Area","Female","","","","","4"
"4 on scale 1-7","2016","Urban Area","Female","","","","","4"
"4 on scale 1-7","2016","Rural Area","Male","","","","","4"
"5 on scale 1-7","2016","Urban Area","Male","","","","","5"
"5 on scale 1-7","2016","Urban Area","Female","","","","","5"
"5 on scale 1-7","2016","Rural Area","Male","","","","","5"
"5 on scale 1-7","2016","Rural Area","Female","","","","","5"
"6 on scale 1-7","2016","Urban Area","Male","","","","","6"
"6 on scale 1-7","2016","Urban Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Male","","","","","6"
"7 Strongly agree","2016","Urban Area","Male","","","","","7"
"7 Strongly agree","2016","Rural Area","Female","","","","","7"
"7 Strongly agree","2016","Urban Area","Female","","","","","7"
"7 Strongly agree","2016","Rural Area","Male","","","","","7"
"1 Strongly disagree","2017","Urban Area","Male","25","","","","1"
"1 Strongly disagree","2017","Urban Area","Female","22","","","","1"
"1 Strongly disagree","2017","Rural Area","Male","16","","","","1"
"1 Strongly disagree","2017","Rural Area","Female","7","","","","1"
"2 on scale 1-7 ","2017","Urban Area","Male","60","0.00675245829558441","0.00506509925922051","0.0084398173319483","2"
"2 on scale 1-7 ","2017","Rural Area","Male","30","0.00557129222488043","0.00349271730283619","0.00764986714692468","2"
"2 on scale 1-7 ","2017","Rural Area","Female","23","","","","2"
"2 on scale 1-7 ","2017","Urban Area","Female","53","0.00684783441564083","0.00523270570843767","0.00846296312284398","2"
"3 on scale 1-7 ","2017","Urban Area","Male","206","0.0251408436262536","0.0219152573854916","0.0283664298670156","3"
"3 on scale 1-7 ","2017","Urban Area","Female","116","0.0138969747009426","0.0116042923211962","0.0161896570806889","3"
"3 on scale 1-7 ","2017","Rural Area","Male","118","0.022239320913683","0.0181214006581357","0.0263572411692302","3"
"3 on scale 1-7 ","2017","Rural Area","Female","64","0.0116607341418809","0.00876754198346652","0.0145539263002953","3"
"4 on scale 1-7","2017","Urban Area","Male","852","0.096767207889885","0.0906758831919362","0.102858532587834","4"
"4 on scale 1-7","2017","Urban Area","Female","502","0.0517618571217973","0.0474228910976642","0.0561008231459305","4"
"4 on scale 1-7","2017","Rural Area","Male","448","0.0996029102325286","0.0912400672529171","0.10796575321214","4"
"4 on scale 1-7","2017","Rural Area","Female","275","0.0557767997383333","0.0495920029131554","0.0619615965635111","4"
"5 on scale 1-7","2017","Urban Area","Male","1917","0.232805107507618","0.224097538991928","0.241512676023308","5"
"5 on scale 1-7","2017","Urban Area","Female","1594","0.165414508380475","0.158137634821272","0.172691381939679","5"
"5 on scale 1-7","2017","Rural Area","Male","1111","0.251406080069607","0.239291400733153","0.263520759406062","5"
"5 on scale 1-7","2017","Rural Area","Female","769","0.154640867141156","0.14489671468821","0.164385019594102","5"
"6 on scale 1-7","2017","Urban Area","Male","3395","0.40174875406677","0.391647695897992","0.411849812235548","6"
"6 on scale 1-7","2017","Urban Area","Female","4111","0.417389614166778","0.407731717719953","0.427047510613602","6"
"6 on scale 1-7","2017","Rural Area","Female","2197","0.432931689637663","0.419578387219409","0.446284992055917","6"
"6 on scale 1-7","2017","Rural Area","Male","1860","0.409144173044163","0.395413879131683","0.422874466956644","6"
"7 Strongly agree","2017","Urban Area","Male","2594","0.234385861455447","0.225657786349079","0.243113936561815","7"
"7 Strongly agree","2017","Urban Area","Female","3617","0.342050714581982","0.332759680032859","0.351341749131104","7"
"7 Strongly agree","2017","Rural Area","Male","1343","0.207576762866762","0.19625096371008","0.218902562023443","7"
"7 Strongly agree","2017","Rural Area","Female","1954","0.340190068273663","0.327421813292507","0.352958323254818","7"
"1 Strongly disagree","2018","Rural Area","Female","","","","","1"
"1 Strongly disagree","2018","Urban Area","Male","","","","","1"
"1 Strongly disagree","2018","Urban Area","Female","","","","","1"
"1 Strongly disagree","2018","Rural Area","Male","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2018","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Female","","","","","2"
