"plh0224","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2010","Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Employed","East Germany","","","",""
"4 on scale 1-7","2010","Not Employed","West Germany","","","",""
"4 on scale 1-7","2010","Not Employed","East Germany","","","",""
"4 on scale 1-7","2010","Employed","West Germany","","","",""
"4 on scale 1-7","2010","Employed","East Germany","","","",""
"5 on scale 1-7","2010","Not Employed","West Germany","","","",""
"5 on scale 1-7","2010","Not Employed","East Germany","","","",""
"5 on scale 1-7","2010","Employed","West Germany","","","",""
"5 on scale 1-7","2010","Employed","East Germany","","","",""
"6 on scale 1-7","2010","Not Employed","West Germany","","","",""
"6 on scale 1-7","2010","Not Employed","East Germany","","","",""
"6 on scale 1-7","2010","Employed","West Germany","","","",""
"6 on scale 1-7","2010","Employed","East Germany","","","",""
"7 Strongly agree","2010","Not Employed","West Germany","","","",""
"7 Strongly agree","2010","Not Employed","East Germany","","","",""
"7 Strongly agree","2010","Employed","West Germany","","","",""
"7 Strongly agree","2010","Employed","East Germany","","","",""
"1 Strongly disagree","2011","Not Employed","West Germany","","","",""
"1 Strongly disagree","2011","Not Employed","East Germany","","","",""
"1 Strongly disagree","2011","Employed","West Germany","","","",""
"1 Strongly disagree","2011","Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Employed","East Germany","","","",""
"4 on scale 1-7","2011","Not Employed","West Germany","","","",""
"4 on scale 1-7","2011","Not Employed","East Germany","","","",""
"4 on scale 1-7","2011","Employed","West Germany","","","",""
"4 on scale 1-7","2011","Employed","East Germany","","","",""
"5 on scale 1-7","2011","Not Employed","West Germany","","","",""
"5 on scale 1-7","2011","Not Employed","East Germany","","","",""
"5 on scale 1-7","2011","Employed","West Germany","","","",""
"5 on scale 1-7","2011","Employed","East Germany","","","",""
"6 on scale 1-7","2011","Not Employed","West Germany","","","",""
"6 on scale 1-7","2011","Not Employed","East Germany","","","",""
"6 on scale 1-7","2011","Employed","West Germany","","","",""
"6 on scale 1-7","2011","Employed","East Germany","","","",""
"7 Strongly agree","2011","Not Employed","West Germany","","","",""
"7 Strongly agree","2011","Not Employed","East Germany","","","",""
"7 Strongly agree","2011","Employed","West Germany","","","",""
"7 Strongly agree","2011","Employed","East Germany","","","",""
"1 Strongly disagree","2012","Not Employed","West Germany","6","","",""
"1 Strongly disagree","2012","Not Employed","East Germany","","","",""
"1 Strongly disagree","2012","Employed","West Germany","11","","",""
"1 Strongly disagree","2012","Employed","East Germany","1","","",""
"2 on scale 1-7 ","2012","Not Employed","West Germany","10","","",""
"2 on scale 1-7 ","2012","Not Employed","East Germany","5","","",""
"2 on scale 1-7 ","2012","Employed","West Germany","30","0.00655866164279125","0.00416706375384172","0.00895025953174078"
"2 on scale 1-7 ","2012","Employed","East Germany","2","","",""
"3 on scale 1-7 ","2012","Not Employed","West Germany","25","","",""
"3 on scale 1-7 ","2012","Not Employed","East Germany","8","","",""
"3 on scale 1-7 ","2012","Employed","West Germany","81","0.0193943493791576","0.0153083881859137","0.0234803105724015"
"3 on scale 1-7 ","2012","Employed","East Germany","15","","",""
"4 on scale 1-7","2012","Not Employed","West Germany","110","0.0817579211325648","0.0674360768968146","0.0960797653683149"
"4 on scale 1-7","2012","Not Employed","East Germany","27","","",""
"4 on scale 1-7","2012","Employed","West Germany","353","0.0779432514037905","0.0700003802255591","0.0858861225820219"
"4 on scale 1-7","2012","Employed","East Germany","73","0.0736877692110533","0.0574867718731233","0.0898887665489832"
"5 on scale 1-7","2012","Not Employed","West Germany","288","0.214713495163247","0.193250063078289","0.236176927248204"
"5 on scale 1-7","2012","Not Employed","East Germany","60","0.190130995752811","0.148359301346711","0.231902690158911"
"5 on scale 1-7","2012","Employed","West Germany","984","0.211109152607031","0.199017896383068","0.223200408830994"
"5 on scale 1-7","2012","Employed","East Germany","199","0.195303643891346","0.170720550140687","0.219886737642005"
"6 on scale 1-7","2012","Not Employed","West Germany","568","0.390158268079624","0.364661542592052","0.415654993567196"
"6 on scale 1-7","2012","Not Employed","East Germany","142","0.460469825447813","0.407411113927421","0.513528536968204"
"6 on scale 1-7","2012","Employed","West Germany","1846","0.411329415952423","0.396749987931432","0.425908843973414"
"6 on scale 1-7","2012","Employed","East Germany","438","0.465244894382847","0.434314630537011","0.496175158228684"
"7 Strongly agree","2012","Not Employed","West Germany","399","0.278485425231281","0.255055051264129","0.301915799198433"
"7 Strongly agree","2012","Not Employed","East Germany","97","0.235285858607769","0.190131911970962","0.280439805244575"
"7 Strongly agree","2012","Employed","West Germany","1071","0.271575819007761","0.258397890093728","0.284753747921794"
"7 Strongly agree","2012","Employed","East Germany","271","0.249073784558094","0.222255685546727","0.275891883569461"
"1 Strongly disagree","2013","Not Employed","West Germany","18","","",""
"1 Strongly disagree","2013","Not Employed","East Germany","7","","",""
"1 Strongly disagree","2013","Employed","West Germany","25","","",""
"1 Strongly disagree","2013","Employed","East Germany","5","","",""
"2 on scale 1-7 ","2013","Not Employed","West Germany","47","0.0109087549420771","0.00814846684350379","0.0136690430406505"
"2 on scale 1-7 ","2013","Not Employed","East Germany","14","","",""
"2 on scale 1-7 ","2013","Employed","West Germany","54","0.00797899917600021","0.00613652484061079","0.00982147351138964"
"2 on scale 1-7 ","2013","Employed","East Germany","15","","",""
"3 on scale 1-7 ","2013","Not Employed","West Germany","105","0.0191143733750472","0.0154757436835056","0.0227530030665888"
"3 on scale 1-7 ","2013","Not Employed","East Germany","43","0.0309048937424649","0.0230443049049676","0.0387654825799623"
"3 on scale 1-7 ","2013","Employed","West Germany","175","0.0221372885256129","0.019090320060594","0.0251842569906317"
"3 on scale 1-7 ","2013","Employed","East Germany","49","0.0204611353771506","0.015017309595968","0.0259049611583333"
"4 on scale 1-7","2013","Not Employed","West Germany","420","0.0828792455811057","0.0755529439237873","0.0902055472384241"
"4 on scale 1-7","2013","Not Employed","East Germany","144","0.0755739791507797","0.0635684728999647","0.0875794854015946"
"4 on scale 1-7","2013","Employed","West Germany","770","0.0857597891072103","0.0799609799568518","0.0915585982575687"
"4 on scale 1-7","2013","Employed","East Germany","195","0.0784422581770133","0.0681035842712929","0.0887809320827338"
"5 on scale 1-7","2013","Not Employed","West Germany","1146","0.207547871357336","0.196770960237981","0.218324782476692"
"5 on scale 1-7","2013","Not Employed","East Germany","346","0.182782688756233","0.165227942257348","0.200337435255119"
"5 on scale 1-7","2013","Employed","West Germany","1930","0.21865185240177","0.210092011792624","0.227211693010915"
"5 on scale 1-7","2013","Employed","East Germany","482","0.191305321155134","0.176180705910376","0.206429936399892"
"6 on scale 1-7","2013","Not Employed","West Germany","2111","0.387055921704895","0.374112594621252","0.399999248788539"
"6 on scale 1-7","2013","Not Employed","East Germany","775","0.405709167398924","0.383406070114405","0.428012264683443"
"6 on scale 1-7","2013","Employed","West Germany","3745","0.413007918353128","0.402811160303693","0.423204676402563"
"6 on scale 1-7","2013","Employed","East Germany","1139","0.430245290811888","0.411206886649568","0.449283694974208"
"7 Strongly agree","2013","Not Employed","West Germany","1593","0.288110851713634","0.276076169253501","0.300145534173767"
"7 Strongly agree","2013","Not Employed","East Germany","533","0.292874179702088","0.272203862413703","0.313544496990472"
"7 Strongly agree","2013","Employed","West Germany","2258","0.249085470239567","0.240129013033129","0.258041927446006"
"7 Strongly agree","2013","Employed","East Germany","713","0.270908908247672","0.253819341343502","0.287998475151842"
"1 Strongly disagree","2014","Not Employed","West Germany","","","",""
"1 Strongly disagree","2014","Not Employed","East Germany","","","",""
"1 Strongly disagree","2014","Employed","West Germany","","","",""
"1 Strongly disagree","2014","Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Employed","East Germany","","","",""
"4 on scale 1-7","2014","Not Employed","West Germany","","","",""
"4 on scale 1-7","2014","Not Employed","East Germany","","","",""
"4 on scale 1-7","2014","Employed","West Germany","","","",""
"4 on scale 1-7","2014","Employed","East Germany","","","",""
"5 on scale 1-7","2014","Not Employed","West Germany","","","",""
"5 on scale 1-7","2014","Not Employed","East Germany","","","",""
"5 on scale 1-7","2014","Employed","West Germany","","","",""
"5 on scale 1-7","2014","Employed","East Germany","","","",""
"6 on scale 1-7","2014","Not Employed","West Germany","","","",""
"6 on scale 1-7","2014","Not Employed","East Germany","","","",""
"6 on scale 1-7","2014","Employed","West Germany","","","",""
"6 on scale 1-7","2014","Employed","East Germany","","","",""
"7 Strongly agree","2014","Not Employed","West Germany","","","",""
"7 Strongly agree","2014","Not Employed","East Germany","","","",""
"7 Strongly agree","2014","Employed","West Germany","","","",""
"7 Strongly agree","2014","Employed","East Germany","","","",""
"1 Strongly disagree","2015","Not Employed","West Germany","","","",""
"1 Strongly disagree","2015","Not Employed","East Germany","","","",""
"1 Strongly disagree","2015","Employed","West Germany","","","",""
"1 Strongly disagree","2015","Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2015","Employed","West Germany","","","",""
"2 on scale 1-7 ","2015","Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2015","Employed","West Germany","","","",""
"3 on scale 1-7 ","2015","Employed","East Germany","","","",""
"4 on scale 1-7","2015","Not Employed","West Germany","","","",""
"4 on scale 1-7","2015","Not Employed","East Germany","","","",""
"4 on scale 1-7","2015","Employed","West Germany","","","",""
"4 on scale 1-7","2015","Employed","East Germany","","","",""
"5 on scale 1-7","2015","Not Employed","West Germany","","","",""
"5 on scale 1-7","2015","Not Employed","East Germany","","","",""
"5 on scale 1-7","2015","Employed","West Germany","","","",""
"5 on scale 1-7","2015","Employed","East Germany","","","",""
"6 on scale 1-7","2015","Not Employed","West Germany","","","",""
"6 on scale 1-7","2015","Not Employed","East Germany","","","",""
"6 on scale 1-7","2015","Employed","West Germany","","","",""
"6 on scale 1-7","2015","Employed","East Germany","","","",""
"7 Strongly agree","2015","Not Employed","West Germany","","","",""
"7 Strongly agree","2015","Not Employed","East Germany","","","",""
"7 Strongly agree","2015","Employed","West Germany","","","",""
"7 Strongly agree","2015","Employed","East Germany","","","",""
"1 Strongly disagree","2016","Not Employed","West Germany","","","",""
"1 Strongly disagree","2016","Not Employed","East Germany","","","",""
"1 Strongly disagree","2016","Employed","West Germany","","","",""
"1 Strongly disagree","2016","Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Employed","East Germany","","","",""
"4 on scale 1-7","2016","Not Employed","West Germany","","","",""
"4 on scale 1-7","2016","Not Employed","East Germany","","","",""
"4 on scale 1-7","2016","Employed","West Germany","","","",""
"4 on scale 1-7","2016","Employed","East Germany","","","",""
"5 on scale 1-7","2016","Not Employed","West Germany","","","",""
"5 on scale 1-7","2016","Not Employed","East Germany","","","",""
"5 on scale 1-7","2016","Employed","West Germany","","","",""
"5 on scale 1-7","2016","Employed","East Germany","","","",""
"6 on scale 1-7","2016","Not Employed","West Germany","","","",""
"6 on scale 1-7","2016","Not Employed","East Germany","","","",""
"6 on scale 1-7","2016","Employed","West Germany","","","",""
"6 on scale 1-7","2016","Employed","East Germany","","","",""
"7 Strongly agree","2016","Not Employed","West Germany","","","",""
"7 Strongly agree","2016","Not Employed","East Germany","","","",""
"7 Strongly agree","2016","Employed","West Germany","","","",""
"7 Strongly agree","2016","Employed","East Germany","","","",""
"1 Strongly disagree","2017","Not Employed","West Germany","30","0.00245956369040367","0.00140803612585127","0.00351109125495607"
"1 Strongly disagree","2017","Not Employed","East Germany","6","","",""
"1 Strongly disagree","2017","Employed","West Germany","30","0.00328021994657292","0.00235475518688481","0.00420568470626103"
"1 Strongly disagree","2017","Employed","East Germany","4","","",""
"2 on scale 1-7 ","2017","Not Employed","West Germany","51","0.00824084395716594","0.00632166565398717","0.0101600222603447"
"2 on scale 1-7 ","2017","Not Employed","East Germany","19","","",""
"2 on scale 1-7 ","2017","Employed","West Germany","78","0.00524870912577407","0.00407919526440815","0.00641822298713999"
"2 on scale 1-7 ","2017","Employed","East Germany","18","","",""
"3 on scale 1-7 ","2017","Not Employed","West Germany","139","0.0217092428096604","0.0186155108505458","0.0248029747687749"
"3 on scale 1-7 ","2017","Not Employed","East Germany","41","0.0133218056435983","0.00878665565705899","0.0178569556301377"
"3 on scale 1-7 ","2017","Employed","West Germany","264","0.0175618697625954","0.0154358864756991","0.0196878530494917"
"3 on scale 1-7 ","2017","Employed","East Germany","60","0.0185784916343664","0.0141894554112332","0.0229675278574996"
"4 on scale 1-7","2017","Not Employed","West Germany","514","0.0765067388463735","0.0708639593324904","0.0821495183602567"
"4 on scale 1-7","2017","Not Employed","East Germany","151","0.0701655542072019","0.060061698439881","0.0802694099745228"
"4 on scale 1-7","2017","Employed","West Germany","1124","0.0734174345549709","0.0691959662825914","0.0776389028273504"
"4 on scale 1-7","2017","Employed","East Germany","288","0.0812038713188366","0.0723254837533467","0.0900822588843265"
"5 on scale 1-7","2017","Not Employed","West Germany","1354","0.185741912420746","0.177486051516011","0.193997773325482"
"5 on scale 1-7","2017","Not Employed","East Germany","410","0.195774254078743","0.180078249459287","0.211470258698198"
"5 on scale 1-7","2017","Employed","West Germany","2969","0.20945889946763","0.202872720909458","0.216045078025801"
"5 on scale 1-7","2017","Employed","East Germany","658","0.192389843287857","0.179577513458309","0.205202173117405"
"6 on scale 1-7","2017","Not Employed","West Germany","2978","0.40295669792084","0.392544114943936","0.413369280897744"
"6 on scale 1-7","2017","Not Employed","East Germany","886","0.405868225396254","0.386443438687441","0.425293012105067"
"6 on scale 1-7","2017","Employed","West Germany","6134","0.416630004762855","0.408650624155691","0.424609385370019"
"6 on scale 1-7","2017","Employed","East Germany","1565","0.429752636078237","0.413661857021163","0.445843415135311"
"7 Strongly agree","2017","Not Employed","West Germany","3458","0.30238500035481","0.292634780744983","0.312135219964637"
"7 Strongly agree","2017","Not Employed","East Germany","942","0.306443019599784","0.288206654310357","0.32467938488921"
"7 Strongly agree","2017","Employed","West Germany","4065","0.274402862379602","0.26718075462076","0.281624970138444"
"7 Strongly agree","2017","Employed","East Germany","1043","0.273663616250086","0.259172108139457","0.288155124360716"
"1 Strongly disagree","2018","Not Employed","West Germany","","","",""
"1 Strongly disagree","2018","Not Employed","East Germany","","","",""
"1 Strongly disagree","2018","Employed","West Germany","","","",""
"1 Strongly disagree","2018","Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Employed","East Germany","","","",""
"4 on scale 1-7","2018","Not Employed","West Germany","","","",""
"4 on scale 1-7","2018","Not Employed","East Germany","","","",""
"4 on scale 1-7","2018","Employed","West Germany","","","",""
"4 on scale 1-7","2018","Employed","East Germany","","","",""
"5 on scale 1-7","2018","Not Employed","West Germany","","","",""
"5 on scale 1-7","2018","Not Employed","East Germany","","","",""
"5 on scale 1-7","2018","Employed","West Germany","","","",""
"5 on scale 1-7","2018","Employed","East Germany","","","",""
"6 on scale 1-7","2018","Not Employed","West Germany","","","",""
"6 on scale 1-7","2018","Not Employed","East Germany","","","",""
