"plh0224","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Not Employed","Male","812","0.267440234991801","0.252002736374335","0.282877733609267"
"7 Strongly agree","2005","Not Employed","Female","1710","0.380244575262023","0.366376452616966","0.394112697907081"
"7 Strongly agree","2005","Employed","Male","1500","0.233772237337359","0.223668981837313","0.243875492837406"
"7 Strongly agree","2005","Employed","Female","2020","0.338937582386492","0.327065819101486","0.350809345671498"
"1 Strongly disagree","2006","Not Employed","Male","","","",""
"1 Strongly disagree","2006","Not Employed","Female","","","",""
"1 Strongly disagree","2006","Employed","Male","","","",""
"1 Strongly disagree","2006","Employed","Female","","","",""
"2 on scale 1-7 ","2006","Not Employed","Male","","","",""
"2 on scale 1-7 ","2006","Not Employed","Female","","","",""
"2 on scale 1-7 ","2006","Employed","Male","","","",""
"2 on scale 1-7 ","2006","Employed","Female","","","",""
"3 on scale 1-7 ","2006","Not Employed","Male","","","",""
"3 on scale 1-7 ","2006","Not Employed","Female","","","",""
"3 on scale 1-7 ","2006","Employed","Male","","","",""
"3 on scale 1-7 ","2006","Employed","Female","","","",""
"4 on scale 1-7","2006","Not Employed","Male","","","",""
"4 on scale 1-7","2006","Not Employed","Female","","","",""
"4 on scale 1-7","2006","Employed","Male","","","",""
"4 on scale 1-7","2006","Employed","Female","","","",""
"5 on scale 1-7","2006","Not Employed","Male","","","",""
"5 on scale 1-7","2006","Not Employed","Female","","","",""
"5 on scale 1-7","2006","Employed","Male","","","",""
"5 on scale 1-7","2006","Employed","Female","","","",""
"6 on scale 1-7","2006","Not Employed","Male","","","",""
"6 on scale 1-7","2006","Not Employed","Female","","","",""
"6 on scale 1-7","2006","Employed","Male","","","",""
"6 on scale 1-7","2006","Employed","Female","","","",""
"7 Strongly agree","2006","Not Employed","Male","","","",""
"7 Strongly agree","2006","Not Employed","Female","","","",""
"7 Strongly agree","2006","Employed","Male","","","",""
"7 Strongly agree","2006","Employed","Female","","","",""
"1 Strongly disagree","2007","Not Employed","Male","","","",""
"1 Strongly disagree","2007","Not Employed","Female","","","",""
"1 Strongly disagree","2007","Employed","Male","","","",""
"1 Strongly disagree","2007","Employed","Female","","","",""
"2 on scale 1-7 ","2007","Not Employed","Male","","","",""
"2 on scale 1-7 ","2007","Not Employed","Female","","","",""
"2 on scale 1-7 ","2007","Employed","Male","","","",""
"2 on scale 1-7 ","2007","Employed","Female","","","",""
"3 on scale 1-7 ","2007","Not Employed","Male","","","",""
"3 on scale 1-7 ","2007","Not Employed","Female","","","",""
"3 on scale 1-7 ","2007","Employed","Male","","","",""
"3 on scale 1-7 ","2007","Employed","Female","","","",""
"4 on scale 1-7","2007","Not Employed","Male","","","",""
"4 on scale 1-7","2007","Not Employed","Female","","","",""
"4 on scale 1-7","2007","Employed","Male","","","",""
"4 on scale 1-7","2007","Employed","Female","","","",""
"5 on scale 1-7","2007","Not Employed","Male","","","",""
"5 on scale 1-7","2007","Not Employed","Female","","","",""
"5 on scale 1-7","2007","Employed","Male","","","",""
"5 on scale 1-7","2007","Employed","Female","","","",""
"6 on scale 1-7","2007","Not Employed","Male","","","",""
"6 on scale 1-7","2007","Not Employed","Female","","","",""
"6 on scale 1-7","2007","Employed","Male","","","",""
"6 on scale 1-7","2007","Employed","Female","","","",""
"7 Strongly agree","2007","Not Employed","Male","","","",""
"7 Strongly agree","2007","Not Employed","Female","","","",""
"7 Strongly agree","2007","Employed","Male","","","",""
"7 Strongly agree","2007","Employed","Female","","","",""
"1 Strongly disagree","2008","Not Employed","Male","","","",""
"1 Strongly disagree","2008","Not Employed","Female","","","",""
"1 Strongly disagree","2008","Employed","Male","","","",""
"1 Strongly disagree","2008","Employed","Female","","","",""
"2 on scale 1-7 ","2008","Not Employed","Male","","","",""
"2 on scale 1-7 ","2008","Not Employed","Female","","","",""
"2 on scale 1-7 ","2008","Employed","Male","","","",""
"2 on scale 1-7 ","2008","Employed","Female","","","",""
"3 on scale 1-7 ","2008","Not Employed","Male","","","",""
"3 on scale 1-7 ","2008","Not Employed","Female","","","",""
"3 on scale 1-7 ","2008","Employed","Male","","","",""
"3 on scale 1-7 ","2008","Employed","Female","","","",""
"4 on scale 1-7","2008","Not Employed","Male","","","",""
"4 on scale 1-7","2008","Not Employed","Female","","","",""
"4 on scale 1-7","2008","Employed","Male","","","",""
"4 on scale 1-7","2008","Employed","Female","","","",""
"5 on scale 1-7","2008","Not Employed","Male","","","",""
"5 on scale 1-7","2008","Not Employed","Female","","","",""
"5 on scale 1-7","2008","Employed","Male","","","",""
"5 on scale 1-7","2008","Employed","Female","","","",""
"6 on scale 1-7","2008","Not Employed","Male","","","",""
"6 on scale 1-7","2008","Not Employed","Female","","","",""
"6 on scale 1-7","2008","Employed","Male","","","",""
"6 on scale 1-7","2008","Employed","Female","","","",""
"7 Strongly agree","2008","Not Employed","Male","","","",""
"7 Strongly agree","2008","Not Employed","Female","","","",""
"7 Strongly agree","2008","Employed","Male","","","",""
"7 Strongly agree","2008","Employed","Female","","","",""
"1 Strongly disagree","2009","Not Employed","Male","11","","",""
"1 Strongly disagree","2009","Not Employed","Female","18","","",""
"1 Strongly disagree","2009","Employed","Male","20","","",""
"1 Strongly disagree","2009","Employed","Female","22","","",""
"2 on scale 1-7 ","2009","Not Employed","Male","26","","",""
"2 on scale 1-7 ","2009","Not Employed","Female","31","0.00714357856427308","0.00451923260126636","0.0097679245272798"
"2 on scale 1-7 ","2009","Employed","Male","57","0.011237458888712","0.0085122013297949","0.013962716447629"
"2 on scale 1-7 ","2009","Employed","Female","33","0.00829008432441385","0.00588415585039258","0.0106960127984351"
"3 on scale 1-7 ","2009","Not Employed","Male","76","0.0235376496314598","0.0179629461463135","0.0291123531166061"
"3 on scale 1-7 ","2009","Not Employed","Female","70","0.0190971599075808","0.0148321765792913","0.0233621432358704"
"3 on scale 1-7 ","2009","Employed","Male","217","0.038546234140562","0.0335690618750647","0.0435234064060592"
"3 on scale 1-7 ","2009","Employed","Female","95","0.0246621093680776","0.0205467897735109","0.0287774289626442"
"4 on scale 1-7","2009","Not Employed","Male","426","0.156593463134286","0.143230038462305","0.169956887806267"
"4 on scale 1-7","2009","Not Employed","Female","297","0.0809947265737329","0.0724929962862708","0.089496456861195"
"4 on scale 1-7","2009","Employed","Male","776","0.126313811502013","0.117725047933205","0.134902575070821"
"4 on scale 1-7","2009","Employed","Female","441","0.0911345212803856","0.083497883837737","0.0987711587230342"
"5 on scale 1-7","2009","Not Employed","Male","734","0.253865865257648","0.237862066433446","0.26986966408185"
"5 on scale 1-7","2009","Not Employed","Female","800","0.202515199276134","0.189992153482701","0.215038245069566"
"5 on scale 1-7","2009","Employed","Male","1458","0.2526699692644","0.241435294010024","0.263904644518776"
"5 on scale 1-7","2009","Employed","Female","1054","0.193324535075488","0.182845921585594","0.203803148565382"
"6 on scale 1-7","2009","Not Employed","Male","956","0.332561273055894","0.315237040208289","0.3498855059035"
"6 on scale 1-7","2009","Not Employed","Female","1505","0.352738387236048","0.337848677296083","0.367628097176014"
"6 on scale 1-7","2009","Employed","Male","2128","0.368115425567215","0.355646231693714","0.380584619440717"
"6 on scale 1-7","2009","Employed","Female","2169","0.385421527467993","0.372507325737326","0.39833572919866"
"7 Strongly agree","2009","Not Employed","Male","612","0.217532102976714","0.202361340194486","0.232702865758942"
"7 Strongly agree","2009","Not Employed","Female","1235","0.333107027657914","0.318419796924101","0.347794258391726"
"7 Strongly agree","2009","Employed","Male","1091","0.199133746560503","0.188808987592957","0.209458505528048"
"7 Strongly agree","2009","Employed","Female","1642","0.292528690718856","0.2804575153323","0.304599866105412"
"1 Strongly disagree","2010","Not Employed","Male","","","",""
"1 Strongly disagree","2010","Not Employed","Female","","","",""
"1 Strongly disagree","2010","Employed","Male","","","",""
"1 Strongly disagree","2010","Employed","Female","","","",""
"2 on scale 1-7 ","2010","Not Employed","Male","","","",""
"2 on scale 1-7 ","2010","Not Employed","Female","","","",""
"2 on scale 1-7 ","2010","Employed","Male","","","",""
"2 on scale 1-7 ","2010","Employed","Female","","","",""
"3 on scale 1-7 ","2010","Not Employed","Male","","","",""
"3 on scale 1-7 ","2010","Not Employed","Female","","","",""
"3 on scale 1-7 ","2010","Employed","Male","","","",""
"3 on scale 1-7 ","2010","Employed","Female","","","",""
"4 on scale 1-7","2010","Not Employed","Male","","","",""
"4 on scale 1-7","2010","Not Employed","Female","","","",""
"4 on scale 1-7","2010","Employed","Male","","","",""
"4 on scale 1-7","2010","Employed","Female","","","",""
"5 on scale 1-7","2010","Not Employed","Male","","","",""
"5 on scale 1-7","2010","Not Employed","Female","","","",""
"5 on scale 1-7","2010","Employed","Male","","","",""
"5 on scale 1-7","2010","Employed","Female","","","",""
"6 on scale 1-7","2010","Not Employed","Male","","","",""
"6 on scale 1-7","2010","Not Employed","Female","","","",""
"6 on scale 1-7","2010","Employed","Male","","","",""
"6 on scale 1-7","2010","Employed","Female","","","",""
"7 Strongly agree","2010","Not Employed","Male","","","",""
"7 Strongly agree","2010","Not Employed","Female","","","",""
"7 Strongly agree","2010","Employed","Male","","","",""
"7 Strongly agree","2010","Employed","Female","","","",""
"1 Strongly disagree","2011","Not Employed","Male","","","",""
"1 Strongly disagree","2011","Not Employed","Female","","","",""
"1 Strongly disagree","2011","Employed","Male","","","",""
"1 Strongly disagree","2011","Employed","Female","","","",""
"2 on scale 1-7 ","2011","Not Employed","Male","","","",""
"2 on scale 1-7 ","2011","Not Employed","Female","","","",""
"2 on scale 1-7 ","2011","Employed","Male","","","",""
"2 on scale 1-7 ","2011","Employed","Female","","","",""
"3 on scale 1-7 ","2011","Not Employed","Male","","","",""
"3 on scale 1-7 ","2011","Not Employed","Female","","","",""
"3 on scale 1-7 ","2011","Employed","Male","","","",""
"3 on scale 1-7 ","2011","Employed","Female","","","",""
"4 on scale 1-7","2011","Not Employed","Male","","","",""
"4 on scale 1-7","2011","Not Employed","Female","","","",""
"4 on scale 1-7","2011","Employed","Male","","","",""
"4 on scale 1-7","2011","Employed","Female","","","",""
"5 on scale 1-7","2011","Not Employed","Male","","","",""
"5 on scale 1-7","2011","Not Employed","Female","","","",""
"5 on scale 1-7","2011","Employed","Male","","","",""
"5 on scale 1-7","2011","Employed","Female","","","",""
"6 on scale 1-7","2011","Not Employed","Male","","","",""
"6 on scale 1-7","2011","Not Employed","Female","","","",""
"6 on scale 1-7","2011","Employed","Male","","","",""
"6 on scale 1-7","2011","Employed","Female","","","",""
"7 Strongly agree","2011","Not Employed","Male","","","",""
"7 Strongly agree","2011","Not Employed","Female","","","",""
"7 Strongly agree","2011","Employed","Male","","","",""
"7 Strongly agree","2011","Employed","Female","","","",""
"1 Strongly disagree","2012","Not Employed","Male","","","",""
"1 Strongly disagree","2012","Not Employed","Female","6","","",""
"1 Strongly disagree","2012","Employed","Male","8","","",""
"1 Strongly disagree","2012","Employed","Female","4","","",""
"2 on scale 1-7 ","2012","Not Employed","Male","5","","",""
"2 on scale 1-7 ","2012","Not Employed","Female","10","","",""
"2 on scale 1-7 ","2012","Employed","Male","21","","",""
"2 on scale 1-7 ","2012","Employed","Female","11","","",""
"3 on scale 1-7 ","2012","Not Employed","Male","11","","",""
"3 on scale 1-7 ","2012","Not Employed","Female","22","","",""
"3 on scale 1-7 ","2012","Employed","Male","70","0.0287082899493569","0.0221989334215891","0.0352176464771247"
"3 on scale 1-7 ","2012","Employed","Female","26","","",""
"4 on scale 1-7","2012","Not Employed","Male","45","0.117620217763896","0.0842487474554341","0.150991688072358"
"4 on scale 1-7","2012","Not Employed","Female","92","0.0690650092122128","0.055720623863886","0.0824093945605397"
"4 on scale 1-7","2012","Employed","Male","272","0.0992300894897094","0.087575736097259","0.11088444288216"
"4 on scale 1-7","2012","Employed","Female","154","0.0553004626193701","0.0469045948314756","0.0636963304072646"
"5 on scale 1-7","2012","Not Employed","Male","99","0.291530008837117","0.244452991401042","0.338607026273191"
"5 on scale 1-7","2012","Not Employed","Female","249","0.18342603272633","0.163058514571275","0.203793550881384"
"5 on scale 1-7","2012","Employed","Male","650","0.239378517575354","0.222744910571231","0.256012124579477"
"5 on scale 1-7","2012","Employed","Female","533","0.177696811169697","0.163655419237635","0.191738203101759"
"6 on scale 1-7","2012","Not Employed","Male","133","0.375263706755321","0.325107668151404","0.425419745359237"
"6 on scale 1-7","2012","Not Employed","Female","577","0.410829543533265","0.384937807266611","0.43672127979992"
"6 on scale 1-7","2012","Employed","Male","1026","0.409494233054952","0.390325406717681","0.428663059392224"
"6 on scale 1-7","2012","Employed","Female","1258","0.430907077282684","0.412716865169152","0.449097289396215"
"7 Strongly agree","2012","Not Employed","Male","65","0.168962493219957","0.130146380094715","0.2077786063452"
"7 Strongly agree","2012","Not Employed","Female","431","0.30565894984028","0.281414360084398","0.329903539596161"
"7 Strongly agree","2012","Employed","Male","481","0.214067025445039","0.198077808372961","0.230056242517116"
"7 Strongly agree","2012","Employed","Female","861","0.321557158837367","0.304400209022886","0.338714108651848"
"1 Strongly disagree","2013","Not Employed","Male","12","","",""
"1 Strongly disagree","2013","Not Employed","Female","13","","",""
"1 Strongly disagree","2013","Employed","Male","17","","",""
"1 Strongly disagree","2013","Employed","Female","13","","",""
"2 on scale 1-7 ","2013","Not Employed","Male","27","","",""
"2 on scale 1-7 ","2013","Not Employed","Female","34","0.00928365154666442","0.0063616063553726","0.0122056967379562"
"2 on scale 1-7 ","2013","Employed","Male","42","0.00915722582598534","0.00667632647368668","0.011638125178284"
"2 on scale 1-7 ","2013","Employed","Female","27","","",""
"3 on scale 1-7 ","2013","Not Employed","Male","98","0.034507264209809","0.0281472274844372","0.0408673009351807"
"3 on scale 1-7 ","2013","Not Employed","Female","50","0.0116298395420097","0.00836321273365513","0.0148964663503644"
"3 on scale 1-7 ","2013","Employed","Male","149","0.0277085820649349","0.0234336404523796","0.0319835236774901"
"3 on scale 1-7 ","2013","Employed","Female","75","0.0153230044465596","0.0121865745734177","0.0184594343197014"
"4 on scale 1-7","2013","Not Employed","Male","331","0.106235106238985","0.0954982898105446","0.116971922667426"
"4 on scale 1-7","2013","Not Employed","Female","233","0.0626034965468314","0.0552225203019613","0.0699844727917015"
"4 on scale 1-7","2013","Employed","Male","607","0.105518067365434","0.0975165194414303","0.113519615289437"
"4 on scale 1-7","2013","Employed","Female","358","0.0610587502429557","0.0549449691171838","0.0671725313687276"
"5 on scale 1-7","2013","Not Employed","Male","760","0.232690024134611","0.217966758141338","0.247413290127884"
"5 on scale 1-7","2013","Not Employed","Female","732","0.179738206339876","0.168039191516674","0.191437221163078"
"5 on scale 1-7","2013","Employed","Male","1404","0.245120039328298","0.233916553547123","0.256323525109473"
"5 on scale 1-7","2013","Employed","Female","1008","0.178732501320728","0.168949754667009","0.188515247974448"
"6 on scale 1-7","2013","Not Employed","Male","1222","0.383016962171119","0.366078441846325","0.399955482495914"
"6 on scale 1-7","2013","Not Employed","Female","1664","0.39671844733722","0.381812689256137","0.411624205418304"
"6 on scale 1-7","2013","Employed","Male","2326","0.409563333567067","0.396755608257395","0.422371058876739"
"6 on scale 1-7","2013","Employed","Female","2558","0.423528058606377","0.410911325894028","0.436144791318725"
"7 Strongly agree","2013","Not Employed","Male","714","0.22629373595103","0.211713848338006","0.240873623564054"
"7 Strongly agree","2013","Not Employed","Female","1412","0.336617088697423","0.322219058913537","0.351015118481309"
"7 Strongly agree","2013","Employed","Male","1118","0.198492986217527","0.188104528977665","0.208881443457388"
"7 Strongly agree","2013","Employed","Female","1853","0.313535768478749","0.301689836763821","0.325381700193676"
"1 Strongly disagree","2014","Not Employed","Male","","","",""
"1 Strongly disagree","2014","Not Employed","Female","","","",""
"1 Strongly disagree","2014","Employed","Male","","","",""
"1 Strongly disagree","2014","Employed","Female","","","",""
"2 on scale 1-7 ","2014","Not Employed","Male","","","",""
"2 on scale 1-7 ","2014","Not Employed","Female","","","",""
"2 on scale 1-7 ","2014","Employed","Male","","","",""
"2 on scale 1-7 ","2014","Employed","Female","","","",""
"3 on scale 1-7 ","2014","Not Employed","Male","","","",""
"3 on scale 1-7 ","2014","Not Employed","Female","","","",""
"3 on scale 1-7 ","2014","Employed","Male","","","",""
"3 on scale 1-7 ","2014","Employed","Female","","","",""
"4 on scale 1-7","2014","Not Employed","Male","","","",""
"4 on scale 1-7","2014","Not Employed","Female","","","",""
"4 on scale 1-7","2014","Employed","Male","","","",""
"4 on scale 1-7","2014","Employed","Female","","","",""
"5 on scale 1-7","2014","Not Employed","Male","","","",""
"5 on scale 1-7","2014","Not Employed","Female","","","",""
"5 on scale 1-7","2014","Employed","Male","","","",""
"5 on scale 1-7","2014","Employed","Female","","","",""
"6 on scale 1-7","2014","Not Employed","Male","","","",""
"6 on scale 1-7","2014","Not Employed","Female","","","",""
"6 on scale 1-7","2014","Employed","Male","","","",""
"6 on scale 1-7","2014","Employed","Female","","","",""
"7 Strongly agree","2014","Not Employed","Male","","","",""
"7 Strongly agree","2014","Not Employed","Female","","","",""
"7 Strongly agree","2014","Employed","Male","","","",""
"7 Strongly agree","2014","Employed","Female","","","",""
"1 Strongly disagree","2015","Not Employed","Male","","","",""
"1 Strongly disagree","2015","Not Employed","Female","","","",""
"1 Strongly disagree","2015","Employed","Male","","","",""
"1 Strongly disagree","2015","Employed","Female","","","",""
"2 on scale 1-7 ","2015","Not Employed","Male","","","",""
"2 on scale 1-7 ","2015","Not Employed","Female","","","",""
"2 on scale 1-7 ","2015","Employed","Male","","","",""
"2 on scale 1-7 ","2015","Employed","Female","","","",""
"3 on scale 1-7 ","2015","Not Employed","Male","","","",""
"3 on scale 1-7 ","2015","Not Employed","Female","","","",""
"3 on scale 1-7 ","2015","Employed","Male","","","",""
"3 on scale 1-7 ","2015","Employed","Female","","","",""
"4 on scale 1-7","2015","Not Employed","Male","","","",""
"4 on scale 1-7","2015","Not Employed","Female","","","",""
"4 on scale 1-7","2015","Employed","Male","","","",""
"4 on scale 1-7","2015","Employed","Female","","","",""
"5 on scale 1-7","2015","Not Employed","Male","","","",""
"5 on scale 1-7","2015","Not Employed","Female","","","",""
"5 on scale 1-7","2015","Employed","Male","","","",""
"5 on scale 1-7","2015","Employed","Female","","","",""
"6 on scale 1-7","2015","Not Employed","Male","","","",""
"6 on scale 1-7","2015","Not Employed","Female","","","",""
"6 on scale 1-7","2015","Employed","Male","","","",""
"6 on scale 1-7","2015","Employed","Female","","","",""
"7 Strongly agree","2015","Not Employed","Male","","","",""
"7 Strongly agree","2015","Not Employed","Female","","","",""
"7 Strongly agree","2015","Employed","Male","","","",""
"7 Strongly agree","2015","Employed","Female","","","",""
"1 Strongly disagree","2016","Not Employed","Male","","","",""
"1 Strongly disagree","2016","Not Employed","Female","","","",""
"1 Strongly disagree","2016","Employed","Male","","","",""
"1 Strongly disagree","2016","Employed","Female","","","",""
"2 on scale 1-7 ","2016","Not Employed","Male","","","",""
"2 on scale 1-7 ","2016","Not Employed","Female","","","",""
"2 on scale 1-7 ","2016","Employed","Male","","","",""
"2 on scale 1-7 ","2016","Employed","Female","","","",""
"3 on scale 1-7 ","2016","Not Employed","Male","","","",""
"3 on scale 1-7 ","2016","Not Employed","Female","","","",""
"3 on scale 1-7 ","2016","Employed","Male","","","",""
"3 on scale 1-7 ","2016","Employed","Female","","","",""
"4 on scale 1-7","2016","Not Employed","Male","","","",""
"4 on scale 1-7","2016","Not Employed","Female","","","",""
"4 on scale 1-7","2016","Employed","Male","","","",""
"4 on scale 1-7","2016","Employed","Female","","","",""
"5 on scale 1-7","2016","Not Employed","Male","","","",""
"5 on scale 1-7","2016","Not Employed","Female","","","",""
"5 on scale 1-7","2016","Employed","Male","","","",""
"5 on scale 1-7","2016","Employed","Female","","","",""
"6 on scale 1-7","2016","Not Employed","Male","","","",""
"6 on scale 1-7","2016","Not Employed","Female","","","",""
"6 on scale 1-7","2016","Employed","Male","","","",""
"6 on scale 1-7","2016","Employed","Female","","","",""
"7 Strongly agree","2016","Not Employed","Male","","","",""
"7 Strongly agree","2016","Not Employed","Female","","","",""
"7 Strongly agree","2016","Employed","Male","","","",""
"7 Strongly agree","2016","Employed","Female","","","",""
"1 Strongly disagree","2017","Not Employed","Male","21","","",""
"1 Strongly disagree","2017","Not Employed","Female","15","","",""
"1 Strongly disagree","2017","Employed","Male","20","","",""
"1 Strongly disagree","2017","Employed","Female","14","","",""
"2 on scale 1-7 ","2017","Not Employed","Male","34","0.00700435288643841","0.00470075837544914","0.00930794739742768"
"2 on scale 1-7 ","2017","Not Employed","Female","36","0.00876567939721803","0.00639599970252689","0.0111353590919092"
"2 on scale 1-7 ","2017","Employed","Male","56","0.00609042812425926","0.00447764236758193","0.00770321388093659"
"2 on scale 1-7 ","2017","Employed","Female","40","0.00385298710550384","0.00259790926167385","0.00510806494933382"
"3 on scale 1-7 ","2017","Not Employed","Male","97","0.0238178785761932","0.0196061020797176","0.0280296550726688"
"3 on scale 1-7 ","2017","Not Employed","Female","83","0.017454665550071","0.0141254588853523","0.0207838722147897"
"3 on scale 1-7 ","2017","Employed","Male","227","0.0244068357250285","0.0212081656673744","0.0276055057826826"
"3 on scale 1-7 ","2017","Employed","Female","97","0.0103178591482059","0.00827069422886638","0.0123650240675454"
"4 on scale 1-7","2017","Not Employed","Male","392","0.101646397092563","0.0932996355715285","0.109993158613598"
"4 on scale 1-7","2017","Not Employed","Female","273","0.0555621981287675","0.0497386847049437","0.0613857115525913"
"4 on scale 1-7","2017","Employed","Male","908","0.095836630092231","0.0897346813797821","0.10193857880468"
"4 on scale 1-7","2017","Employed","Female","504","0.0512786727526351","0.0468103155209644","0.0557470299843058"
"5 on scale 1-7","2017","Not Employed","Male","925","0.224097610084435","0.212579784150729","0.235615436018141"
"5 on scale 1-7","2017","Not Employed","Female","839","0.160052955014401","0.150731869500338","0.169374040528464"
"5 on scale 1-7","2017","Employed","Male","2103","0.245409157372305","0.236488836451381","0.25432947829323"
"5 on scale 1-7","2017","Employed","Female","1524","0.163431268002656","0.155940461896231","0.17092207410908"
"6 on scale 1-7","2017","Not Employed","Male","1668","0.398207119969312","0.384685572826711","0.411728667111913"
"6 on scale 1-7","2017","Not Employed","Female","2196","0.407458540443493","0.394967179010735","0.41994990187625"
"6 on scale 1-7","2017","Employed","Male","3587","0.406796519523286","0.396613659095304","0.416979379951269"
"6 on scale 1-7","2017","Employed","Female","4112","0.432231054001176","0.422195208491986","0.442266899510365"
"7 Strongly agree","2017","Not Employed","Male","1898","0.24282592542273","0.230982052267709","0.254669798577752"
"7 Strongly agree","2017","Not Employed","Female","2502","0.348518767374511","0.336405181287559","0.360632353461464"
"7 Strongly agree","2017","Employed","Male","2039","0.218108505278049","0.209548207409844","0.226668803146254"
"7 Strongly agree","2017","Employed","Female","3069","0.336693766026691","0.327119957359966","0.346267574693416"
"1 Strongly disagree","2018","Not Employed","Male","","","",""
"1 Strongly disagree","2018","Not Employed","Female","","","",""
"1 Strongly disagree","2018","Employed","Male","","","",""
"1 Strongly disagree","2018","Employed","Female","","","",""
"2 on scale 1-7 ","2018","Not Employed","Male","","","",""
"2 on scale 1-7 ","2018","Not Employed","Female","","","",""
"2 on scale 1-7 ","2018","Employed","Male","","","",""
"2 on scale 1-7 ","2018","Employed","Female","","","",""
"3 on scale 1-7 ","2018","Not Employed","Male","","","",""
"3 on scale 1-7 ","2018","Not Employed","Female","","","",""
"3 on scale 1-7 ","2018","Employed","Male","","","",""
"3 on scale 1-7 ","2018","Employed","Female","","","",""
"4 on scale 1-7","2018","Not Employed","Male","","","",""
"4 on scale 1-7","2018","Not Employed","Female","","","",""
"4 on scale 1-7","2018","Employed","Male","","","",""
"4 on scale 1-7","2018","Employed","Female","","","",""
"5 on scale 1-7","2018","Not Employed","Male","","","",""
"5 on scale 1-7","2018","Not Employed","Female","","","",""
"5 on scale 1-7","2018","Employed","Male","","","",""
"5 on scale 1-7","2018","Employed","Female","","","",""
"6 on scale 1-7","2018","Not Employed","Male","","","",""
"6 on scale 1-7","2018","Not Employed","Female","","","",""
"6 on scale 1-7","2018","Employed","Male","","","",""
"6 on scale 1-7","2018","Employed","Female","","","",""
"7 Strongly agree","2018","Not Employed","Male","","","",""
"7 Strongly agree","2018","Not Employed","Female","","","",""
"7 Strongly agree","2018","Employed","Male","","","",""
"7 Strongly agree","2018","Employed","Female","","","",""
"1 Strongly disagree","2019","Not Employed","Male","17","","",""
"1 Strongly disagree","2019","Not Employed","Female","8","","",""
"1 Strongly disagree","2019","Employed","Male","20","","",""
"1 Strongly disagree","2019","Employed","Female","14","","",""
"2 on scale 1-7 ","2019","Not Employed","Male","40","0.00787180117222971","0.00494320734090352","0.0108003950035559"
"2 on scale 1-7 ","2019","Not Employed","Female","19","","",""
"2 on scale 1-7 ","2019","Employed","Male","67","0.00816010059295157","0.00628088495483519","0.010039316231068"
"2 on scale 1-7 ","2019","Employed","Female","34","0.00385368401948078","0.00256660884476389","0.00514075919419768"
"3 on scale 1-7 ","2019","Not Employed","Male","102","0.0338714655668891","0.0278766940224891","0.0398662371112891"
"3 on scale 1-7 ","2019","Not Employed","Female","68","0.0144161609640002","0.0109591227248233","0.0178731992031771"
"3 on scale 1-7 ","2019","Employed","Male","235","0.0259334648793104","0.0226135063547046","0.0292534234039162"
"3 on scale 1-7 ","2019","Employed","Female","106","0.00923323971928133","0.00724638063886254","0.0112200987997001"
"4 on scale 1-7","2019","Not Employed","Male","376","0.110906235873476","0.10050008894884","0.121312382798111"
"4 on scale 1-7","2019","Not Employed","Female","270","0.062075951922629","0.0550778846209729","0.0690740192242851"
