"plh0224","year","e11102","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","Employed","","","",""
"1 Strongly disagree","2008","Not Employed","","","",""
"1 Strongly disagree","2008","Employed","","","",""
"2 on scale 1-7 ","2008","Not Employed","","","",""
"2 on scale 1-7 ","2008","Employed","","","",""
"3 on scale 1-7 ","2008","Not Employed","","","",""
"3 on scale 1-7 ","2008","Employed","","","",""
"4 on scale 1-7","2008","Not Employed","","","",""
"4 on scale 1-7","2008","Employed","","","",""
"5 on scale 1-7","2008","Not Employed","","","",""
"5 on scale 1-7","2008","Employed","","","",""
"6 on scale 1-7","2008","Not Employed","","","",""
"6 on scale 1-7","2008","Employed","","","",""
"7 Strongly agree","2008","Not Employed","","","",""
"7 Strongly agree","2008","Employed","","","",""
"1 Strongly disagree","2009","Not Employed","29","","",""
"1 Strongly disagree","2009","Employed","42","0.00428827362367852","0.00307826357127811","0.00549828367607894"
"2 on scale 1-7 ","2009","Not Employed","57","0.00831405614552669","0.00615540227293891","0.0104727100181145"
"2 on scale 1-7 ","2009","Employed","90","0.00986575143678099","0.00803557462230405","0.0116959282512579"
"3 on scale 1-7 ","2009","Not Employed","146","0.0209202917747034","0.0175179154350787","0.0243226681143281"
"3 on scale 1-7 ","2009","Employed","312","0.0320845656289822","0.0288213354208659","0.0353477958370985"
"4 on scale 1-7","2009","Not Employed","723","0.112033299863652","0.104535024938961","0.119531574788342"
"4 on scale 1-7","2009","Employed","1217","0.109941377833359","0.104148814157279","0.11573394150944"
"5 on scale 1-7","2009","Not Employed","1534","0.223598242221921","0.213692958868891","0.23350352557495"
"5 on scale 1-7","2009","Employed","2512","0.225050617689248","0.217317445224609","0.232783790153887"
"6 on scale 1-7","2009","Not Employed","2461","0.344454269461697","0.333157435679187","0.355751103244207"
"6 on scale 1-7","2009","Employed","4297","0.376169681456075","0.367199400273473","0.385139962638677"
"7 Strongly agree","2009","Not Employed","1847","0.285655430800592","0.274916412751033","0.29639444885015"
"7 Strongly agree","2009","Employed","2733","0.242599732331876","0.23466213965812","0.250537325005632"
"1 Strongly disagree","2010","Not Employed","","","",""
"1 Strongly disagree","2010","Employed","","","",""
"2 on scale 1-7 ","2010","Not Employed","","","",""
"2 on scale 1-7 ","2010","Employed","","","",""
"3 on scale 1-7 ","2010","Not Employed","","","",""
"3 on scale 1-7 ","2010","Employed","","","",""
"4 on scale 1-7","2010","Not Employed","","","",""
"4 on scale 1-7","2010","Employed","","","",""
"5 on scale 1-7","2010","Not Employed","","","",""
"5 on scale 1-7","2010","Employed","","","",""
"6 on scale 1-7","2010","Not Employed","","","",""
"6 on scale 1-7","2010","Employed","","","",""
"7 Strongly agree","2010","Not Employed","","","",""
"7 Strongly agree","2010","Employed","","","",""
"1 Strongly disagree","2011","Not Employed","","","",""
"1 Strongly disagree","2011","Employed","","","",""
"2 on scale 1-7 ","2011","Not Employed","","","",""
"2 on scale 1-7 ","2011","Employed","","","",""
"3 on scale 1-7 ","2011","Not Employed","","","",""
"3 on scale 1-7 ","2011","Employed","","","",""
"4 on scale 1-7","2011","Not Employed","","","",""
"4 on scale 1-7","2011","Employed","","","",""
"5 on scale 1-7","2011","Not Employed","","","",""
"5 on scale 1-7","2011","Employed","","","",""
"6 on scale 1-7","2011","Not Employed","","","",""
"6 on scale 1-7","2011","Employed","","","",""
"7 Strongly agree","2011","Not Employed","","","",""
"7 Strongly agree","2011","Employed","","","",""
"1 Strongly disagree","2012","Not Employed","6","","",""
"1 Strongly disagree","2012","Employed","12","","",""
"2 on scale 1-7 ","2012","Not Employed","15","","",""
"2 on scale 1-7 ","2012","Employed","32","0.00583166130805273","0.00379609634386279","0.00786722627224267"
"3 on scale 1-7 ","2012","Not Employed","33","0.0216143838138958","0.0147913608249462","0.0284374068028454"
"3 on scale 1-7 ","2012","Employed","96","0.0185877920162662","0.014977033145296","0.0221985508872365"
"4 on scale 1-7","2012","Not Employed","137","0.0812763782518799","0.0684552870883412","0.0940974694154185"
"4 on scale 1-7","2012","Employed","426","0.077242166345735","0.0701049321121465","0.0843794005793236"
"5 on scale 1-7","2012","Not Employed","348","0.210613590690148","0.191482558870987","0.229744622509309"
"5 on scale 1-7","2012","Employed","1183","0.208505215968677","0.197644927846054","0.2193655040913"
"6 on scale 1-7","2012","Not Employed","710","0.401884930358805","0.378881446819468","0.424888413898142"
"6 on scale 1-7","2012","Employed","2284","0.420211919653177","0.407016364029984","0.433407475276371"
"7 Strongly agree","2012","Not Employed","496","0.271280539614139","0.250419311145158","0.292141768083119"
"7 Strongly agree","2012","Employed","1342","0.267868638619265","0.256029658336733","0.279707618901796"
"1 Strongly disagree","2013","Not Employed","25","","",""
"1 Strongly disagree","2013","Employed","30","0.00322635625976987","0.00219236337618924","0.00426034914335049"
"2 on scale 1-7 ","2013","Not Employed","61","0.0101645412678351","0.00786388057722437","0.0124652019584458"
"2 on scale 1-7 ","2013","Employed","69","0.00762841335516724","0.00604199624381296","0.00921483046652151"
"3 on scale 1-7 ","2013","Not Employed","148","0.0214894591790693","0.0181634558941476","0.024815462463991"
"3 on scale 1-7 ","2013","Employed","224","0.0218274456117177","0.0191632119566404","0.024491679266795"
"4 on scale 1-7","2013","Not Employed","564","0.0814076706164236","0.0751354511205714","0.0876798901122758"
"4 on scale 1-7","2013","Employed","965","0.0844071173015281","0.0793383324888693","0.0894759021141869"
"5 on scale 1-7","2013","Not Employed","1492","0.202559165872171","0.193340833517601","0.21177749822674"
"5 on scale 1-7","2013","Employed","2412","0.21359674813868","0.206123952859004","0.221069543418356"
"6 on scale 1-7","2013","Not Employed","2886","0.390813436866758","0.3796219683315","0.402004905402016"
"6 on scale 1-7","2013","Employed","4884","0.416194308400731","0.407206675055857","0.425181941745605"
"7 Strongly agree","2013","Not Employed","2126","0.289070377869625","0.278672558301415","0.299468197437835"
"7 Strongly agree","2013","Employed","2971","0.253119610932406","0.245191831815355","0.261047390049458"
"1 Strongly disagree","2014","Not Employed","","","",""
"1 Strongly disagree","2014","Employed","","","",""
"2 on scale 1-7 ","2014","Not Employed","","","",""
"2 on scale 1-7 ","2014","Employed","","","",""
"3 on scale 1-7 ","2014","Not Employed","","","",""
"3 on scale 1-7 ","2014","Employed","","","",""
"4 on scale 1-7","2014","Not Employed","","","",""
"4 on scale 1-7","2014","Employed","","","",""
"5 on scale 1-7","2014","Not Employed","","","",""
"5 on scale 1-7","2014","Employed","","","",""
"6 on scale 1-7","2014","Not Employed","","","",""
"6 on scale 1-7","2014","Employed","","","",""
"7 Strongly agree","2014","Not Employed","","","",""
"7 Strongly agree","2014","Employed","","","",""
"1 Strongly disagree","2015","Not Employed","","","",""
"1 Strongly disagree","2015","Employed","","","",""
"2 on scale 1-7 ","2015","Not Employed","","","",""
"2 on scale 1-7 ","2015","Employed","","","",""
"3 on scale 1-7 ","2015","Not Employed","","","",""
"3 on scale 1-7 ","2015","Employed","","","",""
"4 on scale 1-7","2015","Not Employed","","","",""
"4 on scale 1-7","2015","Employed","","","",""
"5 on scale 1-7","2015","Not Employed","","","",""
"5 on scale 1-7","2015","Employed","","","",""
"6 on scale 1-7","2015","Not Employed","","","",""
"6 on scale 1-7","2015","Employed","","","",""
"7 Strongly agree","2015","Not Employed","","","",""
"7 Strongly agree","2015","Employed","","","",""
"1 Strongly disagree","2016","Not Employed","","","",""
"1 Strongly disagree","2016","Employed","","","",""
"2 on scale 1-7 ","2016","Not Employed","","","",""
"2 on scale 1-7 ","2016","Employed","","","",""
"3 on scale 1-7 ","2016","Not Employed","","","",""
"3 on scale 1-7 ","2016","Employed","","","",""
"4 on scale 1-7","2016","Not Employed","","","",""
"4 on scale 1-7","2016","Employed","","","",""
"5 on scale 1-7","2016","Not Employed","","","",""
"5 on scale 1-7","2016","Employed","","","",""
"6 on scale 1-7","2016","Not Employed","","","",""
"6 on scale 1-7","2016","Employed","","","",""
"7 Strongly agree","2016","Not Employed","","","",""
"7 Strongly agree","2016","Employed","","","",""
"1 Strongly disagree","2017","Not Employed","36","0.00227890698167606","0.00138696917081579","0.00317084479253634"
"1 Strongly disagree","2017","Employed","34","0.00280364249410348","0.00203756235223247","0.0035697226359745"
"2 on scale 1-7 ","2017","Not Employed","70","0.00800914640299683","0.00634184679286411","0.00967644601312955"
"2 on scale 1-7 ","2017","Employed","96","0.00503063157761902","0.00400559666489538","0.00605566649034267"
"3 on scale 1-7 ","2017","Not Employed","180","0.0201878218240822","0.0175570520313687","0.0228185916167957"
"3 on scale 1-7 ","2017","Employed","324","0.0177333866389304","0.0158211876724625","0.0196455856053983"
"4 on scale 1-7","2017","Not Employed","665","0.0753564934028072","0.0704189127682087","0.0802940740374058"
"4 on scale 1-7","2017","Employed","1412","0.0747311042178041","0.0709212599180583","0.0785409485175499"
"5 on scale 1-7","2017","Not Employed","1764","0.187561707291428","0.180259839260443","0.194863575322413"
"5 on scale 1-7","2017","Employed","3627","0.206579135339753","0.20071346593166","0.212444804747846"
"6 on scale 1-7","2017","Not Employed","3864","0.403484828136719","0.394308032716644","0.412661623556795"
"6 on scale 1-7","2017","Employed","7699","0.418843957457567","0.411695784499467","0.425992130415666"
"7 Strongly agree","2017","Not Employed","4400","0.303121095960291","0.294523967055032","0.311718224865549"
"7 Strongly agree","2017","Employed","5108","0.274278142274224","0.267814113997261","0.280742170551187"
"1 Strongly disagree","2018","Not Employed","","","",""
"1 Strongly disagree","2018","Employed","","","",""
"2 on scale 1-7 ","2018","Not Employed","","","",""
"2 on scale 1-7 ","2018","Employed","","","",""
"3 on scale 1-7 ","2018","Not Employed","","","",""
"3 on scale 1-7 ","2018","Employed","","","",""
"4 on scale 1-7","2018","Not Employed","","","",""
"4 on scale 1-7","2018","Employed","","","",""
"5 on scale 1-7","2018","Not Employed","","","",""
"5 on scale 1-7","2018","Employed","","","",""
"6 on scale 1-7","2018","Not Employed","","","",""
"6 on scale 1-7","2018","Employed","","","",""
"7 Strongly agree","2018","Not Employed","","","",""
"7 Strongly agree","2018","Employed","","","",""
"1 Strongly disagree","2019","Not Employed","25","","",""
"1 Strongly disagree","2019","Employed","34","0.00179403903111922","0.0011707853767849","0.00241729268545354"
"2 on scale 1-7 ","2019","Not Employed","59","0.00605234606617664","0.00436013334159888","0.0077445587907544"
"2 on scale 1-7 ","2019","Employed","102","0.00611030117202392","0.00496257254651221","0.00725802979753563"
"3 on scale 1-7 ","2019","Not Employed","170","0.0228203013325954","0.0195622402000098","0.0260783624651811"
"3 on scale 1-7 ","2019","Employed","341","0.0179162515385816","0.0159626470330204","0.0198698560441429"
"4 on scale 1-7","2019","Not Employed","646","0.0831585479653389","0.0771341744227313","0.0891829215079466"
"4 on scale 1-7","2019","Employed","1446","0.0807647881545163","0.0767518435424351","0.0847777327665975"
"5 on scale 1-7","2019","Not Employed","1595","0.203077569337467","0.194300483868301","0.211854654806633"
"5 on scale 1-7","2019","Employed","3589","0.199512212053483","0.19362647429889","0.205397949808077"
"6 on scale 1-7","2019","Not Employed","3103","0.380113557173446","0.369522871647507","0.390704242699386"
"6 on scale 1-7","2019","Employed","7525","0.435079314042867","0.427777735405431","0.442380892680303"
"7 Strongly agree","2019","Not Employed","2472","0.30144700192561","0.291435102262416","0.311458901588805"
"7 Strongly agree","2019","Employed","4673","0.258823094007408","0.252372476928245","0.265273711086572"
