"plh0224","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","87","0.0273410224319883","0.0218409268588978","0.0328411180050788"
"3 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","58","0.0175259064703967","0.0130117705466215","0.0220400423941718"
"3 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","33","0.0168847616534275","0.0109753072568672","0.0227942160499877"
"3 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","37","0.0183815575142438","0.0120499628748806","0.024713152153607"
"3 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","16-34 y.","(0) in school","77","0.120268042265407","0.0953005687255504","0.145235515805263"
"4 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","16-34 y.","(1b) general elementary school","59","0.149764885960418","0.115515358642805","0.184014413278032"
"4 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","66","0.0991440491398223","0.0753889250587572","0.122899173220887"
"4 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","43","0.0904371879211579","0.0636993165857332","0.117175059256583"
"4 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","86","0.0639959708747689","0.0498321130987825","0.0781598286507552"
"4 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","63","0.111436046691926","0.0873928428712736","0.135479250512578"
"4 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","43","0.0879528592059184","0.0632506368785279","0.112655081533309"
"4 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","35-65 y.","(1b) general elementary school","71","0.0720459681820809","0.0533532484707302","0.0907386878934315"
"4 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","366","0.111090083163558","0.100491468997779","0.121688697329336"
"4 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","296","0.0903588516000547","0.0804961876990547","0.100221515501055"
"4 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","88","0.100171361284535","0.0801291262126989","0.120213596356371"
"4 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","112","0.0989765010545025","0.0817839437602554","0.11616905834875"
"4 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","176","0.0904536721498024","0.0772976917395205","0.103609652560084"
"4 on scale 1-7","2005","66 and older","(0) in school","","","",""
"4 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","66 and older","(1b) general elementary school","65","0.0800865041765575","0.0600931975871206","0.100079810765995"
"4 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","154","0.0806318361564673","0.0677982331825085","0.0934654391304261"
"4 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","66 and older","(2a) intermediate vocational","30","0.0853387667545937","0.0582292780338941","0.112448255475293"
"4 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","66 and older","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","66 and older","(3b) higher tertiary education","39","0.122764206666635","0.0892353893677907","0.156293023965478"
"5 on scale 1-7","2005","16-34 y.","(0) in school","140","0.205433006818372","0.174421371756951","0.236444641879793"
"5 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","16-34 y.","(1b) general elementary school","69","0.178687003597425","0.141918081860248","0.215455925334601"
"5 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","133","0.198355586227013","0.166659225222636","0.23005194723139"
"5 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","88","0.198270378052991","0.1611014669104","0.235439289195581"
"5 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","217","0.203110552863869","0.179827942832433","0.226393162895304"
"5 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","153","0.253201593479043","0.219976206128307","0.286426980829779"
"5 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","119","0.216767913319318","0.180830638904129","0.252705187734506"
"5 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","48","0.280699887885607","0.218111800612816","0.343287975158397"
"5 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","80","0.284988113800256","0.235911293744816","0.334064933855696"
"5 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","35-65 y.","(1b) general elementary school","166","0.222894546207091","0.192806490738234","0.252982601675948"
"5 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","669","0.189746045625752","0.176521538126214","0.202970553125291"
"5 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","630","0.196123867833478","0.182464404862292","0.209783330804663"
"5 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","170","0.206458227004786","0.179437598189231","0.233478855820342"
"5 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","246","0.220028614334347","0.196178784209101","0.243878444459593"
"5 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","428","0.21627429471504","0.197390807337067","0.235157782093014"
"5 on scale 1-7","2005","66 and older","(0) in school","","","",""
"5 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","66 and older","(1b) general elementary school","114","0.171486656860661","0.143721739662311","0.199251574059011"
"5 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","330","0.193266396323149","0.174654362097119","0.211878430549178"
"5 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","66 and older","(2a) intermediate vocational","71","0.145902727086684","0.111649351091314","0.180156103082055"
"5 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","34","0.23663876265961","0.16862286158237","0.30465466373685"
"5 on scale 1-7","2005","66 and older","(3a) lower tertiary education","57","0.176595194777029","0.133154338709362","0.220036050844696"
"5 on scale 1-7","2005","66 and older","(3b) higher tertiary education","75","0.187867956501796","0.147959598395318","0.227776314608273"
"6 on scale 1-7","2005","16-34 y.","(0) in school","255","0.384659639735275","0.347315685327889","0.422003594142661"
"6 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","16-34 y.","(1b) general elementary school","128","0.291014443117986","0.247417500961497","0.334611385274474"
"6 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","197","0.357935243553506","0.319829718635828","0.396040768471184"
"6 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","158","0.331677527738898","0.287785260738476","0.375569794739321"
"6 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","465","0.417280344725182","0.388743222199348","0.445817467251016"
"6 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","273","0.408593627886689","0.371033770146256","0.446153485627122"
"6 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","196","0.428333870660548","0.385175519778166","0.47149222154293"
"6 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","86","0.38591532643893","0.318108153416265","0.453722499461594"
"6 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","157","0.466686858132189","0.412448024839548","0.520925691424829"
"6 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","44","0.39592637599176","0.315489337433014","0.476363414550505"
"6 on scale 1-7","2005","35-65 y.","(1b) general elementary school","232","0.338272060080873","0.304068034570624","0.372476085591123"
"6 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","1208","0.352144070078867","0.336034573475978","0.368253566681756"
"6 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","37","0.333767489404839","0.241802541146846","0.425732437662833"
"6 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","1282","0.386672810180247","0.36991984215189","0.403425778208604"
"6 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","45","0.273827343708085","0.195022322923118","0.352632364493053"
"6 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","355","0.414986035410781","0.382093729860963","0.4478783409606"
"6 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","478","0.384943513709093","0.356930335921854","0.412956691496331"
"6 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","772","0.431913358382555","0.409193620788019","0.454633095977091"
"6 on scale 1-7","2005","66 and older","(0) in school","","","",""
"6 on scale 1-7","2005","66 and older","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","66 and older","(1b) general elementary school","236","0.322638942697478","0.288203952205579","0.357073933189377"
"6 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","591","0.344115618753693","0.321722404707031","0.366508832800355"
"6 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","66 and older","(2a) intermediate vocational","142","0.334257504916113","0.288484256677167","0.38003075315506"
"6 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","49","0.323186037632208","0.248340931044587","0.398031144219829"
"6 on scale 1-7","2005","66 and older","(3a) lower tertiary education","96","0.345597216133688","0.291420843657915","0.399773588609461"
"6 on scale 1-7","2005","66 and older","(3b) higher tertiary education","132","0.316868117374796","0.269332873002283","0.364403361747309"
"7 Strongly agree","2005","16-34 y.","(0) in school","161","0.259796232620317","0.226136058111314","0.293456407129321"
"7 Strongly agree","2005","16-34 y.","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","16-34 y.","(1b) general elementary school","135","0.324439192278404","0.279504792753106","0.369373591803701"
"7 Strongly agree","2005","16-34 y.","(1c) basic vocational qualification","191","0.296329344270928","0.260032543164528","0.332626145377328"
"7 Strongly agree","2005","16-34 y.","(2b) intermediate general qualification","141","0.354400013620962","0.309807127900369","0.398992899341555"
"7 Strongly agree","2005","16-34 y.","(2a) intermediate vocational","345","0.280416242838998","0.254420116379382","0.306412369298614"
"7 Strongly agree","2005","16-34 y.","(2c_gen) general maturity certificate","150","0.204965088310025","0.174121266096094","0.235808910523957"
"7 Strongly agree","2005","16-34 y.","(2c_voc) vocational maturity certificate","137","0.25805676306205","0.219893511958862","0.296220014165238"
"7 Strongly agree","2005","16-34 y.","(3a) lower tertiary education","41","0.247598782758014","0.187479402739705","0.307718162776323"
"7 Strongly agree","2005","16-34 y.","(3b) higher tertiary education","62","0.173300246034699","0.132149292368809","0.214451199700589"
"7 Strongly agree","2005","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2005","35-65 y.","(1a) inadequately completed","53","0.368669556407944","0.289318827029832","0.448020285786055"
"7 Strongly agree","2005","35-65 y.","(1b) general elementary school","235","0.315223262456342","0.281634960367297","0.348811564545388"
"7 Strongly agree","2005","35-65 y.","(1c) basic vocational qualification","1014","0.309054581697946","0.293469035580885","0.324640127815007"
"7 Strongly agree","2005","35-65 y.","(2b) intermediate general qualification","35","0.36046303008512","0.266825360601825","0.454100699568415"
"7 Strongly agree","2005","35-65 y.","(2a) intermediate vocational","942","0.297184693912674","0.281462698769115","0.312906689056233"
"7 Strongly agree","2005","35-65 y.","(2c_gen) general maturity certificate","30","0.313796816311571","0.231790714856819","0.395802917766323"
"7 Strongly agree","2005","35-65 y.","(2c_voc) vocational maturity certificate","223","0.237340600365797","0.20893880526139","0.265742395470205"
"7 Strongly agree","2005","35-65 y.","(3a) lower tertiary education","295","0.280454726723571","0.254592446247795","0.306317007199348"
"7 Strongly agree","2005","35-65 y.","(3b) higher tertiary education","407","0.235555877429826","0.216092529337644","0.255019225522008"
"7 Strongly agree","2005","66 and older","(0) in school","","","",""
"7 Strongly agree","2005","66 and older","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","66 and older","(1b) general elementary school","266","0.384542534849694","0.348707925327599","0.420377144371789"
"7 Strongly agree","2005","66 and older","(1c) basic vocational qualification","595","0.350720537320864","0.328227555809557","0.37321351883217"
"7 Strongly agree","2005","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","66 and older","(2a) intermediate vocational","150","0.396596665103664","0.349129161555712","0.444064168651616"
"7 Strongly agree","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","66 and older","(2c_voc) vocational maturity certificate","50","0.325586387216342","0.250597183027789","0.400575591404895"
"7 Strongly agree","2005","66 and older","(3a) lower tertiary education","106","0.355990957696068","0.301444355661235","0.4105375597309"
"7 Strongly agree","2005","66 and older","(3b) higher tertiary education","115","0.353458296554782","0.304616509782717","0.402300083326847"
"1 Strongly disagree","2006","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(0) in school","","","",""
"1 Strongly disagree","2006","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","16-34 y.","(0) in school","","","",""
"4 on scale 1-7","2006","16-34 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","16-34 y.","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","16-34 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","16-34 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","16-34 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2006","35-65 y.","(1a) inadequately completed","","","",""
