"plh0224","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2006","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2006","no migration background","Urban Area","","","",""
"4 on scale 1-7","2006","no migration background","Rural Area","","","",""
"4 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2006","no migration background","Urban Area","","","",""
"5 on scale 1-7","2006","no migration background","Rural Area","","","",""
"5 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2006","no migration background","Urban Area","","","",""
"6 on scale 1-7","2006","no migration background","Rural Area","","","",""
"6 on scale 1-7","2006","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2006","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2006","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2006","no migration background","Urban Area","","","",""
"7 Strongly agree","2006","no migration background","Rural Area","","","",""
"7 Strongly agree","2006","direct migration background","Urban Area","","","",""
"7 Strongly agree","2006","direct migration background","Rural Area","","","",""
"7 Strongly agree","2006","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2006","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2007","no migration background","Urban Area","","","",""
"1 Strongly disagree","2007","no migration background","Rural Area","","","",""
"1 Strongly disagree","2007","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2007","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2007","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2007","no migration background","Urban Area","","","",""
"4 on scale 1-7","2007","no migration background","Rural Area","","","",""
"4 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2007","no migration background","Urban Area","","","",""
"5 on scale 1-7","2007","no migration background","Rural Area","","","",""
"5 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2007","no migration background","Urban Area","","","",""
"6 on scale 1-7","2007","no migration background","Rural Area","","","",""
"6 on scale 1-7","2007","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2007","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2007","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2007","no migration background","Urban Area","","","",""
"7 Strongly agree","2007","no migration background","Rural Area","","","",""
"7 Strongly agree","2007","direct migration background","Urban Area","","","",""
"7 Strongly agree","2007","direct migration background","Rural Area","","","",""
"7 Strongly agree","2007","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2007","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2008","no migration background","Urban Area","","","",""
"1 Strongly disagree","2008","no migration background","Rural Area","","","",""
"1 Strongly disagree","2008","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2008","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2008","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2008","no migration background","Urban Area","","","",""
"4 on scale 1-7","2008","no migration background","Rural Area","","","",""
"4 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2008","no migration background","Urban Area","","","",""
"5 on scale 1-7","2008","no migration background","Rural Area","","","",""
"5 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2008","no migration background","Urban Area","","","",""
"6 on scale 1-7","2008","no migration background","Rural Area","","","",""
"6 on scale 1-7","2008","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2008","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2008","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2008","no migration background","Urban Area","","","",""
"7 Strongly agree","2008","no migration background","Rural Area","","","",""
"7 Strongly agree","2008","direct migration background","Urban Area","","","",""
"7 Strongly agree","2008","direct migration background","Rural Area","","","",""
"7 Strongly agree","2008","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2008","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2009","no migration background","Urban Area","30","0.00362766027110332","0.00244019680254236","0.00481512373966429"
"1 Strongly disagree","2009","no migration background","Rural Area","28","","",""
"1 Strongly disagree","2009","direct migration background","Urban Area","9","","",""
"1 Strongly disagree","2009","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2009","indirect migration background","Urban Area","3","","",""
"1 Strongly disagree","2009","indirect migration background","Rural Area","1","","",""
"2 on scale 1-7 ","2009","no migration background","Urban Area","74","0.00921535462003136","0.00732805096102485","0.0111026582790379"
"2 on scale 1-7 ","2009","no migration background","Rural Area","54","0.0111461862493884","0.00844199126199277","0.013850381236784"
"2 on scale 1-7 ","2009","direct migration background","Urban Area","9","","",""
"2 on scale 1-7 ","2009","direct migration background","Rural Area","4","","",""
"2 on scale 1-7 ","2009","indirect migration background","Urban Area","6","","",""
"2 on scale 1-7 ","2009","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2009","no migration background","Urban Area","271","0.0315825290091007","0.0281283019508558","0.0350367560673457"
"3 on scale 1-7 ","2009","no migration background","Rural Area","133","0.021803958505306","0.0180422128063129","0.0255657042042992"
"3 on scale 1-7 ","2009","direct migration background","Urban Area","35","0.0333305449193128","0.0237054489840418","0.0429556408545837"
"3 on scale 1-7 ","2009","direct migration background","Rural Area","7","","",""
"3 on scale 1-7 ","2009","indirect migration background","Urban Area","10","","",""
"3 on scale 1-7 ","2009","indirect migration background","Rural Area","2","","",""
"4 on scale 1-7","2009","no migration background","Urban Area","1079","0.114897978597286","0.108599306754283","0.121196650440288"
"4 on scale 1-7","2009","no migration background","Rural Area","619","0.107609558295306","0.099627558937429","0.115591557653183"
"4 on scale 1-7","2009","direct migration background","Urban Area","144","0.111774425939285","0.0948786662970536","0.128670185581517"
"4 on scale 1-7","2009","direct migration background","Rural Area","30","0.0885589223488842","0.0571846779999768","0.119933166697792"
"4 on scale 1-7","2009","indirect migration background","Urban Area","55","0.0826868873527592","0.0605390160511298","0.104834758654389"
"4 on scale 1-7","2009","indirect migration background","Rural Area","13","","",""
"5 on scale 1-7","2009","no migration background","Urban Area","2236","0.229248040924275","0.220945591146163","0.237550490702386"
"5 on scale 1-7","2009","no migration background","Rural Area","1346","0.233156976486396","0.222265512694533","0.244048440278258"
"5 on scale 1-7","2009","direct migration background","Urban Area","273","0.203751355382848","0.182153060406991","0.225349650358705"
"5 on scale 1-7","2009","direct migration background","Rural Area","53","0.170586898791512","0.129048371340375","0.212125426242649"
"5 on scale 1-7","2009","indirect migration background","Urban Area","119","0.19767470328234","0.165648485025322","0.229700921539357"
"5 on scale 1-7","2009","indirect migration background","Rural Area","19","","",""
"6 on scale 1-7","2009","no migration background","Urban Area","3731","0.364388167494984","0.354882683350356","0.373893651639612"
"6 on scale 1-7","2009","no migration background","Rural Area","2166","0.37114074292973","0.358696890429312","0.383584595430149"
"6 on scale 1-7","2009","direct migration background","Urban Area","459","0.333137968453593","0.30786391358335","0.358412023323836"
"6 on scale 1-7","2009","direct migration background","Rural Area","134","0.390206371004862","0.336338298819728","0.444074443189997"
"6 on scale 1-7","2009","indirect migration background","Urban Area","221","0.371062138525393","0.332212940323053","0.409911336727733"
"6 on scale 1-7","2009","indirect migration background","Rural Area","47","0.360323068353137","0.273700019476943","0.446946117229331"
"7 Strongly agree","2009","no migration background","Urban Area","2426","0.24704026908322","0.2385217152348","0.25555882293164"
"7 Strongly agree","2009","no migration background","Rural Area","1444","0.250405702743547","0.239246220288343","0.26156518519875"
"7 Strongly agree","2009","direct migration background","Urban Area","407","0.3051440892574","0.280452745774864","0.329835432739937"
"7 Strongly agree","2009","direct migration background","Rural Area","87","0.310077776758439","0.259000444990418","0.361155108526459"
"7 Strongly agree","2009","indirect migration background","Urban Area","180","0.322110018639258","0.284531765059302","0.359688272219214"
"7 Strongly agree","2009","indirect migration background","Rural Area","36","0.319239847995936","0.235126930230831","0.40335276576104"
"1 Strongly disagree","2010","no migration background","Urban Area","","","",""
"1 Strongly disagree","2010","no migration background","Rural Area","","","",""
"1 Strongly disagree","2010","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2010","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2010","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2010","no migration background","Urban Area","","","",""
"4 on scale 1-7","2010","no migration background","Rural Area","","","",""
"4 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2010","no migration background","Urban Area","","","",""
"5 on scale 1-7","2010","no migration background","Rural Area","","","",""
"5 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2010","no migration background","Urban Area","","","",""
"6 on scale 1-7","2010","no migration background","Rural Area","","","",""
"6 on scale 1-7","2010","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2010","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2010","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2010","no migration background","Urban Area","","","",""
"7 Strongly agree","2010","no migration background","Rural Area","","","",""
"7 Strongly agree","2010","direct migration background","Urban Area","","","",""
"7 Strongly agree","2010","direct migration background","Rural Area","","","",""
"7 Strongly agree","2010","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2010","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2011","no migration background","Urban Area","","","",""
"1 Strongly disagree","2011","no migration background","Rural Area","","","",""
"1 Strongly disagree","2011","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2011","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2011","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2011","no migration background","Urban Area","","","",""
"4 on scale 1-7","2011","no migration background","Rural Area","","","",""
"4 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2011","no migration background","Urban Area","","","",""
"5 on scale 1-7","2011","no migration background","Rural Area","","","",""
"5 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2011","no migration background","Urban Area","","","",""
"6 on scale 1-7","2011","no migration background","Rural Area","","","",""
"6 on scale 1-7","2011","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2011","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2011","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2011","no migration background","Urban Area","","","",""
"7 Strongly agree","2011","no migration background","Rural Area","","","",""
"7 Strongly agree","2011","direct migration background","Urban Area","","","",""
"7 Strongly agree","2011","direct migration background","Rural Area","","","",""
"7 Strongly agree","2011","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2011","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2012","no migration background","Urban Area","10","","",""
"1 Strongly disagree","2012","no migration background","Rural Area","3","","",""
"1 Strongly disagree","2012","direct migration background","Urban Area","2","","",""
"1 Strongly disagree","2012","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2012","indirect migration background","Urban Area","3","","",""
"1 Strongly disagree","2012","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2012","no migration background","Urban Area","19","","",""
"2 on scale 1-7 ","2012","no migration background","Rural Area","14","","",""
"2 on scale 1-7 ","2012","direct migration background","Urban Area","9","","",""
"2 on scale 1-7 ","2012","direct migration background","Rural Area","3","","",""
"2 on scale 1-7 ","2012","indirect migration background","Urban Area","2","","",""
"2 on scale 1-7 ","2012","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2012","no migration background","Urban Area","55","0.0172115996168168","0.0127497631943713","0.0216734360392623"
"3 on scale 1-7 ","2012","no migration background","Rural Area","39","0.0162376106245257","0.0110531771731863","0.0214220440758651"
"3 on scale 1-7 ","2012","direct migration background","Urban Area","21","","",""
"3 on scale 1-7 ","2012","direct migration background","Rural Area","4","","",""
"3 on scale 1-7 ","2012","indirect migration background","Urban Area","8","","",""
"3 on scale 1-7 ","2012","indirect migration background","Rural Area","2","","",""
"4 on scale 1-7","2012","no migration background","Urban Area","252","0.0785033356053023","0.0692762626405685","0.087730408570036"
"4 on scale 1-7","2012","no migration background","Rural Area","182","0.0800188279673023","0.0688891987025419","0.0911484572320626"
"4 on scale 1-7","2012","direct migration background","Urban Area","71","0.083795022529361","0.0644735607661484","0.103116484292574"
"4 on scale 1-7","2012","direct migration background","Rural Area","24","","",""
"4 on scale 1-7","2012","indirect migration background","Urban Area","26","","",""
"4 on scale 1-7","2012","indirect migration background","Rural Area","8","","",""
"5 on scale 1-7","2012","no migration background","Urban Area","726","0.220347482989145","0.206128203009916","0.234566762968374"
"5 on scale 1-7","2012","no migration background","Rural Area","488","0.21538997645188","0.198526977785001","0.23225297511876"
"5 on scale 1-7","2012","direct migration background","Urban Area","153","0.184500819056988","0.157452177472057","0.211549460641919"
"5 on scale 1-7","2012","direct migration background","Rural Area","64","0.194006226701604","0.149259513388551","0.238752940014657"
"5 on scale 1-7","2012","indirect migration background","Urban Area","81","0.190132282153851","0.150986099951229","0.229278464356472"
"5 on scale 1-7","2012","indirect migration background","Rural Area","19","","",""
"6 on scale 1-7","2012","no migration background","Urban Area","1426","0.434630909129583","0.417625019703317","0.451636798555848"
"6 on scale 1-7","2012","no migration background","Rural Area","986","0.436929702238077","0.416583552844261","0.457275851631892"
"6 on scale 1-7","2012","direct migration background","Urban Area","278","0.356594456721872","0.323193089947165","0.38999582349658"
"6 on scale 1-7","2012","direct migration background","Rural Area","115","0.371262589811209","0.31659087330054","0.425934306321877"
"6 on scale 1-7","2012","indirect migration background","Urban Area","160","0.419357321036453","0.370130586175017","0.468584055897889"
"6 on scale 1-7","2012","indirect migration background","Rural Area","29","","",""
"7 Strongly agree","2012","no migration background","Urban Area","776","0.24095351866567","0.226282041635404","0.255624995695936"
"7 Strongly agree","2012","no migration background","Rural Area","571","0.244745361483851","0.227109402881895","0.262381320085807"
"7 Strongly agree","2012","direct migration background","Urban Area","256","0.333127964074025","0.300260867273159","0.365995060874891"
"7 Strongly agree","2012","direct migration background","Rural Area","90","0.333560391436958","0.280207851277283","0.386912931596633"
"7 Strongly agree","2012","indirect migration background","Urban Area","106","0.294703382910094","0.249222079773876","0.340184686046313"
"7 Strongly agree","2012","indirect migration background","Rural Area","39","0.486135199798951","0.386671366490516","0.585599033107386"
"1 Strongly disagree","2013","no migration background","Urban Area","23","","",""
"1 Strongly disagree","2013","no migration background","Rural Area","19","","",""
"1 Strongly disagree","2013","direct migration background","Urban Area","5","","",""
"1 Strongly disagree","2013","direct migration background","Rural Area","3","","",""
"1 Strongly disagree","2013","indirect migration background","Urban Area","3","","",""
"1 Strongly disagree","2013","indirect migration background","Rural Area","2","","",""
"2 on scale 1-7 ","2013","no migration background","Urban Area","64","0.00823447025713635","0.00649262263862827","0.00997631787564444"
"2 on scale 1-7 ","2013","no migration background","Rural Area","48","0.00955819321428916","0.00712032486512602","0.0119960615634523"
"2 on scale 1-7 ","2013","direct migration background","Urban Area","13","","",""
"2 on scale 1-7 ","2013","direct migration background","Rural Area","2","","",""
"2 on scale 1-7 ","2013","indirect migration background","Urban Area","1","","",""
"2 on scale 1-7 ","2013","indirect migration background","Rural Area","2","","",""
"3 on scale 1-7 ","2013","no migration background","Urban Area","204","0.0211393142680054","0.0183666728125911","0.0239119557234196"
"3 on scale 1-7 ","2013","no migration background","Rural Area","126","0.0227549673087743","0.0190186159625451","0.0264913186550035"
"3 on scale 1-7 ","2013","direct migration background","Urban Area","28","","",""
"3 on scale 1-7 ","2013","direct migration background","Rural Area","4","","",""
"3 on scale 1-7 ","2013","indirect migration background","Urban Area","9","","",""
"3 on scale 1-7 ","2013","indirect migration background","Rural Area","1","","",""
"4 on scale 1-7","2013","no migration background","Urban Area","848","0.0840420516769559","0.0786942670002379","0.0893898363536738"
"4 on scale 1-7","2013","no migration background","Rural Area","499","0.0818937762263292","0.0750234117237814","0.088764140728877"
"4 on scale 1-7","2013","direct migration background","Urban Area","92","0.0783652361315887","0.0637111755911696","0.0930192966720077"
"4 on scale 1-7","2013","direct migration background","Rural Area","32","0.0841225525215199","0.0566097636258898","0.11163534141715"
"4 on scale 1-7","2013","indirect migration background","Urban Area","48","0.0872223052824076","0.064239390910409","0.110205219654406"
"4 on scale 1-7","2013","indirect migration background","Rural Area","10","","",""
"5 on scale 1-7","2013","no migration background","Urban Area","2280","0.21970266293703","0.211722062925389","0.227683262948672"
"5 on scale 1-7","2013","no migration background","Rural Area","1170","0.197379431585127","0.1874067040485","0.207352159121753"
"5 on scale 1-7","2013","direct migration background","Urban Area","248","0.190957570543836","0.169525164736356","0.212389976351316"
"5 on scale 1-7","2013","direct migration background","Rural Area","64","0.157482739619461","0.121377885347179","0.193587593891744"
"5 on scale 1-7","2013","indirect migration background","Urban Area","112","0.198728774870271","0.166225362320064","0.231232187420478"
"5 on scale 1-7","2013","indirect migration background","Rural Area","30","0.223200637864325","0.153219534963343","0.293181740765306"
"6 on scale 1-7","2013","no migration background","Urban Area","4217","0.400999558287322","0.391553005840855","0.410446110733789"
"6 on scale 1-7","2013","no migration background","Rural Area","2643","0.422613383262146","0.410236455846161","0.434990310678132"
"6 on scale 1-7","2013","direct migration background","Urban Area","472","0.392523732818989","0.365897210191089","0.41915025544689"
"6 on scale 1-7","2013","direct migration background","Rural Area","164","0.389516143887267","0.341181387361664","0.437850900412871"
