"plh0224","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","middle vocational","Rural Area","1107","0.307609657568854","0.292765310482364","0.322454004655344"
"7 Strongly agree","2005","vocational + Abi","Urban Area","227","0.256790389094726","0.227777962491896","0.285802815697556"
"7 Strongly agree","2005","vocational + Abi","Rural Area","79","0.316959776005829","0.260938838861005","0.372980713150653"
"7 Strongly agree","2005","higher vocational","Urban Area","298","0.287565890060505","0.259526272251279","0.315605507869731"
"7 Strongly agree","2005","higher vocational","Rural Area","147","0.267452174024171","0.230693354871924","0.304210993176418"
"7 Strongly agree","2005","higher education","Urban Area","713","0.258561878980498","0.242820477638854","0.274303280322143"
"7 Strongly agree","2005","higher education","Rural Area","313","0.282698460062315","0.25722018212201","0.30817673800262"
"1 Strongly disagree","2006","in school","Urban Area","","","",""
"1 Strongly disagree","2006","in school","Rural Area","","","",""
"1 Strongly disagree","2006","inadequately","Urban Area","","","",""
"1 Strongly disagree","2006","inadequately","Rural Area","","","",""
"1 Strongly disagree","2006","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2006","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2006","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2006","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2006","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2006","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2006","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2006","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2006","higher education","Urban Area","","","",""
"1 Strongly disagree","2006","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2006","in school","Urban Area","","","",""
"2 on scale 1-7 ","2006","in school","Rural Area","","","",""
"2 on scale 1-7 ","2006","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2006","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2006","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2006","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2006","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2006","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2006","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2006","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2006","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2006","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2006","in school","Urban Area","","","",""
"3 on scale 1-7 ","2006","in school","Rural Area","","","",""
"3 on scale 1-7 ","2006","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2006","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2006","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2006","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2006","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2006","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2006","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2006","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2006","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2006","higher education","Rural Area","","","",""
"4 on scale 1-7","2006","in school","Urban Area","","","",""
"4 on scale 1-7","2006","in school","Rural Area","","","",""
"4 on scale 1-7","2006","inadequately","Urban Area","","","",""
"4 on scale 1-7","2006","inadequately","Rural Area","","","",""
"4 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2006","higher education","Urban Area","","","",""
"4 on scale 1-7","2006","higher education","Rural Area","","","",""
"5 on scale 1-7","2006","in school","Urban Area","","","",""
"5 on scale 1-7","2006","in school","Rural Area","","","",""
"5 on scale 1-7","2006","inadequately","Urban Area","","","",""
"5 on scale 1-7","2006","inadequately","Rural Area","","","",""
"5 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2006","higher education","Urban Area","","","",""
"5 on scale 1-7","2006","higher education","Rural Area","","","",""
"6 on scale 1-7","2006","in school","Urban Area","","","",""
"6 on scale 1-7","2006","in school","Rural Area","","","",""
"6 on scale 1-7","2006","inadequately","Urban Area","","","",""
"6 on scale 1-7","2006","inadequately","Rural Area","","","",""
"6 on scale 1-7","2006","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2006","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2006","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2006","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2006","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2006","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2006","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2006","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2006","higher education","Urban Area","","","",""
"6 on scale 1-7","2006","higher education","Rural Area","","","",""
"7 Strongly agree","2006","in school","Urban Area","","","",""
"7 Strongly agree","2006","in school","Rural Area","","","",""
"7 Strongly agree","2006","inadequately","Urban Area","","","",""
"7 Strongly agree","2006","inadequately","Rural Area","","","",""
"7 Strongly agree","2006","general elemantary","Urban Area","","","",""
"7 Strongly agree","2006","general elemantary","Rural Area","","","",""
"7 Strongly agree","2006","middle vocational","Urban Area","","","",""
"7 Strongly agree","2006","middle vocational","Rural Area","","","",""
"7 Strongly agree","2006","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2006","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2006","higher vocational","Urban Area","","","",""
"7 Strongly agree","2006","higher vocational","Rural Area","","","",""
"7 Strongly agree","2006","higher education","Urban Area","","","",""
"7 Strongly agree","2006","higher education","Rural Area","","","",""
"1 Strongly disagree","2007","in school","Urban Area","","","",""
"1 Strongly disagree","2007","in school","Rural Area","","","",""
"1 Strongly disagree","2007","inadequately","Urban Area","","","",""
"1 Strongly disagree","2007","inadequately","Rural Area","","","",""
"1 Strongly disagree","2007","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2007","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2007","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2007","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2007","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2007","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2007","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2007","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2007","higher education","Urban Area","","","",""
"1 Strongly disagree","2007","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2007","in school","Urban Area","","","",""
"2 on scale 1-7 ","2007","in school","Rural Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2007","in school","Urban Area","","","",""
"3 on scale 1-7 ","2007","in school","Rural Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"4 on scale 1-7","2007","in school","Urban Area","","","",""
"4 on scale 1-7","2007","in school","Rural Area","","","",""
"4 on scale 1-7","2007","inadequately","Urban Area","","","",""
"4 on scale 1-7","2007","inadequately","Rural Area","","","",""
"4 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2007","higher education","Urban Area","","","",""
"4 on scale 1-7","2007","higher education","Rural Area","","","",""
"5 on scale 1-7","2007","in school","Urban Area","","","",""
"5 on scale 1-7","2007","in school","Rural Area","","","",""
"5 on scale 1-7","2007","inadequately","Urban Area","","","",""
"5 on scale 1-7","2007","inadequately","Rural Area","","","",""
"5 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2007","higher education","Urban Area","","","",""
"5 on scale 1-7","2007","higher education","Rural Area","","","",""
"6 on scale 1-7","2007","in school","Urban Area","","","",""
"6 on scale 1-7","2007","in school","Rural Area","","","",""
"6 on scale 1-7","2007","inadequately","Urban Area","","","",""
"6 on scale 1-7","2007","inadequately","Rural Area","","","",""
"6 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2007","higher education","Urban Area","","","",""
"6 on scale 1-7","2007","higher education","Rural Area","","","",""
"7 Strongly agree","2007","in school","Urban Area","","","",""
"7 Strongly agree","2007","in school","Rural Area","","","",""
"7 Strongly agree","2007","inadequately","Urban Area","","","",""
"7 Strongly agree","2007","inadequately","Rural Area","","","",""
"7 Strongly agree","2007","general elemantary","Urban Area","","","",""
"7 Strongly agree","2007","general elemantary","Rural Area","","","",""
"7 Strongly agree","2007","middle vocational","Urban Area","","","",""
"7 Strongly agree","2007","middle vocational","Rural Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2007","higher vocational","Urban Area","","","",""
"7 Strongly agree","2007","higher vocational","Rural Area","","","",""
"7 Strongly agree","2007","higher education","Urban Area","","","",""
"7 Strongly agree","2007","higher education","Rural Area","","","",""
"1 Strongly disagree","2008","in school","Urban Area","","","",""
"1 Strongly disagree","2008","in school","Rural Area","","","",""
"1 Strongly disagree","2008","inadequately","Urban Area","","","",""
"1 Strongly disagree","2008","inadequately","Rural Area","","","",""
"1 Strongly disagree","2008","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2008","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2008","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2008","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2008","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2008","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2008","higher education","Urban Area","","","",""
"1 Strongly disagree","2008","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2008","in school","Urban Area","","","",""
"2 on scale 1-7 ","2008","in school","Rural Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2008","in school","Urban Area","","","",""
"3 on scale 1-7 ","2008","in school","Rural Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"4 on scale 1-7","2008","in school","Urban Area","","","",""
"4 on scale 1-7","2008","in school","Rural Area","","","",""
"4 on scale 1-7","2008","inadequately","Urban Area","","","",""
"4 on scale 1-7","2008","inadequately","Rural Area","","","",""
"4 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2008","higher education","Urban Area","","","",""
"4 on scale 1-7","2008","higher education","Rural Area","","","",""
"5 on scale 1-7","2008","in school","Urban Area","","","",""
"5 on scale 1-7","2008","in school","Rural Area","","","",""
"5 on scale 1-7","2008","inadequately","Urban Area","","","",""
"5 on scale 1-7","2008","inadequately","Rural Area","","","",""
"5 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2008","higher education","Urban Area","","","",""
"5 on scale 1-7","2008","higher education","Rural Area","","","",""
"6 on scale 1-7","2008","in school","Urban Area","","","",""
"6 on scale 1-7","2008","in school","Rural Area","","","",""
"6 on scale 1-7","2008","inadequately","Urban Area","","","",""
"6 on scale 1-7","2008","inadequately","Rural Area","","","",""
"6 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2008","higher education","Urban Area","","","",""
"6 on scale 1-7","2008","higher education","Rural Area","","","",""
"7 Strongly agree","2008","in school","Urban Area","","","",""
"7 Strongly agree","2008","in school","Rural Area","","","",""
"7 Strongly agree","2008","inadequately","Urban Area","","","",""
"7 Strongly agree","2008","inadequately","Rural Area","","","",""
"7 Strongly agree","2008","general elemantary","Urban Area","","","",""
"7 Strongly agree","2008","general elemantary","Rural Area","","","",""
"7 Strongly agree","2008","middle vocational","Urban Area","","","",""
"7 Strongly agree","2008","middle vocational","Rural Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2008","higher vocational","Urban Area","","","",""
"7 Strongly agree","2008","higher vocational","Rural Area","","","",""
"7 Strongly agree","2008","higher education","Urban Area","","","",""
"7 Strongly agree","2008","higher education","Rural Area","","","",""
"1 Strongly disagree","2009","in school","Urban Area","","","",""
"1 Strongly disagree","2009","in school","Rural Area","","","",""
"1 Strongly disagree","2009","inadequately","Urban Area","2","","",""
"1 Strongly disagree","2009","inadequately","Rural Area","","","",""
"1 Strongly disagree","2009","general elemantary","Urban Area","4","","",""
"1 Strongly disagree","2009","general elemantary","Rural Area","2","","",""
"1 Strongly disagree","2009","middle vocational","Urban Area","26","","",""
"1 Strongly disagree","2009","middle vocational","Rural Area","23","","",""
"1 Strongly disagree","2009","vocational + Abi","Urban Area","2","","",""
"1 Strongly disagree","2009","vocational + Abi","Rural Area","1","","",""
"1 Strongly disagree","2009","higher vocational","Urban Area","3","","",""
"1 Strongly disagree","2009","higher vocational","Rural Area","2","","",""
"1 Strongly disagree","2009","higher education","Urban Area","5","","",""
"1 Strongly disagree","2009","higher education","Rural Area","1","","",""
"2 on scale 1-7 ","2009","in school","Urban Area","1","","",""
"2 on scale 1-7 ","2009","in school","Rural Area","","","",""
"2 on scale 1-7 ","2009","inadequately","Urban Area","1","","",""
