"plh0224","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","","","",""
"1 Strongly disagree","2009","no migration background","Female","32","0.00383130661174132","0.00248989370742262","0.00517271951606002"
"1 Strongly disagree","2009","direct migration background","Male","","","",""
"1 Strongly disagree","2009","direct migration background","Female","","","",""
"1 Strongly disagree","2009","indirect migration background","Male","","","",""
"1 Strongly disagree","2009","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2009","no migration background","Male","72","0.0116146216626295","0.00918800114391745","0.0140412421813416"
"2 on scale 1-7 ","2009","no migration background","Female","56","0.0082153136343578","0.00625537102765613","0.0101752562410595"
"2 on scale 1-7 ","2009","direct migration background","Male","","","",""
"2 on scale 1-7 ","2009","direct migration background","Female","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2009","no migration background","Male","261","0.0343325025280994","0.0302086539222645","0.0384563511339343"
"3 on scale 1-7 ","2009","no migration background","Female","143","0.0223697620709396","0.0191587600701623","0.0255807640717168"
"3 on scale 1-7 ","2009","direct migration background","Male","","","",""
"3 on scale 1-7 ","2009","direct migration background","Female","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"4 on scale 1-7","2009","no migration background","Male","1063","0.13722909526723","0.129436053188121","0.145022137346338"
"4 on scale 1-7","2009","no migration background","Female","635","0.0885984752701993","0.082428398321794","0.0947685522186045"
"4 on scale 1-7","2009","direct migration background","Male","102","0.147130839288456","0.121863024970067","0.172398653606845"
"4 on scale 1-7","2009","direct migration background","Female","72","0.0719111564235945","0.0549955723251998","0.0888267405219892"
"4 on scale 1-7","2009","indirect migration background","Male","37","0.0913005663378881","0.060862592868154","0.121738539807622"
"4 on scale 1-7","2009","indirect migration background","Female","31","0.0931204625600805","0.0634296867756482","0.122811238344513"
"5 on scale 1-7","2009","no migration background","Male","1946","0.256338562697302","0.246450054474952","0.266227070919652"
"5 on scale 1-7","2009","no migration background","Female","1636","0.20592052943054","0.197140329845489","0.21470072901559"
"5 on scale 1-7","2009","direct migration background","Male","169","0.234344620214755","0.204129885994193","0.264559354435317"
"5 on scale 1-7","2009","direct migration background","Female","157","0.164323992092185","0.140059928155793","0.188588056028577"
"5 on scale 1-7","2009","indirect migration background","Male","77","0.242642215356302","0.197341756836511","0.287942673876094"
"5 on scale 1-7","2009","indirect migration background","Female","61","0.137503139334228","0.102318002039792","0.172688276628665"
"6 on scale 1-7","2009","no migration background","Male","2707","0.362723522997146","0.35183452343613","0.373612522558163"
"6 on scale 1-7","2009","no migration background","Female","3190","0.370525488784666","0.360039226892595","0.381011750676738"
"6 on scale 1-7","2009","direct migration background","Male","247","0.307212543023596","0.274305103266527","0.340119982780664"
"6 on scale 1-7","2009","direct migration background","Female","346","0.377479163470977","0.345738388629667","0.409219938312287"
"6 on scale 1-7","2009","indirect migration background","Male","130","0.37266846800501","0.321573426952511","0.423763509057509"
"6 on scale 1-7","2009","indirect migration background","Female","138","0.36529490815701","0.316098660150119","0.414491156163901"
"7 Strongly agree","2009","no migration background","Male","1414","0.193567842155151","0.18461962121087","0.202516063099432"
"7 Strongly agree","2009","no migration background","Female","2456","0.300539124197556","0.290583813862142","0.31049443453297"
"7 Strongly agree","2009","direct migration background","Male","201","0.260590707071543","0.229279736529602","0.291901677613484"
"7 Strongly agree","2009","direct migration background","Female","293","0.346199291155547","0.31504772635896","0.377350855952133"
"7 Strongly agree","2009","indirect migration background","Male","88","0.262827358370014","0.216312815276285","0.309341901463743"
"7 Strongly agree","2009","indirect migration background","Female","128","0.381523992022719","0.331893733545644","0.431154250499794"
"1 Strongly disagree","2010","no migration background","Male","","","",""
"1 Strongly disagree","2010","no migration background","Female","","","",""
"1 Strongly disagree","2010","direct migration background","Male","","","",""
"1 Strongly disagree","2010","direct migration background","Female","","","",""
"1 Strongly disagree","2010","indirect migration background","Male","","","",""
"1 Strongly disagree","2010","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2010","no migration background","Male","","","",""
"2 on scale 1-7 ","2010","no migration background","Female","","","",""
"2 on scale 1-7 ","2010","direct migration background","Male","","","",""
"2 on scale 1-7 ","2010","direct migration background","Female","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2010","no migration background","Male","","","",""
"3 on scale 1-7 ","2010","no migration background","Female","","","",""
"3 on scale 1-7 ","2010","direct migration background","Male","","","",""
"3 on scale 1-7 ","2010","direct migration background","Female","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2010","indirect migration background","Female","","","",""
"4 on scale 1-7","2010","no migration background","Male","","","",""
"4 on scale 1-7","2010","no migration background","Female","","","",""
"4 on scale 1-7","2010","direct migration background","Male","","","",""
"4 on scale 1-7","2010","direct migration background","Female","","","",""
"4 on scale 1-7","2010","indirect migration background","Male","","","",""
"4 on scale 1-7","2010","indirect migration background","Female","","","",""
"5 on scale 1-7","2010","no migration background","Male","","","",""
"5 on scale 1-7","2010","no migration background","Female","","","",""
"5 on scale 1-7","2010","direct migration background","Male","","","",""
"5 on scale 1-7","2010","direct migration background","Female","","","",""
"5 on scale 1-7","2010","indirect migration background","Male","","","",""
"5 on scale 1-7","2010","indirect migration background","Female","","","",""
"6 on scale 1-7","2010","no migration background","Male","","","",""
"6 on scale 1-7","2010","no migration background","Female","","","",""
"6 on scale 1-7","2010","direct migration background","Male","","","",""
"6 on scale 1-7","2010","direct migration background","Female","","","",""
"6 on scale 1-7","2010","indirect migration background","Male","","","",""
"6 on scale 1-7","2010","indirect migration background","Female","","","",""
"7 Strongly agree","2010","no migration background","Male","","","",""
"7 Strongly agree","2010","no migration background","Female","","","",""
"7 Strongly agree","2010","direct migration background","Male","","","",""
"7 Strongly agree","2010","direct migration background","Female","","","",""
"7 Strongly agree","2010","indirect migration background","Male","","","",""
"7 Strongly agree","2010","indirect migration background","Female","","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","","","",""
"1 Strongly disagree","2012","no migration background","Female","","","",""
"1 Strongly disagree","2012","direct migration background","Male","","","",""
"1 Strongly disagree","2012","direct migration background","Female","","","",""
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","","","",""
"2 on scale 1-7 ","2012","no migration background","Female","","","",""
"2 on scale 1-7 ","2012","direct migration background","Male","","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","64","0.0278314204565881","0.0209657608039816","0.0346970801091946"
"3 on scale 1-7 ","2012","no migration background","Female","30","0.00852956670867292","0.00541176682074469","0.0116473665966011"
"3 on scale 1-7 ","2012","direct migration background","Male","","","",""
"3 on scale 1-7 ","2012","direct migration background","Female","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","233","0.0969505526802211","0.084600332386067","0.109300772974375"
"4 on scale 1-7","2012","no migration background","Female","201","0.0655673172367154","0.0571753730768347","0.0739592613965961"
"4 on scale 1-7","2012","direct migration background","Male","64","0.116974602065296","0.0883421992055647","0.145607004925028"
"4 on scale 1-7","2012","direct migration background","Female","31","0.0458216535840969","0.029173658608448","0.0624696485597459"
"4 on scale 1-7","2012","indirect migration background","Male","","","",""
"4 on scale 1-7","2012","indirect migration background","Female","","","",""
"5 on scale 1-7","2012","no migration background","Male","594","0.267109991318525","0.2486424847876","0.285577497849451"
"5 on scale 1-7","2012","no migration background","Female","620","0.181670429504169","0.168598156412121","0.194742702596218"
"5 on scale 1-7","2012","direct migration background","Male","108","0.200516532688652","0.164846357117948","0.236186708259357"
"5 on scale 1-7","2012","direct migration background","Female","109","0.175001154766561","0.144748819378847","0.205253490154276"
"5 on scale 1-7","2012","indirect migration background","Male","47","0.201362099823682","0.145363289356768","0.257360910290595"
"5 on scale 1-7","2012","indirect migration background","Female","53","0.172283283804998","0.128518225838222","0.216048341771774"
"6 on scale 1-7","2012","no migration background","Male","922","0.419652543546616","0.399054177732784","0.440250909360448"
"6 on scale 1-7","2012","no migration background","Female","1490","0.447494889537493","0.430636850392761","0.464352928682225"
"6 on scale 1-7","2012","direct migration background","Male","163","0.359810508268965","0.317052585136739","0.402568431401191"
"6 on scale 1-7","2012","direct migration background","Female","230","0.360563581978484","0.32233383776365","0.398793326193319"
"6 on scale 1-7","2012","indirect migration background","Male","74","0.404717918555333","0.336176577188498","0.473259259922168"
"6 on scale 1-7","2012","indirect migration background","Female","115","0.381028028720646","0.324744796749002","0.437311260692289"
"7 Strongly agree","2012","no migration background","Male","367","0.176992802234177","0.161062522080667","0.192923082387687"
"7 Strongly agree","2012","no migration background","Female","980","0.29185607450317","0.276442974233219","0.307269174773121"
"7 Strongly agree","2012","direct migration background","Male","129","0.279766838252903","0.239776038958191","0.319757637547616"
"7 Strongly agree","2012","direct migration background","Female","217","0.379564698042708","0.340927739139011","0.418201656946405"
"7 Strongly agree","2012","indirect migration background","Male","50","0.268605149261688","0.206711214309796","0.330499084213581"
"7 Strongly agree","2012","indirect migration background","Female","95","0.374049858361445","0.317970931693072","0.430128785029818"
"1 Strongly disagree","2013","no migration background","Male","","","",""
"1 Strongly disagree","2013","no migration background","Female","","","",""
"1 Strongly disagree","2013","direct migration background","Male","","","",""
"1 Strongly disagree","2013","direct migration background","Female","","","",""
"1 Strongly disagree","2013","indirect migration background","Male","","","",""
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","56","0.00958647510981206","0.00741737815482397","0.0117555720648002"
"2 on scale 1-7 ","2013","no migration background","Female","56","0.00783393432694011","0.0059821262816856","0.00968574237219463"
"2 on scale 1-7 ","2013","direct migration background","Male","","","",""
"2 on scale 1-7 ","2013","direct migration background","Female","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2013","no migration background","Male","226","0.0305881758991814","0.0267548816749613","0.0344214701234016"
"3 on scale 1-7 ","2013","no migration background","Female","104","0.0132066458342704","0.0108087893158373","0.0156045023527035"
"3 on scale 1-7 ","2013","direct migration background","Male","","","",""
"3 on scale 1-7 ","2013","direct migration background","Female","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"4 on scale 1-7","2013","no migration background","Male","828","0.105827164496384","0.0989793730525993","0.112674955940169"
"4 on scale 1-7","2013","no migration background","Female","519","0.0618040062788557","0.0567461216380157","0.0668618909196957"
"4 on scale 1-7","2013","direct migration background","Male","76","0.110422290036303","0.087686660610431","0.133157919462174"
"4 on scale 1-7","2013","direct migration background","Female","48","0.052187763703664","0.0380673591375902","0.0663081682697377"
"4 on scale 1-7","2013","indirect migration background","Male","34","0.0904243508499089","0.0601621397920526","0.120686561907765"
"4 on scale 1-7","2013","indirect migration background","Female","","","",""
"5 on scale 1-7","2013","no migration background","Male","1935","0.243134801237407","0.233585446199388","0.252684156275425"
"5 on scale 1-7","2013","no migration background","Female","1515","0.182328840892426","0.174218654339093","0.190439027445759"
"5 on scale 1-7","2013","direct migration background","Male","153","0.217753313363438","0.18781406361465","0.247692563112226"
"5 on scale 1-7","2013","direct migration background","Female","159","0.153432646282777","0.130550788248302","0.176314504317252"
"5 on scale 1-7","2013","indirect migration background","Male","76","0.238508985748675","0.193538942240253","0.283479029257096"
"5 on scale 1-7","2013","indirect migration background","Female","66","0.165919526889887","0.128014225310658","0.203824828469117"
"6 on scale 1-7","2013","no migration background","Male","3150","0.405023172928627","0.394095412370961","0.415950933486293"
"6 on scale 1-7","2013","no migration background","Female","3710","0.411690102321862","0.401352921592834","0.422027283050889"
"6 on scale 1-7","2013","direct migration background","Male","270","0.35879841583818","0.324004026984323","0.393592804692037"
"6 on scale 1-7","2013","direct migration background","Female","366","0.421309422781441","0.389960297146717","0.452658548416165"
"6 on scale 1-7","2013","indirect migration background","Male","128","0.381712729226454","0.330449965375881","0.432975493077026"
"6 on scale 1-7","2013","indirect migration background","Female","146","0.377163412280278","0.327777956589117","0.42654886797144"
"7 Strongly agree","2013","no migration background","Male","1534","0.200814066910871","0.191896175284704","0.209731958537039"
"7 Strongly agree","2013","no migration background","Female","2784","0.320773641143493","0.31096925468647","0.330578027600515"
"7 Strongly agree","2013","direct migration background","Male","201","0.269957704444073","0.237753799562279","0.302161609325867"
"7 Strongly agree","2013","direct migration background","Female","355","0.346132008841729","0.315927793281339","0.37633622440212"
"7 Strongly agree","2013","indirect migration background","Male","97","0.245381539427198","0.19997449863922","0.290788580215176"
"7 Strongly agree","2013","indirect migration background","Female","126","0.342050356567368","0.293712367329439","0.390388345805297"
"1 Strongly disagree","2014","no migration background","Male","","","",""
"1 Strongly disagree","2014","no migration background","Female","","","",""
"1 Strongly disagree","2014","direct migration background","Male","","","",""
"1 Strongly disagree","2014","direct migration background","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"4 on scale 1-7","2014","no migration background","Male","","","",""
"4 on scale 1-7","2014","no migration background","Female","","","",""
"4 on scale 1-7","2014","direct migration background","Male","","","",""
"4 on scale 1-7","2014","direct migration background","Female","","","",""
"4 on scale 1-7","2014","indirect migration background","Male","","","",""
