"plh0224","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2007","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2007","66 and older","no migration background","","","",""
"4 on scale 1-7","2007","66 and older","direct migration background","","","",""
"4 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2007","66 and older","no migration background","","","",""
"5 on scale 1-7","2007","66 and older","direct migration background","","","",""
"5 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2007","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2007","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2007","66 and older","no migration background","","","",""
"6 on scale 1-7","2007","66 and older","direct migration background","","","",""
"6 on scale 1-7","2007","66 and older","indirect migration background","","","",""
"7 Strongly agree","2007","16-34 y.","no migration background","","","",""
"7 Strongly agree","2007","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2007","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2007","35-65 y.","no migration background","","","",""
"7 Strongly agree","2007","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2007","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2007","66 and older","no migration background","","","",""
"7 Strongly agree","2007","66 and older","direct migration background","","","",""
"7 Strongly agree","2007","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2008","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2008","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2008","66 and older","no migration background","","","",""
"1 Strongly disagree","2008","66 and older","direct migration background","","","",""
"1 Strongly disagree","2008","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2008","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2008","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2008","66 and older","no migration background","","","",""
"4 on scale 1-7","2008","66 and older","direct migration background","","","",""
"4 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2008","66 and older","no migration background","","","",""
"5 on scale 1-7","2008","66 and older","direct migration background","","","",""
"5 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2008","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2008","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2008","66 and older","no migration background","","","",""
"6 on scale 1-7","2008","66 and older","direct migration background","","","",""
"6 on scale 1-7","2008","66 and older","indirect migration background","","","",""
"7 Strongly agree","2008","16-34 y.","no migration background","","","",""
"7 Strongly agree","2008","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2008","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2008","35-65 y.","no migration background","","","",""
"7 Strongly agree","2008","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2008","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2008","66 and older","no migration background","","","",""
"7 Strongly agree","2008","66 and older","direct migration background","","","",""
"7 Strongly agree","2008","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2009","16-34 y.","no migration background","7","","",""
"1 Strongly disagree","2009","16-34 y.","direct migration background","1","","",""
"1 Strongly disagree","2009","16-34 y.","indirect migration background","1","","",""
"1 Strongly disagree","2009","35-65 y.","no migration background","32","0.00351807291178094","0.0022695299661423","0.00476661585741958"
"1 Strongly disagree","2009","35-65 y.","direct migration background","7","","",""
"1 Strongly disagree","2009","35-65 y.","indirect migration background","3","","",""
"1 Strongly disagree","2009","66 and older","no migration background","19","","",""
"1 Strongly disagree","2009","66 and older","direct migration background","1","","",""
"1 Strongly disagree","2009","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2009","16-34 y.","no migration background","21","","",""
"2 on scale 1-7 ","2009","16-34 y.","direct migration background","1","","",""
"2 on scale 1-7 ","2009","16-34 y.","indirect migration background","4","","",""
"2 on scale 1-7 ","2009","35-65 y.","no migration background","71","0.00978588686692869","0.00771010838668649","0.0118616653471709"
"2 on scale 1-7 ","2009","35-65 y.","direct migration background","11","","",""
"2 on scale 1-7 ","2009","35-65 y.","indirect migration background","2","","",""
"2 on scale 1-7 ","2009","66 and older","no migration background","36","0.0114624907932194","0.00808599505913429","0.0148389865273044"
"2 on scale 1-7 ","2009","66 and older","direct migration background","1","","",""
"2 on scale 1-7 ","2009","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2009","16-34 y.","no migration background","83","0.0299423371094224","0.0240188676426176","0.0358658065762272"
"3 on scale 1-7 ","2009","16-34 y.","direct migration background","4","","",""
"3 on scale 1-7 ","2009","16-34 y.","indirect migration background","9","","",""
"3 on scale 1-7 ","2009","35-65 y.","no migration background","227","0.0297623268527902","0.0261789798866014","0.0333456738189789"
"3 on scale 1-7 ","2009","35-65 y.","direct migration background","33","0.0386339075512303","0.0268184277675066","0.0504493873349541"
"3 on scale 1-7 ","2009","35-65 y.","indirect migration background","3","","",""
"3 on scale 1-7 ","2009","66 and older","no migration background","94","0.0236660951082889","0.0188444791335327","0.0284877110830452"
"3 on scale 1-7 ","2009","66 and older","direct migration background","5","","",""
"3 on scale 1-7 ","2009","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2009","16-34 y.","no migration background","343","0.113518297316856","0.102492694252948","0.124543900380763"
"4 on scale 1-7","2009","16-34 y.","direct migration background","29","","",""
"4 on scale 1-7","2009","16-34 y.","indirect migration background","47","0.0821434925718352","0.0584746621971866","0.105812322946484"
"4 on scale 1-7","2009","35-65 y.","no migration background","972","0.11693583176773","0.110159630608328","0.123712032927131"
"4 on scale 1-7","2009","35-65 y.","direct migration background","108","0.110097762111631","0.0909074058070267","0.129288118416235"
"4 on scale 1-7","2009","35-65 y.","indirect migration background","21","","",""
"4 on scale 1-7","2009","66 and older","no migration background","383","0.102227721591093","0.0926182929679525","0.111837150214234"
"4 on scale 1-7","2009","66 and older","direct migration background","37","0.107014642240299","0.0738122217662293","0.140217062714368"
"4 on scale 1-7","2009","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2009","16-34 y.","no migration background","707","0.232765097936572","0.218077267955577","0.247452927917568"
"5 on scale 1-7","2009","16-34 y.","direct migration background","62","0.232548987597212","0.184422430529752","0.280675544664673"
"5 on scale 1-7","2009","16-34 y.","indirect migration background","102","0.191918739072891","0.157972706144356","0.225864772001426"
"5 on scale 1-7","2009","35-65 y.","no migration background","1979","0.229564361921723","0.220696135560032","0.238432588283414"
"5 on scale 1-7","2009","35-65 y.","direct migration background","196","0.183342379675735","0.1596191351943","0.207065624157171"
"5 on scale 1-7","2009","35-65 y.","indirect migration background","35","0.186045340171467","0.130566586735084","0.241524093607849"
"5 on scale 1-7","2009","66 and older","no migration background","896","0.230870473447362","0.217504085320906","0.244236861573818"
"5 on scale 1-7","2009","66 and older","direct migration background","68","0.202943557955562","0.159746104296795","0.246141011614328"
"5 on scale 1-7","2009","66 and older","indirect migration background","1","","",""
"6 on scale 1-7","2009","16-34 y.","no migration background","1243","0.376582677672047","0.359742210569231","0.393423144774862"
"6 on scale 1-7","2009","16-34 y.","direct migration background","98","0.291055825825444","0.239307488221724","0.342804163429165"
"6 on scale 1-7","2009","16-34 y.","indirect migration background","200","0.39229652051195","0.350208751136224","0.434384289887676"
"6 on scale 1-7","2009","35-65 y.","no migration background","3318","0.376455224168263","0.366238613571675","0.386671834764851"
"6 on scale 1-7","2009","35-65 y.","direct migration background","376","0.35878597256656","0.329379571378434","0.388192373754686"
"6 on scale 1-7","2009","35-65 y.","indirect migration background","66","0.293107344688256","0.228212936803387","0.358001752573125"
"6 on scale 1-7","2009","66 and older","no migration background","1336","0.338686155567234","0.323674359411799","0.353697951722669"
"6 on scale 1-7","2009","66 and older","direct migration background","119","0.358339768861407","0.306837538082542","0.409841999640273"
"6 on scale 1-7","2009","66 and older","indirect migration background","2","","",""
"7 Strongly agree","2009","16-34 y.","no migration background","776","0.234795023248057","0.220062814375077","0.249527232121036"
"7 Strongly agree","2009","16-34 y.","direct migration background","101","0.34639976067121","0.292193789671322","0.400605731671098"
"7 Strongly agree","2009","16-34 y.","indirect migration background","154","0.312774562053271","0.272810636142051","0.35273848796449"
"7 Strongly agree","2009","35-65 y.","no migration background","2040","0.233978295510785","0.225050902009172","0.242905689012397"
"7 Strongly agree","2009","35-65 y.","direct migration background","291","0.291785095010465","0.26391511057591","0.31965507944502"
"7 Strongly agree","2009","35-65 y.","indirect migration background","59","0.345610987011693","0.277811101797803","0.413410872225583"
"7 Strongly agree","2009","66 and older","no migration background","1054","0.28823723083634","0.27387000888532","0.302604452787359"
"7 Strongly agree","2009","66 and older","direct migration background","102","0.308424975924031","0.258820553836357","0.358029398011705"
"7 Strongly agree","2009","66 and older","indirect migration background","3","","",""
"1 Strongly disagree","2010","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","66 and older","no migration background","","","",""
"1 Strongly disagree","2010","66 and older","direct migration background","","","",""
"1 Strongly disagree","2010","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","66 and older","no migration background","","","",""
"4 on scale 1-7","2010","66 and older","direct migration background","","","",""
"4 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","66 and older","no migration background","","","",""
"5 on scale 1-7","2010","66 and older","direct migration background","","","",""
"5 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","66 and older","no migration background","","","",""
"6 on scale 1-7","2010","66 and older","direct migration background","","","",""
"6 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"7 Strongly agree","2010","16-34 y.","no migration background","","","",""
"7 Strongly agree","2010","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2010","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2010","35-65 y.","no migration background","","","",""
"7 Strongly agree","2010","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2010","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2010","66 and older","no migration background","","","",""
"7 Strongly agree","2010","66 and older","direct migration background","","","",""
"7 Strongly agree","2010","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2011","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2011","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2011","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2011","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2011","35-65 y.","direct migration background","","","",""
