"plh0224","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","1","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","6","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2005","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","19","","",""
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","68","0.0243794074596542","0.0188569899334445","0.0299018249858639"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","10","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","23","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","30","0.0252449528650275","0.0153934238461057","0.0350964818839493"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","13","","",""
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","39","0.0185801516274652","0.0123453485213301","0.0248149547336003"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","6","","",""
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","28","","",""
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","16","","",""
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","8","","",""
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","18","","",""
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","30","0.0196542727225513","0.0131246009698981","0.0261839444752045"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","1","","",""
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","19","","",""
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","24","","",""
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","8","","",""
"3 on scale 1-7 ","2005","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","5","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","5","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","6","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","5","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","98","0.0753184863129522","0.0606297603783731","0.0900072122475312"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","286","0.0966583906775738","0.0860774818063666","0.107239299548781"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","32","0.0815036632409754","0.0527571121032233","0.110250214378727"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","102","0.108917756294597","0.0889061712658763","0.128929341323317"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","128","0.128896247394166","0.10785247035424","0.149940024434092"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","50","0.102239542614509","0.0721328550513483","0.13234623017767"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","52","0.0720564322011588","0.0538159379877885","0.0902969264145291"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","149","0.0781635670190811","0.0657699001915725","0.0905572338465896"
"4 on scale 1-7","2005","secondary school degree","Single parent ","28","","",""
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","131","0.0890158727943866","0.0738813835507089","0.104150362038064"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","99","0.100882213692675","0.0831726990920905","0.118591728293259"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","52","0.117593648880579","0.0893867414027148","0.145800556358443"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","78","0.0998137999622149","0.0788582873831943","0.120769312541235"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","157","0.0811744311546866","0.0683275000938786","0.0940213622154947"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","20","","",""
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","123","0.0947885047831825","0.0778733990042789","0.111703610562086"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","89","0.124316387602352","0.10273657222606","0.145896202978644"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","31","0.102563505029274","0.0699289767526488","0.1351980333059"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","10","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","26","","",""
"4 on scale 1-7","2005","Other degree","Single parent ","8","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","21","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","10","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","10","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","44","0.145925802095799","0.104867331658108","0.186984272533489"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","212","0.169488575501783","0.148606182312469","0.190370968691097"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","604","0.203198936161809","0.188790632459813","0.217607239863805"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","71","0.199756005191395","0.157749204804267","0.241762805578523"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","196","0.186626550463157","0.161599771330951","0.211653329595363"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","198","0.1994329475127","0.174339176947502","0.224526718077899"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","79","0.238952788356783","0.196575307022142","0.281330269691424"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","152","0.194609761400536","0.166682719812953","0.222536802988118"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","328","0.179490226038303","0.161771480169249","0.197208971907358"
"5 on scale 1-7","2005","secondary school degree","Single parent ","69","0.188828621462785","0.147767992447661","0.22988925047791"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","265","0.208558270244646","0.186965825467562","0.23015071502173"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","234","0.219301238064884","0.194970608388168","0.243631867741601"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","93","0.155230701851485","0.123521369387152","0.186940034315818"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","173","0.229431425357305","0.200036733192036","0.258826117522575"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","395","0.221372742897162","0.201842839049962","0.240902646744362"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","31","0.156447088757288","0.104518194668392","0.208375982846183"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","243","0.198343560017918","0.175317212949077","0.221369907086758"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","215","0.249172921781863","0.220883093684759","0.277462749878967"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","75","0.250960444410102","0.204323073182771","0.297597815637433"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","19","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","73","0.229205747150424","0.184981001986962","0.273430492313886"
"5 on scale 1-7","2005","Other degree","Single parent ","13","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","35","0.12963961955854","0.0839902426348888","0.175288996482192"
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","55","0.292956868797083","0.232817128694664","0.353096608899502"
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","13","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","11","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","27","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","60","0.166177507041639","0.124264415134896","0.208090598948383"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","60","0.20817893660423","0.160959495863985","0.255398377344475"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","429","0.3575713205166","0.33089468543835","0.38424795559485"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","1042","0.342728345182483","0.325733208947964","0.359723481417002"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","120","0.334026453751496","0.28447260514163","0.383580302361362"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","327","0.364103597245847","0.333195026763266","0.395012167728428"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","342","0.359982328155271","0.329838029347396","0.390126626963146"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","131","0.295640252157962","0.250292857874317","0.340987646441607"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","285","0.363159413326571","0.329235694054288","0.397083132598853"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","705","0.39374330714092","0.371185048948577","0.416301565333263"
"6 on scale 1-7","2005","secondary school degree","Single parent ","116","0.32971746119962","0.280396071598228","0.379038850801011"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","565","0.414647878804859","0.388464423419433","0.440831334190286"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","449","0.382795726285415","0.354213959972232","0.411377492598598"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","186","0.322182829897774","0.281262727955514","0.363102931840035"
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","297","0.377958354005397","0.344060787346337","0.411855920664457"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","736","0.43152332273743","0.40822462253759","0.45482202293727"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","84","0.47029519447413","0.398948904699866","0.541641484248395"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","504","0.461664284737478","0.432876278558527","0.490452290916429"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","374","0.37751679017975","0.345810759213599","0.409222821145902"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","134","0.34649099130463","0.295305036095039","0.397676946514221"
"6 on scale 1-7","2005","Other degree","1-pers.-HH","28","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","122","0.347088868802974","0.297001209927029","0.39717652767892"
"6 on scale 1-7","2005","Other degree","Single parent ","18","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","67","0.347403163705536","0.282695489512213","0.412110837898859"
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","61","0.237567022769524","0.181328919571487","0.29380512596756"
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","42","0.342631106163835","0.257001281171223","0.428260931156447"
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","12","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","27","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","46","0.385447609946418","0.297258025803299","0.473637194089537"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","121","0.45470720998934","0.398640176939766","0.510774243038914"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","100","0.326884606269642","0.272330063914575","0.381439148624708"
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","465","0.363901713677733","0.337122895185239","0.390680532170227"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","958","0.320155775211984","0.303450156572282","0.336861393851685"
"7 Strongly agree","2005","lower secondary degree","Single parent ","111","0.320525422253359","0.271493793986348","0.36955705052037"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","274","0.300447721923913","0.270998908817381","0.329896535030444"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","266","0.27454965352721","0.246522247261373","0.302577059793047"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","108","0.286874325142235","0.2419271743078","0.331821475976669"
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","263","0.341407936020208","0.307958831662904","0.374857040377511"
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","564","0.323380061486705","0.301782748951586","0.344977374021823"
"7 Strongly agree","2005","secondary school degree","Single parent ","127","0.38189665168989","0.330923809390635","0.432869493989144"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","362","0.251720548437419","0.228654676253774","0.274786420621065"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","302","0.275195356718119","0.24893370146116","0.301457011975078"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","158","0.367951516586796","0.325723593338484","0.410179439835109"
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","214","0.267671598797045","0.23671944297146","0.298623754622631"
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","407","0.24063608722823","0.220527637653293","0.260744536803167"
"7 Strongly agree","2005","college entrance qualification","Single parent ","51","0.237940109646095","0.177070916212027","0.298809303080163"
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","259","0.226227514580266","0.202067276763128","0.250387752397403"
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","187","0.220658168230368","0.193535405737831","0.247780930722904"
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","81","0.272308107282424","0.224424914243375","0.320191300321474"
"7 Strongly agree","2005","Other degree","1-pers.-HH","39","0.431789639144086","0.333217789321794","0.530361488966379"
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","115","0.296062966334025","0.248029679732255","0.344096252935794"
"7 Strongly agree","2005","Other degree","Single parent ","23","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","74","0.388252542873557","0.322021794200046","0.454483291547068"
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","77","0.362177449126233","0.298666677614597","0.42568822063787"
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","46","0.386969488693157","0.29909020781404","0.474848769572273"
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","13","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","30","0.381682994760313","0.278407893578507","0.48495809594212"
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","29","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","85","0.244076481144178","0.19571176175908","0.292441200529276"
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","71","0.284903936104507","0.232408646081963","0.337399226127051"
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2006","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
