"plh0224","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","(Married) couple without C. ","higher education","667","0.411829734685894","0.388153947388706","0.435505521983081","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","253","0.328903787939057","0.293060903288232","0.364746672589882","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher education","282","0.441313701209436","0.402509344856231","0.48011805756264","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","in school","89","0.300565882314826","0.244179467756703","0.356952296872948","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","72","0.242603849297728","0.188818552644312","0.296389145951143","6"
"6 on scale 1-7","2005","1-pers.-HH","in school","1","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","inadequately","7","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","general elemantary","162","0.371745603142243","0.326067869063331","0.417423337221155","6"
"6 on scale 1-7","2005","1-pers.-HH","middle vocational","534","0.350542252750277","0.32676571734565","0.374318788154904","6"
"6 on scale 1-7","2005","1-pers.-HH","vocational + Abi","63","0.362193306505738","0.29158548109491","0.432801131916567","6"
"6 on scale 1-7","2005","1-pers.-HH","higher vocational","72","0.425880332032798","0.356830920381717","0.494929743683879","6"
"6 on scale 1-7","2005","1-pers.-HH","higher education","215","0.360963156596115","0.321184650912591","0.400741662279639","6"
"6 on scale 1-7","2005","(Married) couple without C. ","in school","3","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","inadequately","18","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","general elemantary","235","0.310158104530446","0.275744140064187","0.344572068996705","6"
"6 on scale 1-7","2005","(Married) couple without C. ","middle vocational","1351","0.36782186415802","0.352184564407268","0.383459163908772","6"
"6 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","152","0.440226908659034","0.388368276113426","0.492085541204642","6"
"6 on scale 1-7","2005","(Married) couple without C. ","higher vocational","215","0.365018798031355","0.325215598576359","0.404821997486351","6"
"6 on scale 1-7","2005","Single parent ","in school","42","0.407431343013231","0.312540122073454","0.502322563953009","6"
"6 on scale 1-7","2005","Single parent ","inadequately","4","","","","6"
"6 on scale 1-7","2005","Single parent ","general elemantary","59","0.281662363729128","0.220680082226954","0.342644645231303","6"
"6 on scale 1-7","2005","Single parent ","middle vocational","197","0.372349472140597","0.331269835327249","0.413429108953945","6"
"6 on scale 1-7","2005","Single parent ","vocational + Abi","17","","","","6"
"6 on scale 1-7","2005","Single parent ","higher vocational","19","","","","6"
"6 on scale 1-7","2005","Single parent ","higher education","49","0.406090969542057","0.317481789501273","0.494700149582841","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","","","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","8","","","","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","98","0.361676883550663","0.304575806358413","0.418777960742912","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","708","0.39901507104033","0.37659725510859","0.42143288697207","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","140","0.473475995711427","0.418338011474635","0.528613979948219","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher education","356","0.415242012662192","0.381799123405617","0.448684901918767","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","in school","112","0.469616532699404","0.409641022568009","0.529592042830798","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","10","","","","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","138","0.328838577945094","0.284331295258233","0.373345860631956","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","686","0.373994980352674","0.351478885075048","0.396511075630301","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","51","0.214591407757861","0.15341569642454","0.275767119091182","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","19","","","","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","37","0.408799848091042","0.313859217920988","0.503740478261096","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","120","0.380420372394023","0.324447239265954","0.436393505522091","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","in school","62","0.286652501367403","0.231041633599085","0.342263369135721","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher vocational","55","0.326028264457584","0.262477114145253","0.389579414769916","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher vocational","107","0.213185303259025","0.173493457087813","0.252877149430237","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","inadequately","15","","","","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","general elemantary","136","0.324989302624563","0.280616581000398","0.369362024248728","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","middle vocational","471","0.260823500906224","0.240391132120333","0.281255869692115","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","vocational + Abi","40","0.258048639045","0.192846244738256","0.323251033351744","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher education","134","0.236621264596466","0.20340737919379","0.269835149999141","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","inadequately","9","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","middle vocational","182","0.312699151190064","0.277330954707302","0.348067347672826","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","vocational + Abi","25","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher vocational","28","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher education","74","0.24921693201209","0.199346264970803","0.299087599053377","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","general elemantary","86","0.396545060235514","0.335165768418397","0.45792435205263","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher education","183","0.239442652824812","0.210480435604167","0.268404870045457","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","in school","71","0.23465206506904","0.1837249681167","0.285579162021379","7"
"7 Strongly agree","2005","(Married) couple without C. ","higher education","409","0.248069307117459","0.227292946724547","0.268845667510371","7"
"7 Strongly agree","2005","Single parent ","in school","23","","","","7"
"7 Strongly agree","2005","Single parent ","inadequately","8","","","","7"
"7 Strongly agree","2005","Single parent ","general elemantary","74","0.348881256177713","0.284264691453301","0.413497820902125","7"
"7 Strongly agree","2005","Single parent ","middle vocational","172","0.332766175209408","0.292725546363838","0.372806804054978","7"
"7 Strongly agree","2005","Single parent ","vocational + Abi","11","","","","7"
"7 Strongly agree","2005","Single parent ","higher vocational","17","","","","7"
"7 Strongly agree","2005","Single parent ","higher education","40","0.34306555746238","0.257409779718453","0.428721335206308","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","in school","1","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","inadequately","17","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","general elemantary","88","0.355180958739406","0.298307792967948","0.412054124510864","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","middle vocational","505","0.272699188992718","0.252311602447053","0.293086775538383","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","vocational + Abi","85","0.270066704532637","0.221035797917109","0.319097611148165","7"
"7 Strongly agree","2005","1-pers.-HH","in school","","","","","7"
"7 Strongly agree","2005","1-pers.-HH","inadequately","9","","","","7"
"7 Strongly agree","2005","1-pers.-HH","general elemantary","149","0.353094458564422","0.307921373665424","0.398267543463419","7"
"7 Strongly agree","2005","1-pers.-HH","middle vocational","567","0.35101864645732","0.327234688022078","0.374802604892561","7"
"7 Strongly agree","2005","1-pers.-HH","vocational + Abi","50","0.274732445784101","0.209156858209773","0.340308033358428","7"
"7 Strongly agree","2005","1-pers.-HH","higher vocational","56","0.285320251692047","0.222262712997346","0.348377790386748","7"
"7 Strongly agree","2005","1-pers.-HH","higher education","164","0.310603780245592","0.272277921477338","0.348929639013845","7"
"7 Strongly agree","2005","(Married) couple without C. ","in school","","","","","7"
"7 Strongly agree","2005","(Married) couple without C. ","inadequately","26","","","","7"
"7 Strongly agree","2005","(Married) couple without C. ","general elemantary","242","0.357314186274801","0.321661452011192","0.392966920538411","7"
"7 Strongly agree","2005","(Married) couple without C. ","middle vocational","1143","0.311372008950666","0.296355970380487","0.326388047520845","7"
"7 Strongly agree","2005","(Married) couple without C. ","vocational + Abi","86","0.237810512698162","0.193334713471254","0.282286311925069","7"
"7 Strongly agree","2005","(Married) couple without C. ","higher vocational","174","0.326313940953395","0.287550124583749","0.365077757323041","7"
"1 Strongly disagree","2006","Single parent ","general elemantary","","","","","1"
"1 Strongly disagree","2006","Single parent ","middle vocational","","","","","1"
"1 Strongly disagree","2006","Single parent ","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Single parent ","higher vocational","","","","","1"
"1 Strongly disagree","2006","Single parent ","higher education","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","in school","","","","","1"
