"plh0224","year","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","direct migration background","","","",""
"4 on scale 1-7","2007","indirect migration background","","","",""
"5 on scale 1-7","2007","no migration background","","","",""
"5 on scale 1-7","2007","direct migration background","","","",""
"5 on scale 1-7","2007","indirect migration background","","","",""
"6 on scale 1-7","2007","no migration background","","","",""
"6 on scale 1-7","2007","direct migration background","","","",""
"6 on scale 1-7","2007","indirect migration background","","","",""
"7 Strongly agree","2007","no migration background","","","",""
"7 Strongly agree","2007","direct migration background","","","",""
"7 Strongly agree","2007","indirect migration background","","","",""
"1 Strongly disagree","2008","no migration background","","","",""
"1 Strongly disagree","2008","direct migration background","","","",""
"1 Strongly disagree","2008","indirect migration background","","","",""
"2 on scale 1-7 ","2008","no migration background","","","",""
"2 on scale 1-7 ","2008","direct migration background","","","",""
"2 on scale 1-7 ","2008","indirect migration background","","","",""
"3 on scale 1-7 ","2008","no migration background","","","",""
"3 on scale 1-7 ","2008","direct migration background","","","",""
"3 on scale 1-7 ","2008","indirect migration background","","","",""
"4 on scale 1-7","2008","no migration background","","","",""
"4 on scale 1-7","2008","direct migration background","","","",""
"4 on scale 1-7","2008","indirect migration background","","","",""
"5 on scale 1-7","2008","no migration background","","","",""
"5 on scale 1-7","2008","direct migration background","","","",""
"5 on scale 1-7","2008","indirect migration background","","","",""
"6 on scale 1-7","2008","no migration background","","","",""
"6 on scale 1-7","2008","direct migration background","","","",""
"6 on scale 1-7","2008","indirect migration background","","","",""
"7 Strongly agree","2008","no migration background","","","",""
"7 Strongly agree","2008","direct migration background","","","",""
"7 Strongly agree","2008","indirect migration background","","","",""
"1 Strongly disagree","2009","no migration background","58","0.00400870612759736","0.00301832751297591","0.00499908474221881"
"1 Strongly disagree","2009","direct migration background","","","",""
"1 Strongly disagree","2009","indirect migration background","","","",""
"2 on scale 1-7 ","2009","no migration background","128","0.00987864867109493","0.00832853211065467","0.0114287652315352"
"2 on scale 1-7 ","2009","direct migration background","","","",""
"2 on scale 1-7 ","2009","indirect migration background","","","",""
"3 on scale 1-7 ","2009","no migration background","404","0.0282233196692203","0.0256275948068709","0.0308190445315697"
"3 on scale 1-7 ","2009","direct migration background","42","0.0322119585229132","0.0236952213380291","0.0407286957077972"
"3 on scale 1-7 ","2009","indirect migration background","","","",""
"4 on scale 1-7","2009","no migration background","1698","0.112394204702944","0.107443655322858","0.117344754083029"
"4 on scale 1-7","2009","direct migration background","174","0.107113923000133","0.092196440309457","0.12203140569081"
"4 on scale 1-7","2009","indirect migration background","68","0.092201138211688","0.0709505452726468","0.113451731150729"
"5 on scale 1-7","2009","no migration background","3582","0.230590868369674","0.223988935659088","0.23719280108026"
"5 on scale 1-7","2009","direct migration background","326","0.197093604159945","0.177905004645778","0.216282203674113"
"5 on scale 1-7","2009","indirect migration background","138","0.190614361488502","0.161763176818477","0.219465546158527"
"6 on scale 1-7","2009","no migration background","5897","0.36670786386163","0.359154619551615","0.374261108171645"
"6 on scale 1-7","2009","direct migration background","593","0.344594427142383","0.321670778454614","0.367518075830153"
"6 on scale 1-7","2009","indirect migration background","268","0.369019677195999","0.333575837435159","0.40446351695684"
"7 Strongly agree","2009","no migration background","3870","0.248196388597839","0.241425879816364","0.254966897379315"
"7 Strongly agree","2009","direct migration background","494","0.306134525024168","0.283903046379462","0.328366003668874"
"7 Strongly agree","2009","indirect migration background","216","0.321564141533166","0.287256070697699","0.355872212368634"
"1 Strongly disagree","2010","no migration background","","","",""
"1 Strongly disagree","2010","direct migration background","","","",""
"1 Strongly disagree","2010","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no migration background","","","",""
"2 on scale 1-7 ","2010","direct migration background","","","",""
"2 on scale 1-7 ","2010","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no migration background","","","",""
"3 on scale 1-7 ","2010","direct migration background","","","",""
"3 on scale 1-7 ","2010","indirect migration background","","","",""
"4 on scale 1-7","2010","no migration background","","","",""
"4 on scale 1-7","2010","direct migration background","","","",""
"4 on scale 1-7","2010","indirect migration background","","","",""
"5 on scale 1-7","2010","no migration background","","","",""
"5 on scale 1-7","2010","direct migration background","","","",""
"5 on scale 1-7","2010","indirect migration background","","","",""
"6 on scale 1-7","2010","no migration background","","","",""
"6 on scale 1-7","2010","direct migration background","","","",""
"6 on scale 1-7","2010","indirect migration background","","","",""
"7 Strongly agree","2010","no migration background","","","",""
"7 Strongly agree","2010","direct migration background","","","",""
"7 Strongly agree","2010","indirect migration background","","","",""
"1 Strongly disagree","2011","no migration background","","","",""
"1 Strongly disagree","2011","direct migration background","","","",""
"1 Strongly disagree","2011","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no migration background","","","",""
"2 on scale 1-7 ","2011","direct migration background","","","",""
"2 on scale 1-7 ","2011","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no migration background","","","",""
"3 on scale 1-7 ","2011","direct migration background","","","",""
"3 on scale 1-7 ","2011","indirect migration background","","","",""
"4 on scale 1-7","2011","no migration background","","","",""
"4 on scale 1-7","2011","direct migration background","","","",""
"4 on scale 1-7","2011","indirect migration background","","","",""
"5 on scale 1-7","2011","no migration background","","","",""
"5 on scale 1-7","2011","direct migration background","","","",""
"5 on scale 1-7","2011","indirect migration background","","","",""
"6 on scale 1-7","2011","no migration background","","","",""
"6 on scale 1-7","2011","direct migration background","","","",""
"6 on scale 1-7","2011","indirect migration background","","","",""
"7 Strongly agree","2011","no migration background","","","",""
"7 Strongly agree","2011","direct migration background","","","",""
"7 Strongly agree","2011","indirect migration background","","","",""
"1 Strongly disagree","2012","no migration background","","","",""
"1 Strongly disagree","2012","direct migration background","","","",""
"1 Strongly disagree","2012","indirect migration background","","","",""
"2 on scale 1-7 ","2012","no migration background","33","0.0062276635916333","0.00415740292008411","0.00829792426318249"
"2 on scale 1-7 ","2012","direct migration background","","","",""
"2 on scale 1-7 ","2012","indirect migration background","","","",""
"3 on scale 1-7 ","2012","no migration background","94","0.0168406692286148","0.0134544846021145","0.0202268538551151"
"3 on scale 1-7 ","2012","direct migration background","","","",""
"3 on scale 1-7 ","2012","indirect migration background","","","",""
"4 on scale 1-7","2012","no migration background","434","0.0790804901466812","0.0719787541901698","0.0861822261031926"
"4 on scale 1-7","2012","direct migration background","95","0.0788536053057867","0.0628539750018711","0.0948532356097023"
"4 on scale 1-7","2012","indirect migration background","34","0.068543493559307","0.0460094601437989","0.091077526974815"
"5 on scale 1-7","2012","no migration background","1214","0.218459484419411","0.207585712763456","0.229333256075367"
"5 on scale 1-7","2012","direct migration background","217","0.186846380434277","0.163706373413415","0.20998638745514"
"5 on scale 1-7","2012","indirect migration background","100","0.185088551479293","0.150453206833426","0.21972389612516"
"6 on scale 1-7","2012","no migration background","2412","0.435506373048455","0.422458317797629","0.448554428299282"
"6 on scale 1-7","2012","direct migration background","393","0.360213976024737","0.331714787386223","0.388713164663251"
"6 on scale 1-7","2012","indirect migration background","189","0.391460206575233","0.347932796448361","0.434987616702104"
"7 Strongly agree","2012","no migration background","1347","0.242397590148696","0.231120323983512","0.253674856313881"
"7 Strongly agree","2012","direct migration background","346","0.333234670167956","0.30525153072459","0.361217809611321"
"7 Strongly agree","2012","indirect migration background","145","0.327615790207055","0.285759022168916","0.369472558245194"
"1 Strongly disagree","2013","no migration background","42","0.00366348141053789","0.00274049270035061","0.00458647012072516"
"1 Strongly disagree","2013","direct migration background","","","",""
"1 Strongly disagree","2013","indirect migration background","","","",""
"2 on scale 1-7 ","2013","no migration background","112","0.00868980256291671","0.00727186825781708","0.0101077368680163"
"2 on scale 1-7 ","2013","direct migration background","","","",""
"2 on scale 1-7 ","2013","indirect migration background","","","",""
"3 on scale 1-7 ","2013","no migration background","330","0.0216950642611736","0.0194693779171205","0.0239207506052267"
"3 on scale 1-7 ","2013","direct migration background","32","0.0217904616918353","0.0148152852849381","0.0287656380987325"
"3 on scale 1-7 ","2013","indirect migration background","","","",""
"4 on scale 1-7","2013","no migration background","1347","0.0833030909985907","0.07908136726419","0.0875248147329913"
"4 on scale 1-7","2013","direct migration background","124","0.0796099019247399","0.0666776086059812","0.0925421952434986"
"4 on scale 1-7","2013","indirect migration background","58","0.0922431287039994","0.0710328265628504","0.113453430845148"
"5 on scale 1-7","2013","no migration background","3450","0.212023950145198","0.205779483676585","0.218268416613812"
"5 on scale 1-7","2013","direct migration background","312","0.183720695902735","0.165219301269811","0.202222090535659"
"5 on scale 1-7","2013","indirect migration background","142","0.203941899208248","0.17440800717724","0.233475791239257"
"6 on scale 1-7","2013","no migration background","6860","0.408434250500931","0.400924786217406","0.415943714784457"
"6 on scale 1-7","2013","direct migration background","636","0.391873526575379","0.368550980990797","0.41519607215996"
"6 on scale 1-7","2013","indirect migration background","274","0.379546345359559","0.343976485787659","0.41511620493146"
"7 Strongly agree","2013","no migration background","4318","0.262190360120651","0.255471015881239","0.268909704360063"
"7 Strongly agree","2013","direct migration background","556","0.3102621832308","0.288161155263905","0.332363211197694"
"7 Strongly agree","2013","indirect migration background","223","0.291415211814058","0.258107324129528","0.324723099498589"
"1 Strongly disagree","2014","no migration background","","","",""
"1 Strongly disagree","2014","direct migration background","","","",""
"1 Strongly disagree","2014","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no migration background","","","",""
"2 on scale 1-7 ","2014","direct migration background","","","",""
"2 on scale 1-7 ","2014","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no migration background","","","",""
"3 on scale 1-7 ","2014","direct migration background","","","",""
"3 on scale 1-7 ","2014","indirect migration background","","","",""
"4 on scale 1-7","2014","no migration background","","","",""
"4 on scale 1-7","2014","direct migration background","","","",""
"4 on scale 1-7","2014","indirect migration background","","","",""
"5 on scale 1-7","2014","no migration background","","","",""
"5 on scale 1-7","2014","direct migration background","","","",""
"5 on scale 1-7","2014","indirect migration background","","","",""
"6 on scale 1-7","2014","no migration background","","","",""
"6 on scale 1-7","2014","direct migration background","","","",""
"6 on scale 1-7","2014","indirect migration background","","","",""
"7 Strongly agree","2014","no migration background","","","",""
"7 Strongly agree","2014","direct migration background","","","",""
"7 Strongly agree","2014","indirect migration background","","","",""
"1 Strongly disagree","2015","no migration background","","","",""
"1 Strongly disagree","2015","direct migration background","","","",""
"1 Strongly disagree","2015","indirect migration background","","","",""
"2 on scale 1-7 ","2015","no migration background","","","",""
"2 on scale 1-7 ","2015","direct migration background","","","",""
"2 on scale 1-7 ","2015","indirect migration background","","","",""
"3 on scale 1-7 ","2015","no migration background","","","",""
"3 on scale 1-7 ","2015","direct migration background","","","",""
"3 on scale 1-7 ","2015","indirect migration background","","","",""
"4 on scale 1-7","2015","no migration background","","","",""
"4 on scale 1-7","2015","direct migration background","","","",""
"4 on scale 1-7","2015","indirect migration background","","","",""
"5 on scale 1-7","2015","no migration background","","","",""
"5 on scale 1-7","2015","direct migration background","","","",""
"5 on scale 1-7","2015","indirect migration background","","","",""
"6 on scale 1-7","2015","no migration background","","","",""
"6 on scale 1-7","2015","direct migration background","","","",""
"6 on scale 1-7","2015","indirect migration background","","","",""
"7 Strongly agree","2015","no migration background","","","",""
"7 Strongly agree","2015","direct migration background","","","",""
"7 Strongly agree","2015","indirect migration background","","","",""
"1 Strongly disagree","2016","no migration background","","","",""
"1 Strongly disagree","2016","direct migration background","","","",""
"1 Strongly disagree","2016","indirect migration background","","","",""
"2 on scale 1-7 ","2016","no migration background","","","",""
"2 on scale 1-7 ","2016","direct migration background","","","",""
"2 on scale 1-7 ","2016","indirect migration background","","","",""
"3 on scale 1-7 ","2016","no migration background","","","",""
"3 on scale 1-7 ","2016","direct migration background","","","",""
"3 on scale 1-7 ","2016","indirect migration background","","","",""
"4 on scale 1-7","2016","no migration background","","","",""
"4 on scale 1-7","2016","direct migration background","","","",""
"4 on scale 1-7","2016","indirect migration background","","","",""
"5 on scale 1-7","2016","no migration background","","","",""
"5 on scale 1-7","2016","direct migration background","","","",""
"5 on scale 1-7","2016","indirect migration background","","","",""
"6 on scale 1-7","2016","no migration background","","","",""
"6 on scale 1-7","2016","direct migration background","","","",""
"6 on scale 1-7","2016","indirect migration background","","","",""
"7 Strongly agree","2016","no migration background","","","",""
"7 Strongly agree","2016","direct migration background","","","",""
"7 Strongly agree","2016","indirect migration background","","","",""
"1 Strongly disagree","2017","no migration background","39","0.00280105677957447","0.00207400953939846","0.00352810401975048"
"1 Strongly disagree","2017","direct migration background","30","0.00258547078089367","0.00141783322172243","0.00375310834006491"
"1 Strongly disagree","2017","indirect migration background","","","",""
"2 on scale 1-7 ","2017","no migration background","118","0.00586428884938998","0.00481392133037826","0.00691465636840171"
"2 on scale 1-7 ","2017","direct migration background","36","0.00536455937430411","0.00368498442957741","0.00704413431903081"
"2 on scale 1-7 ","2017","indirect migration background","","","",""
"3 on scale 1-7 ","2017","no migration background","382","0.0192494806167327","0.0173593163412928","0.0211396448921726"
"3 on scale 1-7 ","2017","direct migration background","94","0.0156926589829377","0.0128349761563259","0.0185503418095495"
"3 on scale 1-7 ","2017","indirect migration background","","","",""
"4 on scale 1-7","2017","no migration background","1599","0.0777412466143506","0.074057727630619","0.0814247655980821"
"4 on scale 1-7","2017","direct migration background","359","0.0633448552951836","0.0577441086180421","0.068945601972325"
"4 on scale 1-7","2017","indirect migration background","119","0.0681910934928967","0.0562575357681563","0.080124651217637"
"5 on scale 1-7","2017","no migration background","4133","0.204526936903386","0.198978140815765","0.210075732991007"
"5 on scale 1-7","2017","direct migration background","948","0.181938224325295","0.173067574808786","0.190808873841804"
"5 on scale 1-7","2017","indirect migration background","310","0.181798377060411","0.163539761208419","0.200056992912403"
"6 on scale 1-7","2017","no migration background","8743","0.422931284327795","0.4161351893412","0.42972737931439"
"6 on scale 1-7","2017","direct migration background","2157","0.373068195205457","0.361948198499266","0.384188191911647"
"6 on scale 1-7","2017","indirect migration background","663","0.390309368396389","0.367215221129678","0.413403515663101"
"7 Strongly agree","2017","no migration background","5285","0.266885705908771","0.260800724299902","0.27297068751764"
"7 Strongly agree","2017","direct migration background","3642","0.35800603603593","0.346982750903888","0.369029321167971"
"7 Strongly agree","2017","indirect migration background","581","0.330155634366778","0.307892362321428","0.352418906412127"
"1 Strongly disagree","2018","no migration background","","","",""
"1 Strongly disagree","2018","direct migration background","","","",""
"1 Strongly disagree","2018","indirect migration background","","","",""
"2 on scale 1-7 ","2018","no migration background","","","",""
"2 on scale 1-7 ","2018","direct migration background","","","",""
"2 on scale 1-7 ","2018","indirect migration background","","","",""
"3 on scale 1-7 ","2018","no migration background","","","",""
"3 on scale 1-7 ","2018","direct migration background","","","",""
"3 on scale 1-7 ","2018","indirect migration background","","","",""
"4 on scale 1-7","2018","no migration background","","","",""
"4 on scale 1-7","2018","direct migration background","","","",""
"4 on scale 1-7","2018","indirect migration background","","","",""
"5 on scale 1-7","2018","no migration background","","","",""
"5 on scale 1-7","2018","direct migration background","","","",""
"5 on scale 1-7","2018","indirect migration background","","","",""
"6 on scale 1-7","2018","no migration background","","","",""
"6 on scale 1-7","2018","direct migration background","","","",""
"6 on scale 1-7","2018","indirect migration background","","","",""
"7 Strongly agree","2018","no migration background","","","",""
"7 Strongly agree","2018","direct migration background","","","",""
"7 Strongly agree","2018","indirect migration background","","","",""
"1 Strongly disagree","2019","no migration background","44","0.00244498178028831","0.00176474005530316","0.00312522350527347"
"1 Strongly disagree","2019","direct migration background","","","",""
"1 Strongly disagree","2019","indirect migration background","","","",""
"2 on scale 1-7 ","2019","no migration background","129","0.00620218224525346","0.00512080231261201","0.0072835621778949"
"2 on scale 1-7 ","2019","direct migration background","","","",""
"2 on scale 1-7 ","2019","indirect migration background","","","",""
"3 on scale 1-7 ","2019","no migration background","402","0.0195419562307981","0.017635373961009","0.0214485385005872"
"3 on scale 1-7 ","2019","direct migration background","73","0.0214219790668009","0.0168371881091078","0.026006770024494"
"3 on scale 1-7 ","2019","indirect migration background","36","0.0163648561612843","0.0103355262384984","0.0223941860840702"
"4 on scale 1-7","2019","no migration background","1681","0.0834467378338571","0.0796374783237959","0.0872559973439184"
"4 on scale 1-7","2019","direct migration background","283","0.071184035544003","0.0630417157903886","0.0793263552976174"
"4 on scale 1-7","2019","indirect migration background","128","0.0840410810835718","0.070856092826086","0.0972260693410577"
"5 on scale 1-7","2019","no migration background","4208","0.209844290611682","0.204235594046606","0.215452987176759"
"5 on scale 1-7","2019","direct migration background","662","0.162681425196058","0.150994335907379","0.174368514484736"
"5 on scale 1-7","2019","indirect migration background","314","0.179921174563673","0.161666887652378","0.198175461474968"
"6 on scale 1-7","2019","no migration background","8540","0.421916406118168","0.415113953058464","0.428718859177872"
"6 on scale 1-7","2019","direct migration background","1448","0.403533310283034","0.387997825583119","0.41906879498295"
"6 on scale 1-7","2019","indirect migration background","640","0.369103380856945","0.34617100527938","0.39203575643451"
"7 Strongly agree","2019","no migration background","5244","0.256603445179953","0.250587573854763","0.262619316505142"
"7 Strongly agree","2019","direct migration background","1330","0.334455724771938","0.319515751926482","0.349395697617394"
"7 Strongly agree","2019","indirect migration background","571","0.340790953493475","0.318266641081737","0.363315265905214"
