"plh0224","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2008","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2008","66 and older","Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2008","16-34 y.","Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2008","35-65 y.","Employed","","","",""
"4 on scale 1-7","2008","66 and older","Not Employed","","","",""
"4 on scale 1-7","2008","66 and older","Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2008","16-34 y.","Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2008","35-65 y.","Employed","","","",""
"5 on scale 1-7","2008","66 and older","Not Employed","","","",""
"5 on scale 1-7","2008","66 and older","Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2008","16-34 y.","Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2008","35-65 y.","Employed","","","",""
"6 on scale 1-7","2008","66 and older","Not Employed","","","",""
"6 on scale 1-7","2008","66 and older","Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2008","16-34 y.","Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2008","35-65 y.","Employed","","","",""
"7 Strongly agree","2008","66 and older","Not Employed","","","",""
"7 Strongly agree","2008","66 and older","Employed","","","",""
"1 Strongly disagree","2009","16-34 y.","Not Employed","4","","",""
"1 Strongly disagree","2009","16-34 y.","Employed","5","","",""
"1 Strongly disagree","2009","35-65 y.","Not Employed","10","","",""
"1 Strongly disagree","2009","35-65 y.","Employed","32","0.00521580272907498","0.00363031129674003","0.00680129416140993"
"1 Strongly disagree","2009","66 and older","Not Employed","15","","",""
"1 Strongly disagree","2009","66 and older","Employed","5","","",""
"2 on scale 1-7 ","2009","16-34 y.","Not Employed","7","","",""
"2 on scale 1-7 ","2009","16-34 y.","Employed","19","","",""
"2 on scale 1-7 ","2009","35-65 y.","Not Employed","18","","",""
"2 on scale 1-7 ","2009","35-65 y.","Employed","66","0.00946783631468344","0.00733627149587384","0.011599401133493"
"2 on scale 1-7 ","2009","66 and older","Not Employed","32","0.00851423744600002","0.00560935194611052","0.0114191229458895"
"2 on scale 1-7 ","2009","66 and older","Employed","5","","",""
"3 on scale 1-7 ","2009","16-34 y.","Not Employed","19","","",""
"3 on scale 1-7 ","2009","16-34 y.","Employed","77","0.0271405930972109","0.0212868057207659","0.0329943804736559"
"3 on scale 1-7 ","2009","35-65 y.","Not Employed","44","0.0217690979583554","0.0152434248564239","0.0282947710602869"
"3 on scale 1-7 ","2009","35-65 y.","Employed","219","0.0326942058602789","0.0287798872457009","0.0366085244748568"
"3 on scale 1-7 ","2009","66 and older","Not Employed","83","0.019339476726946","0.0149854147677879","0.023693538686104"
"3 on scale 1-7 ","2009","66 and older","Employed","16","","",""
"4 on scale 1-7","2009","16-34 y.","Not Employed","117","0.141575834483631","0.120316803601479","0.162834865365783"
"4 on scale 1-7","2009","16-34 y.","Employed","302","0.0961377116917283","0.0855183048556506","0.106757118527806"
"4 on scale 1-7","2009","35-65 y.","Not Employed","212","0.115262016548384","0.100981798077951","0.129542235018817"
"4 on scale 1-7","2009","35-65 y.","Employed","889","0.116442424723992","0.109382307213689","0.123502542234294"
"4 on scale 1-7","2009","66 and older","Not Employed","394","0.102718360404311","0.0931199055034279","0.112316815305193"
"4 on scale 1-7","2009","66 and older","Employed","26","","",""
"5 on scale 1-7","2009","16-34 y.","Not Employed","231","0.220397059693942","0.195119359265409","0.245674760122475"
"5 on scale 1-7","2009","16-34 y.","Employed","640","0.228022885839873","0.21290838993924","0.243137381740505"
"5 on scale 1-7","2009","35-65 y.","Not Employed","405","0.212226601088456","0.193942021727579","0.230511180449332"
"5 on scale 1-7","2009","35-65 y.","Employed","1805","0.224428505622103","0.215245416267294","0.233611594976913"
"5 on scale 1-7","2009","66 and older","Not Employed","898","0.229853721192215","0.216551465881502","0.243155976502929"
"5 on scale 1-7","2009","66 and older","Employed","67","0.208961981855713","0.163992738050664","0.253931225660763"
"6 on scale 1-7","2009","16-34 y.","Not Employed","406","0.344219766669156","0.315246664748461","0.373192868589851"
"6 on scale 1-7","2009","16-34 y.","Employed","1135","0.378189172851699","0.360719453785883","0.395658891917515"
"6 on scale 1-7","2009","35-65 y.","Not Employed","713","0.350686838537979","0.329347977017665","0.372025700058292"
"6 on scale 1-7","2009","35-65 y.","Employed","3047","0.37744319442633","0.366773446134463","0.388112942718197"
"6 on scale 1-7","2009","66 and older","Not Employed","1342","0.341549444579256","0.326556004972275","0.356542884186237"
"6 on scale 1-7","2009","66 and older","Employed","115","0.3258170493204","0.273977758347551","0.377656340293249"
"7 Strongly agree","2009","16-34 y.","Not Employed","249","0.253044058901093","0.226531997567138","0.279556120235049"
"7 Strongly agree","2009","16-34 y.","Employed","782","0.260800450174071","0.244982971750818","0.276617928597324"
"7 Strongly agree","2009","35-65 y.","Not Employed","519","0.286398070121641","0.266181966260792","0.306614173982491"
"7 Strongly agree","2009","35-65 y.","Employed","1871","0.234308030323538","0.224984948090168","0.243631112556908"
"7 Strongly agree","2009","66 and older","Not Employed","1079","0.293888074322427","0.279485482470069","0.308290666174785"
"7 Strongly agree","2009","66 and older","Employed","80","0.248250949634851","0.200468856518151","0.296033042751551"
"1 Strongly disagree","2010","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2010","16-34 y.","Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2010","35-65 y.","Employed","","","",""
"1 Strongly disagree","2010","66 and older","Not Employed","","","",""
"1 Strongly disagree","2010","66 and older","Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2010","66 and older","Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2010","66 and older","Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2010","16-34 y.","Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2010","35-65 y.","Employed","","","",""
"4 on scale 1-7","2010","66 and older","Not Employed","","","",""
"4 on scale 1-7","2010","66 and older","Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2010","16-34 y.","Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2010","35-65 y.","Employed","","","",""
"5 on scale 1-7","2010","66 and older","Not Employed","","","",""
"5 on scale 1-7","2010","66 and older","Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2010","16-34 y.","Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2010","35-65 y.","Employed","","","",""
"6 on scale 1-7","2010","66 and older","Not Employed","","","",""
"6 on scale 1-7","2010","66 and older","Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2010","16-34 y.","Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2010","35-65 y.","Employed","","","",""
"7 Strongly agree","2010","66 and older","Not Employed","","","",""
"7 Strongly agree","2010","66 and older","Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2011","16-34 y.","Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2011","35-65 y.","Employed","","","",""
"1 Strongly disagree","2011","66 and older","Not Employed","","","",""
"1 Strongly disagree","2011","66 and older","Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2011","66 and older","Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2011","66 and older","Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2011","16-34 y.","Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2011","35-65 y.","Employed","","","",""
"4 on scale 1-7","2011","66 and older","Not Employed","","","",""
"4 on scale 1-7","2011","66 and older","Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2011","16-34 y.","Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2011","35-65 y.","Employed","","","",""
"5 on scale 1-7","2011","66 and older","Not Employed","","","",""
"5 on scale 1-7","2011","66 and older","Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2011","16-34 y.","Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2011","35-65 y.","Employed","","","",""
"6 on scale 1-7","2011","66 and older","Not Employed","","","",""
"6 on scale 1-7","2011","66 and older","Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2011","16-34 y.","Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2011","35-65 y.","Employed","","","",""
"7 Strongly agree","2011","66 and older","Not Employed","","","",""
"7 Strongly agree","2011","66 and older","Employed","","","",""
"1 Strongly disagree","2012","16-34 y.","Not Employed","3","","",""
"1 Strongly disagree","2012","16-34 y.","Employed","4","","",""
"1 Strongly disagree","2012","35-65 y.","Not Employed","3","","",""
"1 Strongly disagree","2012","35-65 y.","Employed","8","","",""
"1 Strongly disagree","2012","66 and older","Not Employed","","","",""
"1 Strongly disagree","2012","66 and older","Employed","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Not Employed","7","","",""
"2 on scale 1-7 ","2012","16-34 y.","Employed","6","","",""
"2 on scale 1-7 ","2012","35-65 y.","Not Employed","8","","",""
"2 on scale 1-7 ","2012","35-65 y.","Employed","26","","",""
"2 on scale 1-7 ","2012","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2012","66 and older","Employed","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Not Employed","13","","",""
"3 on scale 1-7 ","2012","16-34 y.","Employed","23","","",""
"3 on scale 1-7 ","2012","35-65 y.","Not Employed","19","","",""
"3 on scale 1-7 ","2012","35-65 y.","Employed","73","0.0170831473519738","0.0130769584634463","0.0210893362405013"
"3 on scale 1-7 ","2012","66 and older","Not Employed","1","","",""
"3 on scale 1-7 ","2012","66 and older","Employed","","","",""
"4 on scale 1-7","2012","16-34 y.","Not Employed","69","0.080156935335879","0.0618594953748318","0.0984543752969263"
"4 on scale 1-7","2012","16-34 y.","Employed","98","0.0694805711454994","0.0559269869544764","0.0830341553365224"
"4 on scale 1-7","2012","35-65 y.","Not Employed","66","0.0822184769057833","0.0640588039794311","0.100378149832136"
"4 on scale 1-7","2012","35-65 y.","Employed","328","0.0807890610380317","0.0723640018567941","0.0892141202192692"
"4 on scale 1-7","2012","66 and older","Not Employed","2","","",""
"4 on scale 1-7","2012","66 and older","Employed","","","",""
"5 on scale 1-7","2012","16-34 y.","Not Employed","178","0.237617796604058","0.208937161334705","0.266298431873411"
"5 on scale 1-7","2012","16-34 y.","Employed","258","0.189469573152296","0.16858074173717","0.210358404567422"
"5 on scale 1-7","2012","35-65 y.","Not Employed","163","0.179184739316166","0.153831884219873","0.204537594412459"
"5 on scale 1-7","2012","35-65 y.","Employed","924","0.21700122664473","0.204257374527339","0.229745078762121"
"5 on scale 1-7","2012","66 and older","Not Employed","7","","",""
"5 on scale 1-7","2012","66 and older","Employed","1","","",""
"6 on scale 1-7","2012","16-34 y.","Not Employed","328","0.373515862845691","0.340919250004788","0.406112475686594"
"6 on scale 1-7","2012","16-34 y.","Employed","587","0.421922581105037","0.395597535489417","0.448247626720658"
"6 on scale 1-7","2012","35-65 y.","Not Employed","375","0.437084443472585","0.404293194876388","0.469875692068781"
"6 on scale 1-7","2012","35-65 y.","Employed","1696","0.419695703616394","0.404438173263524","0.434953233969265"
"6 on scale 1-7","2012","66 and older","Not Employed","7","","",""
"6 on scale 1-7","2012","66 and older","Employed","1","","",""
"7 Strongly agree","2012","16-34 y.","Not Employed","248","0.275090795714034","0.244999371283831","0.305182220144237"
"7 Strongly agree","2012","16-34 y.","Employed","376","0.2898973513776","0.265712555000057","0.314082147755142"
"7 Strongly agree","2012","35-65 y.","Not Employed","245","0.265000785136222","0.235825126336756","0.294176443935688"
"7 Strongly agree","2012","35-65 y.","Employed","964","0.25768595425478","0.244164347525042","0.271207560984518"
"7 Strongly agree","2012","66 and older","Not Employed","3","","",""
"7 Strongly agree","2012","66 and older","Employed","2","","",""
"1 Strongly disagree","2013","16-34 y.","Not Employed","3","","",""
"1 Strongly disagree","2013","16-34 y.","Employed","6","","",""
"1 Strongly disagree","2013","35-65 y.","Not Employed","9","","",""
"1 Strongly disagree","2013","35-65 y.","Employed","22","","",""
"1 Strongly disagree","2013","66 and older","Not Employed","13","","",""
"1 Strongly disagree","2013","66 and older","Employed","2","","",""
"2 on scale 1-7 ","2013","16-34 y.","Not Employed","4","","",""
"2 on scale 1-7 ","2013","16-34 y.","Employed","14","","",""
"2 on scale 1-7 ","2013","35-65 y.","Not Employed","20","","",""
"2 on scale 1-7 ","2013","35-65 y.","Employed","51","0.00778065733482592","0.00589074107638305","0.00967057359326878"
"2 on scale 1-7 ","2013","66 and older","Not Employed","37","0.00851571723200018","0.00583518615443996","0.0111962483095604"
"2 on scale 1-7 ","2013","66 and older","Employed","4","","",""
"3 on scale 1-7 ","2013","16-34 y.","Not Employed","19","","",""
"3 on scale 1-7 ","2013","16-34 y.","Employed","53","0.0185320316492622","0.0135543958338758","0.0235096674646486"
"3 on scale 1-7 ","2013","35-65 y.","Not Employed","42","0.0246588786862794","0.0177093470634695","0.0316084103090893"
"3 on scale 1-7 ","2013","35-65 y.","Employed","164","0.0235663424907032","0.0203034855316391","0.0268291994497672"
"3 on scale 1-7 ","2013","66 and older","Not Employed","87","0.0171969734142045","0.0134044648847465","0.0209894819436625"
"3 on scale 1-7 ","2013","66 and older","Employed","7","","",""
"4 on scale 1-7","2013","16-34 y.","Not Employed","65","0.0855550952781638","0.067022093119096","0.104088097437232"
"4 on scale 1-7","2013","16-34 y.","Employed","195","0.0724424439210477","0.0628751191369135","0.082009768705182"
"4 on scale 1-7","2013","35-65 y.","Not Employed","163","0.0922398770225952","0.079272996358726","0.105206757686464"
"4 on scale 1-7","2013","35-65 y.","Employed","741","0.0905083399886548","0.0843370744700407","0.0966796055072689"
"4 on scale 1-7","2013","66 and older","Not Employed","336","0.0767528467636915","0.0689872730154765","0.0845184205119066"
"4 on scale 1-7","2013","66 and older","Employed","29","","",""
"5 on scale 1-7","2013","16-34 y.","Not Employed","182","0.222463651795603","0.194906524284821","0.250020779306384"
"5 on scale 1-7","2013","16-34 y.","Employed","586","0.212127708898265","0.197039067016027","0.227216350780504"
"5 on scale 1-7","2013","35-65 y.","Not Employed","384","0.195229070226204","0.177466778887658","0.21299136156475"
"5 on scale 1-7","2013","35-65 y.","Employed","1710","0.211316151281512","0.202535062022741","0.220097240540282"
"5 on scale 1-7","2013","66 and older","Not Employed","926","0.202196084615993","0.190479480230329","0.213912689001658"
"5 on scale 1-7","2013","66 and older","Employed","116","0.263513343951624","0.221971098735002","0.305055589168246"
"6 on scale 1-7","2013","16-34 y.","Not Employed","364","0.41903467923247","0.386342478840088","0.451726879624851"
"6 on scale 1-7","2013","16-34 y.","Employed","1193","0.409985207977493","0.391832597828196","0.428137818126789"
"6 on scale 1-7","2013","35-65 y.","Not Employed","731","0.380528087121559","0.358771299369163","0.402284874873956"
"6 on scale 1-7","2013","35-65 y.","Employed","3519","0.419604160162851","0.40898934074686","0.430218979578841"
"6 on scale 1-7","2013","66 and older","Not Employed","1791","0.390258818430236","0.376028440300439","0.404489196560034"
"6 on scale 1-7","2013","66 and older","Employed","172","0.398787684798995","0.352614373520274","0.444960996077716"
"7 Strongly agree","2013","16-34 y.","Not Employed","238","0.22660812564688","0.198869712895246","0.254346538398513"
"7 Strongly agree","2013","16-34 y.","Employed","773","0.277273600125255","0.260751518742766","0.293795681507745"
