"plh0224","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2012","East Germany","100","0.0749702302235484","0.0608597332028651","0.0890807272442317","4"
"4 on scale 1-7","2012","West Germany","463","0.0788767564657347","0.0719290343518584","0.0858244785796109","4"
"5 on scale 1-7","2012","East Germany","259","0.194023715360602","0.17283480741529","0.215212623305915","5"
"5 on scale 1-7","2012","West Germany","1272","0.211991187556434","0.201456213064974","0.222526162047894","5"
"6 on scale 1-7","2012","West Germany","2414","0.406148528716668","0.393489790815251","0.418807266618085","6"
"6 on scale 1-7","2012","East Germany","580","0.464063343501649","0.437341562652616","0.490785124350681","6"
"7 Strongly agree","2012","West Germany","1470","0.273266699960584","0.261780141327289","0.284753258593879","7"
"7 Strongly agree","2012","East Germany","368","0.245662077569534","0.222596089389198","0.268728065749871","7"
"1 Strongly disagree","2013","West Germany","43","0.00377262639874141","0.00277121340148581","0.00477403939599702","1"
"1 Strongly disagree","2013","East Germany","12","","","","1"
"2 on scale 1-7 ","2013","East Germany","29","","","","2"
"2 on scale 1-7 ","2013","West Germany","101","0.0091282188296476","0.00757470959107086","0.0106817280682243","2"
"3 on scale 1-7 ","2013","East Germany","92","0.0248257234124037","0.0202593361885062","0.0293921106363011","3"
"3 on scale 1-7 ","2013","West Germany","280","0.0209515263735034","0.0186120319194524","0.0232910208275544","3"
"4 on scale 1-7","2013","East Germany","339","0.0772435655338319","0.0694082704138978","0.085078860653766","4"
"4 on scale 1-7","2013","West Germany","1190","0.084629873340266","0.0800834245714635","0.0891763221090685","4"
"5 on scale 1-7","2013","West Germany","3076","0.214296228838281","0.207593544424645","0.220998913251917","5"
"5 on scale 1-7","2013","East Germany","828","0.187743597674376","0.176282933120579","0.199204262228174","5"
"6 on scale 1-7","2013","East Germany","1914","0.419991312604638","0.405506327113487","0.43447629809579","6"
"6 on scale 1-7","2013","West Germany","5856","0.402828044336026","0.394816400396225","0.410839688275828","6"
"7 Strongly agree","2013","West Germany","3851","0.264393481883534","0.257189705134347","0.271597258632721","7"
"7 Strongly agree","2013","East Germany","1246","0.280088492610657","0.266909935815157","0.293267049406156","7"
"1 Strongly disagree","2014","West Germany","","","","","1"
"1 Strongly disagree","2014","East Germany","","","","","1"
"2 on scale 1-7 ","2014","West Germany","","","","","2"
"2 on scale 1-7 ","2014","East Germany","","","","","2"
"3 on scale 1-7 ","2014","East Germany","","","","","3"
"3 on scale 1-7 ","2014","West Germany","","","","","3"
"4 on scale 1-7","2014","East Germany","","","","","4"
"4 on scale 1-7","2014","West Germany","","","","","4"
"5 on scale 1-7","2014","East Germany","","","","","5"
"5 on scale 1-7","2014","West Germany","","","","","5"
"6 on scale 1-7","2014","West Germany","","","","","6"
"6 on scale 1-7","2014","East Germany","","","","","6"
"7 Strongly agree","2014","West Germany","","","","","7"
"7 Strongly agree","2014","East Germany","","","","","7"
"1 Strongly disagree","2015","West Germany","","","","","1"
"1 Strongly disagree","2015","East Germany","","","","","1"
"2 on scale 1-7 ","2015","East Germany","","","","","2"
"2 on scale 1-7 ","2015","West Germany","","","","","2"
"3 on scale 1-7 ","2015","East Germany","","","","","3"
"3 on scale 1-7 ","2015","West Germany","","","","","3"
"4 on scale 1-7","2015","East Germany","","","","","4"
"4 on scale 1-7","2015","West Germany","","","","","4"
"5 on scale 1-7","2015","West Germany","","","","","5"
"5 on scale 1-7","2015","East Germany","","","","","5"
"6 on scale 1-7","2015","East Germany","","","","","6"
"6 on scale 1-7","2015","West Germany","","","","","6"
"7 Strongly agree","2015","West Germany","","","","","7"
"7 Strongly agree","2015","East Germany","","","","","7"
"1 Strongly disagree","2016","West Germany","","","","","1"
"1 Strongly disagree","2016","East Germany","","","","","1"
"2 on scale 1-7 ","2016","East Germany","","","","","2"
"2 on scale 1-7 ","2016","West Germany","","","","","2"
"3 on scale 1-7 ","2016","East Germany","","","","","3"
"3 on scale 1-7 ","2016","West Germany","","","","","3"
"4 on scale 1-7","2016","West Germany","","","","","4"
"4 on scale 1-7","2016","East Germany","","","","","4"
"5 on scale 1-7","2016","East Germany","","","","","5"
"5 on scale 1-7","2016","West Germany","","","","","5"
"6 on scale 1-7","2016","West Germany","","","","","6"
"6 on scale 1-7","2016","East Germany","","","","","6"
"7 Strongly agree","2016","West Germany","","","","","7"
"7 Strongly agree","2016","East Germany","","","","","7"
"1 Strongly disagree","2017","West Germany","60","0.00298748724860478","0.00228503019180161","0.00368994430540795","1"
"1 Strongly disagree","2017","East Germany","10","","","","1"
"2 on scale 1-7 ","2017","East Germany","37","0.00509022147734938","0.00330305923491338","0.00687738371978539","2"
"2 on scale 1-7 ","2017","West Germany","129","0.00631602043339316","0.00529634406970654","0.00733569679707978","2"
"3 on scale 1-7 ","2017","East Germany","101","0.0165961658313029","0.013387875793564","0.0198044558690417","3"
"3 on scale 1-7 ","2017","West Germany","403","0.0190412610332047","0.0172821645158827","0.0208003575505267","3"
"4 on scale 1-7","2017","East Germany","439","0.0770412599566171","0.0703446250389416","0.0837378948742925","4"
"4 on scale 1-7","2017","West Germany","1638","0.0745194067549858","0.071139265904241","0.0778995476057307","4"
"5 on scale 1-7","2017","West Germany","4323","0.200998916918642","0.19584084981471","0.206156984022573","5"
"5 on scale 1-7","2017","East Germany","1068","0.193666123600343","0.18374209346768","0.203590153733006","5"
"6 on scale 1-7","2017","East Germany","2451","0.420745690700672","0.408347786784277","0.433143594617066","6"
"6 on scale 1-7","2017","West Germany","9112","0.411752659379913","0.40541812587151","0.418087192888317","6"
"7 Strongly agree","2017","West Germany","7523","0.284384248231256","0.278577818699655","0.290190677762858","7"
"7 Strongly agree","2017","East Germany","1985","0.286024913307444","0.274676183626967","0.297373642987921","7"
"1 Strongly disagree","2018","East Germany","","","","","1"
"1 Strongly disagree","2018","West Germany","","","","","1"
"2 on scale 1-7 ","2018","East Germany","","","","","2"
"2 on scale 1-7 ","2018","West Germany","","","","","2"
"3 on scale 1-7 ","2018","East Germany","","","","","3"
"3 on scale 1-7 ","2018","West Germany","","","","","3"
"4 on scale 1-7","2018","West Germany","","","","","4"
"4 on scale 1-7","2018","East Germany","","","","","4"
"5 on scale 1-7","2018","East Germany","","","","","5"
"5 on scale 1-7","2018","West Germany","","","","","5"
"6 on scale 1-7","2018","West Germany","","","","","6"
"6 on scale 1-7","2018","East Germany","","","","","6"
"7 Strongly agree","2018","West Germany","","","","","7"
"7 Strongly agree","2018","East Germany","","","","","7"
"1 Strongly disagree","2019","East Germany","5","","","","1"
"1 Strongly disagree","2019","West Germany","54","0.00274256179298448","0.00202021900240173","0.00346490458356723","1"
"2 on scale 1-7 ","2019","East Germany","41","0.00656421219870918","0.00444254768209849","0.00868587671531986","2"
"2 on scale 1-7 ","2019","West Germany","119","0.00598843491011478","0.00492278666241477","0.00705408315781479","2"
"3 on scale 1-7 ","2019","West Germany","422","0.0208286705806438","0.0188561496976604","0.0228011914636272","3"
"3 on scale 1-7 ","2019","East Germany","89","0.0140185384199247","0.0109296569064384","0.017107419933411","3"
"4 on scale 1-7","2019","East Germany","424","0.0811648079684596","0.0739898691897986","0.0883397467471206","4"
"4 on scale 1-7","2019","West Germany","1665","0.0817210224363634","0.0779373310479645","0.0855047138247624","4"
"5 on scale 1-7","2019","West Germany","4092","0.201299962342835","0.195761678767788","0.206838245917881","5"
"5 on scale 1-7","2019","East Germany","1071","0.197659779445884","0.187196834463544","0.208122724428224","5"
"6 on scale 1-7","2019","East Germany","2398","0.441297752364408","0.428251926607581","0.454343578121234","6"
"6 on scale 1-7","2019","West Germany","8194","0.410570863314167","0.403776146632413","0.417365579995921","6"
"7 Strongly agree","2019","West Germany","5590","0.276848484622892","0.270668360247354","0.28302860899843","7"
"7 Strongly agree","2019","East Germany","1537","0.258927647852887","0.247418715821944","0.27043657988383","7"
