"plh0224","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","148","0.118817984668748","0.101187881402519","0.136448087934978"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","30","0.099939579606304","0.0650582113465355","0.134820947866073"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","23","","",""
"5 on scale 1-7","2005","1-pers.-HH","no migration background","510","0.191085897421567","0.176150747479415","0.20602104736372"
"5 on scale 1-7","2005","1-pers.-HH","direct migration background","40","0.177120281232356","0.125850600248587","0.228389962216124"
"5 on scale 1-7","2005","1-pers.-HH","indirect migration background","23","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","no migration background","1262","0.198735004271766","0.188812468261836","0.208657540281696"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","139","0.219716840865931","0.189043798050255","0.250389883681607"
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","17","","",""
"5 on scale 1-7","2005","Single parent ","no migration background","173","0.182326824299906","0.157101195804781","0.207552452795031"
"5 on scale 1-7","2005","Single parent ","direct migration background","24","","",""
"5 on scale 1-7","2005","Single parent ","indirect migration background","17","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","633","0.208221934484011","0.193702052096852","0.22274181687117"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","89","0.153291721497303","0.122562087795084","0.184021355199522"
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","31","0.15822644518024","0.104155216152652","0.212297674207829"
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","656","0.220321611148273","0.205576262660541","0.235066959636004"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","91","0.245942024766235","0.203949097539576","0.287934951992894"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","55","0.254148412856291","0.194693959434375","0.313602866278206"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","251","0.194279006477407","0.172722110324497","0.215835902630317"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","50","0.202844682869174","0.15607739245212","0.249611973286228"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","31","0.271888534678301","0.194506416674175","0.349270652682428"
"6 on scale 1-7","2005","1-pers.-HH","no migration background","950","0.360256187042201","0.342019210614882","0.378493163469519"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","76","0.345949131734549","0.282068356927064","0.409829906542034"
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","38","0.3991702872124","0.300169426969228","0.498171147455572"
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","2361","0.374324401638433","0.362290787196602","0.386358016080264"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","251","0.347673041758716","0.312393962426922","0.38295212109051"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","43","0.337907254633226","0.251458778250253","0.424355731016198"
"6 on scale 1-7","2005","Single parent ","no migration background","326","0.358720822996359","0.327385895148399","0.390055750844319"
"6 on scale 1-7","2005","Single parent ","direct migration background","43","0.344332901641291","0.261036921814725","0.427628881467857"
"6 on scale 1-7","2005","Single parent ","indirect migration background","27","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","1228","0.411160215582107","0.39356469007764","0.428755741086574"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","192","0.392139469986694","0.350495379571905","0.433783560401483"
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","60","0.373870686029446","0.302186758417937","0.445554613640956"
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","1205","0.384139744340521","0.366835427683736","0.401444060997307"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","127","0.290632048878215","0.24635639925943","0.334907698497"
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","60","0.249274766056233","0.190201069683563","0.308348462428904"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","495","0.328964404164169","0.303365098515989","0.354563709812349"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","99","0.315729618102039","0.261671558310141","0.369787677893937"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","25","","",""
"7 Strongly agree","2005","1-pers.-HH","no migration background","902","0.335860762971722","0.317919489335103","0.353802036608341"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","77","0.375623673091721","0.310587050309546","0.440660295873895"
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","23","","",""
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","1822","0.30431421770711","0.292873188356186","0.315755247058034"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","236","0.317808687484728","0.283315363658074","0.352302011311382"
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","42","0.332965025807153","0.246831389400012","0.419098662214294"
"7 Strongly agree","2005","Single parent ","no migration background","291","0.330351056919183","0.299622774871026","0.36107933896734"
"7 Strongly agree","2005","Single parent ","direct migration background","40","0.294046038960736","0.214175072245353","0.37391700567612"
"7 Strongly agree","2005","Single parent ","indirect migration background","25","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","736","0.244134567685457","0.228773018794951","0.259496116575962"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","189","0.352651710076674","0.311897439042956","0.393405981110393"
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","61","0.368534804654978","0.297061636962534","0.440007972347421"
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","748","0.248666926154034","0.23328913318222","0.264044719125847"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","142","0.347049159021488","0.30063044021391","0.393467877829066"
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","54","0.297694384566637","0.235254387700468","0.360134381432806"
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","352","0.300979485653279","0.27598786838169","0.325971102924868"
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","96","0.357443625707112","0.301706018914247","0.413181232499978"
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","41","0.334438185615971","0.252384449879821","0.416491921352121"
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2006","Single parent ","no migration background","","","",""
"1 Strongly disagree","2006","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2006","Single parent ","no migration background","","","",""
"4 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2006","Single parent ","no migration background","","","",""
"5 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2006","Single parent ","no migration background","","","",""
"6 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2006","Single parent ","no migration background","","","",""
"7 Strongly agree","2006","Single parent ","direct migration background","","","",""
"7 Strongly agree","2006","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2007","Single parent ","no migration background","","","",""
"1 Strongly disagree","2007","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2007","Single parent ","no migration background","","","",""
"4 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2007","Single parent ","no migration background","","","",""
"5 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
