"plh0224","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2006","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2006","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","","","4"
"5 on scale 1-7","2007","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2007","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","","","5"
"6 on scale 1-7","2007","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2007","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","","","6"
"7 Strongly agree","2007","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2008","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2008","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2008","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2008","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2008","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2008","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2008","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2008","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Rural Area","1","","","","1"
"1 Strongly disagree","2009","35-65 y.","Urban Area","24","","","","1"
"1 Strongly disagree","2009","35-65 y.","Rural Area","18","","","","1"
"1 Strongly disagree","2009","66 and older","Urban Area","10","","","","1"
"1 Strongly disagree","2009","66 and older","Rural Area","10","","","","1"
"1 Strongly disagree","2009","16-34 y.","Urban Area","8","","","","1"
"2 on scale 1-7 ","2009","66 and older","Rural Area","13","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","33","0.0121721114914777","0.00850566698758767","0.0158385559953677","2"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","51","0.00840648845815386","0.00617210472004354","0.0106408721962642","2"
"2 on scale 1-7 ","2009","66 and older","Urban Area","24","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","14","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","12","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","183","0.0344344854805214","0.0299720568276483","0.0388969141333945","3"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","30","0.020343144190505","0.0128125848257099","0.0278737035553001","3"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","66","0.0297910286244455","0.0233095379287128","0.0362725193201782","3"
"3 on scale 1-7 ","2009","66 and older","Rural Area","32","0.0228160192381295","0.0150958323532201","0.0305362061230389","3"
"3 on scale 1-7 ","2009","66 and older","Urban Area","67","0.0232227932785882","0.0175627646810552","0.0288828218761213","3"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","80","0.0221706045520604","0.0172474686366441","0.0270937404674767","3"
"4 on scale 1-7","2009","66 and older","Rural Area","147","0.109090136609247","0.0929714618102478","0.125208811408247","4"
"4 on scale 1-7","2009","35-65 y.","Urban Area","721","0.12210225081233","0.114089762373884","0.130114739250776","4"
"4 on scale 1-7","2009","66 and older","Urban Area","273","0.099632988927588","0.0883772242265841","0.110888753628592","4"
"4 on scale 1-7","2009","16-34 y.","Rural Area","135","0.111761326641745","0.0949542639500926","0.128568389333398","4"
"4 on scale 1-7","2009","35-65 y.","Rural Area","380","0.103642774175653","0.0934514271524667","0.113834121198839","4"
"4 on scale 1-7","2009","16-34 y.","Urban Area","284","0.104594448170203","0.0929273267567963","0.11626156958361","4"
"5 on scale 1-7","2009","66 and older","Rural Area","349","0.234135008856728","0.212240813248561","0.256029204464895","5"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1422","0.219157978148913","0.20903417144536","0.229281784852466","5"
"5 on scale 1-7","2009","66 and older","Urban Area","616","0.225625073395822","0.209916636904131","0.241333509887514","5"
"5 on scale 1-7","2009","16-34 y.","Rural Area","281","0.214755685798638","0.192850045985513","0.236661325611763","5"
"5 on scale 1-7","2009","35-65 y.","Rural Area","788","0.228051403125716","0.214022229863702","0.242080576387729","5"
"5 on scale 1-7","2009","16-34 y.","Urban Area","590","0.231717399513908","0.21563172297932","0.247803076048495","5"
"6 on scale 1-7","2009","66 and older","Rural Area","504","0.354768857669976","0.330031682065497","0.379506033274455","6"
"6 on scale 1-7","2009","66 and older","Urban Area","953","0.333871365201003","0.316148567630707","0.3515941627713","6"
"6 on scale 1-7","2009","35-65 y.","Urban Area","2459","0.367360521218757","0.355562531878959","0.379158510558555","6"
"6 on scale 1-7","2009","35-65 y.","Rural Area","1301","0.382244628873309","0.365996607776287","0.398492649970331","6"
"6 on scale 1-7","2009","16-34 y.","Rural Area","542","0.367488397396619","0.341770392722837","0.393206402070402","6"
"6 on scale 1-7","2009","16-34 y.","Urban Area","999","0.37139645163624","0.35297572326294","0.389817180009541","6"
"7 Strongly agree","2009","66 and older","Rural Area","382","0.261909176263028","0.239176531400129","0.284641821125927","7"
"7 Strongly agree","2009","16-34 y.","Urban Area","682","0.251299146366602","0.23476243370439","0.267835859028813","7"
"7 Strongly agree","2009","16-34 y.","Rural Area","349","0.274906768650281","0.251090657483293","0.29872287981727","7"
"7 Strongly agree","2009","35-65 y.","Urban Area","1554","0.243831072680707","0.233322649555599","0.254339495805816","7"
"7 Strongly agree","2009","35-65 y.","Rural Area","836","0.246500869153862","0.232090599132548","0.260911139175177","7"
"7 Strongly agree","2009","66 and older","Urban Area","777","0.303232378585554","0.285958279525947","0.320506477645161","7"
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2010","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2010","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","","","3"
"4 on scale 1-7","2010","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2010","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2010","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2010","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2010","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2010","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2010","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2010","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2010","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2010","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2010","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2010","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2011","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2011","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2011","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2011","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Urban Area","","","","","6"
"7 Strongly agree","2011","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2011","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Urban Area","8","","","","1"
"1 Strongly disagree","2012","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2012","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Rural Area","3","","","","1"
"1 Strongly disagree","2012","16-34 y.","Urban Area","7","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","22","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","12","","","","2"
"2 on scale 1-7 ","2012","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","5","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","8","","","","2"
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Rural Area","1","","","","3"
"3 on scale 1-7 ","2012","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","58","0.0180505265646043","0.0133707271521608","0.0227303259770478","3"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","34","0.0186936396893768","0.012417506355669","0.0249697730230846","3"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","10","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","26","","","","3"
"4 on scale 1-7","2012","66 and older","Rural Area","2","","","","4"
"4 on scale 1-7","2012","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Urban Area","256","0.0822342956053827","0.0725775646734182","0.0918910265373473","4"
"4 on scale 1-7","2012","35-65 y.","Rural Area","138","0.0785704037561653","0.0661022114527497","0.091038596059581","4"
"4 on scale 1-7","2012","16-34 y.","Rural Area","74","0.0736028142021184","0.0563502926566895","0.0908553357475474","4"
"4 on scale 1-7","2012","16-34 y.","Urban Area","93","0.0731111153509312","0.0590572454910546","0.0871649852108077","4"
"5 on scale 1-7","2012","66 and older","Rural Area","5","","","","5"
"5 on scale 1-7","2012","66 and older","Urban Area","3","","","","5"
"5 on scale 1-7","2012","35-65 y.","Urban Area","701","0.212884653807749","0.19849570399825","0.227273603617247","5"
"5 on scale 1-7","2012","35-65 y.","Rural Area","386","0.204704925148287","0.18600795592698","0.223401894369593","5"
"5 on scale 1-7","2012","16-34 y.","Rural Area","180","0.217143980781818","0.189903071486613","0.244384890077022","5"
"5 on scale 1-7","2012","16-34 y.","Urban Area","256","0.200859494736255","0.179229912030674","0.222489077441835","5"
"6 on scale 1-7","2012","16-34 y.","Rural Area","369","0.40393566611539","0.37151593386163","0.436355398369151","6"
"6 on scale 1-7","2012","66 and older","Rural Area","2","","","","6"
"6 on scale 1-7","2012","66 and older","Urban Area","6","","","","6"
"6 on scale 1-7","2012","16-34 y.","Urban Area","546","0.405075825654238","0.378573172243337","0.431578479065139","6"
"6 on scale 1-7","2012","35-65 y.","Urban Area","1312","0.418933740536672","0.401590780282173","0.43627670079117","6"
"6 on scale 1-7","2012","35-65 y.","Rural Area","759","0.430873915873985","0.40792710861149","0.453820723136479","6"
"7 Strongly agree","2012","66 and older","Rural Area","1","","","","7"
"7 Strongly agree","2012","35-65 y.","Urban Area","752","0.259643548052882","0.244231976381211","0.275055119724554","7"
"7 Strongly agree","2012","16-34 y.","Urban Area","382","0.284447812232088","0.260091454631212","0.308804169832965","7"
"7 Strongly agree","2012","16-34 y.","Rural Area","242","0.284936026090087","0.255112919169774","0.314759133010399","7"
"7 Strongly agree","2012","35-65 y.","Rural Area","457","0.257647959946493","0.237382277744282","0.277913642148704","7"
"7 Strongly agree","2012","66 and older","Urban Area","4","","","","7"
"1 Strongly disagree","2013","16-34 y.","Rural Area","4","","","","1"
"1 Strongly disagree","2013","35-65 y.","Urban Area","17","","","","1"
"1 Strongly disagree","2013","66 and older","Rural Area","6","","","","1"
"1 Strongly disagree","2013","16-34 y.","Urban Area","5","","","","1"
"1 Strongly disagree","2013","35-65 y.","Rural Area","14","","","","1"
"1 Strongly disagree","2013","66 and older","Urban Area","9","","","","1"
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","8","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","42","0.0101215930866358","0.00767349788559928","0.0125696882876724","2"
"2 on scale 1-7 ","2013","66 and older","Rural Area","15","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","29","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","10","","","","2"
"2 on scale 1-7 ","2013","66 and older","Urban Area","26","","","","2"
"3 on scale 1-7 ","2013","66 and older","Rural Area","35","0.0219806279478733","0.0150333150005262","0.0289279408952203","3"
"3 on scale 1-7 ","2013","66 and older","Urban Area","59","0.0146766462045111","0.0105327034306916","0.0188205889783306","3"
"3 on scale 1-7 ","2013","35-65 y.","Urban Area","134","0.0243005879280854","0.0205345962796954","0.0280665795764753","3"
"3 on scale 1-7 ","2013","35-65 y.","Rural Area","72","0.0228083490620529","0.0180578829206435","0.0275588152034623","3"
