"plh0224","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","Not Working","indirect migration background","63","0.203631682080066","0.156714217515657","0.250549146644476"
"6 on scale 1-7","2005","Full Time","no migration background","2694","0.384229210491163","0.372749717456097","0.395708703526229"
"6 on scale 1-7","2005","Full Time","direct migration background","272","0.340508555005526","0.307813661989857","0.373203448021195"
"6 on scale 1-7","2005","Full Time","indirect migration background","115","0.360828012034004","0.308855924798621","0.412800099269387"
"6 on scale 1-7","2005","Part Time","no migration background","1643","0.394395030769868","0.379323006088068","0.409467055451668"
"6 on scale 1-7","2005","Part Time","direct migration background","217","0.38024944116305","0.339970898634125","0.420527983691976"
"6 on scale 1-7","2005","Part Time","indirect migration background","75","0.335344680528367","0.272817335734182","0.397872025322552"
"6 on scale 1-7","2005","Not Working","no migration background","2377","0.353780619391619","0.342228566891625","0.365332671891614"
"6 on scale 1-7","2005","Not Working","direct migration background","326","0.316683671607059","0.287866272100003","0.345501071114115"
"6 on scale 1-7","2005","Not Working","indirect migration background","73","0.238944456067823","0.189261030772108","0.288627881363538"
"7 Strongly agree","2005","Full Time","no migration background","1687","0.252385207924797","0.242133673611451","0.262636742238143"
"7 Strongly agree","2005","Full Time","direct migration background","265","0.328345643804488","0.295945281169783","0.360746006439193"
"7 Strongly agree","2005","Full Time","indirect migration background","87","0.261968700469315","0.214383351098924","0.309554049839705"
"7 Strongly agree","2005","Part Time","no migration background","1216","0.312059038895909","0.297769930454976","0.326348147336842"
"7 Strongly agree","2005","Part Time","direct migration background","185","0.31648204929896","0.277891541361873","0.355072557236048"
"7 Strongly agree","2005","Part Time","indirect migration background","80","0.345713964864768","0.282724441727318","0.408703488002218"
"7 Strongly agree","2005","Not Working","no migration background","2064","0.330005737099816","0.318645211292269","0.341366262907363"
"7 Strongly agree","2005","Not Working","direct migration background","368","0.368032215536209","0.338156285045237","0.39790814602718"
"7 Strongly agree","2005","Not Working","indirect migration background","90","0.350286020497295","0.294704889263374","0.405867151731216"
"1 Strongly disagree","2006","Full Time","no migration background","","","",""
"1 Strongly disagree","2006","Full Time","direct migration background","","","",""
"1 Strongly disagree","2006","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Part Time","no migration background","","","",""
"1 Strongly disagree","2006","Part Time","direct migration background","","","",""
"1 Strongly disagree","2006","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Not Working","no migration background","","","",""
"1 Strongly disagree","2006","Not Working","direct migration background","","","",""
"1 Strongly disagree","2006","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2006","Full Time","no migration background","","","",""
"4 on scale 1-7","2006","Full Time","direct migration background","","","",""
"4 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2006","Part Time","no migration background","","","",""
"4 on scale 1-7","2006","Part Time","direct migration background","","","",""
"4 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2006","Not Working","no migration background","","","",""
"4 on scale 1-7","2006","Not Working","direct migration background","","","",""
"4 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2006","Full Time","no migration background","","","",""
"5 on scale 1-7","2006","Full Time","direct migration background","","","",""
"5 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2006","Part Time","no migration background","","","",""
"5 on scale 1-7","2006","Part Time","direct migration background","","","",""
"5 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2006","Not Working","no migration background","","","",""
"5 on scale 1-7","2006","Not Working","direct migration background","","","",""
"5 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2006","Full Time","no migration background","","","",""
"6 on scale 1-7","2006","Full Time","direct migration background","","","",""
"6 on scale 1-7","2006","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2006","Part Time","no migration background","","","",""
"6 on scale 1-7","2006","Part Time","direct migration background","","","",""
"6 on scale 1-7","2006","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2006","Not Working","no migration background","","","",""
"6 on scale 1-7","2006","Not Working","direct migration background","","","",""
"6 on scale 1-7","2006","Not Working","indirect migration background","","","",""
"7 Strongly agree","2006","Full Time","no migration background","","","",""
"7 Strongly agree","2006","Full Time","direct migration background","","","",""
"7 Strongly agree","2006","Full Time","indirect migration background","","","",""
"7 Strongly agree","2006","Part Time","no migration background","","","",""
"7 Strongly agree","2006","Part Time","direct migration background","","","",""
"7 Strongly agree","2006","Part Time","indirect migration background","","","",""
"7 Strongly agree","2006","Not Working","no migration background","","","",""
"7 Strongly agree","2006","Not Working","direct migration background","","","",""
"7 Strongly agree","2006","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2007","Full Time","no migration background","","","",""
"1 Strongly disagree","2007","Full Time","direct migration background","","","",""
"1 Strongly disagree","2007","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2007","Part Time","no migration background","","","",""
"1 Strongly disagree","2007","Part Time","direct migration background","","","",""
"1 Strongly disagree","2007","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2007","Not Working","no migration background","","","",""
"1 Strongly disagree","2007","Not Working","direct migration background","","","",""
"1 Strongly disagree","2007","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2007","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2007","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2007","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2007","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2007","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2007","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2007","Full Time","no migration background","","","",""
"4 on scale 1-7","2007","Full Time","direct migration background","","","",""
"4 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2007","Part Time","no migration background","","","",""
"4 on scale 1-7","2007","Part Time","direct migration background","","","",""
"4 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2007","Not Working","no migration background","","","",""
"4 on scale 1-7","2007","Not Working","direct migration background","","","",""
"4 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2007","Full Time","no migration background","","","",""
"5 on scale 1-7","2007","Full Time","direct migration background","","","",""
"5 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2007","Part Time","no migration background","","","",""
"5 on scale 1-7","2007","Part Time","direct migration background","","","",""
"5 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2007","Not Working","no migration background","","","",""
"5 on scale 1-7","2007","Not Working","direct migration background","","","",""
"5 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2007","Full Time","no migration background","","","",""
"6 on scale 1-7","2007","Full Time","direct migration background","","","",""
"6 on scale 1-7","2007","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2007","Part Time","no migration background","","","",""
"6 on scale 1-7","2007","Part Time","direct migration background","","","",""
"6 on scale 1-7","2007","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2007","Not Working","no migration background","","","",""
"6 on scale 1-7","2007","Not Working","direct migration background","","","",""
"6 on scale 1-7","2007","Not Working","indirect migration background","","","",""
"7 Strongly agree","2007","Full Time","no migration background","","","",""
"7 Strongly agree","2007","Full Time","direct migration background","","","",""
"7 Strongly agree","2007","Full Time","indirect migration background","","","",""
"7 Strongly agree","2007","Part Time","no migration background","","","",""
"7 Strongly agree","2007","Part Time","direct migration background","","","",""
"7 Strongly agree","2007","Part Time","indirect migration background","","","",""
"7 Strongly agree","2007","Not Working","no migration background","","","",""
"7 Strongly agree","2007","Not Working","direct migration background","","","",""
"7 Strongly agree","2007","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2008","Full Time","no migration background","","","",""
"1 Strongly disagree","2008","Full Time","direct migration background","","","",""
"1 Strongly disagree","2008","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2008","Part Time","no migration background","","","",""
"1 Strongly disagree","2008","Part Time","direct migration background","","","",""
"1 Strongly disagree","2008","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2008","Not Working","no migration background","","","",""
"1 Strongly disagree","2008","Not Working","direct migration background","","","",""
"1 Strongly disagree","2008","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2008","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2008","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2008","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2008","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2008","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2008","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2008","Full Time","no migration background","","","",""
"4 on scale 1-7","2008","Full Time","direct migration background","","","",""
"4 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2008","Part Time","no migration background","","","",""
"4 on scale 1-7","2008","Part Time","direct migration background","","","",""
"4 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2008","Not Working","no migration background","","","",""
"4 on scale 1-7","2008","Not Working","direct migration background","","","",""
"4 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2008","Full Time","no migration background","","","",""
"5 on scale 1-7","2008","Full Time","direct migration background","","","",""
"5 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2008","Part Time","no migration background","","","",""
"5 on scale 1-7","2008","Part Time","direct migration background","","","",""
"5 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2008","Not Working","no migration background","","","",""
"5 on scale 1-7","2008","Not Working","direct migration background","","","",""
"5 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2008","Full Time","no migration background","","","",""
"6 on scale 1-7","2008","Full Time","direct migration background","","","",""
"6 on scale 1-7","2008","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2008","Part Time","no migration background","","","",""
"6 on scale 1-7","2008","Part Time","direct migration background","","","",""
"6 on scale 1-7","2008","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2008","Not Working","no migration background","","","",""
"6 on scale 1-7","2008","Not Working","direct migration background","","","",""
"6 on scale 1-7","2008","Not Working","indirect migration background","","","",""
"7 Strongly agree","2008","Full Time","no migration background","","","",""
"7 Strongly agree","2008","Full Time","direct migration background","","","",""
"7 Strongly agree","2008","Full Time","indirect migration background","","","",""
"7 Strongly agree","2008","Part Time","no migration background","","","",""
"7 Strongly agree","2008","Part Time","direct migration background","","","",""
"7 Strongly agree","2008","Part Time","indirect migration background","","","",""
"7 Strongly agree","2008","Not Working","no migration background","","","",""
"7 Strongly agree","2008","Not Working","direct migration background","","","",""
"7 Strongly agree","2008","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2009","Full Time","no migration background","22","","",""
"1 Strongly disagree","2009","Full Time","direct migration background","3","","",""
"1 Strongly disagree","2009","Full Time","indirect migration background","2","","",""
"1 Strongly disagree","2009","Part Time","no migration background","13","","",""
"1 Strongly disagree","2009","Part Time","direct migration background","2","","",""
"1 Strongly disagree","2009","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2009","Not Working","no migration background","23","","",""
"1 Strongly disagree","2009","Not Working","direct migration background","4","","",""
"1 Strongly disagree","2009","Not Working","indirect migration background","2","","",""
"2 on scale 1-7 ","2009","Full Time","no migration background","51","0.00911944961579897","0.0067425138059907","0.0114963854256072"
"2 on scale 1-7 ","2009","Full Time","direct migration background","6","","",""
"2 on scale 1-7 ","2009","Full Time","indirect migration background","2","","",""
"2 on scale 1-7 ","2009","Part Time","no migration background","28","","",""
"2 on scale 1-7 ","2009","Part Time","direct migration background","2","","",""
"2 on scale 1-7 ","2009","Part Time","indirect migration background","1","","",""
"2 on scale 1-7 ","2009","Not Working","no migration background","49","0.00883859807101064","0.00645716597144517","0.0112200301705761"
"2 on scale 1-7 ","2009","Not Working","direct migration background","5","","",""
"2 on scale 1-7 ","2009","Not Working","indirect migration background","3","","",""
"3 on scale 1-7 ","2009","Full Time","no migration background","196","0.0367891850496809","0.0320821953671481","0.0414961747322137"
"3 on scale 1-7 ","2009","Full Time","direct migration background","16","","",""
"3 on scale 1-7 ","2009","Full Time","indirect migration background","7","","",""
"3 on scale 1-7 ","2009","Part Time","no migration background","85","0.0302639370827085","0.0246356844517929","0.035892189713624"
"3 on scale 1-7 ","2009","Part Time","direct migration background","6","","",""
"3 on scale 1-7 ","2009","Part Time","indirect migration background","2","","",""
"3 on scale 1-7 ","2009","Not Working","no migration background","123","0.0183380731716966","0.0149243197817546","0.0217518265616386"
"3 on scale 1-7 ","2009","Not Working","direct migration background","20","","",""
"3 on scale 1-7 ","2009","Not Working","indirect migration background","3","","",""
"4 on scale 1-7","2009","Full Time","no migration background","761","0.123100007346328","0.114884648083594","0.131315366609063"
"4 on scale 1-7","2009","Full Time","direct migration background","63","0.14453649281565","0.114628289067035","0.174444696564265"
"4 on scale 1-7","2009","Full Time","indirect migration background","31","0.088593444195002","0.0569616292598483","0.120225259130156"
"4 on scale 1-7","2009","Part Time","no migration background","308","0.0935849802817385","0.0840163291591028","0.103153631404374"
"4 on scale 1-7","2009","Part Time","direct migration background","38","0.0652198475244568","0.0424066340144862","0.0880330610344274"
"4 on scale 1-7","2009","Part Time","indirect migration background","16","","",""
"4 on scale 1-7","2009","Not Working","no migration background","629","0.112357602208848","0.104322441447399","0.120392762970298"
"4 on scale 1-7","2009","Not Working","direct migration background","73","0.107482545862513","0.0840301065400131","0.130934985185013"
"4 on scale 1-7","2009","Not Working","indirect migration background","21","","",""
"5 on scale 1-7","2009","Full Time","no migration background","1451","0.233257739002528","0.222683108069639","0.243832369935416"
"5 on scale 1-7","2009","Full Time","direct migration background","113","0.230366635352887","0.194552657275537","0.266180613430237"
"5 on scale 1-7","2009","Full Time","indirect migration background","54","0.168819647809944","0.127120577405663","0.210518718214226"
"5 on scale 1-7","2009","Part Time","no migration background","766","0.227305640780537","0.213536936431722","0.241074345129353"
"5 on scale 1-7","2009","Part Time","direct migration background","82","0.166147114575122","0.131757052970266","0.200537176179977"
"5 on scale 1-7","2009","Part Time","indirect migration background","46","0.227296254512093","0.170479346412839","0.284113162611347"
"5 on scale 1-7","2009","Not Working","no migration background","1365","0.22977422196239","0.219070520271716","0.240477923653064"
"5 on scale 1-7","2009","Not Working","direct migration background","131","0.192805145468616","0.16293349684815","0.222676794089083"
"5 on scale 1-7","2009","Not Working","indirect migration background","38","0.183862007979845","0.129211118661842","0.238512897297849"
"6 on scale 1-7","2009","Full Time","no migration background","2360","0.384036774096826","0.371875298116462","0.396198250077189"
"6 on scale 1-7","2009","Full Time","direct migration background","179","0.298357012179942","0.259441114773933","0.337272909585951"
"6 on scale 1-7","2009","Full Time","indirect migration background","114","0.373358302268446","0.319513994780302","0.427202609756591"
"6 on scale 1-7","2009","Part Time","no migration background","1388","0.374542741789575","0.358641406023647","0.390444077555503"
"6 on scale 1-7","2009","Part Time","direct migration background","175","0.403222424515733","0.357899239637001","0.448545609394466"
"6 on scale 1-7","2009","Part Time","indirect migration background","81","0.36846729869085","0.303068112366632","0.433866485015068"
"6 on scale 1-7","2009","Not Working","no migration background","2149","0.344572168021654","0.332480760534594","0.356663575508714"
"6 on scale 1-7","2009","Not Working","direct migration background","239","0.339109956811807","0.303263555304469","0.374956358319146"
"6 on scale 1-7","2009","Not Working","indirect migration background","73","0.361963654933963","0.294164445753941","0.429762864113986"
"7 Strongly agree","2009","Full Time","no migration background","1303","0.209747802237562","0.19956765514528","0.219927949329843"
"7 Strongly agree","2009","Full Time","direct migration background","151","0.278328111556375","0.240208430248605","0.316447792864145"
"7 Strongly agree","2009","Full Time","indirect migration background","100","0.34258743395212","0.2897584863576","0.395416381546639"
"7 Strongly agree","2009","Part Time","no migration background","971","0.25806838537228","0.2436925385051","0.27244423223946"
"7 Strongly agree","2009","Part Time","direct migration background","145","0.327074489573251","0.283728525510473","0.370420453636029"
"7 Strongly agree","2009","Part Time","indirect migration background","63","0.322114477434479","0.258762780884998","0.38546617398396"
"7 Strongly agree","2009","Not Working","no migration background","1596","0.28159159205624","0.270147802445596","0.293035381666883"
"7 Strongly agree","2009","Not Working","direct migration background","198","0.313323743153832","0.278201409980464","0.348446076327201"
"7 Strongly agree","2009","Not Working","indirect migration background","53","0.28335742914905","0.219782184536385","0.346932673761714"
"1 Strongly disagree","2010","Full Time","no migration background","","","",""
"1 Strongly disagree","2010","Full Time","direct migration background","","","",""
"1 Strongly disagree","2010","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2010","Part Time","no migration background","","","",""
"1 Strongly disagree","2010","Part Time","direct migration background","","","",""
"1 Strongly disagree","2010","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2010","Not Working","no migration background","","","",""
"1 Strongly disagree","2010","Not Working","direct migration background","","","",""
"1 Strongly disagree","2010","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2010","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2010","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2010","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2010","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2010","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2010","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2010","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2010","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2010","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2010","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2010","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2010","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2010","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2010","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2010","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2010","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2010","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2010","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2010","Full Time","no migration background","","","",""
"4 on scale 1-7","2010","Full Time","direct migration background","","","",""
"4 on scale 1-7","2010","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2010","Part Time","no migration background","","","",""
"4 on scale 1-7","2010","Part Time","direct migration background","","","",""
"4 on scale 1-7","2010","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2010","Not Working","no migration background","","","",""
"4 on scale 1-7","2010","Not Working","direct migration background","","","",""
"4 on scale 1-7","2010","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2010","Full Time","no migration background","","","",""
"5 on scale 1-7","2010","Full Time","direct migration background","","","",""
"5 on scale 1-7","2010","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2010","Part Time","no migration background","","","",""
"5 on scale 1-7","2010","Part Time","direct migration background","","","",""
"5 on scale 1-7","2010","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2010","Not Working","no migration background","","","",""
"5 on scale 1-7","2010","Not Working","direct migration background","","","",""
"5 on scale 1-7","2010","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2010","Full Time","no migration background","","","",""
"6 on scale 1-7","2010","Full Time","direct migration background","","","",""
"6 on scale 1-7","2010","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2010","Part Time","no migration background","","","",""
"6 on scale 1-7","2010","Part Time","direct migration background","","","",""
"6 on scale 1-7","2010","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2010","Not Working","no migration background","","","",""
"6 on scale 1-7","2010","Not Working","direct migration background","","","",""
"6 on scale 1-7","2010","Not Working","indirect migration background","","","",""
"7 Strongly agree","2010","Full Time","no migration background","","","",""
"7 Strongly agree","2010","Full Time","direct migration background","","","",""
"7 Strongly agree","2010","Full Time","indirect migration background","","","",""
"7 Strongly agree","2010","Part Time","no migration background","","","",""
"7 Strongly agree","2010","Part Time","direct migration background","","","",""
"7 Strongly agree","2010","Part Time","indirect migration background","","","",""
"7 Strongly agree","2010","Not Working","no migration background","","","",""
"7 Strongly agree","2010","Not Working","direct migration background","","","",""
"7 Strongly agree","2010","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2011","Full Time","no migration background","","","",""
"1 Strongly disagree","2011","Full Time","direct migration background","","","",""
"1 Strongly disagree","2011","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2011","Part Time","no migration background","","","",""
"1 Strongly disagree","2011","Part Time","direct migration background","","","",""
"1 Strongly disagree","2011","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2011","Not Working","no migration background","","","",""
"1 Strongly disagree","2011","Not Working","direct migration background","","","",""
"1 Strongly disagree","2011","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2011","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2011","Not Working","indirect migration background","","","",""
