"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2009","(0) in school","Female","4.34","5","143","3","3","5","6","4.09","4.59","4","5"
"2009","(0) in school","Male","4.69","4","167","3","4","6","7","4.49","4.89","5","5"
"2009","(1a) inadequately completed","Female","3.67","4","92","2","2","5","6","3.32","4.02","3","4"
"2009","(1a) inadequately completed","Male","4.04","4","78","1","3","5","6","3.66","4.42","4","5"
"2009","(1b) general elementary school","Female","4.19","4","990","2","3","5","6","4.09","4.29","4","4"
"2009","(1b) general elementary school","Male","4.37","4","399","2","4","5","6","4.22","4.52","4","5"
"2009","(1c) basic vocational qualification","Female","4.34","4","2207","2","3","6","6","4.28","4.4","4","4"
"2009","(1c) basic vocational qualification","Male","4.5","5","2602","2","3","6","6","4.44","4.56","5","5"
"2009","(2a) intermediate vocational","Female","4.22","4","2527","2","3","5","6","4.16","4.28","4","4"
"2009","(2a) intermediate vocational","Male","4.73","5","1846","3","4","6","7","4.67","4.79","5","5"
"2009","(2b) intermediate general qualification","Female","4.26","4","262","2","3","5","6","4.08","4.44","4","4"
"2009","(2b) intermediate general qualification","Male","4.6","5","170","2","4","6","6","4.37","4.83","5","5"
"2009","(2c_gen) general maturity certificate","Female","4.19","4","368","2","3","5","6","4.04","4.34","4","4"
"2009","(2c_gen) general maturity certificate","Male","4.8","5","326","3","4","6","6","4.66","4.94","5","5"
"2009","(2c_voc) vocational maturity certificate","Female","4.19","4","751","2","3","5","6","4.08","4.3","4","4"
"2009","(2c_voc) vocational maturity certificate","Male","4.66","5","571","3","4","6","6","4.54","4.78","5","5"
"2009","(3a) lower tertiary education","Female","4.34","4","730","3","3","5","6","4.24","4.44","4","4"
"2009","(3a) lower tertiary education","Male","4.7","5","851","3","4","6","6","4.61","4.79","5","5"
"2009","(3b) higher tertiary education","Female","4.25","4","1120","2","3","5","6","4.17","4.33","4","4"
"2009","(3b) higher tertiary education","Male","4.59","5","1326","3","4","6","6","4.52","4.66","5","5"
"2010","(0) in school","Female","","","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","4.22","4","100","2","3","5","6","3.89","4.55","4","5"
"2012","(0) in school","Male","5.07","5","91","4","4","6","6","4.83","5.31","5","6"
"2012","(1a) inadequately completed","Female","4.53","5","91","2","3","6","7","4.13","4.93","4","5"
"2012","(1a) inadequately completed","Male","4.24","4","69","2","3","5","6","3.85","4.63","4","5"
"2012","(1b) general elementary school","Female","4.21","4.16","340","1","3","6","6","4.03","4.39","4","5"
"2012","(1b) general elementary school","Male","4.86","5","235","3","4","6","7","4.67","5.05","5","5"
"2012","(1c) basic vocational qualification","Female","4.42","4","523","2","3","6","7","4.28","4.56","4","5"
"2012","(1c) basic vocational qualification","Male","4.79","5","606","3","4","6","7","4.67","4.91","5","5"
"2012","(2a) intermediate vocational","Female","4.48","5","1371","2","3","6","6","4.4","4.56","5","5"
"2012","(2a) intermediate vocational","Male","4.86","5","694","3","4","6","7","4.75","4.97","5","5"
"2012","(2b) intermediate general qualification","Female","4.28","4","159","2","3","5","6","4.03","4.53","4","5"
"2012","(2b) intermediate general qualification","Male","4.36","5","72","1","3","6","7","4","4.72","5","5"
"2012","(2c_gen) general maturity certificate","Female","4.32","4","162","2","3","6","6","4.09","4.55","4","5"
"2012","(2c_gen) general maturity certificate","Male","4.82","5","85","3","4","6","7","4.5","5.14","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","4.5","5","596","2","4","6","6","4.38","4.62","4","5"
"2012","(2c_voc) vocational maturity certificate","Male","4.87","5","277","3","4","6","7","4.71","5.03","5","5"
"2012","(3a) lower tertiary education","Female","4.35","4","237","2","3","5","6","4.16","4.54","4","5"
"2012","(3a) lower tertiary education","Male","4.9","5","216","3","4","6","6","4.73","5.07","5","5"
"2012","(3b) higher tertiary education","Female","4.12","4","573","2","3","5","6","4","4.24","4","5"
"2012","(3b) higher tertiary education","Male","4.97","5","469","3","4","6","6","4.86","5.08","5","5"
"2013","(0) in school","Female","4.06","4","139","2","3","5","6","3.82","4.3","4","5"
"2013","(0) in school","Male","4.52","4.46","123","3","3","6","6","4.28","4.76","5","5"
"2013","(1a) inadequately completed","Female","3.9","4","116","1","2","6","6","3.55","4.25","3","4"
"2013","(1a) inadequately completed","Male","4.68","5","105","3","4","6","7","4.38","4.98","4","5"
"2013","(1b) general elementary school","Female","4.37","4","984","2","3","6","6","4.27","4.47","4","4"
"2013","(1b) general elementary school","Male","4.55","5","416","2","4","6","7","4.4","4.7","4","5"
"2013","(1c) basic vocational qualification","Female","4.4","5","2249","2","3","6","6","4.34","4.46","4","5"
"2013","(1c) basic vocational qualification","Male","4.77","5","2547","3","4","6","7","4.71","4.83","5","5"
"2013","(2a) intermediate vocational","Female","4.46","5","2671","2","4","6","6","4.4","4.52","5","5"
"2013","(2a) intermediate vocational","Male","4.81","5","1902","3","4","6","6","4.75","4.87","5","5"
"2013","(2b) intermediate general qualification","Female","4.2","4","293","2","3","5","6","4.01","4.39","4","5"
"2013","(2b) intermediate general qualification","Male","4.87","5","175","4","4","6","6","4.65","5.09","5","5"
"2013","(2c_gen) general maturity certificate","Female","4.4","5","418","2","4","5","6","4.26","4.54","4","5"
"2013","(2c_gen) general maturity certificate","Male","5.01","5","351","3","4","6","7","4.86","5.16","5","5"
"2013","(2c_voc) vocational maturity certificate","Female","4.49","5","823","3","4","5","6","4.39","4.59","4","5"
"2013","(2c_voc) vocational maturity certificate","Male","4.86","5","634","3","4","6","6","4.75","4.97","5","5"
"2013","(3a) lower tertiary education","Female","4.45","5","782","2","4","5","6","4.35","4.55","4","5"
"2013","(3a) lower tertiary education","Male","4.89","5","898","3","4","6","7","4.8","4.98","5","5"
"2013","(3b) higher tertiary education","Female","4.32","4","1332","2","3","5","6","4.24","4.4","4","5"
"2013","(3b) higher tertiary education","Male","4.75","5","1451","3","4","6","6","4.68","4.82","5","5"
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2017","(0) in school","Female","4.17","4","219","2","3","6","6","3.96","4.38","4","5"
"2017","(0) in school","Male","5.05","5","196","3","4","6","7","4.84","5.26","5","5"
"2017","(1a) inadequately completed","Female","4.4","5","654","2","3","6","7","4.26","4.54","5","5"
"2017","(1a) inadequately completed","Male","4.75","5","784","2","4","6","7","4.63","4.87","5","6"
"2017","(1b) general elementary school","Female","4.33","4","1395","2","3","6","6","4.24","4.42","4","5"
"2017","(1b) general elementary school","Male","4.53","5","1115","2","4","6","7","4.43","4.63","5","5"
"2017","(1c) basic vocational qualification","Female","4.49","5","2413","2","4","6","6","4.43","4.55","4","5"
"2017","(1c) basic vocational qualification","Male","4.73","5","2848","3","4","6","7","4.67","4.79","5","5"
"2017","(2a) intermediate vocational","Female","4.44","5","3637","2","3","6","6","4.39","4.49","4","5"
"2017","(2a) intermediate vocational","Male","4.77","5","2502","3","4","6","6","4.71","4.83","5","5"
"2017","(2b) intermediate general qualification","Female","4.06","4","501","2","3","5","6","3.93","4.19","4","4"
"2017","(2b) intermediate general qualification","Male","4.93","5","324","3","4","6","7","4.77","5.09","5","5"
"2017","(2c_gen) general maturity certificate","Female","4.38","4","947","2","3","5","7","4.28","4.48","4","5"
"2017","(2c_gen) general maturity certificate","Male","4.87","5","934","3","4","6","7","4.77","4.97","5","5"
"2017","(2c_voc) vocational maturity certificate","Female","4.36","5","1610","2","3","5","6","4.29","4.43","4","5"
"2017","(2c_voc) vocational maturity certificate","Male","4.8","5","1124","3","4","6","7","4.72","4.88","5","5"
"2017","(3a) lower tertiary education","Female","4.44","5","994","3","3","5","6","4.35","4.53","4","5"
"2017","(3a) lower tertiary education","Male","4.93","5","1056","3","4","6","6","4.85","5.01","5","5"
"2017","(3b) higher tertiary education","Female","4.37","5","2434","2","3","5","6","4.31","4.43","4","5"
"2017","(3b) higher tertiary education","Male","4.72","5","2532","3","4","6","6","4.66","4.78","5","5"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2019","(0) in school","Female","4.1","4","161","2","3","5","6","3.86","4.34","4","5"
"2019","(0) in school","Male","5.08","5","169","3","5","6","7","4.85","5.31","5","5"
"2019","(1a) inadequately completed","Female","4.56","5","242","2","4","6","6","4.33","4.79","4","5"
"2019","(1a) inadequately completed","Male","4.64","5","199","2","3","6","7","4.4","4.88","4","5"
"2019","(1b) general elementary school","Female","4.49","5","980","2","3","6","7","4.39","4.59","4","5"
"2019","(1b) general elementary school","Male","4.52","5","686","2","4","6","7","4.4","4.64","5","5"
"2019","(1c) basic vocational qualification","Female","4.48","5","2020","2","4","6","6","4.41","4.55","4","5"
"2019","(1c) basic vocational qualification","Male","4.75","5","2458","3","4","6","7","4.69","4.81","5","5"
"2019","(2a) intermediate vocational","Female","4.46","4","3441","2","3","6","6","4.41","4.51","4","5"
"2019","(2a) intermediate vocational","Male","4.79","5","2473","3","4","6","6","4.73","4.85","5","5"
"2019","(2b) intermediate general qualification","Female","4.01","4","459","2","3","5","6","3.86","4.16","4","5"
"2019","(2b) intermediate general qualification","Male","4.79","5","331","3","4","6","6","4.63","4.95","5","5"
"2019","(2c_gen) general maturity certificate","Female","4.37","5","776","2","3","6","6","4.26","4.48","4","5"
"2019","(2c_gen) general maturity certificate","Male","4.89","5","696","3","4","6","7","4.79","4.99","5","5"
"2019","(2c_voc) vocational maturity certificate","Female","4.39","4","1540","2","3","5","6","4.32","4.46","4","5"
"2019","(2c_voc) vocational maturity certificate","Male","4.78","5","1119","3","4","6","7","4.7","4.86","5","5"
"2019","(3a) lower tertiary education","Female","4.49","5","1014","3","3","6","6","4.4","4.58","4","5"
"2019","(3a) lower tertiary education","Male","4.88","5","1183","3","4","6","7","4.8","4.96","5","5"
"2019","(3b) higher tertiary education","Female","4.36","4","2328","2","3","5","6","4.3","4.42","4","5"
"2019","(3b) higher tertiary education","Male","4.79","5","2475","3","4","6","6","4.74","4.84","5","5"
