"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","4","4","70","2","3","5","6","3.58","4.42","3","5"
"2012","35-65 y.","middle vocational","4.63","5","2283","2","4","6","7","4.57","4.69","5","5"
"2012","35-65 y.","vocational + Abi","4.62","5","572","2","4","6","6","4.49","4.75","5","5"
"2012","66 and older","general elemantary","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","4.59","5","463","2","4","6","6","4.45","4.73","5","5"
"2013","16-34 y.","higher education","4.63","5","673","3","4","6","6","4.52","4.74","4","5"
"2013","16-34 y.","higher vocational","4.84","5","103","3","4","6","6","4.57","5.11","5","5"
"2013","16-34 y.","in school","4.29","4","259","2","3","5","6","4.12","4.46","4","5"
"2013","16-34 y.","inadequately","4.4","4","47","3","4","6","6","3.95","4.85","4","4"
"2013","16-34 y.","middle vocational","4.72","5","1615","3","4","6","6","4.65","4.79","5","5"
"2013","16-34 y.","vocational + Abi","4.52","5","290","3","4","5","6","4.36","4.68","4","5"
"2013","35-65 y.","general elemantary","4.38","5","655","2","3","6","6","4.26","4.5","4","5"
"2013","35-65 y.","higher education","4.53","5","2638","3","4","6","6","4.48","4.58","5","5"
"2013","35-65 y.","higher vocational","4.59","5","873","3","4","6","6","4.5","4.68","5","5"
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","3.82","4","98","1","2","6","6","3.44","4.2","4","5"
"2013","35-65 y.","middle vocational","4.57","5","5257","2","4","6","6","4.53","4.61","5","5"
"2013","35-65 y.","vocational + Abi","4.65","5","691","3","4","6","6","4.54","4.76","5","5"
"2013","66 and older","general elemantary","4.39","4","715","2","3","6","6","4.28","4.5","4","5"
"2013","66 and older","higher education","4.75","5","1152","3","4","6","6","4.67","4.83","5","5"
"2013","66 and older","higher vocational","4.81","5","351","3","4","6","7","4.68","4.94","5","5"
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","4.62","5","49","2","3","6","7","4.1","5.14","3","5"
"2013","66 and older","middle vocational","4.62","5","2536","3","4","6","6","4.56","4.68","5","5"
"2013","66 and older","vocational + Abi","5.03","5","118","4","4","6","6","4.79","5.27","5","5"
"2014","16-34 y.","general elemantary","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","","","",""
"2015","16-34 y.","general elemantary","","","","","","","","","","",""
"2015","16-34 y.","higher education","","","","","","","","","","",""
"2015","16-34 y.","higher vocational","","","","","","","","","","",""
"2015","16-34 y.","in school","","","","","","","","","","",""
"2015","16-34 y.","inadequately","","","","","","","","","","",""
"2015","16-34 y.","middle vocational","","","","","","","","","","",""
"2015","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2015","35-65 y.","general elemantary","","","","","","","","","","",""
"2015","35-65 y.","higher education","","","","","","","","","","",""
"2015","35-65 y.","higher vocational","","","","","","","","","","",""
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","","","","","","","","","","",""
"2015","35-65 y.","middle vocational","","","","","","","","","","",""
"2015","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2015","66 and older","general elemantary","","","","","","","","","","",""
"2015","66 and older","higher education","","","","","","","","","","",""
"2015","66 and older","higher vocational","","","","","","","","","","",""
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","","","","","","","","","","",""
"2015","66 and older","middle vocational","","","","","","","","","","",""
"2015","66 and older","vocational + Abi","","","","","","","","","","",""
"2016","16-34 y.","general elemantary","","","","","","","","","","",""
"2016","16-34 y.","higher education","","","","","","","","","","",""
"2016","16-34 y.","higher vocational","","","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","","","",""
"2016","16-34 y.","inadequately","","","","","","","","","","",""
"2016","16-34 y.","middle vocational","","","","","","","","","","",""
"2016","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2016","35-65 y.","general elemantary","","","","","","","","","","",""
"2016","35-65 y.","higher education","","","","","","","","","","",""
"2016","35-65 y.","higher vocational","","","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","","","","","","","","","","",""
"2016","35-65 y.","middle vocational","","","","","","","","","","",""
"2016","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2016","66 and older","general elemantary","","","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","","","",""
"2017","16-34 y.","general elemantary","4.41","4","1280","2","3","6","7","4.32","4.5","5","5"
"2017","16-34 y.","higher education","4.55","5","1280","2","4","6","6","4.47","4.63","5","5"
"2017","16-34 y.","higher vocational","4.76","5","128","3","4","6","6","4.53","4.99","4","5"
"2017","16-34 y.","in school","4.61","5","411","2","4","6","6","4.46","4.76","5","5"
"2017","16-34 y.","inadequately","4.63","4","605","2","4","6","7","4.49","4.77","5","6"
"2017","16-34 y.","middle vocational","4.56","5","2708","2","4","6","6","4.5","4.62","5","5"
"2017","16-34 y.","vocational + Abi","4.67","5","565","3","4","6","7","4.55","4.79","5","5"
"2017","35-65 y.","general elemantary","4.43","5","1379","2","3","6","7","4.34","4.52","5","5"
"2017","35-65 y.","higher education","4.59","5","4463","3","4","6","6","4.55","4.63","5","5"
"2017","35-65 y.","higher vocational","4.66","5","1069","2","4","6","6","4.57","4.75","5","5"
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","4.55","5","703","2","4","6","7","4.42","4.68","5","6"
"2017","35-65 y.","middle vocational","4.58","5","7289","2","4","6","6","4.54","4.62","5","5"
"2017","35-65 y.","vocational + Abi","4.49","5","1581","2","4","6","6","4.42","4.56","5","5"
"2017","66 and older","general elemantary","4.39","4","618","2","3","6","6","4.27","4.51","4","5"
"2017","66 and older","higher education","4.69","5","1273","3","4","6","6","4.61","4.77","5","5"
"2017","66 and older","higher vocational","4.76","5","346","3","4","6","6","4.62","4.9","5","5"
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","4.46","5","50","2","3","6","6","3.96","4.96","4","5"
"2017","66 and older","middle vocational","4.64","5","2567","3","4","6","7","4.58","4.7","5","5"
"2017","66 and older","vocational + Abi","4.64","5","140","3","4","5","6","4.41","4.87","5","5"
"2018","16-34 y.","general elemantary","","","","","","","","","","",""
"2018","16-34 y.","higher education","","","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","","","",""
"2018","16-34 y.","inadequately","","","","","","","","","","",""
"2018","16-34 y.","middle vocational","","","","","","","","","","",""
"2018","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","","","","","","","","","","",""
"2018","35-65 y.","middle vocational","","","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","","","",""
"2019","16-34 y.","general elemantary","4.43","5","838","2","3","6","7","4.32","4.54","5","5"
"2019","16-34 y.","higher education","4.55","5","1005","3","4","6","6","4.46","4.64","4","5"
"2019","16-34 y.","higher vocational","4.99","5","135","3","4","6","7","4.74","5.24","5","5"
"2019","16-34 y.","in school","4.59","5","327","3","4","6","6","4.42","4.76","4","5"
"2019","16-34 y.","inadequately","4.46","5","105","2","3","6","7","4.08","4.84","3","5"
"2019","16-34 y.","middle vocational","4.69","5","2072","3","4","6","6","4.63","4.75","5","5"
"2019","16-34 y.","vocational + Abi","4.65","5","461","3","4","6","6","4.52","4.78","4","5"
"2019","35-65 y.","general elemantary","4.37","4","1014","2","3","6","6","4.27","4.47","4","5"
"2019","35-65 y.","higher education","4.65","5","4544","3","4","6","6","4.61","4.69","5","5"
"2019","35-65 y.","higher vocational","4.67","5","1145","3","4","6","6","4.59","4.75","5","5"
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","4.66","5","248","2","4","6","7","4.44","4.88","4","5"
"2019","35-65 y.","middle vocational","4.57","5","6450","2","4","6","6","4.53","4.61","5","5"
"2019","35-65 y.","vocational + Abi","4.49","5","1540","2","4","6","6","4.41","4.57","5","5"
"2019","66 and older","general elemantary","4.59","5","550","3","4","6","6","4.46","4.72","4","5"
"2019","66 and older","higher education","4.63","5","1454","3","4","6","6","4.56","4.7","5","5"
"2019","66 and older","higher vocational","4.79","5","387","3","4","6","7","4.65","4.93","5","5"
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","4.5","4","35","2","3","6","7","3.92","5.08","4","6"
"2019","66 and older","middle vocational","4.61","5","2568","2","4","6","7","4.55","4.67","5","5"
"2019","66 and older","vocational + Abi","4.54","4","167","3","4","5","7","4.32","4.76","5","5"
