"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1987","Other degree","Male","1513.73","1432","595","1023","1227","1692","2045","1471.85","1555.61","1432","1534"
"1987","secondary school degree","Female","1065.64","1045.83","600","282","588","1432","1819","1015.48","1115.8","971","1074"
"1987","secondary school degree","Male","1828.82","1687","590","382","1227","2298","3068","1733.89","1923.75","1585","1738"
"1988","college entrance qualification","Female","1401.3","1350.25","285","225","617","1943","2429","1288.06","1514.54","1202","1506"
"1988","college entrance qualification","Male","2447.18","2388.54","507","818","1543","3068","3835","2317.18","2577.18","2301","2482"
"1988","lower secondary degree","Female","895.91","850.28","1030","210","409","1226","1541","856.32","935.5","771","869"
"1988","lower secondary degree","Male","1667.45","1593.18","1696","1023","1329","1943","2485","1633.55","1701.35","1534","1585"
"1988","no degree/no degree yet","Female","954.37","971","177","221","562","1227","1432","851.66","1057.08","920","1048"
"1988","no degree/no degree yet","Male","1439.99","1473.67","239","1021","1227","1636","1943","1380.07","1499.91","1432","1534"
"1988","Other degree","Female","986.43","1014.37","233","220","716","1278","1457","916.36","1056.5","971","1125"
"1988","Other degree","Male","1610.75","1519.92","538","1125","1278","1790","2301","1560.58","1660.92","1534","1585"
"1988","secondary school degree","Female","1110.49","1074","582","281","614","1483","1892","1055.2","1165.78","962","1094"
"1988","secondary school degree","Male","1887.36","1687","577","523","1278","2301","3068","1790.76","1983.96","1612","1778"
"1989","college entrance qualification","Female","1504.13","1466.57","291","327","920","1994","2510","1404.27","1603.99","1329","1534"
"1989","college entrance qualification","Male","2525.51","2434.78","520","782","1738","3069","3962","2375.06","2675.96","2301","2556"
"1989","lower secondary degree","Female","913.9","895","1010","225","454","1261","1623","880.55","947.25","818","920"
"1989","lower secondary degree","Male","1726","1636","1639","1074","1380","1994","2509","1689.91","1762.09","1585","1636"
"1989","no degree/no degree yet","Female","901.17","971","168","179","614","1135","1432","835.52","966.82","920","1048"
"1989","no degree/no degree yet","Male","1381.59","1483","232","330","1176","1687","1943","1319.72","1443.46","1483","1585"
"1989","Other degree","Female","1059.78","1074","233","478","844","1248","1483","999.09","1120.47","1023","1125"
"1989","Other degree","Male","1687.4","1585","517","1227","1380","1898","2296","1638.27","1736.53","1538","1636"
"1989","secondary school degree","Female","1168.71","1146.09","590","317","716","1524","1910","1110.58","1226.84","1023","1150"
"1989","secondary school degree","Male","2020.67","1820.73","558","818","1380","2454","3323","1918.04","2123.3","1687","1841"
"1990","college entrance qualification","Female","1356.44","1278","474","409","639","1841","2542","1273.56","1439.32","767","971"
"1990","college entrance qualification","Male","2253.35","2147","785","614","997","3068","3835","2136.57","2370.13","1522","1943"
"1990","lower secondary degree","Female","841.1","741","1539","237","409","1186","1585","813.99","868.21","565","624"
"1990","lower secondary degree","Male","1621.47","1635.18","2194","549","1176","2043","2556","1585.81","1657.13","1432","1483"
"1990","no degree/no degree yet","Female","982.51","971","162","343","614","1329","1534","912.92","1052.1","920","1125"
"1990","no degree/no degree yet","Male","1443.26","1534","225","435","1227","1790","1994","1375.72","1510.8","1534","1614"
"1990","Other degree","Female","1015.9","1023","244","358","665","1315","1534","922.53","1109.27","1023","1176"
"1990","Other degree","Male","1622.42","1623.14","516","707","1329","1841","2301","1568.67","1676.17","1636","1713"
"1990","secondary school degree","Female","932.48","717.95","1480","297","443","1346","1790","900.32","964.64","562","608"
"1990","secondary school degree","Male","1464.1","1227","1445","435","614","2045","2812","1410.48","1517.72","716","767"
"1991","college entrance qualification","Female","1463.55","1432","466","460","818","1881","2608","1393.2","1533.9","1023","1278"
"1991","college entrance qualification","Male","2379.97","2271.4","790","649","1212","3170","4090","2269.89","2490.05","1651","2096"
"1991","lower secondary degree","Female","902.86","807.63","1379","245","465","1237","1647","875.12","930.6","716","772"
"1991","lower secondary degree","Male","1743.3","1738","2054","716","1278","2122","2642","1707.2","1779.4","1547","1636"
"1991","no degree/no degree yet","Female","989.09","1023","170","245","646","1278","1585","914.24","1063.94","971","1125"
"1991","no degree/no degree yet","Male","1487.98","1636","224","456","1176","1841","2147","1414.27","1561.69","1534","1687"
"1991","Other degree","Female","1069.32","1120.32","254","342","767","1363","1534","1007.38","1131.26","1029","1227"
"1991","Other degree","Male","1739.15","1687","498","1074","1380","1994","2454","1683.37","1794.93","1687","1790"
"1991","secondary school degree","Female","1047.1","844","1381","358","573","1432","1943","1013.03","1081.17","716","767"
"1991","secondary school degree","Male","1627.46","1432","1338","562","777","2096","2958","1566.71","1688.21","992","1099"
"1992","college entrance qualification","Female","1616.52","1534.68","449","492","1006","2096","2787","1537.51","1695.53","1329","1534"
"1992","college entrance qualification","Male","2595.34","2462.47","772","844","1579","3352","4355","2487.06","2703.62","2045","2301"
"1992","lower secondary degree","Female","1021.6","956.79","1229","256","568","1380","1790","990.79","1052.41","900","958"
"1992","lower secondary degree","Male","1900.56","1841","1899","919","1457","2282","2812","1860.6","1940.52","1718","1790"
"1992","no degree/no degree yet","Female","1013.38","1023","152","240","665","1329","1636","929.91","1096.85","1023","1227"
"1992","no degree/no degree yet","Male","1690.39","1775.9","200","895","1534","2045","2301","1612.29","1768.49","1738","1790"
"1992","Other degree","Female","1179.24","1199.71","231","460","965","1483","1687","1112.96","1245.52","1176","1278"
"1992","Other degree","Male","1878.55","1790","471","1176","1534","2096","2541","1812.17","1944.93","1790","1841"
"1992","secondary school degree","Female","1223.3","1074","1306","435","762","1564","2082","1185.23","1261.37","971","1023"
"1992","secondary school degree","Male","1846.69","1637.82","1257","716","1023","2352","3131","1788.08","1905.3","1298","1432"
"1993","college entrance qualification","Female","1757","1687","465","463","1022","2429","2988","1669.86","1844.14","1534","1687"
"1993","college entrance qualification","Male","2830.46","2710","760","1023","1738","3579","4632","2713.96","2946.96","2301","2556"
"1993","lower secondary degree","Female","1067.47","1023","1154","256","562","1483","1841","1032.86","1102.08","971","1069"
"1993","lower secondary degree","Male","2036.07","1943","1794","1023","1570","2440","3068","1994.32","2077.82","1790","1882"
"1993","no degree/no degree yet","Female","1111.62","1210.32","144","327","818","1380","1636","1022.8","1200.44","1074","1278"
"1993","no degree/no degree yet","Male","1644.3","1738","190","971","1432","2045","2199","1570.09","1718.51","1738","1841"
"1993","Other degree","Female","1221.87","1227","221","511","920","1534","1790","1148.82","1294.92","1194","1329"
"1993","Other degree","Male","2008.88","1790","438","1329","1585","2147","2863","1934.97","2082.79","1790","1943"
"1993","secondary school degree","Female","1379.95","1278","1319","471","848","1738","2339","1337.87","1422.03","1140","1246"
"1993","secondary school degree","Male","2096.94","1790","1242","859","1253","2556","3426","2014.67","2179.21","1533","1636"
"1994","college entrance qualification","Female","1767.91","1636","501","447","1023","2352","3068","1678.4","1857.42","1534","1736"
"1994","college entrance qualification","Male","2797.61","2659","777","856","1787","3630","4602","2682.22","2913","2403","2608"
"1994","lower secondary degree","Female","1143.66","1125","1051","271","665","1585","1981","1106.44","1180.88","1032","1166"
"1994","lower secondary degree","Male","2110.36","2041.73","1665","1176","1636","2505","3017","2059.48","2161.24","1882","1943"
"1994","no degree/no degree yet","Female","1081.33","1125","134","387","767","1380","1790","988.8","1173.86","1002","1176"
"1994","no degree/no degree yet","Male","1739.23","1790","164","1074","1483","1994","2352","1650.43","1828.03","1738","1892"
"1994","Other degree","Female","1289.67","1278","192","435","971","1636","1841","1199.66","1379.68","1229","1432"
"1994","Other degree","Male","1924.32","1841","384","1278","1534","2147","2557","1841.19","2007.45","1841","1948"
"1994","secondary school degree","Female","1448.67","1380","1270","460","877","1841","2409","1394.61","1502.73","1251","1337"
"1994","secondary school degree","Male","2188.63","1920.47","1220","1022","1380","2603","3579","2115.12","2262.14","1636","1790"
"1995","college entrance qualification","Female","1791.99","1687","527","483","1115","2475","3019","1705.32","1878.66","1534","1764"
"1995","college entrance qualification","Male","2963.98","2766.55","824","895","1790","3715","5011","2799.24","3128.72","2526","2659"
"1995","lower secondary degree","Female","1145.05","1107.06","1028","286","614","1585","1994","1105.66","1184.44","1023","1176"
"1995","lower secondary degree","Male","2133.41","2045","1659","1161","1636","2556","3119","2088.85","2177.97","1937","1984"
"1995","no degree/no degree yet","Female","1054.64","1102.99","119","286","577","1432","1777","950.63","1158.65","1023","1329"
"1995","no degree/no degree yet","Male","1702.19","1824.29","151","409","1534","2045","2301","1607.34","1797.04","1790","1984"
"1995","Other degree","Female","1319.63","1280.13","260","286","767","1790","2117","1218.82","1420.44","1227","1432"
"1995","Other degree","Male","2055.49","1892","472","1023","1534","2250","2761","1841.66","2269.32","1841","1994"
"1995","secondary school degree","Female","1477.5","1432","1340","424","869","1943","2454","1425.38","1529.62","1278","1380"
"1995","secondary school degree","Male","2237.21","1964.5","1264","1023","1483","2761","3835","2172.2","2302.22","1738","1790"
"1996","college entrance qualification","Female","1935.44","1790","526","562","1216","2528","3170","1845.18","2025.7","1687","1841"
"1996","college entrance qualification","Male","3125.42","2863","829","1023","1841","4065","5113","3002.3","3248.54","2564","2812"
"1996","lower secondary degree","Female","1231.63","1217.44","1003","302","703","1687","2110","1189.46","1273.8","1102","1227"
"1996","lower secondary degree","Male","2291.6","2147","1603","1227","1738","2608","3323","2217.24","2365.96","1994","2045"
"1996","no degree/no degree yet","Female","977.9","982.66","112","256","533","1380","1738","879.32","1076.48","1023","1278"
"1996","no degree/no degree yet","Male","1831.5","1907.94","136","1125","1738","2096","2454","1725.4","1937.6","1841","2045"
"1996","Other degree","Female","1294.29","1278","236","297","716","1710","2096","1175.93","1412.65","1202","1432"
"1996","Other degree","Male","2067.76","1994","412","1278","1636","2403","2886","1998.88","2136.64","1943","2045"
"1996","secondary school degree","Female","1551.39","1498.42","1325","495","920","2045","2556","1503.89","1598.89","1329","1460"
"1996","secondary school degree","Male","2349.94","2045","1231","971","1534","2863","3998","2262.58","2437.3","1790","1917"
"1997","college entrance qualification","Female","1943.22","1892","551","654","1125","2556","3149","1853.87","2032.57","1738","1892"
"1997","college entrance qualification","Male","3054.7","2942","846","869","1790","3957","5113","2928.62","3180.78","2659","2914"
"1997","lower secondary degree","Female","1269.44","1227","944","307","716","1725","2128","1223.92","1314.96","1125","1241"
"1997","lower secondary degree","Male","2224.01","2147","1525","1176","1738","2659","3247","2177.66","2270.36","2045","2096"
"1997","no degree/no degree yet","Female","1094.67","1098.42","104","312","562","1432","1892","991.25","1198.09","1023","1232"
"1997","no degree/no degree yet","Male","1914.79","1943","120","1380","1738","2173","2454","1806.33","2023.25","1943","2096"
"1997","Other degree","Female","1367.19","1405.61","203","304","920","1738","2045","1237.24","1497.14","1278","1534"
"1997","Other degree","Male","2159.69","1943","372","1263","1636","2403","3068","2071.28","2248.1","1943","2045"
"1997","secondary school degree","Female","1544.16","1483","1307","382","869","2045","2570","1494.74","1593.58","1380","1483"
"1997","secondary school degree","Male","2414.82","2147","1211","1074","1585","2965","3988","2339.39","2490.25","1841","1994"
"1998","college entrance qualification","Female","1969.38","1943","637","511","1207","2608","3323","1886.18","2052.58","1790","1968"
"1998","college entrance qualification","Male","3011.87","2889","928","821","1790","4039","5113","2905.89","3117.85","2726","2914"
"1998","lower secondary degree","Female","1280.82","1211.96","1012","317","690","1790","2147","1235.12","1326.52","1125","1237"
"1998","lower secondary degree","Male","2254.58","2199","1599","1023","1738","2659","3323","2204.06","2305.1","2045","2147"
"1998","no degree/no degree yet","Female","1127.86","1142.71","98","312","716","1483","1892","1009.14","1246.58","971","1278"
"1998","no degree/no degree yet","Male","1748.68","1903.75","118","268","1534","2123","2503","1610.26","1887.1","1841","2045"
"1998","Other degree","Female","1416.58","1432","212","312","747","1841","2199","1282.34","1550.82","1227","1534"
"1998","Other degree","Male","2185.97","1994","368","1227","1662","2454","3068","2081.16","2290.78","1979","2147"
"1998","secondary school degree","Female","1572.55","1534","1385","450","946","2045","2556","1525.78","1619.32","1432","1534"
"1998","secondary school degree","Male","2405.51","2147","1362","1023","1534","2965","4053","2335.42","2475.6","1892","1994"
"1999","college entrance qualification","Female","1977.61","1943","687","409","1176","2659","3323","1892.02","2063.2","1749","1960"
"1999","college entrance qualification","Male","3092.2","3025.41","960","771","1943","4090","5113","2985.86","3198.54","2747","2999"
"1999","lower secondary degree","Female","1308.52","1277.98","1015","307","638","1823","2339","1261.97","1355.07","1100","1253"
"1999","lower secondary degree","Male","2328.7","2250","1599","1074","1687","2761","3528","2274.77","2382.63","2045","2167"
"1999","no degree/no degree yet","Female","956.72","1011.76","110","143","317","1278","1790","839.27","1074.17","920","1227"
"1999","no degree/no degree yet","Male","1726.34","1841","122","258","1534","2187","2556","1562.82","1889.86","1790","2045"
"1999","Other degree","Female","1411.73","1456.28","201","317","818","1841","2352","1283.48","1539.98","1227","1534"
"1999","Other degree","Male","2211.14","2045","335","1278","1687","2556","3579","2111.51","2310.77","1994","2147"
"1999","secondary school degree","Female","1548.96","1534","1426","332","920","2045","2556","1502.04","1595.88","1406","1534"
"1999","secondary school degree","Male","2474.55","2082.61","1364","1006","1534","2914","4139","2392.13","2556.97","1892","2025"
"2000","college entrance qualification","Female","1957.26","1927.24","1396","322","1023","2594","3375","1889.99","2024.53","1790","1943"
"2000","college entrance qualification","Male","3406.64","3068","1935","971","2096","4338","5624","3311.92","3501.36","3068","3170"
"2000","lower secondary degree","Female","1262.27","1138.2","1767","317","573","1763","2352","1221.76","1302.78","1050","1125"
"2000","lower secondary degree","Male","2291.32","2224.26","2759","1023","1723","2761","3477","2245.85","2336.79","2173","2250"
"2000","no degree/no degree yet","Female","779.85","767","88","92","256","1278","1534","655.89","903.81","337","1014"
"2000","no degree/no degree yet","Male","1666.34","1792.62","115","256","920","2223","2761","1448.53","1884.15","1534","1943"
"2000","Other degree","Female","1358.32","1227","352","307","435","1790","2331","1230.36","1486.28","1066","1278"
"2000","Other degree","Male","2290.15","2045","500","1136","1636","2556","3886","2159.05","2421.25","2045","2147"
"2000","secondary school degree","Female","1496.96","1432","2531","322","869","2002","2556","1460.98","1532.94","1329","1432"
"2000","secondary school degree","Male","2392.61","2180.5","2384","955","1534","2914","4001","2337.4","2447.82","2045","2147"
"2001","college entrance qualification","Female","2019.81","1994","1325","368","1023","2766","3577","1953.6","2086.02","1841","2045"
"2001","college entrance qualification","Male","3459.5","3220.95","1798","1015","2147","4346","5880","3362.96","3556.04","3068","3242"
"2001","lower secondary degree","Female","1272.71","1162.08","1561","312","531","1790","2432","1232.51","1312.91","1028","1126"
"2001","lower secondary degree","Male","2276.96","2250","2393","818","1738","2812","3426","2228.7","2325.22","2199","2301"
"2001","no degree/no degree yet","Female","617.69","322","93","82","205","1176","1432","487.66","747.72","322","859"
"2001","no degree/no degree yet","Male","1522.31","1615.71","106","169","322","2206","3068","1283.01","1761.61","1227","1790"
"2001","Other degree","Female","1368.21","1278","336","322","614","1790","2352","1251.02","1485.4","1157","1329"
"2001","Other degree","Male","2351.78","2045","424","1329","1687","2556","3323","2208.78","2494.78","2045","2173"
"2001","secondary school degree","Female","1511.33","1432","2361","322","844","2045","2608","1476.68","1545.98","1342","1432"
"2001","secondary school degree","Male","2407.59","2250","2177","1009","1600","2965","3845","2352.15","2463.03","2053","2199"
"2002","college entrance qualification","Female","2208.56","2070.07","1730","384","1022","2970","3809","2033.9","2383.22","2050","2250"
"2002","college entrance qualification","Male","3707.9","3200","2329","1000","2200","4482","6174","3554.84","3860.96","3555","3798"
"2002","lower secondary degree","Female","1270.59","1100","1506","310","485","1777","2430","1223.58","1317.6","1046","1170"
"2002","lower secondary degree","Male","2424.16","2300","2223","1109","1800","2985","3700","2359.5","2488.82","2300","2400"
"2002","no degree/no degree yet","Female","725.13","327.65","91","192","280","1250","1533","584.66","865.6","300","630"
"2002","no degree/no degree yet","Male","1565.64","1600","89","214","325","2300","3220","1256.55","1874.73","700","1775"
"2002","Other degree","Female","1393.14","1228.94","325","315","512","1900","2500","1249.78","1536.5","1200","1499"
"2002","Other degree","Male","2321.23","2048.37","402","1000","1600","2600","3500","2007.23","2635.23","2200","2396"
"2002","secondary school degree","Female","1552.95","1440","2469","325","820","2100","2700","1510.48","1595.42","1408","1500"
"2002","secondary school degree","Male","2523.63","2300","2228","835","1600","3100","4007","2438.31","2608.95","2280","2400"
"2003","college entrance qualification","Female","2151.08","2000","1700","400","1000","2901","3919","2057.58","2244.58","2053","2200"
"2003","college entrance qualification","Male","3846.41","3300","2181","825","2385","4690","6900","3682.3","4010.52","3600","3800"
"2003","lower secondary degree","Female","1339.67","1199","1408","309","520","1855","2600","1290.04","1389.3","1100","1200"
"2003","lower secondary degree","Male","2502.48","2400","2063","1050","1800","3000","3867","2435.64","2569.32","2400","2500"
"2003","no degree/no degree yet","Female","769.97","346.7","75","140","200","1200","1700","598.49","941.45","268","991"
"2003","no degree/no degree yet","Male","1568.74","1442.07","81","100","283","2400","3400","1237.3","1900.18","600","1900"
"2003","Other degree","Female","1337.96","1133.09","303","300","420","1790","2400","1188.92","1487","1100","1420"
"2003","Other degree","Male","2347.2","2200","356","920","1600","2700","3500","2140.3","2554.1","2200","2437"
"2003","secondary school degree","Female","1612.73","1500","2354","325","900","2172","2810","1568.12","1657.34","1440","1530"
"2003","secondary school degree","Male","2628.89","2471.01","2116","900","1700","3227","4200","2548.23","2709.55","2300","2469"
"2004","college entrance qualification","Female","2151.98","2000","1697","380","990","3000","3990","2047.28","2256.68","2071","2222"
"2004","college entrance qualification","Male","3929.82","3321.79","2142","802","2200","4800","7000","3785.73","4073.91","3680","3914"
"2004","lower secondary degree","Female","1304.16","1200","1344","300","500","1854","2550","1256.62","1351.7","1100","1200"
"2004","lower secondary degree","Male","2513.86","2400","1938","900","1800","3045","3957","2431.59","2596.13","2400","2500"
"2004","no degree/no degree yet","Female","772.97","396.22","71","120","225","1500","1600","601.13","944.81","325","900"
"2004","no degree/no degree yet","Male","1780.51","1650.35","68","150","560","2730","3550","1400.91","2160.11","1300","2000"
"2004","Other degree","Female","1385.83","1278.3","277","300","400","1800","2400","1217.42","1554.24","1180","1450"
"2004","Other degree","Male","2350.85","2100","348","850","1521","2850","4000","2147.73","2553.97","2200","2450"
"2004","secondary school degree","Female","1613.21","1500","2291","400","900","2200","2900","1570.03","1656.39","1426","1530"
"2004","secondary school degree","Male","2670.96","2500","2044","1000","1785","3200","4300","2589.15","2752.77","2384","2500"
"2005","college entrance qualification","Female","2243.62","2046","1659","400","1080","3000","4013","2152.81","2334.43","2100","2300"
"2005","college entrance qualification","Male","3789.95","3341.16","2020","750","2300","4700","6200","3649.5","3930.4","3600","3900"
"2005","lower secondary degree","Female","1312.02","1149.44","1233","290","465","1882","2511","1259.22","1364.82","1070","1200"
"2005","lower secondary degree","Male","2489.56","2400","1748","995","1800","3000","3824","2416.4","2562.72","2416","2500"
"2005","no degree/no degree yet","Female","822.46","543.32","60","160","280","1300","1700","628.53","1016.39","340","938"
"2005","no degree/no degree yet","Male","1520.62","1445.29","71","120","261","2265","2850","1128.67","1912.57","515","2000"
"2005","Other degree","Female","1442.31","1170.68","275","288","400","1800","2500","1269.27","1615.35","1000","1400"
"2005","Other degree","Male","2350.9","2200","311","600","1600","2800","3878","2152.82","2548.98","2250","2500"
"2005","secondary school degree","Female","1610.03","1420","2202","400","820","2200","2900","1564.8","1655.26","1400","1500"
"2005","secondary school degree","Male","2662.49","2500","1955","1000","1800","3200","4300","2583.9","2741.08","2358","2500"
"2006","college entrance qualification","Female","2241.98","2100","1786","400","1100","3000","4000","2155.43","2328.53","2068","2200"
"2006","college entrance qualification","Male","3946.2","3400","2125","1000","2300","4880","6500","3788.51","4103.89","3600","3900"
"2006","lower secondary degree","Female","1302.76","1100","1269","298","479","1800","2500","1250.5","1355.02","1051","1173"
"2006","lower secondary degree","Male","2455.23","2400","1838","800","1700","3000","3801","2381.72","2528.74","2400","2500"
"2006","no degree/no degree yet","Female","898.52","408.28","53","125","240","1500","2005","672.44","1124.6","340","1000"
"2006","no degree/no degree yet","Male","1775.24","2000","66","100","300","2500","3227","1251.73","2298.75","396","2136"
"2006","Other degree","Female","1452.22","1142.73","288","250","400","2000","2600","1291.7","1612.74","1100","1470"
"2006","Other degree","Male","2340.73","2200","319","400","1500","2800","4000","2145.58","2535.88","2200","2450"
"2006","secondary school degree","Female","1606.32","1500","2365","400","850","2200","2900","1563.09","1649.55","1400","1500"
"2006","secondary school degree","Male","2632.86","2400","2035","950","1700","3250","4300","2498.4","2767.32","2330","2500"
"2007","college entrance qualification","Female","2243.25","2000","1781","397","1100","3000","4000","2155.44","2331.06","2000","2200"
"2007","college entrance qualification","Male","3899.02","3400","2044","866","2200","4800","6500","3748.94","4049.1","3699","3900"
"2007","lower secondary degree","Female","1341.87","1140.73","1188","320","469","1800","2500","1281.84","1401.9","1050","1200"
"2007","lower secondary degree","Male","2562.25","2400","1738","700","1800","3100","3900","2466.73","2657.77","2400","2500"
"2007","no degree/no degree yet","Female","728","400","49","168","200","1240","1600","520.44","935.56","380","1000"
"2007","no degree/no degree yet","Male","1748.11","1579.17","50","120","400","2600","3500","1316.74","2179.48","950","2200"
"2007","Other degree","Female","1341.06","1105.71","256","300","400","1800","2586","1183.26","1498.86","1003","1400"
"2007","Other degree","Male","2508.88","2300","281","770","1600","3000","4400","2219.75","2798.01","2300","2560"
"2007","secondary school degree","Female","1609.9","1500","2204","400","850","2200","2900","1565.36","1654.44","1400","1500"
"2007","secondary school degree","Male","2641.26","2493","1947","1070","1800","3200","4300","2561.93","2720.59","2378","2500"
"2008","college entrance qualification","Female","2220.22","2000","1705","400","1100","3041","4000","2132.45","2307.99","2000","2200"
"2008","college entrance qualification","Male","3949.29","3415","1923","800","2185","4982","6900","3797.48","4101.1","3601","3900"
"2008","lower secondary degree","Female","1375.85","1101.31","1100","300","420","1873","2580","1308.79","1442.91","1050","1200"
"2008","lower secondary degree","Male","2552.07","2449.51","1592","800","1800","3100","4000","2475.91","2628.23","2400","2500"
"2008","no degree/no degree yet","Female","608.89","258.23","46","95","189","925","1600","384.72","833.06","240","800"
"2008","no degree/no degree yet","Male","1989.58","1987.2","54","122","1119","2581","3830","1605.25","2373.91","650","2000"
"2008","Other degree","Female","1280.33","983.82","251","310","400","1800","2500","1138.9","1421.76","970","1350"
"2008","Other degree","Male","2424.67","2300","250","478","1575","2900","4000","2137.45","2711.89","2300","2500"
"2008","secondary school degree","Female","1647.91","1525","2130","400","850","2300","3000","1602.01","1693.81","1447","1600"
"2008","secondary school degree","Male","2654.12","2500","1843","1000","1771","3200","4274","2572.37","2735.87","2400","2500"
"2009","college entrance qualification","Female","2370.97","2200","1644","410","1100","3187","4228","2275.62","2466.32","2146","2300"
"2009","college entrance qualification","Male","3937.59","3500","1795","800","2281","5000","6704","3782.12","4093.06","3800","4000"
"2009","lower secondary degree","Female","1330.37","1200","995","320","450","1850","2660","1267.95","1392.79","1050","1200"
"2009","lower secondary degree","Male","2563.27","2500","1436","950","1800","3100","3800","2484.24","2642.3","2492","2539"
"2009","no degree/no degree yet","Female","598.43","213.28","41","102","187","980","1600","374.07","822.79","200","828"
"2009","no degree/no degree yet","Male","1627.01","1503.55","56","110","400","2500","3600","1259.73","1994.29","400","1882"
"2009","Other degree","Female","1235.9","900","221","250","397","1889","2500","1074.97","1396.83","880","1279"
"2009","Other degree","Male","2506.96","2300","206","540","1600","2980","4900","2234.52","2779.4","2200","2500"
"2009","secondary school degree","Female","1714.74","1600","2035","400","880","2301","3000","1662.11","1767.37","1500","1600"
"2009","secondary school degree","Male","2736.6","2507.33","1707","1000","1800","3300","4500","2644.19","2829.01","2405","2522"
"2010","college entrance qualification","Female","2374.31","2200","2259","400","1200","3200","4200","2296.03","2452.59","2000","2200"
"2010","college entrance qualification","Male","3950.66","3400","2484","800","2150","5000","6500","3815.4","4085.92","3800","4000"
"2010","lower secondary degree","Female","1337.1","1200","1177","350","530","1850","2681","1284.16","1390.04","930","1052"
