"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","no migration background","West Germany","2518.47","2300","8106","450","1260","3200","4500","10000","2460.79","2576.15","0","98107","2330","2400"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","2013","1800","1311","400","1100","2535","3500","6800","1923.89","2102.11","0","17000","1930","2050"
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","1751.35","1522.91","464","400","710","2450","3500","5800","1613.89","1888.81","19","10800","1500","1876"
"2004","no migration background","East Germany","1835.76","1700","2746","400","1030","2400","3200","5790","1782.01","1889.51","0","21000","1700","1800"
"2004","no migration background","West Germany","2550.84","2300","7842","430","1250","3200","4500","10000","2493.68","2608","0","60000","2350","2400"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","1969.24","1800.59","1212","350","1000","2500","3430","7500","1871.86","2066.62","0","20000","1900","2050"
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","1830.67","1700","460","330","686","2500","3700","5800","1681.37","1979.97","0","12000","1600","1950"
"2005","no migration background","East Germany","1840.93","1680","2591","400","1010","2411","3200","5609","1781.06","1900.8","0","28000","1700","1800"
"2005","no migration background","West Germany","2518.21","2300","7443","400","1205","3200","4500","9969","2464.94","2571.48","0","40000","2350","2439"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","2041.07","1800","1230","400","1000","2600","3703","9000","1946.6","2135.54","0","18000","1880","2004"
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","1801.11","1616.47","473","380","747","2500","3334","5800","1670.89","1931.33","0","11240","1550","1900"
"2006","no migration background","East Germany","1813.94","1653.38","2723","400","1057","2400","3200","5233","1757.93","1869.95","0","25000","1700","1800"
"2006","no migration background","West Germany","2568.63","2300","7915","400","1205","3300","4571","10000","2505.43","2631.83","0","115926","2300","2400"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","2071.33","1900","1088","400","1000","2630","3600","8000","1946.37","2196.29","0","30000","1900","2100"
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","1881.31","1700","480","368","760","2500","3500","5835","1729.25","2033.37","0","16000","1700","2000"
"2007","no migration background","East Germany","1823.18","1648","2646","400","1060","2450","3200","5900","1764.24","1882.12","0","27000","1680","1800"
"2007","no migration background","West Germany","2595.15","2300","7543","400","1280","3300","4616","10000","2538.41","2651.89","0","50000","2300","2400"
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","2074.45","1900","1016","380","900","2645","3800","8000","1957.14","2191.76","0","20024","1870","2100"
"2008","indirect migration background","East Germany","1358.69","1300","30","95","250","1800","3350","3855","933.32","1784.06","0","3855","616","1970"
"2008","indirect migration background","West Germany","1913.74","1900","478","350","750","2640","3500","5900","1766.85","2060.63","0","13500","1600","1900"
"2008","no migration background","East Germany","1856.44","1700","2531","462","1100","2473","3200","5500","1800.35","1912.53","0","20000","1700","1800"
"2008","no migration background","West Germany","2604.53","2300","7109","400","1225","3350","4700","10010","2547.56","2661.5","0","35288","2300","2400"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","2031.11","1850","875","380","800","2620","3600","8200","1912.96","2149.26","0","16000","1850","2000"
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","2033.48","1800","444","400","791","2800","3900","6500","1872.08","2194.88","0","11663","1700","2000"
"2009","no migration background","East Germany","1936.8","1799","2416","400","1038","2538","3400","6000","1873.87","1999.73","0","30000","1799","1850"
"2009","no migration background","West Germany","2656.29","2400","6647","420","1300","3400","4800","10500","2596.93","2715.65","0","46856","2380","2499"
"2010","direct migration background","East Germany","1379.44","1500","41","122","800","1720","2200","7000","961.96","1796.92","80","7000","800","1740"
"2010","direct migration background","West Germany","2137.18","1800","1458","356","790","2700","3700","9819","2026.31","2248.05","0","38446","1825","2000"
"2010","indirect migration background","East Germany","1827.2","2009.19","42","400","700","2500","3366","6000","1384.42","2269.98","35","6003","1548","2240"
"2010","indirect migration background","West Germany","1979.09","1700","635","325","680","2800","3800","7000","1824.18","2134","0","23961","1800","2100"
"2010","no migration background","East Germany","1959.09","1766.94","2995","400","1021","2600","3500","6500","1893.13","2025.05","0","35000","1700","1800"
"2010","no migration background","West Germany","2649.03","2400","8942","400","1270","3400","4811","10071","2598.13","2699.93","0","40000","2300","2400"
"2011","direct migration background","East Germany","1447.08","1535.8","49","160","160","1600","2800","12000","831.51","2062.65","100","12000","1200","2000"
"2011","direct migration background","West Germany","2205.44","2000","1740","400","1000","2800","4000","9000","2119.07","2291.81","0","27000","1800","2000"
"2011","indirect migration background","East Germany","1710.05","1556.08","56","150","800","2400","3000","6000","1326.31","2093.79","0","7000","1250","2300"
"2011","indirect migration background","West Germany","2149.84","1800","780","400","890","2900","4200","8000","2004.44","2295.24","0","20000","1800","2080"
"2011","no migration background","East Germany","1955.73","1800","3505","450","1100","2600","3500","6300","1904.41","2007.05","0","25000","1790","1800"
"2011","no migration background","West Germany","2680.18","2400","10900","400","1300","3500","5000","10000","2633.01","2727.35","0","70000","2300","2400"
"2012","direct migration background","East Germany","1653.66","1600","56","328","1100","1800","3200","5105","1272.91","2034.41","0","7700","1200","1800"
"2012","direct migration background","West Germany","2200.77","1902.5","1736","400","1000","2800","4000","9000","2088.85","2312.69","0","48688","1800","2000"
"2012","indirect migration background","East Germany","2080.8","2021.9","48","440","819","2560","3699","5856","1634.83","2526.77","0","6000","1250","2300"
"2012","indirect migration background","West Germany","2177.06","1825.56","807","400","850","2900","4200","8002","2034.66","2319.46","0","20000","1770","2000"
"2012","no migration background","East Germany","2058.89","1800","3434","400","1150","2700","3700","7100","2003.39","2114.39","0","32000","1800","1850"
"2012","no migration background","West Germany","2689.17","2400","10686","400","1300","3500","5000","9785","2641.21","2737.13","0","65000","2300","2400"
"2013","direct migration background","East Germany","1648.78","1454.84","225","370","552","2200","3500","7989","1469.47","1828.09","0","9000","1010","1500"
"2013","direct migration background","West Germany","2137.54","1900","3826","400","935","2800","4000","8600","2085.29","2189.79","0","24900","1700","1800"
"2013","indirect migration background","East Germany","2082.32","1658.54","74","275","890","2700","4000","10000","1683.59","2481.05","0","10000","1100","2000"
"2013","indirect migration background","West Germany","2282.61","2046.9","1333","400","802","3000","4300","9500","2161.78","2403.44","0","35000","1700","1935"
"2013","no migration background","East Germany","2072.13","1825.29","3291","500","1170","2650","3800","7200","2015.93","2128.33","0","27000","1800","1900"
"2013","no migration background","West Germany","2763.31","2480","10373","450","1300","3600","5200","10000","2713.4","2813.22","0","65000","2325","2400"
"2014","direct migration background","East Germany","1802.02","1471.66","171","450","550","2100","4000","6500","1577.13","2026.91","0","13003","1150","1600"
"2014","direct migration background","West Germany","2207.47","1922.49","3070","420","1000","2800","4200","9000","2143.6","2271.34","0","30000","1800","1900"
"2014","indirect migration background","East Germany","2125.75","1630.08","72","450","1100","2600","5000","7000","1756.63","2494.87","30","7000","1400","2120"
"2014","indirect migration background","West Germany","2259.74","2000","1132","400","840","3000","4500","10000","2124.14","2395.34","0","35000","1700","1900"
"2014","no migration background","East Germany","2139.58","1950","2983","500","1200","2800","3900","6800","2079.98","2199.18","0","27000","1900","2000"
"2014","no migration background","West Germany","2793.41","2500","9429","450","1300","3600","5125","10000","2740.73","2846.09","0","50000","2400","2500"
"2015","direct migration background","East Germany","1840.02","1600","236","400","1006","2200","3600","10000","1668.44","2011.6","0","10000","1400","1700"
"2015","direct migration background","West Germany","2325.27","2000","3534","450","1028","3000","4300","9500","2261.64","2388.9","0","30000","1800","1900"
"2015","indirect migration background","East Germany","2080.12","1687.8","73","451","1200","2700","4500","6100","1734.94","2425.3","0","7003","1350","2100"
"2015","indirect migration background","West Germany","2389.78","2100","1047","400","830","3024","4500","10000","2243.56","2536","0","40000","1800","2000"
"2015","no migration background","East Germany","2193.4","2000","2815","450","1200","2800","3910","7500","2132.3","2254.5","0","28000","1900","2000"
"2015","no migration background","West Germany","2884.71","2500","8928","450","1300","3717","5500","10700","2828.44","2940.98","0","56500","2450","2500"
"2016","direct migration background","East Germany","1964.12","1650.86","281","400","900","2350","4000","11700","1790.88","2137.36","0","11700","1070","1500"
"2016","direct migration background","West Germany","2371.38","2000","3368","408","950","3000","4415","10300","2306.75","2436.01","0","30000","1743","1850"
"2016","indirect migration background","East Germany","2039.73","1715.41","73","706","1100","2550","3500","6800","1689.54","2389.92","0","7297","1182","2000"
"2016","indirect migration background","West Germany","2524.86","2258.92","1028","400","900","3300","5000","10300","2362.04","2687.68","0","43000","1700","2000"
"2016","no migration background","East Germany","2284.85","2000","2677","500","1300","2900","4000","8000","2216.37","2353.33","0","32000","2000","2100"
"2016","no migration background","West Germany","2892.14","2600","8374","450","1395","3740","5360","10000","2834.51","2949.77","0","57000","2432","2500"
"2017","direct migration background","East Germany","1940.89","1787.25","315","400","900","2400","3200","12000","1780.79","2100.99","0","12000","1365","1600"
"2017","direct migration background","West Germany","2400.72","2100","3587","450","1000","3100","4583","9300","2340.42","2461.02","0","30000","1700","1800"
"2017","indirect migration background","East Germany","2306.9","2053.1","65","582","1580","3000","4300","6200","1843.02","2770.78","50","10500","1580","2400"
"2017","indirect migration background","West Germany","2402.31","2137.22","1141","330","900","3200","4700","10500","2258.46","2546.16","0","40000","1799","2000"
"2017","no migration background","East Germany","2317.39","2100","3088","500","1400","3000","4100","7300","2255.54","2379.24","0","30000","2050","2200"
"2017","no migration background","West Germany","2952.45","2600","9864","450","1380","3940","5500","10000","2900.98","3003.92","0","61000","2500","2600"
"2018","direct migration background","East Germany","2373.98","1936.94","354","450","1000","3000","4800","11500","2212.8","2535.16","0","12000","1300","1580"
"2018","direct migration background","West Germany","2487.97","2200","3688","450","1170","3200","4800","9800","2429.65","2546.29","0","30000","1700","1800"
"2018","indirect migration background","East Germany","1972.94","1687.13","84","350","450","2600","4200","6700","1613.88","2332","0","8000","1300","2000"
"2018","indirect migration background","West Germany","2516.2","2200","1140","376","930","3400","4900","10500","2372.51","2659.89","0","39151","1800","2000"
"2018","no migration background","East Germany","2421.92","2200","3001","460","1400","3157","4160","8000","2356.75","2487.09","0","32000","2100","2250"
"2018","no migration background","West Germany","3046.94","2700","9368","450","1500","4000","5600","10600","2990.93","3102.95","0","70000","2500","2603"
"2019","direct migration background","East Germany","2307.1","2100","338","450","960","3199","4100","10014","2099.32","2514.88","0","15000","1500","1700"
"2019","direct migration background","West Germany","2616.42","2300","3502","450","1200","3300","4800","13000","2530.18","2702.66","0","90000","1850","2000"
"2019","indirect migration background","East Germany","2928.41","2594.76","95","941","2000","3487","5500","8000","2375.92","3480.9","130","13750","2142","3200"
"2019","indirect migration background","West Germany","2791.78","2400","1161","450","1100","3775","4950","12500","2435.09","3148.47","0","150000","2198","2497"
"2019","no migration background","East Germany","2566.99","2400","3187","588","1500","3300","4500","8000","2478.22","2655.76","0","40000","2450","2576"
"2019","no migration background","West Germany","3287.16","2800","10095","485","1511","4100","5800","12000","2748.01","3826.31","0","2700000","2850","3000"
