"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1988","direct migration background","inadequately","","","","","","","","","","","","","",""
"1988","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1988","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","","","","","","","","","","","","","",""
"1988","no migration background","higher education","","","","","","","","","","","","","",""
"1988","no migration background","higher vocational","","","","","","","","","","","","","",""
"1988","no migration background","in school","","","","","","","","","","","","","",""
"1988","no migration background","inadequately","","","","","","","","","","","","","",""
"1988","no migration background","middle vocational","","","","","","","","","","","","","",""
"1988","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1989","direct migration background","higher education","","","","","","","","","","","","","",""
"1989","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","","","","","","","","","","","","","",""
"1989","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1989","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1989","indirect migration background","higher education","","","","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","no migration background","general elemantary","","","","","","","","","","","","","",""
"1989","no migration background","higher education","","","","","","","","","","","","","",""
"1989","no migration background","higher vocational","","","","","","","","","","","","","",""
"1989","no migration background","in school","","","","","","","","","","","","","",""
"1989","no migration background","inadequately","","","","","","","","","","","","","",""
"1989","no migration background","middle vocational","","","","","","","","","","","","","",""
"1989","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","direct migration background","general elemantary","8.42","5","496","1","2","10","20","80","7.26","9.58","0","130","4","5"
"1990","direct migration background","higher education","15.73","10","61","3","4","23","40","56","12.39","19.07","1","56","7","13"
"1990","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","8.36","4.7","266","1","2","11","20","37","7.15","9.57","0","80","4","5"
"1990","direct migration background","middle vocational","11.62","7","480","1","3","15","29","94","10.39","12.85","0","120","5","7"
"1990","direct migration background","vocational + Abi","11.13","5","52","2","3","18","25","110","6.34","15.92","1","110","3","7"
"1990","indirect migration background","general elemantary","9.53","6","60","1","3","13","20","50","7.21","11.85","1","50","5","10"
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","10.08","8","59","2","4","16","20","30","7.97","12.19","1","30","4","10"
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","10.83","6","509","1","3","12","22","70","9.25","12.41","0","300","5","7"
"1990","no migration background","higher education","17.91","10","408","2","5","21","40","100","15.21","20.61","0","330","10","12"
"1990","no migration background","higher vocational","13.77","9","246","2","4","17","30","86","11.52","16.02","1","150","7","10"
"1990","no migration background","in school","","","","","","","","","","","","","",""
"1990","no migration background","inadequately","14.56","9.88","30","1","5","25","30","60","9.12","20","1","60","6","12"
"1990","no migration background","middle vocational","14.01","9","1889","2","4","17","30","92","13.08","14.94","0","330","8","10"
"1990","no migration background","vocational + Abi","14.67","11","98","2","5","20","30","67","12.03","17.31","1","67","7","15"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","60.59","10","66","3","7","20","150","600","28.61","92.57","2","600","10","17"
"1991","no migration background","higher education","44.09","12","196","5","8","20","45","750","27.45","60.73","2","750","10","13"
"1991","no migration background","higher vocational","62.36","14","49","4","6","25","120","999","10.28","114.44","1","999","8","17"
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","37.33","10","497","4","6","20","60","500","29.1","45.56","0","700","10","12"
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1992","direct migration background","higher education","","","","","","","","","","","","","",""
"1992","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","62.07","12","56","5","9","25","280","500","21.33","102.81","3","635","11","25"
"1992","no migration background","higher education","31.83","14","184","5","8","22","45","450","21.12","42.54","3","550","12","15"
"1992","no migration background","higher vocational","69.07","10.53","53","4","5","22","200","800","24.46","113.68","1","800","8","20"
"1992","no migration background","in school","","","","","","","","","","","","","",""
"1992","no migration background","inadequately","","","","","","","","","","","","","",""
"1992","no migration background","middle vocational","35.42","12","438","5","7","22","50","580","26.53","44.31","1","650","12","15"
"1992","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","direct migration background","general elemantary","8.6","5","449","1","2","12","20","50","7.58","9.62","0","106","4","6"
"1993","direct migration background","higher education","13.64","6.56","84","1","3","15","40","60","10.71","16.57","0","60","5","12"
"1993","direct migration background","higher vocational","10.76","8","37","1","2","15","23","60","5.83","15.69","0","60","4","15"
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","7.1","4","229","1","2","10","20","31","5.78","8.42","0","90","3","5"
"1993","direct migration background","middle vocational","10.02","6","482","1","3","15","22","40","9.03","11.01","0","100","5","7"
"1993","direct migration background","vocational + Abi","13.45","6","58","1","2","13","50","75","7.1","19.8","0","165","3","8"
"1993","indirect migration background","general elemantary","8.6","5.94","116","1","2","11","20","45","7.09","10.11","1","45","3","7"
"1993","indirect migration background","higher education","","","","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","in school","","","","","","","","","","","","","",""
"1993","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","9.5","7","96","2","4","13","22","35","7.71","11.29","0","35","5","10"
"1993","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","no migration background","general elemantary","9.11","5","606","1","2","12","20","70","8.25","9.97","0","70","5","6"
"1993","no migration background","higher education","12.02","7","1023","1","2","16","29","75","11.18","12.86","0","120","5","7"
"1993","no migration background","higher vocational","11.47","6","413","0","1","16","30","90","10.13","12.81","0","140","5","7"
"1993","no migration background","in school","","","","","","","","","","","","","",""
"1993","no migration background","inadequately","9.18","8","38","1","2","10","20","65","5.46","12.9","1","65","5","10"
"1993","no migration background","middle vocational","12.09","7","3063","1","2","15","30","65","11.58","12.6","0","180","6","7"
"1993","no migration background","vocational + Abi","13.19","7.23","161","1","4","20","30","62","10.69","15.69","0","130","6","9"
"1994","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1994","direct migration background","higher education","","","","","","","","","","","","","",""
"1994","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1994","direct migration background","in school","","","","","","","","","","","","","",""
"1994","direct migration background","inadequately","","","","","","","","","","","","","",""
"1994","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1994","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1994","indirect migration background","higher education","","","","","","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","in school","","","","","","","","","","","","","",""
"1994","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1994","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","no migration background","general elemantary","","","","","","","","","","","","","",""
"1994","no migration background","higher education","","","","","","","","","","","","","",""
"1994","no migration background","higher vocational","","","","","","","","","","","","","",""
"1994","no migration background","in school","","","","","","","","","","","","","",""
"1994","no migration background","inadequately","","","","","","","","","","","","","",""
"1994","no migration background","middle vocational","","","","","","","","","","","","","",""
"1994","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1995","direct migration background","general elemantary","8.59","5","402","1","1","10","21","45","7.44","9.74","0","100","4","6"
"1995","direct migration background","higher education","17.43","8.03","125","1","3","23","50","135","13.8","21.06","0","135","6","10"
"1995","direct migration background","higher vocational","15.12","9.68","37","0","5","20","20","120","8.01","22.23","0","120","6","15"
"1995","direct migration background","in school","","","","","","","","","","","","","",""
"1995","direct migration background","inadequately","7.4","4","187","1","2","10","20","40","6.04","8.76","0","70","3","5"
"1995","direct migration background","middle vocational","9.86","5","550","1","2","13","25","55","8.71","11.01","0","200","5","6"
"1995","direct migration background","vocational + Abi","14.48","5","94","1","2","10","20","500","3.76","25.2","0","500","4","7"
"1995","indirect migration background","general elemantary","13.36","10","100","1","4","17","25","120","10.43","16.29","0","120","4","10"
"1995","indirect migration background","higher education","","","","","","","","","","","","","",""
"1995","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","in school","","","","","","","","","","","","","",""
"1995","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1995","indirect migration background","middle vocational","9.62","6.93","120","1","3","14","25","50","7.93","11.31","0","50","4","8"
"1995","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1995","no migration background","general elemantary","10.55","5","563","1","2","12","25","100","8.88","12.22","0","220","5","6"
"1995","no migration background","higher education","16.08","9","1102","1","3","20","37","90","14.06","18.1","0","750","7","9"
"1995","no migration background","higher vocational","15.1","8","440","1","3","20","35","75","12.9","17.3","0","400","6","10"
"1995","no migration background","in school","","","","","","","","","","","","","",""
"1995","no migration background","inadequately","","","","","","","","","","","","","",""
"1995","no migration background","middle vocational","13.57","8","3063","1","3","17","30","100","12.56","14.58","0","600","7","8"
"1995","no migration background","vocational + Abi","15.51","7.9","176","2","4","20","35","100","12.86","18.16","0","100","7","14"
"1996","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1996","direct migration background","higher education","","","","","","","","","","","","","",""
"1996","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1996","direct migration background","in school","","","","","","","","","","","","","",""
"1996","direct migration background","inadequately","","","","","","","","","","","","","",""
"1996","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1996","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1996","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1996","indirect migration background","higher education","","","","","","","","","","","","","",""
"1996","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1996","indirect migration background","in school","","","","","","","","","","","","","",""
"1996","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1996","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1996","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1996","no migration background","general elemantary","","","","","","","","","","","","","",""
"1996","no migration background","higher education","","","","","","","","","","","","","",""
"1996","no migration background","higher vocational","","","","","","","","","","","","","",""
"1996","no migration background","in school","","","","","","","","","","","","","",""
"1996","no migration background","inadequately","","","","","","","","","","","","","",""
"1996","no migration background","middle vocational","","","","","","","","","","","","","",""
"1996","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1997","direct migration background","general elemantary","25.4","13.3","123","5","7","23","36","580","12.07","38.73","1","600","12","16"
"1997","direct migration background","higher education","38.17","24.28","54","9","13","40","60","354","24.57","51.77","3","354","20","32"
"1997","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1997","direct migration background","in school","","","","","","","","","","","","","",""
"1997","direct migration background","inadequately","23.06","10","50","3","7","20","30","486","-13.51","59.63","2","800","10","20"
"1997","direct migration background","middle vocational","22.1","14","203","6","10","25","40","200","18.9","25.3","3","200","12","16"
"1997","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1997","indirect migration background","general elemantary","15.02","14.14","44","6","7","16","26","100","9.78","20.26","2","100","12","16"
"1997","indirect migration background","higher education","","","","","","","","","","","","","",""
"1997","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1997","indirect migration background","in school","","","","","","","","","","","","","",""
"1997","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1997","indirect migration background","middle vocational","48.78","18.28","60","7","10","30","79","450","25.87","71.69","3","450","12","25"
"1997","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1997","no migration background","general elemantary","30.43","16","232","5","9","30","54","430","19.49","41.37","2","500","15","18"
"1997","no migration background","higher education","39.22","22","544","9","15","40","65","450","33.46","44.98","2","650","20","23"
"1997","no migration background","higher vocational","26.82","20","229","6","12","30","50","100","21.61","32.03","1","525","15","20"
"1997","no migration background","in school","","","","","","","","","","","","","",""
"1997","no migration background","inadequately","","","","","","","","","","","","","",""
"1997","no migration background","middle vocational","29.04","18","1435","7","10","30","50","250","26.36","31.72","1","800","16","18"
"1997","no migration background","vocational + Abi","30.72","18","103","8","11","32","75","105","17.67","43.77","2","650","17","25"
"1998","direct migration background","general elemantary","11.82","6","266","1","2","15","30","85","10.02","13.62","0","130","5","7"
"1998","direct migration background","higher education","16.96","10.27","111","2","5","22","40","60","13.15","20.77","1","150","8","15"
"1998","direct migration background","higher vocational","11.88","8","30","3","7","16","20","40","8.61","15.15","1","40","6","13"
"1998","direct migration background","in school","","","","","","","","","","","","","",""
"1998","direct migration background","inadequately","7.4","3","121","1","2","10","20","40","5.74","9.06","1","41","3","6"
"1998","direct migration background","middle vocational","12.37","8","434","2","3","16","30","55","10.97","13.77","0","186","6","8"
"1998","direct migration background","vocational + Abi","9.57","7","70","1","3","13","25","46","6.25","12.89","1","100","4","8"
"1998","indirect migration background","general elemantary","13.33","10","116","1","3","19","26","50","10.76","15.9","0","95","5","10"
"1998","indirect migration background","higher education","","","","","","","","","","","","","",""
"1998","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1998","indirect migration background","in school","","","","","","","","","","","","","",""
"1998","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1998","indirect migration background","middle vocational","11.18","7.6","147","1","2","15","25","53","8.73","13.63","1","100","5","10"
"1998","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1998","no migration background","general elemantary","14.5","9","559","1","3","18","34","90","13.01","15.99","1","150","7","10"
"1998","no migration background","higher education","17.13","10.99","1127","2","5","24","40","75","16.02","18.24","0","180","10","12"
"1998","no migration background","higher vocational","16.3","10","441","2","4","24","40","71","14.61","17.99","1","150","9","12"
"1998","no migration background","in school","7.57","5","86","1","3","9","15","45","5.58","9.56","1","55","4","7"
"1998","no migration background","inadequately","","","","","","","","","","","","","",""
"1998","no migration background","middle vocational","15.26","10","3015","2","4","20","32","100","14.58","15.94","0","200","8","10"
"1998","no migration background","vocational + Abi","18.5","11","241","2","6","25","35","105","15.83","21.17","1","150","9","12"
"1999","direct migration background","general elemantary","26.87","14.98","110","4","8","23","44","600","15.71","38.03","2","600","10","16"
"1999","direct migration background","higher education","36.42","20","60","6","10","40","60","300","18.28","54.56","4","470","17","35"
"1999","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1999","direct migration background","in school","","","","","","","","","","","","","",""
"1999","direct migration background","inadequately","12.47","7.57","52","4","6","18","25","60","9.48","15.46","3","60","10","20"
"1999","direct migration background","middle vocational","16.88","13","207","5","8","20","30","70","14.56","19.2","3","160","12","15"
"1999","direct migration background","vocational + Abi","15.43","12.23","38","7","7","20","30","46","11.93","18.93","4","46","11","20"
"1999","indirect migration background","general elemantary","18.7","15","54","8","8","25","30","60","14.45","22.95","2","100","11","17"
"1999","indirect migration background","higher education","","","","","","","","","","","","","",""
"1999","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1999","indirect migration background","in school","","","","","","","","","","","","","",""
"1999","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1999","indirect migration background","middle vocational","127.17","16.45","67","6","10","30","800","800","103.59","150.75","2","800","14","18"
"1999","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1999","no migration background","general elemantary","28.08","15","298","5","10","30","50","300","20.62","35.54","3","600","14","16"
"1999","no migration background","higher education","37.22","25","641","9","14","35","60","360","32.24","42.2","2","610","20","25"
"1999","no migration background","higher vocational","27.18","20","264","6","10","30","50","150","21.8","32.56","2","525","16","20"
"1999","no migration background","in school","","","","","","","","","","","","","",""
"1999","no migration background","inadequately","","","","","","","","","","","","","",""
"1999","no migration background","middle vocational","28.49","17","1690","6","10","30","50","210","25.67","31.31","2","999","15","17"
"1999","no migration background","vocational + Abi","27.13","20","123","8","14","35","49","105","21.7","32.56","2","300","17","25"
"2000","direct migration background","general elemantary","20.49","15","150","5","7","21","30","65","12.51","28.47","2","600","12","15"
"2000","direct migration background","higher education","32.11","16","119","7","10","30","60","450","21.09","43.13","3","450","16","22"
"2000","direct migration background","higher vocational","19.05","13.8","60","6","8","20","35","100","14.97","23.13","2","100","9","16"
"2000","direct migration background","in school","","","","","","","","","","","","","",""
"2000","direct migration background","inadequately","","","","","","","","","","","","","",""
"2000","direct migration background","middle vocational","22.31","15","310","6","8","23","40","150","17.66","26.96","2","600","14","15"
"2000","direct migration background","vocational + Abi","22.02","18","75","7","11","25","50","60","18.7","25.34","2","60","13","20"
"2000","indirect migration background","general elemantary","35.13","15","61","5","8","25","50","400","22.09","48.17","1","400","10","20"
"2000","indirect migration background","higher education","","","","","","","","","","","","","",""
"2000","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2000","indirect migration background","in school","","","","","","","","","","","","","",""
"2000","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2000","indirect migration background","middle vocational","19.7","18","108","6","9","25","35","60","16.23","23.17","3","120","15","20"
"2000","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2000","no migration background","general elemantary","26.9","15","409","5","9","25","45","500","21.02","32.78","2","520","15","16"
"2000","no migration background","higher education","34.76","22","1202","8","13","36","60","300","30.85","38.67","2","850","20","24"
"2000","no migration background","higher vocational","26.61","18","536","6","11","30","50","200","23.17","30.05","1","530","16","20"
"2000","no migration background","in school","","","","","","","","","","","","","",""
"2000","no migration background","inadequately","","","","","","","","","","","","","",""
"2000","no migration background","middle vocational","26.75","16","3022","6","10","28","48","230","24.85","28.65","1","700","15","17"
"2000","no migration background","vocational + Abi","27.49","20","267","8","12","30","45","200","23.82","31.16","2","320","19","23"
"2001","direct migration background","general elemantary","9.93","5","347","1","2","15","25","65","8.63","11.23","1","120","4","6"
"2001","direct migration background","higher education","17.69","8","211","1","3","18","40","98","7.44","27.94","1","999","8","15"
"2001","direct migration background","higher vocational","14.09","9.09","100","2","5","15","36","95","11.12","17.06","1","95","6","10"
"2001","direct migration background","in school","","","","","","","","","","","","","",""
"2001","direct migration background","inadequately","9.51","4.94","66","1","1","10","17","100","5.83","13.19","1","100","3","6"
"2001","direct migration background","middle vocational","12.21","7","579","1","3","15","25","65","8.65","15.77","1","999","7","8"
"2001","direct migration background","vocational + Abi","13.24","6","149","2","3","20","30","70","10.9","15.58","1","75","5","10"
"2001","indirect migration background","general elemantary","18.61","5","131","1","2","12","25","430","11.97","25.25","1","430","4","9"
"2001","indirect migration background","higher education","18.86","10","42","3","4","22","48","85","11.06","26.66","1","130","10","22"
"2001","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2001","indirect migration background","in school","","","","","","","","","","","","","",""
"2001","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2001","indirect migration background","middle vocational","12.2","9","193","1","3","18","26","45","10.15","14.25","1","100","6","10"
"2001","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2001","no migration background","general elemantary","14.84","8","660","1","3","15","28","110","10.96","18.72","1","650","7","9"
"2001","no migration background","higher education","23","12","2007","2","5","25","40","250","20.62","25.38","1","750","11","12"
"2001","no migration background","higher vocational","17.9","11","818","2","4","21","39","120","15.7","20.1","1","600","10","12"
"2001","no migration background","in school","6.89","3","60","1","2","8","15","50","4.88","8.9","1","50","2","5"
"2001","no migration background","inadequately","10.06","6.8","35","1","4","12","19","68","6","14.12","1","68","4","11"
"2001","no migration background","middle vocational","17.92","10","4984","1","3","20","35","134","16.52","19.32","1","816","9","10"
"2001","no migration background","vocational + Abi","17.04","10","464","2","4","20","35","105","12.11","21.97","1","850","8","11"
"2002","direct migration background","general elemantary","13.66","5","305","1","2","12","20","65","8.43","18.89","0","800","4","7"
"2002","direct migration background","higher education","20.11","10","237","2","3","22","40","140","9.67","30.55","1","999","8","14"
"2002","direct migration background","higher vocational","12.48","8","99","1","3","13","28","95","9.63","15.33","1","95","6","10"
"2002","direct migration background","in school","","","","","","","","","","","","","",""
"2002","direct migration background","inadequately","7.48","6","56","1","3","12","15","20","5.6","9.36","0","39","3","8"
"2002","direct migration background","middle vocational","13.02","7","523","1","3","15","30","80","10.66","15.38","0","400","6","8"
"2002","direct migration background","vocational + Abi","12.95","7","143","2","4","15","30","70","10.72","15.18","0","70","5","10"
"2002","indirect migration background","general elemantary","19.81","6.74","112","2","3","15","30","420","12.3","27.32","1","420","5","9"
"2002","indirect migration background","higher education","25.03","16.48","49","3","6","28","50","180","16.3","33.76","1","180","10","25"
