"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","indirect migration background","West Germany","68.59","16","154","8","10","28","53","800","58.3","78.88","2","800","15","17"
"1999","no migration background","East Germany","34.31","16","910","6","10","29","50","465","29.47","39.15","2","630","15","20"
"1999","no migration background","West Germany","28.91","20","2166","6","11","31","50","180","26.8","31.02","2","999","17","20"
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","23.28","15","725","5","8","25","40","103","20.18","26.38","2","600","15","15"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","27.58","18.61","216","5","10","28","50","400","20.01","35.15","1","700","15","20"
"2000","no migration background","East Germany","37.91","17","1385","6","10","30","60","520","33.46","42.36","2","850","17","20"
"2000","no migration background","West Germany","26.22","18","4081","6","10","30","50","170","24.95","27.49","1","800","17","18"
"2001","direct migration background","East Germany","11.95","8","30","1","4","16","20","50","7.11","16.79","1","50","3","16"
"2001","direct migration background","West Germany","12.83","7","1435","1","3","15","26","80","10.69","14.97","1","999","6","8"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","16.74","8","414","1","3","17","28","130","14.13","19.35","1","430","7","10"
"2001","no migration background","East Germany","24.55","10","2473","1","3","20","38","450","21.51","27.59","1","850","9","10"
"2001","no migration background","West Germany","17.2","10","6581","1","4","20","35","110","16.37","18.03","1","750","10","10"
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","13.83","7","1354","1","3","15","30","80","11.51","16.15","0","999","6","8"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","19.15","8","419","2","3","20","30","420","15.06","23.24","0","600","7","10"
"2002","no migration background","East Germany","28.14","10","2422","2","3","20","40","500","24.62","31.66","0","999","10","10"
"2002","no migration background","West Germany","17.21","10","7360","1","4","20","35","120","16.26","18.16","0","999","10","10"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","12.68","7","1243","1","3","16","29","80","11.81","13.55","1","200","7","8"
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","14.31","8","464","2","4","19","30","100","12.51","16.11","1","180","7","10"
"2003","no migration background","East Germany","16.45","10","2491","2","4","20","35","120","15.25","17.65","1","600","9","10"
"2003","no migration background","West Germany","16.43","10","7114","2","4","20","35","100","15.88","16.98","0","340","10","11"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","17.81","8","1152","1","3","17","30","150","15.77","19.85","0","640","8","10"
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","14.28","8","419","2","3","18","30","130","12.25","16.31","1","240","7","10"
"2004","no migration background","East Germany","29.25","10","2290","2","4","21","45","450","26.22","32.28","0","800","10","11"
"2004","no migration background","West Germany","18.32","10","6702","2","4","20","36","140","17.27","19.37","0","960","10","11"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","15.45","7","1065","1","3","16","30","150","13.59","17.31","1","650","7","9"
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","18.26","10","409","2","4","22","45","130","15.18","21.34","1","350","8","12"
"2005","no migration background","East Germany","25.89","10","2136","2","4","20","43","360","22.55","29.23","1","999","10","11"
"2005","no migration background","West Germany","20.33","10","6295","2","4","21","40","200","19.07","21.59","1","999","10","11"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","16.9","8","1097","1","3","18","32","200","15","18.8","1","700","7","8"
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","16.05","10","432","2","4","22","35","85","12.87","19.23","1","500","8","10"
"2006","no migration background","East Germany","31.24","10","2270","2","3","25","50","450","27.89","34.59","1","999","10","11"
"2006","no migration background","West Germany","19.31","10","6769","2","4","22","40","170","18.22","20.4","1","999","10","11"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","15.46","8","979","1","3","17","30","150","13.84","17.08","1","320","7","8"
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","12.79","7","433","1","3","20","32","55","10.81","14.77","1","250","7","10"
"2007","no migration background","East Germany","35.72","11","2199","1","4","25","55","530","32.02","39.42","1","999","10","11"
"2007","no migration background","West Germany","19.37","10","6392","2","4","22","40","150","18.26","20.48","1","999","10","12"
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","19.19","7","911","1","3","20","35","320","16.69","21.69","1","650","7","8"
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","14.31","8","438","1","3","20","32","68","10.09","18.53","1","700","8","11"
"2008","no migration background","East Germany","33.24","11","2132","1","3","25","50","540","29.45","37.03","1","900","10","11"
"2008","no migration background","West Germany","19.36","10","6133","2","4","21","40","145","18.13","20.59","1","999","10","12"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","19.3","8","782","1","3","19","31","320","16.2","22.4","1","800","7","10"
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","14.74","10","402","1","3","20","35","60","11.38","18.1","1","450","10","12"
"2009","no migration background","East Germany","29.15","10","2042","1","3","23","47","500","25.31","32.99","1","999","10","11"
"2009","no migration background","West Germany","20.11","10","5745","2","4","24","40","180","18.85","21.37","1","999","10","12"
"2010","direct migration background","East Germany","11.65","3","34","2","2","7","35","70","5.43","17.87","1","70","2","10"
"2010","direct migration background","West Germany","21.59","7","1286","1","3","18","35","350","18.87","24.31","1","999","7","9"
"2010","indirect migration background","East Germany","23.42","11.46","34","3","5","25","50","180","5.83","41.01","1","250","5","20"
"2010","indirect migration background","West Germany","18.47","10","575","2","4","26","38","100","15.05","21.89","1","800","10","12"
"2010","no migration background","East Germany","28.58","10","2548","1","3","24","45","450","25.28","31.88","1","999","10","11"
"2010","no migration background","West Germany","20.12","10","7826","2","4","23","40","140","19.08","21.16","1","999","10","11"
"2011","direct migration background","East Germany","36.9","7.21","39","2","3","20","50","800","-9.23","83.03","1","800","5","30"
"2011","direct migration background","West Germany","18.75","8","1554","1","3","20","35","210","15.77","21.73","1","999","8","10"
"2011","indirect migration background","East Germany","46.27","11.95","50","1","4","27","44","999","5.78","86.76","1","999","10","23"
"2011","indirect migration background","West Germany","23.14","11","706","1","5","28","50","200","19.6","26.68","1","850","10","10"
"2011","no migration background","East Germany","28.64","10","3023","1","3","22","49","530","25.72","31.56","1","999","10","10"
"2011","no migration background","West Germany","19.2","10","9530","2","4","22","40","140","18.31","20.09","1","999","10","11"
"2012","direct migration background","East Germany","57.36","5.58","47","1","3","20","50","700","17.11","97.61","1","700","5","22"
"2012","direct migration background","West Germany","18.07","8","1567","1","3","18","35","283","15.8","20.34","0","999","7","9"
"2012","indirect migration background","East Germany","28.23","5","43","1","3","35","44","500","3.77","52.69","1","500","4","15"
"2012","indirect migration background","West Germany","22.85","12","737","2","4","25","47","205","19.37","26.33","0","850","8","11"
"2012","no migration background","East Germany","27.05","10","2957","1","3","20","43","500","24.19","29.91","0","999","10","10"
"2012","no migration background","West Germany","18.99","10","9351","1","4","22","40","135","18.01","19.97","0","999","10","11"
"2013","direct migration background","East Germany","22.03","5","203","1","3","22","42","260","12.72","31.34","1","500","5","10"
"2013","direct migration background","West Germany","16.03","7","3416","1","3","16","30","185","14.94","17.12","1","820","7","8"
"2013","indirect migration background","East Germany","17.46","8","67","2","3","20","40","183","10.6","24.32","1","183","7","15"
"2013","indirect migration background","West Germany","19.81","10","1232","1","3","25","36","180","16.92","22.7","1","999","8","10"
"2013","no migration background","East Germany","27.16","10","2826","1","3","21","45","430","24.51","29.81","1","800","9","10"
"2013","no migration background","West Germany","19.86","10","9089","2","4","23","40","165","18.87","20.85","1","999","10","10"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","14.41","6","207","1","3","15","25","120","9.5","19.32","1","400","5","7"
"2015","direct migration background","West Germany","13.14","8","3133","1","3","17","30","63","12.52","13.76","0","480","7","8"
"2015","indirect migration background","East Germany","9.88","6","65","1","3","12","30","40","6.73","13.03","1","78","4","9"
"2015","indirect migration background","West Germany","17.06","10","946","2","4","23","35","86","15.76","18.36","1","400","8","10"
"2015","no migration background","East Germany","14.79","9","2387","1","3","20","35","110","13.9","15.68","1","380","8","10"
"2015","no migration background","West Germany","16.4","10","7783","2","4","22","40","86","15.94","16.86","1","800","10","10"
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2016","no migration background","East Germany","","","","","","","","","","","","","",""
"2016","no migration background","West Germany","","","","","","","","","","","","","",""
"2017","direct migration background","East Germany","12.97","7","192","2","3","18","30","80","10.49","15.45","1","120","6","10"
"2017","direct migration background","West Germany","12.34","8","2440","1","3","15","30","70","11.68","13","1","300","7","8"
"2017","indirect migration background","East Germany","14.61","10","57","3","6","20","37","57","11.02","18.2","1","57","5","12"
"2017","indirect migration background","West Germany","14.48","9.86","1000","2","4","20","31","85","13.45","15.51","1","140","8","10"
"2017","no migration background","East Germany","15.57","10","2637","1","3","20","38","85","14.78","16.36","1","380","8","10"
"2017","no migration background","West Germany","16.51","11","8555","2","4","22","36","89","16.09","16.93","1","700","10","11"
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2018","no migration background","East Germany","","","","","","","","","","","","","",""
"2018","no migration background","West Germany","","","","","","","","","","","","","",""
"2019","direct migration background","East Germany","12.88","6","169","1","2","20","35","55","10.45","15.31","1","85","5","10"
"2019","direct migration background","West Germany","13.22","8","2089","1","4","16","30","83","12.58","13.86","1","130","8","9"
"2019","indirect migration background","East Germany","11.15","8","81","2","4","15","20","42","8.48","13.82","1","60","4","8"
"2019","indirect migration background","West Germany","13.98","10","1012","2","4","20","31","65","13.02","14.94","1","125","8","10"
"2019","no migration background","East Germany","15.25","10","2704","1","4","20","35","90","14.45","16.05","1","450","8","10"
"2019","no migration background","West Germany","16.02","10","8536","2","4","21","35","85","15.57","16.47","1","675","10","10"
