"erwst","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Full-time","1993","lower secondary degree","East Germany","458","0.258721863940662","0.235895825337207","0.281547902544116"
"Full-time","1993","secondary school degree","West Germany","889","0.472289223487769","0.449187793098167","0.495390653877371"
"Full-time","1993","secondary school degree","East Germany","1131","0.61141861783354","0.588844508614955","0.633992727052124"
"Full-time","1993","college entrance qualification","West Germany","655","0.526178274826302","0.498920175262333","0.553436374390271"
"Full-time","1993","college entrance qualification","East Germany","312","0.618332293924819","0.575186617476669","0.66147797037297"
"Full-time","1993","Other degree","West Germany","585","0.624416657568002","0.593442058311099","0.655391256824905"
"Full-time","1993","Other degree","East Germany","","","",""
"Full-time","1993","no degree/no degree yet","West Germany","270","0.278975744874625","0.2472769259283","0.31067456382095"
"Full-time","1993","no degree/no degree yet","East Germany","","","",""
"Part-time","1993","lower secondary degree","West Germany","356","0.0784063530272213","0.070365298451373","0.0864474076030695"
"Part-time","1993","lower secondary degree","East Germany","38","0.0199887174520415","0.0126936151146907","0.0272838197893923"
"Part-time","1993","secondary school degree","West Germany","179","0.0924480940442882","0.0790444900193541","0.105851698069222"
"Part-time","1993","secondary school degree","East Germany","101","0.0512604334274656","0.0410471604077495","0.0614737064471818"
"Part-time","1993","college entrance qualification","West Germany","118","0.0926261636880149","0.0767997833968357","0.108452543979194"
"Part-time","1993","college entrance qualification","East Germany","","","",""
"Part-time","1993","Other degree","West Germany","52","0.0520611983605807","0.0378522307127789","0.0662701660083825"
"Part-time","1993","Other degree","East Germany","","","",""
"Part-time","1993","no degree/no degree yet","West Germany","43","0.0355911174573654","0.0224966954313778","0.0486855394833531"
"Part-time","1993","no degree/no degree yet","East Germany","","","",""
"Non-working","1993","lower secondary degree","West Germany","1868","0.501778933707248","0.486822264025635","0.516735603388861"
"Non-working","1993","lower secondary degree","East Germany","891","0.704989039326002","0.681218795057216","0.728759283594789"
"Non-working","1993","secondary school degree","West Germany","583","0.375453356932716","0.353045655627395","0.397861058238037"
"Non-working","1993","secondary school degree","East Germany","441","0.276947478619342","0.256222984975559","0.297671972263124"
"Non-working","1993","college entrance qualification","West Germany","418","0.313129780366032","0.28781226031206","0.338447300420003"
"Non-working","1993","college entrance qualification","East Germany","133","0.293178696249753","0.252748613482687","0.333608779016819"
"Non-working","1993","Other degree","West Germany","295","0.314405651695462","0.28470991652906","0.344101386861864"
"Non-working","1993","Other degree","East Germany","","","",""
"Non-working","1993","no degree/no degree yet","West Germany","443","0.661581855962254","0.628138986486214","0.695024725438294"
"Non-working","1993","no degree/no degree yet","East Germany","63","0.863480114567629","0.783617588210389","0.94334264092487"
"Other","1993","lower secondary degree","West Germany","230","0.0429134398141876","0.0368511049815461","0.048975774646829"
"Other","1993","lower secondary degree","East Germany","","","",""
"Other","1993","secondary school degree","West Germany","143","0.0598093255352269","0.0488362266290184","0.0707824244414355"
"Other","1993","secondary school degree","East Germany","118","0.060373470119653","0.0493428227125453","0.0714041175267607"
"Other","1993","college entrance qualification","West Germany","98","0.0680657811196513","0.0543165415898758","0.0818150206494268"
"Other","1993","college entrance qualification","East Germany","","","",""
"Other","1993","Other degree","West Germany","","","",""
"Other","1993","Other degree","East Germany","","","",""
"Other","1993","no degree/no degree yet","West Germany","","","",""
"Other","1993","no degree/no degree yet","East Germany","","","",""
"Full-time","1994","lower secondary degree","West Germany","1704","0.357900025897583","0.34331503260367","0.372485019191496"
"Full-time","1994","lower secondary degree","East Germany","426","0.251397479521554","0.228475877057109","0.274319081985999"
"Full-time","1994","secondary school degree","West Germany","899","0.470229027359175","0.446957300392807","0.493500754325542"
"Full-time","1994","secondary school degree","East Germany","1066","0.584310615653056","0.56124634893084","0.607374882375272"
"Full-time","1994","college entrance qualification","West Germany","683","0.523806910993069","0.496925411844057","0.550688410142082"
"Full-time","1994","college entrance qualification","East Germany","324","0.634680929998467","0.592389992165806","0.676971867831129"
"Full-time","1994","Other degree","West Germany","498","0.579861901315403","0.5470827780076","0.612641024623205"
"Full-time","1994","Other degree","East Germany","","","",""
"Full-time","1994","no degree/no degree yet","West Germany","236","0.244345632470507","0.213531376997646","0.275159887943368"
"Full-time","1994","no degree/no degree yet","East Germany","","","",""
"Part-time","1994","lower secondary degree","West Germany","329","0.0745642480557287","0.0665721187709686","0.0825563773404887"
"Part-time","1994","lower secondary degree","East Germany","35","0.01845854931493","0.011346545523429","0.025570553106431"
"Part-time","1994","secondary school degree","West Germany","169","0.0958492389483406","0.0821232205460178","0.109575257350663"
"Part-time","1994","secondary school degree","East Germany","118","0.0617446314487938","0.0504806110867395","0.0730086518108482"
"Part-time","1994","college entrance qualification","West Germany","106","0.0823982842175896","0.0675982567401751","0.097198311695004"
"Part-time","1994","college entrance qualification","East Germany","","","",""
"Part-time","1994","Other degree","West Germany","48","0.0439225142241343","0.0303134220595516","0.0575316063887171"
"Part-time","1994","Other degree","East Germany","","","",""
"Part-time","1994","no degree/no degree yet","West Germany","40","0.0369910773967105","0.0234562900724302","0.0505258647209907"
"Part-time","1994","no degree/no degree yet","East Germany","","","",""
"Non-working","1994","lower secondary degree","West Germany","1929","0.533204785144","0.518026096255476","0.548383474032525"
"Non-working","1994","lower secondary degree","East Germany","881","0.715038562306292","0.69118810817618","0.738889016436404"
"Non-working","1994","secondary school degree","West Germany","576","0.374440963291875","0.351874908188732","0.397007018395018"
"Non-working","1994","secondary school degree","East Germany","455","0.297065508977597","0.275680135534541","0.318450882420653"
"Non-working","1994","college entrance qualification","West Germany","424","0.316154085421896","0.291127312306209","0.341180858537584"
"Non-working","1994","college entrance qualification","East Germany","122","0.264062370817254","0.225344881837121","0.302779859797388"
"Non-working","1994","Other degree","West Germany","311","0.355527005354511","0.323737946324264","0.387316064384758"
"Non-working","1994","Other degree","East Germany","","","",""
"Non-working","1994","no degree/no degree yet","West Germany","457","0.701289747391454","0.66846800749221","0.734111487290697"
"Non-working","1994","no degree/no degree yet","East Germany","79","0.877302315280585","0.808360726706438","0.946243903854732"
"Other","1994","lower secondary degree","West Germany","188","0.0343309409026885","0.0287913071338564","0.0398705746715207"
"Other","1994","lower secondary degree","East Germany","34","0.0151054088572239","0.0086607491186983","0.0215500685957496"
"Other","1994","secondary school degree","West Germany","123","0.0594807704006098","0.0484526385849869","0.0705089022162327"
"Other","1994","secondary school degree","East Germany","115","0.0568792439205536","0.0460401281398418","0.0677183597012654"
"Other","1994","college entrance qualification","West Germany","113","0.0776407193674446","0.0632371156160408","0.0920443231188483"
"Other","1994","college entrance qualification","East Germany","33","0.0548546799167419","0.0348565421274839","0.0748528177059999"
"Other","1994","Other degree","West Germany","","","",""
"Other","1994","Other degree","East Germany","","","",""
"Other","1994","no degree/no degree yet","West Germany","","","",""
"Other","1994","no degree/no degree yet","East Germany","","","",""
"Full-time","1995","lower secondary degree","West Germany","1675","0.347661377521357","0.333105569886866","0.362217185155848"
"Full-time","1995","lower secondary degree","East Germany","398","0.249077414071715","0.225729120596082","0.272425707547348"
"Full-time","1995","secondary school degree","West Germany","959","0.472498160632701","0.449990557998211","0.49500576326719"
"Full-time","1995","secondary school degree","East Germany","1059","0.598718098607199","0.575438432522426","0.621997764691972"
"Full-time","1995","college entrance qualification","West Germany","734","0.516143459910869","0.490068232405758","0.54221868741598"
"Full-time","1995","college entrance qualification","East Germany","318","0.607573865570807","0.565070569048591","0.650077162093022"
"Full-time","1995","Other degree","West Germany","615","0.49859730165631","0.469674161485561","0.527520441827059"
"Full-time","1995","Other degree","East Germany","","","",""
"Full-time","1995","no degree/no degree yet","West Germany","215","0.206999108564957","0.178288761083483","0.235709456046432"
"Full-time","1995","no degree/no degree yet","East Germany","","","",""
"Part-time","1995","lower secondary degree","West Germany","334","0.072626335323711","0.0646940928252782","0.0805585778221438"
"Part-time","1995","lower secondary degree","East Germany","46","0.0259083694701256","0.017331864715798","0.0344848742244532"
"Part-time","1995","secondary school degree","West Germany","184","0.0942737020621181","0.0810999053112622","0.107447498812974"
"Part-time","1995","secondary school degree","East Germany","139","0.0742548314958177","0.0618025522139625","0.0867071107776729"
"Part-time","1995","college entrance qualification","West Germany","127","0.0946221923803846","0.0793501890598673","0.109894195700902"
"Part-time","1995","college entrance qualification","East Germany","","","",""
"Part-time","1995","Other degree","West Germany","63","0.0600456836180964","0.0463030041541237","0.0737883630820692"
"Part-time","1995","Other degree","East Germany","","","",""
"Part-time","1995","no degree/no degree yet","West Germany","35","0.0303057638213999","0.0181579704060505","0.0424535572367494"
"Part-time","1995","no degree/no degree yet","East Germany","","","",""
"Non-working","1995","lower secondary degree","West Germany","1899","0.541129088766957","0.525898480713267","0.556359696820648"
"Non-working","1995","lower secondary degree","East Germany","844","0.709618036330966","0.685111184361634","0.734124888300299"
"Non-working","1995","secondary school degree","West Germany","595","0.370392501544232","0.348621258415702","0.392163744672763"
"Non-working","1995","secondary school degree","East Germany","394","0.26907161272431","0.248009005823471","0.290134219625149"
"Non-working","1995","college entrance qualification","West Germany","444","0.31850912770133","0.294199654521585","0.342818600881075"
"Non-working","1995","college entrance qualification","East Germany","123","0.264352868578552","0.225967041903614","0.302738695253489"
"Non-working","1995","Other degree","West Germany","431","0.394944001593397","0.366666392049233","0.42322161113756"
"Non-working","1995","Other degree","East Germany","","","",""
"Non-working","1995","no degree/no degree yet","West Germany","500","0.72823632736433","0.696711752047522","0.759760902681139"
"Non-working","1995","no degree/no degree yet","East Germany","96","0.945273295781008","0.900915930112959","0.989630661449057"
"Other","1995","lower secondary degree","West Germany","204","0.0385831983879744","0.0326964360215317","0.0444699607544171"
"Other","1995","lower secondary degree","East Germany","30","0.0153961801271931","0.00874915017443101","0.0220432100799551"
"Other","1995","secondary school degree","West Germany","152","0.062835635760949","0.0518953647909677","0.0737759067309303"
"Other","1995","secondary school degree","East Germany","111","0.0579554571726732","0.0468579954916186","0.0690529188537279"
"Other","1995","college entrance qualification","West Germany","106","0.0707252200074166","0.0573486793750321","0.0841017606398012"
"Other","1995","college entrance qualification","East Germany","40","0.0764479937236772","0.0533189415598622","0.0995770458874922"
"Other","1995","Other degree","West Germany","39","0.0464130131321965","0.0342433883880984","0.0585826378762945"
"Other","1995","Other degree","East Germany","","","",""
"Other","1995","no degree/no degree yet","West Germany","","","",""
"Other","1995","no degree/no degree yet","East Germany","","","",""
"Full-time","1996","lower secondary degree","West Germany","1638","0.346146531341184","0.331432846585305","0.360860216097064"
"Full-time","1996","lower secondary degree","East Germany","359","0.235160264233445","0.211936066670081","0.25838446179681"
"Full-time","1996","secondary school degree","West Germany","924","0.457893439045269","0.435443660199855","0.480343217890682"
"Full-time","1996","secondary school degree","East Germany","1027","0.576018474126852","0.55254053425183","0.599496414001874"
"Full-time","1996","college entrance qualification","West Germany","747","0.516241028573573","0.490026252237407","0.542455804909739"
"Full-time","1996","college entrance qualification","East Germany","325","0.593362549608841","0.551183869794328","0.635541229423354"
"Full-time","1996","Other degree","West Germany","529","0.473710188937766","0.443722559799714","0.503697818075819"
"Full-time","1996","Other degree","East Germany","","","",""
"Full-time","1996","no degree/no degree yet","West Germany","190","0.196875805378732","0.167911285326891","0.225840325430572"
"Full-time","1996","no degree/no degree yet","East Germany","","","",""
"Part-time","1996","lower secondary degree","West Germany","343","0.077004809612035","0.0687594446459497","0.0852501745781204"
"Part-time","1996","lower secondary degree","East Germany","44","0.0250778153916537","0.0165152608049685","0.0336403699783389"
"Part-time","1996","secondary school degree","West Germany","206","0.101993307448258","0.0883564861517998","0.115630128744716"
"Part-time","1996","secondary school degree","East Germany","140","0.0806574786530837","0.0677206058585626","0.0935943514476049"
"Part-time","1996","college entrance qualification","West Germany","148","0.114505800235707","0.0978021270069303","0.131209473464483"
"Part-time","1996","college entrance qualification","East Germany","","","",""
"Part-time","1996","Other degree","West Germany","78","0.0798690583889467","0.0635878218132825","0.0961502949646109"
"Part-time","1996","Other degree","East Germany","","","",""
"Part-time","1996","no degree/no degree yet","West Germany","40","0.0471646791472664","0.0317229413443011","0.0626064169502316"
"Part-time","1996","no degree/no degree yet","East Germany","","","",""
"Non-working","1996","lower secondary degree","West Germany","1841","0.541921780826206","0.52651225186724","0.557331309785172"
"Non-working","1996","lower secondary degree","East Germany","845","0.723819105431302","0.699334936727095","0.748303274135508"
"Non-working","1996","secondary school degree","West Germany","604","0.370835776439931","0.349070692438569","0.392600860441294"
"Non-working","1996","secondary school degree","East Germany","427","0.289981116568506","0.268424126499755","0.311538106637257"
"Non-working","1996","college entrance qualification","West Germany","410","0.30343236616338","0.279315660708017","0.327549071618743"
"Non-working","1996","college entrance qualification","East Germany","143","0.307592512903957","0.267964893149237","0.347220132658677"
"Non-working","1996","Other degree","West Germany","433","0.417145651790313","0.387531645248042","0.446759658332584"
"Non-working","1996","Other degree","East Germany","","","",""
"Non-working","1996","no degree/no degree yet","West Germany","480","0.731155937194951","0.698861030187617","0.763450844202286"
"Non-working","1996","no degree/no degree yet","East Germany","99","0.925581658150018","0.875381994656257","0.975781321643779"
"Other","1996","lower secondary degree","West Germany","194","0.034926878220575","0.0292486710466763","0.0406050853944737"
"Other","1996","lower secondary degree","East Germany","33","0.0159428149435995","0.00908372975090664","0.0228019001362924"
"Other","1996","secondary school degree","West Germany","158","0.0692774770665421","0.0578356950781576","0.0807192590549266"
"Other","1996","secondary school degree","East Germany","108","0.0533429306515578","0.0426670652324886","0.064018796070627"
"Other","1996","college entrance qualification","West Germany","91","0.0658208050273406","0.0528130583015322","0.0788285517531491"
"Other","1996","college entrance qualification","East Germany","","","",""
"Other","1996","Other degree","West Germany","","","",""
"Other","1996","Other degree","East Germany","","","",""
"Other","1996","no degree/no degree yet","West Germany","","","",""
"Other","1996","no degree/no degree yet","East Germany","","","",""
"Full-time","1997","lower secondary degree","West Germany","1562","0.33621441167061","0.321448393155944","0.350980430185276"
"Full-time","1997","lower secondary degree","East Germany","326","0.212418888960868","0.189698925550205","0.235138852371532"
"Full-time","1997","secondary school degree","West Germany","911","0.44840328619602","0.42598783139081","0.470818741001229"
"Full-time","1997","secondary school degree","East Germany","1008","0.570549811428611","0.546737737129942","0.594361885727279"
"Full-time","1997","college entrance qualification","West Germany","778","0.539449305874775","0.5134233532819","0.565475258467651"
"Full-time","1997","college entrance qualification","East Germany","331","0.588105486716264","0.54636110033697","0.629849873095559"
"Full-time","1997","Other degree","West Germany","481","0.450371982004503","0.419442331479129","0.481301632529877"
"Full-time","1997","Other degree","East Germany","","","",""
"Full-time","1997","no degree/no degree yet","West Germany","169","0.201349029669012","0.171684817596693","0.231013241741331"
"Full-time","1997","no degree/no degree yet","East Germany","","","",""
"Part-time","1997","lower secondary degree","West Germany","336","0.0773823224392856","0.0690306567384594","0.0857339881401119"
"Part-time","1997","lower secondary degree","East Germany","35","0.0195632413003873","0.0118702788272031","0.0272562037735714"
"Part-time","1997","secondary school degree","West Germany","204","0.0985711424744286","0.0851359791519022","0.112006305796955"
"Part-time","1997","secondary school degree","East Germany","134","0.0822344025231426","0.0690188080166307","0.0954499970296546"
"Part-time","1997","college entrance qualification","West Germany","145","0.112373871856308","0.095883125734955","0.12886461797766"
"Part-time","1997","college entrance qualification","East Germany","","","",""
"Part-time","1997","Other degree","West Germany","57","0.0776561753959163","0.0610186274601042","0.0942937233317284"
"Part-time","1997","Other degree","East Germany","","","",""
"Part-time","1997","no degree/no degree yet","West Germany","33","0.0347854942985975","0.0212307744946899","0.0483402141025052"
"Part-time","1997","no degree/no degree yet","East Germany","","","",""
"Non-working","1997","lower secondary degree","West Germany","1859","0.555636882295398","0.540105651552798","0.571168113037999"
"Non-working","1997","lower secondary degree","East Germany","849","0.750561559968868","0.7265268843373","0.774596235600435"
"Non-working","1997","secondary school degree","West Germany","616","0.389419224746614","0.367441507407574","0.411396942085654"
"Non-working","1997","secondary school degree","East Germany","417","0.29771070243404","0.275714419577516","0.319706985290565"
"Non-working","1997","college entrance qualification","West Germany","392","0.287968465779718","0.264324807453832","0.311612124105604"
"Non-working","1997","college entrance qualification","East Germany","154","0.31260704189207","0.273290131715944","0.351923952068195"
"Non-working","1997","Other degree","West Germany","432","0.442319490604212","0.411443871799627","0.473195109408798"
"Non-working","1997","Other degree","East Germany","","","",""
"Non-working","1997","no degree/no degree yet","West Germany","484","0.734835659543085","0.702181973992461","0.767489345093708"
"Non-working","1997","no degree/no degree yet","East Germany","113","0.954559113117222","0.917139488718803","0.991978737515641"
"Other","1997","lower secondary degree","West Germany","175","0.0307663835947064","0.0253688693646517","0.0361638978247612"
"Other","1997","lower secondary degree","East Germany","35","0.0174563097698768","0.0101816016860053","0.0247310178537484"
"Other","1997","secondary school degree","West Germany","160","0.0636063465829374","0.0526066227136654","0.0746060704522095"
"Other","1997","secondary school degree","East Germany","101","0.0495050836142066","0.0390700501678725","0.0599401170605406"
"Other","1997","college entrance qualification","West Germany","94","0.0602083564891994","0.0477879225242228","0.0726287904541761"
"Other","1997","college entrance qualification","East Germany","","","",""
"Other","1997","Other degree","West Germany","","","",""
"Other","1997","Other degree","East Germany","","","",""
"Other","1997","no degree/no degree yet","West Germany","","","",""
"Other","1997","no degree/no degree yet","East Germany","","","",""
"Full-time","1998","lower secondary degree","West Germany","1637","0.318811123974925","0.30498323157916","0.33263901637069"
"Full-time","1998","lower secondary degree","East Germany","319","0.196875809270587","0.175193558349416","0.218558060191757"
"Full-time","1998","secondary school degree","West Germany","1044","0.455723172854135","0.434537923878444","0.476908421829826"
"Full-time","1998","secondary school degree","East Germany","1044","0.567345558774331","0.54423836777085","0.590452749777813"
"Full-time","1998","college entrance qualification","West Germany","929","0.535415970212569","0.511517069806513","0.559314870618626"
"Full-time","1998","college entrance qualification","East Germany","325","0.550057031124617","0.508251741533633","0.591862320715601"
"Full-time","1998","Other degree","West Germany","461","0.473174122728207","0.441656488116363","0.504691757340051"
"Full-time","1998","Other degree","East Germany","","","",""
"Full-time","1998","no degree/no degree yet","West Germany","154","0.207287267858219","0.177085019514535","0.237489516201903"
"Full-time","1998","no degree/no degree yet","East Germany","","","",""
"Part-time","1998","lower secondary degree","West Germany","370","0.0780898998876834","0.0701283576395181","0.0860514421358488"
"Part-time","1998","lower secondary degree","East Germany","36","0.0238634936246195","0.0155412749291254","0.0321857123201135"
"Part-time","1998","secondary school degree","West Germany","227","0.101736248988085","0.0888770803537123","0.114595417622457"
"Part-time","1998","secondary school degree","East Germany","144","0.0779368740188405","0.0654341524411035","0.0904395955965774"
"Part-time","1998","college entrance qualification","West Germany","162","0.11124638903428","0.0961791467735505","0.12631363129501"
"Part-time","1998","college entrance qualification","East Germany","","","",""
"Part-time","1998","Other degree","West Germany","70","0.0863650738984658","0.0686327769615293","0.104097370835402"
"Part-time","1998","Other degree","East Germany","","","",""
"Part-time","1998","no degree/no degree yet","West Germany","32","0.0359161822052809","0.022051895732396","0.0497804686781659"
"Part-time","1998","no degree/no degree yet","East Germany","","","",""
"Non-working","1998","lower secondary degree","West Germany","2145","0.566790140744771","0.552086807714861","0.581493473774681"
"Non-working","1998","lower secondary degree","East Germany","899","0.760502115141458","0.73723096284097","0.783773267441946"
"Non-working","1998","secondary school degree","West Germany","676","0.37558512498736","0.354985282197245","0.396184967777474"
"Non-working","1998","secondary school degree","East Germany","466","0.302721592860817","0.281293794566809","0.324149391154824"
"Non-working","1998","college entrance qualification","West Germany","484","0.296007527559323","0.274133159970726","0.31788189514792"
"Non-working","1998","college entrance qualification","East Germany","168","0.357813437582322","0.317531757936573","0.398095117228072"
"Non-working","1998","Other degree","West Germany","402","0.417938187108163","0.386803094978218","0.449073279238108"
"Non-working","1998","Other degree","East Germany","","","",""
"Non-working","1998","no degree/no degree yet","West Germany","482","0.716486624520713","0.682906224615277","0.750067024426148"
"Non-working","1998","no degree/no degree yet","East Germany","114","0.932721176468978","0.887901101273153","0.977541251664803"
"Other","1998","lower secondary degree","West Germany","211","0.0363088353926205","0.0307583548734818","0.0418593159117592"
"Other","1998","lower secondary degree","East Germany","38","0.018758581963336","0.0113607447174122","0.0261564192092598"
"Other","1998","secondary school degree","West Germany","176","0.0669554531704211","0.056323397049971","0.0775875092908711"
"Other","1998","secondary school degree","East Germany","112","0.0519959743460115","0.0416411510386148","0.0623507976534082"
"Other","1998","college entrance qualification","West Germany","98","0.0573301131938279","0.0461904685465351","0.0684697578411207"
"Other","1998","college entrance qualification","East Germany","32","0.0465728085604385","0.0288652526229994","0.0642803644978776"
"Other","1998","Other degree","West Germany","31","0.0225226162651644","0.0131562237934393","0.0318890087368895"
"Other","1998","Other degree","East Germany","","","",""
"Other","1998","no degree/no degree yet","West Germany","","","",""
"Other","1998","no degree/no degree yet","East Germany","","","",""
"Full-time","1999","lower secondary degree","West Germany","1643","0.336727163441774","0.322553944788927","0.350900382094622"
"Full-time","1999","lower secondary degree","East Germany","301","0.191816180706395","0.1700588573754","0.21357350403739"
"Full-time","1999","secondary school degree","West Germany","1044","0.451262527623098","0.430039952520289","0.472485102725906"
"Full-time","1999","secondary school degree","East Germany","1032","0.574662853376506","0.551519283354486","0.597806423398527"
"Full-time","1999","college entrance qualification","West Germany","937","0.533800751039449","0.509889333150558","0.557712168928339"
"Full-time","1999","college entrance qualification","East Germany","345","0.545533221116749","0.504366942816877","0.586699499416622"
"Full-time","1999","Other degree","West Germany","423","0.489561718928605","0.456793361220255","0.522330076636956"
"Full-time","1999","Other degree","East Germany","","","",""
"Full-time","1999","no degree/no degree yet","West Germany","151","0.217055680658849","0.185700084073422","0.248411277244276"
"Full-time","1999","no degree/no degree yet","East Germany","","","",""
"Part-time","1999","lower secondary degree","West Germany","343","0.0704077139258754","0.0627351647153186","0.0780802631364321"
"Part-time","1999","lower secondary degree","East Germany","41","0.023506478828898","0.0151343434408455","0.0318786142169505"
"Part-time","1999","secondary school degree","West Germany","247","0.111084482707966","0.0976828387348989","0.124486126681033"
"Part-time","1999","secondary school degree","East Germany","160","0.0889314122116798","0.0756066255641255","0.102256198859234"
"Part-time","1999","college entrance qualification","West Germany","174","0.10161937800427","0.0871367155594386","0.116102040449102"
"Part-time","1999","college entrance qualification","East Germany","","","",""
"Part-time","1999","Other degree","West Germany","57","0.0689445305602906","0.05233654269324","0.0855525184273413"
"Part-time","1999","Other degree","East Germany","","","",""
"Part-time","1999","no degree/no degree yet","West Germany","37","0.0403965492834358","0.0254210232571431","0.0553720753097284"
"Part-time","1999","no degree/no degree yet","East Germany","","","",""
"Non-working","1999","lower secondary degree","West Germany","2041","0.547745447084526","0.532818734609947","0.562672159559106"
"Non-working","1999","lower secondary degree","East Germany","874","0.762140004088132","0.738611958499822","0.785668049676442"
"Non-working","1999","secondary school degree","West Germany","628","0.356479869328735","0.336053098917793","0.376906639739676"
"Non-working","1999","secondary school degree","East Germany","447","0.282775702450645","0.261694000219771","0.303857404681518"
"Non-working","1999","college entrance qualification","West Germany","434","0.281162496653631","0.259613650845873","0.302711342461388"
"Non-working","1999","college entrance qualification","East Germany","153","0.334497098038452","0.295489331274471","0.373504864802433"
"Non-working","1999","Other degree","West Germany","376","0.397552220038806","0.365472089465154","0.429632350612459"
"Non-working","1999","Other degree","East Germany","","","",""
"Non-working","1999","no degree/no degree yet","West Germany","439","0.656811311762757","0.620699369650831","0.692923253874682"
"Non-working","1999","no degree/no degree yet","East Germany","110","0.951173031385647","0.912123591810944","0.990222470960351"
"Other","1999","lower secondary degree","West Germany","244","0.0451196755478241","0.0388946553963942","0.0513446956992541"
"Other","1999","lower secondary degree","East Germany","42","0.0225373363765755","0.0143355367970624","0.0307391359560886"
"Other","1999","secondary school degree","West Germany","193","0.0811731203402019","0.0695258514879416","0.0928203891924622"
"Other","1999","secondary school degree","East Germany","114","0.0536300319611694","0.0430839380127073","0.0641761259096315"
"Other","1999","college entrance qualification","West Germany","127","0.0834173743026501","0.0701634641374729","0.0966712844678273"
"Other","1999","college entrance qualification","East Germany","43","0.0706581634350566","0.0494721691929929","0.0918441576771203"
"Other","1999","Other degree","West Germany","38","0.0439415304722979","0.030505866058493","0.0573771948861027"
"Other","1999","Other degree","East Germany","","","",""
"Other","1999","no degree/no degree yet","West Germany","37","0.0857364582949585","0.0644412191400531","0.107031697449864"
"Other","1999","no degree/no degree yet","East Germany","","","",""
"Full-time","2000","lower secondary degree","West Germany","2914","0.341619163408511","0.331287358567823","0.351950968249199"
"Full-time","2000","lower secondary degree","East Germany","341","0.153700514684339","0.137462116629517","0.169938912739161"
"Full-time","2000","secondary school degree","West Germany","1995","0.456056648527018","0.441188896410216","0.470924400643821"
"Full-time","2000","secondary school degree","East Germany","1567","0.578776108350056","0.560113837606747","0.597438379093364"
"Full-time","2000","college entrance qualification","West Germany","1943","0.51658627100583","0.500503880824974","0.532668661186687"
"Full-time","2000","college entrance qualification","East Germany","570","0.50635837098914","0.476002051361215","0.536714690617065"
"Full-time","2000","Other degree","West Germany","618","0.431461947354045","0.406065439591852","0.456858455116237"
"Full-time","2000","Other degree","East Germany","","","",""
"Full-time","2000","no degree/no degree yet","West Germany","107","0.162233320508899","0.136057387197948","0.188409253819849"
"Full-time","2000","no degree/no degree yet","East Germany","","","",""
"Part-time","2000","lower secondary degree","West Germany","723","0.0833662568835784","0.0773439960390862","0.0893885177280707"
"Part-time","2000","lower secondary degree","East Germany","59","0.0306523509402071","0.0228913960503241","0.0384133058300901"
"Part-time","2000","secondary school degree","West Germany","562","0.11923088707247","0.109557367710043","0.128904406434898"
"Part-time","2000","secondary school degree","East Germany","242","0.0839056666246113","0.0734267005490428","0.0943846327001798"
"Part-time","2000","college entrance qualification","West Germany","424","0.112192322032978","0.10203543339061","0.122349210675347"
"Part-time","2000","college entrance qualification","East Germany","65","0.0647314887274102","0.0497918469008477","0.0796711305539727"
"Part-time","2000","Other degree","West Germany","135","0.096861444111923","0.0816952837255294","0.112027604498317"
"Part-time","2000","Other degree","East Germany","","","",""
"Part-time","2000","no degree/no degree yet","West Germany","","","",""
"Part-time","2000","no degree/no degree yet","East Germany","","","",""
"Non-working","2000","lower secondary degree","West Germany","4049","0.529713214861768","0.518839741810536","0.540586687912999"
"Non-working","2000","lower secondary degree","East Germany","1414","0.77780369744274","0.759086238057273","0.796521156828206"
"Non-working","2000","secondary school degree","West Germany","1372","0.34625920297749","0.332056776942178","0.360461629012803"
"Non-working","2000","secondary school degree","East Germany","713","0.279027337164791","0.262074770296452","0.295979904033131"
"Non-working","2000","college entrance qualification","West Germany","1096","0.301770978281256","0.286998364018309","0.316543592544204"
"Non-working","2000","college entrance qualification","East Germany","324","0.35056326710861","0.321592108753127","0.379534425464093"
"Non-working","2000","Other degree","West Germany","635","0.415788012427477","0.390515745665245","0.441060279189708"
"Non-working","2000","Other degree","East Germany","57","0.73982701894606","0.645441528819004","0.834212509073115"
"Non-working","2000","no degree/no degree yet","West Germany","572","0.72931110469679","0.697763801601226","0.760858407792354"
"Non-working","2000","no degree/no degree yet","East Germany","151","0.899861325749304","0.853918798746912","0.945803852751696"
"Other","2000","lower secondary degree","West Germany","408","0.0453013648461426","0.0407707693889364","0.0498319603033487"
"Other","2000","lower secondary degree","East Germany","81","0.0378434369327145","0.0292520823583539","0.046434791507075"
"Other","2000","secondary school degree","West Germany","382","0.0784532614230208","0.0704268158683124","0.0864797069777292"
"Other","2000","secondary school degree","East Germany","167","0.0582908878605416","0.0494354220336829","0.0671463536874003"
"Other","2000","college entrance qualification","West Germany","246","0.069450428679935","0.0612690424322275","0.0776318149276425"
"Other","2000","college entrance qualification","East Germany","83","0.0783468731748391","0.0620310565280519","0.0946626898216264"
"Other","2000","Other degree","West Germany","73","0.0558885961065559","0.0441099274460188","0.0676672647670929"
"Other","2000","Other degree","East Germany","","","",""
"Other","2000","no degree/no degree yet","West Germany","57","0.0765354249021604","0.057659337732257","0.0954115120720637"
"Other","2000","no degree/no degree yet","East Germany","","","",""
