"ple0019","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Part Time","middle vocational","","","","","1"
"Yes","2010","Part Time","vocational + Abi","","","","","1"
"Yes","2010","Part Time","higher vocational","","","","","1"
"Yes","2010","Full Time","in school","","","","","1"
"Yes","2010","Full Time","inadequately","","","","","1"
"Yes","2010","Full Time","general elemantary","","","","","1"
"Yes","2010","Full Time","middle vocational","","","","","1"
"Yes","2010","Full Time","vocational + Abi","","","","","1"
"Yes","2010","Full Time","higher vocational","","","","","1"
"Yes","2010","Full Time","higher education","","","","","1"
"Yes","2010","Part Time","in school","","","","","1"
"Yes","2010","Part Time","inadequately","","","","","1"
"Yes","2010","Part Time","higher education","","","","","1"
"Yes","2010","Not Working","in school","","","","","1"
"Yes","2010","Not Working","inadequately","","","","","1"
"Yes","2010","Not Working","general elemantary","","","","","1"
"Yes","2010","Not Working","middle vocational","","","","","1"
"Yes","2010","Not Working","vocational + Abi","","","","","1"
"Yes","2010","Not Working","higher vocational","","","","","1"
"Yes","2010","Not Working","higher education","","","","","1"
"No","2011","Part Time","higher vocational","288","0.920501173829094","0.890141947296384","0.950860400361804","2"
"No","2011","Part Time","middle vocational","2436","0.920207678339548","0.909825948889572","0.930589407789524","2"
"No","2011","Part Time","vocational + Abi","352","0.928860857900744","0.902843565374502","0.954878150426985","2"
"No","2011","Part Time","higher education","897","0.925543518880291","0.908980705444961","0.942106332315621","2"
"No","2011","Not Working","in school","245","0.980805705730205","0.963763492938953","0.997847918521458","2"
"No","2011","Full Time","higher vocational","643","0.964446218667421","0.950466447949464","0.978425989385377","2"
"No","2011","Not Working","inadequately","124","0.873604749886091","0.818363491770395","0.928846008001788","2"
"No","2011","Not Working","general elemantary","1172","0.928789617151703","0.914684296001255","0.94289493830215","2"
"No","2011","Full Time","higher education","2186","0.949598826985364","0.940652227404817","0.958545426565911","2"
"No","2011","Part Time","in school","58","0.997752398430826","0.98566888751539","1.00983590934626","2"
"No","2011","Part Time","inadequately","49","0.979208423139468","0.94004827849247","1.01836856778647","2"
"No","2011","Not Working","middle vocational","3975","0.927969224410225","0.920208249903163","0.935730198917287","2"
"No","2011","Not Working","vocational + Abi","250","0.911449377538977","0.877811011262662","0.945087743815291","2"
"No","2011","Not Working","higher vocational","445","0.918656874332535","0.894073676335153","0.943240072329917","2"
"No","2011","Not Working","higher education","1261","0.945610110471539","0.933458462598264","0.957761758344814","2"
"No","2011","Part Time","general elemantary","412","0.942129086498292","0.920336229392752","0.963921943603831","2"
"No","2011","Full Time","in school","5","","","","2"
"No","2011","Full Time","inadequately","42","0.993504763171524","0.969494532332396","1.01751499401065","2"
"No","2011","Full Time","general elemantary","449","0.949137784309528","0.929274025604772","0.969001543014285","2"
"No","2011","Full Time","middle vocational","3495","0.94797993954466","0.940793423038429","0.955166456050891","2"
"No","2011","Full Time","vocational + Abi","530","0.947352222034794","0.928855284084671","0.965849159984916","2"
"Yes","2011","Full Time","higher education","111","0.0504011730146361","0.0414545734340887","0.0593477725951834","1"
"Yes","2011","Part Time","in school","1","","","","1"
"Yes","2011","Part Time","inadequately","2","","","","1"
"Yes","2011","Part Time","general elemantary","29","","","","1"
"Yes","2011","Full Time","higher vocational","31","0.0355537813325793","0.0215740106146231","0.0495335520505355","1"
"Yes","2011","Not Working","higher vocational","30","0.0813431256674649","0.056759927670083","0.105926323664847","1"
"Yes","2011","Not Working","higher education","77","0.054389889528461","0.0422382416551862","0.0665415374017358","1"
"Yes","2011","Part Time","middle vocational","181","0.0797923216604522","0.0694105922104765","0.0901740511104278","1"
"Yes","2011","Part Time","vocational + Abi","23","","","","1"
"Yes","2011","Part Time","higher vocational","17","","","","1"
"Yes","2011","Full Time","in school","","","","","1"
"Yes","2011","Full Time","inadequately","1","","","","1"
"Yes","2011","Full Time","general elemantary","21","","","","1"
"Yes","2011","Full Time","middle vocational","173","0.05202006045534","0.0448335439491091","0.0592065769615709","1"
"Yes","2011","Full Time","vocational + Abi","30","0.0526477779652064","0.0341508400150839","0.0711447159153289","1"
"Yes","2011","Not Working","vocational + Abi","24","","","","1"
"Yes","2011","Part Time","higher education","68","0.0744564811197091","0.0578936676843789","0.0910192945550393","1"
"Yes","2011","Not Working","in school","4","","","","1"
"Yes","2011","Not Working","inadequately","15","","","","1"
"Yes","2011","Not Working","general elemantary","105","0.0712103828482974","0.0571050616978497","0.085315703998745","1"
"Yes","2011","Not Working","middle vocational","288","0.0720307755897751","0.0642698010827133","0.0797917500968369","1"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"No","2013","Not Working","general elemantary","972","0.90185263165304","0.884051182910614","0.919654080395467","2"
"No","2013","Not Working","middle vocational","3516","0.90854494650054","0.899452615180374","0.917637277820705","2"
"No","2013","Not Working","vocational + Abi","216","0.926182042247442","0.892751505392741","0.959612579102144","2"
"No","2013","Not Working","higher vocational","406","0.897584583207188","0.869508957451223","0.925660208963153","2"
"No","2013","Not Working","inadequately","94","0.799419969199925","0.726233547462901","0.872606390936949","2"
"No","2013","Not Working","higher education","1241","0.915693410624464","0.900816885623061","0.930569935625866","2"
"No","2013","Part Time","middle vocational","2177","0.917411737276758","0.906311060538633","0.928512414014882","2"
"No","2013","Part Time","vocational + Abi","310","0.888698102477344","0.855606959788826","0.921789245165862","2"
"No","2013","Part Time","higher vocational","245","0.909289965167408","0.87490571483574","0.943674215499077","2"
"No","2013","Part Time","higher education","956","0.942411447734841","0.928135707689345","0.956687187780337","2"
"No","2013","Not Working","in school","192","0.99238302952782","0.980148760492934","1.00461729856271","2"
"No","2013","Full Time","higher vocational","584","0.950801104321615","0.933735250353218","0.967866958290013","2"
"No","2013","Full Time","higher education","1995","0.943025001582113","0.933146372716672","0.952903630447554","2"
"No","2013","Part Time","in school","63","1","1","1","2"
"No","2013","Part Time","inadequately","36","0.948957097983872","0.879884346579721","1.01802984938802","2"
"No","2013","Part Time","general elemantary","362","0.916954703753966","0.88967225949819","0.944237148009741","2"
"No","2013","Full Time","in school","2","","","","2"
"No","2013","Full Time","inadequately","39","0.969648279797135","0.917136718231241","1.02215984136303","2"
"No","2013","Full Time","general elemantary","376","0.933869407438721","0.909515851842539","0.958222963034904","2"
"No","2013","Full Time","middle vocational","3070","0.937716714237381","0.929390157973636","0.946043270501126","2"
"No","2013","Full Time","vocational + Abi","491","0.924936156167709","0.902310535192889","0.947561777142529","2"
"Yes","2013","Not Working","middle vocational","345","0.0914550534994603","0.0823627221792948","0.100547384819626","1"
"Yes","2013","Not Working","vocational + Abi","19","","","","1"
"Yes","2013","Not Working","higher vocational","42","0.102415416792812","0.0743397910368466","0.130491042548777","1"
"Yes","2013","Not Working","higher education","99","0.0843065893755364","0.069430064374134","0.0991831143769388","1"
"Yes","2013","Not Working","general elemantary","101","0.0981473683469598","0.0803459196045335","0.115948817089386","1"
"Yes","2013","Full Time","in school","1","","","","1"
"Yes","2013","Full Time","inadequately","2","","","","1"
"Yes","2013","Full Time","general elemantary","24","","","","1"
"Yes","2013","Full Time","middle vocational","166","0.0622832857626187","0.0539567294988735","0.0706098420263639","1"
"Yes","2013","Part Time","higher vocational","23","","","","1"
"Yes","2013","Part Time","higher education","67","0.057588552265159","0.0433128122196628","0.0718642923106553","1"
"Yes","2013","Not Working","in school","2","","","","1"
"Yes","2013","Not Working","inadequately","21","","","","1"
"Yes","2013","Full Time","vocational + Abi","30","0.0750638438322914","0.0524382228574713","0.0976894648071116","1"
"Yes","2013","Full Time","higher vocational","33","0.0491988956783845","0.032133041709987","0.066264749646782","1"
"Yes","2013","Full Time","higher education","120","0.0569749984178869","0.0470963695524463","0.0668536272833276","1"
"Yes","2013","Part Time","in school","","","","","1"
"Yes","2013","Part Time","inadequately","3","","","","1"
"Yes","2013","Part Time","general elemantary","31","0.0830452962460343","0.0557628519902591","0.11032774050181","1"
"Yes","2013","Part Time","middle vocational","185","0.0825882627232422","0.0714875859851174","0.093688939461367","1"
"Yes","2013","Part Time","vocational + Abi","37","0.111301897522656","0.0782107548341382","0.144393040211174","1"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"No","2015","Part Time","general elemantary","645","0.922267878448858","0.902347519591258","0.942188237306458","2"
"No","2015","Part Time","middle vocational","3097","0.915536213446639","0.906164169280102","0.924908257613175","2"
"No","2015","Part Time","vocational + Abi","659","0.899814648012997","0.87797435683175","0.921654939194245","2"
"No","2015","Part Time","higher vocational","312","0.886997721693489","0.85359026643333","0.920405176953647","2"
"No","2015","Part Time","higher education","1489","0.908140005999569","0.894083988913345","0.922196023085792","2"
"No","2015","Not Working","in school","270","0.958788316203763","0.935379483788696","0.98219714861883","2"
"No","2015","Not Working","inadequately","205","0.827873036076151","0.779914498040206","0.875831574112096","2"
"No","2015","Not Working","general elemantary","1176","0.884157511775198","0.866899314008278","0.901415709542119","2"
"No","2015","Full Time","higher vocational","707","0.941211872110285","0.924410717965107","0.958013026255464","2"
"No","2015","Full Time","higher education","2654","0.950302058195642","0.942236696089956","0.958367420301329","2"
"No","2015","Part Time","in school","71","0.946142489740625","0.894359386804735","0.997925592676514","2"
"No","2015","Part Time","inadequately","88","0.951209183451292","0.907188048248226","0.995230318654359","2"
"No","2015","Not Working","middle vocational","3726","0.889463142021607","0.879918690463736","0.899007593579478","2"
"No","2015","Not Working","vocational + Abi","301","0.865438552291599","0.829481135354261","0.901395969228938","2"
"No","2015","Not Working","higher vocational","393","0.915990411123101","0.889892057003001","0.9420887652432","2"
"No","2015","Not Working","higher education","1362","0.91086630494099","0.896359483585855","0.925373126296125","2"
"No","2015","Full Time","vocational + Abi","841","0.942157285494359","0.926811707572097","0.95750286341662","2"
"No","2015","Full Time","in school","2","","","","2"
"No","2015","Full Time","inadequately","78","0.94258237035983","0.892229590611854","0.992935150107806","2"
"No","2015","Full Time","general elemantary","648","0.958813856417604","0.943800310576789","0.973827402258418","2"
"No","2015","Full Time","middle vocational","3962","0.939093999727115","0.931846491256512","0.946341508197718","2"
"Yes","2015","Not Working","general elemantary","145","0.115842488224802","0.0985842904578806","0.133100685991722","1"
"Yes","2015","Not Working","middle vocational","420","0.110536857978393","0.100992406420522","0.120081309536264","1"
"Yes","2015","Not Working","vocational + Abi","45","0.134561447708401","0.0986040307710623","0.170518864645739","1"
"Yes","2015","Not Working","higher vocational","41","0.0840095888768994","0.0579112347567999","0.110107942996999","1"
"Yes","2015","Not Working","higher education","120","0.08913369505901","0.0746268737038746","0.103640516414145","1"
"Yes","2015","Part Time","vocational + Abi","67","0.100185351987003","0.0783450608057552","0.12202564316825","1"
"Yes","2015","Part Time","higher vocational","33","0.113002278306511","0.0795948230463526","0.14640973356667","1"
"Yes","2015","Part Time","higher education","133","0.0918599940004313","0.0778039769142078","0.105916011086655","1"
"Yes","2015","Not Working","in school","7","","","","1"
"Yes","2015","Not Working","inadequately","33","0.172126963923849","0.124168425887904","0.220085501959794","1"
"Yes","2015","Full Time","higher education","135","0.0496979418043579","0.0416325796986714","0.0577633039100444","1"
"Yes","2015","Part Time","in school","2","","","","1"
"Yes","2015","Part Time","inadequately","4","","","","1"
"Yes","2015","Part Time","general elemantary","49","0.0777321215511422","0.0578117626935422","0.0976524804087421","1"
"Yes","2015","Part Time","middle vocational","285","0.0844637865533614","0.0750917423868251","0.0938358307198977","1"
"Yes","2015","Full Time","in school","","","","","1"
"Yes","2015","Full Time","higher vocational","46","0.0587881278897146","0.0419869737445358","0.0755892820348934","1"
"Yes","2015","Full Time","inadequately","4","","","","1"
"Yes","2015","Full Time","general elemantary","25","","","","1"
"Yes","2015","Full Time","middle vocational","221","0.0609060002728848","0.0536584918022819","0.0681535087434878","1"
"Yes","2015","Full Time","vocational + Abi","48","0.0578427145056416","0.0424971365833799","0.0731882924279033","1"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"No","2017","Full Time","middle vocational","4295","0.947636263339458","0.941146528283408","0.954125998395509","2"
"No","2017","Full Time","vocational + Abi","949","0.936467677297245","0.92140240039961","0.95153295419488","2"
"No","2017","Full Time","higher vocational","749","0.940553190590777","0.924198351557801","0.956908029623754","2"
"No","2017","Full Time","higher education","2934","0.937338633501905","0.928808704873132","0.945868562130679","2"
"No","2017","Part Time","in school","79","0.99047853320508","0.969330010108023","1.01162705630214","2"
"No","2017","Full Time","general elemantary","677","0.944242459360464","0.927447379214855","0.961037539506073","2"
"No","2017","Not Working","general elemantary","1158","0.881665635599738","0.864161058733974","0.899170212465502","2"
"No","2017","Not Working","middle vocational","3655","0.890056572753888","0.880452007183528","0.899661138324247","2"
"No","2017","Not Working","vocational + Abi","337","0.828560107828161","0.791250300197082","0.865869915459241","2"
"No","2017","Not Working","higher vocational","383","0.896271707579689","0.867249287716602","0.925294127442776","2"
"No","2017","Not Working","higher education","1454","0.910842320755975","0.896817494887084","0.924867146624866","2"
"No","2017","Part Time","inadequately","104","0.856974713953121","0.794072631043592","0.919876796862649","2"
"No","2017","Part Time","general elemantary","675","0.90377171784222","0.882538308765825","0.925005126918616","2"
"No","2017","Part Time","middle vocational","3216","0.906355133878877","0.896752659679702","0.915957608078052","2"
"No","2017","Full Time","in school","2","","","","2"
"No","2017","Full Time","inadequately","85","0.941740565196946","0.893614964056799","0.989866166337092","2"
"No","2017","Not Working","inadequately","204","0.763960899788636","0.71100343874864","0.816918360828633","2"
"No","2017","Part Time","vocational + Abi","747","0.892835037208821","0.871753253302333","0.913916821115308","2"
"No","2017","Part Time","higher vocational","291","0.914486332404772","0.883799000845611","0.945173663963934","2"
"No","2017","Part Time","higher education","1744","0.921261662443635","0.909044775582909","0.93347854930436","2"
"No","2017","Not Working","in school","322","0.96791761270427","0.948876046065021","0.98695917934352","2"
"Yes","2017","Not Working","general elemantary","150","0.118334364400262","0.100829787534498","0.135838941266026","1"
"Yes","2017","Not Working","middle vocational","420","0.109943427246112","0.100338861675753","0.119547992816472","1"
"Yes","2017","Not Working","vocational + Abi","55","0.171439892171839","0.134130084540759","0.208749699802918","1"
"Yes","2017","Not Working","higher vocational","41","0.103728292420311","0.0747058725572241","0.132750712283398","1"
"Yes","2017","Not Working","higher education","132","0.089157679244025","0.0751328533751342","0.103182505112916","1"
"Yes","2017","Part Time","vocational + Abi","80","0.107164962791179","0.0860831788846918","0.128246746697667","1"
"Yes","2017","Full Time","in school","","","","","1"
"Yes","2017","Full Time","inadequately","6","","","","1"
"Yes","2017","Full Time","general elemantary","40","0.0557575406395361","0.038962460493927","0.0725526207851452","1"
"Yes","2017","Full Time","middle vocational","231","0.0523637366605416","0.0458740016044912","0.058853471716592","1"
"Yes","2017","Part Time","higher vocational","28","","","","1"
"Yes","2017","Part Time","higher education","123","0.0787383375563652","0.0665214506956398","0.0909552244170906","1"
"Yes","2017","Not Working","in school","7","","","","1"
"Yes","2017","Full Time","vocational + Abi","58","0.0635323227027545","0.0484670458051195","0.0785975996003895","1"
"Yes","2017","Full Time","higher vocational","54","0.0594468094092226","0.043091970376246","0.0758016484421992","1"
"Yes","2017","Not Working","inadequately","43","0.236039100211364","0.183081639171367","0.28899656125136","1"
"Yes","2017","Full Time","higher education","167","0.0626613664980946","0.054131437869321","0.0711912951268682","1"
"Yes","2017","Part Time","in school","2","","","","1"
"Yes","2017","Part Time","general elemantary","66","0.0962282821577798","0.0749948730813843","0.117461691234175","1"
"Yes","2017","Part Time","middle vocational","320","0.0936448661211229","0.0840423919219477","0.103247340320298","1"
"Yes","2017","Part Time","inadequately","15","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
"Yes","2018","Not Working","higher vocational","","","","","1"
"Yes","2018","Not Working","higher education","","","","","1"
"Yes","2018","Part Time","vocational + Abi","","","","","1"
"Yes","2018","Part Time","higher vocational","","","","","1"
"Yes","2018","Part Time","higher education","","","","","1"
"Yes","2018","Not Working","in school","","","","","1"
"Yes","2018","Not Working","inadequately","","","","","1"
"Yes","2018","Full Time","higher education","","","","","1"
"Yes","2018","Part Time","in school","","","","","1"
"Yes","2018","Full Time","in school","","","","","1"
"Yes","2018","Part Time","inadequately","","","","","1"
"Yes","2018","Full Time","inadequately","","","","","1"
"Yes","2018","Part Time","general elemantary","","","","","1"
"Yes","2018","Part Time","middle vocational","","","","","1"
"Yes","2018","Full Time","middle vocational","","","","","1"
"Yes","2018","Full Time","vocational + Abi","","","","","1"
"Yes","2018","Full Time","general elemantary","","","","","1"
"Yes","2018","Full Time","higher vocational","","","","","1"
"No","2019","Full Time","in school","2","","","","2"
