"ple0019","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2013","Employed","Male","258","0.0519056373060269","0.0461385821845211","0.0576726924275327","1"
"Yes","2013","Employed","Female","467","0.082483791813827","0.0754707118220716","0.0894968718055823","1"
"No","2014","Not Employed","Female","","","","","2"
"No","2014","Employed","Female","","","","","2"
"No","2014","Not Employed","Male","","","","","2"
"No","2014","Employed","Male","","","","","2"
"Yes","2014","Not Employed","Female","","","","","1"
"Yes","2014","Employed","Female","","","","","1"
"Yes","2014","Not Employed","Male","","","","","1"
"Yes","2014","Employed","Male","","","","","1"
"No","2015","Not Employed","Male","3191","0.908458813731011","0.89882348260526","0.918094144856762","2"
"No","2015","Not Employed","Female","4484","0.880847615122828","0.871926538708564","0.889768691537092","2"
"No","2015","Employed","Female","7868","0.911209012248994","0.90519283245851","0.917225192039478","2"
"No","2015","Employed","Male","7727","0.95135975679719","0.946668165273049","0.956051348321331","2"
"Yes","2015","Not Employed","Female","582","0.119152384877172","0.110231308462908","0.128073461291436","1"
"Yes","2015","Employed","Female","719","0.0887909877510063","0.0827748079605223","0.0948071675414904","1"
"Yes","2015","Not Employed","Male","250","0.0915411862689889","0.081905855143238","0.10117651739474","1"
"Yes","2015","Employed","Male","349","0.04864024320281","0.0439486516786689","0.053331834726951","1"
"No","2016","Employed","Female","","","","","2"
"No","2016","Not Employed","Male","","","","","2"
"No","2016","Not Employed","Female","","","","","2"
"No","2016","Employed","Male","","","","","2"
"Yes","2016","Not Employed","Female","","","","","1"
"Yes","2016","Employed","Female","","","","","1"
"Yes","2016","Not Employed","Male","","","","","1"
"Yes","2016","Employed","Male","","","","","1"
"No","2017","Employed","Female","8520","0.904474001176952","0.898511207703665","0.91043679465024","2"
"No","2017","Not Employed","Male","3309","0.902017321184658","0.892285690837761","0.911748951531555","2"
"No","2017","Not Employed","Female","4449","0.878410266028318","0.869395746971241","0.887424785085395","2"
"No","2017","Employed","Male","8359","0.952117084222293","0.947644275840767","0.956589892603819","2"
"Yes","2017","Not Employed","Female","600","0.121589733971682","0.112575214914605","0.130604253028759","1"
"Yes","2017","Employed","Female","815","0.0955259988230475","0.0895632053497599","0.101488792296335","1"
"Yes","2017","Not Employed","Male","276","0.097982678815342","0.0882510484684449","0.107714309162239","1"
"Yes","2017","Employed","Male","395","0.0478829157777071","0.043410107396181","0.0523557241592332","1"
"No","2018","Not Employed","Male","","","","","2"
"No","2018","Not Employed","Female","","","","","2"
"No","2018","Employed","Male","","","","","2"
"No","2018","Employed","Female","","","","","2"
"Yes","2018","Not Employed","Male","","","","","1"
"Yes","2018","Not Employed","Female","","","","","1"
"Yes","2018","Employed","Female","","","","","1"
"Yes","2018","Employed","Male","","","","","1"
"No","2019","Not Employed","Male","3213","0.909177034031625","0.89968413573811","0.918669932325141","2"
"No","2019","Not Employed","Female","3928","0.858193803177565","0.848109378393632","0.868278227961497","2"
"No","2019","Employed","Male","8330","0.936906548192782","0.931836241181836","0.941976855203727","2"
"No","2019","Employed","Female","8025","0.890377323033485","0.883894285018797","0.896860361048173","2"
"Yes","2019","Employed","Female","896","0.109622676966515","0.103139638951827","0.116105714981203","1"
"Yes","2019","Employed","Male","503","0.0630934518072184","0.0580231447962729","0.0681637588181638","1"
"Yes","2019","Not Employed","Male","307","0.0908229659683746","0.0813300676748594","0.10031586426189","1"
"Yes","2019","Not Employed","Female","669","0.141806196822435","0.131721772038503","0.151890621606368","1"
