"ple0019","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2017","secondary school degree","(3b) higher tertiary education","18","","",""
"Yes","2017","college entrance qualification","(0) in school","","","",""
"Yes","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2017","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2017","college entrance qualification","(2c_gen) general maturity certificate","71","1","1","1"
"Yes","2017","college entrance qualification","(2c_voc) vocational maturity certificate","176","1","1","1"
"Yes","2017","college entrance qualification","(3a) lower tertiary education","95","1","1","1"
"Yes","2017","college entrance qualification","(3b) higher tertiary education","198","1","1","1"
"Yes","2017","Other degree","(0) in school","","","",""
"Yes","2017","Other degree","(1a) inadequately completed","","","",""
"Yes","2017","Other degree","(1b) general elementary school","40","1","1","1"
"Yes","2017","Other degree","(1c) basic vocational qualification","52","1","1","1"
"Yes","2017","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2017","Other degree","(2a) intermediate vocational","","","",""
"Yes","2017","Other degree","(2c_gen) general maturity certificate","10","","",""
"Yes","2017","Other degree","(2c_voc) vocational maturity certificate","47","1","1","1"
"Yes","2017","Other degree","(3a) lower tertiary education","2","","",""
"Yes","2017","Other degree","(3b) higher tertiary education","53","1","1","1"
"Yes","2017","no degree/no degree yet","(0) in school","9","","",""
"Yes","2017","no degree/no degree yet","(1a) inadequately completed","76","1","1","1"
"Yes","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2018","lower secondary degree","(0) in school","","","",""
"Yes","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2018","lower secondary degree","(1b) general elementary school","","","",""
"Yes","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes","2018","secondary school degree","(0) in school","","","",""
"Yes","2018","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2018","secondary school degree","(1b) general elementary school","","","",""
"Yes","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes","2018","secondary school degree","(2a) intermediate vocational","","","",""
"Yes","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Yes","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Yes","2018","college entrance qualification","(0) in school","","","",""
"Yes","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2018","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes","2018","Other degree","(0) in school","","","",""
"Yes","2018","Other degree","(1a) inadequately completed","","","",""
"Yes","2018","Other degree","(1b) general elementary school","","","",""
"Yes","2018","Other degree","(1c) basic vocational qualification","","","",""
"Yes","2018","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2018","Other degree","(2a) intermediate vocational","","","",""
"Yes","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","Other degree","(3a) lower tertiary education","","","",""
"Yes","2018","Other degree","(3b) higher tertiary education","","","",""
"Yes","2018","no degree/no degree yet","(0) in school","","","",""
"Yes","2018","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes","2019","lower secondary degree","(0) in school","","","",""
"Yes","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Yes","2019","lower secondary degree","(1b) general elementary school","145","1","1","1"
"Yes","2019","lower secondary degree","(1c) basic vocational qualification","389","1","1","1"
"Yes","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes","2019","lower secondary degree","(2a) intermediate vocational","2","","",""
"Yes","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes","2019","lower secondary degree","(3a) lower tertiary education","4","","",""
"Yes","2019","lower secondary degree","(3b) higher tertiary education","3","","",""
"Yes","2019","secondary school degree","(0) in school","","","",""
"Yes","2019","secondary school degree","(1a) inadequately completed","","","",""
"Yes","2019","secondary school degree","(1b) general elementary school","","","",""
"Yes","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes","2019","secondary school degree","(2b) intermediate general qualification","84","1","1","1"
"Yes","2019","secondary school degree","(2a) intermediate vocational","621","1","1","1"
"Yes","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes","2019","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2019","secondary school degree","(3a) lower tertiary education","39","1","1","1"
"Yes","2019","secondary school degree","(3b) higher tertiary education","19","","",""
"Yes","2019","college entrance qualification","(0) in school","","","",""
"Yes","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Yes","2019","college entrance qualification","(1b) general elementary school","","","",""
"Yes","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes","2019","college entrance qualification","(2c_gen) general maturity certificate","104","1","1","1"
"Yes","2019","college entrance qualification","(2c_voc) vocational maturity certificate","210","1","1","1"
"Yes","2019","college entrance qualification","(3a) lower tertiary education","112","1","1","1"
"Yes","2019","college entrance qualification","(3b) higher tertiary education","275","1","1","1"
"Yes","2019","Other degree","(0) in school","","","",""
"Yes","2019","Other degree","(1a) inadequately completed","","","",""
"Yes","2019","Other degree","(1b) general elementary school","30","1","1","1"
"Yes","2019","Other degree","(1c) basic vocational qualification","47","1","1","1"
"Yes","2019","Other degree","(2b) intermediate general qualification","","","",""
"Yes","2019","Other degree","(2a) intermediate vocational","","","",""
"Yes","2019","Other degree","(2c_gen) general maturity certificate","18","","",""
"Yes","2019","Other degree","(2c_voc) vocational maturity certificate","31","1","1","1"
"Yes","2019","Other degree","(3a) lower tertiary education","1","","",""
"Yes","2019","Other degree","(3b) higher tertiary education","56","1","1","1"
"Yes","2019","no degree/no degree yet","(0) in school","17","","",""
"Yes","2019","no degree/no degree yet","(1a) inadequately completed","67","1","1","1"
"Yes","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes","2019","no degree/no degree yet","(3b) higher tertiary education","","","",""
