"ple0019","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","35-65 y.","vocational + Abi","","","","","2"
"No","2010","66 and older","higher vocational","","","","","2"
"No","2010","35-65 y.","higher vocational","","","","","2"
"No","2010","66 and older","higher education","","","","","2"
"No","2010","35-65 y.","higher education","","","","","2"
"No","2010","66 and older","in school","","","","","2"
"No","2010","16-34 y.","higher vocational","","","","","2"
"No","2010","16-34 y.","higher education","","","","","2"
"No","2010","35-65 y.","in school","","","","","2"
"No","2010","35-65 y.","inadequately","","","","","2"
"No","2010","35-65 y.","general elemantary","","","","","2"
"No","2010","16-34 y.","in school","","","","","2"
"No","2010","16-34 y.","inadequately","","","","","2"
"No","2010","16-34 y.","general elemantary","","","","","2"
"No","2010","16-34 y.","middle vocational","","","","","2"
"No","2010","16-34 y.","vocational + Abi","","","","","2"
"Yes","2010","35-65 y.","general elemantary","","","","","1"
"Yes","2010","35-65 y.","middle vocational","","","","","1"
"Yes","2010","35-65 y.","vocational + Abi","","","","","1"
"Yes","2010","35-65 y.","higher vocational","","","","","1"
"Yes","2010","16-34 y.","in school","","","","","1"
"Yes","2010","16-34 y.","inadequately","","","","","1"
"Yes","2010","16-34 y.","general elemantary","","","","","1"
"Yes","2010","16-34 y.","middle vocational","","","","","1"
"Yes","2010","16-34 y.","vocational + Abi","","","","","1"
"Yes","2010","16-34 y.","higher vocational","","","","","1"
"Yes","2010","16-34 y.","higher education","","","","","1"
"Yes","2010","35-65 y.","in school","","","","","1"
"Yes","2010","35-65 y.","inadequately","","","","","1"
"Yes","2010","35-65 y.","higher education","","","","","1"
"Yes","2010","66 and older","in school","","","","","1"
"Yes","2010","66 and older","inadequately","","","","","1"
"Yes","2010","66 and older","general elemantary","","","","","1"
"Yes","2010","66 and older","middle vocational","","","","","1"
"Yes","2010","66 and older","vocational + Abi","","","","","1"
"Yes","2010","66 and older","higher vocational","","","","","1"
"Yes","2010","66 and older","higher education","","","","","1"
"No","2011","35-65 y.","higher vocational","887","0.934464889448047","0.918711919855517","0.950217859040577","2"
"No","2011","35-65 y.","middle vocational","5479","0.91054879191394","0.903289248898093","0.917808334929787","2"
"No","2011","35-65 y.","vocational + Abi","635","0.917425664332019","0.896903788572612","0.937947540091427","2"
"No","2011","35-65 y.","higher education","2658","0.925918929717472","0.916317031801674","0.935520827633271","2"
"No","2011","66 and older","in school","","","","","2"
"No","2011","16-34 y.","higher vocational","120","0.918541870518128","0.870396565335492","0.966687175700764","2"
"No","2011","66 and older","inadequately","58","0.927104588696907","0.861867039976596","0.992342137417218","2"
"No","2011","66 and older","general elemantary","795","0.956969069307849","0.943221539115714","0.970716599499984","2"
"No","2011","16-34 y.","higher education","623","0.965744483829378","0.951729508849701","0.979759458809054","2"
"No","2011","35-65 y.","in school","","","","","2"
"No","2011","35-65 y.","inadequately","105","0.873844691273192","0.813937773055109","0.933751609491275","2"
"No","2011","66 and older","middle vocational","2570","0.963248585075041","0.956114536107015","0.970382634043067","2"
"No","2011","66 and older","vocational + Abi","123","0.956996707834885","0.92185287047195","0.99214054519782","2"
"No","2011","66 and older","higher vocational","369","0.963254177940911","0.944387699481951","0.98212065639987","2"
"No","2011","66 and older","higher education","1063","0.969927428511242","0.959811728655391","0.980043128367094","2"
"No","2011","35-65 y.","general elemantary","692","0.890166621141879","0.868237289330986","0.912095952952771","2"
"No","2011","16-34 y.","in school","308","0.984867740821962","0.971343379531853","0.99839210211207","2"
"No","2011","16-34 y.","inadequately","52","0.98293229980193","0.948386081170553","1.01747851843331","2"
"No","2011","16-34 y.","general elemantary","546","0.962010755886256","0.946316853276492","0.977704658496019","2"
"No","2011","16-34 y.","middle vocational","1857","0.95515577637886","0.945943869386203","0.964367683371517","2"
"No","2011","16-34 y.","vocational + Abi","374","0.954923799173127","0.934332971750386","0.975514626595868","2"
"Yes","2011","16-34 y.","higher education","24","","","","1"
"Yes","2011","35-65 y.","in school","","","","","1"
"Yes","2011","35-65 y.","inadequately","13","","","","1"
"Yes","2011","35-65 y.","general elemantary","89","0.109833378858121","0.0879040470472285","0.131762710669014","1"
"Yes","2011","16-34 y.","higher vocational","4","","","","1"
"Yes","2011","66 and older","higher vocational","13","","","","1"
"Yes","2011","66 and older","higher education","32","0.0300725714887579","0.0199568716329064","0.0401882713446095","1"
"Yes","2011","35-65 y.","middle vocational","458","0.0894512080860604","0.0821916650702136","0.0967107511019072","1"
"Yes","2011","35-65 y.","vocational + Abi","56","0.0825743356679805","0.0620524599085726","0.103096211427388","1"
"Yes","2011","35-65 y.","higher vocational","61","0.0655351105519532","0.0497821409594233","0.0812880801444831","1"
"Yes","2011","16-34 y.","in school","5","","","","1"
"Yes","2011","16-34 y.","inadequately","2","","","","1"
"Yes","2011","16-34 y.","general elemantary","24","","","","1"
"Yes","2011","16-34 y.","middle vocational","82","0.0448442236211398","0.0356323166284828","0.0540561306137968","1"
"Yes","2011","16-34 y.","vocational + Abi","16","","","","1"
"Yes","2011","66 and older","vocational + Abi","5","","","","1"
"Yes","2011","35-65 y.","higher education","200","0.0740810702825274","0.0644791723667292","0.0836829681983257","1"
"Yes","2011","66 and older","in school","","","","","1"
"Yes","2011","66 and older","inadequately","3","","","","1"
"Yes","2011","66 and older","general elemantary","42","0.0430309306921513","0.0292834005000162","0.0567784608842864","1"
"Yes","2011","66 and older","middle vocational","102","0.0367514149249589","0.0296173659569331","0.0438854638929848","1"
"No","2012","66 and older","higher vocational","","","","","2"
"No","2012","66 and older","higher education","","","","","2"
"No","2012","35-65 y.","middle vocational","","","","","2"
"No","2012","66 and older","vocational + Abi","","","","","2"
"No","2012","35-65 y.","vocational + Abi","","","","","2"
"No","2012","35-65 y.","higher vocational","","","","","2"
"No","2012","35-65 y.","higher education","","","","","2"
"No","2012","66 and older","in school","","","","","2"
"No","2012","66 and older","inadequately","","","","","2"
"No","2012","66 and older","general elemantary","","","","","2"
"No","2012","66 and older","middle vocational","","","","","2"
"No","2012","16-34 y.","higher vocational","","","","","2"
"No","2012","16-34 y.","higher education","","","","","2"
"No","2012","35-65 y.","in school","","","","","2"
"No","2012","35-65 y.","inadequately","","","","","2"
"No","2012","35-65 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","in school","","","","","2"
"No","2012","16-34 y.","inadequately","","","","","2"
"No","2012","16-34 y.","general elemantary","","","","","2"
"No","2012","16-34 y.","middle vocational","","","","","2"
"No","2012","16-34 y.","vocational + Abi","","","","","2"
"Yes","2012","66 and older","general elemantary","","","","","1"
"Yes","2012","66 and older","middle vocational","","","","","1"
"Yes","2012","66 and older","vocational + Abi","","","","","1"
"Yes","2012","66 and older","higher vocational","","","","","1"
"Yes","2012","66 and older","higher education","","","","","1"
"Yes","2012","16-34 y.","middle vocational","","","","","1"
"Yes","2012","16-34 y.","vocational + Abi","","","","","1"
"Yes","2012","16-34 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","higher education","","","","","1"
"Yes","2012","16-34 y.","general elemantary","","","","","1"
"Yes","2012","35-65 y.","in school","","","","","1"
"Yes","2012","35-65 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","general elemantary","","","","","1"
"Yes","2012","66 and older","inadequately","","","","","1"
"Yes","2012","35-65 y.","middle vocational","","","","","1"
"Yes","2012","35-65 y.","vocational + Abi","","","","","1"
"Yes","2012","35-65 y.","higher vocational","","","","","1"
"Yes","2012","16-34 y.","in school","","","","","1"
"Yes","2012","16-34 y.","inadequately","","","","","1"
"Yes","2012","35-65 y.","higher education","","","","","1"
"Yes","2012","66 and older","in school","","","","","1"
"No","2013","66 and older","general elemantary","696","0.933212252709719","0.915224751137496","0.951199754281943","2"
"No","2013","66 and older","middle vocational","2426","0.942898392801661","0.933918709499415","0.951878076103907","2"
"No","2013","66 and older","vocational + Abi","116","0.977818880344814","0.951469014427394","1.00416874626223","2"
"No","2013","66 and older","higher vocational","335","0.942538943478801","0.918261821888807","0.966816065068796","2"
"No","2013","66 and older","inadequately","44","0.8882902277652","0.800089315645119","0.97649113988528","2"
"No","2013","66 and older","higher education","1105","0.945828776337097","0.932785941463219","0.958871611210974","2"
"No","2013","35-65 y.","middle vocational","4800","0.898427960647406","0.890276706889304","0.906579214405507","2"
"No","2013","35-65 y.","vocational + Abi","627","0.892490753250777","0.869411602925134","0.91556990357642","2"
"No","2013","35-65 y.","higher vocational","800","0.909790987390399","0.8908307367495","0.928751238031298","2"
"No","2013","35-65 y.","higher education","2433","0.918246992438115","0.907803422193313","0.928690562682917","2"
"No","2013","66 and older","in school","","","","","2"
"No","2013","16-34 y.","higher vocational","100","0.978611379359082","0.950671405320498","1.00655135339767","2"
"No","2013","16-34 y.","higher education","654","0.97025690642789","0.957460436017725","0.983053376838054","2"
"No","2013","35-65 y.","in school","","","","","2"
"No","2013","35-65 y.","inadequately","81","0.802868469428772","0.724501916896373","0.881235021961172","2"
"No","2013","35-65 y.","general elemantary","572","0.858808097088985","0.832221769930126","0.885394424247844","2"
"No","2013","16-34 y.","in school","257","0.993663179753331","0.984017858221918","1.00330850128474","2"
"No","2013","16-34 y.","inadequately","44","0.940783628639929","0.873305204246539","1.00826205303332","2"
"No","2013","16-34 y.","general elemantary","442","0.945274689713577","0.924646420917162","0.965902958509991","2"
"No","2013","16-34 y.","middle vocational","1537","0.95310934607267","0.942808489476447","0.963410202668894","2"
"No","2013","16-34 y.","vocational + Abi","274","0.932711386908323","0.903927726350757","0.961495047465889","2"
"Yes","2013","66 and older","middle vocational","139","0.0571016071983395","0.0481219238960937","0.0660812905005853","1"
"Yes","2013","66 and older","vocational + Abi","4","","","","1"
"Yes","2013","66 and older","higher vocational","18","","","","1"
"Yes","2013","66 and older","higher education","52","0.0541712236629034","0.0411283887890256","0.0672140585367811","1"
"Yes","2013","66 and older","general elemantary","44","0.0667877472902807","0.0488002457180569","0.0847752488625044","1"
"Yes","2013","16-34 y.","in school","3","","","","1"
"Yes","2013","16-34 y.","inadequately","3","","","","1"
"Yes","2013","16-34 y.","general elemantary","25","","","","1"
"Yes","2013","16-34 y.","middle vocational","81","0.0468906539273296","0.0365897973311062","0.0571915105235529","1"
"Yes","2013","35-65 y.","higher vocational","77","0.0902090126096014","0.0712487619687025","0.1091692632505","1"
"Yes","2013","35-65 y.","higher education","211","0.0817530075618849","0.0713094373170831","0.0921965778066868","1"
"Yes","2013","66 and older","in school","","","","","1"
"Yes","2013","66 and older","inadequately","5","","","","1"
"Yes","2013","16-34 y.","vocational + Abi","17","","","","1"
"Yes","2013","16-34 y.","higher vocational","3","","","","1"
"Yes","2013","16-34 y.","higher education","23","","","","1"
"Yes","2013","35-65 y.","in school","","","","","1"
"Yes","2013","35-65 y.","inadequately","18","","","","1"
"Yes","2013","35-65 y.","general elemantary","87","0.141191902911015","0.114605575752156","0.167778230069874","1"
"Yes","2013","35-65 y.","middle vocational","476","0.101572039352594","0.0934207855944927","0.109723293110696","1"
"Yes","2013","35-65 y.","vocational + Abi","65","0.107509246749223","0.0844300964235796","0.130588397074866","1"
"No","2014","35-65 y.","higher education","","","","","2"
"No","2014","35-65 y.","higher vocational","","","","","2"
"No","2014","66 and older","in school","","","","","2"
"No","2014","66 and older","inadequately","","","","","2"
"No","2014","66 and older","general elemantary","","","","","2"
"No","2014","16-34 y.","higher vocational","","","","","2"
"No","2014","16-34 y.","higher education","","","","","2"
"No","2014","66 and older","middle vocational","","","","","2"
"No","2014","66 and older","vocational + Abi","","","","","2"
"No","2014","66 and older","higher vocational","","","","","2"
"No","2014","35-65 y.","in school","","","","","2"
"No","2014","66 and older","higher education","","","","","2"
"No","2014","35-65 y.","inadequately","","","","","2"
"No","2014","35-65 y.","general elemantary","","","","","2"
"No","2014","35-65 y.","middle vocational","","","","","2"
"No","2014","35-65 y.","vocational + Abi","","","","","2"
"No","2014","16-34 y.","in school","","","","","2"
"No","2014","16-34 y.","inadequately","","","","","2"
"No","2014","16-34 y.","general elemantary","","","","","2"
"No","2014","16-34 y.","middle vocational","","","","","2"
"No","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes","2014","66 and older","general elemantary","","","","","1"
"Yes","2014","66 and older","middle vocational","","","","","1"
"Yes","2014","66 and older","vocational + Abi","","","","","1"
"Yes","2014","66 and older","higher vocational","","","","","1"
"Yes","2014","66 and older","higher education","","","","","1"
"Yes","2014","35-65 y.","general elemantary","","","","","1"
"Yes","2014","35-65 y.","middle vocational","","","","","1"
"Yes","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes","2014","35-65 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","in school","","","","","1"
"Yes","2014","35-65 y.","higher education","","","","","1"
"Yes","2014","16-34 y.","inadequately","","","","","1"
"Yes","2014","16-34 y.","general elemantary","","","","","1"
"Yes","2014","16-34 y.","middle vocational","","","","","1"
"Yes","2014","66 and older","in school","","","","","1"
"Yes","2014","66 and older","inadequately","","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes","2014","16-34 y.","higher vocational","","","","","1"
"Yes","2014","16-34 y.","higher education","","","","","1"
"Yes","2014","35-65 y.","inadequately","","","","","1"
"Yes","2014","35-65 y.","in school","","","","","1"
"No","2015","35-65 y.","general elemantary","912","0.865677585548089","0.844963056807304","0.886392114288874","2"
"No","2015","35-65 y.","middle vocational","6168","0.889297720646664","0.881847847162025","0.896747594131303","2"
"No","2015","35-65 y.","vocational + Abi","1247","0.894200541368296","0.87794886890241","0.910452213834182","2"
"No","2015","35-65 y.","higher vocational","964","0.904340496151724","0.886650982852958","0.922030009450491","2"
"No","2015","35-65 y.","higher education","3550","0.919350483843548","0.910735845625925","0.92796512206117","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","38","0.912665942250252","0.828281651420737","0.997050233079767","2"
"No","2015","66 and older","general elemantary","626","0.930668555102423","0.91133311896453","0.950003991240317","2"
"No","2015","16-34 y.","higher vocational","116","0.952120091959368","0.914387377069897","0.989852806848839","2"
"No","2015","16-34 y.","higher education","825","0.940297746971573","0.92452647938315","0.956069014559995","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","217","0.872476073434731","0.830363462220671","0.914588684648792","2"
"No","2015","66 and older","middle vocational","2409","0.938436715524021","0.929109409024934","0.947764022023108","2"
"No","2015","66 and older","vocational + Abi","132","0.934200536159646","0.892983958852359","0.975417113466933","2"
"No","2015","66 and older","higher vocational","332","0.958464715595144","0.937471449397921","0.979457981792367","2"
"No","2015","66 and older","higher education","1130","0.945742104196632","0.932860863176205","0.95862334521706","2"
"No","2015","16-34 y.","vocational + Abi","422","0.948763233492249","0.928301122220671","0.969225344763826","2"
"No","2015","16-34 y.","in school","343","0.956581456845435","0.93529147153159","0.97787144215928","2"
"No","2015","16-34 y.","inadequately","116","0.865271919679919","0.806122774575464","0.924421064784374","2"
"No","2015","16-34 y.","general elemantary","931","0.940081198855128","0.925252099223583","0.954910298486672","2"
"No","2015","16-34 y.","middle vocational","2208","0.946743870125468","0.937657610548913","0.955830129702023","2"
"Yes","2015","66 and older","general elemantary","37","0.0693314448975768","0.0499960087596834","0.0886668810354702","1"
"Yes","2015","66 and older","middle vocational","142","0.061563284475979","0.0522359779768923","0.0708905909750657","1"
"Yes","2015","66 and older","vocational + Abi","7","","","","1"
"Yes","2015","66 and older","higher vocational","15","","","","1"
"Yes","2015","66 and older","higher education","58","0.0542578958033676","0.04137665478294","0.0671391368237952","1"
"Yes","2015","35-65 y.","vocational + Abi","129","0.105799458631704","0.0895477861658181","0.12205113109759","1"
"Yes","2015","35-65 y.","higher vocational","98","0.0956595038482757","0.0779699905495093","0.113349017147042","1"
"Yes","2015","35-65 y.","higher education","288","0.0806495161564523","0.0720348779388301","0.0892641543740746","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","5","","","","1"
"Yes","2015","16-34 y.","higher education","42","0.0597022530284272","0.0439309854400048","0.0754735206168496","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","24","","","","1"
"Yes","2015","35-65 y.","general elemantary","129","0.134322414451911","0.113607885711126","0.155036943192696","1"
"Yes","2015","35-65 y.","middle vocational","646","0.110702279353336","0.103252405868697","0.118152152837975","1"
"Yes","2015","16-34 y.","in school","9","","","","1"
"Yes","2015","16-34 y.","higher vocational","7","","","","1"
"Yes","2015","16-34 y.","inadequately","12","","","","1"
"Yes","2015","16-34 y.","general elemantary","53","0.0599188011448725","0.0450897015133277","0.0747479007764173","1"
"Yes","2015","16-34 y.","middle vocational","138","0.0532561298745321","0.0441698702979769","0.0623423894510873","1"
"Yes","2015","16-34 y.","vocational + Abi","24","","","","1"
"No","2016","16-34 y.","higher education","","","","","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","66 and older","higher vocational","","","","","2"
"No","2016","66 and older","higher education","","","","","2"
"No","2016","35-65 y.","inadequately","","","","","2"
"No","2016","35-65 y.","general elemantary","","","","","2"
"No","2016","35-65 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","vocational + Abi","","","","","2"
"No","2016","35-65 y.","higher vocational","","","","","2"
"No","2016","35-65 y.","higher education","","","","","2"
"No","2016","66 and older","vocational + Abi","","","","","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","","","","","2"
"No","2016","66 and older","general elemantary","","","","","2"
"No","2016","66 and older","middle vocational","","","","","2"
"No","2016","16-34 y.","in school","","","","","2"
"No","2016","16-34 y.","inadequately","","","","","2"
"No","2016","16-34 y.","general elemantary","","","","","2"
"No","2016","16-34 y.","middle vocational","","","","","2"
"No","2016","16-34 y.","vocational + Abi","","","","","2"
"Yes","2016","66 and older","general elemantary","","","","","1"
"Yes","2016","66 and older","middle vocational","","","","","1"
"Yes","2016","66 and older","vocational + Abi","","","","","1"
"Yes","2016","66 and older","higher vocational","","","","","1"
"Yes","2016","66 and older","higher education","","","","","1"
"Yes","2016","35-65 y.","vocational + Abi","","","","","1"
"Yes","2016","35-65 y.","higher vocational","","","","","1"
"Yes","2016","35-65 y.","higher education","","","","","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","","","","","1"
"Yes","2016","16-34 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","","","","","1"
"Yes","2016","16-34 y.","higher vocational","","","","","1"
"Yes","2016","16-34 y.","higher education","","","","","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","","","","","1"
"Yes","2016","35-65 y.","general elemantary","","","","","1"
"Yes","2016","16-34 y.","general elemantary","","","","","1"
"Yes","2016","35-65 y.","middle vocational","","","","","1"
"Yes","2016","16-34 y.","in school","","","","","1"
"Yes","2016","16-34 y.","inadequately","","","","","1"
"No","2017","16-34 y.","middle vocational","2361","0.941207717008674","0.93196444347728","0.950450990540069","2"
"No","2017","16-34 y.","vocational + Abi","505","0.938169657937215","0.917780128064508","0.958559187809921","2"
"No","2017","16-34 y.","higher vocational","125","0.986487299463276","0.966485920822006","1.00648867810455","2"
"No","2017","16-34 y.","higher education","989","0.926385095399919","0.910634579325285","0.942135611474552","2"
"No","2017","35-65 y.","in school","1","","","","2"
"No","2017","16-34 y.","general elemantary","916","0.926729663682659","0.910514069025199","0.942945258340118","2"
"No","2017","66 and older","general elemantary","584","0.934670021592668","0.915281655557406","0.95405838762793","2"
"No","2017","66 and older","middle vocational","2443","0.942708450054394","0.933737454936874","0.951679445171914","2"
"No","2017","66 and older","vocational + Abi","133","0.930681198641327","0.888607560673924","0.97275483660873","2"
"No","2017","66 and older","higher vocational","334","0.948975478050432","0.92588928383524","0.972061672265624","2"
"No","2017","66 and older","higher education","1204","0.945925992826257","0.93348746198181","0.958364523670703","2"
"No","2017","35-65 y.","inadequately","239","0.81907952555979","0.774150145016613","0.864008906102967","2"
"No","2017","35-65 y.","general elemantary","1010","0.85514830525728","0.834806865871198","0.875489744643361","2"
"No","2017","35-65 y.","middle vocational","6362","0.891811629749682","0.884571697077898","0.899051562421467","2"
"No","2017","16-34 y.","in school","402","0.971838070460111","0.95584413504933","0.987832005870892","2"
"No","2017","16-34 y.","inadequately","120","0.921045063320889","0.875041527813857","0.96704859882792","2"
"No","2017","66 and older","inadequately","34","0.687315725217478","0.548753444320326","0.82587800611463","2"
"No","2017","35-65 y.","vocational + Abi","1395","0.877564673718436","0.861246363702312","0.89388298373456","2"
"No","2017","35-65 y.","higher vocational","964","0.900666316115592","0.88273593709894","0.918596695132245","2"
"No","2017","35-65 y.","higher education","3939","0.918653842000483","0.910413882587973","0.926893801412993","2"
"No","2017","66 and older","in school","","","","","2"
"Yes","2017","66 and older","general elemantary","40","0.065329978407332","0.04594161237207","0.0847183444425939","1"
"Yes","2017","66 and older","middle vocational","135","0.0572915499456062","0.0483205548280859","0.0662625450631264","1"
"Yes","2017","66 and older","vocational + Abi","7","","","","1"
"Yes","2017","66 and older","higher vocational","15","","","","1"
"Yes","2017","66 and older","higher education","66","0.0540740071737434","0.0416354763292966","0.0665125380181902","1"
"Yes","2017","35-65 y.","vocational + Abi","155","0.122435326281564","0.10611701626544","0.138753636297688","1"
"Yes","2017","16-34 y.","in school","9","","","","1"
"Yes","2017","16-34 y.","inadequately","12","","","","1"
"Yes","2017","16-34 y.","general elemantary","76","0.0732703363173413","0.057054741659882","0.0894859309748007","1"
"Yes","2017","16-34 y.","middle vocational","127","0.0587922829913256","0.049549009459931","0.0680355565227203","1"
"Yes","2017","35-65 y.","higher vocational","105","0.0993336838844076","0.0814033048677553","0.11726406290106","1"
"Yes","2017","35-65 y.","higher education","289","0.081346157999517","0.0731061985870071","0.089586117412027","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","31","0.0618303420627854","0.0414408121900788","0.0822198719354921","1"
"Yes","2017","16-34 y.","higher vocational","3","","","","1"
"Yes","2017","66 and older","inadequately","9","","","","1"
"Yes","2017","16-34 y.","higher education","67","0.0736149046000813","0.0578643885254482","0.0893654206747145","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","general elemantary","140","0.14485169474272","0.124510255356638","0.165193134128802","1"
"Yes","2017","35-65 y.","middle vocational","709","0.108188370250318","0.100948437578534","0.115428302922102","1"
"Yes","2017","35-65 y.","inadequately","43","0.18092047444021","0.135991093897033","0.225849854983387","1"
"No","2018","16-34 y.","in school","","","","","2"
"No","2018","16-34 y.","inadequately","","","","","2"
"No","2018","16-34 y.","general elemantary","","","","","2"
"No","2018","16-34 y.","middle vocational","","","","","2"
"No","2018","16-34 y.","vocational + Abi","","","","","2"
"No","2018","16-34 y.","higher vocational","","","","","2"
"No","2018","16-34 y.","higher education","","","","","2"
"No","2018","35-65 y.","in school","","","","","2"
"No","2018","35-65 y.","higher vocational","","","","","2"
"No","2018","35-65 y.","higher education","","","","","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","","","","","2"
"No","2018","66 and older","general elemantary","","","","","2"
"No","2018","66 and older","middle vocational","","","","","2"
"No","2018","66 and older","vocational + Abi","","","","","2"
"No","2018","66 and older","higher vocational","","","","","2"
"No","2018","66 and older","higher education","","","","","2"
"No","2018","35-65 y.","inadequately","","","","","2"
"No","2018","35-65 y.","general elemantary","","","","","2"
"No","2018","35-65 y.","middle vocational","","","","","2"
"No","2018","35-65 y.","vocational + Abi","","","","","2"
"Yes","2018","66 and older","general elemantary","","","","","1"
"Yes","2018","66 and older","middle vocational","","","","","1"
"Yes","2018","66 and older","vocational + Abi","","","","","1"
"Yes","2018","66 and older","higher vocational","","","","","1"
"Yes","2018","66 and older","higher education","","","","","1"
"Yes","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
