"ple0019","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2010","Not Employed","(Married) couple without C. ","","","","","2"
"No","2010","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2010","Employed","Single parent ","","","","","2"
"No","2010","Employed","Couple + C. GT 16 ","","","","","2"
"No","2010","Not Employed","1-pers.-HH","","","","","2"
"No","2010","Not Employed","Single parent ","","","","","2"
"No","2010","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2010","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2010","Employed","1-pers.-HH","","","","","2"
"No","2010","Employed","(Married) couple without C. ","","","","","2"
"Yes","2010","Not Employed","1-pers.-HH","","","","","1"
"Yes","2010","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2010","Not Employed","Single parent ","","","","","1"
"Yes","2010","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2010","Employed","1-pers.-HH","","","","","1"
"Yes","2010","Employed","(Married) couple without C. ","","","","","1"
"Yes","2010","Employed","Single parent ","","","","","1"
"Yes","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2011","Employed","Couple + C. LE 16 ","2564","0.955881712264109","0.948099598081644","0.963663826446575","2"
"No","2011","Employed","Couple + C. LE and GT 16","903","0.958279181343476","0.94546282060094","0.971095542086012","2"
"No","2011","Employed","Single parent ","745","0.937676329350551","0.920966459972654","0.954386198728448","2"
"No","2011","Employed","Couple + C. GT 16 ","2253","0.959321158715314","0.951339311214742","0.967303006215885","2"
"No","2011","Not Employed","1-pers.-HH","1709","0.922086116839492","0.909901789372443","0.934270444306541","2"
"No","2011","Not Employed","(Married) couple without C. ","3906","0.937698421675696","0.930344734355013","0.945052108996379","2"
"No","2011","Not Employed","Couple + C. LE 16 ","410","0.929595740180214","0.905746009054852","0.953445471305577","2"
"No","2011","Not Employed","Single parent ","335","0.892325660989233","0.860741813974483","0.923909508003984","2"
"No","2011","Not Employed","Couple + C. GT 16 ","794","0.935482053117873","0.918946902155824","0.952017204079922","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","287","0.954623218447454","0.931032273447306","0.978214163447603","2"
"No","2011","Employed","1-pers.-HH","1567","0.91234439909508","0.898960419383812","0.925728378806348","2"
"No","2011","Employed","(Married) couple without C. ","3762","0.943537921713442","0.936380644987692","0.950695198439192","2"
"Yes","2011","Not Employed","Couple + C. GT 16 ","54","0.0645179468821272","0.0479827959200781","0.0810530978441764","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","12","","","","1"
"Yes","2011","Employed","1-pers.-HH","148","0.0876556009049201","0.0742716211936519","0.101039580616188","1"
"Yes","2011","Employed","(Married) couple without C. ","233","0.0564620782865581","0.0493048015608083","0.0636193550123079","1"
"Yes","2011","Employed","Single parent ","59","0.062323670649449","0.0456138012715519","0.0790335400273461","1"
"Yes","2011","Employed","Couple + C. LE 16 ","111","0.0441182877358906","0.0363361735534248","0.0519004019183564","1"
"Yes","2011","Employed","Couple + C. GT 16 ","100","0.0406788412846864","0.0326969937841152","0.0486606887852576","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","32","0.0417208186565237","0.0289044579139877","0.0545371793990598","1"
"Yes","2011","Not Employed","1-pers.-HH","150","0.0779138831605082","0.0657295556934593","0.090098210627557","1"
"Yes","2011","Not Employed","(Married) couple without C. ","244","0.062301578324304","0.0549478910036207","0.0696552656449873","1"
"Yes","2011","Not Employed","Single parent ","35","0.107674339010767","0.0760904919960166","0.139258186025517","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","32","0.070404259819786","0.0465545286944236","0.0942539909451485","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","2013","Not Employed","Couple + C. LE 16 ","349","0.861692601098332","0.82716381045136","0.896221391745304","2"
"No","2013","Employed","Couple + C. LE and GT 16","698","0.954759335043469","0.939713802992316","0.969804867094623","2"
"No","2013","Not Employed","1-pers.-HH","1563","0.891161713654118","0.876603510911221","0.905719916397014","2"
"No","2013","Not Employed","(Married) couple without C. ","3663","0.920802295410035","0.912376536187213","0.929228054632857","2"
"No","2013","Not Employed","Single parent ","272","0.904669575925553","0.872083538714795","0.937255613136311","2"
"No","2013","Employed","Single parent ","745","0.929057359369388","0.911311582951593","0.946803135787183","2"
"No","2013","Employed","Couple + C. LE 16 ","2281","0.959768931243133","0.951889331729009","0.967648530757258","2"
"No","2013","Employed","Couple + C. GT 16 ","1922","0.95095989454898","0.941535532963799","0.96038425613416","2"
"No","2013","Not Employed","Couple + C. GT 16 ","563","0.922018468909098","0.900860635261942","0.943176302556255","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","199","0.95551363474053","0.927562023077606","0.983465246403453","2"
"No","2013","Employed","1-pers.-HH","1529","0.894953816825371","0.880442511511403","0.909465122139338","2"
"No","2013","Employed","(Married) couple without C. ","3474","0.935646661602756","0.927749679546621","0.943543643658891","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","54","0.0779815310909019","0.0568236974437455","0.0991393647380583","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","10","","","","1"
"Yes","2013","Employed","1-pers.-HH","186","0.105046183174629","0.0905348778606618","0.119557488488597","1"
"Yes","2013","Employed","(Married) couple without C. ","235","0.0643533383972438","0.0564563563411089","0.0722503204533788","1"
"Yes","2013","Not Employed","1-pers.-HH","195","0.108838286345882","0.0942800836029855","0.123396489088779","1"
"Yes","2013","Not Employed","(Married) couple without C. ","283","0.0791977045899647","0.0707719453671426","0.0876234638127867","1"
"Yes","2013","Not Employed","Single parent ","40","0.0953304240744472","0.0627443868636895","0.127916461285205","1"
"Yes","2013","Not Employed","Couple + C. LE 16 ","35","0.138307398901668","0.103778608254696","0.17283618954864","1"
"Yes","2013","Employed","Single parent ","59","0.070942640630612","0.0531968642128168","0.0886884170484073","1"
"Yes","2013","Employed","Couple + C. LE 16 ","108","0.0402310687568666","0.0323514692427423","0.0481106682709909","1"
"Yes","2013","Employed","Couple + C. GT 16 ","95","0.0490401054510203","0.0396157438658401","0.0584644670362005","1"
"Yes","2013","Employed","Couple + C. LE and GT 16","35","0.0452406649565305","0.030195132905377","0.0602861970076841","1"
"No","2014","Not Employed","1-pers.-HH","","","","","2"
"No","2014","Not Employed","(Married) couple without C. ","","","","","2"
"No","2014","Not Employed","Single parent ","","","","","2"
"No","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Single parent ","","","","","2"
"No","2014","Employed","Couple + C. LE 16 ","","","","","2"
"No","2014","Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2014","Employed","1-pers.-HH","","","","","2"
"No","2014","Employed","(Married) couple without C. ","","","","","2"
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Employed","1-pers.-HH","","","","","1"
"Yes","2014","Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","1-pers.-HH","","","","","1"
"Yes","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Employed","Single parent ","","","","","1"
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Single parent ","","","","","1"
"Yes","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2015","Not Employed","1-pers.-HH","1478","0.86214154553206","0.84575340725023","0.878529683813891","2"
"No","2015","Not Employed","(Married) couple without C. ","3396","0.911613620583273","0.902444994243636","0.920782246922909","2"
"No","2015","Not Employed","Single parent ","592","0.861827207675699","0.836227102644","0.887427312707397","2"
"No","2015","Not Employed","Couple + C. LE 16 ","820","0.895816841115502","0.87596797204846","0.915665710182544","2"
"No","2015","Employed","Single parent ","1453","0.893238973868313","0.878256683303402","0.908221264433223","2"
"No","2015","Employed","Couple + C. LE 16 ","4927","0.95249347829122","0.946697289788318","0.958289666794122","2"
"No","2015","Employed","Couple + C. GT 16 ","2051","0.942482268184709","0.932697378580083","0.952267157789336","2"
"No","2015","Employed","Couple + C. LE and GT 16","1561","0.958545677082161","0.948874500046694","0.968216854117628","2"
"No","2015","Not Employed","Couple + C. GT 16 ","660","0.906517776009674","0.885385950928712","0.927649601090636","2"
"No","2015","Not Employed","Couple + C. LE and GT 16","489","0.924033457634888","0.901391694270924","0.946675220998851","2"
"No","2015","Employed","1-pers.-HH","1640","0.904210889560781","0.89069742082301","0.917724358298551","2"
"No","2015","Employed","(Married) couple without C. ","3570","0.933842241175455","0.925960111795742","0.941724370555168","2"
"Yes","2015","Not Employed","Couple + C. GT 16 ","69","0.093482223990326","0.0723503989093636","0.114614049071288","1"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","37","0.0759665423651125","0.0533247790011488","0.0986083057290762","1"
"Yes","2015","Employed","1-pers.-HH","182","0.0957891104392192","0.0822756417014487","0.10930257917699","1"
"Yes","2015","Employed","(Married) couple without C. ","250","0.0661577588245447","0.0582756294448316","0.0740398882042579","1"
"Yes","2015","Not Employed","(Married) couple without C. ","286","0.0883863794167275","0.079217753077091","0.0975550057563641","1"
"Yes","2015","Not Employed","Single parent ","106","0.138172792324301","0.112572687292603","0.163772897356","1"
"Yes","2015","Not Employed","Couple + C. LE 16 ","90","0.104183158884498","0.0843342898174566","0.12403202795154","1"
"Yes","2015","Employed","Couple + C. LE 16 ","247","0.04750652170878","0.0417103332058779","0.0533027102116821","1"
"Yes","2015","Employed","Couple + C. GT 16 ","124","0.0575177318152906","0.0477328422106643","0.067302621419917","1"
"Yes","2015","Employed","Couple + C. LE and GT 16","71","0.0414543229178385","0.0317831458823715","0.0511254999533055","1"
"Yes","2015","Not Employed","1-pers.-HH","222","0.13785845446794","0.121470316186109","0.15424659274977","1"
"Yes","2015","Employed","Single parent ","179","0.106761026131687","0.0917787355667773","0.121743316696598","1"
"No","2016","Employed","Single parent ","","","","","2"
"No","2016","Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Employed","1-pers.-HH","","","","","2"
"No","2016","Not Employed","(Married) couple without C. ","","","","","2"
"No","2016","Not Employed","Single parent ","","","","","2"
"No","2016","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2016","Employed","1-pers.-HH","","","","","2"
"No","2016","Employed","(Married) couple without C. ","","","","","2"
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Employed","1-pers.-HH","","","","","1"
"Yes","2016","Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Employed","Single parent ","","","","","1"
"Yes","2016","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Employed","1-pers.-HH","","","","","1"
"Yes","2016","Not Employed","Single parent ","","","","","1"
"No","2017","Employed","Single parent ","1388","0.864529888816981","0.847682010872278","0.881377766761685","2"
"No","2017","Employed","Couple + C. LE 16 ","4890","0.956293562271458","0.950684327359725","0.961902797183191","2"
"No","2017","Employed","Couple + C. GT 16 ","2347","0.961759693471315","0.954189035992256","0.969330350950373","2"
"No","2017","Employed","Couple + C. LE and GT 16","1613","0.950551438548047","0.94023333671824","0.960869540377854","2"
"No","2017","Not Employed","1-pers.-HH","1491","0.858638739794471","0.842231157517559","0.875046322071384","2"
"No","2017","Not Employed","(Married) couple without C. ","3431","0.916863139681982","0.907993438824903","0.925732840539061","2"
"No","2017","Not Employed","Single parent ","550","0.825119554187823","0.796117120044967","0.85412198833068","2"
"No","2017","Not Employed","Couple + C. LE 16 ","784","0.923421827526952","0.905586884654554","0.94125677039935","2"
"No","2017","Not Employed","Couple + C. GT 16 ","715","0.859877430721187","0.835898905323914","0.88385595611846","2"
"No","2017","Not Employed","Couple + C. LE and GT 16","512","0.944584570670515","0.92548128516666","0.96368785617437","2"
"No","2017","Employed","1-pers.-HH","1978","0.901790573387082","0.889411132307338","0.914170014466826","2"
"No","2017","Employed","(Married) couple without C. ","4203","0.92283874818148","0.915073164371854","0.930604331991105","2"
"Yes","2017","Not Employed","Couple + C. GT 16 ","90","0.140122569278813","0.11614404388154","0.164101094676086","1"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","39","0.0554154293294849","0.0363121438256296","0.0745187148333402","1"
"Yes","2017","Employed","1-pers.-HH","242","0.0982094266129178","0.0858299855331738","0.110588867692662","1"
"Yes","2017","Employed","(Married) couple without C. ","333","0.0771612518185203","0.0693956680088946","0.0849268356281461","1"
"Yes","2017","Employed","Couple + C. LE 16 ","213","0.0437064377285425","0.0380972028168094","0.0493156726402756","1"
"Yes","2017","Employed","Single parent ","197","0.135470111183019","0.118622233238315","0.152317989127722","1"
"Yes","2017","Employed","Couple + C. GT 16 ","118","0.0382403065286851","0.0306696490496266","0.0458109640077437","1"
"Yes","2017","Employed","Couple + C. LE and GT 16","83","0.0494485614519533","0.0391304596221462","0.0597666632817604","1"
"Yes","2017","Not Employed","(Married) couple without C. ","291","0.0831368603180181","0.0742671594609391","0.0920065611750971","1"
"Yes","2017","Not Employed","Couple + C. LE 16 ","70","0.076578172473048","0.0587432296006503","0.0944131153454458","1"
"Yes","2017","Not Employed","1-pers.-HH","241","0.141361260205529","0.124953677928616","0.157768842482441","1"
"Yes","2017","Not Employed","Single parent ","109","0.174880445812177","0.14587801166932","0.203882879955033","1"
"No","2018","Not Employed","1-pers.-HH","","","","","2"
"No","2018","Not Employed","(Married) couple without C. ","","","","","2"
"No","2018","Not Employed","Single parent ","","","","","2"
"No","2018","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2018","Employed","1-pers.-HH","","","","","2"
"No","2018","Employed","(Married) couple without C. ","","","","","2"
"No","2018","Employed","Single parent ","","","","","2"
"No","2018","Employed","Couple + C. LE 16 ","","","","","2"
"No","2018","Employed","Couple + C. GT 16 ","","","","","2"
"No","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Employed","1-pers.-HH","","","","","1"
"Yes","2018","Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Employed","Single parent ","","","","","1"
"Yes","2018","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Not Employed","1-pers.-HH","","","","","1"
"Yes","2018","Not Employed","Single parent ","","","","","1"
"No","2019","Not Employed","1-pers.-HH","1554","0.86343402323428","0.847731141876037","0.879136904592523","2"
"No","2019","Not Employed","(Married) couple without C. ","3282","0.893677216960762","0.883648205720735","0.90370622820079","2"
"No","2019","Not Employed","Single parent ","486","0.80623469218333","0.774476310757719","0.83799307360894","2"
"No","2019","Not Employed","Couple + C. LE 16 ","561","0.913876311585422","0.892021289150527","0.935731334020317","2"
"No","2019","Not Employed","Couple + C. GT 16 ","621","0.905230635877544","0.883532987044824","0.926928284710264","2"
"No","2019","Not Employed","Couple + C. LE and GT 16","452","0.898271600787917","0.871880484349277","0.924662717226558","2"
"No","2019","Employed","1-pers.-HH","2094","0.875447970702064","0.862302614542646","0.888593326861482","2"
"No","2019","Employed","(Married) couple without C. ","4529","0.909671209876017","0.901665491744533","0.917676928007501","2"
"No","2019","Employed","Single parent ","1284","0.854684441616178","0.836693317240356","0.872675565992001","2"
"No","2019","Employed","Couple + C. LE 16 ","4347","0.947229300304125","0.940747935470643","0.953710665137608","2"
"No","2019","Employed","Couple + C. GT 16 ","2122","0.937936500856939","0.928028727155679","0.947844274558199","2"
"No","2019","Employed","Couple + C. LE and GT 16","1607","0.963730917574915","0.954804148122792","0.972657687027039","2"
"Yes","2019","Not Employed","Couple + C. GT 16 ","79","0.094769364122456","0.0730717152897361","0.116467012955176","1"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","52","0.101728399212083","0.0753372827734419","0.128119515650724","1"
"Yes","2019","Employed","1-pers.-HH","330","0.124552029297936","0.111406673138518","0.137697385457354","1"
"Yes","2019","Employed","(Married) couple without C. ","396","0.0903287901239827","0.0823230719924985","0.0983345082554669","1"
"Yes","2019","Employed","Couple + C. LE and GT 16","78","0.0362690824250845","0.0273423129729612","0.0451958518772078","1"
"Yes","2019","Not Employed","1-pers.-HH","283","0.13656597676572","0.120863095407477","0.152268858123963","1"
"Yes","2019","Not Employed","(Married) couple without C. ","347","0.106322783039238","0.09629377179921","0.116351794279265","1"
"Yes","2019","Not Employed","Couple + C. LE 16 ","72","0.086123688414578","0.0642686659796834","0.107978710849473","1"
"Yes","2019","Employed","Couple + C. GT 16 ","156","0.0620634991430611","0.0521557254418009","0.0719712728443213","1"
"Yes","2019","Employed","Single parent ","190","0.145315558383822","0.127324434007999","0.163306682759644","1"
"Yes","2019","Employed","Couple + C. LE 16 ","224","0.0527706996958747","0.0462893348623923","0.059252064529357","1"
"Yes","2019","Not Employed","Single parent ","109","0.19376530781667","0.16200692639106","0.225523689242281","1"
