"ple0019","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Not Employed","higher education","1261","0.945610110471539","0.933458462598264","0.957761758344814","2"
"No","2011","Employed","in school","63","0.998029912305805","0.98716633992954","1.00889348468207","2"
"No","2011","Employed","middle vocational","5931","0.93738503222531","0.931395491281952","0.943374573168667","2"
"No","2011","Employed","vocational + Abi","882","0.941503764700773","0.926461359805314","0.956546169596231","2"
"No","2011","Employed","higher vocational","931","0.951793080975637","0.938375238011647","0.965210923939626","2"
"No","2011","Employed","higher education","3083","0.942712437796691","0.93473752574883","0.950687349844553","2"
"Yes","2011","Not Employed","in school","4","","","","1"
"Yes","2011","Not Employed","inadequately","15","","","","1"
"Yes","2011","Not Employed","general elemantary","105","0.0712103828482974","0.0571050616978497","0.085315703998745","1"
"Yes","2011","Not Employed","middle vocational","288","0.0720307755897751","0.0642698010827133","0.0797917500968369","1"
"Yes","2011","Not Employed","vocational + Abi","24","","","","1"
"Yes","2011","Not Employed","higher vocational","30","0.0813431256674649","0.056759927670083","0.105926323664847","1"
"Yes","2011","Not Employed","higher education","77","0.054389889528461","0.0422382416551862","0.0665415374017358","1"
"Yes","2011","Employed","in school","1","","","","1"
"Yes","2011","Employed","inadequately","3","","","","1"
"Yes","2011","Employed","general elemantary","50","0.0540011212183925","0.0393241784098317","0.0686780640269532","1"
"Yes","2011","Employed","middle vocational","354","0.0626149677746904","0.0566254268313331","0.0686045087180476","1"
"Yes","2011","Employed","vocational + Abi","53","0.0584962352992274","0.043453830403769","0.0735386401946857","1"
"Yes","2011","Employed","higher vocational","48","0.0482069190243632","0.0347890760603737","0.0616247619883526","1"
"Yes","2011","Employed","higher education","179","0.0572875622033088","0.0493126501554471","0.0652624742511705","1"
"No","2012","Not Employed","in school","","","","","2"
"No","2012","Not Employed","inadequately","","","","","2"
"No","2012","Not Employed","vocational + Abi","","","","","2"
"No","2012","Not Employed","higher vocational","","","","","2"
"No","2012","Employed","inadequately","","","","","2"
"No","2012","Employed","general elemantary","","","","","2"
"No","2012","Employed","middle vocational","","","","","2"
"No","2012","Employed","vocational + Abi","","","","","2"
"No","2012","Employed","higher vocational","","","","","2"
"No","2012","Employed","higher education","","","","","2"
"No","2012","Not Employed","general elemantary","","","","","2"
"No","2012","Not Employed","middle vocational","","","","","2"
"No","2012","Not Employed","higher education","","","","","2"
"No","2012","Employed","in school","","","","","2"
"Yes","2012","Employed","middle vocational","","","","","1"
"Yes","2012","Employed","vocational + Abi","","","","","1"
"Yes","2012","Not Employed","in school","","","","","1"
"Yes","2012","Not Employed","inadequately","","","","","1"
"Yes","2012","Not Employed","general elemantary","","","","","1"
"Yes","2012","Not Employed","middle vocational","","","","","1"
"Yes","2012","Not Employed","vocational + Abi","","","","","1"
"Yes","2012","Not Employed","higher vocational","","","","","1"
"Yes","2012","Not Employed","higher education","","","","","1"
"Yes","2012","Employed","in school","","","","","1"
"Yes","2012","Employed","inadequately","","","","","1"
"Yes","2012","Employed","general elemantary","","","","","1"
"Yes","2012","Employed","higher vocational","","","","","1"
"Yes","2012","Employed","higher education","","","","","1"
"No","2013","Not Employed","in school","192","0.99238302952782","0.980148760492934","1.00461729856271","2"
"No","2013","Not Employed","inadequately","94","0.799419969199925","0.726233547462901","0.872606390936949","2"
"No","2013","Not Employed","vocational + Abi","216","0.926182042247442","0.892751505392741","0.959612579102144","2"
"No","2013","Not Employed","higher vocational","406","0.897584583207188","0.869508957451223","0.925660208963153","2"
"No","2013","Employed","inadequately","75","0.960579079397434","0.917937523718068","1.0032206350768","2"
"No","2013","Employed","general elemantary","738","0.926154959574628","0.90795317407806","0.944356745071195","2"
"No","2013","Employed","middle vocational","5247","0.929746711913591","0.923051762540298","0.936441661286884","2"
"No","2013","Employed","vocational + Abi","801","0.912344085891286","0.893531080907013","0.931157090875559","2"
"No","2013","Employed","higher vocational","829","0.940388354909547","0.924789395410189","0.955987314408905","2"
"No","2013","Employed","higher education","2951","0.942847594148228","0.934725656923555","0.950969531372902","2"
"No","2013","Not Employed","general elemantary","972","0.90185263165304","0.884051182910614","0.919654080395467","2"
"No","2013","Not Employed","middle vocational","3516","0.90854494650054","0.899452615180374","0.917637277820705","2"
"No","2013","Not Employed","higher education","1241","0.915693410624464","0.900816885623061","0.930569935625866","2"
"No","2013","Employed","in school","65","0.996634051676448","0.982660792770176","1.01060731058272","2"
"Yes","2013","Employed","middle vocational","351","0.0702532880864091","0.0635583387131159","0.0769482374597023","1"
"Yes","2013","Employed","vocational + Abi","67","0.0876559141087141","0.0688429091244411","0.106468919092987","1"
"Yes","2013","Not Employed","in school","2","","","","1"
"Yes","2013","Not Employed","inadequately","21","","","","1"
"Yes","2013","Not Employed","general elemantary","101","0.0981473683469598","0.0803459196045335","0.115948817089386","1"
"Yes","2013","Not Employed","middle vocational","345","0.0914550534994603","0.0823627221792948","0.100547384819626","1"
"Yes","2013","Not Employed","vocational + Abi","19","","","","1"
"Yes","2013","Not Employed","higher vocational","42","0.102415416792812","0.0743397910368466","0.130491042548777","1"
"Yes","2013","Not Employed","higher education","99","0.0843065893755364","0.069430064374134","0.0991831143769388","1"
"Yes","2013","Employed","in school","1","","","","1"
"Yes","2013","Employed","inadequately","5","","","","1"
"Yes","2013","Employed","general elemantary","55","0.0738450404253723","0.055643254928805","0.0920468259219397","1"
"Yes","2013","Employed","higher vocational","56","0.0596116450904526","0.0440126855910945","0.0752106045898106","1"
"Yes","2013","Employed","higher education","187","0.0571524058517716","0.0490304686270978","0.0652743430764454","1"
"No","2014","Not Employed","in school","","","","","2"
"No","2014","Not Employed","inadequately","","","","","2"
"No","2014","Not Employed","vocational + Abi","","","","","2"
"No","2014","Not Employed","higher vocational","","","","","2"
"No","2014","Not Employed","general elemantary","","","","","2"
"No","2014","Not Employed","middle vocational","","","","","2"
"No","2014","Not Employed","higher education","","","","","2"
"No","2014","Employed","in school","","","","","2"
"No","2014","Employed","inadequately","","","","","2"
"No","2014","Employed","general elemantary","","","","","2"
"No","2014","Employed","middle vocational","","","","","2"
"No","2014","Employed","vocational + Abi","","","","","2"
"No","2014","Employed","higher vocational","","","","","2"
"No","2014","Employed","higher education","","","","","2"
"Yes","2014","Not Employed","in school","","","","","1"
"Yes","2014","Not Employed","inadequately","","","","","1"
"Yes","2014","Not Employed","general elemantary","","","","","1"
"Yes","2014","Not Employed","middle vocational","","","","","1"
"Yes","2014","Not Employed","vocational + Abi","","","","","1"
"Yes","2014","Not Employed","higher vocational","","","","","1"
"Yes","2014","Not Employed","higher education","","","","","1"
"Yes","2014","Employed","in school","","","","","1"
"Yes","2014","Employed","middle vocational","","","","","1"
"Yes","2014","Employed","vocational + Abi","","","","","1"
"Yes","2014","Employed","inadequately","","","","","1"
"Yes","2014","Employed","general elemantary","","","","","1"
"Yes","2014","Employed","higher vocational","","","","","1"
"Yes","2014","Employed","higher education","","","","","1"
"No","2015","Not Employed","in school","270","0.958788316203763","0.935379483788696","0.98219714861883","2"
"No","2015","Not Employed","inadequately","205","0.827873036076151","0.779914498040206","0.875831574112096","2"
"No","2015","Not Employed","vocational + Abi","301","0.865438552291599","0.829481135354261","0.901395969228938","2"
"No","2015","Not Employed","higher vocational","393","0.915990411123101","0.889892057003001","0.9420887652432","2"
"No","2015","Not Employed","higher education","1362","0.91086630494099","0.896359483585855","0.925373126296125","2"
"No","2015","Employed","in school","73","0.946530341206129","0.895616198482241","0.997444483930017","2"
"No","2015","Employed","inadequately","166","0.946942979571641","0.913638181119033","0.980247778024249","2"
"No","2015","Employed","general elemantary","1293","0.941074644668674","0.928591414592857","0.953557874744491","2"
"No","2015","Employed","middle vocational","7059","0.929404004236394","0.923631876563118","0.93517613190967","2"
"No","2015","Employed","vocational + Abi","1500","0.92645633527965","0.913725791961386","0.939186878597915","2"
"No","2015","Employed","higher vocational","1019","0.926616816993484","0.911192878574858","0.94204075541211","2"
"No","2015","Employed","higher education","4143","0.936260641406861","0.92905152912019","0.943469753693531","2"
"No","2015","Not Employed","general elemantary","1176","0.884157511775198","0.866899314008278","0.901415709542119","2"
"No","2015","Not Employed","middle vocational","3726","0.889463142021607","0.879918690463736","0.899007593579478","2"
"Yes","2015","Not Employed","higher education","120","0.08913369505901","0.0746268737038746","0.103640516414145","1"
"Yes","2015","Employed","in school","2","","","","1"
"Yes","2015","Employed","middle vocational","506","0.070595995763606","0.0648238680903296","0.0763681234368824","1"
"Yes","2015","Employed","vocational + Abi","115","0.0735436647203497","0.0608131214020851","0.0862742080386143","1"
"Yes","2015","Not Employed","in school","7","","","","1"
"Yes","2015","Not Employed","inadequately","33","0.172126963923849","0.124168425887904","0.220085501959794","1"
"Yes","2015","Not Employed","general elemantary","145","0.115842488224802","0.0985842904578806","0.133100685991722","1"
"Yes","2015","Not Employed","middle vocational","420","0.110536857978393","0.100992406420522","0.120081309536264","1"
"Yes","2015","Not Employed","vocational + Abi","45","0.134561447708401","0.0986040307710623","0.170518864645739","1"
"Yes","2015","Not Employed","higher vocational","41","0.0840095888768994","0.0579112347567999","0.110107942996999","1"
"Yes","2015","Employed","inadequately","8","","","","1"
"Yes","2015","Employed","general elemantary","74","0.0589253553313258","0.0464421252555088","0.0714085854071428","1"
"Yes","2015","Employed","higher vocational","79","0.0733831830065162","0.0579592445878903","0.0888071214251421","1"
"Yes","2015","Employed","higher education","268","0.0637393585931394","0.0565302463064687","0.07094847087981","1"
"No","2016","Not Employed","in school","","","","","2"
"No","2016","Not Employed","inadequately","","","","","2"
"No","2016","Not Employed","vocational + Abi","","","","","2"
"No","2016","Not Employed","higher vocational","","","","","2"
"No","2016","Not Employed","higher education","","","","","2"
"No","2016","Employed","in school","","","","","2"
"No","2016","Employed","inadequately","","","","","2"
"No","2016","Employed","general elemantary","","","","","2"
"No","2016","Employed","middle vocational","","","","","2"
"No","2016","Employed","vocational + Abi","","","","","2"
"No","2016","Employed","higher vocational","","","","","2"
"No","2016","Employed","higher education","","","","","2"
"No","2016","Not Employed","general elemantary","","","","","2"
"No","2016","Not Employed","middle vocational","","","","","2"
"Yes","2016","Not Employed","higher education","","","","","1"
"Yes","2016","Employed","in school","","","","","1"
"Yes","2016","Employed","middle vocational","","","","","1"
"Yes","2016","Employed","vocational + Abi","","","","","1"
"Yes","2016","Not Employed","in school","","","","","1"
"Yes","2016","Not Employed","inadequately","","","","","1"
"Yes","2016","Not Employed","general elemantary","","","","","1"
"Yes","2016","Not Employed","middle vocational","","","","","1"
"Yes","2016","Not Employed","vocational + Abi","","","","","1"
"Yes","2016","Not Employed","higher vocational","","","","","1"
"Yes","2016","Employed","inadequately","","","","","1"
"Yes","2016","Employed","general elemantary","","","","","1"
"Yes","2016","Employed","higher vocational","","","","","1"
"Yes","2016","Employed","higher education","","","","","1"
"No","2017","Not Employed","in school","322","0.96791761270427","0.948876046065021","0.98695917934352","2"
"No","2017","Not Employed","inadequately","204","0.763960899788636","0.71100343874864","0.816918360828633","2"
"No","2017","Not Employed","general elemantary","1158","0.881665635599738","0.864161058733974","0.899170212465502","2"
"No","2017","Not Employed","middle vocational","3655","0.890056572753888","0.880452007183528","0.899661138324247","2"
"No","2017","Not Employed","vocational + Abi","337","0.828560107828161","0.791250300197082","0.865869915459241","2"
"No","2017","Not Employed","higher vocational","383","0.896271707579689","0.867249287716602","0.925294127442776","2"
"No","2017","Not Employed","higher education","1454","0.910842320755975","0.896817494887084","0.924867146624866","2"
"No","2017","Employed","in school","81","0.990841036679204","0.970346684391471","1.01133538896694","2"
"No","2017","Employed","inadequately","189","0.896369755418836","0.855148111971984","0.937591398865687","2"
"No","2017","Employed","general elemantary","1352","0.924542348991538","0.910984700360093","0.938099997622983","2"
"No","2017","Employed","middle vocational","7511","0.930928480883612","0.925393267640702","0.936463694126522","2"
"No","2017","Employed","vocational + Abi","1696","0.91957916133865","0.907133233322619","0.932025089354681","2"
"No","2017","Employed","higher vocational","1040","0.934091901565577","0.919573598538034","0.948610204593119","2"
"No","2017","Employed","higher education","4678","0.93169497662496","0.924680092580795","0.938709860669125","2"
"Yes","2017","Not Employed","in school","7","","","","1"
"Yes","2017","Not Employed","inadequately","43","0.236039100211364","0.183081639171367","0.28899656125136","1"
"Yes","2017","Not Employed","general elemantary","150","0.118334364400262","0.100829787534498","0.135838941266026","1"
"Yes","2017","Not Employed","middle vocational","420","0.109943427246112","0.100338861675753","0.119547992816472","1"
"Yes","2017","Not Employed","higher education","132","0.089157679244025","0.0751328533751342","0.103182505112916","1"
"Yes","2017","Employed","in school","2","","","","1"
"Yes","2017","Employed","middle vocational","551","0.069071519116388","0.0635363058734777","0.0746067323592984","1"
"Yes","2017","Employed","vocational + Abi","138","0.0804208386613498","0.0679749106453188","0.0928667666773807","1"
"Yes","2017","Not Employed","vocational + Abi","55","0.171439892171839","0.134130084540759","0.208749699802918","1"
"Yes","2017","Employed","inadequately","21","","","","1"
"Yes","2017","Employed","higher vocational","82","0.0659080984344234","0.0513897954068806","0.0804264014619661","1"
"Yes","2017","Not Employed","higher vocational","41","0.103728292420311","0.0747058725572241","0.132750712283398","1"
"Yes","2017","Employed","general elemantary","106","0.0754576510084616","0.0619000023770166","0.0890152996399067","1"
"Yes","2017","Employed","higher education","290","0.0683050233750398","0.061290139330875","0.0753199074192046","1"
"No","2018","Not Employed","in school","","","","","2"
"No","2018","Not Employed","inadequately","","","","","2"
"No","2018","Not Employed","general elemantary","","","","","2"
"No","2018","Not Employed","middle vocational","","","","","2"
"No","2018","Not Employed","vocational + Abi","","","","","2"
"No","2018","Not Employed","higher vocational","","","","","2"
"No","2018","Not Employed","higher education","","","","","2"
"No","2018","Employed","in school","","","","","2"
"No","2018","Employed","inadequately","","","","","2"
"No","2018","Employed","general elemantary","","","","","2"
"No","2018","Employed","middle vocational","","","","","2"
"No","2018","Employed","vocational + Abi","","","","","2"
"No","2018","Employed","higher vocational","","","","","2"
"No","2018","Employed","higher education","","","","","2"
"Yes","2018","Not Employed","general elemantary","","","","","1"
"Yes","2018","Not Employed","middle vocational","","","","","1"
"Yes","2018","Not Employed","higher education","","","","","1"
"Yes","2018","Employed","in school","","","","","1"
"Yes","2018","Employed","middle vocational","","","","","1"
"Yes","2018","Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","in school","","","","","1"
"Yes","2018","Not Employed","inadequately","","","","","1"
"Yes","2018","Not Employed","vocational + Abi","","","","","1"
"Yes","2018","Not Employed","higher vocational","","","","","1"
"Yes","2018","Employed","inadequately","","","","","1"
"Yes","2018","Employed","general elemantary","","","","","1"
"Yes","2018","Employed","higher vocational","","","","","1"
"Yes","2018","Employed","higher education","","","","","1"
"No","2019","Not Employed","in school","247","0.924418981332398","0.892473383905882","0.956364578758915","2"
"No","2019","Not Employed","inadequately","158","0.775330038538301","0.717774354901135","0.832885722175467","2"
"No","2019","Not Employed","general elemantary","959","0.857270119755604","0.836784204412314","0.877756035098894","2"
"No","2019","Not Employed","middle vocational","3340","0.878927312714028","0.868589421864202","0.889265203563855","2"
"No","2019","Not Employed","vocational + Abi","328","0.863278632335524","0.828645172120529","0.897912092550518","2"
"No","2019","Not Employed","higher vocational","383","0.885599431392246","0.855619067568615","0.915579795215877","2"
"No","2019","Not Employed","higher education","1490","0.918985733421123","0.905723307918585","0.932248158923661","2"
"No","2019","Employed","in school","67","0.99466123817031","0.977341093909196","1.01198138243142","2"
"No","2019","Employed","inadequately","175","0.936248681875431","0.901418368419611","0.97107899533125","2"
"No","2019","Employed","general elemantary","1209","0.920185475402979","0.90546501981106","0.934905930994898","2"
"No","2019","Employed","middle vocational","6675","0.908571604770062","0.901964977167677","0.915178232372448","2"
"No","2019","Employed","vocational + Abi","1640","0.914735603693835","0.901816049830612","0.927655157557059","2"
"No","2019","Employed","higher vocational","1156","0.935151847177436","0.921439799621743","0.94886389473313","2"
"No","2019","Employed","higher education","5014","0.917484011460087","0.910143265617901","0.924824757302274","2"
"Yes","2019","Not Employed","general elemantary","161","0.142729880244396","0.122243964901106","0.163215795587686","1"
"Yes","2019","Not Employed","middle vocational","485","0.121072687285971","0.110734796436145","0.131410578135798","1"
"Yes","2019","Not Employed","higher education","136","0.0810142665788769","0.0677518410763391","0.0942766920814146","1"
"Yes","2019","Employed","in school","1","","","","1"
"Yes","2019","Employed","middle vocational","636","0.0914283952299377","0.0848217676275522","0.0980350228323231","1"
"Yes","2019","Employed","vocational + Abi","155","0.0852643963061647","0.0723448424429412","0.0981839501693883","1"
"Yes","2019","Not Employed","in school","16","","","","1"
"Yes","2019","Not Employed","vocational + Abi","50","0.136721367664476","0.102087907449482","0.17135482787947","1"
"Yes","2019","Employed","inadequately","14","","","","1"
"Yes","2019","Employed","higher vocational","83","0.0648481528225636","0.0511361052668703","0.078560200378257","1"
"Yes","2019","Employed","higher education","383","0.0825159885399128","0.0751752426977262","0.0898567343820994","1"
"Yes","2019","Not Employed","inadequately","44","0.224669961461699","0.167114277824533","0.282225645098865","1"
"Yes","2019","Not Employed","higher vocational","50","0.114400568607754","0.0844202047841227","0.144380932431385","1"
"Yes","2019","Employed","general elemantary","93","0.079814524597021","0.0650940690051018","0.0945349801889403","1"
