"ple0019","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2011","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2011","16-34 y.","(3a) lower tertiary education","4","","",""
"Yes","2011","16-34 y.","(3b) higher tertiary education","20","","",""
"Yes","2011","35-65 y.","(0) in school","","","",""
"Yes","2011","35-65 y.","(1a) inadequately completed","14","","",""
"Yes","2011","35-65 y.","(1b) general elementary school","79","1","1","1"
"Yes","2011","35-65 y.","(1c) basic vocational qualification","228","1","1","1"
"Yes","2011","35-65 y.","(2b) intermediate general qualification","11","","",""
"Yes","2011","35-65 y.","(2a) intermediate vocational","261","1","1","1"
"Yes","2011","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Yes","2011","35-65 y.","(2c_voc) vocational maturity certificate","69","1","1","1"
"Yes","2011","35-65 y.","(3a) lower tertiary education","72","1","1","1"
"Yes","2011","35-65 y.","(3b) higher tertiary education","128","1","1","1"
"Yes","2011","66 and older","(0) in school","","","",""
"Yes","2011","66 and older","(1a) inadequately completed","5","","",""
"Yes","2011","66 and older","(1b) general elementary school","40","1","1","1"
"Yes","2011","66 and older","(1c) basic vocational qualification","77","1","1","1"
"Yes","2011","66 and older","(2b) intermediate general qualification","2","","",""
"Yes","2011","66 and older","(2a) intermediate vocational","33","1","1","1"
"Yes","2011","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2011","66 and older","(3a) lower tertiary education","13","","",""
"Yes","2011","66 and older","(3b) higher tertiary education","19","","",""
"Yes","2012","16-34 y.","(0) in school","","","",""
"Yes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2012","16-34 y.","(1b) general elementary school","","","",""
"Yes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2012","35-65 y.","(0) in school","","","",""
"Yes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2012","35-65 y.","(1b) general elementary school","","","",""
"Yes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","","","",""
"Yes","2012","66 and older","(1b) general elementary school","","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","","","",""
"Yes","2013","16-34 y.","(0) in school","3","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","3","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","7","","",""
"Yes","2013","16-34 y.","(1c) basic vocational qualification","12","","",""
"Yes","2013","16-34 y.","(2b) intermediate general qualification","18","","",""
"Yes","2013","16-34 y.","(2a) intermediate vocational","42","1","1","1"
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2013","16-34 y.","(3a) lower tertiary education","7","","",""
"Yes","2013","16-34 y.","(3b) higher tertiary education","16","","",""
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","19","","",""
"Yes","2013","35-65 y.","(1b) general elementary school","75","1","1","1"
"Yes","2013","35-65 y.","(1c) basic vocational qualification","238","1","1","1"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","15","","",""
"Yes","2013","35-65 y.","(2a) intermediate vocational","270","1","1","1"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","88","1","1","1"
"Yes","2013","35-65 y.","(3a) lower tertiary education","86","1","1","1"
"Yes","2013","35-65 y.","(3b) higher tertiary education","125","1","1","1"
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","7","","",""
"Yes","2013","66 and older","(1b) general elementary school","42","1","1","1"
"Yes","2013","66 and older","(1c) basic vocational qualification","99","1","1","1"
"Yes","2013","66 and older","(2b) intermediate general qualification","2","","",""
"Yes","2013","66 and older","(2a) intermediate vocational","48","1","1","1"
"Yes","2013","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2013","66 and older","(3a) lower tertiary education","19","","",""
"Yes","2013","66 and older","(3b) higher tertiary education","33","1","1","1"
"Yes","2014","16-34 y.","(0) in school","","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","","","",""
"Yes","2014","66 and older","(1b) general elementary school","","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes","2015","16-34 y.","(0) in school","9","","",""
"Yes","2015","16-34 y.","(1a) inadequately completed","10","","",""
"Yes","2015","16-34 y.","(1b) general elementary school","28","","",""
"Yes","2015","16-34 y.","(1c) basic vocational qualification","36","1","1","1"
"Yes","2015","16-34 y.","(2b) intermediate general qualification","27","","",""
"Yes","2015","16-34 y.","(2a) intermediate vocational","64","1","1","1"
"Yes","2015","16-34 y.","(2c_gen) general maturity certificate","36","1","1","1"
"Yes","2015","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2015","16-34 y.","(3a) lower tertiary education","12","","",""
"Yes","2015","16-34 y.","(3b) higher tertiary education","30","1","1","1"
"Yes","2015","35-65 y.","(0) in school","","","",""
"Yes","2015","35-65 y.","(1a) inadequately completed","29","","",""
"Yes","2015","35-65 y.","(1b) general elementary school","109","1","1","1"
"Yes","2015","35-65 y.","(1c) basic vocational qualification","279","1","1","1"
"Yes","2015","35-65 y.","(2b) intermediate general qualification","22","","",""
"Yes","2015","35-65 y.","(2a) intermediate vocational","400","1","1","1"
"Yes","2015","35-65 y.","(2c_gen) general maturity certificate","22","","",""
"Yes","2015","35-65 y.","(2c_voc) vocational maturity certificate","156","1","1","1"
"Yes","2015","35-65 y.","(3a) lower tertiary education","111","1","1","1"
"Yes","2015","35-65 y.","(3b) higher tertiary education","177","1","1","1"
"Yes","2015","66 and older","(0) in school","","","",""
"Yes","2015","66 and older","(1a) inadequately completed","6","","",""
"Yes","2015","66 and older","(1b) general elementary school","36","1","1","1"
"Yes","2015","66 and older","(1c) basic vocational qualification","98","1","1","1"
"Yes","2015","66 and older","(2b) intermediate general qualification","1","","",""
"Yes","2015","66 and older","(2a) intermediate vocational","47","1","1","1"
"Yes","2015","66 and older","(2c_gen) general maturity certificate","4","","",""
"Yes","2015","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2015","66 and older","(3a) lower tertiary education","19","","",""
"Yes","2015","66 and older","(3b) higher tertiary education","39","1","1","1"
"Yes","2016","16-34 y.","(0) in school","","","",""
"Yes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2016","16-34 y.","(1b) general elementary school","","","",""
"Yes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2016","35-65 y.","(0) in school","","","",""
"Yes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2016","35-65 y.","(1b) general elementary school","","","",""
"Yes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2016","66 and older","(0) in school","","","",""
"Yes","2016","66 and older","(1a) inadequately completed","","","",""
"Yes","2016","66 and older","(1b) general elementary school","","","",""
"Yes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes","2016","66 and older","(3b) higher tertiary education","","","",""
"Yes","2017","16-34 y.","(0) in school","9","","",""
"Yes","2017","16-34 y.","(1a) inadequately completed","11","","",""
"Yes","2017","16-34 y.","(1b) general elementary school","39","1","1","1"
"Yes","2017","16-34 y.","(1c) basic vocational qualification","17","","",""
"Yes","2017","16-34 y.","(2b) intermediate general qualification","39","1","1","1"
"Yes","2017","16-34 y.","(2a) intermediate vocational","61","1","1","1"
"Yes","2017","16-34 y.","(2c_gen) general maturity certificate","42","1","1","1"
"Yes","2017","16-34 y.","(2c_voc) vocational maturity certificate","31","1","1","1"
"Yes","2017","16-34 y.","(3a) lower tertiary education","15","","",""
"Yes","2017","16-34 y.","(3b) higher tertiary education","52","1","1","1"
"Yes","2017","35-65 y.","(0) in school","","","",""
"Yes","2017","35-65 y.","(1a) inadequately completed","55","1","1","1"
"Yes","2017","35-65 y.","(1b) general elementary school","103","1","1","1"
"Yes","2017","35-65 y.","(1c) basic vocational qualification","300","1","1","1"
"Yes","2017","35-65 y.","(2b) intermediate general qualification","38","1","1","1"
"Yes","2017","35-65 y.","(2a) intermediate vocational","430","1","1","1"
"Yes","2017","35-65 y.","(2c_gen) general maturity certificate","34","1","1","1"
"Yes","2017","35-65 y.","(2c_voc) vocational maturity certificate","186","1","1","1"
"Yes","2017","35-65 y.","(3a) lower tertiary education","111","1","1","1"
"Yes","2017","35-65 y.","(3b) higher tertiary education","178","1","1","1"
"Yes","2017","66 and older","(0) in school","","","",""
"Yes","2017","66 and older","(1a) inadequately completed","10","","",""
"Yes","2017","66 and older","(1b) general elementary school","36","1","1","1"
"Yes","2017","66 and older","(1c) basic vocational qualification","84","1","1","1"
"Yes","2017","66 and older","(2b) intermediate general qualification","4","","",""
"Yes","2017","66 and older","(2a) intermediate vocational","57","1","1","1"
"Yes","2017","66 and older","(2c_gen) general maturity certificate","6","","",""
"Yes","2017","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2017","66 and older","(3a) lower tertiary education","16","","",""
"Yes","2017","66 and older","(3b) higher tertiary education","50","1","1","1"
"Yes","2018","16-34 y.","(0) in school","","","",""
"Yes","2018","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2018","16-34 y.","(1b) general elementary school","","","",""
"Yes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2018","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2018","35-65 y.","(0) in school","","","",""
"Yes","2018","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2018","35-65 y.","(1b) general elementary school","","","",""
"Yes","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2018","66 and older","(0) in school","","","",""
"Yes","2018","66 and older","(1a) inadequately completed","","","",""
"Yes","2018","66 and older","(1b) general elementary school","","","",""
"Yes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2018","66 and older","(2a) intermediate vocational","","","",""
"Yes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","66 and older","(3a) lower tertiary education","","","",""
"Yes","2018","66 and older","(3b) higher tertiary education","","","",""
"Yes","2019","16-34 y.","(0) in school","17","","",""
"Yes","2019","16-34 y.","(1a) inadequately completed","16","","",""
"Yes","2019","16-34 y.","(1b) general elementary school","46","1","1","1"
"Yes","2019","16-34 y.","(1c) basic vocational qualification","26","","",""
"Yes","2019","16-34 y.","(2b) intermediate general qualification","40","1","1","1"
"Yes","2019","16-34 y.","(2a) intermediate vocational","67","1","1","1"
"Yes","2019","16-34 y.","(2c_gen) general maturity certificate","69","1","1","1"
"Yes","2019","16-34 y.","(2c_voc) vocational maturity certificate","37","1","1","1"
"Yes","2019","16-34 y.","(3a) lower tertiary education","15","","",""
"Yes","2019","16-34 y.","(3b) higher tertiary education","64","1","1","1"
"Yes","2019","35-65 y.","(0) in school","","","",""
"Yes","2019","35-65 y.","(1a) inadequately completed","46","1","1","1"
"Yes","2019","35-65 y.","(1b) general elementary school","88","1","1","1"
"Yes","2019","35-65 y.","(1c) basic vocational qualification","282","1","1","1"
"Yes","2019","35-65 y.","(2b) intermediate general qualification","41","1","1","1"
"Yes","2019","35-65 y.","(2a) intermediate vocational","477","1","1","1"
"Yes","2019","35-65 y.","(2c_gen) general maturity certificate","44","1","1","1"
"Yes","2019","35-65 y.","(2c_voc) vocational maturity certificate","190","1","1","1"
"Yes","2019","35-65 y.","(3a) lower tertiary education","128","1","1","1"
"Yes","2019","35-65 y.","(3b) higher tertiary education","240","1","1","1"
"Yes","2019","66 and older","(0) in school","","","",""
"Yes","2019","66 and older","(1a) inadequately completed","5","","",""
"Yes","2019","66 and older","(1b) general elementary school","41","1","1","1"
"Yes","2019","66 and older","(1c) basic vocational qualification","128","1","1","1"
"Yes","2019","66 and older","(2b) intermediate general qualification","3","","",""
"Yes","2019","66 and older","(2a) intermediate vocational","79","1","1","1"
"Yes","2019","66 and older","(2c_gen) general maturity certificate","9","","",""
"Yes","2019","66 and older","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2019","66 and older","(3a) lower tertiary education","15","","",""
"Yes","2019","66 and older","(3b) higher tertiary education","57","1","1","1"
