"ple0019","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Full Time","no migration background","334","0.0530092677375532","0.0476964743209602","0.0583220611541462"
"Yes","2011","Full Time","direct migration background","20","","",""
"Yes","2011","Full Time","indirect migration background","15","","",""
"Yes","2011","Part Time","no migration background","283","0.0767567482878106","0.0686517192962923","0.0848617772793289"
"Yes","2011","Part Time","direct migration background","27","","",""
"Yes","2011","Part Time","indirect migration background","15","","",""
"Yes","2011","Not Working","no migration background","467","0.066711647628085","0.0608932852786166","0.0725300099775534"
"Yes","2011","Not Working","direct migration background","68","0.0901470611989371","0.0709503681187634","0.109343754279111"
"Yes","2011","Not Working","indirect migration background","16","","",""
"No","2011","Full Time","no migration background","6498","0.946990732262447","0.941677938845854","0.95230352567904"
"No","2011","Full Time","direct migration background","626","0.976305329064485","0.964576625691376","0.988034032437594"
"No","2011","Full Time","indirect migration background","317","0.963353351447983","0.943142296300181","0.983564406595784"
"No","2011","Part Time","no migration background","3861","0.923243251712189","0.915138222720671","0.931348280703708"
"No","2011","Part Time","direct migration background","492","0.932253365539959","0.910632391537802","0.953874339542116"
"No","2011","Part Time","indirect migration background","226","0.962999966873357","0.939168336067233","0.986831597679482"
"No","2011","Not Working","no migration background","6598","0.933288352371915","0.927469990022447","0.939106714721383"
"No","2011","Not Working","direct migration background","787","0.909852938801063","0.890656245720889","0.929049631881237"
"No","2011","Not Working","indirect migration background","210","0.904415305066098","0.866082376289553","0.942748233842643"
"Yes","2012","Full Time","no migration background","","","",""
"Yes","2012","Full Time","direct migration background","","","",""
"Yes","2012","Full Time","indirect migration background","","","",""
"Yes","2012","Part Time","no migration background","","","",""
"Yes","2012","Part Time","direct migration background","","","",""
"Yes","2012","Part Time","indirect migration background","","","",""
"Yes","2012","Not Working","no migration background","","","",""
"Yes","2012","Not Working","direct migration background","","","",""
"Yes","2012","Not Working","indirect migration background","","","",""
"No","2012","Full Time","no migration background","","","",""
"No","2012","Full Time","direct migration background","","","",""
"No","2012","Full Time","indirect migration background","","","",""
"No","2012","Part Time","no migration background","","","",""
"No","2012","Part Time","direct migration background","","","",""
"No","2012","Part Time","indirect migration background","","","",""
"No","2012","Not Working","no migration background","","","",""
"No","2012","Not Working","direct migration background","","","",""
"No","2012","Not Working","indirect migration background","","","",""
"Yes","2013","Full Time","no migration background","337","0.0625884375717622","0.0565159221513942","0.0686609529921303"
"Yes","2013","Full Time","direct migration background","20","","",""
"Yes","2013","Full Time","indirect migration background","20","","",""
"Yes","2013","Part Time","no migration background","303","0.0815658807666276","0.0729956178597078","0.0901361436735474"
"Yes","2013","Part Time","direct migration background","25","","",""
"Yes","2013","Part Time","indirect migration background","20","","",""
"Yes","2013","Not Working","no migration background","551","0.0882667031266762","0.0813856150418156","0.0951477912115367"
"Yes","2013","Not Working","direct migration background","68","0.113070799107","0.089321136367106","0.136820461846893"
"Yes","2013","Not Working","indirect migration background","13","","",""
"No","2013","Full Time","no migration background","5775","0.937411562428238","0.93133904700787","0.943484077848606"
"No","2013","Full Time","direct migration background","543","0.965894479661579","0.950902082604957","0.980886876718201"
"No","2013","Full Time","indirect migration background","302","0.943609220588808","0.918413876616897","0.968804564560718"
"No","2013","Part Time","no migration background","3615","0.918434119233372","0.909863856326453","0.927004382140292"
"No","2013","Part Time","direct migration background","425","0.949942509424713","0.929794829977629","0.970090188871797"
"No","2013","Part Time","indirect migration background","210","0.940271083802939","0.909644184515035","0.970897983090843"
"No","2013","Not Working","no migration background","5978","0.911733296873324","0.904852208788463","0.918614384958184"
"No","2013","Not Working","direct migration background","615","0.886929200893","0.863179538153107","0.910678863632894"
"No","2013","Not Working","indirect migration background","151","0.886845645190233","0.838363054084697","0.935328236295769"
"Yes","2014","Full Time","no migration background","","","",""
"Yes","2014","Full Time","direct migration background","","","",""
"Yes","2014","Full Time","indirect migration background","","","",""
"Yes","2014","Part Time","no migration background","","","",""
"Yes","2014","Part Time","direct migration background","","","",""
"Yes","2014","Part Time","indirect migration background","","","",""
"Yes","2014","Not Working","no migration background","","","",""
"Yes","2014","Not Working","direct migration background","","","",""
"Yes","2014","Not Working","indirect migration background","","","",""
"No","2014","Full Time","no migration background","","","",""
"No","2014","Full Time","direct migration background","","","",""
"No","2014","Full Time","indirect migration background","","","",""
"No","2014","Part Time","no migration background","","","",""
"No","2014","Part Time","direct migration background","","","",""
"No","2014","Part Time","indirect migration background","","","",""
"No","2014","Not Working","no migration background","","","",""
"No","2014","Not Working","direct migration background","","","",""
"No","2014","Not Working","indirect migration background","","","",""
"Yes","2015","Full Time","no migration background","412","0.0606358041927887","0.0551406422133187","0.0661309661722588"
"Yes","2015","Full Time","direct migration background","46","0.0325675997293682","0.0239266839226019","0.0412085155361346"
"Yes","2015","Full Time","indirect migration background","27","","",""
"Yes","2015","Part Time","no migration background","477","0.095701361881205","0.0877300606574822","0.103672663104928"
"Yes","2015","Part Time","direct migration background","67","0.0483517806126417","0.0370095315308069","0.0596940296944765"
"Yes","2015","Part Time","indirect migration background","39","0.0762996420346548","0.0537618538647969","0.0988374302045128"
"Yes","2015","Not Working","no migration background","657","0.103276277827924","0.0960099965448667","0.110542559110981"
"Yes","2015","Not Working","direct migration background","142","0.144336850533907","0.125421414556012","0.163252286511802"
"Yes","2015","Not Working","indirect migration background","33","0.0719707696719995","0.0479047022402173","0.0960368371037817"
"No","2015","Full Time","no migration background","6834","0.939364195807211","0.933869033827741","0.944859357786681"
"No","2015","Full Time","direct migration background","1575","0.967432400270632","0.958791484463865","0.976073316077398"
"No","2015","Full Time","indirect migration background","630","0.966481789813924","0.952719121160476","0.980244458467371"
"No","2015","Part Time","no migration background","4755","0.904298638118795","0.896327336895072","0.912269939342518"
"No","2015","Part Time","direct migration background","1307","0.951648219387358","0.940305970305524","0.962990468469193"
"No","2015","Part Time","indirect migration background","494","0.923700357965345","0.901162569795487","0.946238146135203"
"No","2015","Not Working","no migration background","6081","0.896723722172076","0.889457440889019","0.903990003455133"
"No","2015","Not Working","direct migration background","1184","0.855663149466093","0.836747713488198","0.874578585443988"
"No","2015","Not Working","indirect migration background","410","0.928029230328","0.903963162896218","0.952095297759783"
"Yes","2016","Full Time","no migration background","","","",""
"Yes","2016","Full Time","direct migration background","","","",""
"Yes","2016","Full Time","indirect migration background","","","",""
"Yes","2016","Part Time","no migration background","","","",""
"Yes","2016","Part Time","direct migration background","","","",""
"Yes","2016","Part Time","indirect migration background","","","",""
"Yes","2016","Not Working","no migration background","","","",""
"Yes","2016","Not Working","direct migration background","","","",""
"Yes","2016","Not Working","indirect migration background","","","",""
"No","2016","Full Time","no migration background","","","",""
"No","2016","Full Time","direct migration background","","","",""
"No","2016","Full Time","indirect migration background","","","",""
"No","2016","Part Time","no migration background","","","",""
"No","2016","Part Time","direct migration background","","","",""
"No","2016","Part Time","indirect migration background","","","",""
"No","2016","Not Working","no migration background","","","",""
"No","2016","Not Working","direct migration background","","","",""
"No","2016","Not Working","indirect migration background","","","",""
"Yes","2017","Full Time","no migration background","460","0.0604777118489665","0.0552507046312724","0.0657047190666606"
"Yes","2017","Full Time","direct migration background","71","0.0427222895261933","0.033290394159614","0.0521541848927725"
"Yes","2017","Full Time","indirect migration background","31","0.0404668500402694","0.0253646955540877","0.0555690045264512"
"Yes","2017","Part Time","no migration background","527","0.10289822142301","0.094939970098878","0.110856472747142"
"Yes","2017","Part Time","direct migration background","90","0.0633391390398394","0.0508877819544638","0.075790496125215"
"Yes","2017","Part Time","indirect migration background","31","0.0458912765513312","0.0292995535522775","0.0624829995503849"
"Yes","2017","Not Working","no migration background","674","0.106780867335812","0.0994144282018243","0.114147306469799"
"Yes","2017","Not Working","direct migration background","157","0.139870324333853","0.12190556767552","0.157835080992186"
"Yes","2017","Not Working","indirect migration background","45","0.110048543723623","0.0811339467605546","0.138963140686692"
"No","2017","Full Time","no migration background","7529","0.939522288151034","0.934295280933339","0.944749295368728"
"No","2017","Full Time","direct migration background","1695","0.957277710473807","0.947845815107227","0.966709605840386"
"No","2017","Full Time","indirect migration background","623","0.959533149959731","0.944430995473549","0.974635304445912"
"No","2017","Part Time","no migration background","5072","0.89710177857699","0.889143527252858","0.905060029901122"
"No","2017","Part Time","direct migration background","1380","0.936660860960161","0.924209503874785","0.949112218045536"
"No","2017","Part Time","indirect migration background","580","0.954108723448669","0.937517000449615","0.970700446447723"
"No","2017","Not Working","no migration background","6078","0.893219132664188","0.885852693530201","0.900585571798176"
"No","2017","Not Working","direct migration background","1275","0.860129675666147","0.842164919007814","0.87809443232448"
"No","2017","Not Working","indirect migration background","405","0.889951456276377","0.861036859313308","0.918866053239445"
"Yes","2018","Full Time","no migration background","","","",""
"Yes","2018","Full Time","direct migration background","","","",""
"Yes","2018","Full Time","indirect migration background","","","",""
"Yes","2018","Part Time","no migration background","","","",""
"Yes","2018","Part Time","direct migration background","","","",""
"Yes","2018","Part Time","indirect migration background","","","",""
"Yes","2018","Not Working","no migration background","","","",""
"Yes","2018","Not Working","direct migration background","","","",""
"Yes","2018","Not Working","indirect migration background","","","",""
"No","2018","Full Time","no migration background","","","",""
"No","2018","Full Time","direct migration background","","","",""
"No","2018","Full Time","indirect migration background","","","",""
"No","2018","Part Time","no migration background","","","",""
"No","2018","Part Time","direct migration background","","","",""
"No","2018","Part Time","indirect migration background","","","",""
"No","2018","Not Working","no migration background","","","",""
"No","2018","Not Working","direct migration background","","","",""
"No","2018","Not Working","indirect migration background","","","",""
"Yes","2019","Full Time","no migration background","551","0.0715449760044577","0.0659902154513465","0.0770997365575688"
"Yes","2019","Full Time","direct migration background","58","0.0374171738017095","0.0279076904877874","0.0469266571156316"
"Yes","2019","Full Time","indirect migration background","46","0.0714640132161819","0.0526611698012578","0.0902668566311059"
"Yes","2019","Part Time","no migration background","603","0.12600453054137","0.117189238516978","0.134819822565762"
"Yes","2019","Part Time","direct migration background","81","0.0820207549095278","0.066476162894203","0.0975653469248527"
"Yes","2019","Part Time","indirect migration background","62","0.086904426920101","0.0642890396145588","0.109519814225643"
"Yes","2019","Not Working","no migration background","790","0.118877869201243","0.111067414314254","0.126688324088232"
"Yes","2019","Not Working","direct migration background","139","0.131055285204762","0.11139688280957","0.150713687599953"
"Yes","2019","Not Working","indirect migration background","50","0.101723571998792","0.0718755344247957","0.131571609572789"
"No","2019","Full Time","no migration background","7719","0.928455023995542","0.922900263442431","0.934009784548653"
"No","2019","Full Time","direct migration background","1472","0.96258282619829","0.953073342884368","0.972092309512213"
"No","2019","Full Time","indirect migration background","675","0.928535986783818","0.909733143368894","0.947338830198742"
"No","2019","Part Time","no migration background","4841","0.87399546945863","0.865180177434238","0.882810761483022"
"No","2019","Part Time","direct migration background","1116","0.917979245090472","0.902434653075147","0.933523837105797"
"No","2019","Part Time","indirect migration background","534","0.913095573079899","0.890480185774357","0.935710960385441"
"No","2019","Not Working","no migration background","5806","0.881122130798757","0.873311675911768","0.888932585685746"
"No","2019","Not Working","direct migration background","993","0.868944714795238","0.849286312400046","0.888603117190431"
"No","2019","Not Working","indirect migration background","344","0.898276428001208","0.868428390427211","0.928124465575204"
