"ple0019","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","16","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Yes","2010","1-pers.-HH","(0) in school","","","",""
"Yes","2010","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2010","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2010","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2010","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2010","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2010","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2010","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(0) in school","","","",""
"Yes","2010","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2010","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2010","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2010","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2010","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2010","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2010","Single parent ","(0) in school","","","",""
"Yes","2010","Single parent ","(1a) inadequately completed","","","",""
"Yes","2010","Single parent ","(1b) general elementary school","","","",""
"Yes","2010","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2010","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2010","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2010","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2010","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2011","1-pers.-HH","(0) in school","","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","4","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","45","1","1","1"
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","75","1","1","1"
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","71","1","1","1"
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","21","","",""
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","27","","",""
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","37","1","1","1"
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","36","1","1","1"
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","149","1","1","1"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","132","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","35","1","1","1"
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","30","1","1","1"
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","69","1","1","1"
"Yes","2011","Single parent ","(0) in school","","","",""
"Yes","2011","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2011","Single parent ","(1b) general elementary school","14","","",""
"Yes","2011","Single parent ","(1c) basic vocational qualification","16","","",""
"Yes","2011","Single parent ","(2b) intermediate general qualification","7","","",""
"Yes","2011","Single parent ","(2a) intermediate vocational","23","","",""
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2011","Single parent ","(3a) lower tertiary education","6","","",""
"Yes","2011","Single parent ","(3b) higher tertiary education","12","","",""
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","6","","",""
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","27","","",""
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","47","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","9","","",""
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","31","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","15","","",""
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","37","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","34","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","13","","",""
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","14","","",""
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","14","","",""
"Yes","2011","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Yes","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","18","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2012","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","13","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","48","1","1","1"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","96","1","1","1"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","90","1","1","1"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","32","1","1","1"
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","30","1","1","1"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","48","1","1","1"
"Yes","2013","(Married) couple without C. ","(0) in school","2","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","45","1","1","1"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","149","1","1","1"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","128","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","44","1","1","1"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","47","1","1","1"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","77","1","1","1"
"Yes","2013","Single parent ","(0) in school","","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","2","","",""
"Yes","2013","Single parent ","(1b) general elementary school","9","","",""
"Yes","2013","Single parent ","(1c) basic vocational qualification","19","","",""
"Yes","2013","Single parent ","(2b) intermediate general qualification","8","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","30","1","1","1"
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","12","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","11","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","4","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","33","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","46","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"Yes","2013","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","9","","",""
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","39","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","51","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Yes","2013","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","1","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","14","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","47","1","1","1"
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","91","1","1","1"
"Yes","2015","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","90","1","1","1"
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","30","1","1","1"
"Yes","2015","1-pers.-HH","(3a) lower tertiary education","38","1","1","1"
"Yes","2015","1-pers.-HH","(3b) higher tertiary education","59","1","1","1"
"Yes","2015","(Married) couple without C. ","(0) in school","","","",""
"Yes","2015","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","2015","(Married) couple without C. ","(1b) general elementary school","40","1","1","1"
"Yes","2015","(Married) couple without C. ","(1c) basic vocational qualification","154","1","1","1"
"Yes","2015","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Yes","2015","(Married) couple without C. ","(2a) intermediate vocational","140","1","1","1"
"Yes","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","14","","",""
