"ple0019","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2009","35-65 y.","Couple + C. LE and GT 16","766","0.946917471147001","0.931449149623878","0.962385792670125"
"No","2009","66 and older","1-pers.-HH","1125","0.951106209156031","0.938796931950793","0.963415486361269"
"No","2009","66 and older","(Married) couple without C. ","2607","0.953845732948757","0.945953349557868","0.961738116339646"
"No","2009","66 and older","Single parent ","60","0.973476897483654","0.933479914533703","1.0134738804336"
"No","2009","66 and older","Couple + C. LE 16 ","5","","",""
"No","2009","66 and older","Couple + C. GT 16 ","177","0.984666360259779","0.966715758306818","1.00261696221274"
"No","2009","66 and older","Couple + C. LE and GT 16","2","","",""
"Yes","2010","16-34 y.","1-pers.-HH","","","",""
"Yes","2010","16-34 y.","(Married) couple without C. ","","","",""
"Yes","2010","16-34 y.","Single parent ","","","",""
"Yes","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes","2010","35-65 y.","1-pers.-HH","","","",""
"Yes","2010","35-65 y.","(Married) couple without C. ","","","",""
"Yes","2010","35-65 y.","Single parent ","","","",""
"Yes","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes","2010","66 and older","1-pers.-HH","","","",""
"Yes","2010","66 and older","(Married) couple without C. ","","","",""
"Yes","2010","66 and older","Single parent ","","","",""
"Yes","2010","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2010","66 and older","Couple + C. GT 16 ","","","",""
"Yes","2010","66 and older","Couple + C. LE and GT 16","","","",""
"No","2010","16-34 y.","1-pers.-HH","","","",""
"No","2010","16-34 y.","(Married) couple without C. ","","","",""
"No","2010","16-34 y.","Single parent ","","","",""
"No","2010","16-34 y.","Couple + C. LE 16 ","","","",""
"No","2010","16-34 y.","Couple + C. GT 16 ","","","",""
"No","2010","16-34 y.","Couple + C. LE and GT 16","","","",""
"No","2010","35-65 y.","1-pers.-HH","","","",""
"No","2010","35-65 y.","(Married) couple without C. ","","","",""
"No","2010","35-65 y.","Single parent ","","","",""
"No","2010","35-65 y.","Couple + C. LE 16 ","","","",""
"No","2010","35-65 y.","Couple + C. GT 16 ","","","",""
"No","2010","35-65 y.","Couple + C. LE and GT 16","","","",""
"No","2010","66 and older","1-pers.-HH","","","",""
"No","2010","66 and older","(Married) couple without C. ","","","",""
"No","2010","66 and older","Single parent ","","","",""
"No","2010","66 and older","Couple + C. LE 16 ","","","",""
"No","2010","66 and older","Couple + C. GT 16 ","","","",""
"No","2010","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2011","16-34 y.","1-pers.-HH","37","0.0557821824357665","0.0379739179053036","0.0735904469662295"
"Yes","2011","16-34 y.","(Married) couple without C. ","42","0.0533667663137275","0.0381216349482948","0.0686118976791603"
"Yes","2011","16-34 y.","Single parent ","21","","",""
"Yes","2011","16-34 y.","Couple + C. LE 16 ","24","","",""
"Yes","2011","16-34 y.","Couple + C. GT 16 ","34","0.0187035733878734","0.0105937181688135","0.0268134286069333"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Yes","2011","35-65 y.","1-pers.-HH","188","0.134927734641463","0.117586257890481","0.152269211392444"
"Yes","2011","35-65 y.","(Married) couple without C. ","322","0.0787083551885085","0.0703128157179644","0.0871038946590526"
"Yes","2011","35-65 y.","Single parent ","72","0.0993245978485098","0.0762242927407622","0.122424902956257"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","119","0.0511833286847336","0.0421791273260904","0.0601875300433768"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","117","0.0696705174793974","0.0582975018936641","0.0810435330651306"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","40","0.0625143409225","0.0462012951637489","0.0788273866812512"
"Yes","2011","66 and older","1-pers.-HH","73","0.0398503460163308","0.0297647938355361","0.0499358981971255"
"Yes","2011","66 and older","(Married) couple without C. ","113","0.0372895492221032","0.0308811559619474","0.043697942482259"
"Yes","2011","66 and older","Single parent ","1","","",""
"Yes","2011","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2011","66 and older","Couple + C. GT 16 ","3","","",""
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","",""
"No","2011","16-34 y.","1-pers.-HH","601","0.944217817564234","0.92640955303377","0.962026082094697"
"No","2011","16-34 y.","(Married) couple without C. ","793","0.946633233686273","0.93138810232084","0.961878365051705"
"No","2011","16-34 y.","Single parent ","428","0.934503199856062","0.911619546605152","0.957386853106973"
"No","2011","16-34 y.","Couple + C. LE 16 ","785","0.967438045763138","0.955207646290688","0.979668445235588"
"No","2011","16-34 y.","Couple + C. GT 16 ","1038","0.981296426612127","0.973186571393067","0.989406281831187"
"No","2011","16-34 y.","Couple + C. LE and GT 16","383","0.99360311995192","0.985660145140786","1.00154609476305"
"No","2011","35-65 y.","1-pers.-HH","1303","0.865072265358537","0.847730788607555","0.882413742109519"
"No","2011","35-65 y.","(Married) couple without C. ","3630","0.921291644811491","0.912896105340947","0.929687184282035"
"No","2011","35-65 y.","Single parent ","572","0.90067540215149","0.877575097043743","0.923775707259238"
"No","2011","35-65 y.","Couple + C. LE 16 ","2182","0.948816671315266","0.939812469956623","0.95782087267391"
"No","2011","35-65 y.","Couple + C. GT 16 ","1808","0.930329482520603","0.918956466934869","0.941702498106336"
"No","2011","35-65 y.","Couple + C. LE and GT 16","806","0.9374856590775","0.921172613318749","0.953798704836251"
"No","2011","66 and older","1-pers.-HH","1372","0.960149653983669","0.950064101802874","0.970235206164464"
"No","2011","66 and older","(Married) couple without C. ","3245","0.962710450777897","0.956302057517741","0.969118844038053"
"No","2011","66 and older","Single parent ","80","0.967803622161979","0.929361911033603","1.00624533329036"
"No","2011","66 and older","Couple + C. LE 16 ","7","","",""
"No","2011","66 and older","Couple + C. GT 16 ","201","0.991721056566339","0.979286931476379","1.0041551816563"
"No","2011","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes","2012","16-34 y.","1-pers.-HH","","","",""
"Yes","2012","16-34 y.","(Married) couple without C. ","","","",""
"Yes","2012","16-34 y.","Single parent ","","","",""
"Yes","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes","2012","35-65 y.","1-pers.-HH","","","",""
"Yes","2012","35-65 y.","(Married) couple without C. ","","","",""
"Yes","2012","35-65 y.","Single parent ","","","",""
"Yes","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes","2012","66 and older","1-pers.-HH","","","",""
"Yes","2012","66 and older","(Married) couple without C. ","","","",""
"Yes","2012","66 and older","Single parent ","","","",""
"Yes","2012","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2012","66 and older","Couple + C. GT 16 ","","","",""
"Yes","2012","66 and older","Couple + C. LE and GT 16","","","",""
"No","2012","16-34 y.","1-pers.-HH","","","",""
"No","2012","16-34 y.","(Married) couple without C. ","","","",""
"No","2012","16-34 y.","Single parent ","","","",""
"No","2012","16-34 y.","Couple + C. LE 16 ","","","",""
"No","2012","16-34 y.","Couple + C. GT 16 ","","","",""
"No","2012","16-34 y.","Couple + C. LE and GT 16","","","",""
"No","2012","35-65 y.","1-pers.-HH","","","",""
"No","2012","35-65 y.","(Married) couple without C. ","","","",""
"No","2012","35-65 y.","Single parent ","","","",""
"No","2012","35-65 y.","Couple + C. LE 16 ","","","",""
"No","2012","35-65 y.","Couple + C. GT 16 ","","","",""
"No","2012","35-65 y.","Couple + C. LE and GT 16","","","",""
"No","2012","66 and older","1-pers.-HH","","","",""
"No","2012","66 and older","(Married) couple without C. ","","","",""
"No","2012","66 and older","Single parent ","","","",""
"No","2012","66 and older","Couple + C. LE 16 ","","","",""
"No","2012","66 and older","Couple + C. GT 16 ","","","",""
"No","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2013","16-34 y.","1-pers.-HH","42","0.0664869496989329","0.0467329115967701","0.0862409878010958"
"Yes","2013","16-34 y.","(Married) couple without C. ","40","0.0515225374616113","0.0355410738161436","0.0675040011070789"
"Yes","2013","16-34 y.","Single parent ","20","","",""
"Yes","2013","16-34 y.","Couple + C. LE 16 ","26","","",""
"Yes","2013","16-34 y.","Couple + C. GT 16 ","21","","",""
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","6","","",""
"Yes","2013","35-65 y.","1-pers.-HH","241","0.159864095747342","0.141097758399869","0.178630433094815"
"Yes","2013","35-65 y.","(Married) couple without C. ","329","0.0934201429780144","0.0839373317277369","0.102902954228292"
"Yes","2013","35-65 y.","Single parent ","73","0.117380592558885","0.0925980721091029","0.142163113008668"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","117","0.0568703878995661","0.0468718181440309","0.0668689576551013"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","122","0.0820914553657348","0.0688100973321435","0.0953728133993261"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","39","0.0587438717662774","0.0405119329849599","0.0769758105475948"
"Yes","2013","66 and older","1-pers.-HH","98","0.0679329226936073","0.0547377942573292","0.0811280511298855"
"Yes","2013","66 and older","(Married) couple without C. ","149","0.0518279018583558","0.0442668023091563","0.0593890014075552"
"Yes","2013","66 and older","Single parent ","6","","",""
"Yes","2013","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2013","66 and older","Couple + C. GT 16 ","6","","",""
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","",""
"No","2013","16-34 y.","1-pers.-HH","569","0.933513050301067","0.913759012198904","0.95326708840323"
"No","2013","16-34 y.","(Married) couple without C. ","695","0.948477462538389","0.932495998892921","0.964458926183856"
"No","2013","16-34 y.","Single parent ","382","0.962921038498784","0.944449877945395","0.981392199052174"
"No","2013","16-34 y.","Couple + C. LE 16 ","677","0.960284960874865","0.945848923772867","0.974720997976864"
"No","2013","16-34 y.","Couple + C. GT 16 ","821","0.984763115048624","0.976489295853738","0.993036934243511"
"No","2013","16-34 y.","Couple + C. LE and GT 16","297","0.983639383567354","0.969355557186937","0.997923209947771"
"No","2013","35-65 y.","1-pers.-HH","1224","0.840135904252658","0.821369566905184","0.858902241600131"
"No","2013","35-65 y.","(Married) couple without C. ","3289","0.906579857021986","0.897097045771708","0.916062668272263"
"No","2013","35-65 y.","Single parent ","575","0.882619407441114","0.857836886991332","0.907401927890897"
"No","2013","35-65 y.","Couple + C. LE 16 ","1944","0.943129612100434","0.933131042344899","0.953128181855969"
"No","2013","35-65 y.","Couple + C. GT 16 ","1519","0.917908544634265","0.904627186600674","0.931189902667857"
"No","2013","35-65 y.","Couple + C. LE and GT 16","600","0.941256128233723","0.923024189452405","0.95948806701504"
"No","2013","66 and older","1-pers.-HH","1299","0.932067077306393","0.918871948870115","0.945262205742671"
"No","2013","66 and older","(Married) couple without C. ","3153","0.948172098141644","0.940610998592445","0.955733197690844"
"No","2013","66 and older","Single parent ","60","0.921778535813131","0.85699682854346","0.986560243082802"
"No","2013","66 and older","Couple + C. LE 16 ","9","","",""
"No","2013","66 and older","Couple + C. GT 16 ","145","0.962609074835111","0.932349160187622","0.9928689894826"
"No","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2014","16-34 y.","1-pers.-HH","","","",""
"Yes","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes","2014","16-34 y.","Single parent ","","","",""
"Yes","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes","2014","35-65 y.","1-pers.-HH","","","",""
"Yes","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes","2014","35-65 y.","Single parent ","","","",""
"Yes","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes","2014","66 and older","1-pers.-HH","","","",""
"Yes","2014","66 and older","(Married) couple without C. ","","","",""
"Yes","2014","66 and older","Single parent ","","","",""
"Yes","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes","2014","66 and older","Couple + C. LE and GT 16","","","",""
"No","2014","16-34 y.","1-pers.-HH","","","",""
"No","2014","16-34 y.","(Married) couple without C. ","","","",""
"No","2014","16-34 y.","Single parent ","","","",""
"No","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"No","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"No","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"No","2014","35-65 y.","1-pers.-HH","","","",""
"No","2014","35-65 y.","(Married) couple without C. ","","","",""
"No","2014","35-65 y.","Single parent ","","","",""
"No","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"No","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"No","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"No","2014","66 and older","1-pers.-HH","","","",""
"No","2014","66 and older","(Married) couple without C. ","","","",""
"No","2014","66 and older","Single parent ","","","",""
"No","2014","66 and older","Couple + C. LE 16 ","","","",""
"No","2014","66 and older","Couple + C. GT 16 ","","","",""
"No","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2015","16-34 y.","1-pers.-HH","63","0.0983920326525407","0.0758392815788729","0.120944783726209"
"Yes","2015","16-34 y.","(Married) couple without C. ","50","0.0463970276184866","0.0322730451091629","0.0605210101278103"
"Yes","2015","16-34 y.","Single parent ","58","0.0715837259343566","0.0538082624817157","0.0893591893869975"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","77","0.0472958431348867","0.0364739961226277","0.0581176901471458"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","40","0.0452947905611913","0.0321266604035755","0.0584629207188072"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","16","","",""
"Yes","2015","35-65 y.","1-pers.-HH","234","0.155111699130784","0.136574197401844","0.173649200859725"
"Yes","2015","35-65 y.","(Married) couple without C. ","340","0.107173196012343","0.0968616187017357","0.117484773322951"
"Yes","2015","35-65 y.","Single parent ","223","0.159528488120037","0.140661853062893","0.178395123177181"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","259","0.0574897478322383","0.0507600382267282","0.0642194574377484"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","146","0.0847481019496624","0.0716957584221387","0.0978004454771862"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","92","0.0633287166387624","0.0507449214703903","0.0759125118071345"
"Yes","2015","66 and older","1-pers.-HH","107","0.0818590209964365","0.0674312972069194","0.0962867447859536"
"Yes","2015","66 and older","(Married) couple without C. ","146","0.0496529923972027","0.0421183533663913","0.0571876314280142"
"Yes","2015","66 and older","Single parent ","4","","",""
"Yes","2015","66 and older","Couple + C. LE 16 ","1","","",""
"Yes","2015","66 and older","Couple + C. GT 16 ","7","","",""
"Yes","2015","66 and older","Couple + C. LE and GT 16","","","",""
"No","2015","16-34 y.","1-pers.-HH","607","0.901607967347459","0.879055216273791","0.924160718421127"
"No","2015","16-34 y.","(Married) couple without C. ","802","0.953602972381513","0.93947898987219","0.967726954890837"
"No","2015","16-34 y.","Single parent ","750","0.928416274065643","0.910640810613003","0.946191737518284"
"No","2015","16-34 y.","Couple + C. LE 16 ","1401","0.952704156865113","0.941882309852854","0.963526003877372"
"No","2015","16-34 y.","Couple + C. GT 16 ","918","0.954705209438809","0.941537079281193","0.967873339596425"
"No","2015","16-34 y.","Couple + C. LE and GT 16","700","0.977875816526389","0.967102062438669","0.988649570614109"
"No","2015","35-65 y.","1-pers.-HH","1231","0.844888300869216","0.826350799140275","0.863425802598156"
"No","2015","35-65 y.","(Married) couple without C. ","3117","0.892826803987657","0.88251522667705","0.903138381298264"
"No","2015","35-65 y.","Single parent ","1224","0.840471511879963","0.821604876822819","0.859338146937107"
"No","2015","35-65 y.","Couple + C. LE 16 ","4337","0.942510252167762","0.935780542562252","0.949239961773272"
"No","2015","35-65 y.","Couple + C. GT 16 ","1603","0.915251898050338","0.902199554522814","0.928304241577861"
"No","2015","35-65 y.","Couple + C. LE and GT 16","1347","0.936671283361238","0.924087488192865","0.94925507852961"
"No","2015","66 and older","1-pers.-HH","1280","0.918140979003564","0.903713255214046","0.932568702793081"
"No","2015","66 and older","(Married) couple without C. ","3047","0.950347007602797","0.942812368571986","0.957881646633609"
"No","2015","66 and older","Single parent ","71","0.964503912881274","0.922628442633089","1.00637938312946"
"No","2015","66 and older","Couple + C. LE 16 ","9","","",""
"No","2015","66 and older","Couple + C. GT 16 ","190","0.980135471369091","0.960650617039161","0.999620325699022"
"No","2015","66 and older","Couple + C. LE and GT 16","3","","",""
"Yes","2016","16-34 y.","1-pers.-HH","","","",""
"Yes","2016","16-34 y.","(Married) couple without C. ","","","",""
"Yes","2016","16-34 y.","Single parent ","","","",""
"Yes","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes","2016","35-65 y.","1-pers.-HH","","","",""
"Yes","2016","35-65 y.","(Married) couple without C. ","","","",""
"Yes","2016","35-65 y.","Single parent ","","","",""
"Yes","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes","2016","66 and older","1-pers.-HH","","","",""
"Yes","2016","66 and older","(Married) couple without C. ","","","",""
"Yes","2016","66 and older","Single parent ","","","",""
"Yes","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2016","66 and older","Couple + C. GT 16 ","","","",""
"Yes","2016","66 and older","Couple + C. LE and GT 16","","","",""
"No","2016","16-34 y.","1-pers.-HH","","","",""
"No","2016","16-34 y.","(Married) couple without C. ","","","",""
"No","2016","16-34 y.","Single parent ","","","",""
"No","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"No","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"No","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"No","2016","35-65 y.","1-pers.-HH","","","",""
"No","2016","35-65 y.","(Married) couple without C. ","","","",""
"No","2016","35-65 y.","Single parent ","","","",""
"No","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"No","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"No","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"No","2016","66 and older","1-pers.-HH","","","",""
"No","2016","66 and older","(Married) couple without C. ","","","",""
"No","2016","66 and older","Single parent ","","","",""
"No","2016","66 and older","Couple + C. LE 16 ","","","",""
"No","2016","66 and older","Couple + C. GT 16 ","","","",""
"No","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2017","16-34 y.","1-pers.-HH","97","0.108182496892176","0.0874951097769228","0.128869884007428"
"Yes","2017","16-34 y.","(Married) couple without C. ","74","0.0689821107458002","0.0538889181055231","0.0840753033860773"
"Yes","2017","16-34 y.","Single parent ","71","0.0887386687076629","0.069239549780793","0.108237787634533"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","60","0.0485249684112977","0.0369943790748517","0.0600555577477436"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","38","0.0332111956500501","0.0226124374866728","0.0438099538134274"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","13","","",""
"Yes","2017","35-65 y.","1-pers.-HH","284","0.166995833527561","0.149302578589831","0.184689088465291"
"Yes","2017","35-65 y.","(Married) couple without C. ","400","0.107734873642625","0.0980079853502585","0.117461761934992"
"Yes","2017","35-65 y.","Single parent ","234","0.201197999107117","0.179860198771915","0.222535799442319"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","223","0.0480743023880676","0.0419030513704672","0.054245553405668"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","159","0.0798747803150682","0.0679003864627667","0.0918491741673696"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","109","0.0696193917992179","0.0568917506932584","0.0823470329051773"
"Yes","2017","66 and older","1-pers.-HH","102","0.072043352993995","0.0583966807827598","0.0856900252052302"
"Yes","2017","66 and older","(Married) couple without C. ","150","0.0493923454463794","0.0419677649218812","0.0568169259708775"
"Yes","2017","66 and older","Single parent ","1","","",""
"Yes","2017","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2017","66 and older","Couple + C. GT 16 ","11","","",""
"Yes","2017","66 and older","Couple + C. LE and GT 16","","","",""
"No","2017","16-34 y.","1-pers.-HH","769","0.891817503107824","0.871130115992572","0.912504890223077"
"No","2017","16-34 y.","(Married) couple without C. ","1009","0.9310178892542","0.915924696613923","0.946111081894477"
"No","2017","16-34 y.","Single parent ","746","0.911261331292337","0.891762212365467","0.930760450219207"
"No","2017","16-34 y.","Couple + C. LE 16 ","1274","0.951475031588702","0.939944442252256","0.963005620925148"
"No","2017","16-34 y.","Couple + C. GT 16 ","1060","0.96678880434995","0.956190046186573","0.977387562513327"
"No","2017","16-34 y.","Couple + C. LE and GT 16","696","0.988275811476591","0.980352523279241","0.996199099673942"
"No","2017","35-65 y.","1-pers.-HH","1423","0.833004166472439","0.815310911534709","0.850697421410169"
"No","2017","35-65 y.","(Married) couple without C. ","3503","0.892265126357375","0.882538238065008","0.901992014649741"
"No","2017","35-65 y.","Single parent ","1122","0.798802000892883","0.777464200557681","0.820139801228085"
"No","2017","35-65 y.","Couple + C. LE 16 ","4393","0.951925697611932","0.945754446594332","0.958096948629533"
"No","2017","35-65 y.","Couple + C. GT 16 ","1810","0.920125219684932","0.90815082583263","0.932099613537233"
"No","2017","35-65 y.","Couple + C. LE and GT 16","1427","0.930380608200782","0.917652967094823","0.943108249306742"
"No","2017","66 and older","1-pers.-HH","1277","0.927956647006005","0.91430997479477","0.94160331921724"
"No","2017","66 and older","(Married) couple without C. ","3122","0.950607654553621","0.943183074029122","0.958032235078119"
"No","2017","66 and older","Single parent ","70","0.979127077831368","0.94587413588753","1.0123800197752"
"No","2017","66 and older","Couple + C. LE 16 ","7","","",""
"No","2017","66 and older","Couple + C. GT 16 ","192","0.908891705568817","0.869306299853222","0.948477111284412"
"No","2017","66 and older","Couple + C. LE and GT 16","2","","",""
"Yes","2018","16-34 y.","1-pers.-HH","","","",""
"Yes","2018","16-34 y.","(Married) couple without C. ","","","",""
"Yes","2018","16-34 y.","Single parent ","","","",""
"Yes","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes","2018","35-65 y.","1-pers.-HH","","","",""
"Yes","2018","35-65 y.","(Married) couple without C. ","","","",""
"Yes","2018","35-65 y.","Single parent ","","","",""
"Yes","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes","2018","66 and older","1-pers.-HH","","","",""
"Yes","2018","66 and older","(Married) couple without C. ","","","",""
"Yes","2018","66 and older","Single parent ","","","",""
"Yes","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes","2018","66 and older","Couple + C. GT 16 ","","","",""
"Yes","2018","66 and older","Couple + C. LE and GT 16","","","",""
"No","2018","16-34 y.","1-pers.-HH","","","",""
"No","2018","16-34 y.","(Married) couple without C. ","","","",""
"No","2018","16-34 y.","Single parent ","","","",""
"No","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"No","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"No","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"No","2018","35-65 y.","1-pers.-HH","","","",""
"No","2018","35-65 y.","(Married) couple without C. ","","","",""
"No","2018","35-65 y.","Single parent ","","","",""
"No","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"No","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"No","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"No","2018","66 and older","1-pers.-HH","","","",""
"No","2018","66 and older","(Married) couple without C. ","","","",""
"No","2018","66 and older","Single parent ","","","",""
"No","2018","66 and older","Couple + C. LE 16 ","","","",""
"No","2018","66 and older","Couple + C. GT 16 ","","","",""
"No","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes","2019","16-34 y.","1-pers.-HH","133","0.131522305343912","0.108921154709043","0.15412345597878"
"Yes","2019","16-34 y.","(Married) couple without C. ","87","0.08665222891682","0.0692506285619388","0.104053829271701"
"Yes","2019","16-34 y.","Single parent ","82","0.141498717010756","0.116369867983757","0.166627566037755"
