"ple0019","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"No","2013","middle vocational","Male","4107","0.943125460986268","0.936231049193395","0.950019872779141"
"No","2013","middle vocational","Female","4656","0.900465729335254","0.892268568731942","0.908662889938566"
"No","2013","vocational + Abi","Male","394","0.908097005375243","0.880468690366248","0.935725320384239"
"No","2013","vocational + Abi","Female","623","0.921469302282108","0.901295028834754","0.941643575729461"
"No","2013","higher vocational","Male","784","0.951185337071933","0.936490465725742","0.965880208418125"
"No","2013","higher vocational","Female","451","0.880598173820068","0.852372879050388","0.908823468589748"
"No","2013","higher education","Male","2240","0.944747783398437","0.935528080756124","0.953967486040749"
"No","2013","higher education","Female","1952","0.922974298005955","0.911621700285","0.934326895726909"
"Yes","2014","in school","Male","","","",""
"Yes","2014","in school","Female","","","",""
"Yes","2014","inadequately","Male","","","",""
"Yes","2014","inadequately","Female","","","",""
"Yes","2014","general elemantary","Male","","","",""
"Yes","2014","general elemantary","Female","","","",""
"Yes","2014","middle vocational","Male","","","",""
"Yes","2014","middle vocational","Female","","","",""
"Yes","2014","vocational + Abi","Male","","","",""
"Yes","2014","vocational + Abi","Female","","","",""
"Yes","2014","higher vocational","Male","","","",""
"Yes","2014","higher vocational","Female","","","",""
"Yes","2014","higher education","Male","","","",""
"Yes","2014","higher education","Female","","","",""
"No","2014","in school","Male","","","",""
"No","2014","in school","Female","","","",""
"No","2014","inadequately","Male","","","",""
"No","2014","inadequately","Female","","","",""
"No","2014","general elemantary","Male","","","",""
"No","2014","general elemantary","Female","","","",""
"No","2014","middle vocational","Male","","","",""
"No","2014","middle vocational","Female","","","",""
"No","2014","vocational + Abi","Male","","","",""
"No","2014","vocational + Abi","Female","","","",""
"No","2014","higher vocational","Male","","","",""
"No","2014","higher vocational","Female","","","",""
"No","2014","higher education","Male","","","",""
"No","2014","higher education","Female","","","",""
"Yes","2015","in school","Male","","","",""
"Yes","2015","in school","Female","9","","",""
"Yes","2015","inadequately","Male","16","","",""
"Yes","2015","inadequately","Female","25","","",""
"Yes","2015","general elemantary","Male","58","0.0762547837662748","0.0599831076462167","0.0925264598863328"
"Yes","2015","general elemantary","Female","161","0.0984292404033914","0.0841247441525909","0.112733736654192"
"Yes","2015","middle vocational","Male","274","0.0641294931955219","0.0574957191289385","0.0707632672621053"
"Yes","2015","middle vocational","Female","652","0.106499472979685","0.0989841098026849","0.114014836156684"
"Yes","2015","vocational + Abi","Male","37","0.0711454571301565","0.0523290823339711","0.0899618319263418"
"Yes","2015","vocational + Abi","Female","123","0.0971270444203719","0.0806711569169842","0.113582931923759"
"Yes","2015","higher vocational","Male","54","0.0579012753015436","0.0430181274732105","0.0727844231298767"
"Yes","2015","higher vocational","Female","66","0.11172074718233","0.0862148292428271","0.137226665121832"
"Yes","2015","higher education","Male","148","0.0557145262631359","0.0474529148725401","0.0639761376537317"
"Yes","2015","higher education","Female","240","0.0871210180139269","0.0769131702897462","0.0973288657381077"
"No","2015","in school","Male","155","1","1","1"
"No","2015","in school","Female","188","0.914890944652274","0.875924792000193","0.953857097304356"
"No","2015","inadequately","Male","147","0.877001610410858","0.826581453036937","0.927421767784778"
"No","2015","inadequately","Female","224","0.879060756266041","0.838562018476795","0.919559494055288"
"No","2015","general elemantary","Male","964","0.923745216233725","0.907473540113667","0.940016892353783"
"No","2015","general elemantary","Female","1505","0.901570759596608","0.887266263345808","0.915875255847409"
"No","2015","middle vocational","Male","4965","0.935870506804478","0.929236732737895","0.942504280871061"
"No","2015","middle vocational","Female","5820","0.893500527020315","0.885985163843316","0.901015890197315"
"No","2015","vocational + Abi","Male","680","0.928854542869844","0.910038168073658","0.947670917666029"
"No","2015","vocational + Abi","Female","1121","0.902872955579628","0.88641706807624","0.919328843083016"
"No","2015","higher vocational","Male","892","0.942098724698456","0.927215576870123","0.956981872526789"
"No","2015","higher vocational","Female","520","0.888279252817671","0.862773334878168","0.913785170757173"
"No","2015","higher education","Male","2813","0.944285473736864","0.936023862346268","0.95254708512746"
"No","2015","higher education","Female","2692","0.912878981986073","0.902671134261892","0.923086829710254"
"Yes","2016","in school","Male","","","",""
"Yes","2016","in school","Female","","","",""
"Yes","2016","inadequately","Male","","","",""
"Yes","2016","inadequately","Female","","","",""
"Yes","2016","general elemantary","Male","","","",""
"Yes","2016","general elemantary","Female","","","",""
"Yes","2016","middle vocational","Male","","","",""
"Yes","2016","middle vocational","Female","","","",""
"Yes","2016","vocational + Abi","Male","","","",""
"Yes","2016","vocational + Abi","Female","","","",""
"Yes","2016","higher vocational","Male","","","",""
"Yes","2016","higher vocational","Female","","","",""
"Yes","2016","higher education","Male","","","",""
"Yes","2016","higher education","Female","","","",""
"No","2016","in school","Male","","","",""
"No","2016","in school","Female","","","",""
"No","2016","inadequately","Male","","","",""
"No","2016","inadequately","Female","","","",""
"No","2016","general elemantary","Male","","","",""
"No","2016","general elemantary","Female","","","",""
"No","2016","middle vocational","Male","","","",""
"No","2016","middle vocational","Female","","","",""
"No","2016","vocational + Abi","Male","","","",""
"No","2016","vocational + Abi","Female","","","",""
"No","2016","higher vocational","Male","","","",""
"No","2016","higher vocational","Female","","","",""
"No","2016","higher education","Male","","","",""
"No","2016","higher education","Female","","","",""
"Yes","2017","in school","Male","3","","",""
"Yes","2017","in school","Female","6","","",""
"Yes","2017","inadequately","Male","22","","",""
"Yes","2017","inadequately","Female","42","0.209788199847223","0.160858837477009","0.258717562217437"
"Yes","2017","general elemantary","Male","75","0.0975836441710071","0.079736126201797","0.115431162140217"
"Yes","2017","general elemantary","Female","181","0.0983004623973885","0.0841646100680851","0.112436314726692"
"Yes","2017","middle vocational","Male","305","0.0611403213974028","0.0548142149680683","0.0674664278267373"
"Yes","2017","middle vocational","Female","666","0.10612316865473","0.0987077862772809","0.113538551032179"
"Yes","2017","vocational + Abi","Male","43","0.0721981041406472","0.0545479463646475","0.0898482619166469"
"Yes","2017","vocational + Abi","Female","150","0.119886803962515","0.102871526679465","0.136902081245565"
"Yes","2017","higher vocational","Male","51","0.0430313079170684","0.0301204196431362","0.0559421961910007"
"Yes","2017","higher vocational","Female","72","0.140173674548793","0.112325321026677","0.168022028070908"
"Yes","2017","higher education","Male","156","0.0587413189335868","0.0506905712737308","0.0667920665934429"
"Yes","2017","higher education","Female","266","0.0906324090669269","0.0808031367223841","0.10046168141147"
"No","2017","in school","Male","190","0.9834827532379","0.965501430368569","1.00146407610723"
"No","2017","in school","Female","213","0.961174397503159","0.935589349709479","0.986759445296838"
"No","2017","inadequately","Male","169","0.863995936655297","0.815381730391269","0.912610142919325"
"No","2017","inadequately","Female","224","0.790211800152777","0.741282437782563","0.839141162522991"
"No","2017","general elemantary","Male","987","0.902416355828993","0.884568837859783","0.920263873798203"
"No","2017","general elemantary","Female","1523","0.901699537602611","0.887563685273308","0.915835389931915"
"No","2017","middle vocational","Male","5205","0.938859678602597","0.932533572173263","0.945185785031932"
"No","2017","middle vocational","Female","5961","0.89387683134527","0.886461448967821","0.901292213722719"
"No","2017","vocational + Abi","Male","783","0.927801895859353","0.910151738083353","0.945452053635352"
"No","2017","vocational + Abi","Female","1250","0.880113196037485","0.863097918754435","0.897128473320535"
"No","2017","higher vocational","Male","898","0.956968692082932","0.944057803808999","0.969879580356864"
"No","2017","higher vocational","Female","525","0.859826325451207","0.831977971929092","0.887674678973323"
"No","2017","higher education","Male","3121","0.941258681066413","0.933207933406557","0.949309428726269"
"No","2017","higher education","Female","3011","0.909367590933073","0.89953831858853","0.919196863277616"
"Yes","2018","in school","Male","","","",""
"Yes","2018","in school","Female","","","",""
"Yes","2018","inadequately","Male","","","",""
"Yes","2018","inadequately","Female","","","",""
"Yes","2018","general elemantary","Male","","","",""
"Yes","2018","general elemantary","Female","","","",""
"Yes","2018","middle vocational","Male","","","",""
"Yes","2018","middle vocational","Female","","","",""
"Yes","2018","vocational + Abi","Male","","","",""
"Yes","2018","vocational + Abi","Female","","","",""
"Yes","2018","higher vocational","Male","","","",""
"Yes","2018","higher vocational","Female","","","",""
"Yes","2018","higher education","Male","","","",""
"Yes","2018","higher education","Female","","","",""
"No","2018","in school","Male","","","",""
"No","2018","in school","Female","","","",""
"No","2018","inadequately","Male","","","",""
"No","2018","inadequately","Female","","","",""
"No","2018","general elemantary","Male","","","",""
"No","2018","general elemantary","Female","","","",""
"No","2018","middle vocational","Male","","","",""
"No","2018","middle vocational","Female","","","",""
"No","2018","vocational + Abi","Male","","","",""
"No","2018","vocational + Abi","Female","","","",""
"No","2018","higher vocational","Male","","","",""
"No","2018","higher vocational","Female","","","",""
"No","2018","higher education","Male","","","",""
"No","2018","higher education","Female","","","",""
"Yes","2019","in school","Male","7","","",""
"Yes","2019","in school","Female","10","","",""
"Yes","2019","inadequately","Male","17","","",""
"Yes","2019","inadequately","Female","41","0.185011268058729","0.133346662732352","0.236675873385106"
"Yes","2019","general elemantary","Male","74","0.0870691011095503","0.0695333468653985","0.104604855353702"
"Yes","2019","general elemantary","Female","179","0.127741587837429","0.110428572026321","0.145054603648536"
"Yes","2019","middle vocational","Male","378","0.0737460874871312","0.0665512421061837","0.0809409328680787"
"Yes","2019","middle vocational","Female","741","0.128647231529651","0.120219677666061","0.137074785393242"
"Yes","2019","vocational + Abi","Male","47","0.0632260379850491","0.0466892249136525","0.0797628510564456"
"Yes","2019","vocational + Abi","Female","158","0.119029389721844","0.101697675649049","0.136361103794639"
"Yes","2019","higher vocational","Male","64","0.0496080375601202","0.0366761695390417","0.0625399055811988"
"Yes","2019","higher vocational","Female","69","0.133352399306955","0.105897988354758","0.160806810259152"
"Yes","2019","higher education","Male","202","0.0705409071227492","0.0622555755074874","0.0788262387380109"
"Yes","2019","higher education","Female","316","0.0950630105695291","0.0851324027899897","0.104993618349069"
"No","2019","in school","Male","161","0.98398646096247","0.965004910973852","1.00296801095109"
"No","2019","in school","Female","153","0.890882912999243","0.843018693084705","0.938747132913782"
"No","2019","inadequately","Male","157","0.901159634367039","0.85681495658254","0.945504312151538"
"No","2019","inadequately","Female","176","0.814988731941271","0.763324126614894","0.866653337267648"
"No","2019","general elemantary","Male","919","0.91293089889045","0.895395144646298","0.930466653134602"
"No","2019","general elemantary","Female","1249","0.872258412162571","0.854945396351464","0.889571427973678"
"No","2019","middle vocational","Male","4691","0.926253912512869","0.919059067131921","0.933448757893816"
"No","2019","middle vocational","Female","5322","0.871352768470349","0.862925214606758","0.879780322333939"
"No","2019","vocational + Abi","Male","785","0.936773962014951","0.920237148943554","0.953310775086348"
"No","2019","vocational + Abi","Female","1183","0.880970610278156","0.863638896205361","0.898302324350951"
"No","2019","higher vocational","Male","1019","0.95039196243988","0.937460094418801","0.963323830460958"
"No","2019","higher vocational","Female","520","0.866647600693045","0.839193189740848","0.894102011645242"
"No","2019","higher education","Male","3467","0.929459092877251","0.921173761261989","0.937744424492513"
"No","2019","higher education","Female","3035","0.904936989430471","0.895006381650931","0.91486759721001"
