"ple0019","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","(Married) couple without C. ","direct migration background","41","0.0754608354300881","0.0551239683966641","0.0957977024635122","1"
"Yes","2011","(Married) couple without C. ","indirect migration background","10","","","","1"
"Yes","2011","Single parent ","no migration background","75","0.0684739511989782","0.0524811133897429","0.0844667890082136","1"
"Yes","2011","Single parent ","direct migration background","12","","","","1"
"Yes","2011","Single parent ","indirect migration background","7","","","","1"
"Yes","2011","Couple + C. LE 16 ","no migration background","123","0.0487941890079687","0.0404225433680218","0.0571658346479155","1"
"Yes","2011","Couple + C. LE 16 ","direct migration background","14","","","","1"
"Yes","2011","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Yes","2011","Couple + C. GT 16 ","no migration background","133","0.0523031926591317","0.043925546706328","0.0606808386119353","1"
"Yes","2011","Couple + C. GT 16 ","direct migration background","14","","","","1"
"Yes","2011","Couple + C. GT 16 ","indirect migration background","7","","","","1"
"Yes","2011","Couple + C. LE and GT 16","no migration background","35","0.0446133957266921","0.0313016712674947","0.0579251201858896","1"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","8","","","","1"
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"No","2012","1-pers.-HH","no migration background","","","","","2"
"No","2012","1-pers.-HH","direct migration background","","","","","2"
"No","2012","1-pers.-HH","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","no migration background","","","","","2"
"No","2012","(Married) couple without C. ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2012","Single parent ","no migration background","","","","","2"
"No","2012","Single parent ","direct migration background","","","","","2"
"No","2012","Single parent ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2012","1-pers.-HH","no migration background","","","","","1"
"Yes","2012","1-pers.-HH","direct migration background","","","","","1"
"Yes","2012","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2012","Single parent ","no migration background","","","","","1"
"Yes","2012","Single parent ","direct migration background","","","","","1"
"Yes","2012","Single parent ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2013","1-pers.-HH","no migration background","2816","0.89200989616801","0.881190259956028","0.902829532379992","2"
"No","2013","1-pers.-HH","direct migration background","199","0.892716728246062","0.852279658868035","0.93315379762409","2"
"No","2013","1-pers.-HH","indirect migration background","77","0.937975772839291","0.887292464451515","0.988659081227067","2"
"No","2013","(Married) couple without C. ","no migration background","6505","0.928534079294158","0.922487387644698","0.934580770943618","2"
"No","2013","(Married) couple without C. ","direct migration background","531","0.934019395561703","0.913549767129619","0.954489023993787","2"
"No","2013","(Married) couple without C. ","indirect migration background","101","0.883429442815822","0.825528257000659","0.941330628630985","2"
"No","2013","Single parent ","no migration background","842","0.92159303661891","0.904269995582568","0.938916077655253","2"
"No","2013","Single parent ","direct migration background","94","0.903461771466151","0.846427745144249","0.960495797788053","2"
"No","2013","Single parent ","indirect migration background","81","0.937520212577328","0.886953252453209","0.988087172701447","2"
"No","2013","Couple + C. LE 16 ","no migration background","2130","0.949389914133934","0.940330623195666","0.958449205072202","2"
"No","2013","Couple + C. LE 16 ","direct migration background","331","0.96477075207411","0.94523191153879","0.98430959260943","2"
"No","2013","Couple + C. LE 16 ","indirect migration background","169","0.871501810955784","0.822884039525087","0.920119582386481","2"
"No","2013","Couple + C. GT 16 ","no migration background","2128","0.944263019918278","0.934792161524521","0.953733878312035","2"
"No","2013","Couple + C. GT 16 ","direct migration background","223","0.927856574693287","0.895326597548795","0.960386551837779","2"
"No","2013","Couple + C. GT 16 ","indirect migration background","134","0.990542921100322","0.974335908755041","1.0067499334456","2"
"No","2013","Couple + C. LE and GT 16","no migration background","667","0.948698992662341","0.932414257550412","0.96498372777427","2"
"No","2013","Couple + C. LE and GT 16","direct migration background","144","0.969868093519489","0.942510864693246","0.997225322345732","2"
"No","2013","Couple + C. LE and GT 16","indirect migration background","86","0.992933633333897","0.975332255732933","1.01053501093486","2"
"Yes","2013","1-pers.-HH","no migration background","345","0.10799010383199","0.0971704676200077","0.118809740043972","1"
"Yes","2013","1-pers.-HH","direct migration background","26","","","","1"
"Yes","2013","1-pers.-HH","indirect migration background","10","","","","1"
"Yes","2013","(Married) couple without C. ","no migration background","467","0.0714659207058418","0.0654192290563816","0.0775126123553021","1"
"Yes","2013","(Married) couple without C. ","direct migration background","34","0.0659806044382972","0.0455109760062133","0.0864502328703812","1"
"Yes","2013","(Married) couple without C. ","indirect migration background","17","","","","1"
"Yes","2013","Single parent ","no migration background","83","0.0784069633810896","0.0610839223447471","0.095730004417432","1"
"Yes","2013","Single parent ","direct migration background","9","","","","1"
"Yes","2013","Single parent ","indirect migration background","7","","","","1"
"Yes","2013","Couple + C. LE 16 ","no migration background","119","0.0506100858660663","0.0415507949277981","0.0596693768043346","1"
"Yes","2013","Couple + C. LE 16 ","direct migration background","11","","","","1"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","13","","","","1"
"Yes","2013","Couple + C. GT 16 ","no migration background","126","0.0557369800817217","0.0462661216879647","0.0652078384754787","1"
"Yes","2013","Couple + C. GT 16 ","direct migration background","20","","","","1"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","3","","","","1"
"Yes","2013","Couple + C. LE and GT 16","no migration background","38","0.051301007337659","0.0350162722257297","0.0675857424495883","1"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","6","","","","1"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"No","2014","1-pers.-HH","no migration background","","","","","2"
"No","2014","1-pers.-HH","direct migration background","","","","","2"
"No","2014","1-pers.-HH","indirect migration background","","","","","2"
"No","2014","(Married) couple without C. ","no migration background","","","","","2"
"No","2014","(Married) couple without C. ","direct migration background","","","","","2"
"No","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2014","Single parent ","no migration background","","","","","2"
"No","2014","Single parent ","direct migration background","","","","","2"
"No","2014","Single parent ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2014","1-pers.-HH","no migration background","","","","","1"
"Yes","2014","1-pers.-HH","direct migration background","","","","","1"
"Yes","2014","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2014","Single parent ","no migration background","","","","","1"
"Yes","2014","Single parent ","direct migration background","","","","","1"
"Yes","2014","Single parent ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2015","1-pers.-HH","no migration background","2660","0.883495434581541","0.872016839916395","0.894974029246687","2"
"No","2015","1-pers.-HH","direct migration background","322","0.878359198587666","0.844779784622296","0.911938612553036","2"
"No","2015","1-pers.-HH","indirect migration background","136","0.913125517793104","0.869069055651415","0.957181979934794","2"
"No","2015","(Married) couple without C. ","no migration background","5970","0.923756117227637","0.917268913390518","0.930243321064756","2"
"No","2015","(Married) couple without C. ","direct migration background","830","0.922170135668238","0.904539622858376","0.9398006484781","2"
"No","2015","(Married) couple without C. ","indirect migration background","166","0.925599452325542","0.887886439428194","0.963312465222889","2"
"No","2015","Single parent ","no migration background","1572","0.883059952865587","0.868218788948983","0.897901116782191","2"
"No","2015","Single parent ","direct migration background","261","0.846365797369278","0.805696410291664","0.887035184446892","2"
"No","2015","Single parent ","indirect migration background","212","0.932028166349405","0.89928549010041","0.9647708425984","2"
"No","2015","Couple + C. LE 16 ","no migration background","3810","0.938535190751683","0.931159045917542","0.945911335585823","2"
"No","2015","Couple + C. LE 16 ","direct migration background","1468","0.966719604900946","0.957690535521068","0.975748674280824","2"
"No","2015","Couple + C. LE 16 ","indirect migration background","469","0.952767970233527","0.934080204953088","0.971455735513966","2"
"No","2015","Couple + C. GT 16 ","no migration background","2021","0.9321155699002","0.921544025704047","0.942687114096354","2"
"No","2015","Couple + C. GT 16 ","direct migration background","473","0.935578127439527","0.914123508729074","0.957032746149979","2"
"No","2015","Couple + C. GT 16 ","indirect migration background","217","0.95709813970703","0.930679517180768","0.983516762233292","2"
"No","2015","Couple + C. LE and GT 16","no migration background","1320","0.944139782933338","0.932127266480774","0.956152299385901","2"
"No","2015","Couple + C. LE and GT 16","direct migration background","505","0.953686958589087","0.935675378245287","0.971698538932888","2"
"No","2015","Couple + C. LE and GT 16","indirect migration background","225","0.977888925057947","0.958926591003448","0.996851259112447","2"
"Yes","2015","1-pers.-HH","no migration background","341","0.116504565418459","0.105025970753313","0.127983160083605","1"
"Yes","2015","1-pers.-HH","direct migration background","42","0.121640801412334","0.088061387446964","0.155220215377704","1"
"Yes","2015","1-pers.-HH","indirect migration background","21","","","","1"
"Yes","2015","(Married) couple without C. ","no migration background","459","0.0762438827723628","0.0697566789352438","0.0827310866094818","1"
"Yes","2015","(Married) couple without C. ","direct migration background","57","0.0778298643317619","0.0601993515218996","0.0954603771416243","1"
"Yes","2015","(Married) couple without C. ","indirect migration background","20","","","","1"
"Yes","2015","Single parent ","no migration background","229","0.116940047134413","0.102098883217809","0.131781211051017","1"
"Yes","2015","Single parent ","direct migration background","41","0.153634202630722","0.112964815553108","0.194303589708336","1"
"Yes","2015","Single parent ","indirect migration background","15","","","","1"
"Yes","2015","Couple + C. LE 16 ","no migration background","263","0.0614648092483174","0.0540886644141766","0.0688409540824582","1"
"Yes","2015","Couple + C. LE 16 ","direct migration background","48","0.0332803950990544","0.0242513257191763","0.0423094644789325","1"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","26","","","","1"
"Yes","2015","Couple + C. GT 16 ","no migration background","154","0.0678844300997998","0.0573128859036464","0.0784559742959533","1"
"Yes","2015","Couple + C. GT 16 ","direct migration background","30","0.064421872560473","0.0429672538500205","0.0858764912709255","1"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"Yes","2015","Couple + C. LE and GT 16","no migration background","84","0.0558602170666624","0.043847700614099","0.0678727335192257","1"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","18","","","","1"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"No","2016","1-pers.-HH","no migration background","","","","","2"
"No","2016","1-pers.-HH","direct migration background","","","","","2"
"No","2016","1-pers.-HH","indirect migration background","","","","","2"
"No","2016","(Married) couple without C. ","no migration background","","","","","2"
"No","2016","(Married) couple without C. ","direct migration background","","","","","2"
"No","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2016","Single parent ","no migration background","","","","","2"
"No","2016","Single parent ","direct migration background","","","","","2"
"No","2016","Single parent ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2016","Single parent ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","direct migration background","","","","","1"
"Yes","2016","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2016","Single parent ","no migration background","","","","","1"
"Yes","2016","Single parent ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2017","1-pers.-HH","no migration background","2906","0.882861662698857","0.871896276588716","0.893827048808998","2"
"No","2017","1-pers.-HH","direct migration background","406","0.86017328526585","0.828719153420154","0.891627417111546","2"
"No","2017","1-pers.-HH","indirect migration background","157","0.915104677930856","0.874499064906828","0.955710290954884","2"
"No","2017","(Married) couple without C. ","no migration background","6490","0.919078034785547","0.912694407659183","0.925461661911912","2"
"No","2017","(Married) couple without C. ","direct migration background","926","0.925919913016961","0.909759964910387","0.942079861123534","2"
"No","2017","(Married) couple without C. ","indirect migration background","218","0.927719957925136","0.894821369764383","0.960618546085888","2"
"No","2017","Single parent ","no migration background","1494","0.860762158627141","0.844490998319197","0.877033318935085","2"
"No","2017","Single parent ","direct migration background","240","0.785568509993079","0.737665825564363","0.833471194421796","2"
"No","2017","Single parent ","indirect migration background","204","0.883230445071938","0.841080453962909","0.925380436180967","2"
"No","2017","Couple + C. LE 16 ","no migration background","3668","0.944927751376323","0.937747066021852","0.952108436730794","2"
"No","2017","Couple + C. LE 16 ","direct migration background","1549","0.973483524225406","0.965606142199548","0.981360906251264","2"
"No","2017","Couple + C. LE 16 ","indirect migration background","457","0.949832274956328","0.930344590587107","0.969319959325549","2"
"No","2017","Couple + C. GT 16 ","no migration background","2330","0.937055789334935","0.927530033623446","0.946581545046424","2"
"No","2017","Couple + C. GT 16 ","direct migration background","504","0.930564334419369","0.908984456195639","0.9521442126431","2"
"No","2017","Couple + C. GT 16 ","indirect migration background","228","0.943717025951566","0.914559418529711","0.972874633373422","2"
"No","2017","Couple + C. LE and GT 16","no migration background","1421","0.939957287740379","0.927982814820631","0.951931760660127","2"
"No","2017","Couple + C. LE and GT 16","direct migration background","470","0.947510222057311","0.92788400613558","0.967136437979041","2"
"No","2017","Couple + C. LE and GT 16","indirect migration background","234","0.996260516397539","0.988522290270894","1.00399874252418","2"
"Yes","2017","Single parent ","indirect migration background","19","","","","1"
"Yes","2017","Couple + C. LE 16 ","no migration background","209","0.0550722486236769","0.0478915632692058","0.062252933978148","1"
"Yes","2017","Couple + C. LE 16 ","direct migration background","49","0.0265164757745939","0.0186390937487363","0.0343938578004515","1"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","25","","","","1"
"Yes","2017","Couple + C. GT 16 ","no migration background","167","0.0629442106650648","0.0534184549535758","0.0724699663765538","1"
"Yes","2017","Couple + C. GT 16 ","direct migration background","29","","","","1"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","12","","","","1"
"Yes","2017","Couple + C. LE and GT 16","no migration background","91","0.0600427122596213","0.0480682393398735","0.0720171851793691","1"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","26","","","","1"
"Yes","2017","1-pers.-HH","no migration background","398","0.117138337301143","0.106172951191002","0.128103723411284","1"
"Yes","2017","1-pers.-HH","direct migration background","61","0.13982671473415","0.108372582888454","0.171280846579846","1"
"Yes","2017","1-pers.-HH","indirect migration background","24","","","","1"
"Yes","2017","(Married) couple without C. ","no migration background","521","0.0809219652144528","0.0745383380880882","0.0873055923408173","1"
"Yes","2017","(Married) couple without C. ","direct migration background","83","0.0740800869830393","0.0579201388764657","0.090240035089613","1"
"Yes","2017","(Married) couple without C. ","indirect migration background","20","","","","1"
"Yes","2017","Single parent ","no migration background","245","0.139237841372859","0.122966681064915","0.155509001680803","1"
"Yes","2017","Single parent ","direct migration background","42","0.214431490006921","0.166528805578204","0.262334174435637","1"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"No","2018","1-pers.-HH","no migration background","","","","","2"
"No","2018","1-pers.-HH","direct migration background","","","","","2"
"No","2018","1-pers.-HH","indirect migration background","","","","","2"
"No","2018","(Married) couple without C. ","no migration background","","","","","2"
"No","2018","(Married) couple without C. ","direct migration background","","","","","2"
"No","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2018","Single parent ","no migration background","","","","","2"
"No","2018","Single parent ","direct migration background","","","","","2"
"No","2018","Single parent ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2018","Single parent ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
