"ple0019","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2011","direct migration background","(1a) inadequately completed","10","","",""
"Yes","2011","direct migration background","(1b) general elementary school","21","","",""
"Yes","2011","direct migration background","(1c) basic vocational qualification","26","","",""
"Yes","2011","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","6","","",""
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2011","direct migration background","(3a) lower tertiary education","2","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","20","","",""
"Yes","2011","indirect migration background","(0) in school","2","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","9","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes","2011","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","8","","",""
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","3","","",""
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","2","","",""
"Yes","2013","no migration background","(1a) inadequately completed","16","","",""
"Yes","2013","no migration background","(1b) general elementary school","98","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","306","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","28","","",""
"Yes","2013","no migration background","(2a) intermediate vocational","347","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","28","","",""
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","96","1","1","1"
"Yes","2013","no migration background","(3a) lower tertiary education","102","1","1","1"
"Yes","2013","no migration background","(3b) higher tertiary education","154","1","1","1"
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","11","","",""
"Yes","2013","direct migration background","(1b) general elementary school","20","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","30","1","1","1"
"Yes","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","5","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","4","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","18","","",""
"Yes","2013","indirect migration background","(0) in school","1","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","6","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","13","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","8","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","6","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","2","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","5","","",""
"Yes","2015","no migration background","(1a) inadequately completed","20","","",""
"Yes","2015","no migration background","(1b) general elementary school","109","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","338","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","37","1","1","1"
"Yes","2015","no migration background","(2a) intermediate vocational","486","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","44","1","1","1"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","140","1","1","1"
"Yes","2015","no migration background","(3a) lower tertiary education","128","1","1","1"
"Yes","2015","no migration background","(3b) higher tertiary education","197","1","1","1"
"Yes","2015","direct migration background","(0) in school","1","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","22","","",""
"Yes","2015","direct migration background","(1b) general elementary school","51","1","1","1"
"Yes","2015","direct migration background","(1c) basic vocational qualification","55","1","1","1"
"Yes","2015","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","12","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","41","1","1","1"
"Yes","2015","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","42","1","1","1"
"Yes","2015","indirect migration background","(0) in school","3","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","13","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","20","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","13","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","9","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","7","","",""
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","9","","",""
"Yes","2017","no migration background","(1a) inadequately completed","32","1","1","1"
"Yes","2017","no migration background","(1b) general elementary school","113","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","326","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","70","1","1","1"
"Yes","2017","no migration background","(2a) intermediate vocational","515","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","55","1","1","1"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","161","1","1","1"
"Yes","2017","no migration background","(3a) lower tertiary education","127","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","206","1","1","1"
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","40","1","1","1"
"Yes","2017","direct migration background","(1b) general elementary school","52","1","1","1"
"Yes","2017","direct migration background","(1c) basic vocational qualification","56","1","1","1"
"Yes","2017","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","16","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","56","1","1","1"
"Yes","2017","direct migration background","(3a) lower tertiary education","8","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","61","1","1","1"
"Yes","2017","indirect migration background","(0) in school","","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","4","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","13","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","19","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","17","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","7","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","13","","",""
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","14","","",""
"Yes","2019","no migration background","(1a) inadequately completed","31","1","1","1"
"Yes","2019","no migration background","(1b) general elementary school","121","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","369","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","69","1","1","1"
"Yes","2019","no migration background","(2a) intermediate vocational","584","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","81","1","1","1"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","183","1","1","1"
"Yes","2019","no migration background","(3a) lower tertiary education","139","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","280","1","1","1"
"Yes","2019","direct migration background","(0) in school","","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","29","","",""
"Yes","2019","direct migration background","(1b) general elementary school","42","1","1","1"
"Yes","2019","direct migration background","(1c) basic vocational qualification","47","1","1","1"
"Yes","2019","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","16","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","20","","",""
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","38","1","1","1"
"Yes","2019","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","66","1","1","1"
"Yes","2019","indirect migration background","(0) in school","3","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","7","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","12","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","20","","",""
"Yes","2019","indirect migration background","(2b) intermediate general qualification","13","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","23","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","21","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","12","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","15","","",""
