"ple0019","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","2013","35-65 y.","no degree/no degree yet","19","","",""
"Yes","2013","66 and older","lower secondary degree","139","1","1","1"
"Yes","2013","66 and older","secondary school degree","60","1","1","1"
"Yes","2013","66 and older","college entrance qualification","45","1","1","1"
"Yes","2013","66 and older","Other degree","10","","",""
"Yes","2013","66 and older","no degree/no degree yet","7","","",""
"Yes","2014","16-34 y.","lower secondary degree","","","",""
"Yes","2014","16-34 y.","secondary school degree","","","",""
"Yes","2014","16-34 y.","college entrance qualification","","","",""
"Yes","2014","16-34 y.","Other degree","","","",""
"Yes","2014","16-34 y.","no degree/no degree yet","","","",""
"Yes","2014","35-65 y.","lower secondary degree","","","",""
"Yes","2014","35-65 y.","secondary school degree","","","",""
"Yes","2014","35-65 y.","college entrance qualification","","","",""
"Yes","2014","35-65 y.","Other degree","","","",""
"Yes","2014","35-65 y.","no degree/no degree yet","","","",""
"Yes","2014","66 and older","lower secondary degree","","","",""
"Yes","2014","66 and older","secondary school degree","","","",""
"Yes","2014","66 and older","college entrance qualification","","","",""
"Yes","2014","66 and older","Other degree","","","",""
"Yes","2014","66 and older","no degree/no degree yet","","","",""
"Yes","2015","16-34 y.","lower secondary degree","59","1","1","1"
"Yes","2015","16-34 y.","secondary school degree","96","1","1","1"
"Yes","2015","16-34 y.","college entrance qualification","92","1","1","1"
"Yes","2015","16-34 y.","Other degree","10","","",""
"Yes","2015","16-34 y.","no degree/no degree yet","19","","",""
"Yes","2015","35-65 y.","lower secondary degree","315","1","1","1"
"Yes","2015","35-65 y.","secondary school degree","469","1","1","1"
"Yes","2015","35-65 y.","college entrance qualification","343","1","1","1"
"Yes","2015","35-65 y.","Other degree","147","1","1","1"
"Yes","2015","35-65 y.","no degree/no degree yet","29","","",""
"Yes","2015","66 and older","lower secondary degree","131","1","1","1"
"Yes","2015","66 and older","secondary school degree","58","1","1","1"
"Yes","2015","66 and older","college entrance qualification","51","1","1","1"
"Yes","2015","66 and older","Other degree","15","","",""
"Yes","2015","66 and older","no degree/no degree yet","6","","",""
"Yes","2016","16-34 y.","lower secondary degree","","","",""
"Yes","2016","16-34 y.","secondary school degree","","","",""
"Yes","2016","16-34 y.","college entrance qualification","","","",""
"Yes","2016","16-34 y.","Other degree","","","",""
"Yes","2016","16-34 y.","no degree/no degree yet","","","",""
"Yes","2016","35-65 y.","lower secondary degree","","","",""
"Yes","2016","35-65 y.","secondary school degree","","","",""
"Yes","2016","35-65 y.","college entrance qualification","","","",""
"Yes","2016","35-65 y.","Other degree","","","",""
"Yes","2016","35-65 y.","no degree/no degree yet","","","",""
"Yes","2016","66 and older","lower secondary degree","","","",""
"Yes","2016","66 and older","secondary school degree","","","",""
"Yes","2016","66 and older","college entrance qualification","","","",""
"Yes","2016","66 and older","Other degree","","","",""
"Yes","2016","66 and older","no degree/no degree yet","","","",""
"Yes","2017","16-34 y.","lower secondary degree","48","1","1","1"
"Yes","2017","16-34 y.","secondary school degree","102","1","1","1"
"Yes","2017","16-34 y.","college entrance qualification","121","1","1","1"
"Yes","2017","16-34 y.","Other degree","22","","",""
"Yes","2017","16-34 y.","no degree/no degree yet","20","","",""
"Yes","2017","35-65 y.","lower secondary degree","336","1","1","1"
"Yes","2017","35-65 y.","secondary school degree","515","1","1","1"
"Yes","2017","35-65 y.","college entrance qualification","363","1","1","1"
"Yes","2017","35-65 y.","Other degree","161","1","1","1"
"Yes","2017","35-65 y.","no degree/no degree yet","55","1","1","1"
"Yes","2017","66 and older","lower secondary degree","114","1","1","1"
"Yes","2017","66 and older","secondary school degree","71","1","1","1"
"Yes","2017","66 and older","college entrance qualification","56","1","1","1"
"Yes","2017","66 and older","Other degree","21","","",""
"Yes","2017","66 and older","no degree/no degree yet","10","","",""
"Yes","2018","16-34 y.","lower secondary degree","","","",""
"Yes","2018","16-34 y.","secondary school degree","","","",""
"Yes","2018","16-34 y.","college entrance qualification","","","",""
"Yes","2018","16-34 y.","Other degree","","","",""
"Yes","2018","16-34 y.","no degree/no degree yet","","","",""
"Yes","2018","35-65 y.","lower secondary degree","","","",""
"Yes","2018","35-65 y.","secondary school degree","","","",""
"Yes","2018","35-65 y.","college entrance qualification","","","",""
"Yes","2018","35-65 y.","Other degree","","","",""
"Yes","2018","35-65 y.","no degree/no degree yet","","","",""
"Yes","2018","66 and older","lower secondary degree","","","",""
"Yes","2018","66 and older","secondary school degree","","","",""
"Yes","2018","66 and older","college entrance qualification","","","",""
"Yes","2018","66 and older","Other degree","","","",""
"Yes","2018","66 and older","no degree/no degree yet","","","",""
"Yes","2019","16-34 y.","lower secondary degree","68","1","1","1"
"Yes","2019","16-34 y.","secondary school degree","110","1","1","1"
"Yes","2019","16-34 y.","college entrance qualification","163","1","1","1"
"Yes","2019","16-34 y.","Other degree","16","","",""
"Yes","2019","16-34 y.","no degree/no degree yet","33","1","1","1"
"Yes","2019","35-65 y.","lower secondary degree","311","1","1","1"
"Yes","2019","35-65 y.","secondary school degree","564","1","1","1"
"Yes","2019","35-65 y.","college entrance qualification","472","1","1","1"
"Yes","2019","35-65 y.","Other degree","140","1","1","1"
"Yes","2019","35-65 y.","no degree/no degree yet","46","1","1","1"
"Yes","2019","66 and older","lower secondary degree","164","1","1","1"
"Yes","2019","66 and older","secondary school degree","91","1","1","1"
"Yes","2019","66 and older","college entrance qualification","66","1","1","1"
"Yes","2019","66 and older","Other degree","27","","",""
"Yes","2019","66 and older","no degree/no degree yet","5","","",""
