"ple0019","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Part Time","Female","4853","0.901829746616909","0.89384027207822","0.909819221155597","2"
"No","2015","Not Working","Male","3191","0.908458813731011","0.89882348260526","0.918094144856762","2"
"No","2015","Not Working","Female","4484","0.880847615122828","0.871926538708564","0.889768691537092","2"
"Yes","2015","Full Time","Male","241","0.0450414924190388","0.0399059515408759","0.0501770332972017","1"
"Yes","2015","Full Time","Female","244","0.0764309782796651","0.067309288489724","0.0855526680696062","1"
"Yes","2015","Part Time","Male","108","0.0610217887797854","0.0499972839932756","0.0720462935662951","1"
"Yes","2015","Part Time","Female","475","0.0981702533830913","0.0901807788444032","0.106159727921779","1"
"Yes","2015","Not Working","Male","250","0.0915411862689889","0.081905855143238","0.10117651739474","1"
"Yes","2015","Not Working","Female","582","0.119152384877172","0.110231308462908","0.128073461291436","1"
"No","2016","Full Time","Male","","","","","2"
"No","2016","Full Time","Female","","","","","2"
"No","2016","Part Time","Male","","","","","2"
"No","2016","Part Time","Female","","","","","2"
"No","2016","Not Working","Male","","","","","2"
"No","2016","Not Working","Female","","","","","2"
"Yes","2016","Part Time","Male","","","","","1"
"Yes","2016","Part Time","Female","","","","","1"
"Yes","2016","Full Time","Male","","","","","1"
"Yes","2016","Full Time","Female","","","","","1"
"Yes","2016","Not Working","Male","","","","","1"
"Yes","2016","Not Working","Female","","","","","1"
"No","2017","Full Time","Male","6429","0.961560982871939","0.956950282261295","0.966171683482583","2"
"No","2017","Full Time","Female","3418","0.908977614885547","0.899746707899659","0.918208521871435","2"
"No","2017","Part Time","Male","1930","0.922954414765897","0.911480726518697","0.934428103013098","2"
"No","2017","Part Time","Female","5102","0.900835917848283","0.893011350594696","0.908660485101869","2"
"No","2017","Not Working","Male","3309","0.902017321184658","0.892285690837761","0.911748951531555","2"
"No","2017","Not Working","Female","4449","0.878410266028318","0.869395746971241","0.887424785085395","2"
"Yes","2017","Part Time","Male","145","0.0770455852341026","0.0655718969869021","0.0885192734813032","1"
"Yes","2017","Part Time","Female","503","0.0991640821517173","0.0913395148981307","0.106988649405304","1"
"Yes","2017","Not Working","Male","276","0.097982678815342","0.0882510484684449","0.107714309162239","1"
"Yes","2017","Full Time","Male","250","0.0384390171280613","0.0338283165174171","0.0430497177387054","1"
"Yes","2017","Full Time","Female","312","0.0910223851144529","0.0817914781285651","0.100253292100341","1"
"Yes","2017","Not Working","Female","600","0.121589733971682","0.112575214914605","0.130604253028759","1"
"No","2018","Full Time","Male","","","","","2"
"No","2018","Full Time","Female","","","","","2"
"No","2018","Part Time","Male","","","","","2"
"No","2018","Part Time","Female","","","","","2"
"No","2018","Not Working","Male","","","","","2"
"No","2018","Not Working","Female","","","","","2"
"Yes","2018","Part Time","Male","","","","","1"
"Yes","2018","Part Time","Female","","","","","1"
"Yes","2018","Not Working","Male","","","","","1"
"Yes","2018","Full Time","Male","","","","","1"
"Yes","2018","Not Working","Female","","","","","1"
"Yes","2018","Full Time","Female","","","","","1"
"No","2019","Full Time","Male","6495","0.948999152016591","0.943775567364823","0.954222736668358","2"
"No","2019","Full Time","Female","3370","0.905457781584882","0.896036695287761","0.914878867882003","2"
"No","2019","Part Time","Male","1835","0.898989791768857","0.885845416643367","0.912134166894347","2"
"No","2019","Part Time","Female","4655","0.878390487896901","0.869520829685864","0.887260146107939","2"
"No","2019","Not Working","Male","3213","0.909177034031625","0.89968413573811","0.918669932325141","2"
"No","2019","Not Working","Female","3928","0.858193803177565","0.848109378393632","0.868278227961497","2"
"Yes","2019","Part Time","Male","184","0.101010208231143","0.0878658331056531","0.114154583356633","1"
"Yes","2019","Part Time","Female","561","0.121609512103099","0.112739853892061","0.130479170314136","1"
"Yes","2019","Full Time","Male","319","0.0510008479834093","0.0457772633316417","0.056224432635177","1"
"Yes","2019","Not Working","Male","307","0.0908229659683746","0.0813300676748594","0.10031586426189","1"
"Yes","2019","Not Working","Female","669","0.141806196822435","0.131721772038503","0.151890621606368","1"
"Yes","2019","Full Time","Female","335","0.0945422184151184","0.0851211321179974","0.103963304712239","1"
