"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","(2c_voc) vocational maturity certificate","Male","4.93","5","570","3","4","6","7","4.82","5.04","5","5"
"2009","(3a) lower tertiary education","Female","4.94","5","729","3","4","6","7","4.84","5.04","5","5"
"2009","(3a) lower tertiary education","Male","4.66","5","852","3","4","6","6","4.56","4.76","5","5"
"2009","(3b) higher tertiary education","Female","5","5","1121","3","4","6","7","4.92","5.08","5","5"
"2009","(3b) higher tertiary education","Male","4.7","5","1328","3","4","6","6","4.62","4.78","5","5"
"2010","(0) in school","Female","","","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","5.58","6","100","3","5","7","7","5.31","5.85","5","6"
"2012","(0) in school","Male","5.48","6","91","4","5","6","7","5.24","5.72","5","6"
"2012","(1a) inadequately completed","Female","4.93","5","91","3","4","6","7","4.57","5.29","4","5"
"2012","(1a) inadequately completed","Male","5.16","5.87","69","3","4","6","7","4.81","5.51","5","6"
"2012","(1b) general elementary school","Female","5.18","5","339","3","4","6","7","5.03","5.33","5","6"
"2012","(1b) general elementary school","Male","5.11","5","235","3","4","6","7","4.91","5.31","5","6"
"2012","(1c) basic vocational qualification","Female","5.45","6","524","4","5","7","7","5.33","5.57","5","6"
"2012","(1c) basic vocational qualification","Male","5.24","5","608","4","4","6","7","5.13","5.35","5","6"
"2012","(2a) intermediate vocational","Female","5.46","6","1371","4","5","7","7","5.39","5.53","6","6"
"2012","(2a) intermediate vocational","Male","5.41","6","696","4","4","7","7","5.31","5.51","5","6"
"2012","(2b) intermediate general qualification","Female","5.41","6","159","3","4","7","7","5.18","5.64","6","6"
"2012","(2b) intermediate general qualification","Male","5.21","5.46","72","3","4","7","7","4.85","5.57","5","6"
"2012","(2c_gen) general maturity certificate","Female","5.44","6","162","3","5","6","7","5.22","5.66","6","6"
"2012","(2c_gen) general maturity certificate","Male","5.2","5","85","3","5","6","7","4.9","5.5","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","5.31","6","596","3","4","6","7","5.2","5.42","5","6"
"2012","(2c_voc) vocational maturity certificate","Male","4.79","5","278","3","4","6","7","4.61","4.97","5","5"
"2012","(3a) lower tertiary education","Female","5.29","5","237","3","4","6","7","5.13","5.45","5","6"
"2012","(3a) lower tertiary education","Male","4.8","5","216","3","4","6","7","4.63","4.97","5","5"
"2012","(3b) higher tertiary education","Female","5.33","5","573","4","5","6","7","5.23","5.43","5","6"
"2012","(3b) higher tertiary education","Male","4.87","5","470","3","4","6","7","4.74","5","5","5"
"2013","(0) in school","Female","5.34","6","139","4","5","6","7","5.12","5.56","5","6"
"2013","(0) in school","Male","5.18","5","123","3","5","6","7","4.95","5.41","5","6"
"2013","(1a) inadequately completed","Female","4.81","5","115","2","4","6","7","4.5","5.12","5","6"
"2013","(1a) inadequately completed","Male","4.99","5","105","3","4","6","7","4.7","5.28","5","6"
"2013","(1b) general elementary school","Female","5.08","5","987","3","4","6","7","4.99","5.17","5","5"
"2013","(1b) general elementary school","Male","5.03","5","419","3","4","6","7","4.89","5.17","5","5"
"2013","(1c) basic vocational qualification","Female","5.22","5","2251","3","4","6","7","5.16","5.28","5","6"
"2013","(1c) basic vocational qualification","Male","4.98","5","2543","3","4","6","7","4.92","5.04","5","5"
"2013","(2a) intermediate vocational","Female","5.27","5","2666","3","4","6","7","5.22","5.32","5","6"
"2013","(2a) intermediate vocational","Male","5.09","5","1899","3","4","6","7","5.03","5.15","5","5"
"2013","(2b) intermediate general qualification","Female","5.37","6","292","3","5","6","7","5.21","5.53","5","6"
"2013","(2b) intermediate general qualification","Male","5.01","5","176","3","4","6","7","4.8","5.22","5","6"
"2013","(2c_gen) general maturity certificate","Female","5.47","6","417","4","5","6","7","5.34","5.6","5","6"
"2013","(2c_gen) general maturity certificate","Male","5.14","5","351","4","4","6","7","5","5.28","5","5"
"2013","(2c_voc) vocational maturity certificate","Female","5.24","6","823","3","4","6","7","5.14","5.34","5","6"
"2013","(2c_voc) vocational maturity certificate","Male","5.17","5","634","3","4","6","7","5.06","5.28","5","5"
"2013","(3a) lower tertiary education","Female","5.18","5","781","3","4","6","7","5.08","5.28","5","6"
"2013","(3a) lower tertiary education","Male","4.84","5","897","3","4","6","7","4.75","4.93","5","5"
"2013","(3b) higher tertiary education","Female","5.22","5","1333","3","4","6","7","5.15","5.29","5","6"
"2013","(3b) higher tertiary education","Male","4.86","5","1449","3","4","6","7","4.79","4.93","5","5"
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2017","(0) in school","Female","5.34","5","219","3","5","6","7","5.15","5.53","5","6"
"2017","(0) in school","Male","5.5","6","197","4","5","6","7","5.3","5.7","5","6"
"2017","(1a) inadequately completed","Female","5.19","5","659","3","4","6","7","5.07","5.31","6","6"
"2017","(1a) inadequately completed","Male","5.19","5","778","3","4","6","7","5.09","5.29","6","6"
"2017","(1b) general elementary school","Female","5.05","5","1399","3","4","6","7","4.97","5.13","5","6"
"2017","(1b) general elementary school","Male","5.08","5","1118","3","4","6","7","4.99","5.17","6","6"
"2017","(1c) basic vocational qualification","Female","5.29","5.6","2416","3","4","6","7","5.23","5.35","6","6"
"2017","(1c) basic vocational qualification","Male","5.03","5","2849","3","4","6","7","4.98","5.08","5","5"
"2017","(2a) intermediate vocational","Female","5.31","6","3640","3","4","6","7","5.27","5.35","6","6"
"2017","(2a) intermediate vocational","Male","5.15","5","2502","3","4","6","7","5.1","5.2","5","5"
"2017","(2b) intermediate general qualification","Female","5.11","5","501","3","4","6","7","4.98","5.24","5","6"
"2017","(2b) intermediate general qualification","Male","5.22","6","326","3","4","6","7","5.06","5.38","5","6"
"2017","(2c_gen) general maturity certificate","Female","5.32","5.13","946","4","4","6","7","5.23","5.41","6","6"
"2017","(2c_gen) general maturity certificate","Male","4.99","5","933","3","4","6","7","4.9","5.08","5","6"
"2017","(2c_voc) vocational maturity certificate","Female","5.07","5","1609","3","4","6","7","5","5.14","5","6"
"2017","(2c_voc) vocational maturity certificate","Male","5.08","5","1125","3","4","6","7","5","5.16","5","5"
"2017","(3a) lower tertiary education","Female","5.22","5","993","3","4","6","7","5.14","5.3","5","6"
"2017","(3a) lower tertiary education","Male","4.97","5","1055","3","4","6","7","4.89","5.05","5","5"
"2017","(3b) higher tertiary education","Female","5.18","5","2429","3","4","6","7","5.12","5.24","5","6"
"2017","(3b) higher tertiary education","Male","4.84","5","2530","3","4","6","7","4.78","4.9","5","5"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2019","(0) in school","Female","5.51","6","160","4","5","7","7","5.29","5.73","5","6"
"2019","(0) in school","Male","5.21","5","170","3","4","6","7","4.99","5.43","5","6"
"2019","(1a) inadequately completed","Female","5.19","5","240","3","4","7","7","4.98","5.4","5","6"
"2019","(1a) inadequately completed","Male","5.1","5.44","195","3","4","6","7","4.87","5.33","5","6"
"2019","(1b) general elementary school","Female","5.13","5","971","3","4","6","7","5.04","5.22","5","5"
"2019","(1b) general elementary school","Male","4.72","5","687","2","4","6","7","4.6","4.84","5","5"
"2019","(1c) basic vocational qualification","Female","5.17","5","2024","3","4","6","7","5.11","5.23","5","6"
"2019","(1c) basic vocational qualification","Male","4.97","5","2452","3","4","6","7","4.91","5.03","5","5"
"2019","(2a) intermediate vocational","Female","5.22","5","3433","3","4","6","7","5.17","5.27","5","6"
"2019","(2a) intermediate vocational","Male","5.1","5","2470","3","4","6","7","5.04","5.16","5","5"
"2019","(2b) intermediate general qualification","Female","4.89","5","460","3","4","6","7","4.75","5.03","5","6"
"2019","(2b) intermediate general qualification","Male","5.2","5","330","3","4","6","7","5.03","5.37","5","6"
"2019","(2c_gen) general maturity certificate","Female","5.07","5","774","3","4","6","7","4.97","5.17","5","5"
"2019","(2c_gen) general maturity certificate","Male","5.05","5","695","3","4","6","7","4.94","5.16","5","5"
"2019","(2c_voc) vocational maturity certificate","Female","5.08","5","1538","3","4","6","7","5.01","5.15","5","5"
"2019","(2c_voc) vocational maturity certificate","Male","5.01","5","1119","3","4","6","7","4.92","5.1","5","5"
"2019","(3a) lower tertiary education","Female","5.09","5","1013","3","4","6","7","5.01","5.17","5","6"
"2019","(3a) lower tertiary education","Male","4.86","5","1184","3","4","6","7","4.78","4.94","5","5"
"2019","(3b) higher tertiary education","Female","5.17","5","2325","3","4","6","7","5.11","5.23","5","5"
"2019","(3b) higher tertiary education","Male","4.77","5","2469","3","4","6","7","4.71","4.83","5","5"
