"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","35-65 y.","no degree/no degree yet","4.62","5","91","2","4","5","7","4.31","4.93","4","5"
"2009","35-65 y.","Other degree","4.78","5","528","3","4","6","7","4.66","4.9","5","5"
"2009","35-65 y.","secondary school degree","4.96","5","3547","3","4","6","7","4.91","5.01","5","5"
"2009","66 and older","college entrance qualification","4.82","5","715","3","4","6","7","4.72","4.92","5","5"
"2009","66 and older","lower secondary degree","4.78","5","2476","3","4","6","7","4.72","4.84","5","5"
"2009","66 and older","no degree/no degree yet","4.3","4","56","2","4","5","6","3.92","4.68","4","5"
"2009","66 and older","Other degree","4.34","4","175","2","3","6","6","4.12","4.56","4","5"
"2009","66 and older","secondary school degree","4.95","5","708","3","4","6","7","4.84","5.06","5","5"
"2010","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2010","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2010","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2010","16-34 y.","Other degree","","","","","","","","","","",""
"2010","16-34 y.","secondary school degree","","","","","","","","","","",""
"2010","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2010","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2010","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2010","35-65 y.","Other degree","","","","","","","","","","",""
"2010","35-65 y.","secondary school degree","","","","","","","","","","",""
"2010","66 and older","college entrance qualification","","","","","","","","","","",""
"2010","66 and older","lower secondary degree","","","","","","","","","","",""
"2010","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","",""
"2010","66 and older","secondary school degree","","","","","","","","","","",""
"2011","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","5.29","6","412","3","4","6","7","5.16","5.42","5","6"
"2012","16-34 y.","lower secondary degree","5.54","6","496","4","5","7","7","5.43","5.65","5","6"
"2012","16-34 y.","no degree/no degree yet","5.34","6","274","3","4","6","7","5.17","5.51","5","6"
"2012","16-34 y.","Other degree","5.11","5","198","3","4","6","7","4.91","5.31","5","5"
"2012","16-34 y.","secondary school degree","5.42","6","681","4","5","6","7","5.32","5.52","6","6"
"2012","35-65 y.","college entrance qualification","5.14","5","1731","3","4","6","7","5.07","5.21","5","5"
"2012","35-65 y.","lower secondary degree","5.23","5","902","3","4","6","7","5.13","5.33","5","6"
"2012","35-65 y.","no degree/no degree yet","5.21","5","78","3","4","6","7","4.86","5.56","5","6"
"2012","35-65 y.","Other degree","4.96","5","476","3","4","6","7","4.82","5.1","5","5"
"2012","35-65 y.","secondary school degree","5.41","6","1700","3","5","7","7","5.34","5.48","5","6"
"2012","66 and older","college entrance qualification","","","","","","","","","","",""
"2012","66 and older","lower secondary degree","","","","","","","","","","",""
"2012","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","",""
"2012","66 and older","secondary school degree","","","","","","","","","","",""
"2013","16-34 y.","college entrance qualification","5.25","5","1444","3","4","6","7","5.18","5.32","5","5"
"2013","16-34 y.","lower secondary degree","5.19","5","473","3","4","6","7","5.07","5.31","5","6"
"2013","16-34 y.","no degree/no degree yet","5.23","6","296","3","4","6","7","5.07","5.39","5","6"
"2013","16-34 y.","Other degree","5.08","5","98","4","4","6","7","4.8","5.36","5","5"
"2013","16-34 y.","secondary school degree","5.25","5","962","3","4","6","7","5.17","5.33","5","6"
"2013","35-65 y.","college entrance qualification","4.98","5","2990","3","4","6","7","4.93","5.03","5","5"
"2013","35-65 y.","lower secondary degree","5.07","5","2714","3","4","6","7","5.01","5.13","5","5"
"2013","35-65 y.","no degree/no degree yet","5.03","5","117","3","4","6","7","4.73","5.33","5","6"
"2013","35-65 y.","Other degree","5.2","5","659","3","4","6","7","5.09","5.31","5","6"
"2013","35-65 y.","secondary school degree","5.16","5","3670","3","4","6","7","5.11","5.21","5","6"
"2013","66 and older","college entrance qualification","5.12","5","953","3","4","6","7","5.03","5.21","5","6"
"2013","66 and older","lower secondary degree","5.08","5","2634","3","4","6","7","5.03","5.13","5","5"
"2013","66 and older","no degree/no degree yet","4.71","5","73","3","4","6","7","4.36","5.06","4","5"
"2013","66 and older","Other degree","4.98","5","255","3","4","6","7","4.79","5.17","5","5"
"2013","66 and older","secondary school degree","5.22","5","992","3","4","6","7","5.13","5.31","5","5"
"2014","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2014","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","35-65 y.","Other degree","","","","","","","","","","",""
"2016","35-65 y.","secondary school degree","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","5.21","5","2176","3","4","6","7","5.15","5.27","5","5"
"2017","16-34 y.","lower secondary degree","5.27","6","829","3","4","6","7","5.17","5.37","5","6"
"2017","16-34 y.","no degree/no degree yet","5.37","5","995","3","5","6","7","5.28","5.46","6","6"
"2017","16-34 y.","Other degree","5.38","6","1285","4","5","6","7","5.31","5.45","6","6"
"2017","16-34 y.","secondary school degree","5.29","6","1441","3","4","6","7","5.22","5.36","5","6"
"2017","35-65 y.","college entrance qualification","4.94","5","4706","3","4","6","7","4.9","4.98","5","5"
"2017","35-65 y.","lower secondary degree","5.17","5","2946","3","4","6","7","5.12","5.22","5","6"
"2017","35-65 y.","no degree/no degree yet","5.19","6","781","3","4","6","7","5.08","5.3","6","6"
"2017","35-65 y.","Other degree","5.14","5","2940","3","4","6","7","5.09","5.19","6","6"
"2017","35-65 y.","secondary school degree","5.22","5","4987","3","4","6","7","5.18","5.26","5","6"
"2017","66 and older","college entrance qualification","5.04","5","1061","3","4","6","7","4.96","5.12","5","5"
"2017","66 and older","lower secondary degree","5.01","5","2323","3","4","6","7","4.95","5.07","5","5"
"2017","66 and older","no degree/no degree yet","5.13","5","72","3","5","6","7","4.73","5.53","5","6"
"2017","66 and older","Other degree","4.95","5","333","3","4","6","7","4.78","5.12","5","5"
"2017","66 and older","secondary school degree","5.11","5","1192","3","4","6","7","5.03","5.19","5","5"
"2018","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","35-65 y.","Other degree","","","","","","","","","","",""
"2018","35-65 y.","secondary school degree","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","5.16","5","2090","3","4","6","7","5.1","5.22","5","5"
"2019","16-34 y.","lower secondary degree","5.1","5","639","3","4","6","7","4.98","5.22","5","6"
"2019","16-34 y.","no degree/no degree yet","5.27","6","414","3","4","6","7","5.13","5.41","5","5"
"2019","16-34 y.","Other degree","5.05","5","354","3","4","6","7","4.89","5.21","5","5"
"2019","16-34 y.","secondary school degree","5.25","6","1168","3","4","6","7","5.16","5.34","5","6"
"2019","35-65 y.","college entrance qualification","4.88","5","5227","3","4","6","7","4.84","4.92","5","5"
"2019","35-65 y.","lower secondary degree","5.1","5","2512","3","4","6","7","5.04","5.16","5","5"
"2019","35-65 y.","no degree/no degree yet","5.12","5","294","3","4","6","7","4.93","5.31","5","5"
"2019","35-65 y.","Other degree","5.07","5","1843","3","4","6","7","5","5.14","5","5"
"2019","35-65 y.","secondary school degree","5.11","5","4901","3","4","6","7","5.07","5.15","5","6"
"2019","66 and older","college entrance qualification","4.96","5","1223","3","4","6","7","4.88","5.04","5","5"
"2019","66 and older","lower secondary degree","4.99","5","2140","3","4","6","7","4.93","5.05","5","5"
"2019","66 and older","no degree/no degree yet","5.43","6","63","3","4","7","7","5.03","5.83","5","6"
"2019","66 and older","Other degree","4.78","5","341","3","4","6","7","4.61","4.95","5","5"
"2019","66 and older","secondary school degree","5.13","5","1345","3","4","6","7","5.06","5.2","5","5"
