"plh0172","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2008","Not Employed","Not Working","465","0.0699712455756887","0.0641898283115861","0.0757526628397914","3"
"3 on Scale 1 to 10","2008","Employed","Full Time","356","0.0500942240304782","0.0451570264750863","0.05503142158587","3"
"3 on Scale 1 to 10","2008","Employed","Part Time","227","0.0637672927078773","0.0565656824202268","0.0709689029955278","3"
"3 on Scale 1 to 10","2008","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","2008","Employed","Part Time","265","0.0659876540101422","0.0586704295976812","0.0733048784226032","4"
"4 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2008","Employed","Not Working","","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","Not Working","505","0.0671875858264542","0.061513864496805","0.0728613071561035","4"
"4 on Scale 1 to 10","2008","Employed","Full Time","440","0.0598013949733206","0.0544346386970092","0.065168151249632","4"
"5 on Scale 1 to 10","2008","Not Employed","Not Working","958","0.132655747454994","0.124968247744944","0.140343247165043","5"
"5 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2008","Employed","Full Time","755","0.105802046494921","0.0988404269680854","0.112763666021757","5"
"5 on Scale 1 to 10","2008","Employed","Part Time","496","0.116253154828729","0.106805912970712","0.125700396686746","5"
"5 on Scale 1 to 10","2008","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","2008","Employed","Part Time","438","0.105553060244145","0.0964967471665323","0.114609373321757","6"
"6 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","2008","Not Employed","Not Working","818","0.11148457988704","0.104351678664434","0.118617481109646","6"
"6 on Scale 1 to 10","2008","Employed","Full Time","788","0.100953049414363","0.0941344163306839","0.107771682498042","6"
"6 on Scale 1 to 10","2008","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","2008","Not Employed","Not Working","1063","0.133923402369787","0.126204905838548","0.141641898901027","7"
"7 on Scale 1 to 10","2008","Employed","Full Time","1233","0.160466548173376","0.152159290677475","0.168773805669277","7"
"7 on Scale 1 to 10","2008","Employed","Part Time","702","0.143933454376594","0.13358743329757","0.154279475455618","7"
"7 on Scale 1 to 10","2008","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","2008","Not Employed","Not Working","1578","0.200541069382961","0.191466499137999","0.209615639627924","8"
"8 on Scale 1 to 10","2008","Employed","Part Time","954","0.198574024652196","0.186816073593523","0.21033197571087","8"
"8 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","2008","Employed","Full Time","1747","0.231894632253548","0.22234245963026","0.241446804876835","8"
"8 on Scale 1 to 10","2008","Employed","Not Working","","","","","8"
"8 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","8"
"9 on Scale 1 to 10","2008","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","2008","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","2008","Not Employed","Not Working","876","0.110131818228264","0.103036929833414","0.117226706623113","9"
"9 on Scale 1 to 10","2008","Employed","Full Time","1128","0.14695936559735","0.138945724130027","0.154973007064672","9"
"9 on Scale 1 to 10","2008","Employed","Part Time","661","0.145793980479763","0.135392627560334","0.156195333399192","9"
"9 on Scale 1 to 10","2008","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","2009","Not Employed","Not Working","63","0.0112987144235955","0.00879814937272928","0.0137992794744616","0"
"0 Completely dissatisfied","2009","Employed","Full Time","29","","","","0"
"0 Completely dissatisfied","2009","Employed","Part Time","22","","","","0"
"0 Completely dissatisfied","2009","Employed","Not Working","","","","","0"
"0 Completely dissatisfied","2009","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","2009","Not Employed","Full Time","","","","","0"
"1 on Scale 1 to 10","2009","Employed","Part Time","46","0.0120009811540271","0.00871837635086196","0.0152835859571923","1"
"1 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","Not Working","95","0.0156696440011422","0.0127313780953687","0.0186079099069157","1"
"1 on Scale 1 to 10","2009","Employed","Full Time","43","0.00582766957423476","0.00404519921424893","0.00761013993422059","1"
"1 on Scale 1 to 10","2009","Employed","Not Working","","","","","1"
"10 Completely satisfied","2009","Employed","Part Time","427","0.10285764738555","0.093700062770391","0.112015232000709","10"
"10 Completely satisfied","2009","Employed","Not Working","","","","","10"
"10 Completely satisfied","2009","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","2009","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","2009","Not Employed","Not Working","624","0.0908482939549324","0.0840489398631891","0.0976476480466757","10"
"10 Completely satisfied","2009","Employed","Full Time","784","0.108453745177136","0.101171953701591","0.115735536652681","10"
"2 on Scale 1 to 10","2009","Not Employed","Not Working","260","0.039403914376909","0.0348010181770041","0.044006810576814","2"
"2 on Scale 1 to 10","2009","Employed","Part Time","102","0.0321889054396761","0.0268680633553455","0.0375097475240067","2"
"2 on Scale 1 to 10","2009","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","2009","Employed","Full Time","157","0.0240633541893298","0.0204746892158177","0.0276520191628418","2"
"3 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","Not Working","436","0.0752694893276174","0.0690277134588144","0.0815112651964204","3"
"3 on Scale 1 to 10","2009","Employed","Full Time","335","0.0460421195637789","0.0411343261287303","0.0509499129988276","3"
"3 on Scale 1 to 10","2009","Employed","Part Time","251","0.0663970426655104","0.0588914075997065","0.0739026777313142","3"
"3 on Scale 1 to 10","2009","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","2009","Employed","Part Time","265","0.0613487549000955","0.0541146138240581","0.068582895976133","4"
"4 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","Not Working","521","0.0769979014216233","0.0706907700051629","0.0833050328380836","4"
"4 on Scale 1 to 10","2009","Employed","Full Time","404","0.060505140382228","0.0549218866902208","0.0660883940742352","4"
"4 on Scale 1 to 10","2009","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2009","Not Employed","Not Working","878","0.138782903014881","0.130603616963952","0.14696218906581","5"
"5 on Scale 1 to 10","2009","Employed","Part Time","458","0.112441512004923","0.102918073179757","0.121964950830089","5"
"5 on Scale 1 to 10","2009","Employed","Full Time","742","0.108041655359174","0.100772031800917","0.115311278917432","5"
"5 on Scale 1 to 10","2009","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","Not Working","684","0.0946424741961175","0.0877170848858697","0.101567863506365","6"
"6 on Scale 1 to 10","2009","Employed","Full Time","738","0.114585768305016","0.10712673389051","0.122044802719522","6"
"6 on Scale 1 to 10","2009","Employed","Part Time","427","0.0975436135642762","0.0885993518471985","0.106487875281354","6"
"6 on Scale 1 to 10","2009","Employed","Not Working","","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","6"
"7 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","2009","Not Employed","Not Working","1031","0.138235915208645","0.130070171728425","0.146401658688865","7"
"7 on Scale 1 to 10","2009","Employed","Full Time","1189","0.162776840439119","0.15413192110677","0.171421759771468","7"
"7 on Scale 1 to 10","2009","Employed","Part Time","674","0.143743668717023","0.133167503478209","0.154319833955836","7"
"7 on Scale 1 to 10","2009","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","2009","Not Employed","Not Working","1444","0.201653763923839","0.192161060799061","0.211146467048618","8"
"8 on Scale 1 to 10","2009","Employed","Part Time","931","0.217538951673047","0.205101487396808","0.229976415949286","8"
"8 on Scale 1 to 10","2009","Employed","Not Working","","","","","8"
"8 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","2009","Employed","Full Time","1559","0.216425585508372","0.206782002009115","0.226069169007629","8"
"9 on Scale 1 to 10","2009","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","2009","Not Employed","Not Working","827","0.117196986150698","0.109587046426455","0.12480692587494","9"
"9 on Scale 1 to 10","2009","Employed","Full Time","1025","0.147573068221022","0.139267369838212","0.155878766603831","9"
"9 on Scale 1 to 10","2009","Employed","Part Time","624","0.149316819057417","0.138572713784107","0.160060924330727","9"
"9 on Scale 1 to 10","2009","Employed","Not Working","","","","","9"
"9 on Scale 1 to 10","2009","Not Employed","Part Time","","","","","9"
"0 Completely dissatisfied","2010","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","2010","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","2010","Not Employed","Not Working","103","0.011717947859705","0.00942223601122269","0.0140136597081873","0"
"0 Completely dissatisfied","2010","Employed","Full Time","45","0.00626439243210814","0.00465503845635612","0.00787374640786016","0"
"0 Completely dissatisfied","2010","Employed","Part Time","45","0.00725272745806488","0.00516634214917745","0.0093391127669523","0"
"0 Completely dissatisfied","2010","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","2010","Employed","Part Time","68","0.011428093541541","0.00881463562495015","0.0140415514581318","1"
"1 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","2010","Not Employed","Not Working","125","0.0162463172787237","0.0135493741298765","0.0189432604275709","1"
"1 on Scale 1 to 10","2010","Employed","Full Time","56","0.00441473165342191","0.00306244718714025","0.00576701611970357","1"
"1 on Scale 1 to 10","2010","Employed","Not Working","","","","","1"
"10 Completely satisfied","2010","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","2010","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","2010","Not Employed","Not Working","923","0.0952439098679969","0.0889815862608823","0.101506233475111","10"
"10 Completely satisfied","2010","Employed","Part Time","830","0.117319183971356","0.109406736379954","0.125231631562757","10"
"10 Completely satisfied","2010","Employed","Not Working","","","","","10"
"10 Completely satisfied","2010","Employed","Full Time","1143","0.106765098668167","0.10046606154195","0.113064135794383","10"
"2 on Scale 1 to 10","2010","Not Employed","Not Working","324","0.0434975772379589","0.0391462002359676","0.0478489542399503","2"
"2 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","2010","Employed","Part Time","207","0.0337558365835919","0.0293152293152976","0.0381964438518861","2"
"2 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","2010","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","2010","Employed","Full Time","191","0.0191595694379145","0.0163633662565579","0.0219557726192711","2"
"3 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2010","Not Employed","Not Working","583","0.0736171059839276","0.0680460724234366","0.0791881395444187","3"
"3 on Scale 1 to 10","2010","Employed","Full Time","452","0.0609874850497603","0.0561062162281749","0.0658687538713457","3"
"3 on Scale 1 to 10","2010","Employed","Part Time","324","0.0477451541279348","0.0425023246657325","0.0529879835901372","3"
"3 on Scale 1 to 10","2010","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2010","Employed","Part Time","397","0.059268127670857","0.0534622481585584","0.0650740071831557","4"
"4 on Scale 1 to 10","2010","Employed","Not Working","","","","","4"
"4 on Scale 1 to 10","2010","Not Employed","Not Working","556","0.0682941914813282","0.0629129506810267","0.0736754322816298","4"
"4 on Scale 1 to 10","2010","Employed","Full Time","562","0.0738966539772884","0.0685606175347027","0.0792326904198741","4"
"5 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2010","Not Employed","Not Working","1112","0.140700327616788","0.13328259766708","0.148118057566497","5"
"5 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2010","Employed","Full Time","983","0.107994629663971","0.101663787479736","0.114325471848205","5"
"5 on Scale 1 to 10","2010","Employed","Part Time","732","0.113362792402556","0.105567494269287","0.121158090535826","5"
"5 on Scale 1 to 10","2010","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","2010","Employed","Part Time","643","0.111890189976572","0.104139259792468","0.119641120160676","6"
"6 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","6"
"6 on Scale 1 to 10","2010","Not Employed","Not Working","850","0.0988085259274927","0.0924426687862748","0.105174383068711","6"
"6 on Scale 1 to 10","2010","Employed","Full Time","988","0.108204679334089","0.101868429555962","0.114540929112215","6"
"6 on Scale 1 to 10","2010","Employed","Not Working","","","","","6"
"7 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","2010","Not Employed","Not Working","1192","0.132113736846891","0.124890089489869","0.139337384203913","7"
"7 on Scale 1 to 10","2010","Employed","Full Time","1510","0.151197517070986","0.143890294704896","0.158504739437075","7"
"7 on Scale 1 to 10","2010","Employed","Part Time","978","0.148016232649073","0.139284612807947","0.156747852490199","7"
"7 on Scale 1 to 10","2010","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","8"
"8 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","2010","Not Employed","Not Working","1698","0.207064233580944","0.198420075721432","0.215708391440457","8"
"8 on Scale 1 to 10","2010","Employed","Full Time","2008","0.224505493925317","0.215994514854469","0.233016472996165","8"
"8 on Scale 1 to 10","2010","Employed","Part Time","1296","0.206231496289253","0.196283195373162","0.216179797205344","8"
"8 on Scale 1 to 10","2010","Employed","Not Working","","","","","8"
"9 on Scale 1 to 10","2010","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","2010","Not Employed","Part Time","","","","","9"
"9 on Scale 1 to 10","2010","Not Employed","Not Working","975","0.112696126318244","0.105950196419694","0.119442056216793","9"
"9 on Scale 1 to 10","2010","Employed","Full Time","1295","0.136609748786978","0.12960453990101","0.143614957672947","9"
"9 on Scale 1 to 10","2010","Employed","Part Time","834","0.1437301653292","0.135104278207767","0.152356052450633","9"
"9 on Scale 1 to 10","2010","Employed","Not Working","","","","","9"
"0 Completely dissatisfied","2011","Not Employed","Not Working","100","0.0116006270111256","0.00939181234072198","0.0138094416815291","0"
"0 Completely dissatisfied","2011","Employed","Full Time","39","0.00424741073771654","0.00295693439400883","0.00553788708142425","0"
"0 Completely dissatisfied","2011","Employed","Part Time","48","0.00900124410029393","0.00680575311523083","0.011196735085357","0"
"0 Completely dissatisfied","2011","Employed","Not Working","","","","","0"
"0 Completely dissatisfied","2011","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","2011","Not Employed","Full Time","","","","","0"
"1 on Scale 1 to 10","2011","Employed","Part Time","62","0.00781483845623826","0.00576792161012489","0.00986175530235163","1"
"1 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","2011","Not Employed","Not Working","144","0.0178481382039425","0.0151170350861888","0.0205792413216962","1"
"1 on Scale 1 to 10","2011","Employed","Full Time","86","0.00971648096025607","0.00777001652540946","0.0116629453951027","1"
"1 on Scale 1 to 10","2011","Employed","Not Working","","","","","1"
"10 Completely satisfied","2011","Employed","Part Time","912","0.120032111335389","0.112477259198898","0.127586963471881","10"
"10 Completely satisfied","2011","Employed","Not Working","","","","","10"
"10 Completely satisfied","2011","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","2011","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","2011","Not Employed","Not Working","985","0.102733817267091","0.0964710008917022","0.108996633642479","10"
"10 Completely satisfied","2011","Employed","Full Time","1151","0.114661168747405","0.108338868251657","0.120983469243154","10"
"2 on Scale 1 to 10","2011","Not Employed","Not Working","354","0.0421830138408657","0.0380366979525272","0.0463293297292042","2"
"2 on Scale 1 to 10","2011","Employed","Part Time","213","0.035257471185821","0.0309702575462747","0.0395446848253673","2"
"2 on Scale 1 to 10","2011","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","2011","Employed","Full Time","210","0.0260081430342263","0.0228499073904934","0.0291663786779591","2"
"3 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2011","Not Employed","Not Working","593","0.0717729974037158","0.0664487288037914","0.0770972660036402","3"
"3 on Scale 1 to 10","2011","Employed","Full Time","454","0.0464492814379777","0.0422731554328848","0.0506254074430705","3"
"3 on Scale 1 to 10","2011","Employed","Part Time","373","0.0579783249617147","0.0525457326613931","0.0634109172620363","3"
"3 on Scale 1 to 10","2011","Employed","Not Working","","","","","3"
"4 on Scale 1 to 10","2011","Employed","Part Time","438","0.0607605292259319","0.0552073361248681","0.0663137223269957","4"
"4 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2011","Not Employed","Not Working","638","0.0747734316350508","0.069347803559954","0.0801990597101476","4"
"4 on Scale 1 to 10","2011","Employed","Full Time","563","0.0618228935120535","0.0570439788588194","0.0666018081652875","4"
"4 on Scale 1 to 10","2011","Employed","Not Working","","","","","4"
"5 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2011","Not Employed","Not Working","1210","0.137331847994008","0.130231823770747","0.144431872217269","5"
"5 on Scale 1 to 10","2011","Employed","Part Time","820","0.120205609269514","0.112646044449186","0.127765174089841","5"
"5 on Scale 1 to 10","2011","Employed","Not Working","","","","","5"
"5 on Scale 1 to 10","2011","Employed","Full Time","1028","0.110724382107568","0.104497767009051","0.116950997206085","5"
"6 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","6"
"6 on Scale 1 to 10","2011","Not Employed","Not Working","917","0.101123287567031","0.0949041814033993","0.107342393730662","6"
"6 on Scale 1 to 10","2011","Employed","Full Time","1038","0.0998377135629673","0.0938890430433433","0.105786384082591","6"
"6 on Scale 1 to 10","2011","Employed","Part Time","741","0.108197931380902","0.100977094232999","0.115418768528805","6"
"6 on Scale 1 to 10","2011","Employed","Not Working","","","","","6"
"6 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","6"
"7 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","7"
"7 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","7"
"7 on Scale 1 to 10","2011","Not Employed","Not Working","1222","0.135038116024395","0.127988280482077","0.142087951566712","7"
"7 on Scale 1 to 10","2011","Employed","Full Time","1598","0.165402781979578","0.158030158305127","0.17277540565403","7"
"7 on Scale 1 to 10","2011","Employed","Part Time","1115","0.146932654916694","0.138702753068768","0.155162556764621","7"
"7 on Scale 1 to 10","2011","Employed","Not Working","","","","","7"
"8 on Scale 1 to 10","2011","Not Employed","Not Working","1792","0.191409195873054","0.183294016677504","0.199524375068603","8"
"8 on Scale 1 to 10","2011","Employed","Part Time","1443","0.204104899117953","0.194735786393194","0.213474011842713","8"
"8 on Scale 1 to 10","2011","Employed","Not Working","","","","","8"
"8 on Scale 1 to 10","2011","Employed","Full Time","2193","0.217841832597038","0.20965096079998","0.226032704394097","8"
"8 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","8"
"8 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","8"
"9 on Scale 1 to 10","2011","Not Employed","Full Time","","","","","9"
"9 on Scale 1 to 10","2011","Not Employed","Not Working","1073","0.114185527179722","0.107625143609087","0.120745910750356","9"
"9 on Scale 1 to 10","2011","Employed","Full Time","1396","0.143287911323212","0.136335516639722","0.150240306006702","9"
"9 on Scale 1 to 10","2011","Employed","Part Time","944","0.129714386049547","0.121904066400128","0.137524705698966","9"
"9 on Scale 1 to 10","2011","Employed","Not Working","","","","","9"
"9 on Scale 1 to 10","2011","Not Employed","Part Time","","","","","9"
"0 Completely dissatisfied","2012","Not Employed","Full Time","","","","","0"
"0 Completely dissatisfied","2012","Not Employed","Part Time","","","","","0"
"0 Completely dissatisfied","2012","Not Employed","Not Working","112","0.0134835115626538","0.0111416364927064","0.0158253866326011","0"
"0 Completely dissatisfied","2012","Employed","Full Time","40","0.00508202128810838","0.00368814213001846","0.0064759004461983","0"
"0 Completely dissatisfied","2012","Employed","Part Time","50","0.00804049904197924","0.00597706312075512","0.0101039349632034","0"
"0 Completely dissatisfied","2012","Employed","Not Working","","","","","0"
"1 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","1"
"1 on Scale 1 to 10","2012","Not Employed","Part Time","","","","","1"
"1 on Scale 1 to 10","2012","Employed","Part Time","66","0.00928931760685652","0.00707281706122961","0.0115058181524834","1"
"1 on Scale 1 to 10","2012","Not Employed","Not Working","152","0.0170434950892809","0.0144153065102441","0.0196716836683176","1"
"1 on Scale 1 to 10","2012","Employed","Full Time","64","0.00741643912264739","0.0057345610747249","0.00909831717056989","1"
"1 on Scale 1 to 10","2012","Employed","Not Working","","","","","1"
"10 Completely satisfied","2012","Not Employed","Full Time","","","","","10"
"10 Completely satisfied","2012","Not Employed","Not Working","986","0.105224383358334","0.0989938488131546","0.111454917903514","10"
"10 Completely satisfied","2012","Employed","Not Working","","","","","10"
"10 Completely satisfied","2012","Not Employed","Part Time","","","","","10"
"10 Completely satisfied","2012","Employed","Part Time","843","0.115213417794682","0.107836527792049","0.122590307797316","10"
"10 Completely satisfied","2012","Employed","Full Time","1162","0.110905114831553","0.104749618330344","0.117060611332761","10"
"2 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","2"
"2 on Scale 1 to 10","2012","Not Employed","Not Working","340","0.0432286435929526","0.0390991202049714","0.0473581669809337","2"
"2 on Scale 1 to 10","2012","Employed","Part Time","216","0.028878311138603","0.0250090749935989","0.0327475472836071","2"
"2 on Scale 1 to 10","2012","Employed","Not Working","","","","","2"
"2 on Scale 1 to 10","2012","Not Employed","Part Time","","","","","2"
"2 on Scale 1 to 10","2012","Employed","Full Time","208","0.0212849767801405","0.0184556835349324","0.0241142700253486","2"
"3 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","3"
"3 on Scale 1 to 10","2012","Not Employed","Part Time","","","","","3"
"3 on Scale 1 to 10","2012","Not Employed","Not Working","590","0.0663959778831729","0.061340499169637","0.0714514565967088","3"
"3 on Scale 1 to 10","2012","Employed","Full Time","488","0.0523646032425957","0.0479979089266278","0.0567312975585636","3"
"3 on Scale 1 to 10","2012","Employed","Not Working","","","","","3"
"3 on Scale 1 to 10","2012","Employed","Part Time","433","0.0609569788832349","0.0554291196440315","0.0664848381224384","3"
"4 on Scale 1 to 10","2012","Employed","Not Working","","","","","4"
"4 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","4"
"4 on Scale 1 to 10","2012","Not Employed","Part Time","","","","","4"
"4 on Scale 1 to 10","2012","Employed","Part Time","456","0.068121209625058","0.0622998637603167","0.0739425554897993","4"
"4 on Scale 1 to 10","2012","Not Employed","Not Working","611","0.0685931235217982","0.063460728759102","0.0737255182844944","4"
"4 on Scale 1 to 10","2012","Employed","Full Time","575","0.057849572384839","0.0532731779765514","0.0624259667931267","4"
"5 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","5"
"5 on Scale 1 to 10","2012","Not Employed","Not Working","1221","0.138072265075205","0.131067417398446","0.145077112751964","5"
"5 on Scale 1 to 10","2012","Not Employed","Part Time","","","","","5"
"5 on Scale 1 to 10","2012","Employed","Full Time","1057","0.111126769149247","0.104965892655777","0.117287645642717","5"
"5 on Scale 1 to 10","2012","Employed","Part Time","799","0.11636322143817","0.108954431634803","0.123772011241537","5"
"5 on Scale 1 to 10","2012","Employed","Not Working","","","","","5"
"6 on Scale 1 to 10","2012","Not Employed","Full Time","","","","","6"
