"plh0172","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2008","Couple + C. LE 16 ","higher vocational","1","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE 16 ","higher education","5","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","in school","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","inadequately","1","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","general elemantary","1","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","middle vocational","5","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","higher vocational","2","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","higher education","2","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","in school","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","inadequately","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","general elemantary","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","middle vocational","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","higher vocational","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","higher education","","","","","0"
"1 on Scale 1 to 10","2008","1-pers.-HH","middle vocational","24","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher education","7","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","general elemantary","8","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","higher education","7","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","general elemantary","12","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","middle vocational","30","0.00576073824274126","0.00333233954044041","0.0081891369450421","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","18","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","5","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","higher education","13","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","in school","","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","middle vocational","4","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","higher education","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","inadequately","2","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","middle vocational","6","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher vocational","4","","","","1"
"10 Completely satisfied","2008","1-pers.-HH","in school","1","","","","10"
"10 Completely satisfied","2008","1-pers.-HH","inadequately","3","","","","10"
"10 Completely satisfied","2008","1-pers.-HH","general elemantary","41","0.0997399670898589","0.0705923087947017","0.128887625385016","10"
"10 Completely satisfied","2008","1-pers.-HH","middle vocational","169","0.103945201076661","0.0889158576182563","0.118974544535067","10"
"10 Completely satisfied","2008","1-pers.-HH","vocational + Abi","13","","","","10"
"10 Completely satisfied","2008","1-pers.-HH","higher vocational","10","","","","10"
"10 Completely satisfied","2008","1-pers.-HH","higher education","72","0.0969116839836734","0.0736251191130011","0.120198248854346","10"
"10 Completely satisfied","2008","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","2008","(Married) couple without C. ","vocational + Abi","32","0.12458234596067","0.0879380234636921","0.161226668457648","10"
"10 Completely satisfied","2008","(Married) couple without C. ","higher vocational","49","0.10287578768657","0.0773703538210848","0.128381221552055","10"
"10 Completely satisfied","2008","(Married) couple without C. ","higher education","155","0.0993780917831107","0.0854994949114962","0.113256688654725","10"
"10 Completely satisfied","2008","Single parent ","in school","13","","","","10"
"10 Completely satisfied","2008","Single parent ","vocational + Abi","1","","","","10"
"10 Completely satisfied","2008","Single parent ","higher vocational","4","","","","10"
"10 Completely satisfied","2008","Single parent ","higher education","18","","","","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","inadequately","5","","","","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","general elemantary","23","","","","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","middle vocational","176","0.105116746232791","0.0897985765565363","0.120434915909045","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","vocational + Abi","34","0.13571841746818","0.0980756492368905","0.173361185699469","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","higher vocational","35","0.103531875638894","0.0702563731690702","0.136807378108718","10"
"10 Completely satisfied","2008","Couple + C. LE 16 ","higher education","74","0.0967728105717477","0.0759848080860647","0.117560813057431","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","in school","36","0.221441722335635","0.156284722277471","0.286598722393799","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","inadequately","6","","","","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","general elemantary","63","0.199790785793184","0.159850862385027","0.239730709201342","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","higher education","61","0.116477537648377","0.0909152161981322","0.142039859098621","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","in school","22","","","","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","inadequately","3","","","","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","general elemantary","23","","","","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","middle vocational","45","0.0835870659521383","0.0591064415611972","0.108067690343079","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","vocational + Abi","7","","","","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","higher vocational","13","","","","10"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","higher education","28","","","","10"
"10 Completely satisfied","2008","(Married) couple without C. ","inadequately","5","","","","10"
"10 Completely satisfied","2008","(Married) couple without C. ","general elemantary","40","0.0620180455425237","0.043063683222175","0.0809724078628725","10"
"10 Completely satisfied","2008","(Married) couple without C. ","middle vocational","360","0.0999856269766329","0.0903600011351486","0.109611252818117","10"
"10 Completely satisfied","2008","Single parent ","inadequately","4","","","","10"
"10 Completely satisfied","2008","Single parent ","general elemantary","28","","","","10"
"10 Completely satisfied","2008","Single parent ","middle vocational","55","0.0912864831078822","0.0668809706083527","0.115691995607412","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","middle vocational","187","0.11850209595856","0.103106614682235","0.133897577234885","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","vocational + Abi","14","","","","10"
"10 Completely satisfied","2008","Couple + C. GT 16 ","higher vocational","14","","","","10"
"2 on Scale 1 to 10","2008","1-pers.-HH","middle vocational","80","0.0546160463908959","0.0434259263592384","0.0658061664225534","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","general elemantary","27","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","inadequately","2","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","15","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","higher education","15","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","higher vocational","16","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","higher education","47","0.0221178981781765","0.0152953885590697","0.0289404077972832","2"
"2 on Scale 1 to 10","2008","Single parent ","in school","1","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","higher vocational","4","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","middle vocational","136","0.0385566927346471","0.0323787028335495","0.0447346826357447","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","26","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","10","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","18","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","1","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","inadequately","1","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","general elemantary","20","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","3","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher education","18","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","in school","4","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","inadequately","1","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","3","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","general elemantary","11","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","middle vocational","15","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","higher education","3","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","general elemantary","11","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","middle vocational","34","0.0273920995823808","0.0192400035318485","0.0355441956329131","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher vocational","9","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher education","8","","","","2"
"3 on Scale 1 to 10","2008","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","middle vocational","132","0.0884753059480935","0.0744902000836582","0.102460411812529","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","vocational + Abi","13","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","higher vocational","13","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","higher education","26","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","inadequately","2","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","vocational + Abi","13","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","higher vocational","39","0.0752919347944534","0.0531392488115011","0.0974446207774056","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","higher education","79","0.0446574973775502","0.035075507199894","0.0542394875552065","3"
"3 on Scale 1 to 10","2008","Single parent ","in school","1","","","","3"
"3 on Scale 1 to 10","2008","Single parent ","inadequately","2","","","","3"
"3 on Scale 1 to 10","2008","Single parent ","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","inadequately","2","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","general elemantary","12","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","middle vocational","81","0.0650347560979252","0.0527190810350743","0.0773504311607761","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher education","41","0.0581609477509191","0.0417042889071685","0.0746176065946697","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","in school","2","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","inadequately","1","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","21","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","75","0.0434715841148434","0.0337581838958523","0.0531849843338344","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","4","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","1","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","8","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","21","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher education","5","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","general elemantary","37","0.0780087695962169","0.0569327784338689","0.099084760758565","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","middle vocational","216","0.0641328336025839","0.0562717432773215","0.0719939239278462","3"
"3 on Scale 1 to 10","2008","Single parent ","general elemantary","14","","","","3"
"3 on Scale 1 to 10","2008","Single parent ","middle vocational","35","0.073542854435615","0.051424434014078","0.095661274857152","3"
"3 on Scale 1 to 10","2008","Single parent ","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2008","Single parent ","higher education","8","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","13","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","20","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","inadequately","3","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","general elemantary","25","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","vocational + Abi","11","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher vocational","22","","","","3"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher education","41","0.0620481088525875","0.0450855199068468","0.0790106977983283","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","6","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","2","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","36","0.0499356324780446","0.0306697397658646","0.0692015251902246","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","inadequately","1","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","general elemantary","41","0.0994889356911509","0.0703739223595855","0.128603949022716","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","middle vocational","110","0.0741802133792282","0.0612746261473835","0.0870858006110728","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","higher vocational","15","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","higher education","34","0.0554682234702555","0.037451215892276","0.0734852310482349","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","inadequately","4","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","general elemantary","52","0.0945023115835077","0.0715134329476094","0.117491190219406","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","middle vocational","280","0.0712006472493601","0.0629490430284264","0.0794522514702939","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","higher vocational","33","0.0682166033263538","0.0470499416023243","0.0893832650503833","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","higher education","91","0.0586099974855783","0.047713181348201","0.0695068136229555","4"
"4 on Scale 1 to 10","2008","Single parent ","in school","3","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","inadequately","1","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","general elemantary","12","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","vocational + Abi","9","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","higher vocational","4","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","higher education","12","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","inadequately","1","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","general elemantary","12","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","middle vocational","89","0.0527868064657783","0.0416188350379918","0.0639547778935648","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher vocational","13","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","in school","5","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","19","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","116","0.0770433058331675","0.0643411414504467","0.0897454702158884","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","12","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","11","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","35","0.0375169874303778","0.0223750684129103","0.0526589064478453","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","4","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher education","7","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","middle vocational","28","","","","4"
"5 on Scale 1 to 10","2008","1-pers.-HH","higher education","66","0.112050899339631","0.0872222008032257","0.136879597876037","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","1","","","","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","vocational + Abi","21","","","","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","higher vocational","23","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","183","0.109668203164402","0.0947836460169979","0.124552760311806","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","14","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","24","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","62","0.0969821710176508","0.0734010461955279","0.120563295839774","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","8","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","16","","","","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","inadequately","3","","","","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","general elemantary","64","0.146368049889344","0.111985067216895","0.180751032561794","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","middle vocational","210","0.130551220292266","0.11395982267834","0.147142617906192","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","inadequately","10","","","","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","general elemantary","102","0.159259860330197","0.130503298819722","0.188016421840672","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","middle vocational","455","0.127468643379145","0.116767561919138","0.138169724839152","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","vocational + Abi","34","0.113994787544101","0.078730799206254","0.149258775881947","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","higher vocational","71","0.157892787686934","0.12727916821493","0.188506407158937","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","in school","13","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","inadequately","4","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","38","0.087637928196572","0.0593925503578896","0.115883306035254","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","higher education","165","0.0844042485036732","0.0715080111123795","0.097300485894967","5"
"5 on Scale 1 to 10","2008","Single parent ","in school","3","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","inadequately","1","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","general elemantary","19","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","middle vocational","65","0.133764060491724","0.104919825772431","0.162608295211017","5"
"5 on Scale 1 to 10","2008","Single parent ","vocational + Abi","7","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","higher vocational","4","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","higher education","16","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","inadequately","5","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","general elemantary","29","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","middle vocational","168","0.109740960383261","0.094129975436296","0.125351945330226","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","vocational + Abi","41","0.1252847419618","0.088900194847689","0.16166928907591","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher vocational","39","0.147370798712892","0.108653417456509","0.186088179969274","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","higher education","73","0.120851873328245","0.0979328924357955","0.143770854220695","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","50","0.102144806962371","0.0753581423280798","0.128931471596662","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","10","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","9","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher education","15","","","","5"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","general elemantary","10","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","middle vocational","58","0.11205184162944","0.084151427489957","0.139952255768924","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","general elemantary","23","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","middle vocational","178","0.106943619510945","0.0922226473920908","0.121664591629798","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","in school","10","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","inadequately","2","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","vocational + Abi","4","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","higher vocational","8","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher vocational","22","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","higher education","68","0.128401451387382","0.101744307308898","0.155058595465866","6"
