"plh0172","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2008","Saxony","higher education","1","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","in school","","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","inadequately","1","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","general elemantary","2","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","middle vocational","2","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","higher vocational","2","","","","0"
"0 Completely dissatisfied","2008","Saxony-Anhalt","higher education","3","","","","0"
"0 Completely dissatisfied","2008","Thuringia","in school","","","","","0"
"0 Completely dissatisfied","2008","Thuringia","inadequately","","","","","0"
"0 Completely dissatisfied","2008","Thuringia","general elemantary","1","","","","0"
"0 Completely dissatisfied","2008","Thuringia","middle vocational","3","","","","0"
"0 Completely dissatisfied","2008","Thuringia","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2008","Thuringia","higher vocational","","","","","0"
"0 Completely dissatisfied","2008","Thuringia","higher education","1","","","","0"
"1 on Scale 1 to 10","2008","Brandenburg","in school","","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Berlin","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Berlin","higher education","2","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","in school","","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","higher education","3","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2008","Brandenburg","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","higher education","1","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","in school","","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Berlin","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Berlin","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Berlin","middle vocational","7","","","","1"
"1 on Scale 1 to 10","2008","Berlin","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","middle vocational","","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Hamburg","higher education","1","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","in school","","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","general elemantary","7","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","middle vocational","11","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","higher education","2","","","","1"
"1 on Scale 1 to 10","2008","Berlin","in school","","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","in school","","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","middle vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Schleswig-Holstein","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","higher education","3","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","in school","","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","middle vocational","14","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Bavaria","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Lower Saxony","higher education","1","","","","1"
"1 on Scale 1 to 10","2008","Bremen","in school","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","middle vocational","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Bremen","higher education","","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","in school","","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","general elemantary","5","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","middle vocational","17","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2008","North Rhine-Westphalia","higher education","5","","","","1"
"1 on Scale 1 to 10","2008","Hesse","in school","","","","","1"
"1 on Scale 1 to 10","2008","Hesse","inadequately","1","","","","1"
"1 on Scale 1 to 10","2008","Hesse","general elemantary","4","","","","1"
"1 on Scale 1 to 10","2008","Hesse","middle vocational","7","","","","1"
"1 on Scale 1 to 10","2008","Hesse","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Hesse","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Hesse","higher education","3","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","in school","","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2008","Rhineland-Palatinate,Saarland","higher education","1","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","in school","1","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","inadequately","1","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","middle vocational","2","","","","1"
"1 on Scale 1 to 10","2008","Baden-Württemberg","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","in school","","","","","1"
"1 on Scale 1 to 10","2008","Saxony-Anhalt","higher education","4","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","in school","","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","middle vocational","3","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Thuringia","higher education","2","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","middle vocational","1","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","higher education","2","","","","1"
"1 on Scale 1 to 10","2008","Saxony","in school","","","","","1"
"1 on Scale 1 to 10","2008","Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","2008","Saxony","general elemantary","","","","","1"
"1 on Scale 1 to 10","2008","Saxony","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2008","Saxony","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2008","Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","2008","Saxony","higher education","3","","","","1"
"10 Completely satisfied","2008","Saxony-Anhalt","general elemantary","6","","","","10"
"10 Completely satisfied","2008","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","2008","Brandenburg","vocational + Abi","2","","","","10"
"10 Completely satisfied","2008","Brandenburg","middle vocational","35","0.0778959097896453","0.0518584754569091","0.103933344122381","10"
"10 Completely satisfied","2008","Saxony-Anhalt","in school","3","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","2008","Brandenburg","in school","2","","","","10"
"10 Completely satisfied","2008","Saxony-Anhalt","middle vocational","43","0.0640108720260931","0.0407398262783155","0.0872819177738707","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","in school","2","","","","10"
"10 Completely satisfied","2008","Saxony-Anhalt","higher vocational","7","","","","10"
"10 Completely satisfied","2008","Saxony-Anhalt","higher education","16","","","","10"
"10 Completely satisfied","2008","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","2008","Thuringia","inadequately","1","","","","10"
"10 Completely satisfied","2008","Brandenburg","higher vocational","4","","","","10"
"10 Completely satisfied","2008","Thuringia","in school","","","","","10"
"10 Completely satisfied","2008","Saxony","higher education","25","","","","10"
"10 Completely satisfied","2008","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","2008","Brandenburg","general elemantary","8","","","","10"
"10 Completely satisfied","2008","Brandenburg","higher education","16","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","general elemantary","2","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","middle vocational","19","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","10"
"10 Completely satisfied","2008","Thuringia","general elemantary","10","","","","10"
"10 Completely satisfied","2008","Saxony","higher vocational","10","","","","10"
"10 Completely satisfied","2008","Thuringia","higher vocational","3","","","","10"
"10 Completely satisfied","2008","Thuringia","higher education","12","","","","10"
"10 Completely satisfied","2008","Berlin","higher education","22","","","","10"
"10 Completely satisfied","2008","Thuringia","middle vocational","30","0.0589709667242663","0.0387818238413878","0.0791601096071448","10"
"10 Completely satisfied","2008","Thuringia","vocational + Abi","2","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","higher vocational","2","","","","10"
"10 Completely satisfied","2008","Mecklenburg-Western Pomerania","higher education","6","","","","10"
"10 Completely satisfied","2008","Saxony","in school","2","","","","10"
"10 Completely satisfied","2008","Saxony","inadequately","1","","","","10"
"10 Completely satisfied","2008","Saxony","general elemantary","8","","","","10"
"10 Completely satisfied","2008","Berlin","higher vocational","3","","","","10"
"10 Completely satisfied","2008","Saxony","middle vocational","70","0.0868981893289022","0.0670407470104203","0.106755631647384","10"
"10 Completely satisfied","2008","Saxony","vocational + Abi","6","","","","10"
"10 Completely satisfied","2008","Berlin","vocational + Abi","1","","","","10"
"10 Completely satisfied","2008","Berlin","inadequately","2","","","","10"
"10 Completely satisfied","2008","Berlin","general elemantary","7","","","","10"
"10 Completely satisfied","2008","Berlin","middle vocational","22","","","","10"
"10 Completely satisfied","2008","Bavaria","higher education","72","0.137680590975404","0.109218661711436","0.166142520239372","10"
"10 Completely satisfied","2008","Berlin","in school","","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","in school","4","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","inadequately","","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","general elemantary","5","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","middle vocational","31","0.0784099027845287","0.0476822926998806","0.109137512869177","10"
"10 Completely satisfied","2008","Schleswig-Holstein","vocational + Abi","6","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","higher vocational","6","","","","10"
"10 Completely satisfied","2008","Schleswig-Holstein","higher education","13","","","","10"
"10 Completely satisfied","2008","Hamburg","in school","1","","","","10"
"10 Completely satisfied","2008","Hamburg","inadequately","","","","","10"
"10 Completely satisfied","2008","Hamburg","general elemantary","1","","","","10"
"10 Completely satisfied","2008","Hamburg","middle vocational","15","","","","10"
"10 Completely satisfied","2008","Hamburg","vocational + Abi","3","","","","10"
"10 Completely satisfied","2008","Hamburg","higher vocational","2","","","","10"
"10 Completely satisfied","2008","Hamburg","higher education","5","","","","10"
"10 Completely satisfied","2008","Lower Saxony","in school","15","","","","10"
"10 Completely satisfied","2008","Lower Saxony","inadequately","1","","","","10"
"10 Completely satisfied","2008","Lower Saxony","general elemantary","22","","","","10"
"10 Completely satisfied","2008","Lower Saxony","middle vocational","101","0.0969429615732235","0.0779878694640724","0.115898053682375","10"
"10 Completely satisfied","2008","Lower Saxony","vocational + Abi","4","","","","10"
"10 Completely satisfied","2008","Lower Saxony","higher vocational","13","","","","10"
"10 Completely satisfied","2008","Lower Saxony","higher education","36","0.09899370483928","0.0657480458575995","0.132239363820961","10"
"10 Completely satisfied","2008","Bremen","in school","","","","","10"
"10 Completely satisfied","2008","Bremen","inadequately","","","","","10"
"10 Completely satisfied","2008","Bremen","general elemantary","2","","","","10"
"10 Completely satisfied","2008","Bremen","middle vocational","15","","","","10"
"10 Completely satisfied","2008","Bremen","vocational + Abi","","","","","10"
"10 Completely satisfied","2008","Bremen","higher vocational","1","","","","10"
"10 Completely satisfied","2008","Bremen","higher education","4","","","","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","in school","16","","","","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","inadequately","9","","","","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","general elemantary","49","0.10842659325405","0.0803175786341819","0.136535607873918","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","middle vocational","228","0.112662727418116","0.0984681935474788","0.126857261288753","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","vocational + Abi","24","","","","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","higher vocational","25","","","","10"
"10 Completely satisfied","2008","North Rhine-Westphalia","higher education","82","0.0986935794548126","0.0778031247691583","0.119584034140467","10"
"10 Completely satisfied","2008","Hesse","in school","4","","","","10"
"10 Completely satisfied","2008","Hesse","inadequately","2","","","","10"
"10 Completely satisfied","2008","Hesse","general elemantary","15","","","","10"
"10 Completely satisfied","2008","Hesse","middle vocational","75","0.109180571285529","0.0847111714439881","0.133649971127069","10"
"10 Completely satisfied","2008","Hesse","vocational + Abi","11","","","","10"
"10 Completely satisfied","2008","Hesse","higher vocational","7","","","","10"
"10 Completely satisfied","2008","Hesse","higher education","37","0.116313194706416","0.0815645482775427","0.151061841135288","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","in school","7","","","","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","inadequately","6","","","","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","general elemantary","27","","","","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","middle vocational","64","0.14095365075468","0.112235597160195","0.169671704349166","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","vocational + Abi","10","","","","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","higher vocational","8","","","","10"
"10 Completely satisfied","2008","Rhineland-Palatinate,Saarland","higher education","17","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","in school","8","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","inadequately","4","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","general elemantary","28","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","middle vocational","99","0.0882838688180124","0.0718652401814566","0.104702497454568","10"
"10 Completely satisfied","2008","Baden-Württemberg","vocational + Abi","14","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","higher vocational","15","","","","10"
"10 Completely satisfied","2008","Baden-Württemberg","higher education","47","0.0899851502134166","0.0637776852031969","0.116192615223636","10"
"10 Completely satisfied","2008","Bavaria","in school","8","","","","10"
"10 Completely satisfied","2008","Bavaria","inadequately","2","","","","10"
"10 Completely satisfied","2008","Bavaria","general elemantary","30","0.117352491697646","0.0813511479842479","0.153353835411044","10"
"10 Completely satisfied","2008","Bavaria","middle vocational","168","0.119370331185552","0.102699389216629","0.136041273154475","10"
"10 Completely satisfied","2008","Bavaria","vocational + Abi","20","","","","10"
"10 Completely satisfied","2008","Bavaria","higher vocational","22","","","","10"
"2 on Scale 1 to 10","2008","Berlin","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2008","Saxony","middle vocational","18","","","","2"
"2 on Scale 1 to 10","2008","Saxony","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","2008","Saxony","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2008","Saxony","higher education","11","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","middle vocational","12","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","higher vocational","5","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","higher education","8","","","","2"
"2 on Scale 1 to 10","2008","Thuringia","in school","1","","","","2"
"2 on Scale 1 to 10","2008","Saxony-Anhalt","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Berlin","higher education","9","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","in school","","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","general elemantary","","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","middle vocational","16","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","higher vocational","1","","","","2"
"2 on Scale 1 to 10","2008","Brandenburg","higher education","9","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","in school","","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","general elemantary","1","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","middle vocational","10","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2008","Mecklenburg-Western Pomerania","higher education","4","","","","2"
"2 on Scale 1 to 10","2008","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Saxony","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2008","Saxony","in school","2","","","","2"
"2 on Scale 1 to 10","2008","Bremen","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Bremen","general elemantary","","","","","2"
"2 on Scale 1 to 10","2008","Bremen","middle vocational","2","","","","2"
"2 on Scale 1 to 10","2008","Schleswig-Holstein","higher education","2","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","in school","1","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","general elemantary","3","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","middle vocational","4","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","higher vocational","","","","","2"
"2 on Scale 1 to 10","2008","Hamburg","higher education","","","","","2"
"2 on Scale 1 to 10","2008","Lower Saxony","in school","","","","","2"
"2 on Scale 1 to 10","2008","Lower Saxony","inadequately","1","","","","2"
"2 on Scale 1 to 10","2008","Lower Saxony","general elemantary","8","","","","2"
