"plh0172","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2008","indirect migration background","middle vocational","41","0.110135083478729","0.0758882470196488","0.14438191993781","10"
"10 Completely satisfied","2008","direct migration background","higher education","32","0.0994272604929686","0.0663297443950437","0.132524776590893","10"
"10 Completely satisfied","2008","no migration background","vocational + Abi","80","0.0925280503027708","0.0731951948628494","0.111860905742692","10"
"10 Completely satisfied","2008","direct migration background","middle vocational","79","0.110384311638936","0.0874309408010097","0.133337682476863","10"
"10 Completely satisfied","2008","direct migration background","vocational + Abi","22","","","","10"
"10 Completely satisfied","2008","indirect migration background","general elemantary","25","","","","10"
"2 on Scale 1 to 10","2008","indirect migration background","higher vocational","1","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","inadequately","3","","","","2"
"2 on Scale 1 to 10","2008","no migration background","in school","6","","","","2"
"2 on Scale 1 to 10","2008","no migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","2008","no migration background","general elemantary","51","0.0411523426617016","0.0308996592269693","0.051405026096434","2"
"2 on Scale 1 to 10","2008","no migration background","middle vocational","278","0.0382902491307473","0.0342660196148217","0.0423144786466729","2"
"2 on Scale 1 to 10","2008","no migration background","higher vocational","37","0.0327053301069823","0.0229231670802582","0.0424874931337064","2"
"2 on Scale 1 to 10","2008","no migration background","higher education","104","0.0222238229160793","0.0175387749876621","0.0269088708444966","2"
"2 on Scale 1 to 10","2008","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","general elemantary","21","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","middle vocational","26","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","higher vocational","5","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","higher education","9","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","in school","2","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","middle vocational","8","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2008","no migration background","vocational + Abi","26","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","general elemantary","6","","","","2"
"3 on Scale 1 to 10","2008","no migration background","in school","7","","","","3"
"3 on Scale 1 to 10","2008","no migration background","inadequately","3","","","","3"
"3 on Scale 1 to 10","2008","no migration background","general elemantary","84","0.0618217024130254","0.0493914876518766","0.0742519171741742","3"
"3 on Scale 1 to 10","2008","no migration background","middle vocational","511","0.0669316519966265","0.0616909539558413","0.0721723500374116","3"
"3 on Scale 1 to 10","2008","no migration background","vocational + Abi","37","0.0369610186401458","0.0243736024375375","0.0495484348427541","3"
"3 on Scale 1 to 10","2008","no migration background","higher vocational","86","0.0788473415344411","0.0640253840587251","0.093669299010157","3"
"3 on Scale 1 to 10","2008","no migration background","higher education","152","0.0414522608175599","0.0351169793759998","0.0477875422591199","3"
"3 on Scale 1 to 10","2008","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","inadequately","9","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","general elemantary","28","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","middle vocational","44","0.0621218003719189","0.0444416148745689","0.079801985869269","3"
"3 on Scale 1 to 10","2008","direct migration background","vocational + Abi","14","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","higher vocational","10","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","higher education","20","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","inadequately","1","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","general elemantary","6","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","middle vocational","17","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","higher education","8","","","","3"
"4 on Scale 1 to 10","2008","direct migration background","higher vocational","5","","","","4"
"4 on Scale 1 to 10","2008","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","2008","no migration background","inadequately","5","","","","4"
"4 on Scale 1 to 10","2008","no migration background","in school","12","","","","4"
"4 on Scale 1 to 10","2008","direct migration background","higher education","11","","","","4"
"4 on Scale 1 to 10","2008","no migration background","higher vocational","71","0.0553383611369749","0.042763664486333","0.0679130577876168","4"
"4 on Scale 1 to 10","2008","direct migration background","inadequately","2","","","","4"
"4 on Scale 1 to 10","2008","direct migration background","general elemantary","29","","","","4"
"4 on Scale 1 to 10","2008","direct migration background","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","2008","direct migration background","middle vocational","59","0.0883894681659959","0.0675974566407091","0.109181479691283","4"
"4 on Scale 1 to 10","2008","no migration background","general elemantary","107","0.0816218327782666","0.0674906209245152","0.0957530446320179","4"
"4 on Scale 1 to 10","2008","no migration background","higher education","207","0.0597264714022038","0.052194728931343","0.0672582138730645","4"
"4 on Scale 1 to 10","2008","no migration background","middle vocational","585","0.0666540797807148","0.0614234820436596","0.07188467751777","4"
"4 on Scale 1 to 10","2008","no migration background","vocational + Abi","44","0.0540790293228973","0.0389891917903989","0.0691688668553956","4"
"4 on Scale 1 to 10","2008","indirect migration background","in school","3","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","general elemantary","7","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","middle vocational","27","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","higher vocational","4","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","higher education","2","","","","4"
"5 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","6","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","higher vocational","4","","","","5"
"5 on Scale 1 to 10","2008","direct migration background","in school","1","","","","5"
"5 on Scale 1 to 10","2008","direct migration background","general elemantary","48","0.120811775931518","0.0900076118020443","0.151615940060991","5"
"5 on Scale 1 to 10","2008","no migration background","inadequately","8","","","","5"
"5 on Scale 1 to 10","2008","no migration background","general elemantary","208","0.139827614830348","0.121927546716779","0.157727682943917","5"
"5 on Scale 1 to 10","2008","no migration background","middle vocational","1048","0.123261166728795","0.116367268068342","0.130155065389248","5"
"5 on Scale 1 to 10","2008","no migration background","in school","17","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","higher education","11","","","","5"
"5 on Scale 1 to 10","2008","no migration background","vocational + Abi","99","0.118887354540559","0.097293695389253","0.140481013691865","5"
"5 on Scale 1 to 10","2008","direct migration background","inadequately","15","","","","5"
"5 on Scale 1 to 10","2008","no migration background","higher vocational","152","0.13020148291654","0.111693310896451","0.14870965493663","5"
"5 on Scale 1 to 10","2008","no migration background","higher education","356","0.0965522700135146","0.0871654673427896","0.105939072684239","5"
"5 on Scale 1 to 10","2008","indirect migration background","middle vocational","32","0.123030808834351","0.0870977091167698","0.158963908551932","5"
"5 on Scale 1 to 10","2008","direct migration background","middle vocational","70","0.107894249490052","0.0851695107742275","0.130618988205876","5"
"5 on Scale 1 to 10","2008","direct migration background","vocational + Abi","23","","","","5"
"5 on Scale 1 to 10","2008","direct migration background","higher vocational","16","","","","5"
"5 on Scale 1 to 10","2008","direct migration background","higher education","33","0.120346331638321","0.0843585104087383","0.156334152867904","5"
"5 on Scale 1 to 10","2008","indirect migration background","in school","6","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","inadequately","1","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","general elemantary","22","","","","5"
"6 on Scale 1 to 10","2008","no migration background","in school","28","","","","6"
"6 on Scale 1 to 10","2008","no migration background","inadequately","4","","","","6"
"6 on Scale 1 to 10","2008","no migration background","general elemantary","146","0.107559876072605","0.0915687093457707","0.12355104279944","6"
"6 on Scale 1 to 10","2008","no migration background","middle vocational","925","0.101784033857792","0.0954431930359372","0.108124874679647","6"
"6 on Scale 1 to 10","2008","no migration background","vocational + Abi","94","0.121838714231911","0.100015310341741","0.14366211812208","6"
"6 on Scale 1 to 10","2008","no migration background","higher vocational","145","0.105867614695429","0.0889465102091557","0.122788719181702","6"
"6 on Scale 1 to 10","2008","no migration background","higher education","432","0.117346745741338","0.107118161723604","0.127575329759072","6"
"6 on Scale 1 to 10","2008","direct migration background","in school","1","","","","6"
"6 on Scale 1 to 10","2008","direct migration background","inadequately","14","","","","6"
"6 on Scale 1 to 10","2008","direct migration background","general elemantary","50","0.0977916674279429","0.0697167682198539","0.125866566636032","6"
"6 on Scale 1 to 10","2008","direct migration background","middle vocational","65","0.100000579937489","0.0780263353605077","0.121974824514471","6"
"6 on Scale 1 to 10","2008","direct migration background","vocational + Abi","12","","","","6"
"6 on Scale 1 to 10","2008","direct migration background","higher vocational","9","","","","6"
"6 on Scale 1 to 10","2008","direct migration background","higher education","38","0.140255686118663","0.101847114042012","0.178664258195314","6"
"6 on Scale 1 to 10","2008","indirect migration background","in school","3","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","inadequately","1","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","general elemantary","8","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","middle vocational","40","0.164481640476354","0.123927772035854","0.205035508916853","6"
"6 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","2","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","higher vocational","2","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","higher education","8","","","","6"
"7 on Scale 1 to 10","2008","direct migration background","in school","2","","","","7"
"7 on Scale 1 to 10","2008","no migration background","in school","42","0.106887564156806","0.0712657668598112","0.1425093614538","7"
"7 on Scale 1 to 10","2008","no migration background","inadequately","15","","","","7"
"7 on Scale 1 to 10","2008","no migration background","higher education","627","0.161780806900768","0.150076997857243","0.173484615944293","7"
"7 on Scale 1 to 10","2008","no migration background","higher vocational","198","0.165761697325624","0.145309810254795","0.186213584396453","7"
"7 on Scale 1 to 10","2008","direct migration background","inadequately","18","","","","7"
"7 on Scale 1 to 10","2008","direct migration background","higher vocational","15","","","","7"
"7 on Scale 1 to 10","2008","no migration background","general elemantary","201","0.133675189471885","0.116110873503133","0.151239505440636","7"
"7 on Scale 1 to 10","2008","direct migration background","higher education","55","0.167181581870896","0.125909854819092","0.2084533089227","7"
"7 on Scale 1 to 10","2008","direct migration background","general elemantary","62","0.114540520202007","0.084439737763585","0.144641302640428","7"
"7 on Scale 1 to 10","2008","direct migration background","middle vocational","107","0.155983956550446","0.129406898996581","0.182561014104311","7"
"7 on Scale 1 to 10","2008","direct migration background","vocational + Abi","38","0.178929129029964","0.12499321132727","0.232865046732659","7"
"7 on Scale 1 to 10","2008","no migration background","middle vocational","1335","0.14289682137128","0.135557693181946","0.150235949560613","7"
"7 on Scale 1 to 10","2008","no migration background","vocational + Abi","148","0.139737095513241","0.116605044190242","0.16286914683624","7"
"7 on Scale 1 to 10","2008","indirect migration background","in school","8","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","inadequately","","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","general elemantary","18","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","middle vocational","39","0.143828908165479","0.105440602283182","0.182217214047776","7"
"7 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","9","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","higher vocational","5","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","higher education","14","","","","7"
"8 on Scale 1 to 10","2008","direct migration background","general elemantary","108","0.2175447806982","0.178548970918121","0.256540590478279","8"
"8 on Scale 1 to 10","2008","direct migration background","in school","3","","","","8"
"8 on Scale 1 to 10","2008","direct migration background","inadequately","14","","","","8"
"8 on Scale 1 to 10","2008","direct migration background","middle vocational","150","0.195842413426659","0.166774387569335","0.224910439283983","8"
"8 on Scale 1 to 10","2008","indirect migration background","higher vocational","8","","","","8"
"8 on Scale 1 to 10","2008","indirect migration background","higher education","23","","","","8"
"8 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","10","","","","8"
"8 on Scale 1 to 10","2008","no migration background","in school","57","0.224440269045145","0.176338927875259","0.27254161021503","8"
"8 on Scale 1 to 10","2008","no migration background","inadequately","17","","","","8"
"8 on Scale 1 to 10","2008","no migration background","vocational + Abi","192","0.230065495538863","0.201985610245905","0.258145380831822","8"
"8 on Scale 1 to 10","2008","no migration background","higher vocational","292","0.223825315428649","0.200901834279278","0.246748796578021","8"
"8 on Scale 1 to 10","2008","no migration background","higher education","919","0.231752222725488","0.218341643425213","0.245162802025764","8"
"8 on Scale 1 to 10","2008","direct migration background","vocational + Abi","49","0.264688134687245","0.202608343171703","0.326767926202786","8"
"8 on Scale 1 to 10","2008","direct migration background","higher vocational","19","","","","8"
"8 on Scale 1 to 10","2008","direct migration background","higher education","66","0.199909224419014","0.155673889907919","0.24414455893011","8"
"8 on Scale 1 to 10","2008","indirect migration background","in school","9","","","","8"
"8 on Scale 1 to 10","2008","no migration background","general elemantary","264","0.168938082647176","0.149598551904971","0.188277613389381","8"
"8 on Scale 1 to 10","2008","no migration background","middle vocational","1918","0.217312273764453","0.208663530088727","0.22596101744018","8"
"8 on Scale 1 to 10","2008","indirect migration background","middle vocational","62","0.155584664683541","0.115933401726406","0.195235927640676","8"
"8 on Scale 1 to 10","2008","indirect migration background","inadequately","","","","","8"
"8 on Scale 1 to 10","2008","indirect migration background","general elemantary","32","0.145778459026138","0.0912696001891669","0.200287317863109","8"
"9 on Scale 1 to 10","2008","no migration background","in school","61","0.155147344813233","0.113406442782632","0.196888246843834","9"
"9 on Scale 1 to 10","2008","no migration background","inadequately","7","","","","9"
"9 on Scale 1 to 10","2008","no migration background","higher vocational","156","0.109454166842826","0.0922833672961795","0.126624966389473","9"
"9 on Scale 1 to 10","2008","no migration background","higher education","588","0.153507655290528","0.142050904538402","0.164964406042653","9"
"9 on Scale 1 to 10","2008","no migration background","general elemantary","183","0.127024314067507","0.109836922788838","0.144211705346176","9"
"9 on Scale 1 to 10","2008","no migration background","middle vocational","1110","0.12511125319529","0.1181731422738","0.132049364116779","9"
"9 on Scale 1 to 10","2008","no migration background","vocational + Abi","130","0.158573626532431","0.134203025915417","0.182944227149444","9"
"9 on Scale 1 to 10","2008","direct migration background","in school","2","","","","9"
"9 on Scale 1 to 10","2008","direct migration background","inadequately","11","","","","9"
"9 on Scale 1 to 10","2008","direct migration background","general elemantary","38","0.0757500375823264","0.0507408254488031","0.10075924971585","9"
"9 on Scale 1 to 10","2008","direct migration background","middle vocational","99","0.116666515143182","0.0931524866828064","0.140180543603558","9"
"9 on Scale 1 to 10","2008","direct migration background","vocational + Abi","22","","","","9"
"9 on Scale 1 to 10","2008","direct migration background","higher vocational","22","","","","9"
"9 on Scale 1 to 10","2008","direct migration background","higher education","47","0.143297054652854","0.104543010568198","0.18205109873751","9"
"9 on Scale 1 to 10","2008","indirect migration background","in school","9","","","","9"
"9 on Scale 1 to 10","2008","indirect migration background","inadequately","2","","","","9"
"9 on Scale 1 to 10","2008","indirect migration background","general elemantary","36","0.209256369870051","0.146422711333541","0.272090028406561","9"
"9 on Scale 1 to 10","2008","indirect migration background","middle vocational","49","0.141006918570735","0.102934486647176","0.179079350494294","9"
"9 on Scale 1 to 10","2008","indirect migration background","vocational + Abi","5","","","","9"
"9 on Scale 1 to 10","2008","indirect migration background","higher vocational","3","","","","9"
"9 on Scale 1 to 10","2008","indirect migration background","higher education","11","","","","9"
"0 Completely dissatisfied","2009","direct migration background","general elemantary","4","","","","0"
"0 Completely dissatisfied","2009","direct migration background","middle vocational","5","","","","0"
"0 Completely dissatisfied","2009","direct migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2009","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","2009","direct migration background","higher education","3","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","2009","no migration background","middle vocational","63","0.00986479537353456","0.00772490560185607","0.0120046851452131","0"
"0 Completely dissatisfied","2009","no migration background","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","2009","direct migration background","inadequately","2","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","higher education","","","","","0"
"0 Completely dissatisfied","2009","no migration background","in school","","","","","0"
"0 Completely dissatisfied","2009","no migration background","higher vocational","6","","","","0"
"0 Completely dissatisfied","2009","no migration background","inadequately","","","","","0"
"0 Completely dissatisfied","2009","no migration background","general elemantary","12","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2009","no migration background","higher education","13","","","","0"
"0 Completely dissatisfied","2009","direct migration background","in school","","","","","0"
"1 on Scale 1 to 10","2009","no migration background","higher education","31","0.00894136021936963","0.00589247978848175","0.0119902406502575","1"
"1 on Scale 1 to 10","2009","no migration background","higher vocational","8","","","","1"
"1 on Scale 1 to 10","2009","no migration background","in school","2","","","","1"
"1 on Scale 1 to 10","2009","no migration background","inadequately","2","","","","1"
"1 on Scale 1 to 10","2009","no migration background","general elemantary","21","","","","1"
"1 on Scale 1 to 10","2009","no migration background","middle vocational","86","0.0127572214132425","0.0103273116800493","0.0151871311464357","1"
"1 on Scale 1 to 10","2009","no migration background","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","in school","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","middle vocational","3","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","higher education","4","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","inadequately","","","","","1"
"10 Completely satisfied","2009","no migration background","higher vocational","105","0.084815653308226","0.0691304887779685","0.100500817838483","10"
"10 Completely satisfied","2009","no migration background","higher education","387","0.104299114713","0.0943996722945148","0.114198557131484","10"
"10 Completely satisfied","2009","direct migration background","in school","2","","","","10"
"10 Completely satisfied","2009","direct migration background","inadequately","9","","","","10"
"10 Completely satisfied","2009","direct migration background","general elemantary","33","0.0938345158682126","0.063754396398517","0.123914635337908","10"
"10 Completely satisfied","2009","direct migration background","middle vocational","57","0.0846068781745884","0.0626300813706946","0.106583674978482","10"
"10 Completely satisfied","2009","direct migration background","vocational + Abi","15","","","","10"
"10 Completely satisfied","2009","direct migration background","higher vocational","12","","","","10"
"10 Completely satisfied","2009","direct migration background","higher education","31","0.139906336053707","0.100254254421997","0.179558417685418","10"
"10 Completely satisfied","2009","indirect migration background","in school","6","","","","10"
"10 Completely satisfied","2009","indirect migration background","inadequately","5","","","","10"
"10 Completely satisfied","2009","indirect migration background","general elemantary","24","","","","10"
"10 Completely satisfied","2009","indirect migration background","middle vocational","35","0.112283457338252","0.0758209195702823","0.148745995106222","10"
"10 Completely satisfied","2009","indirect migration background","vocational + Abi","3","","","","10"
"10 Completely satisfied","2009","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","2009","indirect migration background","higher education","11","","","","10"
"10 Completely satisfied","2009","no migration background","in school","41","0.150674891612698","0.106507144645995","0.194842638579401","10"
"10 Completely satisfied","2009","no migration background","inadequately","10","","","","10"
"10 Completely satisfied","2009","no migration background","general elemantary","114","0.0844922469332756","0.0693734979000552","0.099610995966496","10"
"10 Completely satisfied","2009","no migration background","middle vocational","794","0.0947821859305402","0.0884399847017501","0.10112438715933","10"
"10 Completely satisfied","2009","no migration background","vocational + Abi","79","0.0878875111270642","0.068193887944111","0.107581134310018","10"
"2 on Scale 1 to 10","2009","no migration background","higher vocational","35","0.0337302090822677","0.0235664233992599","0.0438939947652755","2"
"2 on Scale 1 to 10","2009","no migration background","higher education","90","0.0241223505686788","0.0191530368042478","0.0290916643331098","2"
"2 on Scale 1 to 10","2009","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","inadequately","3","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","general elemantary","14","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","middle vocational","18","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","vocational + Abi","6","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","in school","2","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","general elemantary","5","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","middle vocational","8","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","higher education","2","","","","2"
"2 on Scale 1 to 10","2009","no migration background","in school","2","","","","2"
"2 on Scale 1 to 10","2009","no migration background","inadequately","2","","","","2"
"2 on Scale 1 to 10","2009","no migration background","general elemantary","46","0.0456402325714058","0.034295182927908","0.0569852822149036","2"
"2 on Scale 1 to 10","2009","no migration background","vocational + Abi","21","","","","2"
"2 on Scale 1 to 10","2009","no migration background","middle vocational","255","0.030707861760993","0.0269723316216671","0.0344433919003188","2"
"3 on Scale 1 to 10","2009","direct migration background","general elemantary","18","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","middle vocational","41","0.0695606404848077","0.0494704729760213","0.089650807993594","3"
"3 on Scale 1 to 10","2009","direct migration background","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","higher vocational","5","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","higher education","14","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","general elemantary","5","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","middle vocational","11","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","higher education","3","","","","3"
