"transab_cat2","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1984","lower secondary degree","middle vocational","121","0.0300422077949008","0.0243981746767291","0.0356862409130724"
"Low transfer dependency","1984","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1984","lower secondary degree","higher vocational","3","","",""
"Low transfer dependency","1984","lower secondary degree","higher education","","","",""
"Low transfer dependency","1984","secondary school degree","in school","","","",""
"Low transfer dependency","1984","secondary school degree","inadequately","","","",""
"Low transfer dependency","1984","secondary school degree","general elemantary","15","","",""
"Low transfer dependency","1984","secondary school degree","middle vocational","24","","",""
"Low transfer dependency","1984","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1984","secondary school degree","higher vocational","8","","",""
"Low transfer dependency","1984","secondary school degree","higher education","1","","",""
"Low transfer dependency","1984","college entrance qualification","in school","","","",""
"Low transfer dependency","1984","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1984","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1984","college entrance qualification","middle vocational","12","","",""
"Low transfer dependency","1984","college entrance qualification","vocational + Abi","5","","",""
"Low transfer dependency","1984","college entrance qualification","higher vocational","2","","",""
"Low transfer dependency","1984","college entrance qualification","higher education","15","","",""
"Low transfer dependency","1984","Other degree","in school","","","",""
"Low transfer dependency","1984","Other degree","inadequately","3","","",""
"Low transfer dependency","1984","Other degree","general elemantary","50","0.0726802579327462","0.0536511664966031","0.0917093493688893"
"Low transfer dependency","1984","Other degree","middle vocational","35","0.0748223076992541","0.0524228098786682","0.0972218055198399"
"Low transfer dependency","1984","Other degree","vocational + Abi","11","","",""
"Low transfer dependency","1984","Other degree","higher vocational","","","",""
"Low transfer dependency","1984","Other degree","higher education","2","","",""
"Low transfer dependency","1984","no degree/no degree yet","in school","15","","",""
"Low transfer dependency","1984","no degree/no degree yet","inadequately","82","0.107848919408622","0.0884382421213228","0.127259596695921"
"Low transfer dependency","1984","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1984","no degree/no degree yet","middle vocational","12","","",""
"Low transfer dependency","1984","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1984","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1984","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1984","lower secondary degree","in school","","","",""
"High transfer dependency","1984","lower secondary degree","inadequately","","","",""
"High transfer dependency","1984","lower secondary degree","general elemantary","31","0.0126657233286447","0.00803785962511401","0.0172935870321753"
"High transfer dependency","1984","lower secondary degree","middle vocational","22","","",""
"High transfer dependency","1984","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1984","lower secondary degree","higher vocational","1","","",""
"High transfer dependency","1984","lower secondary degree","higher education","","","",""
"High transfer dependency","1984","secondary school degree","in school","","","",""
"High transfer dependency","1984","secondary school degree","inadequately","","","",""
"High transfer dependency","1984","secondary school degree","general elemantary","2","","",""
"High transfer dependency","1984","secondary school degree","middle vocational","7","","",""
"High transfer dependency","1984","secondary school degree","vocational + Abi","1","","",""
"High transfer dependency","1984","secondary school degree","higher vocational","2","","",""
"High transfer dependency","1984","secondary school degree","higher education","","","",""
"High transfer dependency","1984","college entrance qualification","in school","","","",""
"High transfer dependency","1984","college entrance qualification","inadequately","","","",""
"High transfer dependency","1984","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1984","college entrance qualification","middle vocational","7","","",""
"High transfer dependency","1984","college entrance qualification","vocational + Abi","6","","",""
"High transfer dependency","1984","college entrance qualification","higher vocational","2","","",""
"High transfer dependency","1984","college entrance qualification","higher education","2","","",""
"High transfer dependency","1984","Other degree","in school","","","",""
"High transfer dependency","1984","Other degree","inadequately","","","",""
"High transfer dependency","1984","Other degree","general elemantary","13","","",""
"High transfer dependency","1984","Other degree","middle vocational","13","","",""
"High transfer dependency","1984","Other degree","vocational + Abi","2","","",""
"High transfer dependency","1984","Other degree","higher vocational","","","",""
"High transfer dependency","1984","Other degree","higher education","2","","",""
"High transfer dependency","1984","no degree/no degree yet","in school","1","","",""
"High transfer dependency","1984","no degree/no degree yet","inadequately","16","","",""
"High transfer dependency","1984","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1984","no degree/no degree yet","middle vocational","1","","",""
"High transfer dependency","1984","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1984","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1984","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1984","lower secondary degree","in school","","","",""
"Very high transfer dependency","1984","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1984","lower secondary degree","general elemantary","52","0.0216323702366508","0.0156118149972351","0.0276529254760666"
"Very high transfer dependency","1984","lower secondary degree","middle vocational","48","0.0136627398322597","0.00982452895881925","0.0175009507057001"
"Very high transfer dependency","1984","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1984","lower secondary degree","higher vocational","4","","",""
"Very high transfer dependency","1984","lower secondary degree","higher education","","","",""
"Very high transfer dependency","1984","secondary school degree","in school","","","",""
"Very high transfer dependency","1984","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1984","secondary school degree","general elemantary","6","","",""
"Very high transfer dependency","1984","secondary school degree","middle vocational","9","","",""
"Very high transfer dependency","1984","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1984","secondary school degree","higher vocational","4","","",""
"Very high transfer dependency","1984","secondary school degree","higher education","","","",""
"Very high transfer dependency","1984","college entrance qualification","in school","","","",""
"Very high transfer dependency","1984","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1984","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1984","college entrance qualification","middle vocational","15","","",""
"Very high transfer dependency","1984","college entrance qualification","vocational + Abi","4","","",""
"Very high transfer dependency","1984","college entrance qualification","higher vocational","5","","",""
"Very high transfer dependency","1984","college entrance qualification","higher education","8","","",""
"Very high transfer dependency","1984","Other degree","in school","","","",""
"Very high transfer dependency","1984","Other degree","inadequately","2","","",""
"Very high transfer dependency","1984","Other degree","general elemantary","8","","",""
"Very high transfer dependency","1984","Other degree","middle vocational","6","","",""
"Very high transfer dependency","1984","Other degree","vocational + Abi","3","","",""
"Very high transfer dependency","1984","Other degree","higher vocational","1","","",""
"Very high transfer dependency","1984","Other degree","higher education","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","in school","2","","",""
"Very high transfer dependency","1984","no degree/no degree yet","inadequately","32","0.0435573574162454","0.0307849190838732","0.0563297957486175"
"Very high transfer dependency","1984","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","middle vocational","5","","",""
"Very high transfer dependency","1984","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1985","lower secondary degree","in school","","","",""
"Very low transfer dependency","1985","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1985","lower secondary degree","general elemantary","1852","0.931845292908963","0.920797856008617","0.942892729809309"
"Very low transfer dependency","1985","lower secondary degree","middle vocational","3017","0.950953854289198","0.943441805676278","0.958465902902119"
"Very low transfer dependency","1985","lower secondary degree","vocational + Abi","4","","",""
"Very low transfer dependency","1985","lower secondary degree","higher vocational","272","0.975049928633753","0.956715177620935","0.99338467964657"
"Very low transfer dependency","1985","lower secondary degree","higher education","23","","",""
"Very low transfer dependency","1985","secondary school degree","in school","","","",""
"Very low transfer dependency","1985","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1985","secondary school degree","general elemantary","443","0.949773531892651","0.930111188732008","0.969435875053294"
"Very low transfer dependency","1985","secondary school degree","middle vocational","1116","0.981116661204907","0.973222340653781","0.989010981756034"
"Very low transfer dependency","1985","secondary school degree","vocational + Abi","1","","",""
"Very low transfer dependency","1985","secondary school degree","higher vocational","187","0.9327456270556","0.898034000249878","0.967457253861322"
"Very low transfer dependency","1985","secondary school degree","higher education","62","1","1","1"
"Very low transfer dependency","1985","college entrance qualification","in school","","","",""
"Very low transfer dependency","1985","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1985","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1985","college entrance qualification","middle vocational","255","0.885612491709984","0.849106190561593","0.922118792858374"
"Very low transfer dependency","1985","college entrance qualification","vocational + Abi","175","0.928587866598437","0.892068022614387","0.965107710582487"
"Very low transfer dependency","1985","college entrance qualification","higher vocational","121","0.921730279445473","0.875735211778737","0.96772534711221"
"Very low transfer dependency","1985","college entrance qualification","higher education","603","0.979630180264543","0.968465784992897","0.990794575536188"
"Very low transfer dependency","1985","Other degree","in school","","","",""
"Very low transfer dependency","1985","Other degree","inadequately","22","","",""
"Very low transfer dependency","1985","Other degree","general elemantary","551","0.909685290037927","0.886692813220742","0.932677766855112"
"Very low transfer dependency","1985","Other degree","middle vocational","414","0.930380926282207","0.906892477314023","0.953869375250392"
"Very low transfer dependency","1985","Other degree","vocational + Abi","72","0.842101869119244","0.763654234155732","0.920549504082756"
"Very low transfer dependency","1985","Other degree","higher vocational","6","","",""
"Very low transfer dependency","1985","Other degree","higher education","50","0.960769470119611","0.908988176576953","1.01255076366227"
"Very low transfer dependency","1985","no degree/no degree yet","in school","173","0.929543847590316","0.892864492637389","0.966223202543242"
"Very low transfer dependency","1985","no degree/no degree yet","inadequately","721","0.851261604029791","0.826680962112179","0.875842245947403"
"Very low transfer dependency","1985","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1985","no degree/no degree yet","middle vocational","86","0.947038806435938","0.901765007906192","0.992312604965685"
"Very low transfer dependency","1985","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1985","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","1985","no degree/no degree yet","higher education","2","","",""
"Low transfer dependency","1985","lower secondary degree","in school","","","",""
"Low transfer dependency","1985","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1985","lower secondary degree","general elemantary","69","0.0299974461334199","0.0225197076286517","0.0374751846381881"
"Low transfer dependency","1985","lower secondary degree","middle vocational","86","0.0247892687995676","0.0193810118082526","0.0301975257908826"
"Low transfer dependency","1985","lower secondary degree","vocational + Abi","","","",""
"Low transfer dependency","1985","lower secondary degree","higher vocational","4","","",""
"Low transfer dependency","1985","lower secondary degree","higher education","","","",""
"Low transfer dependency","1985","secondary school degree","in school","","","",""
"Low transfer dependency","1985","secondary school degree","inadequately","","","",""
"Low transfer dependency","1985","secondary school degree","general elemantary","15","","",""
"Low transfer dependency","1985","secondary school degree","middle vocational","12","","",""
"Low transfer dependency","1985","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1985","secondary school degree","higher vocational","7","","",""
"Low transfer dependency","1985","secondary school degree","higher education","","","",""
"Low transfer dependency","1985","college entrance qualification","in school","","","",""
"Low transfer dependency","1985","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1985","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1985","college entrance qualification","middle vocational","10","","",""
"Low transfer dependency","1985","college entrance qualification","vocational + Abi","10","","",""
"Low transfer dependency","1985","college entrance qualification","higher vocational","4","","",""
"Low transfer dependency","1985","college entrance qualification","higher education","6","","",""
"Low transfer dependency","1985","Other degree","in school","","","",""
"Low transfer dependency","1985","Other degree","inadequately","2","","",""
"Low transfer dependency","1985","Other degree","general elemantary","29","","",""
"Low transfer dependency","1985","Other degree","middle vocational","21","","",""
"Low transfer dependency","1985","Other degree","vocational + Abi","5","","",""
"Low transfer dependency","1985","Other degree","higher vocational","","","",""
"Low transfer dependency","1985","Other degree","higher education","4","","",""
"Low transfer dependency","1985","no degree/no degree yet","in school","8","","",""
"Low transfer dependency","1985","no degree/no degree yet","inadequately","50","0.0867991763785558","0.0673504529608712","0.10624789979624"
"Low transfer dependency","1985","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1985","no degree/no degree yet","middle vocational","4","","",""
"Low transfer dependency","1985","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1985","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1985","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1985","lower secondary degree","in school","","","",""
"High transfer dependency","1985","lower secondary degree","inadequately","","","",""
"High transfer dependency","1985","lower secondary degree","general elemantary","26","","",""
"High transfer dependency","1985","lower secondary degree","middle vocational","30","0.00970679110378738","0.00629646453635902","0.0131171176712157"
"High transfer dependency","1985","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1985","lower secondary degree","higher vocational","1","","",""
"High transfer dependency","1985","lower secondary degree","higher education","","","",""
"High transfer dependency","1985","secondary school degree","in school","","","",""
"High transfer dependency","1985","secondary school degree","inadequately","","","",""
"High transfer dependency","1985","secondary school degree","general elemantary","9","","",""
"High transfer dependency","1985","secondary school degree","middle vocational","2","","",""
"High transfer dependency","1985","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1985","secondary school degree","higher vocational","3","","",""
"High transfer dependency","1985","secondary school degree","higher education","","","",""
"High transfer dependency","1985","college entrance qualification","in school","","","",""
"High transfer dependency","1985","college entrance qualification","inadequately","","","",""
"High transfer dependency","1985","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1985","college entrance qualification","middle vocational","16","","",""
"High transfer dependency","1985","college entrance qualification","vocational + Abi","1","","",""
"High transfer dependency","1985","college entrance qualification","higher vocational","5","","",""
"High transfer dependency","1985","college entrance qualification","higher education","4","","",""
"High transfer dependency","1985","Other degree","in school","","","",""
"High transfer dependency","1985","Other degree","inadequately","1","","",""
"High transfer dependency","1985","Other degree","general elemantary","8","","",""
"High transfer dependency","1985","Other degree","middle vocational","8","","",""
"High transfer dependency","1985","Other degree","vocational + Abi","5","","",""
"High transfer dependency","1985","Other degree","higher vocational","1","","",""
"High transfer dependency","1985","Other degree","higher education","","","",""
"High transfer dependency","1985","no degree/no degree yet","in school","2","","",""
"High transfer dependency","1985","no degree/no degree yet","inadequately","9","","",""
"High transfer dependency","1985","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1985","no degree/no degree yet","middle vocational","1","","",""
"High transfer dependency","1985","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1985","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1985","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1985","lower secondary degree","in school","","","",""
"Very high transfer dependency","1985","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1985","lower secondary degree","general elemantary","52","0.0262346433686772","0.0192280577034794","0.0332412290338751"
"Very high transfer dependency","1985","lower secondary degree","middle vocational","42","0.0145500858074466","0.0103849776686969","0.0187151939461963"
"Very high transfer dependency","1985","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1985","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","1985","lower secondary degree","higher education","","","",""
"Very high transfer dependency","1985","secondary school degree","in school","","","",""
"Very high transfer dependency","1985","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1985","secondary school degree","general elemantary","7","","",""
"Very high transfer dependency","1985","secondary school degree","middle vocational","12","","",""
"Very high transfer dependency","1985","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1985","secondary school degree","higher vocational","3","","",""
"Very high transfer dependency","1985","secondary school degree","higher education","","","",""
"Very high transfer dependency","1985","college entrance qualification","in school","","","",""
"Very high transfer dependency","1985","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1985","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1985","college entrance qualification","middle vocational","11","","",""
"Very high transfer dependency","1985","college entrance qualification","vocational + Abi","5","","",""
"Very high transfer dependency","1985","college entrance qualification","higher vocational","1","","",""
"Very high transfer dependency","1985","college entrance qualification","higher education","2","","",""
"Very high transfer dependency","1985","Other degree","in school","","","",""
"Very high transfer dependency","1985","Other degree","inadequately","1","","",""
"Very high transfer dependency","1985","Other degree","general elemantary","9","","",""
"Very high transfer dependency","1985","Other degree","middle vocational","8","","",""
"Very high transfer dependency","1985","Other degree","vocational + Abi","1","","",""
"Very high transfer dependency","1985","Other degree","higher vocational","","","",""
"Very high transfer dependency","1985","Other degree","higher education","","","",""
"Very high transfer dependency","1985","no degree/no degree yet","in school","4","","",""
"Very high transfer dependency","1985","no degree/no degree yet","inadequately","25","","",""
"Very high transfer dependency","1985","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1985","no degree/no degree yet","middle vocational","3","","",""
"Very high transfer dependency","1985","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1985","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1985","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1986","lower secondary degree","in school","","","",""
"Very low transfer dependency","1986","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1986","lower secondary degree","general elemantary","1745","0.936889342744344","0.925862399074546","0.947916286414142"
"Very low transfer dependency","1986","lower secondary degree","middle vocational","2875","0.951600874306317","0.943935402552705","0.95926634605993"
"Very low transfer dependency","1986","lower secondary degree","vocational + Abi","4","","",""
"Very low transfer dependency","1986","lower secondary degree","higher vocational","254","0.96978042114976","0.948971846789916","0.990588995509604"
"Very low transfer dependency","1986","lower secondary degree","higher education","18","","",""
"Very low transfer dependency","1986","secondary school degree","in school","","","",""
"Very low transfer dependency","1986","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1986","secondary school degree","general elemantary","437","0.951964845250301","0.932486697851686","0.971442992648915"
"Very low transfer dependency","1986","secondary school degree","middle vocational","1092","0.970430635383267","0.96054955652126","0.980311714245275"
"Very low transfer dependency","1986","secondary school degree","vocational + Abi","2","","",""
"Very low transfer dependency","1986","secondary school degree","higher vocational","172","0.93618084911732","0.90047270937879","0.971888988855849"
"Very low transfer dependency","1986","secondary school degree","higher education","59","0.969935974434288","0.927083266270596","1.01278868259798"
"Very low transfer dependency","1986","college entrance qualification","in school","","","",""
"Very low transfer dependency","1986","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1986","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1986","college entrance qualification","middle vocational","293","0.89579738869704","0.862529917985302","0.929064859408778"
"Very low transfer dependency","1986","college entrance qualification","vocational + Abi","175","0.920934161683562","0.882565202171579","0.959303121195546"
"Very low transfer dependency","1986","college entrance qualification","higher vocational","121","0.921557251294311","0.875338950265489","0.967775552323133"
"Very low transfer dependency","1986","college entrance qualification","higher education","595","0.967910552198597","0.953924926281576","0.981896178115619"
"Very low transfer dependency","1986","Other degree","in school","","","",""
"Very low transfer dependency","1986","Other degree","inadequately","24","","",""
"Very low transfer dependency","1986","Other degree","general elemantary","532","0.917310699080654","0.894701064004842","0.939920334156466"
"Very low transfer dependency","1986","Other degree","middle vocational","393","0.93389285071474","0.910186505425456","0.957599196004024"
"Very low transfer dependency","1986","Other degree","vocational + Abi","68","0.826928863007767","0.743506796446236","0.910350929569299"
"Very low transfer dependency","1986","Other degree","higher vocational","7","","",""
"Very low transfer dependency","1986","Other degree","higher education","49","0.971697227108334","0.926623196616173","1.01677125760049"
"Very low transfer dependency","1986","no degree/no degree yet","in school","179","0.952399605748081","0.921882582669366","0.982916628826796"
"Very low transfer dependency","1986","no degree/no degree yet","inadequately","658","0.860830317999154","0.836042501257001","0.885618134741306"
"Very low transfer dependency","1986","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1986","no degree/no degree yet","middle vocational","80","0.896923687041591","0.834105699253005","0.959741674830176"
"Very low transfer dependency","1986","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1986","no degree/no degree yet","higher vocational","2","","",""
"Very low transfer dependency","1986","no degree/no degree yet","higher education","2","","",""
"Low transfer dependency","1986","lower secondary degree","in school","","","",""
"Low transfer dependency","1986","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1986","lower secondary degree","general elemantary","51","0.0247131951837734","0.0176729095580213","0.0317534808095254"
"Low transfer dependency","1986","lower secondary degree","middle vocational","81","0.026526903099861","0.0207870871647794","0.0322667190349426"
"Low transfer dependency","1986","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1986","lower secondary degree","higher vocational","3","","",""
"Low transfer dependency","1986","lower secondary degree","higher education","1","","",""
"Low transfer dependency","1986","secondary school degree","in school","","","",""
"Low transfer dependency","1986","secondary school degree","inadequately","","","",""
"Low transfer dependency","1986","secondary school degree","general elemantary","16","","",""
"Low transfer dependency","1986","secondary school degree","middle vocational","26","","",""
"Low transfer dependency","1986","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1986","secondary school degree","higher vocational","4","","",""
"Low transfer dependency","1986","secondary school degree","higher education","1","","",""
"Low transfer dependency","1986","college entrance qualification","in school","","","",""
"Low transfer dependency","1986","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1986","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1986","college entrance qualification","middle vocational","12","","",""
"Low transfer dependency","1986","college entrance qualification","vocational + Abi","9","","",""
"Low transfer dependency","1986","college entrance qualification","higher vocational","5","","",""
"Low transfer dependency","1986","college entrance qualification","higher education","6","","",""
"Low transfer dependency","1986","Other degree","in school","","","",""
"Low transfer dependency","1986","Other degree","inadequately","2","","",""
"Low transfer dependency","1986","Other degree","general elemantary","21","","",""
"Low transfer dependency","1986","Other degree","middle vocational","12","","",""
"Low transfer dependency","1986","Other degree","vocational + Abi","5","","",""
"Low transfer dependency","1986","Other degree","higher vocational","","","",""
"Low transfer dependency","1986","Other degree","higher education","2","","",""
"Low transfer dependency","1986","no degree/no degree yet","in school","3","","",""
"Low transfer dependency","1986","no degree/no degree yet","inadequately","54","0.0645481473022244","0.0469502899658273","0.0821460046386214"
"Low transfer dependency","1986","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1986","no degree/no degree yet","middle vocational","4","","",""
"Low transfer dependency","1986","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1986","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1986","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1986","lower secondary degree","in school","","","",""
"High transfer dependency","1986","lower secondary degree","inadequately","","","",""
"High transfer dependency","1986","lower secondary degree","general elemantary","28","","",""
"High transfer dependency","1986","lower secondary degree","middle vocational","26","","",""
"High transfer dependency","1986","lower secondary degree","vocational + Abi","1","","",""
"High transfer dependency","1986","lower secondary degree","higher vocational","1","","",""
"High transfer dependency","1986","lower secondary degree","higher education","","","",""
"High transfer dependency","1986","secondary school degree","in school","","","",""
"High transfer dependency","1986","secondary school degree","inadequately","","","",""
"High transfer dependency","1986","secondary school degree","general elemantary","6","","",""
"High transfer dependency","1986","secondary school degree","middle vocational","5","","",""
"High transfer dependency","1986","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1986","secondary school degree","higher vocational","2","","",""
"High transfer dependency","1986","secondary school degree","higher education","","","",""
"High transfer dependency","1986","college entrance qualification","in school","","","",""
"High transfer dependency","1986","college entrance qualification","inadequately","","","",""
"High transfer dependency","1986","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1986","college entrance qualification","middle vocational","4","","",""
"High transfer dependency","1986","college entrance qualification","vocational + Abi","2","","",""
"High transfer dependency","1986","college entrance qualification","higher vocational","1","","",""
"High transfer dependency","1986","college entrance qualification","higher education","3","","",""
"High transfer dependency","1986","Other degree","in school","","","",""
"High transfer dependency","1986","Other degree","inadequately","1","","",""
"High transfer dependency","1986","Other degree","general elemantary","8","","",""
"High transfer dependency","1986","Other degree","middle vocational","8","","",""
"High transfer dependency","1986","Other degree","vocational + Abi","4","","",""
"High transfer dependency","1986","Other degree","higher vocational","","","",""
"High transfer dependency","1986","Other degree","higher education","","","",""
"High transfer dependency","1986","no degree/no degree yet","in school","2","","",""
"High transfer dependency","1986","no degree/no degree yet","inadequately","14","","",""
"High transfer dependency","1986","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1986","no degree/no degree yet","middle vocational","4","","",""
"High transfer dependency","1986","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1986","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1986","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1986","lower secondary degree","in school","","","",""
"Very high transfer dependency","1986","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1986","lower secondary degree","general elemantary","44","0.0240317353814138","0.0170867702485967","0.0309767005142309"
