"transab_cat2","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1985","middle vocational","4913","0.954431107079132","0.948751873346081","0.960110340812183"
"Very low transfer dependency","1985","vocational + Abi","252","0.921550674487767","0.89000061321366","0.953100735761873"
"Very low transfer dependency","1985","higher vocational","591","0.950220116432865","0.933114397202633","0.967325835663096"
"Very low transfer dependency","1985","higher education","742","0.981830474395294","0.972322159937486","0.991338788853101"
"Low transfer dependency","1985","in school","8","","",""
"Low transfer dependency","1985","inadequately","52","0.0865244630727134","0.0674556891236339","0.105593237021793"
"Low transfer dependency","1985","general elemantary","113","0.0289966800870577","0.0230610968556239","0.0349322633184915"
"Low transfer dependency","1985","middle vocational","134","0.0206966513201884","0.0168196863905118","0.0245736162498649"
"Low transfer dependency","1985","vocational + Abi","15","","",""
"Low transfer dependency","1985","higher vocational","15","","",""
"Low transfer dependency","1985","higher education","10","","",""
"High transfer dependency","1985","in school","2","","",""
"High transfer dependency","1985","inadequately","11","","",""
"High transfer dependency","1985","general elemantary","43","0.0134434593749322","0.00936969962462457","0.0175172191252398"
"High transfer dependency","1985","middle vocational","57","0.00958767512092666","0.0069339991984955","0.0122413510433578"
"High transfer dependency","1985","vocational + Abi","6","","",""
"High transfer dependency","1985","higher vocational","10","","",""
"High transfer dependency","1985","higher education","4","","",""
"Very high transfer dependency","1985","in school","4","","",""
"Very high transfer dependency","1985","inadequately","26","","",""
"Very high transfer dependency","1985","general elemantary","68","0.0234958071569945","0.0181377030948218","0.0288539112191673"
"Very high transfer dependency","1985","middle vocational","76","0.0152845664797531","0.011943653635942","0.0186254793235642"
"Very high transfer dependency","1985","vocational + Abi","6","","",""
"Very high transfer dependency","1985","higher vocational","5","","",""
"Very high transfer dependency","1985","higher education","2","","",""
"Very low transfer dependency","1986","in school","179","0.952399605748081","0.921882582669366","0.982916628826796"
"Very low transfer dependency","1986","inadequately","688","0.852684733833744","0.827875795427943","0.877493672239546"
"Very low transfer dependency","1986","general elemantary","2714","0.938740578500795","0.930014211621698","0.947466945379892"
"Very low transfer dependency","1986","middle vocational","4755","0.952248479862253","0.946336693790753","0.958160265933752"
"Very low transfer dependency","1986","vocational + Abi","249","0.912040001234378","0.878685246076928","0.945394756391829"
"Very low transfer dependency","1986","higher vocational","557","0.948704167130694","0.930766478885518","0.966641855375871"
"Very low transfer dependency","1986","higher education","726","0.967422927230446","0.954692235355042","0.98015361910585"
"Low transfer dependency","1986","in school","3","","",""
"Low transfer dependency","1986","inadequately","56","0.07053437546656","0.0526115226423879","0.088457228290732"
"Low transfer dependency","1986","general elemantary","88","0.0266256865091188","0.0207674813834629","0.0324838916347748"
"Low transfer dependency","1986","middle vocational","135","0.0253063025075364","0.0209522025830456","0.0296604024320272"
"Low transfer dependency","1986","vocational + Abi","15","","",""
"Low transfer dependency","1986","higher vocational","12","","",""
"Low transfer dependency","1986","higher education","10","","",""
"High transfer dependency","1986","in school","2","","",""
"High transfer dependency","1986","inadequately","16","","",""
"High transfer dependency","1986","general elemantary","42","0.0144611014592102","0.0101168815828652","0.0188053213355551"
"High transfer dependency","1986","middle vocational","47","0.00941376747964129","0.00673658581172995","0.0120909491475526"
"High transfer dependency","1986","vocational + Abi","7","","",""
"High transfer dependency","1986","higher vocational","4","","",""
"High transfer dependency","1986","higher education","3","","",""
"Very high transfer dependency","1986","in school","3","","",""
"Very high transfer dependency","1986","inadequately","24","","",""
"Very high transfer dependency","1986","general elemantary","57","0.0201726335308764","0.0150566362071167","0.0252886308546361"
"Very high transfer dependency","1986","middle vocational","61","0.0130314501505696","0.00988733824128614","0.0161755620598531"
"Very high transfer dependency","1986","vocational + Abi","6","","",""
"Very high transfer dependency","1986","higher vocational","8","","",""
"Very high transfer dependency","1986","higher education","8","","",""
"Very low transfer dependency","1987","in school","176","0.941966289190556","0.90854470610476","0.975387872276351"
"Very low transfer dependency","1987","inadequately","684","0.868366403177253","0.844313800158278","0.892419006196228"
"Very low transfer dependency","1987","general elemantary","2652","0.936573482818682","0.927622216891194","0.94552474874617"
"Very low transfer dependency","1987","middle vocational","4739","0.954438815869104","0.948643055652584","0.960234576085623"
"Very low transfer dependency","1987","vocational + Abi","258","0.932466764924355","0.902914983596196","0.962018546252513"
"Very low transfer dependency","1987","higher vocational","546","0.96018306757547","0.944103112030597","0.976263023120343"
"Very low transfer dependency","1987","higher education","718","0.959321757154768","0.945117552414766","0.97352596189477"
"Low transfer dependency","1987","in school","8","","",""
"Low transfer dependency","1987","inadequately","33","0.0415773256318785","0.0273758321645009","0.055778819099256"
"Low transfer dependency","1987","general elemantary","118","0.036791050720966","0.0298773679469409","0.0437047334949911"
"Low transfer dependency","1987","middle vocational","134","0.0253507707445027","0.0209820064192139","0.0297195350697914"
"Low transfer dependency","1987","vocational + Abi","9","","",""
"Low transfer dependency","1987","higher vocational","13","","",""
"Low transfer dependency","1987","higher education","16","","",""
"High transfer dependency","1987","in school","3","","",""
"High transfer dependency","1987","inadequately","22","","",""
"High transfer dependency","1987","general elemantary","29","","",""
"High transfer dependency","1987","middle vocational","44","0.00795193260137248","0.00548338466965349","0.0104204805330915"
"High transfer dependency","1987","vocational + Abi","6","","",""
"High transfer dependency","1987","higher vocational","4","","",""
"High transfer dependency","1987","higher education","2","","",""
"Very high transfer dependency","1987","in school","1","","",""
"Very high transfer dependency","1987","inadequately","20","","",""
"Very high transfer dependency","1987","general elemantary","49","0.017811064653879","0.0129534779930667","0.0226686513146913"
"Very high transfer dependency","1987","middle vocational","56","0.0122584807850212","0.00920018953995771","0.0153167720300846"
"Very high transfer dependency","1987","vocational + Abi","4","","",""
"Very high transfer dependency","1987","higher vocational","5","","",""
"Very high transfer dependency","1987","higher education","7","","",""
"Very low transfer dependency","1988","in school","151","0.920078122637849","0.87844878706009","0.961707458215608"
"Very low transfer dependency","1988","inadequately","611","0.835869063658074","0.808331847212137","0.863406280104012"
"Very low transfer dependency","1988","general elemantary","2532","0.932732054967725","0.923332475163012","0.942131634772438"
"Very low transfer dependency","1988","middle vocational","4541","0.959076899958555","0.953435233888165","0.964718566028946"
"Very low transfer dependency","1988","vocational + Abi","256","0.965213634880486","0.943316454262035","0.987110815498936"
"Very low transfer dependency","1988","higher vocational","521","0.963867676034811","0.948127562271895","0.979607789797727"
"Very low transfer dependency","1988","higher education","688","0.981800914238266","0.971905691285112","0.991696137191419"
"Low transfer dependency","1988","in school","8","","",""
"Low transfer dependency","1988","inadequately","51","0.0793853938820279","0.0592868348768222","0.0994839528872335"
"Low transfer dependency","1988","general elemantary","96","0.0298551733059301","0.0234688045380902","0.0362415420737699"
"Low transfer dependency","1988","middle vocational","114","0.0218060176560063","0.0176469395939131","0.0259650957180995"
"Low transfer dependency","1988","vocational + Abi","8","","",""
"Low transfer dependency","1988","higher vocational","11","","",""
"Low transfer dependency","1988","higher education","10","","",""
"High transfer dependency","1988","in school","1","","",""
"High transfer dependency","1988","inadequately","7","","",""
"High transfer dependency","1988","general elemantary","34","0.0107293109543459","0.00686324378801188","0.0145953781206798"
"High transfer dependency","1988","middle vocational","32","0.00687157043870014","0.00451908411586596","0.00922405676153433"
"High transfer dependency","1988","vocational + Abi","2","","",""
"High transfer dependency","1988","higher vocational","7","","",""
"High transfer dependency","1988","higher education","2","","",""
"Very high transfer dependency","1988","in school","3","","",""
"Very high transfer dependency","1988","inadequately","26","","",""
"Very high transfer dependency","1988","general elemantary","66","0.0266834607719993","0.0206359863871407","0.0327309351568579"
"Very high transfer dependency","1988","middle vocational","50","0.012245511946738","0.00911360119547507","0.015377422698001"
"Very high transfer dependency","1988","vocational + Abi","3","","",""
"Very high transfer dependency","1988","higher vocational","1","","",""
"Very high transfer dependency","1988","higher education","1","","",""
"Very low transfer dependency","1989","in school","159","0.90167393270391","0.857432156076012","0.945915709331809"
"Very low transfer dependency","1989","inadequately","575","0.838573855772716","0.810354369957026","0.866793341588406"
"Very low transfer dependency","1989","general elemantary","2384","0.935644945751498","0.926167171881567","0.94512271962143"
"Very low transfer dependency","1989","middle vocational","4424","0.956504301859147","0.950624634439799","0.962383969278495"
"Very low transfer dependency","1989","vocational + Abi","270","0.932765682906233","0.903943234466053","0.961588131346413"
"Very low transfer dependency","1989","higher vocational","501","0.980490734251952","0.968545719629428","0.992435748874476"
"Very low transfer dependency","1989","higher education","687","0.979586346690192","0.969103210396042","0.990069482984341"
"Low transfer dependency","1989","in school","10","","",""
"Low transfer dependency","1989","inadequately","42","0.0600685860423073","0.0418437643783056","0.078293407706309"
"Low transfer dependency","1989","general elemantary","95","0.0272273663018878","0.0209414591243146","0.033513273479461"
"Low transfer dependency","1989","middle vocational","105","0.0198275077544292","0.0158089384405533","0.023846077068305"
"Low transfer dependency","1989","vocational + Abi","12","","",""
"Low transfer dependency","1989","higher vocational","11","","",""
"Low transfer dependency","1989","higher education","10","","",""
"High transfer dependency","1989","in school","3","","",""
"High transfer dependency","1989","inadequately","11","","",""
"High transfer dependency","1989","general elemantary","36","0.0113603339456978","0.0072670295777177","0.0154536383136779"
"High transfer dependency","1989","middle vocational","42","0.0104928873709533","0.00755562250804009","0.0134301522338664"
"High transfer dependency","1989","vocational + Abi","6","","",""
"High transfer dependency","1989","higher vocational","1","","",""
"High transfer dependency","1989","higher education","","","",""
"Very high transfer dependency","1989","in school","2","","",""
"Very high transfer dependency","1989","inadequately","25","","",""
"Very high transfer dependency","1989","general elemantary","60","0.025767354000916","0.0196477161020033","0.0318869918998286"
"Very high transfer dependency","1989","middle vocational","52","0.0131753030154707","0.00988840328806279","0.0164622027428786"
"Very high transfer dependency","1989","vocational + Abi","2","","",""
"Very high transfer dependency","1989","higher vocational","2","","",""
"Very high transfer dependency","1989","higher education","2","","",""
"Very low transfer dependency","1990","in school","151","0.910133878368404","0.865957939032717","0.95430981770409"
"Very low transfer dependency","1990","inadequately","566","0.872876816000239","0.846844570663337","0.898909061337141"
"Very low transfer dependency","1990","general elemantary","2295","0.936469028072523","0.92684397849394","0.946094077651107"
"Very low transfer dependency","1990","middle vocational","4380","0.965229060333495","0.95990360454636","0.97055451612063"
"Very low transfer dependency","1990","vocational + Abi","272","0.928324590126351","0.898839025701945","0.957810154550758"
"Very low transfer dependency","1990","higher vocational","502","0.975959630028341","0.962691808808559","0.989227451248122"
"Very low transfer dependency","1990","higher education","692","0.990367329503228","0.983131795713456","0.997602863293001"
"Low transfer dependency","1990","in school","4","","",""
"Low transfer dependency","1990","inadequately","28","","",""
"Low transfer dependency","1990","general elemantary","90","0.0286611036823179","0.0220770197068363","0.0352451876577996"
"Low transfer dependency","1990","middle vocational","89","0.0179433764483986","0.0140845635261537","0.0218021893706434"
"Low transfer dependency","1990","vocational + Abi","14","","",""
"Low transfer dependency","1990","higher vocational","5","","",""
"Low transfer dependency","1990","higher education","6","","",""
"High transfer dependency","1990","in school","3","","",""
"High transfer dependency","1990","inadequately","14","","",""
"High transfer dependency","1990","general elemantary","44","0.0208645504715465","0.0152244165051068","0.0265046844379862"
"High transfer dependency","1990","middle vocational","33","0.00619974941336886","0.00391798924610836","0.00848150958062936"
"High transfer dependency","1990","vocational + Abi","2","","",""
"High transfer dependency","1990","higher vocational","2","","",""
"High transfer dependency","1990","higher education","1","","",""
"Very high transfer dependency","1990","in school","3","","",""
"Very high transfer dependency","1990","inadequately","21","","",""
"Very high transfer dependency","1990","general elemantary","38","0.0140053177736122","0.00936820896952502","0.0186424265776993"
"Very high transfer dependency","1990","middle vocational","44","0.0106278138047377","0.00764699764194002","0.0136086299675354"
"Very high transfer dependency","1990","vocational + Abi","6","","",""
"Very high transfer dependency","1990","higher vocational","3","","",""
"Very high transfer dependency","1990","higher education","1","","",""
"Very low transfer dependency","1991","in school","141","0.927111569332115","0.885511144892286","0.968711993771945"
"Very low transfer dependency","1991","inadequately","560","0.877178260574416","0.851404035336435","0.902952485812396"
"Very low transfer dependency","1991","general elemantary","2244","0.932098846917021","0.922054790815677","0.942142903018366"
"Very low transfer dependency","1991","middle vocational","4356","0.962721112105232","0.957208044857469","0.968234179352996"
"Very low transfer dependency","1991","vocational + Abi","282","0.933630777062955","0.905785608607347","0.961475945518562"
"Very low transfer dependency","1991","higher vocational","506","0.978521753946582","0.966049381783028","0.990994126110136"
"Very low transfer dependency","1991","higher education","709","0.982642729126702","0.973109961609653","0.992175496643751"
"Low transfer dependency","1991","in school","8","","",""
"Low transfer dependency","1991","inadequately","39","0.0632148122823572","0.0441060084714945","0.08232361609322"
"Low transfer dependency","1991","general elemantary","83","0.0306163550761348","0.0237383236336639","0.0374943865186057"
"Low transfer dependency","1991","middle vocational","110","0.0212711010966362","0.0170721795538601","0.0254700226394124"
"Low transfer dependency","1991","vocational + Abi","17","","",""
"Low transfer dependency","1991","higher vocational","7","","",""
"Low transfer dependency","1991","higher education","8","","",""
"High transfer dependency","1991","in school","","","",""
"High transfer dependency","1991","inadequately","7","","",""
"High transfer dependency","1991","general elemantary","41","0.0204192004806982","0.0147727039148366","0.0260656970465598"
"High transfer dependency","1991","middle vocational","35","0.00687631380697515","0.00447144670115635","0.00928118091279395"
"High transfer dependency","1991","vocational + Abi","4","","",""
"High transfer dependency","1991","higher vocational","2","","",""
"High transfer dependency","1991","higher education","1","","",""
"Very high transfer dependency","1991","in school","1","","",""
"Very high transfer dependency","1991","inadequately","17","","",""
"Very high transfer dependency","1991","general elemantary","42","0.016865597526146","0.0117246060640145","0.0220065889882774"
"Very high transfer dependency","1991","middle vocational","35","0.00913147299115614","0.00636332053911796","0.0118996254431943"
"Very high transfer dependency","1991","vocational + Abi","4","","",""
"Very high transfer dependency","1991","higher vocational","4","","",""
"Very high transfer dependency","1991","higher education","3","","",""
"Very low transfer dependency","1992","in school","172","0.951635402142347","0.920886729473245","0.982384074811449"
"Very low transfer dependency","1992","inadequately","555","0.884897942915178","0.859897421882487","0.909898463947869"
"Very low transfer dependency","1992","general elemantary","2589","0.936615740456441","0.92758765476434","0.945643826148543"
"Very low transfer dependency","1992","middle vocational","6253","0.945478696683396","0.940051096788628","0.950906296578164"
"Very low transfer dependency","1992","vocational + Abi","342","0.91838597401556","0.891074228266901","0.945697719764219"
"Very low transfer dependency","1992","higher vocational","738","0.961867960875803","0.948332044409356","0.97540387734225"
"Very low transfer dependency","1992","higher education","1538","0.952807349925535","0.942563271192359","0.963051428658712"
"Low transfer dependency","1992","in school","8","","",""
"Low transfer dependency","1992","inadequately","41","0.0502041307470345","0.0330982362701533","0.0673100252239158"
"Low transfer dependency","1992","general elemantary","116","0.0311519609947404","0.0247147941843332","0.0375891278051476"
"Low transfer dependency","1992","middle vocational","341","0.0341480301861504","0.0298065587279565","0.0384895016443442"
"Low transfer dependency","1992","vocational + Abi","26","","",""
"Low transfer dependency","1992","higher vocational","19","","",""
"Low transfer dependency","1992","higher education","81","0.0312692289862701","0.0228612172445209","0.0396772407280193"
"High transfer dependency","1992","in school","1","","",""
"High transfer dependency","1992","inadequately","13","","",""
"High transfer dependency","1992","general elemantary","45","0.014630037367012","0.0101811991448269","0.019078875589197"
"High transfer dependency","1992","middle vocational","71","0.00930178142632754","0.00700694046520069","0.0115966223874544"
"High transfer dependency","1992","vocational + Abi","6","","",""
"High transfer dependency","1992","higher vocational","7","","",""
"High transfer dependency","1992","higher education","20","","",""
"Very high transfer dependency","1992","in school","6","","",""
"Very high transfer dependency","1992","inadequately","17","","",""
"Very high transfer dependency","1992","general elemantary","48","0.0176022611818062","0.0127297578651365","0.0224747644984758"
"Very high transfer dependency","1992","middle vocational","57","0.011071491704126","0.00857008473912599","0.013572898669126"
"Very high transfer dependency","1992","vocational + Abi","12","","",""
"Very high transfer dependency","1992","higher vocational","5","","",""
"Very high transfer dependency","1992","higher education","7","","",""
"Very low transfer dependency","1993","in school","169","0.936628935348607","0.901616614002105","0.97164125669511"
"Very low transfer dependency","1993","inadequately","536","0.858527835679006","0.830894063357043","0.886161608000969"
"Very low transfer dependency","1993","general elemantary","2446","0.927620607646706","0.917817822236319","0.937423393057093"
"Very low transfer dependency","1993","middle vocational","6013","0.927727699494377","0.921510757745526","0.933944641243227"
"Very low transfer dependency","1993","vocational + Abi","345","0.939082508982042","0.915097532921286","0.963067485042799"
"Very low transfer dependency","1993","higher vocational","698","0.960758052651895","0.946787022486458","0.974729082817332"
"Very low transfer dependency","1993","higher education","1517","0.94959023919243","0.938965629415066","0.960214848969794"
"Low transfer dependency","1993","in school","13","","",""
"Low transfer dependency","1993","inadequately","35","0.0584912340766542","0.0398838611392484","0.0770986070140601"
"Low transfer dependency","1993","general elemantary","142","0.0382988321026","0.0310382795652398","0.0455593846399602"
"Low transfer dependency","1993","middle vocational","448","0.0434934588928708","0.0385963862934693","0.0483905314922724"
"Low transfer dependency","1993","vocational + Abi","21","","",""
"Low transfer dependency","1993","higher vocational","38","0.0317733103863712","0.0191531203089147","0.0443935004638276"
"Low transfer dependency","1993","higher education","76","0.0324439006562811","0.0238400639779966","0.0410477373345657"
"High transfer dependency","1993","in school","3","","",""
"High transfer dependency","1993","inadequately","19","","",""
"High transfer dependency","1993","general elemantary","45","0.0131847003500578","0.00886941116994103","0.0174999895301746"
"High transfer dependency","1993","middle vocational","104","0.0139818692146888","0.0111628004803826","0.016800937948995"
"High transfer dependency","1993","vocational + Abi","8","","",""
"High transfer dependency","1993","higher vocational","3","","",""
"High transfer dependency","1993","higher education","24","","",""
"Very high transfer dependency","1993","in school","1","","",""
"Very high transfer dependency","1993","inadequately","21","","",""
"Very high transfer dependency","1993","general elemantary","51","0.0208958599006358","0.0154845625050935","0.0263071572961782"
"Very high transfer dependency","1993","middle vocational","99","0.0147969723980639","0.0118980946703447","0.0176958501257831"
"Very high transfer dependency","1993","vocational + Abi","8","","",""
"Very high transfer dependency","1993","higher vocational","3","","",""
"Very high transfer dependency","1993","higher education","12","","",""
"Very low transfer dependency","1994","in school","215","0.922113915888216","0.888208842177211","0.95601898959922"
"Very low transfer dependency","1994","inadequately","492","0.848416136601955","0.81863430255362","0.878197970650289"
"Very low transfer dependency","1994","general elemantary","2251","0.922159713729942","0.911670019169078","0.932649408290805"
"Very low transfer dependency","1994","middle vocational","5892","0.920812881764347","0.914273444114033","0.927352319414661"
"Very low transfer dependency","1994","vocational + Abi","344","0.890900144119817","0.859998163532736","0.921802124706898"
"Very low transfer dependency","1994","higher vocational","705","0.953900945612233","0.938942989200167","0.9688589020243"
"Very low transfer dependency","1994","higher education","1537","0.946236764648873","0.935353762229392","0.957119767068354"
"Low transfer dependency","1994","in school","14","","",""
"Low transfer dependency","1994","inadequately","34","0.0639499657914954","0.0436315340912708","0.0842683974917199"
"Low transfer dependency","1994","general elemantary","143","0.0351083821030735","0.0279022497785894","0.0423145144275575"
"Low transfer dependency","1994","middle vocational","432","0.0447640814270061","0.0397562742098525","0.0497718886441597"
"Low transfer dependency","1994","vocational + Abi","31","0.0606423128492423","0.036985126683876","0.0842994990146086"
"Low transfer dependency","1994","higher vocational","37","0.0265887319034654","0.015113232034272","0.0380642317726587"
"Low transfer dependency","1994","higher education","74","0.0306653812135772","0.0223464570623846","0.0389843053647699"
"High transfer dependency","1994","in school","6","","",""
"High transfer dependency","1994","inadequately","13","","",""
"High transfer dependency","1994","general elemantary","53","0.0198855168556963","0.0144195826108739","0.0253514511005188"
"High transfer dependency","1994","middle vocational","112","0.0142242133612131","0.0113565336528323","0.0170918930695938"
"High transfer dependency","1994","vocational + Abi","6","","",""
"High transfer dependency","1994","higher vocational","9","","",""
"High transfer dependency","1994","higher education","26","","",""
"Very high transfer dependency","1994","in school","5","","",""
"Very high transfer dependency","1994","inadequately","18","","",""
"Very high transfer dependency","1994","general elemantary","59","0.0228463873112883","0.0169964966857439","0.0286962779368327"
"Very high transfer dependency","1994","middle vocational","114","0.0201988234474336","0.0167919229010173","0.0236057239938499"
"Very high transfer dependency","1994","vocational + Abi","10","","",""
"Very high transfer dependency","1994","higher vocational","4","","",""
"Very high transfer dependency","1994","higher education","13","","",""
"Very low transfer dependency","1995","in school","251","0.896133507695176","0.860651105702109","0.931615909688243"
"Very low transfer dependency","1995","inadequately","452","0.815197680295936","0.782246599557834","0.848148761034038"
"Very low transfer dependency","1995","general elemantary","2206","0.902460932959804","0.89082156750517","0.914100298414438"
"Very low transfer dependency","1995","middle vocational","6033","0.915960450272655","0.909321500018663","0.922599400526648"
"Very low transfer dependency","1995","vocational + Abi","413","0.873379418996771","0.843536415534369","0.903222422459174"
"Very low transfer dependency","1995","higher vocational","713","0.950715883588353","0.935346747095353","0.966085020081352"
"Very low transfer dependency","1995","higher education","1642","0.94499761750834","0.934328232078489","0.955667002938192"
"Low transfer dependency","1995","in school","16","","",""
"Low transfer dependency","1995","inadequately","37","0.0604618307267977","0.0402278027021555","0.0806958587514399"
"Low transfer dependency","1995","general elemantary","145","0.0421469493866725","0.0342645521645951","0.0500293466087498"
"Low transfer dependency","1995","middle vocational","419","0.0465734290298448","0.0415310913339106","0.0516157667257791"
"Low transfer dependency","1995","vocational + Abi","33","0.0470848748492001","0.0280759864097488","0.0660937632886514"
"Low transfer dependency","1995","higher vocational","27","","",""
"Low transfer dependency","1995","higher education","68","0.0298740386647947","0.0219070476148686","0.0378410297147208"
"High transfer dependency","1995","in school","9","","",""
"High transfer dependency","1995","inadequately","20","","",""
"High transfer dependency","1995","general elemantary","63","0.0242911719131715","0.018251544446151","0.0303307993801921"
"High transfer dependency","1995","middle vocational","119","0.0154548552982932","0.0125031738611031","0.0184065367354834"
"High transfer dependency","1995","vocational + Abi","10","","",""
"High transfer dependency","1995","higher vocational","3","","",""
"High transfer dependency","1995","higher education","14","","",""
"Very high transfer dependency","1995","in school","8","","",""
"Very high transfer dependency","1995","inadequately","24","","",""
"Very high transfer dependency","1995","general elemantary","82","0.031100945740352","0.0242908712196817","0.0379110202610223"
"Very high transfer dependency","1995","middle vocational","138","0.0220112653992068","0.0185004448930951","0.0255220859053184"
"Very high transfer dependency","1995","vocational + Abi","21","","",""
"Very high transfer dependency","1995","higher vocational","19","","",""
"Very high transfer dependency","1995","higher education","30","0.0196828290494271","0.0131821254972532","0.0261835326016009"
"Very low transfer dependency","1996","in school","262","0.924289137355514","0.893895364162216","0.954682910548812"
"Very low transfer dependency","1996","inadequately","394","0.779490607047418","0.742819304605358","0.816161909489478"
"Very low transfer dependency","1996","general elemantary","2062","0.892525665891908","0.880103604589111","0.904947727194706"
"Very low transfer dependency","1996","middle vocational","5858","0.907469878532486","0.900477907653868","0.914461849411104"
"Very low transfer dependency","1996","vocational + Abi","426","0.89875530788248","0.871541835658815","0.925968780106145"
"Very low transfer dependency","1996","higher vocational","711","0.92437331194674","0.905624979249609","0.943121644643871"
"Very low transfer dependency","1996","higher education","1630","0.940890151090032","0.929875574708653","0.951904727471411"
"Low transfer dependency","1996","in school","12","","",""
"Low transfer dependency","1996","inadequately","49","0.0913827286508297","0.0658950724865682","0.116870384815091"
"Low transfer dependency","1996","general elemantary","175","0.0554569424064397","0.046277426672301","0.0646364581405783"
"Low transfer dependency","1996","middle vocational","433","0.0490787972048109","0.0438661161083203","0.0542914783013015"
"Low transfer dependency","1996","vocational + Abi","30","0.0575683184905741","0.0365550406666333","0.078581596314515"
"Low transfer dependency","1996","higher vocational","29","","",""
"Low transfer dependency","1996","higher education","87","0.0349031176330823","0.0263310422841287","0.0434751929820359"
"High transfer dependency","1996","in school","6","","",""
"High transfer dependency","1996","inadequately","17","","",""
"High transfer dependency","1996","general elemantary","72","0.0237455373130259","0.0176388814471419","0.02985219317891"
"High transfer dependency","1996","middle vocational","168","0.0217865520666384","0.0182640358424574","0.0253090682908194"
"High transfer dependency","1996","vocational + Abi","5","","",""
"High transfer dependency","1996","higher vocational","10","","",""
"High transfer dependency","1996","higher education","16","","",""
"Very high transfer dependency","1996","in school","11","","",""
"Very high transfer dependency","1996","inadequately","31","0.0919524149458856","0.0663934525722446","0.117511377319527"
"Very high transfer dependency","1996","general elemantary","79","0.0282718543886263","0.0216240157635261","0.0349196930137265"
"Very high transfer dependency","1996","middle vocational","139","0.0216647721960644","0.0181518959961471","0.0251776483959816"
"Very high transfer dependency","1996","vocational + Abi","11","","",""
"Very high transfer dependency","1996","higher vocational","14","","",""
"Very high transfer dependency","1996","higher education","28","","",""
"Very low transfer dependency","1997","in school","279","0.891057203291265","0.856485335246147","0.925629071336382"
"Very low transfer dependency","1997","inadequately","361","0.758945599864332","0.72002747060779","0.797863729120873"
"Very low transfer dependency","1997","general elemantary","1961","0.867273274913267","0.853497142713459","0.881049407113075"
"Very low transfer dependency","1997","middle vocational","5603","0.885493056458189","0.877723264275993","0.893262848640384"
"Very low transfer dependency","1997","vocational + Abi","394","0.848582953792153","0.815682627406972","0.881483280177334"
"Very low transfer dependency","1997","higher vocational","701","0.927058052653343","0.908509212556947","0.94560689274974"
"Very low transfer dependency","1997","higher education","1615","0.93112943372687","0.919315416746686","0.942943450707055"
"Low transfer dependency","1997","in school","19","","",""
"Low transfer dependency","1997","inadequately","59","0.117885966865601","0.0885444527407949","0.147227480990406"
"Low transfer dependency","1997","general elemantary","197","0.059993895237679","0.0503514096647983","0.0696363808105598"
"Low transfer dependency","1997","middle vocational","517","0.0626483494252401","0.0567353613584869","0.0685613374919934"
"Low transfer dependency","1997","vocational + Abi","38","0.0902441432413225","0.0639452414760286","0.116543045006616"
