"plh0109","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1992","Couple + C. LE and GT 16","no migration background","461","0.653489935289771","0.617644724792031","0.68933514578751"
"Very important","1992","Couple + C. LE and GT 16","direct migration background","19","","",""
"Very important","1992","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Important","1992","1-pers.-HH","no migration background","349","0.331526582934441","0.303540986416168","0.359512179452715"
"Important","1992","1-pers.-HH","direct migration background","19","","",""
"Important","1992","1-pers.-HH","indirect migration background","1","","",""
"Important","1992","(Married) couple without C. ","no migration background","488","0.192138236029212","0.177391707608657","0.206884764449767"
"Important","1992","(Married) couple without C. ","direct migration background","28","","",""
"Important","1992","(Married) couple without C. ","indirect migration background","2","","",""
"Important","1992","Single parent ","no migration background","195","0.408173557687124","0.364875829715659","0.451471285658588"
"Important","1992","Single parent ","direct migration background","9","","",""
"Important","1992","Single parent ","indirect migration background","4","","",""
"Important","1992","Couple + C. LE 16 ","no migration background","326","0.133063698046289","0.120045956843374","0.146081439249204"
"Important","1992","Couple + C. LE 16 ","direct migration background","12","","",""
"Important","1992","Couple + C. LE 16 ","indirect migration background","2","","",""
"Important","1992","Couple + C. GT 16 ","no migration background","521","0.263748728310661","0.244635746861994","0.282861709759329"
"Important","1992","Couple + C. GT 16 ","direct migration background","35","0.34185854963998","0.254402125922837","0.429314973357122"
"Important","1992","Couple + C. GT 16 ","indirect migration background","11","","",""
"Important","1992","Couple + C. LE and GT 16","no migration background","182","0.293478803316321","0.259177965790095","0.327779640842547"
"Important","1992","Couple + C. LE and GT 16","direct migration background","6","","",""
"Important","1992","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Less important","1992","1-pers.-HH","no migration background","122","0.112579031345547","0.0937890254685743","0.131369037222519"
"Less important","1992","1-pers.-HH","direct migration background","6","","",""
"Less important","1992","1-pers.-HH","indirect migration background","","","",""
"Less important","1992","(Married) couple without C. ","no migration background","15","","",""
"Less important","1992","(Married) couple without C. ","direct migration background","2","","",""
"Less important","1992","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1992","Single parent ","no migration background","63","0.112245526081443","0.0844370976199628","0.140053954542923"
"Less important","1992","Single parent ","direct migration background","4","","",""
"Less important","1992","Single parent ","indirect migration background","1","","",""
"Less important","1992","Couple + C. LE 16 ","no migration background","9","","",""
"Less important","1992","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1992","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1992","Couple + C. GT 16 ","no migration background","96","0.0467562315782964","0.0375994688657349","0.055912994290858"
"Less important","1992","Couple + C. GT 16 ","direct migration background","5","","",""
"Less important","1992","Couple + C. GT 16 ","indirect migration background","1","","",""
"Less important","1992","Couple + C. LE and GT 16","no migration background","25","","",""
"Less important","1992","Couple + C. LE and GT 16","direct migration background","1","","",""
"Less important","1992","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Quite unimportant","1992","1-pers.-HH","no migration background","243","0.2339668493351","0.20879968618018","0.259134012490021"
"Quite unimportant","1992","1-pers.-HH","direct migration background","15","","",""
"Quite unimportant","1992","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1992","(Married) couple without C. ","no migration background","6","","",""
"Quite unimportant","1992","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1992","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1992","Single parent ","no migration background","38","0.0774102271331621","0.05386792221003","0.100952532056294"
"Quite unimportant","1992","Single parent ","direct migration background","3","","",""
"Quite unimportant","1992","Single parent ","indirect migration background","","","",""
"Quite unimportant","1992","Couple + C. LE 16 ","no migration background","3","","",""
"Quite unimportant","1992","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1992","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1992","Couple + C. GT 16 ","no migration background","31","0.0167059043495065","0.0111469010336959","0.0222649076653171"
"Quite unimportant","1992","Couple + C. GT 16 ","direct migration background","1","","",""
"Quite unimportant","1992","Couple + C. GT 16 ","indirect migration background","2","","",""
"Quite unimportant","1992","Couple + C. LE and GT 16","no migration background","9","","",""
"Quite unimportant","1992","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1992","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1993","1-pers.-HH","no migration background","","","",""
"Very important","1993","1-pers.-HH","direct migration background","","","",""
"Very important","1993","1-pers.-HH","indirect migration background","","","",""
"Very important","1993","(Married) couple without C. ","no migration background","","","",""
"Very important","1993","(Married) couple without C. ","direct migration background","","","",""
"Very important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Very important","1993","Single parent ","no migration background","","","",""
"Very important","1993","Single parent ","direct migration background","","","",""
"Very important","1993","Single parent ","indirect migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Very important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Very important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Very important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Important","1993","1-pers.-HH","no migration background","","","",""
"Important","1993","1-pers.-HH","direct migration background","","","",""
"Important","1993","1-pers.-HH","indirect migration background","","","",""
"Important","1993","(Married) couple without C. ","no migration background","","","",""
"Important","1993","(Married) couple without C. ","direct migration background","","","",""
"Important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Important","1993","Single parent ","no migration background","","","",""
"Important","1993","Single parent ","direct migration background","","","",""
"Important","1993","Single parent ","indirect migration background","","","",""
"Important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Less important","1993","1-pers.-HH","no migration background","","","",""
"Less important","1993","1-pers.-HH","direct migration background","","","",""
"Less important","1993","1-pers.-HH","indirect migration background","","","",""
"Less important","1993","(Married) couple without C. ","no migration background","","","",""
"Less important","1993","(Married) couple without C. ","direct migration background","","","",""
"Less important","1993","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1993","Single parent ","no migration background","","","",""
"Less important","1993","Single parent ","direct migration background","","","",""
"Less important","1993","Single parent ","indirect migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","no migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","no migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Less important","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Less important","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","no migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","direct migration background","","","",""
"Quite unimportant","1993","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","no migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1993","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1993","Single parent ","no migration background","","","",""
"Quite unimportant","1993","Single parent ","direct migration background","","","",""
"Quite unimportant","1993","Single parent ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","no migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","no migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","no migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1994","1-pers.-HH","no migration background","","","",""
"Very important","1994","1-pers.-HH","direct migration background","","","",""
"Very important","1994","1-pers.-HH","indirect migration background","","","",""
"Very important","1994","(Married) couple without C. ","no migration background","","","",""
"Very important","1994","(Married) couple without C. ","direct migration background","","","",""
"Very important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Very important","1994","Single parent ","no migration background","","","",""
"Very important","1994","Single parent ","direct migration background","","","",""
"Very important","1994","Single parent ","indirect migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Very important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Very important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Very important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Important","1994","1-pers.-HH","no migration background","","","",""
"Important","1994","1-pers.-HH","direct migration background","","","",""
"Important","1994","1-pers.-HH","indirect migration background","","","",""
"Important","1994","(Married) couple without C. ","no migration background","","","",""
"Important","1994","(Married) couple without C. ","direct migration background","","","",""
"Important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Important","1994","Single parent ","no migration background","","","",""
"Important","1994","Single parent ","direct migration background","","","",""
"Important","1994","Single parent ","indirect migration background","","","",""
"Important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Less important","1994","1-pers.-HH","no migration background","","","",""
"Less important","1994","1-pers.-HH","direct migration background","","","",""
"Less important","1994","1-pers.-HH","indirect migration background","","","",""
"Less important","1994","(Married) couple without C. ","no migration background","","","",""
"Less important","1994","(Married) couple without C. ","direct migration background","","","",""
"Less important","1994","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1994","Single parent ","no migration background","","","",""
"Less important","1994","Single parent ","direct migration background","","","",""
"Less important","1994","Single parent ","indirect migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","no migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Less important","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","no migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Less important","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Less important","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","no migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","direct migration background","","","",""
"Quite unimportant","1994","1-pers.-HH","indirect migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","no migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","direct migration background","","","",""
"Quite unimportant","1994","(Married) couple without C. ","indirect migration background","","","",""
"Quite unimportant","1994","Single parent ","no migration background","","","",""
"Quite unimportant","1994","Single parent ","direct migration background","","","",""
"Quite unimportant","1994","Single parent ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","no migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","no migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Quite unimportant","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very important","1995","1-pers.-HH","no migration background","421","0.346924002019856","0.319696169048849","0.374151834990864"
"Very important","1995","1-pers.-HH","direct migration background","39","0.36936267320603","0.276156255349465","0.462569091062595"
"Very important","1995","1-pers.-HH","indirect migration background","8","","",""
"Very important","1995","(Married) couple without C. ","no migration background","2330","0.819251102672246","0.805078558734273","0.833423646610219"
"Very important","1995","(Married) couple without C. ","direct migration background","252","0.766109252967049","0.720088016280149","0.812130489653949"
"Very important","1995","(Married) couple without C. ","indirect migration background","16","","",""
"Very important","1995","Single parent ","no migration background","211","0.430081562118771","0.385034044203055","0.475129080034486"
"Very important","1995","Single parent ","direct migration background","22","","",""
"Very important","1995","Single parent ","indirect migration background","4","","",""
"Very important","1995","Couple + C. LE 16 ","no migration background","1986","0.8337227401437","0.818662694162762","0.848782786124637"
"Very important","1995","Couple + C. LE 16 ","direct migration background","231","0.864618030376352","0.823190408522867","0.906045652229837"
"Very important","1995","Couple + C. LE 16 ","indirect migration background","10","","",""
"Very important","1995","Couple + C. GT 16 ","no migration background","1205","0.680091677676707","0.658219192148095","0.701964163205318"
"Very important","1995","Couple + C. GT 16 ","direct migration background","131","0.691275140207104","0.626928368014627","0.75562191239958"
"Very important","1995","Couple + C. GT 16 ","indirect migration background","26","","",""
"Very important","1995","Couple + C. LE and GT 16","no migration background","523","0.688401444342722","0.655365006022754","0.721437882662689"
"Very important","1995","Couple + C. LE and GT 16","direct migration background","102","0.736613055352569","0.662311477768928","0.810914632936211"
"Very important","1995","Couple + C. LE and GT 16","indirect migration background","24","","",""
"Important","1995","1-pers.-HH","no migration background","378","0.31562706775227","0.289041399871432","0.342212735633108"
"Important","1995","1-pers.-HH","direct migration background","27","","",""
"Important","1995","1-pers.-HH","indirect migration background","2","","",""
"Important","1995","(Married) couple without C. ","no migration background","486","0.175103441722778","0.161106003690948","0.189100879754608"
"Important","1995","(Married) couple without C. ","direct migration background","70","0.222140690868266","0.176947709099179","0.267333672637353"
"Important","1995","(Married) couple without C. ","indirect migration background","4","","",""
"Important","1995","Single parent ","no migration background","168","0.392250258407844","0.347824677907573","0.436675838908115"
"Important","1995","Single parent ","direct migration background","20","","",""
"Important","1995","Single parent ","indirect migration background","3","","",""
"Important","1995","Couple + C. LE 16 ","no migration background","352","0.163079144998091","0.14813605360353","0.178022236392651"
"Important","1995","Couple + C. LE 16 ","direct migration background","27","","",""
"Important","1995","Couple + C. LE 16 ","indirect migration background","1","","",""
"Important","1995","Couple + C. GT 16 ","no migration background","444","0.266053676182965","0.245332308338373","0.286775044027557"
"Important","1995","Couple + C. GT 16 ","direct migration background","59","0.269897493333331","0.208066412077669","0.331728574588993"
"Important","1995","Couple + C. GT 16 ","indirect migration background","13","","",""
"Important","1995","Couple + C. LE and GT 16","no migration background","202","0.275369206254414","0.243505910516986","0.307232501991841"
"Important","1995","Couple + C. LE and GT 16","direct migration background","29","","",""
"Important","1995","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Less important","1995","1-pers.-HH","no migration background","165","0.147224613817478","0.126956115051824","0.167493112583133"
"Less important","1995","1-pers.-HH","direct migration background","13","","",""
"Less important","1995","1-pers.-HH","indirect migration background","2","","",""
"Less important","1995","(Married) couple without C. ","no migration background","9","","",""
"Less important","1995","(Married) couple without C. ","direct migration background","2","","",""
"Less important","1995","(Married) couple without C. ","indirect migration background","","","",""
"Less important","1995","Single parent ","no migration background","57","0.128158812225351","0.0977442178600566","0.158573406590646"
"Less important","1995","Single parent ","direct migration background","4","","",""
"Less important","1995","Single parent ","indirect migration background","3","","",""
"Less important","1995","Couple + C. LE 16 ","no migration background","4","","",""
